Time,translate
2022-09-14,100.07692307692307
2022-09-15,94.01098901098901
2022-09-16,87.94505494505495
2022-09-17,59.637362637362635
2022-09-18,59.637362637362635
2022-09-19,89.96703296703296
2022-09-20,96.03296703296704
2022-09-21,95.53296703296704
2022-09-22,96.03296703296704
2022-09-23,89.96703296703296
2022-09-24,58.12637362637362
2022-09-25,58.62637362637362
2022-09-26,85.92307692307692
2022-09-27,91.98901098901098
2022-09-28,95.04395604395603
2022-09-29,91.97802197802197
2022-09-30,88.91208791208791
2022-10-01,57.230769230769226
2022-10-02,58.25274725274725
2022-10-03,88.91208791208791
2022-10-04,93.0
2022-10-05,96.06593406593406
2022-10-06,101.17582417582418
2022-10-07,88.91208791208791
2022-10-08,59.27472527472527
2022-10-09,59.27472527472527
2022-10-10,82.78021978021977
2022-10-11,90.95604395604394
2022-10-12,89.93406593406593
2022-10-13,98.1098901098901
2022-10-14,86.86813186813185
2022-10-15,59.27472527472527
2022-10-16,59.27472527472527
2022-10-17,91.97802197802197
2022-10-18,95.04395604395603
2022-10-19,100.15384615384615
2022-10-20,97.08791208791209
2022-10-21,90.95604395604394
2022-10-22,58.25274725274725
2022-10-23,62.340659340659336
2022-10-24,91.97802197802197
2022-10-25,96.06593406593406
2022-10-26,94.02197802197801
2022-10-27,98.1098901098901
2022-10-28,90.95604395604394
2022-10-29,57.230769230769226
2022-10-30,59.27472527472527
2022-10-31,87.89010989010988
2022-11-01,88.91208791208791
2022-11-02,94.02197802197801
2022-11-03,98.1098901098901
2022-11-04,91.97802197802197
2022-11-05,56.208791208791204
2022-11-06,56.208791208791204
2022-11-07,91.97802197802197
2022-11-08,80.73626373626374
2022-11-09,89.93406593406593
2022-11-10,91.97802197802197
2022-11-11,73.58241758241758
2022-11-12,59.27472527472527
2022-11-13,58.25274725274725
2022-11-14,89.93406593406593
2022-11-15,99.13186813186812
2022-11-16,97.08791208791209
2022-11-17,99.13186813186812
2022-11-18,94.02197802197801
2022-11-19,59.27472527472527
2022-11-20,58.25274725274725
2022-11-21,81.75824175824175
2022-11-22,80.73626373626374
2022-11-23,74.60439560439559
2022-11-24,60.29670329670329
2022-11-25,56.208791208791204
2022-11-26,56.208791208791204
2022-11-27,58.25274725274725
2022-11-28,85.84615384615384
2022-11-29,91.97802197802197
2022-11-30,90.95604395604394
2022-12-01,97.08791208791209
2022-12-02,91.97802197802197
2022-12-03,61.318681318681314
2022-12-04,58.25274725274725
2022-12-05,96.06593406593406
2022-12-06,98.1098901098901
2022-12-07,99.13186813186812
2022-12-08,97.08791208791209
2022-12-09,91.97802197802197
2022-12-10,62.340659340659336
2022-12-11,62.340659340659336
2022-12-12,93.0
2022-12-13,95.04395604395603
2022-12-14,95.04395604395603
2022-12-15,95.04395604395603
2022-12-16,85.84615384615384
2022-12-17,60.29670329670329
2022-12-18,61.318681318681314
2022-12-19,80.73626373626374
2022-12-20,81.75824175824175
2022-12-21,81.75824175824175
2022-12-22,75.62637362637362
2022-12-23,62.340659340659336
2022-12-24,60.29670329670329
2022-12-25,62.340659340659336
2022-12-26,58.25274725274725
2022-12-27,63.36263736263736
2022-12-28,64.38461538461539
2022-12-29,63.36263736263736
2022-12-30,61.318681318681314
2022-12-31,58.25274725274725
2023-01-01,57.230769230769226
2023-01-02,58.25274725274725
2023-01-03,72.56043956043956
2023-01-04,81.75824175824175
2023-01-05,82.78021978021977
2023-01-06,85.84615384615384
2023-01-07,59.27472527472527
2023-01-08,58.25274725274725
2023-01-09,89.93406593406593
2023-01-10,94.02197802197801
2023-01-11,98.1098901098901
2023-01-12,95.04395604395603
2023-01-13,88.91208791208791
2023-01-14,58.25274725274725
2023-01-15,56.208791208791204
2023-01-16,65.4065934065934
2023-01-17,95.04395604395603
2023-01-18,96.06593406593406
2023-01-19,96.06593406593406
2023-01-20,97.08791208791209
2023-01-21,60.29670329670329
2023-01-22,63.36263736263736
2023-01-23,90.95604395604394
2023-01-24,99.13186813186812
2023-01-25,97.08791208791209
2023-01-26,98.1098901098901
2023-01-27,94.02197802197801
2023-01-28,62.340659340659336
2023-01-29,64.38461538461539
2023-01-30,91.97802197802197
2023-01-31,97.08791208791209
2023-02-01,94.02197802197801
2023-02-02,95.04395604395603
2023-02-03,96.06593406593406
2023-02-04,65.4065934065934
2023-02-05,65.4065934065934
2023-02-06,96.06593406593406
2023-02-07,102.19780219780219
2023-02-08,100.15384615384615
2023-02-09,100.15384615384615
2023-02-10,97.08791208791209
2023-02-11,64.38461538461539
2023-02-12,60.29670329670329
2023-02-13,93.0
2023-02-14,101.17582417582418
2023-02-15,102.19780219780219
2023-02-16,99.13186813186812
2023-02-17,89.93406593406593
2023-02-18,64.38461538461539
2023-02-19,64.38461538461539
2023-02-20,68.47252747252747
2023-02-21,90.95604395604394
2023-02-22,88.91208791208791
2023-02-23,98.1098901098901
2023-02-24,91.97802197802197
2023-02-25,63.36263736263736
2023-02-26,65.4065934065934
2023-02-27,100.15384615384615
2023-02-28,94.02197802197801
2023-03-01,100.15384615384615
2023-03-02,99.13186813186812
2023-03-03,94.02197802197801
2023-03-04,64.38461538461539
2023-03-05,67.45054945054945
2023-03-06,99.13186813186812
2023-03-07,98.1098901098901
2023-03-08,99.13186813186812
2023-03-09,99.13186813186812
2023-03-10,89.93406593406593
2023-03-11,62.340659340659336
2023-03-12,61.318681318681314
2023-03-13,88.91208791208791
2023-03-14,88.91208791208791
2023-03-15,94.02197802197801
2023-03-16,96.06593406593406
2023-03-17,88.91208791208791
2023-03-18,63.36263736263736
2023-03-19,63.36263736263736
2023-03-20,93.0
2023-03-21,97.08791208791209
2023-03-22,98.1098901098901
2023-03-23,100.15384615384615
2023-03-24,97.08791208791209
2023-03-25,65.4065934065934
2023-03-26,66.42857142857142
2023-03-27,91.97802197802197
2023-03-28,99.13186813186812
2023-03-29,95.04395604395603
2023-03-30,96.06593406593406
2023-03-31,86.86813186813185
2023-04-01,62.340659340659336
2023-04-02,64.38461538461539
2023-04-03,87.89010989010988
2023-04-04,93.0
2023-04-05,86.86813186813185
2023-04-06,87.89010989010988
2023-04-07,74.60439560439559
2023-04-08,62.340659340659336
2023-04-09,62.340659340659336
2023-04-10,86.86813186813185
2023-04-11,95.04395604395603
2023-04-12,87.89010989010988
2023-04-13,91.97802197802197
2023-04-14,90.95604395604394
2023-04-15,64.38461538461539
2023-04-16,67.45054945054945
2023-04-17,93.0
2023-04-18,96.06593406593406
2023-04-19,97.08791208791209
2023-04-20,99.13186813186812
2023-04-21,88.91208791208791
2023-04-22,65.4065934065934
2023-04-23,64.38461538461539
2023-04-24,98.1098901098901
2023-04-25,95.04395604395603
2023-04-26,98.15531135531134
2023-04-27,98.15531135531134
2023-04-28,94.5102564102564
2023-04-29,65.25897435897436
2023-04-30,59.52454212454212
2023-05-01,96.06593406593406
2023-05-02,99.19999999999999
2023-05-03,96.06593406593406
2023-05-04,92.93186813186813
2023-05-05,88.75311355311355
2023-05-06,63.7032967032967
2023-05-07,63.7032967032967
2023-05-08,92.93186813186813
2023-05-09,96.06593406593406
2023-05-10,97.1106227106227
2023-05-11,95.02124542124541
2023-05-12,90.84249084249083
2023-05-13,63.16959706959707
2023-05-14,68.39304029304029
2023-05-15,97.64432234432235
2023-05-16,96.06593406593406
2023-05-17,95.02124542124541
2023-05-18,97.1106227106227
2023-05-19,90.84249084249083
2023-05-20,64.74798534798535
2023-05-21,66.30366300366299
2023-05-22,92.4208791208791
2023-05-23,101.28937728937728
2023-05-24,89.79780219780218
2023-05-25,83.52967032967032
2023-05-26,81.12234432234432
2023-05-27,61.90915750915751
2023-05-28,64.04395604395604
2023-05-29,64.04395604395604
2023-05-30,83.25714285714285
2023-05-31,87.52673992673992
2023-06-01,82.18974358974359
2023-06-02,83.25714285714285
2023-06-03,64.04395604395604
2023-06-04,65.11135531135531
2023-06-05,85.39194139194139
2023-06-06,82.18974358974359
2023-06-07,81.12234432234432
2023-06-08,74.71794871794872
2023-06-09,74.71794871794872
2023-06-10,66.17875457875458
2023-06-11,64.04395604395604
2023-06-12,77.92014652014652
2023-06-13,77.92014652014652
2023-06-14,75.78534798534798
2023-06-15,76.85274725274725
2023-06-16,73.65054945054945
2023-06-17,61.90915750915751
2023-06-18,64.04395604395604
2023-06-19,70.44835164835165
2023-06-20,74.71794871794872
2023-06-21,72.58315018315018
2023-06-22,70.44835164835165
2023-06-23,68.31355311355311
2023-06-24,61.90915750915751
2023-06-25,64.04395604395604
2023-06-26,71.51575091575091
2023-06-27,72.58315018315018
2023-06-28,73.65054945054945
2023-06-29,71.51575091575091
2023-06-30,68.31355311355311
2023-07-01,61.90915750915751
2023-07-02,58.70695970695971
2023-07-03,67.24615384615385
2023-07-04,64.04395604395604
2023-07-05,70.44835164835165
2023-07-06,74.71794871794872
2023-07-07,74.71794871794872
2023-07-08,64.04395604395604
2023-07-09,57.63956043956044
2023-07-10,70.44835164835165
2023-07-11,70.44835164835165
2023-07-12,66.17875457875458
2023-07-13,68.31355311355311
2023-07-14,66.17875457875458
2023-07-15,60.84175824175824
2023-07-16,59.774358974358975
2023-07-17,68.31355311355311
2023-07-18,67.24615384615385
2023-07-19,69.38095238095238
2023-07-20,69.38095238095238
2023-07-21,67.24615384615385
2023-07-22,58.70695970695971
2023-07-23,57.63956043956044
2023-07-24,67.24615384615385
2023-07-25,68.31355311355311
2023-07-26,68.31355311355311
2023-07-27,69.38095238095238
2023-07-28,64.04395604395604
2023-07-29,57.63956043956044
2023-07-30,58.70695970695971
2023-07-31,64.04395604395604
2023-08-01,72.58315018315018
2023-08-02,67.24615384615385
2023-08-03,68.31355311355311
2023-08-04,66.17875457875458
2023-08-05,57.63956043956044
2023-08-06,56.572161172161174
2023-08-07,66.17875457875458
2023-08-08,67.24615384615385
2023-08-09,69.38095238095238
2023-08-10,70.44835164835165
2023-08-11,71.51575091575091
2023-08-12,58.70695970695971
2023-08-13,56.572161172161174
2023-08-14,68.31355311355311
2023-08-15,73.65054945054945
2023-08-16,76.85274725274725
2023-08-17,78.98754578754578
2023-08-18,80.05494505494505
2023-08-19,59.774358974358975
2023-08-20,58.70695970695971
2023-08-21,78.98754578754578
2023-08-22,78.98754578754578
2023-08-23,87.52673992673992
2023-08-24,81.12234432234432
2023-08-25,76.85274725274725
2023-08-26,53.36996336996337
2023-08-27,58.70695970695971
2023-08-28,81.12234432234432
2023-08-29,86.45934065934065
2023-08-30,84.32454212454212
2023-08-31,83.25714285714285
2023-09-01,81.12234432234432
2023-09-02,56.572161172161174
2023-09-03,60.84175824175824
2023-09-04,58.70695970695971
2023-09-05,87.52673992673992
2023-09-06,89.66153846153846
2023-09-07,86.45934065934065
2023-09-08,88.59413919413919
2023-09-09,61.90915750915751
2023-09-10,60.84175824175824
2023-09-11,89.66153846153846
2023-09-12,98.2007326007326
2023-09-13,105.67252747252748
2023-09-14,94.99853479853479
2023-09-15,88.59413919413919
2023-09-16,61.90915750915751
2023-09-17,61.90915750915751
2023-09-18,98.2007326007326
2023-09-19,99.26813186813186
2023-09-20,98.2007326007326
2023-09-21,100.33553113553113
2023-09-22,91.79633699633699
2023-09-23,60.84175824175824
2023-09-24,60.84175824175824
2023-09-25,88.59413919413919
2023-09-26,89.66153846153846
2023-09-27,106.73992673992674
2023-09-28,105.67252747252748
2023-09-29,96.06593406593406
2023-09-30,59.774358974358975
2023-10-01,60.84175824175824
2023-10-02,96.06593406593406
2023-10-03,99.26813186813186
2023-10-04,99.26813186813186
2023-10-05,92.86373626373626
2023-10-06,94.99853479853479
2023-10-07,60.84175824175824
2023-10-08,61.90915750915751
2023-10-09,86.45934065934065
2023-10-10,96.06593406593406
2023-10-11,98.2007326007326
2023-10-12,93.93113553113552
2023-10-13,90.72893772893772
2023-10-14,61.90915750915751
2023-10-15,61.90915750915751
2023-10-16,90.72893772893772
2023-10-17,100.33553113553113
2023-10-18,102.47032967032968
2023-10-19,99.26813186813186
2023-10-20,96.06593406593406
2023-10-21,60.84175824175824
2023-10-22,61.90915750915751
2023-10-23,98.2007326007326
2023-10-24,101.4029304029304
2023-10-25,99.26813186813186
2023-10-26,96.06593406593406
2023-10-27,92.86373626373626
2023-10-28,58.70695970695971
2023-10-29,58.70695970695971
2023-10-30,91.79633699633699
2023-10-31,93.93113553113552
2023-11-01,96.06593406593406
2023-11-02,92.86373626373626
2023-11-03,93.93113553113552
2023-11-04,58.70695970695971
2023-11-05,59.774358974358975
2023-11-06,96.06593406593406
2023-11-07,91.79633699633699
2023-11-08,96.06593406593406
2023-11-09,101.4029304029304
2023-11-10,85.39194139194139
2023-11-11,58.70695970695971
2023-11-12,57.63956043956044
2023-11-13,94.99853479853479
2023-11-14,101.4029304029304
2023-11-15,104.60512820512821
2023-11-16,101.4029304029304
2023-11-17,88.59413919413919
2023-11-18,61.90915750915751
2023-11-19,60.84175824175824
2023-11-20,82.18974358974359
2023-11-21,83.25714285714285
2023-11-22,77.92014652014652
2023-11-23,64.04395604395604
2023-11-24,57.63956043956044
2023-11-25,58.70695970695971
2023-11-26,58.70695970695971
2023-11-27,88.59413919413919
2023-11-28,94.99853479853479
2023-11-29,100.33553113553113
2023-11-30,99.26813186813186
2023-12-01,94.99853479853479
2023-12-02,59.774358974358975
2023-12-03,59.774358974358975
2023-12-04,90.72893772893772
2023-12-05,99.26813186813186
2023-12-06,93.93113553113552
2023-12-07,94.99853479853479
2023-12-08,90.72893772893772
2023-12-09,61.90915750915751
2023-12-10,65.11135531135531
2023-12-11,94.99853479853479
2023-12-12,99.26813186813186
2023-12-13,97.13333333333333
2023-12-14,97.13333333333333
2023-12-15,89.66153846153846
2023-12-16,58.70695970695971
2023-12-17,58.70695970695971
2023-12-18,83.25714285714285
2023-12-19,81.12234432234432
2023-12-20,80.05494505494505
2023-12-21,77.92014652014652
2023-12-22,67.55450948911277
2023-12-23,58.657898887783546
2023-12-24,60.75352338445663
2023-12-25,59.70571113612009
2023-12-26,58.657898887783546
2023-12-27,61.80133563279317
2023-12-28,61.80133563279317
2023-12-29,62.84914788112971
2023-12-30,56.56227439111046
2023-12-31,56.56227439111046
2024-01-01,58.124199254083905
2024-01-02,70.6979462341224
2024-01-03,71.74575848245894
2024-01-04,83.27169321416088
2024-01-05,75.9370074758051
2024-01-06,59.172011502420446
2024-01-07,57.610086639447005
2024-01-08,83.78580582879778
2024-01-09,85.36731771083396
2024-01-10,95.31174056049973
2024-01-11,98.45517730550935
2024-01-12,93.21611606382665
2024-01-13,59.70571113612009
2024-01-14,56.56227439111046
2024-01-15,59.70571113612009
2024-01-16,80.12825646915127
2024-01-17,89.0248670704805
2024-01-18,93.21611606382665
2024-01-19,90.07267931881702
2024-01-20,60.21982375075699
2024-01-21,61.69351375642882
2024-01-22,96.65317155173848
2024-01-23,102.82252292738137
2024-01-24,100.76607246883374
2024-01-25,98.70962201028611
2024-01-26,91.51204540536942
2024-01-27,55.52416238078594
2024-01-28,56.55238761005975
2024-01-29,89.45559494682179
2024-01-30,98.70962201028611
2024-01-31,96.65317155173848
2024-02-01,93.56849586391704
2024-02-02,94.59672109319085
2024-02-03,58.608838068607376
2024-02-04,57.58061283933357
2024-02-05,92.54027063464324
2024-02-06,94.59672109319085
2024-02-07,99.73784723955993
2024-02-08,101.79429769810756
2024-02-09,91.51204540536942
2024-02-10,59.63706329788119
2024-02-11,54.49593715151212
2024-02-12,85.34269402972653
2024-02-13,94.59672109319085
2024-02-14,96.65317155173848
2024-02-15,97.6813967810123
2024-02-16,86.37091925900035
2024-02-17,55.52416238078594
2024-02-18,55.52416238078594
2024-02-19,69.91931559061933
2024-02-20,89.45559494682179
2024-02-21,96.65317155173848
2024-02-22,93.56849586391704
2024-02-23,88.42736971754798
2024-02-24,58.608838068607376
2024-02-25,57.58061283933357
2024-02-26,98.70962201028611
2024-02-27,96.65317155173848
2024-02-28,91.51204540536942
2024-02-29,95.62494632246467
2024-03-01,88.42736971754798
2024-03-02,57.58061283933357
2024-03-03,58.608838068607376
2024-03-04,93.56849586391704
2024-03-05,91.51204540536942
2024-03-06,95.62494632246467
2024-03-07,94.59672109319085
2024-03-08,90.4838201760956
2024-03-09,58.608838068607376
2024-03-10,51.411261463690686
2024-03-11,85.34269402972653
2024-03-12,91.51204540536942
2024-03-13,89.45559494682179
2024-03-14,85.34269402972653
2024-03-15,81.22979311263128
2024-03-16,55.52416238078594
2024-03-17,58.608838068607376
2024-03-18,90.4838201760956
2024-03-19,90.4838201760956
2024-03-20,88.42736971754798
2024-03-21,84.31446880045272
2024-03-22,84.31446880045272
2024-03-23,54.49593715151212
2024-03-24,56.55238761005975
2024-03-25,85.34269402972653
2024-03-26,84.31446880045272
2024-03-27,86.37091925900035
2024-03-28,82.25801834190509
2024-03-29,65.80641467352407
2024-03-30,53.46771192223831
2024-03-31,54.49593715151212
2024-04-01,76.08866696626221
2024-04-02,82.25801834190509
2024-04-03,85.34269402972653
2024-04-04,83.2862435711789
2024-04-05,82.25801834190509
2024-04-06,53.46771192223831
2024-04-07,55.52416238078594
2024-04-08,77.11689219553602
2024-04-09,89.45559494682179
2024-04-10,93.56849586391704
2024-04-11,87.39914448827416
2024-04-12,88.42736971754798
2024-04-13,55.52416238078594
2024-04-14,56.55238761005975
2024-04-15,89.45559494682179
2024-04-16,90.4838201760956
2024-04-17,89.45559494682179
2024-04-18,89.45559494682179
2024-04-19,88.42736971754798
2024-04-20,56.55238761005975
2024-04-21,56.55238761005975
2024-04-22,87.39914448827416
2024-04-23,90.4838201760956
2024-04-24,95.62494632246467
2024-04-25,86.37091925900035
2024-04-26,87.39914448827416
2024-04-27,52.43948669296449
2024-04-28,56.55238761005975
2024-04-29,86.37091925900035
2024-04-30,91.51204540536942
2024-05-01,89.45559494682179
2024-05-02,90.4838201760956
2024-05-03,87.39914448827416
2024-05-04,55.52416238078594
2024-05-05,56.55238761005975
2024-05-06,89.45559494682179
2024-05-07,93.56849586391704
2024-05-08,91.51204540536942
2024-05-09,93.56849586391704
2024-05-10,90.4838201760956
2024-05-11,58.608838068607376
2024-05-12,60.665288527155006
2024-05-13,90.4838201760956
2024-05-14,95.62494632246467
2024-05-15,90.4838201760956
2024-05-16,90.4838201760956
2024-05-17,85.34269402972653
2024-05-18,56.55238761005975
2024-05-19,59.63706329788119
2024-05-20,85.34269402972653
2024-05-21,85.34269402972653
2024-05-22,82.25801834190509
2024-05-23,84.31446880045272
2024-05-24,78.14511742480984
2024-05-25,54.49593715151212
2024-05-26,53.46771192223831
2024-05-27,56.55238761005975
2024-05-28,81.22979311263128
2024-05-29,82.25801834190509
2024-05-30,81.22979311263128
2024-05-31,77.11689219553602
2024-06-01,55.52416238078594
2024-06-02,54.49593715151212
2024-06-03,75.0604417369884
2024-06-04,74.03221650771458
2024-06-05,75.0604417369884
2024-06-06,75.0604417369884
2024-06-07,70.94754081989315
2024-06-08,56.55238761005975
2024-06-09,54.49593715151212
2024-06-10,69.91931559061933
2024-06-11,70.94754081989315
2024-06-12,69.91931559061933
2024-06-13,70.94754081989315
2024-06-14,64.77818944425026
2024-06-15,57.58061283933357
2024-06-16,59.63706329788119
2024-06-17,65.80641467352407
2024-06-18,64.77818944425026
2024-06-19,65.80641467352407
2024-06-20,63.749964214976444
2024-06-21,63.749964214976444
2024-06-22,54.49593715151212
2024-06-23,55.52416238078594
2024-06-24,63.749964214976444
2024-06-25,59.63706329788119
2024-06-26,62.721738985702636
2024-06-27,63.749964214976444
2024-06-28,63.749964214976444
2024-06-29,52.43948669296449
2024-06-30,52.43948669296449
2024-07-01,63.749964214976444
2024-07-02,61.69351375642882
2024-07-03,61.69351375642882
2024-07-04,54.49593715151212
2024-07-05,58.608838068607376
2024-07-06,53.46771192223831
2024-07-07,51.411261463690686
2024-07-08,62.721738985702636
2024-07-09,61.69351375642882
2024-07-10,62.721738985702636
2024-07-11,64.77818944425026
2024-07-12,60.665288527155006
2024-07-13,51.411261463690686
2024-07-14,48.32658577586924
2024-07-15,61.69351375642882
2024-07-16,62.721738985702636
2024-07-17,62.721738985702636
2024-07-18,65.80641467352407
2024-07-19,60.665288527155006
2024-07-20,51.411261463690686
2024-07-21,51.411261463690686
2024-07-22,57.58061283933357
2024-07-23,60.665288527155006
2024-07-24,63.749964214976444
2024-07-25,63.749964214976444
2024-07-26,60.665288527155006
2024-07-27,52.43948669296449
2024-07-28,49.354811005143056
2024-07-29,58.608838068607376
2024-07-30,62.721738985702636
2024-07-31,61.69351375642882
2024-08-01,63.749964214976444
2024-08-02,61.69351375642882
2024-08-03,52.43948669296449
2024-08-04,48.32658577586924
2024-08-05,63.749964214976444
2024-08-06,64.77818944425026
2024-08-07,67.8628651320717
2024-08-08,64.77818944425026
2024-08-09,62.721738985702636
2024-08-10,51.411261463690686
2024-08-11,52.43948669296449
2024-08-12,67.8628651320717
2024-08-13,67.8628651320717
2024-08-14,70.94754081989315
2024-08-15,74.03221650771458
2024-08-16,71.97576604916695
2024-08-17,52.43948669296449
2024-08-18,51.34271311507243
2024-08-19,73.71232421416272
2024-08-20,76.24861311303815
2024-08-21,76.76272572767505
2024-08-22,77.26541361754224
2024-08-23,75.74592522317094
2024-08-24,51.34271311507243
2024-08-25,55.409915133088845
2024-08-26,77.26541361754224
2024-08-27,83.36621664456686
2024-08-28,83.36621664456686
2024-08-29,79.29901462655044
2024-08-30,77.77952623217915
2024-08-31,49.30911210606422
2024-09-01,52.35951361957653
2024-09-02,55.409915133088845
2024-09-03,80.31581513105456
2024-09-04,80.31581513105456
2024-09-05,84.38301714907098
2024-09-06,86.41661815807919
2024-09-07,53.376314124080636
2024-09-08,53.87900201394784
2024-09-09,84.38301714907098
2024-09-10,90.4838201760956
2024-09-11,90.4838201760956
2024-09-12,92.51742118510381
2024-09-13,88.4502191670874
2024-09-14,53.376314124080636
2024-09-15,53.376314124080636
2024-09-16,85.39981765357507
2024-09-17,90.4838201760956
2024-09-18,91.48919595583
2024-09-19,100.53757797343957
2024-09-20,86.46231705715802
2024-09-21,55.29566788539176
2024-09-22,57.30641944486055
2024-09-23,90.4838201760956
2024-09-24,90.4838201760956
