Time,nfl_schedule
2022-09-22,11.0
2022-09-23,11.0
2022-09-24,6.055555555555555
2022-09-25,40.666666666666664
2022-09-26,14.333333333333332
2022-09-27,9.38888888888889
2022-09-28,4.888888888888888
2022-09-29,9.777777777777777
2022-09-30,10.999999999999998
2022-10-01,6.111111111111111
2022-10-02,37.888888888888886
2022-10-03,14.666666666666664
2022-10-04,9.777777777777777
2022-10-05,4.888888888888888
2022-10-06,8.555555555555555
2022-10-07,10.999999999999998
2022-10-08,6.111111111111111
2022-10-09,40.33333333333333
2022-10-10,14.666666666666664
2022-10-11,9.777777777777777
2022-10-12,4.888888888888888
2022-10-13,9.777777777777777
2022-10-14,9.777777777777777
2022-10-15,6.111111111111111
2022-10-16,37.888888888888886
2022-10-17,15.888888888888888
2022-10-18,8.555555555555555
2022-10-19,4.888888888888888
2022-10-20,8.555555555555555
2022-10-21,8.555555555555555
2022-10-22,6.111111111111111
2022-10-23,37.888888888888886
2022-10-24,12.222222222222221
2022-10-25,7.333333333333332
2022-10-26,3.666666666666666
2022-10-27,7.333333333333332
2022-10-28,8.555555555555555
2022-10-29,6.111111111111111
2022-10-30,37.888888888888886
2022-10-31,12.222222222222221
2022-11-01,7.333333333333332
2022-11-02,3.666666666666666
2022-11-03,7.333333333333332
2022-11-04,9.777777777777777
2022-11-05,6.111111111111111
2022-11-06,31.777777777777775
2022-11-07,13.444444444444443
2022-11-08,7.333333333333332
2022-11-09,3.666666666666666
2022-11-10,6.111111111111111
2022-11-11,7.333333333333332
2022-11-12,4.888888888888888
2022-11-13,33.0
2022-11-14,14.666666666666664
2022-11-15,9.777777777777777
2022-11-16,4.888888888888888
2022-11-17,7.333333333333332
2022-11-18,9.777777777777777
2022-11-19,6.111111111111111
2022-11-20,33.0
2022-11-21,14.666666666666664
2022-11-22,9.777777777777777
2022-11-23,6.111111111111111
2022-11-24,33.0
2022-11-25,13.444444444444443
2022-11-26,4.888888888888888
2022-11-27,30.555555555555554
2022-11-28,14.666666666666664
2022-11-29,7.333333333333332
2022-11-30,4.888888888888888
2022-12-01,6.111111111111111
2022-12-02,8.555555555555555
2022-12-03,4.888888888888888
2022-12-04,30.555555555555554
2022-12-05,15.888888888888888
2022-12-06,8.555555555555555
2022-12-07,4.888888888888888
2022-12-08,6.111111111111111
2022-12-09,8.555555555555555
2022-12-10,6.111111111111111
2022-12-11,34.22222222222222
2022-12-12,14.666666666666664
2022-12-13,8.555555555555555
2022-12-14,4.888888888888888
2022-12-15,7.333333333333332
2022-12-16,12.222222222222221
2022-12-17,29.33333333333333
2022-12-18,37.888888888888886
2022-12-19,17.11111111111111
2022-12-20,10.999999999999998
2022-12-21,6.111111111111111
2022-12-22,9.777777777777777
2022-12-23,14.666666666666664
2022-12-24,40.33333333333333
2022-12-25,42.77777777777777
2022-12-26,19.555555555555554
2022-12-27,12.222222222222221
2022-12-28,6.111111111111111
2022-12-29,9.777777777777777
2022-12-30,14.666666666666664
2022-12-31,15.888888888888888
2023-01-01,37.888888888888886
2023-01-02,28.111111111111107
2023-01-03,14.666666666666664
2023-01-04,8.555555555555555
2023-01-05,12.222222222222221
2023-01-06,14.666666666666664
2023-01-07,39.11111111111111
2023-01-08,52.55555555555555
2023-01-09,57.444444444444436
2023-01-10,17.11111111111111
2023-01-11,13.444444444444443
2023-01-12,15.888888888888888
2023-01-13,23.22222222222222
2023-01-14,94.1111111111111
2023-01-15,122.22222222222221
2023-01-16,66.0
2023-01-17,42.77777777777777
2023-01-18,17.11111111111111
2023-01-19,17.11111111111111
2023-01-20,25.666666666666664
2023-01-21,102.66666666666666
2023-01-22,114.88888888888887
2023-01-23,39.11111111111111
2023-01-24,9.777777777777777
2023-01-25,8.555555555555555
2023-01-26,9.777777777777777
2023-01-27,14.666666666666664
2023-01-28,42.77777777777777
2023-01-29,75.77777777777777
2023-01-30,18.333333333333332
2023-01-31,2.444444444444444
2023-02-01,1.222222222222222
2023-02-02,1.222222222222222
2023-02-03,1.222222222222222
2023-02-04,2.444444444444444
2023-02-05,3.666666666666666
2023-02-06,1.222222222222222
2023-02-07,1.222222222222222
2023-02-08,1.222222222222222
2023-02-09,1.222222222222222
2023-02-10,1.222222222222222
2023-02-11,1.222222222222222
2023-02-12,4.888888888888888
2023-02-13,3.666666666666666
2023-02-14,1.222222222222222
2023-02-15,1.222222222222222
2023-02-16,1.222222222222222
2023-02-17,1.222222222222222
2023-02-18,1.222222222222222
2023-02-19,1.222222222222222
2023-02-20,1.222222222222222
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,1.222222222222222
2023-02-26,1.222222222222222
2023-02-27,1.222222222222222
2023-02-28,1.222222222222222
2023-03-01,1.222222222222222
2023-03-02,1.222222222222222
2023-03-03,1.222222222222222
2023-03-04,1.222222222222222
2023-03-05,1.222222222222222
2023-03-06,0.0
2023-03-07,1.222222222222222
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-11,1.222222222222222
2023-03-12,1.222222222222222
2023-03-13,1.222222222222222
2023-03-14,1.222222222222222
2023-03-15,1.222222222222222
2023-03-16,1.222222222222222
2023-03-17,0.0
2023-03-18,0.0
2023-03-19,1.222222222222222
2023-03-20,1.222222222222222
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,1.222222222222222
2023-03-26,0.0
2023-03-27,1.222222222222222
2023-03-28,0.0
2023-03-29,1.222222222222222
2023-03-30,0.0
2023-03-31,0.0
2023-04-01,0.0
2023-04-02,1.222222222222222
2023-04-03,0.0
2023-04-04,1.222222222222222
2023-04-05,0.0
2023-04-06,1.222222222222222
2023-04-07,0.0
2023-04-08,1.222222222222222
2023-04-09,1.222222222222222
2023-04-10,1.222222222222222
2023-04-11,1.222222222222222
2023-04-12,1.222222222222222
2023-04-13,1.222222222222222
2023-04-14,1.222222222222222
2023-04-15,1.222222222222222
2023-04-16,1.222222222222222
2023-04-17,1.222222222222222
2023-04-18,1.222222222222222
2023-04-19,1.222222222222222
2023-04-20,1.222222222222222
2023-04-21,1.222222222222222
2023-04-22,1.222222222222222
2023-04-23,1.222222222222222
2023-04-24,1.222222222222222
2023-04-25,1.222222222222222
2023-04-26,1.222222222222222
2023-04-27,2.444444444444444
2023-04-28,4.888888888888888
2023-04-29,3.666666666666666
2023-04-30,2.444444444444444
2023-05-01,1.833333333333333
2023-05-02,1.222222222222222
2023-05-03,1.222222222222222
2023-05-04,1.222222222222222
2023-05-05,1.222222222222222
2023-05-06,1.222222222222222
2023-05-07,1.833333333333333
2023-05-08,3.0555555555555554
2023-05-09,3.666666666666666
2023-05-10,7.944444444444444
2023-05-11,18.333333333333332
2023-05-12,14.666666666666664
2023-05-13,2.444444444444444
2023-05-14,1.222222222222222
2023-05-15,1.222222222222222
2023-05-16,1.222222222222222
2023-05-17,1.222222222222222
2023-05-18,1.222222222222222
2023-05-19,1.222222222222222
2023-05-20,0.0
2023-05-21,0.611111111111111
2023-05-22,0.611111111111111
2023-05-23,1.222222222222222
2023-05-24,0.611111111111111
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,1.222222222222222
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,1.222222222222222
2023-06-14,1.222222222222222
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,1.222222222222222
2023-06-26,0.0
2023-06-27,1.222222222222222
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,1.222222222222222
2023-07-02,1.222222222222222
2023-07-03,0.0
2023-07-04,1.222222222222222
2023-07-05,1.222222222222222
2023-07-06,1.222222222222222
2023-07-07,1.222222222222222
2023-07-08,1.222222222222222
2023-07-09,1.222222222222222
2023-07-10,1.222222222222222
2023-07-11,1.222222222222222
2023-07-12,1.222222222222222
2023-07-13,1.222222222222222
2023-07-14,1.222222222222222
2023-07-15,1.222222222222222
2023-07-16,1.222222222222222
2023-07-17,1.222222222222222
2023-07-18,1.222222222222222
2023-07-19,1.222222222222222
2023-07-20,1.222222222222222
2023-07-21,1.222222222222222
2023-07-22,1.222222222222222
2023-07-23,1.222222222222222
2023-07-24,1.222222222222222
2023-07-25,1.222222222222222
2023-07-26,1.222222222222222
2023-07-27,2.444444444444444
2023-07-28,1.222222222222222
2023-07-29,1.222222222222222
2023-07-30,2.444444444444444
2023-07-31,2.444444444444444
2023-08-01,2.444444444444444
2023-08-02,2.444444444444444
2023-08-03,4.888888888888888
2023-08-04,6.111111111111111
2023-08-05,4.888888888888888
2023-08-06,6.111111111111111
2023-08-07,4.888888888888888
2023-08-08,3.666666666666666
2023-08-09,4.888888888888888
2023-08-10,6.111111111111111
2023-08-11,9.777777777777777
2023-08-12,12.222222222222221
2023-08-13,10.999999999999998
2023-08-14,4.888888888888888
2023-08-15,3.666666666666666
2023-08-16,3.666666666666666
2023-08-17,6.111111111111111
2023-08-18,6.111111111111111
2023-08-19,8.555555555555555
2023-08-20,12.222222222222221
2023-08-21,4.888888888888888
2023-08-22,4.888888888888888
2023-08-23,3.666666666666666
2023-08-24,6.111111111111111
2023-08-25,7.333333333333332
2023-08-26,12.222222222222221
2023-08-27,14.666666666666664
2023-08-28,7.333333333333332
2023-08-29,6.111111111111111
2023-08-30,6.111111111111111
2023-08-31,7.333333333333332
2023-09-01,6.111111111111111
2023-09-02,8.555555555555555
2023-09-03,19.555555555555554
2023-09-04,10.999999999999998
2023-09-05,9.777777777777777
2023-09-06,10.999999999999998
2023-09-07,23.22222222222222
2023-09-08,19.555555555555554
2023-09-09,12.222222222222221
2023-09-10,56.222222222222214
2023-09-11,20.777777777777775
2023-09-12,13.444444444444443
2023-09-13,8.555555555555555
2023-09-14,14.666666666666664
2023-09-15,14.666666666666664
2023-09-16,8.555555555555555
2023-09-17,51.33333333333333
2023-09-18,20.777777777777775
2023-09-19,14.666666666666664
2023-09-20,6.111111111111111
2023-09-21,13.444444444444443
2023-09-22,12.222222222222221
2023-09-23,8.555555555555555
2023-09-24,50.11111111111111
2023-09-25,20.777777777777775
2023-09-26,12.222222222222221
2023-09-27,6.111111111111111
2023-09-28,12.222222222222221
2023-09-29,12.222222222222221
2023-09-30,8.555555555555555
2023-10-01,48.888888888888886
2023-10-02,17.11111111111111
2023-10-03,10.999999999999998
2023-10-04,4.888888888888888
2023-10-05,12.222222222222221
2023-10-06,10.999999999999998
2023-10-07,7.333333333333332
2023-10-08,43.99999999999999
2023-10-09,18.333333333333332
2023-10-10,9.777777777777777
2023-10-11,4.888888888888888
2023-10-12,9.777777777777777
2023-10-13,10.999999999999998
2023-10-14,7.333333333333332
2023-10-15,46.44444444444444
2023-10-16,15.888888888888888
2023-10-17,9.777777777777777
2023-10-18,4.888888888888888
2023-10-19,9.777777777777777
2023-10-20,9.777777777777777
2023-10-21,7.333333333333332
2023-10-22,43.99999999999999
2023-10-23,15.888888888888888
2023-10-24,9.777777777777777
2023-10-25,4.888888888888888
2023-10-26,9.777777777777777
2023-10-27,8.555555555555555
2023-10-28,6.111111111111111
2023-10-29,40.33333333333333
2023-10-30,13.444444444444443
2023-10-31,7.333333333333332
2023-11-01,4.888888888888888
2023-11-02,9.777777777777777
2023-11-03,8.555555555555555
2023-11-04,6.111111111111111
2023-11-05,42.77777777777777
2023-11-06,15.888888888888888
2023-11-07,8.555555555555555
2023-11-08,4.888888888888888
2023-11-09,6.111111111111111
2023-11-10,8.555555555555555
2023-11-11,6.111111111111111
2023-11-12,39.11111111111111
2023-11-13,15.888888888888888
2023-11-14,9.777777777777777
2023-11-15,4.888888888888888
2023-11-16,7.333333333333332
2023-11-17,10.999999999999998
2023-11-18,7.333333333333332
2023-11-19,37.888888888888886
2023-11-20,15.888888888888888
2023-11-21,12.222222222222221
2023-11-22,8.555555555555555
2023-11-23,41.55555555555555
2023-11-24,26.888888888888886
2023-11-25,9.777777777777777
2023-11-26,34.22222222222222
2023-11-27,17.11111111111111
2023-11-28,9.777777777777777
2023-11-29,4.888888888888888
2023-11-30,7.333333333333332
2023-12-01,12.222222222222221
2023-12-02,7.333333333333332
2023-12-03,34.22222222222222
2023-12-04,18.333333333333332
2023-12-05,9.777777777777777
2023-12-06,4.888888888888888
2023-12-07,7.333333333333332
2023-12-08,9.777777777777777
2023-12-09,8.555555555555555
2023-12-10,36.666666666666664
2023-12-11,21.999999999999996
2023-12-12,14.666666666666664
2023-12-13,6.111111111111111
2023-12-14,8.555555555555555
2023-12-15,13.444444444444443
2023-12-16,30.555555555555554
2023-12-17,43.99999999999999
2023-12-18,18.333333333333332
2023-12-19,14.666666666666664
2023-12-20,7.333333333333332
2023-12-21,10.999999999999998
2023-12-22,17.11111111111111
2023-12-23,37.888888888888886
2023-12-24,51.33333333333333
2023-12-25,52.55555555555555
2023-12-26,21.999999999999996
2023-12-27,8.555555555555555
2023-12-28,13.444444444444443
2023-12-29,18.333333333333332
2023-12-30,29.33333333333333
2023-12-31,54.99999999999999
2024-01-01,34.22222222222222
2024-01-02,13.444444444444443
2024-01-03,8.555555555555555
2024-01-04,13.444444444444443
2024-01-05,15.888888888888888
2024-01-06,43.99999999999999
2024-01-07,61.11111111111111
2024-01-08,64.77777777777777
2024-01-09,19.555555555555554
2024-01-10,15.888888888888888
2024-01-11,17.11111111111111
2024-01-12,28.111111111111107
2024-01-13,120.99999999999999
2024-01-14,122.22222222222221
2024-01-15,76.99999999999999
2024-01-16,50.11111111111111
2024-01-17,15.888888888888888
2024-01-18,17.11111111111111
2024-01-19,28.111111111111107
2024-01-20,96.55555555555554
2024-01-21,113.66666666666666
2024-01-22,35.44444444444444
2024-01-23,10.999999999999998
2024-01-24,9.777777777777777
2024-01-25,9.777777777777777
2024-01-26,14.666666666666664
2024-01-27,39.11111111111111
2024-01-28,62.33333333333333
2024-01-29,15.888888888888888
2024-01-30,2.444444444444444
2024-01-31,2.444444444444444
2024-02-01,1.222222222222222
2024-02-02,1.222222222222222
2024-02-03,2.444444444444444
2024-02-04,3.666666666666666
2024-02-05,1.222222222222222
2024-02-06,1.222222222222222
2024-02-07,1.222222222222222
2024-02-08,1.222222222222222
2024-02-09,1.222222222222222
2024-02-10,1.222222222222222
2024-02-11,4.888888888888888
2024-02-12,3.666666666666666
2024-02-13,1.222222222222222
2024-02-14,1.222222222222222
2024-02-15,1.222222222222222
2024-02-16,1.222222222222222
2024-02-17,1.222222222222222
2024-02-18,1.222222222222222
2024-02-19,1.222222222222222
2024-02-20,1.222222222222222
2024-02-21,1.222222222222222
2024-02-22,1.222222222222222
2024-02-23,1.222222222222222
2024-02-24,1.222222222222222
2024-02-25,1.222222222222222
2024-02-26,1.222222222222222
2024-02-27,1.222222222222222
2024-02-28,1.222222222222222
2024-02-29,1.222222222222222
2024-03-01,1.222222222222222
2024-03-02,1.222222222222222
2024-03-03,1.222222222222222
2024-03-04,1.222222222222222
2024-03-05,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,1.222222222222222
2024-03-11,1.222222222222222
2024-03-12,1.222222222222222
2024-03-13,1.222222222222222
2024-03-14,1.222222222222222
2024-03-15,1.222222222222222
2024-03-16,1.222222222222222
2024-03-17,1.222222222222222
2024-03-18,1.222222222222222
2024-03-19,1.222222222222222
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,1.222222222222222
2024-03-26,1.222222222222222
2024-03-27,1.222222222222222
2024-03-28,1.222222222222222
2024-03-29,1.222222222222222
2024-03-30,1.222222222222222
2024-03-31,1.222222222222222
2024-04-01,1.222222222222222
2024-04-02,1.222222222222222
2024-04-03,1.222222222222222
2024-04-04,1.222222222222222
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,1.222222222222222
2024-04-08,1.222222222222222
2024-04-09,1.222222222222222
2024-04-10,1.222222222222222
2024-04-11,1.222222222222222
2024-04-12,1.222222222222222
2024-04-13,1.222222222222222
2024-04-14,1.222222222222222
2024-04-15,1.222222222222222
2024-04-16,1.222222222222222
2024-04-17,1.222222222222222
2024-04-18,1.222222222222222
2024-04-19,1.222222222222222
2024-04-20,1.222222222222222
2024-04-21,1.222222222222222
2024-04-22,1.222222222222222
2024-04-23,1.222222222222222
2024-04-24,1.222222222222222
2024-04-25,2.444444444444444
2024-04-26,4.888888888888888
2024-04-27,3.666666666666666
2024-04-28,2.444444444444444
2024-04-29,2.444444444444444
2024-04-30,2.444444444444444
2024-05-01,1.222222222222222
2024-05-02,2.444444444444444
2024-05-03,2.444444444444444
2024-05-04,2.444444444444444
2024-05-05,2.444444444444444
2024-05-06,3.666666666666666
2024-05-07,3.666666666666666
2024-05-08,3.666666666666666
2024-05-09,3.666666666666666
2024-05-10,2.444444444444444
2024-05-11,2.444444444444444
2024-05-12,2.444444444444444
2024-05-13,6.111111111111111
2024-05-14,9.777777777777777
2024-05-15,19.555555555555554
2024-05-16,15.888888888888888
2024-05-17,2.444444444444444
2024-05-18,1.222222222222222
2024-05-19,1.222222222222222
2024-05-20,1.222222222222222
2024-05-21,1.222222222222222
2024-05-22,1.222222222222222
2024-05-23,1.222222222222222
2024-05-24,1.222222222222222
2024-05-25,0.0
2024-05-26,1.222222222222222
2024-05-27,1.222222222222222
2024-05-28,1.222222222222222
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,1.222222222222222
2024-06-02,1.222222222222222
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,1.222222222222222
2024-06-23,0.0
2024-06-24,1.222222222222222
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,1.222222222222222
2024-07-04,1.222222222222222
2024-07-05,1.222222222222222
2024-07-06,1.222222222222222
2024-07-07,1.222222222222222
2024-07-08,1.222222222222222
2024-07-09,1.222222222222222
2024-07-10,1.222222222222222
2024-07-11,1.222222222222222
2024-07-12,1.222222222222222
2024-07-13,1.222222222222222
2024-07-14,1.222222222222222
2024-07-15,1.222222222222222
2024-07-16,1.222222222222222
2024-07-17,1.222222222222222
2024-07-18,1.222222222222222
2024-07-19,1.222222222222222
2024-07-20,1.222222222222222
2024-07-21,1.222222222222222
2024-07-22,1.222222222222222
2024-07-23,1.222222222222222
2024-07-24,1.222222222222222
2024-07-25,1.222222222222222
2024-07-26,1.222222222222222
2024-07-27,1.222222222222222
2024-07-28,2.444444444444444
2024-07-29,2.444444444444444
2024-07-30,2.444444444444444
2024-07-31,2.444444444444444
2024-08-01,3.666666666666666
2024-08-02,4.888888888888888
2024-08-03,3.666666666666666
2024-08-04,3.666666666666666
2024-08-05,3.666666666666666
2024-08-06,3.666666666666666
2024-08-07,3.666666666666666
2024-08-08,6.111111111111111
2024-08-09,6.111111111111111
2024-08-10,8.555555555555555
2024-08-11,7.333333333333332
2024-08-12,3.666666666666666
2024-08-13,3.666666666666666
2024-08-14,3.666666666666666
2024-08-15,4.888888888888888
2024-08-16,4.888888888888888
2024-08-17,7.333333333333332
2024-08-18,8.298326876649261
2024-08-19,4.856773903767334
2024-08-20,3.8436078827690747
2024-08-21,3.8436078827690747
2024-08-22,5.869939924765594
2024-08-23,6.271994834652743
2024-08-24,10.726713828532928
2024-08-25,13.959210600190893
2024-08-26,7.285160855651002
2024-08-27,6.271994834652743
2024-08-28,5.258828813654483
2024-08-29,6.271994834652743
2024-08-30,6.271994834652743
2024-08-31,7.285160855651002
2024-09-01,14.972376621189152
2024-09-02,9.713547807534669
2024-09-03,9.713547807534669
2024-09-04,12.141934759418337
2024-09-05,25.69909044972208
2024-09-06,26.71225647072034
2024-09-07,21.244371455841893
2024-09-08,46.54140699567682
2024-09-09,16.38759755207456
2024-09-10,11.128768738420076
2024-09-11,6.271994834652743
2024-09-12,12.141934759418337
2024-09-13,12.141934759418337
2024-09-14,8.298326876649261
2024-09-15,37.84102520914041
2024-09-16,14.570321711302004
2024-09-17,9.64931783729156
2024-09-18,4.82465891864578
2024-09-19,8.845208017517264
2024-09-20,8.845208017517264
2024-09-21,7.236988377968671
2024-09-22,36.98905170961765
2024-09-23,15.278086575711638
2024-09-24,9.64931783729156
2024-09-25,4.82465891864578
2024-09-26,8.041098197742967
2024-09-27,8.041098197742967
2024-09-28,6.432878558194374
2024-09-29,32.968502610746164
2024-09-30,13.669866936163045
2024-10-01,8.041098197742967
2024-10-02,4.82465891864578
2024-10-03,8.845208017517264
2024-10-04,8.041098197742967
2024-10-05,6.432878558194374
2024-10-06,32.16439279097187
2024-10-07,14.473976755937342
2024-10-08,8.041098197742967
2024-10-09,4.020549098871483
2024-10-10,7.236988377968671
2024-10-11,7.236988377968671
2024-10-12,5.628768738420077
2024-10-13,33.77261243052046
2024-10-14,12.865757116388748
2024-10-15,7.236988377968671
2024-10-16,4.82465891864578
2024-10-17,6.432878558194374
2024-10-18,7.236988377968671
2024-10-19,5.628768738420077
2024-10-20,32.968502610746164
