Time,zillow
2022-05-02,90.0
2022-05-03,84.0
2022-05-04,87.0
2022-05-05,83.0
2022-05-06,88.0
2022-05-07,84.0
2022-05-08,88.0
2022-05-09,89.0
2022-05-10,88.0
2022-05-11,89.0
2022-05-12,92.0
2022-05-13,89.0
2022-05-14,91.0
2022-05-15,98.0
2022-05-16,87.0
2022-05-17,88.0
2022-05-18,86.0
2022-05-19,92.0
2022-05-20,93.0
2022-05-21,94.0
2022-05-22,91.0
2022-05-23,91.0
2022-05-24,91.0
2022-05-25,82.0
2022-05-26,83.0
2022-05-27,84.0
2022-05-28,86.0
2022-05-29,90.0
2022-05-30,92.0
2022-05-31,91.0
2022-06-01,89.0
2022-06-02,89.0
2022-06-03,92.0
2022-06-04,92.0
2022-06-05,92.0
2022-06-06,92.0
2022-06-07,92.0
2022-06-08,94.0
2022-06-09,90.0
2022-06-10,94.0
2022-06-11,90.0
2022-06-12,93.0
2022-06-13,93.0
2022-06-14,93.0
2022-06-15,92.0
2022-06-16,91.0
2022-06-17,89.0
2022-06-18,86.0
2022-06-19,91.0
2022-06-20,94.0
2022-06-21,92.0
2022-06-22,91.0
2022-06-23,91.0
2022-06-24,87.0
2022-06-25,91.0
2022-06-26,91.0
2022-06-27,97.0
2022-06-28,94.0
2022-06-29,94.0
2022-06-30,86.0
2022-07-01,88.0
2022-07-02,89.0
2022-07-03,89.0
2022-07-04,90.0
2022-07-05,90.0
2022-07-06,95.0
2022-07-07,92.0
2022-07-08,92.0
2022-07-09,98.0
2022-07-10,95.0
2022-07-11,96.0
2022-07-12,91.0
2022-07-13,91.0
2022-07-14,95.0
2022-07-15,91.0
2022-07-16,98.0
2022-07-17,97.0
2022-07-18,94.0
2022-07-19,94.0
2022-07-20,94.0
2022-07-21,95.0
2022-07-22,88.0
2022-07-23,97.0
2022-07-24,96.0
2022-07-25,94.0
2022-07-26,97.0
2022-07-27,91.0
2022-07-28,99.0
2022-07-29,91.0
2022-07-30,85.0
2022-07-31,96.0
2022-08-01,99.0
2022-08-02,90.0
2022-08-03,91.0
2022-08-04,90.0
2022-08-05,90.0
2022-08-06,92.0
2022-08-07,95.0
2022-08-08,90.0
2022-08-09,94.0
2022-08-10,87.0
2022-08-11,87.0
2022-08-12,86.0
2022-08-13,89.0
2022-08-14,95.0
2022-08-15,87.0
2022-08-16,85.0
2022-08-17,90.0
2022-08-18,87.0
2022-08-19,87.0
2022-08-20,87.0
2022-08-21,92.0
2022-08-22,83.0
2022-08-23,86.0
2022-08-24,85.0
2022-08-25,83.0
2022-08-26,80.0
2022-08-27,86.0
2022-08-28,87.0
2022-08-29,82.1551724137931
2022-08-30,84.98275862068965
2022-08-31,80.27011494252874
2022-09-01,81.71264367816092
2022-09-02,77.0
2022-09-03,80.77011494252874
2022-09-04,82.6551724137931
2022-09-05,85.92528735632183
2022-09-06,79.32758620689654
2022-09-07,77.94252873563218
2022-09-08,74.17241379310344
2022-09-09,72.78735632183907
2022-09-10,75.11494252873563
2022-09-11,77.0
2022-09-12,75.11494252873563
2022-09-13,71.84482758620689
2022-09-14,79.82758620689654
2022-09-15,74.17241379310344
2022-09-16,75.11494252873563
2022-09-17,77.0
2022-09-18,76.05747126436782
2022-09-19,75.11494252873563
2022-09-20,77.0
2022-09-21,80.77011494252874
2022-09-22,77.0
2022-09-23,76.05747126436782
2022-09-24,75.11494252873563
2022-09-25,77.0
2022-09-26,74.17241379310344
2022-09-27,72.78735632183907
2022-09-28,70.80459770114942
2022-09-29,70.80459770114942
2022-09-30,69.91954022988506
2022-10-01,69.91954022988506
2022-10-02,73.45977011494253
2022-10-03,71.68965517241378
2022-10-04,73.45977011494253
2022-10-05,74.34482758620689
2022-10-06,71.68965517241378
2022-10-07,76.11494252873563
2022-10-08,74.34482758620689
2022-10-09,75.22988505747125
2022-10-10,72.57471264367815
2022-10-11,73.45977011494253
2022-10-12,71.68965517241378
2022-10-13,72.57471264367815
2022-10-14,72.57471264367815
2022-10-15,69.91954022988506
2022-10-16,73.45977011494253
2022-10-17,73.45977011494253
2022-10-18,68.14942528735631
2022-10-19,73.45977011494253
2022-10-20,71.68965517241378
2022-10-21,69.03448275862068
2022-10-22,71.68965517241378
2022-10-23,72.57471264367815
2022-10-24,75.22988505747125
2022-10-25,71.68965517241378
2022-10-26,72.57471264367815
2022-10-27,73.45977011494253
2022-10-28,69.03448275862068
2022-10-29,69.03448275862068
2022-10-30,70.80459770114942
2022-10-31,67.26436781609195
2022-11-01,69.91954022988506
2022-11-02,69.91954022988506
2022-11-03,71.68965517241378
2022-11-04,68.14942528735631
2022-11-05,69.03448275862068
2022-11-06,71.68965517241378
2022-11-07,69.91954022988506
2022-11-08,68.14942528735631
2022-11-09,59.29885057471264
2022-11-10,61.95402298850574
2022-11-11,63.72413793103448
2022-11-12,66.37931034482759
2022-11-13,67.26436781609195
2022-11-14,64.60919540229884
2022-11-15,68.14942528735631
2022-11-16,63.72413793103448
2022-11-17,64.60919540229884
2022-11-18,65.49425287356321
2022-11-19,66.37931034482759
2022-11-20,58.41379310344827
2022-11-21,61.95402298850574
2022-11-22,61.068965517241374
2022-11-23,57.5287356321839
2022-11-24,51.33333333333333
2022-11-25,59.29885057471264
2022-11-26,61.068965517241374
2022-11-27,67.26436781609195
2022-11-28,62.83908045977011
2022-11-29,61.068965517241374
2022-11-30,64.60919540229884
2022-12-01,65.49425287356321
2022-12-02,61.95402298850574
2022-12-03,60.183908045977006
2022-12-04,62.83908045977011
2022-12-05,61.95402298850574
2022-12-06,62.83908045977011
2022-12-07,65.49425287356321
2022-12-08,63.72413793103448
2022-12-09,60.183908045977006
2022-12-10,63.72413793103448
2022-12-11,64.60919540229884
2022-12-12,61.068965517241374
2022-12-13,61.95402298850574
2022-12-14,60.183908045977006
2022-12-15,61.95402298850574
2022-12-16,60.183908045977006
2022-12-17,57.5287356321839
2022-12-18,60.183908045977006
2022-12-19,61.068965517241374
2022-12-20,63.72413793103448
2022-12-21,66.37931034482759
2022-12-22,59.29885057471264
2022-12-23,55.75862068965517
2022-12-24,51.33333333333333
2022-12-25,49.56321839080459
2022-12-26,66.37931034482759
2022-12-27,77.88505747126436
2022-12-28,81.42528735632183
2022-12-29,80.54022988505747
2022-12-30,73.45977011494253
2022-12-31,68.14942528735631
2023-01-01,64.60919540229884
2023-01-02,79.6551724137931
2023-01-03,72.57471264367815
2023-01-04,75.22988505747125
2023-01-05,73.45977011494253
2023-01-06,72.57471264367815
2023-01-07,76.11494252873563
2023-01-08,77.0
2023-01-09,75.22988505747125
2023-01-10,80.54022988505747
2023-01-11,74.34482758620689
2023-01-12,75.22988505747125
2023-01-13,77.88505747126436
2023-01-14,77.88505747126436
2023-01-15,77.88505747126436
2023-01-16,81.42528735632183
2023-01-17,76.11494252873563
2023-01-18,76.11494252873563
2023-01-19,77.88505747126436
2023-01-20,75.22988505747125
2023-01-21,76.11494252873563
2023-01-22,81.42528735632183
2023-01-23,78.77011494252872
2023-01-24,82.31034482758619
2023-01-25,76.11494252873563
2023-01-26,70.80459770114942
2023-01-27,73.45977011494253
2023-01-28,78.77011494252872
2023-01-29,79.6551724137931
2023-01-30,79.6551724137931
2023-01-31,77.0
2023-02-01,80.54022988505747
2023-02-02,78.77011494252872
2023-02-03,75.22988505747125
2023-02-04,81.42528735632183
2023-02-05,85.85057471264366
2023-02-06,77.88505747126436
2023-02-07,80.54022988505747
2023-02-08,74.34482758620689
2023-02-09,76.11494252873563
2023-02-10,75.22988505747125
2023-02-11,81.42528735632183
2023-02-12,76.11494252873563
2023-02-13,73.45977011494253
2023-02-14,75.22988505747125
2023-02-15,76.11494252873563
2023-02-16,79.6551724137931
2023-02-17,78.77011494252872
2023-02-18,79.6551724137931
2023-02-19,84.08045977011494
2023-02-20,84.08045977011494
2023-02-21,80.54022988505747
2023-02-22,77.0
2023-02-23,77.88505747126436
2023-02-24,78.77011494252872
2023-02-25,83.19540229885057
2023-02-26,85.85057471264366
2023-02-27,83.19540229885057
2023-02-28,75.22988505747125
2023-03-01,77.88505747126436
2023-03-02,78.77011494252872
2023-03-03,80.54022988505747
2023-03-04,83.19540229885057
2023-03-05,84.9655172413793
2023-03-06,81.42528735632183
2023-03-07,81.42528735632183
2023-03-08,84.9655172413793
2023-03-09,82.31034482758619
2023-03-10,78.77011494252872
2023-03-11,82.31034482758619
2023-03-12,83.19540229885057
2023-03-13,73.45977011494253
2023-03-14,80.54022988505747
2023-03-15,75.22988505747125
2023-03-16,76.11494252873563
2023-03-17,73.45977011494253
2023-03-18,77.88505747126436
2023-03-19,87.62068965517241
2023-03-20,82.31034482758619
2023-03-21,84.9655172413793
2023-03-22,78.77011494252872
2023-03-23,82.31034482758619
2023-03-24,77.0
2023-03-25,80.54022988505747
2023-03-26,86.73563218390804
2023-03-27,79.6551724137931
2023-03-28,81.42528735632183
2023-03-29,79.6551724137931
2023-03-30,77.0
2023-03-31,75.22988505747125
2023-04-01,78.77011494252872
2023-04-02,80.54022988505747
2023-04-03,77.0
2023-04-04,77.88505747126436
2023-04-05,77.88505747126436
2023-04-06,78.77011494252872
2023-04-07,78.77011494252872
2023-04-08,80.54022988505747
2023-04-09,80.54022988505747
2023-04-10,82.31034482758619
2023-04-11,85.85057471264366
2023-04-12,83.19540229885057
2023-04-13,82.31034482758619
2023-04-14,83.19540229885057
2023-04-15,85.85057471264366
2023-04-16,86.73563218390804
2023-04-17,83.19540229885057
2023-04-18,83.19540229885057
2023-04-19,78.77011494252872
2023-04-20,79.6551724137931
2023-04-21,83.19540229885057
2023-04-22,88.50574712643677
2023-04-23,84.9655172413793
2023-04-24,86.73563218390804
2023-04-25,83.19540229885057
2023-04-26,82.37209302325581
2023-04-27,77.84389200748463
2023-04-28,77.84389200748463
2023-04-29,83.27773322641005
2023-04-30,88.2484629778134
2023-05-01,82.37209302325581
2023-05-02,83.72026196204223
2023-05-03,82.37209302325581
2023-05-04,81.90898155573376
2023-05-05,75.12697139802191
2023-05-06,78.74953221063885
2023-05-07,83.27773322641005
2023-05-08,85.99465383587275
2023-05-09,79.6551724137931
2023-05-10,80.56081261694735
2023-05-11,76.93825180433039
2023-05-12,82.37209302325581
2023-05-13,79.6551724137931
2023-05-14,78.2864207431168
2023-05-15,86.43718257150493
2023-05-16,81.46645282010158
2023-05-17,78.74953221063885
2023-05-18,82.37209302325581
2023-05-19,84.62590216519646
2023-05-20,83.27773322641005
2023-05-21,86.43718257150493
2023-05-22,81.46645282010158
2023-05-23,81.46645282010158
2023-05-24,79.6551724137931
2023-05-25,79.6551724137931
2023-05-26,77.80272654370489
2023-05-27,81.50761828388131
2023-05-28,80.5813953488372
2023-05-29,82.43384121892542
2023-05-30,81.50761828388131
2023-05-31,85.21251002405774
2023-06-01,87.99117882919005
2023-06-02,80.5813953488372
2023-06-03,85.21251002405774
2023-06-04,92.62229350441058
2023-06-05,87.99117882919005
2023-06-06,82.43384121892542
2023-06-07,85.21251002405774
2023-06-08,86.13873295910184
2023-06-09,80.5813953488372
2023-06-10,86.13873295910184
2023-06-11,86.13873295910184
2023-06-12,84.28628708901363
2023-06-13,83.36006415396952
2023-06-14,88.91740176423416
2023-06-15,87.06495589414594
2023-06-16,81.50761828388131
2023-06-17,80.5813953488372
2023-06-18,83.36006415396952
2023-06-19,87.99117882919005
2023-06-20,84.28628708901363
2023-06-21,86.13873295910184
2023-06-22,81.50761828388131
2023-06-23,86.13873295910184
2023-06-24,86.13873295910184
2023-06-25,88.91740176423416
2023-06-26,87.06495589414594
2023-06-27,87.99117882919005
2023-06-28,84.28628708901363
2023-06-29,85.21251002405774
2023-06-30,80.5813953488372
2023-07-01,87.06495589414594
2023-07-02,87.99117882919005
2023-07-03,88.91740176423416
2023-07-04,87.06495589414594
2023-07-05,87.99117882919005
2023-07-06,90.76984763432237
2023-07-07,88.91740176423416
2023-07-08,90.76984763432237
2023-07-09,87.06495589414594
2023-07-10,91.69607056936647
2023-07-11,87.06495589414594
2023-07-12,87.06495589414594
2023-07-13,85.21251002405774
2023-07-14,84.28628708901363
2023-07-15,88.91740176423416
2023-07-16,91.69607056936647
2023-07-17,87.99117882919005
2023-07-18,87.99117882919005
2023-07-19,87.99117882919005
2023-07-20,85.21251002405774
2023-07-21,81.50761828388131
2023-07-22,87.06495589414594
2023-07-23,89.84362469927827
2023-07-24,87.99117882919005
2023-07-25,87.06495589414594
2023-07-26,84.28628708901363
2023-07-27,78.72894947874899
2023-07-28,82.43384121892542
2023-07-29,86.13873295910184
2023-07-30,87.99117882919005
2023-07-31,86.13873295910184
2023-08-01,85.21251002405774
2023-08-02,85.21251002405774
2023-08-03,84.28628708901363
2023-08-04,79.6551724137931
2023-08-05,85.21251002405774
2023-08-06,86.13873295910184
2023-08-07,88.91740176423416
2023-08-08,86.13873295910184
2023-08-09,86.13873295910184
2023-08-10,79.6551724137931
2023-08-11,81.50761828388131
2023-08-12,84.28628708901363
2023-08-13,87.99117882919005
2023-08-14,84.28628708901363
2023-08-15,80.5813953488372
2023-08-16,81.50761828388131
2023-08-17,83.36006415396952
2023-08-18,78.72894947874899
2023-08-19,78.72894947874899
2023-08-20,81.50761828388131
2023-08-21,81.50761828388131
2023-08-22,78.72894947874899
2023-08-23,81.50761828388131
2023-08-24,80.5813953488372
2023-08-25,79.6551724137931
2023-08-26,82.43384121892542
2023-08-27,80.5813953488372
2023-08-28,81.50761828388131
2023-08-29,80.5813953488372
2023-08-30,76.87650360866078
2023-08-31,75.02405773857257
2023-09-01,74.09783480352846
2023-09-02,71.31916599839614
2023-09-03,75.95028067361667
2023-09-04,80.5813953488372
2023-09-05,75.02405773857257
2023-09-06,75.02405773857257
2023-09-07,72.24538893344025
2023-09-08,68.54049719326383
2023-09-09,70.39294306335204
2023-09-10,72.24538893344025
2023-09-11,74.09783480352846
2023-09-12,71.31916599839614
2023-09-13,72.24538893344025
2023-09-14,73.17161186848436
2023-09-15,66.68805132317561
2023-09-16,74.09783480352846
2023-09-17,70.39294306335204
2023-09-18,74.09783480352846
2023-09-19,74.09783480352846
2023-09-20,75.02405773857257
2023-09-21,72.24538893344025
2023-09-22,71.31916599839614
2023-09-23,75.02405773857257
2023-09-24,69.46672012830794
2023-09-25,71.31916599839614
2023-09-26,75.02405773857257
2023-09-27,71.31916599839614
2023-09-28,70.39294306335204
2023-09-29,73.17161186848436
2023-09-30,71.31916599839614
2023-10-01,70.39294306335204
2023-10-02,73.17161186848436
2023-10-03,73.17161186848436
2023-10-04,72.24538893344025
2023-10-05,71.31916599839614
2023-10-06,69.46672012830794
2023-10-07,66.68805132317561
2023-10-08,67.61427425821972
2023-10-09,68.54049719326383
2023-10-10,68.54049719326383
2023-10-11,68.54049719326383
2023-10-12,67.61427425821972
2023-10-13,65.7618283881315
2023-10-14,65.7618283881315
2023-10-15,73.17161186848436
2023-10-16,70.39294306335204
2023-10-17,72.24538893344025
2023-10-18,70.39294306335204
2023-10-19,71.31916599839614
2023-10-20,67.61427425821972
2023-10-21,68.54049719326383
2023-10-22,74.09783480352846
2023-10-23,73.17161186848436
2023-10-24,70.39294306335204
2023-10-25,65.7618283881315
2023-10-26,64.83560545308741
2023-10-27,66.68805132317561
2023-10-28,65.7618283881315
2023-10-29,64.83560545308741
2023-10-30,67.61427425821972
2023-10-31,68.54049719326383
2023-11-01,68.54049719326383
2023-11-02,68.54049719326383
2023-11-03,66.68805132317561
2023-11-04,69.46672012830794
2023-11-05,69.46672012830794
2023-11-06,69.46672012830794
2023-11-07,71.31916599839614
2023-11-08,64.83560545308741
2023-11-09,64.83560545308741
2023-11-10,64.83560545308741
2023-11-11,65.7618283881315
2023-11-12,69.46672012830794
2023-11-13,67.61427425821972
2023-11-14,68.54049719326383
2023-11-15,67.61427425821972
2023-11-16,64.83560545308741
2023-11-17,61.13071371291098
2023-11-18,62.98315958299919
2023-11-19,64.83560545308741
2023-11-20,62.98315958299919
2023-11-21,61.13071371291098
2023-11-22,61.13071371291098
2023-11-23,53.72093023255814
2023-11-24,62.05693664795509
2023-11-25,60.20449077786688
2023-11-26,62.98315958299919
2023-11-27,61.13071371291098
2023-11-28,65.7618283881315
2023-11-29,66.68805132317561
2023-11-30,62.98315958299919
2023-12-01,62.05693664795509
2023-12-02,62.98315958299919
2023-12-03,62.98315958299919
2023-12-04,65.7618283881315
2023-12-05,65.7618283881315
2023-12-06,62.98315958299919
2023-12-07,61.13071371291098
2023-12-08,61.13071371291098
2023-12-09,64.83560545308741
2023-12-10,68.54049719326383
2023-12-11,64.83560545308741
2023-12-12,62.98315958299919
2023-12-13,62.98315958299919
2023-12-14,62.98315958299919
2023-12-15,60.20449077786688
2023-12-16,60.20449077786688
2023-12-17,62.98315958299919
2023-12-18,62.98315958299919
2023-12-19,63.9093825180433
2023-12-20,62.98315958299919
2023-12-21,64.83560545308741
2023-12-22,59.99931481124319
2023-12-23,58.633429090576875
2023-12-24,55.022332077999856
2023-12-25,56.38821779866616
2023-12-26,69.46672012830794
2023-12-27,74.88336564717346
2023-12-28,72.17504288774072
2023-12-29,78.03135119222844
2023-12-30,68.56394587516368
2023-12-31,66.75839736887517
2024-01-01,65.8556231157309
2024-01-02,76.22580268593993
2024-01-03,74.42025417965141
2024-01-04,77.59168840660624
2024-01-05,72.17504288774072
2024-01-06,73.9805913940292
2024-01-07,74.88336564717346
2024-01-08,70.3694943814522
2024-01-09,72.17504288774072
2024-01-10,72.17504288774072
2024-01-11,73.9805913940292
2024-01-12,70.3694943814522
2024-01-13,67.19806015449737
2024-01-14,69.46672012830794
2024-01-15,70.8091571670744
2024-01-16,69.46672012830794
2024-01-17,73.07781714088496
2024-01-18,67.66117162201942
2024-01-19,68.56394587516368
2024-01-20,73.51747992650716
2024-01-21,74.74267355577437
2024-01-22,70.34604569955235
2024-01-23,70.34604569955235
2024-01-24,75.62199912701877
2024-01-25,67.70806898581914
2024-01-26,65.94941784333032
2024-01-27,72.98402241328556
2024-01-28,68.58739455706353
2024-01-29,72.10469684204116
2024-01-30,72.98402241328556
2024-01-31,71.22537127079676
2024-02-01,66.82874341457473
2024-02-02,71.22537127079676
2024-02-03,72.98402241328556
2024-02-04,79.1393014119964
2024-02-05,68.58739455706353
2024-02-06,70.34604569955235
2024-02-07,72.10469684204116
2024-02-08,70.34604569955235
2024-02-09,68.58739455706353
2024-02-10,72.98402241328556
2024-02-11,71.22537127079676
2024-02-12,62.432115558352706
2024-02-13,69.46672012830794
2024-02-14,63.311441129597114
2024-02-15,68.58739455706353
2024-02-16,74.74267355577437
2024-02-17,72.10469684204116
2024-02-18,80.8979525544852
2024-02-19,76.50132469826318
2024-02-20,79.1393014119964
2024-02-21,73.86334798452997
2024-02-22,75.62199912701877
2024-02-23,75.62199912701877
2024-02-24,75.62199912701877
2024-02-25,77.38065026950758
2024-02-26,76.50132469826318
2024-02-27,77.38065026950758
2024-02-28,77.38065026950758
2024-02-29,65.94941784333032
2024-03-01,71.22537127079676
2024-03-02,76.50132469826318
2024-03-03,80.0186269832408
2024-03-04,72.98402241328556
2024-03-05,76.50132469826318
2024-03-06,72.10469684204116
2024-03-07,72.98402241328556
2024-03-08,72.10469684204116
2024-03-09,75.62199912701877
2024-03-10,78.25997584075199
2024-03-11,71.22537127079676
2024-03-12,75.62199912701877
2024-03-13,77.38065026950758
2024-03-14,73.86334798452997
2024-03-15,73.86334798452997
2024-03-16,79.1393014119964
2024-03-17,78.25997584075199
2024-03-18,78.25997584075199
2024-03-19,80.0186269832408
2024-03-20,79.1393014119964
2024-03-21,75.62199912701877
2024-03-22,74.74267355577437
2024-03-23,80.0186269832408
2024-03-24,81.77727812572961
2024-03-25,79.1393014119964
2024-03-26,76.50132469826318
2024-03-27,74.74267355577437
2024-03-28,74.74267355577437
2024-03-29,68.58739455706353
2024-03-30,72.10469684204116
2024-03-31,72.10469684204116
2024-04-01,80.0186269832408
2024-04-02,80.0186269832408
2024-04-03,75.62199912701877
2024-04-04,76.50132469826318
2024-04-05,75.62199912701877
2024-04-06,75.62199912701877
2024-04-07,79.1393014119964
2024-04-08,69.46672012830794
2024-04-09,79.1393014119964
2024-04-10,80.8979525544852
2024-04-11,75.62199912701877
2024-04-12,76.50132469826318
2024-04-13,76.50132469826318
2024-04-14,78.25997584075199
2024-04-15,78.25997584075199
2024-04-16,79.1393014119964
2024-04-17,78.25997584075199
2024-04-18,80.8979525544852
2024-04-19,73.86334798452997
2024-04-20,76.50132469826318
2024-04-21,78.25997584075199
2024-04-22,79.1393014119964
2024-04-23,78.25997584075199
2024-04-24,79.1393014119964
2024-04-25,77.38065026950758
2024-04-26,73.86334798452997
2024-04-27,78.25997584075199
2024-04-28,80.8979525544852
2024-04-29,75.62199912701877
2024-04-30,78.25997584075199
2024-05-01,74.74267355577437
2024-05-02,79.1393014119964
2024-05-03,78.25997584075199
2024-05-04,75.62199912701877
2024-05-05,78.25997584075199
2024-05-06,82.656603696974
2024-05-07,75.62199912701877
2024-05-08,75.62199912701877
2024-05-09,78.25997584075199
2024-05-10,72.98402241328556
2024-05-11,75.62199912701877
2024-05-12,72.98402241328556
2024-05-13,87.93255712444044
2024-05-14,80.0186269832408
2024-05-15,79.1393014119964
2024-05-16,77.38065026950758
2024-05-17,80.8979525544852
2024-05-18,76.50132469826318
2024-05-19,80.0186269832408
2024-05-20,80.8979525544852
2024-05-21,80.0186269832408
2024-05-22,78.25997584075199
2024-05-23,80.0186269832408
2024-05-24,78.25997584075199
2024-05-25,76.50132469826318
2024-05-26,78.25997584075199
2024-05-27,75.62199912701877
2024-05-28,80.8979525544852
2024-05-29,80.8979525544852
2024-05-30,80.0186269832408
2024-05-31,72.10469684204116
2024-06-01,79.1393014119964
2024-06-02,87.05323155319603
2024-06-03,80.8979525544852
2024-06-04,80.0186269832408
2024-06-05,81.77727812572961
2024-06-06,80.0186269832408
2024-06-07,80.0186269832408
2024-06-08,80.0186269832408
2024-06-09,82.656603696974
2024-06-10,81.77727812572961
2024-06-11,82.656603696974
2024-06-12,82.656603696974
2024-06-13,80.0186269832408
2024-06-14,77.38065026950758
2024-06-15,76.50132469826318
2024-06-16,80.8979525544852
2024-06-17,85.29458041070723
2024-06-18,81.77727812572961
2024-06-19,81.77727812572961
2024-06-20,79.1393014119964
2024-06-21,82.656603696974
2024-06-22,82.656603696974
2024-06-23,84.41525483946282
2024-06-24,84.41525483946282
2024-06-25,81.77727812572961
2024-06-26,75.62199912701877
2024-06-27,80.0186269832408
2024-06-28,74.74267355577437
2024-06-29,75.62199912701877
2024-06-30,84.41525483946282
2024-07-01,80.0186269832408
2024-07-02,81.77727812572961
2024-07-03,78.25997584075199
2024-07-04,75.62199912701877
2024-07-05,80.0186269832408
2024-07-06,82.656603696974
2024-07-07,82.656603696974
2024-07-08,84.41525483946282
2024-07-09,83.53592926821841
2024-07-10,84.41525483946282
2024-07-11,78.25997584075199
2024-07-12,77.38065026950758
2024-07-13,79.1393014119964
2024-07-14,72.10469684204116
2024-07-15,79.1393014119964
2024-07-16,78.25997584075199
2024-07-17,79.1393014119964
2024-07-18,77.38065026950758
2024-07-19,79.1393014119964
2024-07-20,79.1393014119964
2024-07-21,80.8979525544852
2024-07-22,77.38065026950758
2024-07-23,84.41525483946282
2024-07-24,81.77727812572961
2024-07-25,79.1393014119964
2024-07-26,77.38065026950758
2024-07-27,74.74267355577437
2024-07-28,76.50132469826318
2024-07-29,80.8979525544852
2024-07-30,81.77727812572961
2024-07-31,76.50132469826318
2024-08-01,72.98402241328556
2024-08-02,75.62199912701877
2024-08-03,72.98402241328556
2024-08-04,75.62199912701877
2024-08-05,76.50132469826318
2024-08-06,73.86334798452997
2024-08-07,78.25997584075199
2024-08-08,73.86334798452997
2024-08-09,76.50132469826318
2024-08-10,72.10469684204116
2024-08-11,77.38065026950758
2024-08-12,78.25997584075199
2024-08-13,80.0186269832408
2024-08-14,78.25997584075199
2024-08-15,76.50132469826318
2024-08-16,76.50132469826318
2024-08-17,77.38065026950758
2024-08-18,81.94215167033792
2024-08-19,77.25574606904672
2024-08-20,76.4014013378945
2024-08-21,75.54705660674226
2024-08-22,76.4014013378945
2024-08-23,72.98402241328556
2024-08-24,74.69271187559002
2024-08-25,78.524772745729
2024-08-26,76.4014013378945
2024-08-27,75.9617385522723
2024-08-28,76.4014013378945
2024-08-29,72.98402241328556
2024-08-30,65.73458261853766
2024-08-31,70.42098821982886
2024-09-01,72.98402241328556
2024-09-02,77.25574606904672
2024-09-03,70.86065100545106
2024-09-04,72.12967768213332
2024-09-05,71.2753329509811
2024-09-06,67.85795402637216
2024-09-07,70.42098821982886
2024-09-08,70.86065100545106
2024-09-09,69.56664348867662
2024-09-10,70.42098821982886
2024-09-11,64.88023788738542
2024-09-12,72.98402241328556
2024-09-13,68.7122987575244
2024-09-14,69.56664348867662
2024-09-15,69.56664348867662
2024-09-16,72.12967768213332
2024-09-17,72.15465852222549
2024-09-18,73.81338630434561
2024-09-19,71.32529463116543
2024-09-20,71.32529463116543
2024-09-21,69.66656684904531
2024-09-22,68.00783906692517
2024-09-23,69.66656684904531
2024-09-24,68.83720295798524
2024-09-25,66.34911128480505
2024-09-26,65.51974739374499
