Time,weather
2022-12-12,60.84443185038255
2022-12-13,60.84443185038255
2022-12-14,65.40776423916124
2022-12-15,73.01331822045907
2022-12-16,60.84443185038255
2022-12-17,54.759988665344295
2022-12-18,57.80221025786342
2022-12-19,69.97109662793993
2022-12-20,82.13998299801645
2022-12-21,94.30886936809296
2022-12-22,133.8577500708416
2022-12-23,152.1110796259564
2022-12-24,107.99886653442903
2022-12-25,74.53442901671863
2022-12-26,76.0555398129782
2022-12-27,74.53442901671863
2022-12-28,62.36554264664212
2022-12-29,60.84443185038255
2022-12-30,59.323321054122985
2022-12-31,59.323321054122985
2023-01-01,54.759988665344295
2023-01-02,66.9288750354208
2023-01-03,68.44998583168037
2023-01-04,68.44998583168037
2023-01-05,63.88665344290168
2023-01-06,53.23887786908473
2023-01-07,51.71776707282517
2023-01-08,53.23887786908473
2023-01-09,53.23887786908473
2023-01-10,57.80221025786342
2023-01-11,54.759988665344295
2023-01-12,66.9288750354208
2023-01-13,60.84443185038255
2023-01-14,60.84443185038255
2023-01-15,59.323321054122985
2023-01-16,59.323321054122985
2023-01-17,56.28109946160386
2023-01-18,60.84443185038255
2023-01-19,60.84443185038255
2023-01-20,51.71776707282517
2023-01-21,50.196656276565605
2023-01-22,56.28109946160386
2023-01-23,59.323321054122985
2023-01-24,68.44998583168037
2023-01-25,74.53442901671863
2023-01-26,54.759988665344295
2023-01-27,48.67554548030604
2023-01-28,53.23887786908473
2023-01-29,62.36554264664212
2023-01-30,76.0555398129782
2023-01-31,73.01331822045907
2023-02-01,63.88665344290168
2023-02-02,60.84443185038255
2023-02-03,63.88665344290168
2023-02-04,65.40776423916124
2023-02-05,54.759988665344295
2023-02-06,47.15443468404648
2023-02-07,47.15443468404648
2023-02-08,50.196656276565605
2023-02-09,53.23887786908473
2023-02-10,51.71776707282517
2023-02-11,56.28109946160386
2023-02-12,53.23887786908473
2023-02-13,50.196656276565605
2023-02-14,57.80221025786342
2023-02-15,62.36554264664212
2023-02-16,73.01331822045907
2023-02-17,59.323321054122985
2023-02-18,51.71776707282517
2023-02-19,51.71776707282517
2023-02-20,56.28109946160386
2023-02-21,73.01331822045907
2023-02-22,89.74553697931427
2023-02-23,82.13998299801645
2023-02-24,73.01331822045907
2023-02-25,76.0555398129782
2023-02-26,69.97109662793993
2023-02-27,83.66109379427601
2023-02-28,66.9288750354208
2023-03-01,68.44998583168037
2023-03-02,76.0555398129782
2023-03-03,80.61887220175689
2023-03-04,62.36554264664212
2023-03-05,51.71776707282517
2023-03-06,54.759988665344295
2023-03-07,53.23887786908473
2023-03-08,54.759988665344295
2023-03-09,65.40776423916124
2023-03-10,73.01331822045907
2023-03-11,66.9288750354208
2023-03-12,65.40776423916124
2023-03-13,74.53442901671863
2023-03-14,74.53442901671863
2023-03-15,63.88665344290168
2023-03-16,68.44998583168037
2023-03-17,63.88665344290168
2023-03-18,57.80221025786342
2023-03-19,65.40776423916124
2023-03-20,63.88665344290168
2023-03-21,63.88665344290168
2023-03-22,63.88665344290168
2023-03-23,65.40776423916124
2023-03-24,65.40776423916124
2023-03-25,69.97109662793993
2023-03-26,60.84443185038255
2023-03-27,63.88665344290168
2023-03-28,59.323321054122985
2023-03-29,62.36554264664212
2023-03-30,65.40776423916124
2023-03-31,85.18220459053558
2023-04-01,89.74553697931427
2023-04-02,60.84443185038255
2023-04-03,63.88665344290168
2023-04-04,85.18220459053558
2023-04-05,86.70331538679514
2023-04-06,69.97109662793993
2023-04-07,63.88665344290168
2023-04-08,62.36554264664212
2023-04-09,53.23887786908473
2023-04-10,57.80221025786342
2023-04-11,53.23887786908473
2023-04-12,53.23887786908473
2023-04-13,62.36554264664212
2023-04-14,60.84443185038255
2023-04-15,73.01331822045907
2023-04-16,71.49220742419949
2023-04-17,59.323321054122985
2023-04-18,50.196656276565605
2023-04-19,56.28109946160386
2023-04-20,65.40776423916124
2023-04-21,63.88665344290168
2023-04-22,69.97109662793993
2023-04-23,63.88665344290168
2023-04-24,53.23887786908473
2023-04-25,56.28109946160386
2023-04-26,65.36324949099657
2023-04-27,63.476509011093825
2023-04-28,66.68689743001283
2023-04-29,69.89728584893183
2023-04-30,68.57363790991558
2023-05-01,56.29517677512602
2023-05-02,54.971528836109755
2023-05-03,55.73208423423954
2023-05-04,59.50556519404503
2023-05-05,58.181917255028765
2023-05-06,62.71595361296404
2023-05-07,66.68689743001283
2023-05-08,60.829213133061295
2023-05-09,54.971528836109755
2023-05-10,56.29517677512602
2023-05-11,56.29517677512602
2023-05-12,63.476509011093825
2023-05-13,73.10767426785085
2023-05-14,58.942472653158546
2023-05-15,57.618824714142285
2023-05-16,58.942472653158546
2023-05-17,53.084788356207014
2023-05-18,56.29517677512602
2023-05-19,63.476509011093825
2023-05-20,66.68689743001283
2023-05-21,51.761140417190745
2023-05-22,47.22710405925548
2023-05-23,49.11384453915822
2023-05-24,51.761140417190745
2023-05-25,48.55075199827174
2023-05-26,48.42595851623744
2023-05-27,54.056883925102255
2023-05-28,54.056883925102255
2023-05-29,50.67832867978337
2023-05-30,46.17358835269151
2023-05-31,47.29977343446448
2023-06-01,49.5521435980104
2023-06-02,55.18306900687522
2023-06-03,59.687809333967074
2023-06-04,61.94017949751301
2023-06-05,48.42595851623744
2023-06-06,54.056883925102255
2023-06-07,52.930698843329296
2023-06-08,55.18306900687522
2023-06-09,50.67832867978337
2023-06-10,61.94017949751301
2023-06-11,68.69728998815079
2023-06-12,65.3187347428319
2023-06-13,58.561624252194115
2023-06-14,61.94017949751301
2023-06-15,59.687809333967074
2023-06-16,69.82347506992375
2023-06-17,64.19254966105893
2023-06-18,63.06636457928597
2023-06-19,61.94017949751301
2023-06-20,59.687809333967074
2023-06-21,60.81399441574004
2023-06-22,61.94017949751301
2023-06-23,66.44491982460487
2023-06-24,67.57110490637783
2023-06-25,81.08532588765338
2023-06-26,70.94966015169672
2023-06-27,64.19254966105893
2023-06-28,52.930698843329296
2023-06-29,58.561624252194115
2023-06-30,59.687809333967074
2023-07-01,74.32821539701561
2023-07-02,78.83295572410746
2023-07-03,70.94966015169672
2023-07-04,73.20203031524264
2023-07-05,63.06636457928597
2023-07-06,60.81399441574004
2023-07-07,59.687809333967074
2023-07-08,72.07584523346968
2023-07-09,69.82347506992375
2023-07-10,57.43543917042115
2023-07-11,51.80451376155633
2023-07-12,54.056883925102255
2023-07-13,59.687809333967074
2023-07-14,75.45440047878857
2023-07-15,77.70677064233449
2023-07-16,72.07584523346968
2023-07-17,57.43543917042115
2023-07-18,56.30925408864819
2023-07-19,59.687809333967074
2023-07-20,56.30925408864819
2023-07-21,58.561624252194115
2023-07-22,54.056883925102255
2023-07-23,56.30925408864819
2023-07-24,51.80451376155633
2023-07-25,54.056883925102255
2023-07-26,54.056883925102255
2023-07-27,58.561624252194115
2023-07-28,64.19254966105893
2023-07-29,75.45440047878857
2023-07-30,50.67832867978337
2023-07-31,47.29977343446448
2023-08-01,41.66884802559966
2023-08-02,42.795033107372625
2023-08-03,50.67832867978337
2023-08-04,54.056883925102255
2023-08-05,55.18306900687522
2023-08-06,64.19254966105893
2023-08-07,72.07584523346968
2023-08-08,52.930698843329296
2023-08-09,50.67832867978337
2023-08-10,60.81399441574004
2023-08-11,52.930698843329296
2023-08-12,59.687809333967074
2023-08-13,58.561624252194115
2023-08-14,59.687809333967074
2023-08-15,60.81399441574004
2023-08-16,49.5521435980104
2023-08-17,57.43543917042115
2023-08-18,56.30925408864819
2023-08-19,61.94017949751301
2023-08-20,76.58058556056153
2023-08-21,63.06636457928597
2023-08-22,52.930698843329296
2023-08-23,51.80451376155633
2023-08-24,59.687809333967074
2023-08-25,60.81399441574004
2023-08-26,55.18306900687522
2023-08-27,57.43543917042115
2023-08-28,61.94017949751301
2023-08-29,66.44491982460487
2023-08-30,74.32821539701561
2023-08-31,47.29977343446448
2023-09-01,46.17358835269151
2023-09-02,48.42595851623744
2023-09-03,47.29977343446448
2023-09-04,45.04740327091855
2023-09-05,43.921218189145584
2023-09-06,47.29977343446448
2023-09-07,50.67832867978337
2023-09-08,56.30925408864819
2023-09-09,61.94017949751301
2023-09-10,58.561624252194115
2023-09-11,58.561624252194115
2023-09-12,51.80451376155633
2023-09-13,50.67832867978337
2023-09-14,46.17358835269151
2023-09-15,49.5521435980104
2023-09-16,57.43543917042115
2023-09-17,50.67832867978337
2023-09-18,48.42595851623744
2023-09-19,42.795033107372625
2023-09-20,45.04740327091855
2023-09-21,48.42595851623744
2023-09-22,54.056883925102255
2023-09-23,63.06636457928597
2023-09-24,55.18306900687522
2023-09-25,52.930698843329296
2023-09-26,49.5521435980104
2023-09-27,45.04740327091855
2023-09-28,45.04740327091855
2023-09-29,50.67832867978337
2023-09-30,45.04740327091855
2023-10-01,38.290292780280765
2023-10-02,36.03792261673484
2023-10-03,41.66884802559966
2023-10-04,49.5521435980104
2023-10-05,54.056883925102255
2023-10-06,56.30925408864819
2023-10-07,57.43543917042115
2023-10-08,48.42595851623744
2023-10-09,49.5521435980104
2023-10-10,46.17358835269151
2023-10-11,54.056883925102255
2023-10-12,52.930698843329296
2023-10-13,51.80451376155633
2023-10-14,55.18306900687522
2023-10-15,48.42595851623744
2023-10-16,45.04740327091855
2023-10-17,40.54266294382669
2023-10-18,40.54266294382669
2023-10-19,45.04740327091855
2023-10-20,50.67832867978337
2023-10-21,46.17358835269151
2023-10-22,46.17358835269151
2023-10-23,49.5521435980104
2023-10-24,48.42595851623744
2023-10-25,50.67832867978337
2023-10-26,49.5521435980104
2023-10-27,50.67832867978337
2023-10-28,54.056883925102255
2023-10-29,56.30925408864819
2023-10-30,56.30925408864819
2023-10-31,52.930698843329296
2023-11-01,49.5521435980104
2023-11-02,42.795033107372625
2023-11-03,42.795033107372625
2023-11-04,45.04740327091855
2023-11-05,41.66884802559966
2023-11-06,42.795033107372625
2023-11-07,42.795033107372625
2023-11-08,43.921218189145584
2023-11-09,51.80451376155633
2023-11-10,50.67832867978337
2023-11-11,45.04740327091855
2023-11-12,45.04740327091855
2023-11-13,42.795033107372625
2023-11-14,42.795033107372625
2023-11-15,50.67832867978337
2023-11-16,50.67832867978337
2023-11-17,49.5521435980104
2023-11-18,51.80451376155633
2023-11-19,47.29977343446448
2023-11-20,50.67832867978337
2023-11-21,51.80451376155633
2023-11-22,46.17358835269151
2023-11-23,39.41647786205373
2023-11-24,45.04740327091855
2023-11-25,48.42595851623744
2023-11-26,58.561624252194115
2023-11-27,47.29977343446448
2023-11-28,48.42595851623744
2023-11-29,47.29977343446448
2023-11-30,51.80451376155633
2023-12-01,52.930698843329296
2023-12-02,49.5521435980104
2023-12-03,48.42595851623744
2023-12-04,41.66884802559966
2023-12-05,40.54266294382669
2023-12-06,41.66884802559966
2023-12-07,42.795033107372625
2023-12-08,40.54266294382669
2023-12-09,54.056883925102255
2023-12-10,64.19254966105893
2023-12-11,48.42595851623744
2023-12-12,37.164107698507806
2023-12-13,37.164107698507806
2023-12-14,40.54266294382669
2023-12-15,43.921218189145584
2023-12-16,51.80451376155633
2023-12-17,59.687809333967074
2023-12-18,59.687809333967074
2023-12-19,48.42595851623744
2023-12-20,48.42595851623744
2023-12-21,45.04740327091855
2023-12-22,49.5521435980104
2023-12-23,49.5521435980104
2023-12-24,49.5521435980104
2023-12-25,52.930698843329296
2023-12-26,54.056883925102255
2023-12-27,51.80451376155633
2023-12-28,49.5521435980104
2023-12-29,48.42595851623744
2023-12-30,49.5521435980104
2023-12-31,42.795033107372625
2024-01-01,43.921218189145584
2024-01-02,48.42595851623744
2024-01-03,55.18306900687522
2024-01-04,55.18306900687522
2024-01-05,61.94017949751301
2024-01-06,79.95914080588042
2024-01-07,68.69728998815079
2024-01-08,82.21151096942636
2024-01-09,112.61850817729638
2024-01-10,77.70677064233449
2024-01-11,79.95914080588042
2024-01-12,104.73521260488563
2024-01-13,100.23047227779377
2024-01-14,103.60902752311266
2024-01-15,110.36613801375044
2024-01-16,109.23995293197748
2024-01-17,87.84243637829117
2024-01-18,84.46388113297228
2024-01-19,86.71625129651821
2024-01-20,72.07584523346968
2024-01-21,72.07584523346968
2024-01-22,74.32821539701561
2024-01-23,65.3187347428319
2024-01-24,60.81399441574004
2024-01-25,54.056883925102255
2024-01-26,46.17358835269151
2024-01-27,43.921218189145584
2024-01-28,47.29977343446448
2024-01-29,41.66884802559966
2024-01-30,38.290292780280765
2024-01-31,41.66884802559966
2024-02-01,43.921218189145584
2024-02-02,43.921218189145584
2024-02-03,45.04740327091855
2024-02-04,52.930698843329296
2024-02-05,50.67832867978337
2024-02-06,42.795033107372625
2024-02-07,40.54266294382669
2024-02-08,42.795033107372625
2024-02-09,45.04740327091855
2024-02-10,47.29977343446448
2024-02-11,43.921218189145584
2024-02-12,52.930698843329296
2024-02-13,51.80451376155633
2024-02-14,38.290292780280765
2024-02-15,45.04740327091855
2024-02-16,49.5521435980104
2024-02-17,54.056883925102255
2024-02-18,47.29977343446448
2024-02-19,43.921218189145584
2024-02-20,41.66884802559966
2024-02-21,38.290292780280765
2024-02-22,40.54266294382669
2024-02-23,42.795033107372625
2024-02-24,41.66884802559966
2024-02-25,38.290292780280765
2024-02-26,47.29977343446448
2024-02-27,54.056883925102255
2024-02-28,61.94017949751301
2024-02-29,48.42595851623744
2024-03-01,50.67832867978337
2024-03-02,56.30925408864819
2024-03-03,54.056883925102255
2024-03-04,50.67832867978337
2024-03-05,49.5521435980104
2024-03-06,49.5521435980104
2024-03-07,47.29977343446448
2024-03-08,50.67832867978337
2024-03-09,48.42595851623744
2024-03-10,45.04740327091855
2024-03-11,41.66884802559966
2024-03-12,42.795033107372625
2024-03-13,46.17358835269151
2024-03-14,57.43543917042115
2024-03-15,59.687809333967074
2024-03-16,50.67832867978337
2024-03-17,49.5521435980104
2024-03-18,46.17358835269151
2024-03-19,40.54266294382669
2024-03-20,46.17358835269151
2024-03-21,47.29977343446448
2024-03-22,57.43543917042115
2024-03-23,58.561624252194115
2024-03-24,56.30925408864819
2024-03-25,51.80451376155633
2024-03-26,51.80451376155633
2024-03-27,48.42595851623744
2024-03-28,47.29977343446448
2024-03-29,43.921218189145584
2024-03-30,51.80451376155633
2024-03-31,49.5521435980104
2024-04-01,56.30925408864819
2024-04-02,66.44491982460487
2024-04-03,61.94017949751301
2024-04-04,52.930698843329296
2024-04-05,50.67832867978337
2024-04-06,46.17358835269151
2024-04-07,47.29977343446448
2024-04-08,49.5521435980104
2024-04-09,49.5521435980104
2024-04-10,55.18306900687522
2024-04-11,55.18306900687522
2024-04-12,49.5521435980104
2024-04-13,47.29977343446448
2024-04-14,48.42595851623744
2024-04-15,46.17358835269151
2024-04-16,49.5521435980104
2024-04-17,49.5521435980104
2024-04-18,47.29977343446448
2024-04-19,45.04740327091855
2024-04-20,52.930698843329296
2024-04-21,49.5521435980104
2024-04-22,41.66884802559966
2024-04-23,46.17358835269151
2024-04-24,43.921218189145584
2024-04-25,45.04740327091855
2024-04-26,52.930698843329296
2024-04-27,59.687809333967074
2024-04-28,57.43543917042115
2024-04-29,49.5521435980104
2024-04-30,48.42595851623744
2024-05-01,45.04740327091855
2024-05-02,49.5521435980104
2024-05-03,54.056883925102255
2024-05-04,61.94017949751301
2024-05-05,57.43543917042115
2024-05-06,52.930698843329296
2024-05-07,56.30925408864819
2024-05-08,61.94017949751301
2024-05-09,64.19254966105893
2024-05-10,52.930698843329296
2024-05-11,49.5521435980104
2024-05-12,49.5521435980104
2024-05-13,56.30925408864819
2024-05-14,54.056883925102255
2024-05-15,50.67832867978337
2024-05-16,52.930698843329296
2024-05-17,54.056883925102255
2024-05-18,56.30925408864819
2024-05-19,48.42595851623744
2024-05-20,46.17358835269151
2024-05-21,51.80451376155633
2024-05-22,51.80451376155633
2024-05-23,55.18306900687522
2024-05-24,55.18306900687522
2024-05-25,58.561624252194115
2024-05-26,70.94966015169672
2024-05-27,66.44491982460487
2024-05-28,55.18306900687522
2024-05-29,48.42595851623744
2024-05-30,45.04740327091855
2024-05-31,48.42595851623744
2024-06-01,51.80451376155633
2024-06-02,51.80451376155633
2024-06-03,45.04740327091855
2024-06-04,48.42595851623744
2024-06-05,59.687809333967074
2024-06-06,50.67832867978337
2024-06-07,42.795033107372625
2024-06-08,48.42595851623744
2024-06-09,47.29977343446448
2024-06-10,45.04740327091855
2024-06-11,42.795033107372625
2024-06-12,42.795033107372625
2024-06-13,46.17358835269151
2024-06-14,48.42595851623744
2024-06-15,43.921218189145584
2024-06-16,43.921218189145584
2024-06-17,50.67832867978337
2024-06-18,50.67832867978337
2024-06-19,50.67832867978337
2024-06-20,48.42595851623744
2024-06-21,51.80451376155633
2024-06-22,57.43543917042115
2024-06-23,58.561624252194115
2024-06-24,46.17358835269151
2024-06-25,50.67832867978337
2024-06-26,57.43543917042115
2024-06-27,50.67832867978337
2024-06-28,43.921218189145584
2024-06-29,58.561624252194115
2024-06-30,64.19254966105893
2024-07-01,47.29977343446448
2024-07-02,43.921218189145584
2024-07-03,50.67832867978337
2024-07-04,61.94017949751301
2024-07-05,66.44491982460487
2024-07-06,60.81399441574004
2024-07-07,57.43543917042115
2024-07-08,59.687809333967074
2024-07-09,56.30925408864819
2024-07-10,55.18306900687522
2024-07-11,48.42595851623744
2024-07-12,50.67832867978337
2024-07-13,47.29977343446448
2024-07-14,45.04740327091855
2024-07-15,50.67832867978337
2024-07-16,52.930698843329296
2024-07-17,55.18306900687522
2024-07-18,47.29977343446448
2024-07-19,40.54266294382669
2024-07-20,49.5521435980104
2024-07-21,50.67832867978337
2024-07-22,50.67832867978337
2024-07-23,49.5521435980104
2024-07-24,49.5521435980104
2024-07-25,45.04740327091855
2024-07-26,39.41647786205373
2024-07-27,39.41647786205373
2024-07-28,45.04740327091855
2024-07-29,48.42595851623744
2024-07-30,45.04740327091855
2024-07-31,47.29977343446448
2024-08-01,46.17358835269151
2024-08-02,55.18306900687522
2024-08-03,57.43543917042115
2024-08-04,59.687809333967074
2024-08-05,54.056883925102255
2024-08-06,56.30925408864819
2024-08-07,54.056883925102255
2024-08-08,51.80451376155633
2024-08-09,50.67832867978337
2024-08-10,39.41647786205373
2024-08-11,37.164107698507806
2024-08-12,38.290292780280765
2024-08-13,34.91173753496187
2024-08-14,36.03792261673484
2024-08-15,39.41647786205373
2024-08-16,42.795033107372625
2024-08-17,51.80451376155633
2024-08-18,51.10064808544823
2024-08-19,41.9503942960429
2024-08-20,37.164107698507806
2024-08-21,33.78555245318891
2024-08-22,35.7563763462916
2024-08-23,37.164107698507806
2024-08-24,38.149519645059144
2024-08-25,37.164107698507806
2024-08-26,40.5426629438267
2024-08-27,43.92121818914559
2024-08-28,44.90663013569693
2024-08-29,46.31436148791313
2024-08-30,48.28518538101582
2024-08-31,46.31436148791313
2024-09-01,47.29977343446448
2024-09-02,42.51348683692939
2024-09-03,37.164107698507806
2024-09-04,37.164107698507806
2024-09-05,43.92121818914559
2024-09-06,49.692916733232025
2024-09-07,48.28518538101582
2024-09-08,40.5426629438267
2024-09-09,39.557250997275354
2024-09-10,39.557250997275354
2024-09-11,39.557250997275354
2024-09-12,40.96498234949156
2024-09-13,39.134931591610496
2024-09-14,39.557250997275354
2024-09-15,36.17869575195646
2024-09-16,41.9503942960429
2024-09-17,38.85338532116725
2024-09-18,37.164107698507806
2024-09-19,35.47483007584836
2024-09-20,36.31946888717808
2024-09-21,42.231940566486145
2024-09-22,43.92121818914559
