Time,brendan_fraser
2022-06-19,2.0
2022-06-20,1.0
2022-06-21,1.0
2022-06-22,1.0
2022-06-23,1.0
2022-06-24,1.0
2022-06-25,1.0
2022-06-26,2.0
2022-06-27,1.0
2022-06-28,1.0
2022-06-29,1.0
2022-06-30,1.0
2022-07-01,1.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,1.0
2022-07-06,1.0
2022-07-07,1.0
2022-07-08,1.0
2022-07-09,2.0
2022-07-10,3.0
2022-07-11,2.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,2.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,2.0
2022-07-25,1.0
2022-07-26,6.0
2022-07-27,19.0
2022-07-28,14.0
2022-07-29,6.0
2022-07-30,4.0
2022-07-31,3.0
2022-08-01,2.0
2022-08-02,3.0
2022-08-03,5.0
2022-08-04,4.0
2022-08-05,3.0
2022-08-06,2.0
2022-08-07,2.0
2022-08-08,2.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,2.0
2022-08-13,3.0
2022-08-14,4.0
2022-08-15,2.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,2.0
2022-08-19,2.0
2022-08-20,3.0
2022-08-21,2.0
2022-08-22,3.0
2022-08-23,3.0
2022-08-24,2.0
2022-08-25,2.0
2022-08-26,2.0
2022-08-27,3.0
2022-08-28,2.0
2022-08-29,1.4045226130653266
2022-08-30,1.4045226130653266
2022-08-31,2.4045226130653266
2022-09-01,7.118090452261306
2022-09-02,9.022613065326633
2022-09-03,9.022613065326633
2022-09-04,12.831658291457286
2022-09-05,99.74874371859296
2022-09-06,71.27638190954774
2022-09-07,45.11306532663316
2022-09-08,23.758793969849243
2022-09-09,16.140703517587937
2022-09-10,16.640703517587937
2022-09-11,14.736180904522612
2022-09-12,16.640703517587937
2022-09-13,13.331658291457286
2022-09-14,12.831658291457286
2022-09-15,9.522613065326633
2022-09-16,7.118090452261306
2022-09-17,7.618090452261306
2022-09-18,16.640703517587937
2022-09-19,9.022613065326633
2022-09-20,5.21356783919598
2022-09-21,3.809045226130653
2022-09-22,3.309045226130653
2022-09-23,3.309045226130653
2022-09-24,3.809045226130653
2022-09-25,7.118090452261306
2022-09-26,3.309045226130653
2022-09-27,3.309045226130653
2022-09-28,1.809045226130653
2022-09-29,1.809045226130653
2022-09-30,1.809045226130653
2022-10-01,3.618090452261306
2022-10-02,3.618090452261306
2022-10-03,1.809045226130653
2022-10-04,1.809045226130653
2022-10-05,1.809045226130653
2022-10-06,1.809045226130653
2022-10-07,1.809045226130653
2022-10-08,1.809045226130653
2022-10-09,1.809045226130653
2022-10-10,1.809045226130653
2022-10-11,1.809045226130653
2022-10-12,5.427135678391959
2022-10-13,5.427135678391959
2022-10-14,3.618090452261306
2022-10-15,3.618090452261306
2022-10-16,3.618090452261306
2022-10-17,3.618090452261306
2022-10-18,1.809045226130653
2022-10-19,1.809045226130653
2022-10-20,1.809045226130653
2022-10-21,1.809045226130653
2022-10-22,1.809045226130653
2022-10-23,3.618090452261306
2022-10-24,1.809045226130653
2022-10-25,1.809045226130653
2022-10-26,1.809045226130653
2022-10-27,1.809045226130653
2022-10-28,1.809045226130653
2022-10-29,1.809045226130653
2022-10-30,3.618090452261306
2022-10-31,1.809045226130653
2022-11-01,1.809045226130653
2022-11-02,1.809045226130653
2022-11-03,1.809045226130653
2022-11-04,1.809045226130653
2022-11-05,1.809045226130653
2022-11-06,1.809045226130653
2022-11-07,1.809045226130653
2022-11-08,3.618090452261306
2022-11-09,5.427135678391959
2022-11-10,3.618090452261306
2022-11-11,1.809045226130653
2022-11-12,3.618090452261306
2022-11-13,3.618090452261306
2022-11-14,1.809045226130653
2022-11-15,1.809045226130653
2022-11-16,9.045226130653266
2022-11-17,12.663316582914572
2022-11-18,7.236180904522612
2022-11-19,10.854271356783919
2022-11-20,7.236180904522612
2022-11-21,3.618090452261306
2022-11-22,3.618090452261306
2022-11-23,3.618090452261306
2022-11-24,3.618090452261306
2022-11-25,1.809045226130653
2022-11-26,1.809045226130653
2022-11-27,3.618090452261306
2022-11-28,1.809045226130653
2022-11-29,1.809045226130653
2022-11-30,3.618090452261306
2022-12-01,5.427135678391959
2022-12-02,5.427135678391959
2022-12-03,7.236180904522612
2022-12-04,12.663316582914572
2022-12-05,3.618090452261306
2022-12-06,3.618090452261306
2022-12-07,5.427135678391959
2022-12-08,5.427135678391959
2022-12-09,5.427135678391959
2022-12-10,5.427135678391959
2022-12-11,7.236180904522612
2022-12-12,5.427135678391959
2022-12-13,7.236180904522612
2022-12-14,7.236180904522612
2022-12-15,9.045226130653266
2022-12-16,9.045226130653266
2022-12-17,7.236180904522612
2022-12-18,5.427135678391959
2022-12-19,5.427135678391959
2022-12-20,5.427135678391959
2022-12-21,5.427135678391959
2022-12-22,5.427135678391959
2022-12-23,5.427135678391959
2022-12-24,5.427135678391959
2022-12-25,7.236180904522612
2022-12-26,5.427135678391959
2022-12-27,5.427135678391959
2022-12-28,5.427135678391959
2022-12-29,5.427135678391959
2022-12-30,5.427135678391959
2022-12-31,7.236180904522612
2023-01-01,5.427135678391959
2023-01-02,5.427135678391959
2023-01-03,3.618090452261306
2023-01-04,3.618090452261306
2023-01-05,5.427135678391959
2023-01-06,5.427135678391959
2023-01-07,5.427135678391959
2023-01-08,5.427135678391959
2023-01-09,3.618090452261306
2023-01-10,5.427135678391959
2023-01-11,10.854271356783919
2023-01-12,5.427135678391959
2023-01-13,5.427135678391959
2023-01-14,7.236180904522612
2023-01-15,7.236180904522612
2023-01-16,28.94472361809045
2023-01-17,19.899497487437184
2023-01-18,10.854271356783919
2023-01-19,7.236180904522612
2023-01-20,7.236180904522612
2023-01-21,9.045226130653266
2023-01-22,7.236180904522612
2023-01-23,5.427135678391959
2023-01-24,9.045226130653266
2023-01-25,9.045226130653266
2023-01-26,7.236180904522612
2023-01-27,5.427135678391959
2023-01-28,9.045226130653266
2023-01-29,7.236180904522612
2023-01-30,3.618090452261306
2023-01-31,3.618090452261306
2023-02-01,3.618090452261306
2023-02-02,1.809045226130653
2023-02-03,3.618090452261306
2023-02-04,3.618090452261306
2023-02-05,3.618090452261306
2023-02-06,3.618090452261306
2023-02-07,3.618090452261306
2023-02-08,3.618090452261306
2023-02-09,3.618090452261306
2023-02-10,3.618090452261306
2023-02-11,5.427135678391959
2023-02-12,3.618090452261306
2023-02-13,1.809045226130653
2023-02-14,1.809045226130653
2023-02-15,1.809045226130653
2023-02-16,1.809045226130653
2023-02-17,1.809045226130653
2023-02-18,3.618090452261306
2023-02-19,3.618090452261306
2023-02-20,3.618090452261306
2023-02-21,3.618090452261306
2023-02-22,5.427135678391959
2023-02-23,5.427135678391959
2023-02-24,5.427135678391959
2023-02-25,7.236180904522612
2023-02-26,16.281407035175878
2023-02-27,16.281407035175878
2023-02-28,16.281407035175878
2023-03-01,9.045226130653266
2023-03-02,5.427135678391959
2023-03-03,5.427135678391959
2023-03-04,7.236180904522612
2023-03-05,5.427135678391959
2023-03-06,7.236180904522612
2023-03-07,3.618090452261306
2023-03-08,3.618090452261306
2023-03-09,3.618090452261306
2023-03-10,5.427135678391959
2023-03-11,7.236180904522612
2023-03-12,12.663316582914572
2023-03-13,180.9045226130653
2023-03-14,57.8894472361809
2023-03-15,34.37185929648241
2023-03-16,21.708542713567837
2023-03-17,19.899497487437184
2023-03-18,18.09045226130653
2023-03-19,18.09045226130653
2023-03-20,10.854271356783919
2023-03-21,9.045226130653266
2023-03-22,9.045226130653266
2023-03-23,7.236180904522612
2023-03-24,7.236180904522612
2023-03-25,7.236180904522612
2023-03-26,7.236180904522612
2023-03-27,3.618090452261306
2023-03-28,3.618090452261306
2023-03-29,3.618090452261306
2023-03-30,3.618090452261306
2023-03-31,3.618090452261306
2023-04-01,3.618090452261306
2023-04-02,5.427135678391959
2023-04-03,3.618090452261306
2023-04-04,1.809045226130653
2023-04-05,1.809045226130653
2023-04-06,1.809045226130653
2023-04-07,1.809045226130653
2023-04-08,3.618090452261306
2023-04-09,3.618090452261306
2023-04-10,1.809045226130653
2023-04-11,1.809045226130653
2023-04-12,1.809045226130653
2023-04-13,1.809045226130653
2023-04-14,1.809045226130653
2023-04-15,1.809045226130653
2023-04-16,1.809045226130653
2023-04-17,1.809045226130653
2023-04-18,1.809045226130653
2023-04-19,1.809045226130653
2023-04-20,1.809045226130653
2023-04-21,1.809045226130653
2023-04-22,1.809045226130653
2023-04-23,3.618090452261306
2023-04-24,1.809045226130653
2023-04-25,1.809045226130653
2023-04-26,1.809045226130653
2023-04-27,1.9482025512176264
2023-04-28,1.9482025512176264
2023-04-29,2.226517201391573
2023-04-30,2.1569385388480864
2023-05-01,1.8786238886741398
2023-05-02,1.6698879010436798
2023-05-03,1.6698879010436798
2023-05-04,1.6698879010436798
2023-05-05,1.7394665635871664
2023-05-06,1.9482025512176264
2023-05-07,2.1569385388480864
2023-05-08,1.8786238886741398
2023-05-09,1.6698879010436798
2023-05-10,1.6698879010436798
2023-05-11,1.6003092385001931
2023-05-12,1.6003092385001931
2023-05-13,2.2960958639350597
2023-05-14,2.435253189022033
2023-05-15,1.809045226130653
2023-05-16,1.6003092385001931
2023-05-17,1.5307305759567065
2023-05-18,1.7394665635871664
2023-05-19,1.809045226130653
2023-05-20,2.0873598763045997
2023-05-21,2.0873598763045997
2023-05-22,1.8786238886741398
2023-05-23,1.809045226130653
2023-05-24,1.6003092385001931
2023-05-25,1.5307305759567065
2023-05-26,1.5307305759567065
2023-05-27,2.226517201391573
2023-05-28,2.5048318515655197
2023-05-29,2.0873598763045997
2023-05-30,1.3915732508697332
2023-05-31,1.3915732508697332
2023-06-01,1.2524159257827598
2023-06-02,1.1132586006957865
2023-06-03,1.809045226130653
2023-06-04,1.9482025512176264
2023-06-05,2.0873598763045997
2023-06-06,1.3915732508697332
2023-06-07,1.5307305759567065
2023-06-08,1.3915732508697332
2023-06-09,1.2524159257827598
2023-06-10,1.9482025512176264
2023-06-11,1.9482025512176264
2023-06-12,1.3915732508697332
2023-06-13,1.1132586006957865
2023-06-14,1.1132586006957865
2023-06-15,1.2524159257827598
2023-06-16,1.5307305759567065
2023-06-17,1.6698879010436798
2023-06-18,2.3656745264785464
2023-06-19,1.3915732508697332
2023-06-20,1.2524159257827598
2023-06-21,1.2524159257827598
2023-06-22,1.1132586006957865
2023-06-23,1.1132586006957865
2023-06-24,2.0873598763045997
2023-06-25,1.809045226130653
2023-06-26,1.5307305759567065
2023-06-27,1.2524159257827598
2023-06-28,1.3915732508697332
2023-06-29,1.6698879010436798
2023-06-30,1.2524159257827598
2023-07-01,1.6698879010436798
2023-07-02,1.809045226130653
2023-07-03,1.3915732508697332
2023-07-04,2.226517201391573
2023-07-05,1.5307305759567065
2023-07-06,1.5307305759567065
2023-07-07,1.3915732508697332
2023-07-08,1.809045226130653
2023-07-09,3.3397758020873596
2023-07-10,2.226517201391573
2023-07-11,1.2524159257827598
2023-07-12,1.3915732508697332
2023-07-13,1.2524159257827598
2023-07-14,1.3915732508697332
2023-07-15,1.9482025512176264
2023-07-16,2.5048318515655197
2023-07-17,1.3915732508697332
2023-07-18,1.9482025512176264
2023-07-19,1.3915732508697332
2023-07-20,0.9741012756088132
2023-07-21,1.5307305759567065
2023-07-22,1.5307305759567065
2023-07-23,1.6698879010436798
2023-07-24,1.1132586006957865
2023-07-25,1.2524159257827598
2023-07-26,1.1132586006957865
2023-07-27,0.8349439505218399
2023-07-28,1.2524159257827598
2023-07-29,1.3915732508697332
2023-07-30,2.3656745264785464
2023-07-31,1.3915732508697332
2023-08-01,1.2524159257827598
2023-08-02,1.6698879010436798
2023-08-03,1.9482025512176264
2023-08-04,2.0873598763045997
2023-08-05,2.226517201391573
2023-08-06,2.3656745264785464
2023-08-07,1.5307305759567065
2023-08-08,1.3915732508697332
2023-08-09,1.5307305759567065
2023-08-10,1.5307305759567065
2023-08-11,1.5307305759567065
2023-08-12,1.9482025512176264
2023-08-13,5.566293003478933
2023-08-14,1.9482025512176264
2023-08-15,1.809045226130653
2023-08-16,1.3915732508697332
2023-08-17,1.3915732508697332
2023-08-18,1.3915732508697332
2023-08-19,1.9482025512176264
2023-08-20,3.478933127174333
2023-08-21,2.3656745264785464
2023-08-22,2.0873598763045997
2023-08-23,2.3656745264785464
2023-08-24,1.3915732508697332
2023-08-25,1.809045226130653
2023-08-26,2.7831465017394663
2023-08-27,2.226517201391573
2023-08-28,1.6698879010436798
2023-08-29,1.5307305759567065
2023-08-30,2.5048318515655197
2023-08-31,1.5307305759567065
2023-09-01,1.6698879010436798
2023-09-02,2.0873598763045997
2023-09-03,2.3656745264785464
2023-09-04,2.7831465017394663
2023-09-05,1.5307305759567065
2023-09-06,1.9482025512176264
2023-09-07,1.2524159257827598
2023-09-08,1.3915732508697332
2023-09-09,1.9482025512176264
2023-09-10,2.3656745264785464
2023-09-11,1.3915732508697332
2023-09-12,1.2524159257827598
2023-09-13,1.1132586006957865
2023-09-14,1.1132586006957865
2023-09-15,1.1132586006957865
2023-09-16,2.226517201391573
2023-09-17,2.3656745264785464
2023-09-18,1.5307305759567065
2023-09-19,1.2524159257827598
2023-09-20,0.9741012756088132
2023-09-21,1.3915732508697332
2023-09-22,1.5307305759567065
2023-09-23,1.9482025512176264
2023-09-24,1.809045226130653
2023-09-25,1.2524159257827598
2023-09-26,0.9741012756088132
2023-09-27,0.9741012756088132
2023-09-28,1.2524159257827598
2023-09-29,1.1132586006957865
2023-09-30,1.3915732508697332
2023-10-01,1.809045226130653
2023-10-02,1.1132586006957865
2023-10-03,1.5307305759567065
2023-10-04,1.3915732508697332
2023-10-05,1.5307305759567065
2023-10-06,1.5307305759567065
2023-10-07,1.5307305759567065
2023-10-08,1.6698879010436798
2023-10-09,1.2524159257827598
2023-10-10,1.1132586006957865
2023-10-11,1.1132586006957865
2023-10-12,1.1132586006957865
2023-10-13,0.9741012756088132
2023-10-14,1.5307305759567065
2023-10-15,2.0873598763045997
2023-10-16,1.2524159257827598
2023-10-17,1.1132586006957865
2023-10-18,1.2524159257827598
2023-10-19,1.2524159257827598
2023-10-20,1.6698879010436798
2023-10-21,2.9223038268264396
2023-10-22,2.7831465017394663
2023-10-23,2.226517201391573
2023-10-24,1.2524159257827598
2023-10-25,1.2524159257827598
2023-10-26,1.3915732508697332
2023-10-27,1.2524159257827598
2023-10-28,1.809045226130653
2023-10-29,1.9482025512176264
2023-10-30,1.3915732508697332
2023-10-31,1.2524159257827598
2023-11-01,1.3915732508697332
2023-11-02,2.5048318515655197
2023-11-03,2.5048318515655197
2023-11-04,2.0873598763045997
2023-11-05,2.0873598763045997
2023-11-06,1.2524159257827598
2023-11-07,1.1132586006957865
2023-11-08,1.1132586006957865
2023-11-09,1.2524159257827598
2023-11-10,1.5307305759567065
2023-11-11,1.6698879010436798
2023-11-12,1.809045226130653
2023-11-13,1.1132586006957865
2023-11-14,1.1132586006957865
2023-11-15,1.1132586006957865
2023-11-16,1.1132586006957865
2023-11-17,1.1132586006957865
2023-11-18,1.6698879010436798
2023-11-19,1.809045226130653
2023-11-20,1.2524159257827598
2023-11-21,1.3915732508697332
2023-11-22,1.3915732508697332
2023-11-23,2.3656745264785464
2023-11-24,2.3656745264785464
2023-11-25,1.9482025512176264
2023-11-26,1.809045226130653
2023-11-27,1.1132586006957865
2023-11-28,1.2524159257827598
2023-11-29,1.1132586006957865
2023-11-30,0.9741012756088132
2023-12-01,0.9741012756088132
2023-12-02,1.2524159257827598
2023-12-03,1.9482025512176264
2023-12-04,1.6698879010436798
2023-12-05,1.5307305759567065
2023-12-06,1.3915732508697332
2023-12-07,1.2524159257827598
2023-12-08,1.6698879010436798
2023-12-09,9.323540780827212
2023-12-10,13.915732508697332
2023-12-11,1.809045226130653
2023-12-12,1.5307305759567065
2023-12-13,1.809045226130653
2023-12-14,1.6698879010436798
2023-12-15,1.809045226130653
2023-12-16,2.226517201391573
2023-12-17,1.6698879010436798
2023-12-18,1.3915732508697332
2023-12-19,1.2524159257827598
2023-12-20,1.2524159257827598
2023-12-21,1.2524159257827598
2023-12-22,1.2314188146009974
2023-12-23,1.7979291084461906
2023-12-24,1.7979291084461906
2023-12-25,1.5146739615235942
2023-12-26,1.8267486728133153
2023-12-27,2.2660411753807725
2023-12-28,1.5146739615235942
2023-12-29,1.387456170245858
2023-12-30,2.2372216110136476
2023-12-31,2.2084020466465235
2024-01-01,2.676514113581105
2024-01-02,1.9539664640910512
2024-01-03,1.5434935258907188
2024-01-04,1.2314188146009974
2024-01-05,1.5146739615235942
2024-01-06,2.081184255368787
2024-01-07,2.2084020466465235
2024-01-08,1.5723130902578433
2024-01-09,1.1330205876903863
2024-01-10,5.734681600995418
2024-01-11,1.982786028458176
2024-01-12,1.8267486728133153
2024-01-13,2.2660411753807725
2024-01-14,3.0869870517814375
2024-01-15,2.49165719356912
2024-01-16,1.5434935258907188
2024-01-17,1.387456170245858
2024-01-18,1.5146739615235942
2024-01-19,1.64189175280133
2024-01-20,2.2372216110136476
2024-01-21,2.5937607930412185
2024-01-22,1.7868129907617283
2024-01-23,1.6138956045589803
2024-01-24,1.3256999608877338
2024-01-25,1.383339089621983
2024-01-26,1.3256999608877338
2024-01-27,2.0750086344329746
2024-01-28,2.709039050509717
2024-01-29,1.4986173470904818
2024-01-30,1.152782574684986
2024-01-31,1.2104217034192353
2024-02-01,0.6916695448109915
2024-02-02,1.0375043172164873
2024-02-03,1.6715347332932295
2024-02-04,2.2479260206357226
2024-02-05,1.2104217034192353
2024-02-06,1.2680608321534845
2024-02-07,1.152782574684986
2024-02-08,1.2104217034192353
2024-02-09,0.8069478022794901
2024-02-10,1.556256475824731
2024-02-11,1.6715347332932295
2024-02-12,1.0375043172164873
2024-02-13,0.8069478022794901
2024-02-14,0.8069478022794901
2024-02-15,0.979865188482238
2024-02-16,1.3256999608877338
2024-02-17,1.6138956045589803
2024-02-18,2.0750086344329746
2024-02-19,1.9020912482302268
2024-02-20,1.2680608321534845
2024-02-21,1.152782574684986
2024-02-22,1.2680608321534845
2024-02-23,1.2104217034192353
2024-02-24,1.7868129907617283
2024-02-25,2.1902868919014735
2024-02-26,1.556256475824731
2024-02-27,1.4409782183562325
2024-02-28,1.556256475824731
2024-02-29,1.3256999608877338
2024-03-01,1.152782574684986
2024-03-02,1.8444521194959775
2024-03-03,2.0173695056987255
2024-03-04,1.0951434459507368
2024-03-05,0.8069478022794901
2024-03-06,1.2104217034192353
2024-03-07,1.0951434459507368
2024-03-08,1.2104217034192353
2024-03-09,1.729173862027479
2024-03-10,2.766678179243966
2024-03-11,4.89932594241119
2024-03-12,2.1902868919014735
2024-03-13,1.556256475824731
2024-03-14,1.152782574684986
2024-03-15,1.6715347332932295
2024-03-16,1.6138956045589803
2024-03-17,2.2479260206357226
2024-03-18,1.4409782183562325
2024-03-19,1.2680608321534845
2024-03-20,1.0375043172164873
2024-03-21,1.152782574684986
2024-03-22,1.2680608321534845
2024-03-23,1.556256475824731
2024-03-24,1.556256475824731
2024-03-25,1.3256999608877338
2024-03-26,1.0375043172164873
2024-03-27,1.0951434459507368
2024-03-28,1.0375043172164873
2024-03-29,1.0951434459507368
2024-03-30,1.6715347332932295
2024-03-31,1.556256475824731
2024-04-01,0.979865188482238
2024-04-02,1.0375043172164873
2024-04-03,0.8645869310137395
2024-04-04,0.979865188482238
2024-04-05,0.7493086735452409
2024-04-06,1.383339089621983
2024-04-07,2.5937607930412185
2024-04-08,1.2680608321534845
2024-04-09,0.9222260597479888
2024-04-10,0.8069478022794901
2024-04-11,0.979865188482238
2024-04-12,1.152782574684986
2024-04-13,1.2104217034192353
2024-04-14,1.4986173470904818
2024-04-15,1.0375043172164873
2024-04-16,0.979865188482238
2024-04-17,0.8069478022794901
2024-04-18,1.0375043172164873
2024-04-19,1.4986173470904818
2024-04-20,1.383339089621983
2024-04-21,1.6715347332932295
2024-04-22,1.2104217034192353
2024-04-23,0.979865188482238
2024-04-24,2.6513999217754676
2024-04-25,1.0951434459507368
2024-04-26,1.0375043172164873
2024-04-27,1.959730376964476
2024-04-28,2.9972346941809636
2024-04-29,1.6138956045589803
2024-04-30,1.0951434459507368
2024-05-01,0.979865188482238
2024-05-02,0.8069478022794901
2024-05-03,1.0951434459507368
2024-05-04,1.4986173470904818
2024-05-05,1.7868129907617283
2024-05-06,1.4986173470904818
2024-05-07,1.0951434459507368
2024-05-08,0.8645869310137395
2024-05-09,0.8069478022794901
2024-05-10,0.979865188482238
2024-05-11,1.2104217034192353
2024-05-12,1.3256999608877338
2024-05-13,1.0375043172164873
2024-05-14,1.0951434459507368
2024-05-15,1.152782574684986
2024-05-16,0.8069478022794901
2024-05-17,1.0375043172164873
2024-05-18,1.556256475824731
2024-05-19,1.383339089621983
2024-05-20,0.8645869310137395
2024-05-21,1.0951434459507368
2024-05-22,0.8069478022794901
2024-05-23,0.8069478022794901
2024-05-24,1.0951434459507368
2024-05-25,1.959730376964476
2024-05-26,1.9020912482302268
2024-05-27,1.152782574684986
2024-05-28,0.979865188482238
2024-05-29,0.8069478022794901
2024-05-30,1.0951434459507368
2024-05-31,1.0375043172164873
2024-06-01,1.383339089621983
2024-06-02,1.4409782183562325
2024-06-03,0.9222260597479888
2024-06-04,0.979865188482238
2024-06-05,0.979865188482238
2024-06-06,1.6715347332932295
2024-06-07,1.729173862027479
2024-06-08,1.2680608321534845
2024-06-09,1.4986173470904818
2024-06-10,1.2680608321534845
2024-06-11,0.979865188482238
2024-06-12,0.979865188482238
2024-06-13,0.9222260597479888
2024-06-14,1.152782574684986
2024-06-15,0.9222260597479888
2024-06-16,1.729173862027479
2024-06-17,0.979865188482238
2024-06-18,1.2104217034192353
2024-06-19,1.2680608321534845
2024-06-20,0.8069478022794901
2024-06-21,0.8069478022794901
2024-06-22,1.0951434459507368
2024-06-23,1.383339089621983
2024-06-24,1.0375043172164873
2024-06-25,1.0375043172164873
2024-06-26,0.6916695448109915
2024-06-27,1.0951434459507368
2024-06-28,0.7493086735452409
2024-06-29,1.0375043172164873
2024-06-30,1.383339089621983
2024-07-01,0.8069478022794901
2024-07-02,0.8069478022794901
2024-07-03,0.8645869310137395
2024-07-04,1.3256999608877338
2024-07-05,1.3256999608877338
2024-07-06,1.7868129907617283
2024-07-07,1.6715347332932295
2024-07-08,1.0951434459507368
2024-07-09,1.6138956045589803
2024-07-10,1.0375043172164873
2024-07-11,1.4409782183562325
2024-07-12,0.979865188482238
2024-07-13,1.3256999608877338
2024-07-14,1.2680608321534845
2024-07-15,1.152782574684986
2024-07-16,1.152782574684986
2024-07-17,1.152782574684986
2024-07-18,1.383339089621983
2024-07-19,1.0951434459507368
2024-07-20,1.0951434459507368
2024-07-21,1.2680608321534845
2024-07-22,1.0951434459507368
2024-07-23,1.383339089621983
2024-07-24,1.6715347332932295
2024-07-25,1.3256999608877338
2024-07-26,0.9222260597479888
2024-07-27,1.2680608321534845
2024-07-28,1.3256999608877338
2024-07-29,1.0951434459507368
2024-07-30,0.9222260597479888
2024-07-31,0.8645869310137395
2024-08-01,0.8069478022794901
2024-08-02,1.0375043172164873
2024-08-03,1.3256999608877338
2024-08-04,1.9020912482302268
2024-08-05,1.3256999608877338
2024-08-06,0.8645869310137395
2024-08-07,1.152782574684986
2024-08-08,0.979865188482238
2024-08-09,1.2104217034192353
2024-08-10,2.0173695056987255
2024-08-11,1.729173862027479
2024-08-12,1.2104217034192353
2024-08-13,1.0375043172164873
2024-08-14,1.2680608321534845
2024-08-15,1.3256999608877338
2024-08-16,1.2104217034192353
2024-08-17,1.6715347332932295
2024-08-18,2.0152187919399847
2024-08-19,1.3338726731709483
2024-08-20,1.2283033520990503
2024-08-21,1.098768934858328
2024-08-22,0.9164498570816567
2024-08-23,1.1755186915631013
2024-08-24,1.75129548926024
2024-08-25,2.643780250173072
2024-08-26,1.4394419942428462
