Time,ryan_grantham
2024-03-05,6.055045871559632
2024-03-06,0.0
2024-03-07,0.0
2024-03-08,7.266055045871559
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,0.0
2024-03-12,9.688073394495412
2024-03-13,15.743119266055043
2024-03-14,36.330275229357795
2024-03-15,13.321100917431192
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.0
2024-03-19,7.266055045871559
2024-03-20,8.477064220183486
2024-03-21,13.321100917431192
2024-03-22,7.266055045871559
2024-03-23,0.0
2024-03-24,7.266055045871559
2024-03-25,0.0
2024-03-26,12.110091743119265
2024-03-27,15.743119266055043
2024-03-28,13.321100917431192
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,18.165137614678898
2024-04-12,18.165137614678898
2024-04-13,7.266055045871559
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,6.055045871559632
2024-04-17,13.321100917431192
2024-04-18,9.688073394495412
2024-04-19,0.0
2024-04-20,12.110091743119265
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,6.055045871559632
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,8.477064220183486
2024-04-30,13.321100917431192
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,8.477064220183486
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,10.899082568807337
2024-05-08,0.0
2024-05-09,8.477064220183486
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,13.321100917431192
2024-05-14,9.688073394495412
2024-05-15,0.0
2024-05-16,7.266055045871559
2024-05-17,8.477064220183486
2024-05-18,0.0
2024-05-19,12.110091743119265
2024-05-20,8.477064220183486
2024-05-21,19.376146788990823
2024-05-22,121.10091743119264
2024-05-23,77.50458715596329
2024-05-24,13.321100917431192
2024-05-25,10.899082568807337
2024-05-26,15.743119266055043
2024-05-27,9.688073394495412
2024-05-28,7.266055045871559
2024-05-29,0.0
2024-05-30,9.688073394495412
2024-05-31,10.899082568807337
2024-06-01,12.110091743119265
2024-06-02,12.110091743119265
2024-06-03,15.743119266055043
2024-06-04,9.688073394495412
2024-06-05,12.110091743119265
2024-06-06,18.165137614678898
2024-06-07,12.110091743119265
2024-06-08,15.743119266055043
2024-06-09,9.688073394495412
2024-06-10,10.899082568807337
2024-06-11,12.110091743119265
2024-06-12,9.688073394495412
2024-06-13,0.0
2024-06-14,7.266055045871559
2024-06-15,7.266055045871559
2024-06-16,9.688073394495412
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,36.330275229357795
2024-06-23,25.431192660550455
2024-06-24,15.743119266055043
2024-06-25,8.477064220183486
2024-06-26,7.266055045871559
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,9.688073394495412
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,9.688073394495412
2024-07-06,14.532110091743117
2024-07-07,9.688073394495412
2024-07-08,0.0
2024-07-09,10.899082568807337
2024-07-10,0.0
2024-07-11,8.477064220183486
2024-07-12,38.752293577981646
2024-07-13,29.064220183486235
2024-07-14,15.743119266055043
2024-07-15,10.899082568807337
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,8.477064220183486
2024-07-19,0.0
2024-07-20,7.266055045871559
2024-07-21,20.58715596330275
2024-07-22,9.688073394495412
2024-07-23,7.266055045871559
2024-07-24,0.0
2024-07-25,9.688073394495412
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,12.110091743119265
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,7.266055045871559
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,21.798165137614674
2024-08-10,9.688073394495412
2024-08-11,13.321100917431192
2024-08-12,16.954128440366972
2024-08-13,27.85321100917431
2024-08-14,9.688073394495412
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,8.477064220183486
2024-08-18,8.613302752293578
2024-08-19,6.115596330275228
2024-08-20,8.613302752293578
2024-08-21,7.235779816513761
2024-08-22,8.355963302752293
2024-08-23,21.449999999999996
2024-08-24,22.82752293577981
2024-08-25,22.82752293577981
2024-08-26,14.214220183486237
2024-08-27,0.0
2024-08-28,8.355963302752293
2024-08-29,0.0
2024-08-30,6.372935779816513
2024-08-31,8.613302752293578
2024-09-01,12.231192660550455
2024-09-02,19.209633027522933
2024-09-03,0.0
2024-09-04,5.8582568807339435
2024-09-05,11.111009174311924
2024-09-06,11.111009174311924
2024-09-07,19.466972477064218
2024-09-08,15.591743119266052
2024-09-09,16.711926605504587
2024-09-10,15.849082568807336
2024-09-11,13.35137614678899
2024-09-12,20.58715596330275
2024-09-13,12.231192660550455
2024-09-14,16.711926605504587
2024-09-15,15.849082568807336
2024-09-16,10.85366972477064
2024-09-17,10.808256880733943
2024-09-18,14.925688073394491
2024-09-19,20.07247706422018
2024-09-20,11.322935779816511
2024-09-21,11.83761467889908
2024-09-22,0.0
2024-09-23,9.778899082568806
2024-09-24,15.95504587155963
2024-09-25,15.95504587155963
2024-09-26,9.264220183486236
2024-09-27,12.866972477064218
2024-09-28,14.925688073394491
2024-09-29,8.749541284403668
2024-09-30,8.749541284403668
2024-10-01,6.176146788990824
2024-10-02,15.440366972477062
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,9.778899082568806
2024-10-06,0.0
2024-10-07,7.2055045871559615
2024-10-08,5.661467889908256
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,7.2055045871559615
2024-10-12,7.720183486238531
2024-10-13,7.720183486238531
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,8.749541284403668
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,16.984403669724767
2024-10-20,18.52844036697247
2024-10-21,20.07247706422018
2024-10-22,21.101834862385317
2024-10-23,9.778899082568806
2024-10-24,7.2055045871559615
2024-10-25,10.808256880733943
2024-10-26,11.322935779816511
2024-10-27,7.720183486238531
2024-10-28,9.264220183486236
2024-10-29,6.690825688073393
2024-10-30,0.0
2024-10-31,7.2055045871559615
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,7.2055045871559615
2024-11-04,7.720183486238531
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,6.176146788990824
2024-11-13,6.690825688073393
2024-11-14,0.0
2024-11-15,6.176146788990824
2024-11-16,0.0
2024-11-17,14.411009174311923
2024-11-18,22.131192660550454
2024-11-19,13.896330275229355
2024-11-20,11.322935779816511
2024-11-21,43.74770642201834
2024-11-22,28.307339449541278
2024-11-23,20.07247706422018
2024-11-24,27.79266055045871
2024-11-25,34.4834862385321
2024-11-26,37.05688073394494
2024-11-27,51.46788990825687
2024-11-28,29.336697247706415
2024-11-29,18.52844036697247
2024-11-30,9.264220183486236
2024-12-01,11.322935779816511
2024-12-02,8.2348623853211
2024-12-03,0.0
2024-12-04,9.264220183486236
2024-12-05,7.720183486238531
2024-12-06,11.322935779816511
2024-12-07,11.83761467889908
2024-12-08,8.2348623853211
2024-12-09,9.778899082568806
2024-12-10,8.749541284403668
2024-12-11,12.352293577981648
2024-12-12,10.293577981651374
2024-12-13,7.2055045871559615
2024-12-14,0.0
2024-12-15,14.411009174311923
2024-12-16,12.352293577981648
2024-12-17,10.808256880733943
2024-12-18,7.2055045871559615
2024-12-19,9.264220183486236
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,8.749541284403668
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,8.749541284403668
2025-01-01,7.720183486238531
2025-01-02,8.749541284403668
2025-01-03,0.0
2025-01-04,10.293577981651374
2025-01-05,11.83761467889908
2025-01-06,8.749541284403668
2025-01-07,7.720183486238531
2025-01-08,9.264220183486236
2025-01-09,11.83761467889908
2025-01-10,6.690825688073393
2025-01-11,11.322935779816511
2025-01-12,10.293577981651374
2025-01-13,7.2055045871559615
2025-01-14,13.381651376146786
2025-01-15,0.0
2025-01-16,10.293577981651374
2025-01-17,12.866972477064218
2025-01-18,12.352293577981648
2025-01-19,0.0
2025-01-20,12.866972477064218
2025-01-21,9.264220183486236
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,6.690825688073393
2025-01-25,8.749541284403668
2025-01-26,0.0
2025-01-27,10.293577981651374
2025-01-28,9.264220183486236
2025-01-29,11.83761467889908
2025-01-30,6.690825688073393
2025-01-31,0.0
2025-02-01,10.808256880733943
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,12.352293577981648
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,8.2348623853211
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,6.176146788990824
2025-02-19,7.720183486238531
2025-02-20,5.661467889908256
2025-02-21,10.293577981651374
2025-02-22,8.2348623853211
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,6.176146788990824
2025-02-26,8.2348623853211
2025-02-27,11.322935779816511
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,32.42477064220183
2025-03-03,10.293577981651374
2025-03-04,6.176146788990824
2025-03-05,7.2055045871559615
2025-03-06,6.176146788990824
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,20.58715596330275
2025-03-11,14.925688073394491
2025-03-12,9.264220183486236
2025-03-13,0.0
2025-03-14,43.74770642201834
