Time,blooket
2022-07-11,3.0
2022-07-12,3.0
2022-07-13,3.0
2022-07-14,3.0
2022-07-15,2.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,2.0
2022-07-19,3.0
2022-07-20,3.0
2022-07-21,3.0
2022-07-22,2.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,2.0
2022-07-26,3.0
2022-07-27,2.0
2022-07-28,3.0
2022-07-29,2.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,2.0
2022-08-02,3.0
2022-08-03,3.0
2022-08-04,4.0
2022-08-05,6.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,4.0
2022-08-09,6.0
2022-08-10,9.0
2022-08-11,12.0
2022-08-12,19.0
2022-08-13,2.0
2022-08-14,1.0
2022-08-15,12.0
2022-08-16,17.0
2022-08-17,22.0
2022-08-18,27.0
2022-08-19,39.0
2022-08-20,3.0
2022-08-21,2.0
2022-08-22,24.0
2022-08-23,31.0
2022-08-24,37.0
2022-08-25,46.0
2022-08-26,61.0
2022-08-27,4.0
2022-08-28,2.0
2022-08-29,34.78799833887044
2022-08-30,45.15323920265781
2022-08-31,50.037790697674424
2022-09-01,60.903031561461795
2022-09-02,69.07599667774087
2022-09-03,4.884551495016611
2022-09-04,2.6922757475083055
2022-09-05,2.6922757475083055
2022-09-06,40.76868770764119
2022-09-07,53.326204318936874
2022-09-08,64.19144518272425
2022-09-09,87.01806478405317
2022-09-10,5.980689368770764
2022-09-11,3.7884136212624586
2022-09-12,46.24937707641196
2022-09-13,59.80689368770764
2022-09-14,69.07599667774087
2022-09-15,78.8450996677741
2022-09-16,100.07558139534885
2022-09-17,7.076827242524917
2022-09-18,4.884551495016611
2022-09-19,53.326204318936874
2022-09-20,72.36441029900332
2022-09-21,69.07599667774087
2022-09-22,82.13351328903654
2022-09-23,98.97944352159467
2022-09-24,8.67296511627907
2022-09-25,5.980689368770764
2022-09-26,46.74937707641196
2022-09-27,60.403031561461795
2022-09-28,65.57516611295681
2022-09-29,63.1906146179402
2022-09-30,54.84468438538206
2022-10-01,5.961378737541528
2022-10-02,4.769102990033223
2022-10-03,42.92192691029901
2022-10-04,39.345099667774086
2022-10-05,35.76827242524917
2022-10-06,42.92192691029901
2022-10-07,44.11420265780731
2022-10-08,4.769102990033223
2022-10-09,3.5768272425249172
2022-10-10,17.884136212624586
2022-10-11,28.614617940199338
2022-10-12,30.999169435215947
2022-10-13,36.96054817275748
2022-10-14,40.53737541528239
2022-10-15,4.769102990033223
2022-10-16,3.5768272425249172
2022-10-17,41.729651162790695
2022-10-18,54.84468438538206
2022-10-19,61.998338870431894
2022-10-20,75.11337209302326
2022-10-21,91.80523255813954
2022-10-22,8.345930232558139
2022-10-23,5.961378737541528
2022-10-24,53.652408637873755
2022-10-25,61.998338870431894
2022-10-26,75.11337209302326
2022-10-27,83.45930232558139
2022-10-28,97.76661129568106
2022-10-29,10.730481727574752
2022-10-30,7.1536544850498345
2022-10-31,75.11337209302326
2022-11-01,63.1906146179402
2022-11-02,69.15199335548174
2022-11-03,78.69019933554817
2022-11-04,92.99750830564784
2022-11-05,10.730481727574752
2022-11-06,7.1536544850498345
2022-11-07,54.84468438538206
2022-11-08,44.11420265780731
2022-11-09,66.76744186046511
2022-11-10,88.22840531561462
2022-11-11,67.95971760797342
2022-11-12,8.345930232558139
2022-11-13,5.961378737541528
2022-11-14,59.613787375415285
2022-11-15,70.34426910299004
2022-11-16,78.69019933554817
2022-11-17,94.18978405315615
2022-11-18,115.65074750830566
2022-11-19,13.115033222591363
2022-11-20,7.1536544850498345
2022-11-21,42.92192691029901
2022-11-22,56.036960132890364
2022-11-23,20.268687707641195
2022-11-24,5.961378737541528
2022-11-25,4.769102990033223
2022-11-26,2.3845514950166113
2022-11-27,3.5768272425249172
2022-11-28,44.11420265780731
2022-11-29,53.652408637873755
2022-11-30,66.76744186046511
2022-12-01,72.72882059800665
2022-12-02,90.61295681063123
2022-12-03,8.345930232558139
2022-12-04,5.961378737541528
2022-12-05,59.613787375415285
2022-12-06,76.30564784053156
2022-12-07,82.26702657807309
2022-12-08,88.22840531561462
2022-12-09,106.1125415282392
2022-12-10,10.730481727574752
2022-12-11,7.1536544850498345
2022-12-12,82.26702657807309
2022-12-13,84.65157807308971
2022-12-14,101.34343853820599
2022-12-15,114.45847176079735
2022-12-16,119.22757475083057
2022-12-17,11.922757475083056
2022-12-18,7.1536544850498345
2022-12-19,60.80606312292359
2022-12-20,65.57516611295681
2022-12-21,61.998338870431894
2022-12-22,41.729651162790695
2022-12-23,20.268687707641195
2022-12-24,5.961378737541528
2022-12-25,3.5768272425249172
2022-12-26,3.5768272425249172
2022-12-27,2.3845514950166113
2022-12-28,2.3845514950166113
2022-12-29,2.3845514950166113
2022-12-30,2.3845514950166113
2022-12-31,2.3845514950166113
2023-01-01,2.3845514950166113
2023-01-02,4.769102990033223
2023-01-03,23.845514950166113
2023-01-04,38.15282392026578
2023-01-05,46.49875415282392
2023-01-06,66.76744186046511
2023-01-07,4.769102990033223
2023-01-08,3.5768272425249172
2023-01-09,51.267857142857146
2023-01-10,64.3828903654485
2023-01-11,65.57516611295681
2023-01-12,78.69019933554817
2023-01-13,101.34343853820599
2023-01-14,8.345930232558139
2023-01-15,4.769102990033223
2023-01-16,5.961378737541528
2023-01-17,57.229235880398676
2023-01-18,64.3828903654485
2023-01-19,75.11337209302326
2023-01-20,94.18978405315615
2023-01-21,8.345930232558139
2023-01-22,4.769102990033223
2023-01-23,57.229235880398676
2023-01-24,67.95971760797342
2023-01-25,67.95971760797342
2023-01-26,83.45930232558139
2023-01-27,101.34343853820599
2023-01-28,10.730481727574752
2023-01-29,5.961378737541528
2023-01-30,59.613787375415285
2023-01-31,64.3828903654485
2023-02-01,67.95971760797342
2023-02-02,78.69019933554817
2023-02-03,107.30481727574751
2023-02-04,13.115033222591363
2023-02-05,7.1536544850498345
2023-02-06,63.1906146179402
2023-02-07,75.11337209302326
2023-02-08,79.88247508305648
2023-02-09,87.03612956810632
2023-02-10,100.15116279069768
2023-02-11,11.922757475083056
2023-02-12,8.345930232558139
2023-02-13,56.036960132890364
2023-02-14,87.03612956810632
2023-02-15,85.84385382059801
2023-02-16,90.61295681063123
2023-02-17,90.61295681063123
2023-02-18,11.922757475083056
2023-02-19,7.1536544850498345
2023-02-20,13.115033222591363
2023-02-21,51.267857142857146
2023-02-22,63.1906146179402
2023-02-23,70.34426910299004
2023-02-24,96.57433554817275
2023-02-25,10.730481727574752
2023-02-26,7.1536544850498345
2023-02-27,64.3828903654485
2023-02-28,66.76744186046511
2023-03-01,71.53654485049834
2023-03-02,84.65157807308971
2023-03-03,95.38205980066445
2023-03-04,10.730481727574752
2023-03-05,7.1536544850498345
2023-03-06,63.1906146179402
2023-03-07,73.92109634551495
2023-03-08,79.88247508305648
2023-03-09,92.99750830564784
2023-03-10,100.15116279069768
2023-03-11,11.922757475083056
2023-03-12,7.1536544850498345
2023-03-13,45.306478405315616
2023-03-14,60.80606312292359
2023-03-15,59.613787375415285
2023-03-16,64.3828903654485
2023-03-17,75.11337209302326
2023-03-18,10.730481727574752
2023-03-19,5.961378737541528
2023-03-20,57.229235880398676
2023-03-21,65.57516611295681
2023-03-22,66.76744186046511
2023-03-23,78.69019933554817
2023-03-24,98.95888704318936
2023-03-25,9.538205980066445
2023-03-26,5.961378737541528
2023-03-27,56.036960132890364
2023-03-28,63.1906146179402
2023-03-29,66.76744186046511
2023-03-30,76.30564784053156
2023-03-31,83.45930232558139
2023-04-01,9.538205980066445
2023-04-02,4.769102990033223
2023-04-03,46.49875415282392
2023-04-04,52.46013289036545
2023-04-05,59.613787375415285
2023-04-06,70.34426910299004
2023-04-07,22.653239202657808
2023-04-08,4.769102990033223
2023-04-09,4.769102990033223
2023-04-10,34.57599667774087
2023-04-11,52.46013289036545
2023-04-12,58.42151162790698
2023-04-13,69.15199335548174
2023-04-14,82.26702657807309
2023-04-15,7.1536544850498345
2023-04-16,4.769102990033223
2023-04-17,57.229235880398676
2023-04-18,61.998338870431894
2023-04-19,70.34426910299004
2023-04-20,77.49792358803987
2023-04-21,88.22840531561462
2023-04-22,8.345930232558139
2023-04-23,5.961378737541528
2023-04-24,66.76744186046511
2023-04-25,73.92109634551495
2023-04-26,73.89315238268273
2023-04-27,86.50519427429401
2023-04-28,99.12655082018273
2023-04-29,9.612723214285715
2023-04-30,6.007952008928571
2023-05-01,72.691561980897
2023-05-02,72.691561980897
2023-05-03,77.49792358803987
2023-05-04,84.1020134707226
2023-05-05,92.5131462832226
2023-05-06,8.4111328125
2023-05-07,6.007952008928571
2023-05-08,66.68360997196844
2023-05-09,69.08679077553987
2023-05-10,77.49792358803987
2023-05-11,83.50587559696844
2023-05-12,96.72337001661128
2023-05-13,8.4111328125
2023-05-14,6.007952008928571
2023-05-15,76.29633318625415
2023-05-16,80.49724226536546
2023-05-17,79.9011043916113
2023-05-18,82.30428519518273
2023-05-19,88.3122372041113
2023-05-20,8.4111328125
2023-05-21,6.007952008928571
2023-05-22,64.280429168397
2023-05-23,66.68360997196844
2023-05-24,64.280429168397
2023-05-25,59.47406756125416
2023-05-26,47.225297186461795
2023-05-27,6.054525280315614
2023-05-28,3.632715168189369
2023-05-29,3.632715168189369
2023-05-30,35.11624662583056
2023-05-31,35.11624662583056
2023-06-01,37.53805673795681
2023-06-02,36.32715168189369
2023-06-03,3.632715168189369
2023-06-04,2.421810112126246
2023-06-05,26.639911233388705
2023-06-06,27.850816289451828
2023-06-07,29.06172134551495
2023-06-08,27.850816289451828
2023-06-09,23.007196065199334
2023-06-10,3.632715168189369
2023-06-11,2.421810112126246
2023-06-12,16.952670784883722
2023-06-13,18.163575840946844
2023-06-14,16.952670784883722
2023-06-15,14.530860672757475
2023-06-16,12.109050560631228
2023-06-17,2.421810112126246
2023-06-18,1.210905056063123
2023-06-19,3.632715168189369
2023-06-20,9.687240448504983
2023-06-21,9.687240448504983
2023-06-22,9.687240448504983
2023-06-23,6.054525280315614
2023-06-24,1.210905056063123
2023-06-25,1.210905056063123
2023-06-26,6.054525280315614
2023-06-27,6.054525280315614
2023-06-28,6.054525280315614
2023-06-29,6.054525280315614
2023-06-30,3.632715168189369
2023-07-01,1.210905056063123
2023-07-02,1.210905056063123
2023-07-03,1.210905056063123
2023-07-04,1.210905056063123
2023-07-05,2.421810112126246
2023-07-06,2.421810112126246
2023-07-07,2.421810112126246
2023-07-08,1.210905056063123
2023-07-09,1.210905056063123
2023-07-10,2.421810112126246
2023-07-11,3.632715168189369
2023-07-12,3.632715168189369
2023-07-13,3.632715168189369
2023-07-14,2.421810112126246
2023-07-15,1.210905056063123
2023-07-16,1.210905056063123
2023-07-17,2.421810112126246
2023-07-18,3.632715168189369
2023-07-19,3.632715168189369
2023-07-20,3.632715168189369
2023-07-21,2.421810112126246
2023-07-22,1.210905056063123
2023-07-23,1.210905056063123
2023-07-24,2.421810112126246
2023-07-25,2.421810112126246
2023-07-26,2.421810112126246
2023-07-27,3.632715168189369
2023-07-28,2.421810112126246
2023-07-29,1.210905056063123
2023-07-30,1.210905056063123
2023-07-31,2.421810112126246
2023-08-01,3.632715168189369
2023-08-02,3.632715168189369
2023-08-03,4.843620224252492
2023-08-04,7.265430336378738
2023-08-05,1.210905056063123
2023-08-06,1.210905056063123
2023-08-07,6.054525280315614
2023-08-08,8.476335392441861
2023-08-09,10.898145504568106
2023-08-10,15.741765728820598
2023-08-11,26.639911233388705
2023-08-12,2.421810112126246
2023-08-13,1.210905056063123
2023-08-14,16.952670784883722
2023-08-15,24.218101121262457
2023-08-16,29.06172134551495
2023-08-17,41.17077190614618
2023-08-18,59.33434774709303
2023-08-19,3.632715168189369
2023-08-20,2.421810112126246
2023-08-21,33.905341569767444
2023-08-22,43.592582018272424
2023-08-23,55.701632578903656
2023-08-24,62.96706291528239
2023-08-25,79.91973370016612
2023-08-26,4.843620224252492
2023-08-27,3.632715168189369
2023-08-28,44.80348707433555
2023-08-29,58.1234426910299
2023-08-30,65.38887302740864
2023-08-31,76.28701853197674
2023-09-01,84.76335392441861
2023-09-02,6.054525280315614
2023-09-03,3.632715168189369
2023-09-04,3.632715168189369
2023-09-05,54.49072752284053
2023-09-06,69.02158819559801
2023-09-07,84.76335392441861
2023-09-08,108.98145504568106
2023-09-09,7.265430336378738
2023-09-10,4.843620224252492
2023-09-11,62.96706291528239
2023-09-12,73.8652084198505
2023-09-13,76.28701853197674
2023-09-14,95.66149942898672
2023-09-15,121.09050560631229
2023-09-16,8.476335392441861
2023-09-17,6.054525280315614
2023-09-18,66.59977808347176
2023-09-19,79.91973370016612
2023-09-20,89.6069741486711
2023-09-21,93.23968931686046
2023-09-22,110.19236010174419
2023-09-23,7.265430336378738
2023-09-24,6.054525280315614
2023-09-25,58.1234426910299
2023-09-26,76.28701853197674
2023-09-27,81.13063875622923
2023-09-28,89.6069741486711
2023-09-29,117.45779043812293
2023-09-30,7.265430336378738
2023-10-01,4.843620224252492
2023-10-02,62.96706291528239
2023-10-03,72.65430336378738
2023-10-04,87.18516403654485
2023-10-05,89.6069741486711
2023-10-06,115.03598032599668
2023-10-07,8.476335392441861
2023-10-08,6.054525280315614
2023-10-09,42.381676962209305
2023-10-10,65.38887302740864
2023-10-11,75.07611347591362
2023-10-12,84.76335392441861
2023-10-13,99.29421459717608
2023-10-14,7.265430336378738
2023-10-15,6.054525280315614
2023-10-16,58.1234426910299
2023-10-17,72.65430336378738
2023-10-18,73.8652084198505
2023-10-19,85.97425898048172
2023-10-20,105.3487398774917
2023-10-21,8.476335392441861
2023-10-22,6.054525280315614
2023-10-23,61.75615785921927
2023-10-24,71.44339830772425
2023-10-25,78.708828644103
2023-10-26,88.39606909260797
2023-10-27,105.3487398774917
2023-10-28,7.265430336378738
2023-10-29,4.843620224252492
2023-10-30,61.75615785921927
2023-10-31,100.5051196532392
2023-11-01,67.81068313953489
2023-11-02,77.49792358803987
2023-11-03,98.08330954111295
2023-11-04,8.476335392441861
2023-11-05,4.843620224252492
2023-11-06,55.701632578903656
2023-11-07,55.701632578903656
2023-11-08,72.65430336378738
2023-11-09,84.76335392441861
2023-11-10,62.96706291528239
2023-11-11,7.265430336378738
2023-11-12,6.054525280315614
2023-11-13,58.1234426910299
2023-11-14,70.23249325166113
2023-11-15,77.49792358803987
2023-11-16,84.76335392441861
2023-11-17,117.45779043812293
2023-11-18,8.476335392441861
2023-11-19,6.054525280315614
2023-11-20,43.592582018272424
2023-11-21,61.75615785921927
2023-11-22,16.952670784883722
2023-11-23,4.843620224252492
2023-11-24,3.632715168189369
2023-11-25,2.421810112126246
2023-11-26,2.421810112126246
2023-11-27,49.64710729858804
2023-11-28,61.75615785921927
2023-11-29,66.59977808347176
2023-11-30,76.28701853197674
2023-12-01,100.5051196532392
2023-12-02,7.265430336378738
2023-12-03,4.843620224252492
2023-12-04,60.545252803156146
2023-12-05,73.8652084198505
2023-12-06,82.34154381229236
2023-12-07,89.6069741486711
2023-12-08,107.77054998961795
2023-12-09,12.109050560631228
2023-12-10,7.265430336378738
2023-12-11,75.07611347591362
2023-12-12,83.55244886835548
2023-12-13,92.02878426079734
2023-12-14,102.92692976536544
2023-12-15,110.19236010174419
2023-12-16,9.687240448504983
2023-12-17,6.054525280315614
2023-12-18,77.49792358803987
2023-12-19,82.34154381229236
2023-12-20,78.708828644103
2023-12-21,66.59977808347176
2023-12-22,42.61529999292823
2023-12-23,6.2733931722522875
2023-12-24,4.369488431382934
2023-12-25,3.1148097969324766
2023-12-26,2.5093572689009154
2023-12-27,2.5093572689009154
2023-12-28,2.5093572689009154
2023-12-29,2.5093572689009154
2023-12-30,1.2546786344504577
2023-12-31,1.2546786344504577
2024-01-01,1.860131162482019
2024-01-02,11.89756023808568
2024-01-03,25.699025217040713
2024-01-04,36.34190682067593
2024-01-05,51.354276855694096
2024-01-06,3.1148097969324766
2024-01-07,2.5093572689009154
2024-01-08,41.360621358477765
2024-01-09,48.23946705876161
2024-01-10,55.118312759045466
2024-01-11,65.15574183464912
2024-01-12,83.32669524498709
2024-01-13,6.2733931722522875
2024-01-14,3.764035903351373
2024-01-15,5.018714537801831
2024-01-16,35.087228186225474
2024-01-17,53.258181596563446
2024-01-18,62.64638456574821
2024-01-19,70.77990890048252
2024-01-20,5.624167065833392
2024-01-21,3.895356638513377
2024-01-22,54.534992939187276
2024-01-23,58.43034957770065
2024-01-24,64.9226106418896
2024-01-25,75.31022834459195
2024-01-26,90.89165489864546
2024-01-27,6.492261064188961
2024-01-28,5.193808851351169
2024-01-29,51.93808851351169
2024-01-30,61.027254003376235
2024-01-31,64.9226106418896
2024-02-01,76.60868055742974
2024-02-02,93.48855932432105
2024-02-03,7.790713277026754
2024-02-04,3.895356638513377
2024-02-05,55.833445152025064
2024-02-06,63.62415842905182
2024-02-07,62.32570621621403
2024-02-08,75.31022834459195
2024-02-09,90.89165489864546
2024-02-10,7.790713277026754
2024-02-11,6.492261064188961
2024-02-12,48.04273187499831
2024-02-13,58.43034957770065
2024-02-14,76.60868055742974
2024-02-15,75.31022834459195
2024-02-16,74.01177613175416
2024-02-17,6.492261064188961
2024-02-18,3.895356638513377
2024-02-19,11.68606991554013
2024-02-20,45.44582744932273
2024-02-21,54.534992939187276
2024-02-22,63.62415842905182
2024-02-23,79.20558498310533
2024-02-24,6.492261064188961
2024-02-25,5.193808851351169
2024-02-26,51.93808851351169
2024-02-27,62.32570621621403
2024-02-28,71.41487170607857
2024-02-29,74.01177613175416
2024-03-01,94.78701153715883
2024-03-02,7.790713277026754
2024-03-03,5.193808851351169
2024-03-04,54.534992939187276
2024-03-05,59.72880179053844
2024-03-06,70.11641949324078
2024-03-07,75.31022834459195
2024-03-08,93.48855932432105
2024-03-09,7.790713277026754
2024-03-10,5.193808851351169
2024-03-11,44.14737523648493
2024-03-12,48.04273187499831
2024-03-13,51.93808851351169
2024-03-14,58.43034957770065
2024-03-15,62.32570621621403
2024-03-16,5.193808851351169
2024-03-17,5.193808851351169
2024-03-18,50.6396363006739
2024-03-19,58.43034957770065
2024-03-20,67.5195150675652
2024-03-21,68.81796728040298
2024-03-22,84.39939383445649
2024-03-23,6.492261064188961
2024-03-24,5.193808851351169
2024-03-25,45.44582744932273
2024-03-26,51.93808851351169
2024-03-27,59.72880179053844
2024-03-28,63.62415842905182
2024-03-29,23.37213983108026
2024-03-30,3.895356638513377
2024-03-31,3.895356638513377
2024-04-01,24.670592043918052
2024-04-02,42.848923023647146
2024-04-03,48.04273187499831
2024-04-04,54.534992939187276
2024-04-05,66.2210628547274
2024-04-06,5.193808851351169
2024-04-07,2.5969044256755844
2024-04-08,45.44582744932273
2024-04-09,61.027254003376235
2024-04-10,61.027254003376235
2024-04-11,76.60868055742974
2024-04-12,93.48855932432105
2024-04-13,5.193808851351169
2024-04-14,3.895356638513377
2024-04-15,67.5195150675652
2024-04-16,70.11641949324078
2024-04-17,74.01177613175416
2024-04-18,81.80248940878091
2024-04-19,96.08546374999662
2024-04-20,6.492261064188961
2024-04-21,5.193808851351169
2024-04-22,66.2210628547274
2024-04-23,68.81796728040298
2024-04-24,74.01177613175416
2024-04-25,83.1009416216187
2024-04-26,90.89165489864546
2024-04-27,6.492261064188961
2024-04-28,3.895356638513377
2024-04-29,68.81796728040298
2024-04-30,72.71332391891636
2024-05-01,74.01177613175416
2024-05-02,83.1009416216187
2024-05-03,92.19010711148324
2024-05-04,6.492261064188961
2024-05-05,5.193808851351169
2024-05-06,67.5195150675652
2024-05-07,71.41487170607857
2024-05-08,76.60868055742974
2024-05-09,86.99629826013208
2024-05-10,93.48855932432105
2024-05-11,6.492261064188961
2024-05-12,5.193808851351169
2024-05-13,74.01177613175416
2024-05-14,81.80248940878091
2024-05-15,83.1009416216187
2024-05-16,86.99629826013208
2024-05-17,90.89165489864546
2024-05-18,6.492261064188961
2024-05-19,5.193808851351169
2024-05-20,70.11641949324078
2024-05-21,72.71332391891636
2024-05-22,68.81796728040298
2024-05-23,68.81796728040298
2024-05-24,53.23654072634948
2024-05-25,5.193808851351169
2024-05-26,2.5969044256755844
2024-05-27,2.5969044256755844
2024-05-28,38.95356638513377
2024-05-29,40.252018597971556
2024-05-30,41.55047081080935
2024-05-31,40.252018597971556
2024-06-01,3.895356638513377
2024-06-02,2.5969044256755844
2024-06-03,29.86440089526922
2024-06-04,32.4613053209448
2024-06-05,33.7597575337826
2024-06-06,28.56594868243143
2024-06-07,25.969044256755843
2024-06-08,2.5969044256755844
2024-06-09,2.5969044256755844
2024-06-10,19.476783192566884
2024-06-11,20.775235405404676
2024-06-12,18.17833097972909
2024-06-13,16.8798787668913
2024-06-14,14.282974341215715
2024-06-15,2.5969044256755844
2024-06-16,1.2984522128377922
2024-06-17,11.68606991554013
2024-06-18,11.68606991554013
2024-06-19,3.895356638513377
2024-06-20,9.089165489864545
2024-06-21,7.790713277026754
2024-06-22,1.2984522128377922
2024-06-23,1.2984522128377922
2024-06-24,6.492261064188961
2024-06-25,7.790713277026754
2024-06-26,7.790713277026754
2024-06-27,6.492261064188961
2024-06-28,3.895356638513377
2024-06-29,1.2984522128377922
2024-06-30,1.2984522128377922
2024-07-01,2.5969044256755844
2024-07-02,3.895356638513377
2024-07-03,3.895356638513377
2024-07-04,1.2984522128377922
2024-07-05,1.2984522128377922
2024-07-06,1.2984522128377922
2024-07-07,1.2984522128377922
2024-07-08,2.5969044256755844
2024-07-09,2.5969044256755844
2024-07-10,3.895356638513377
2024-07-11,3.895356638513377
2024-07-12,2.5969044256755844
2024-07-13,1.2984522128377922
2024-07-14,1.2984522128377922
2024-07-15,2.5969044256755844
2024-07-16,2.5969044256755844
2024-07-17,3.895356638513377
2024-07-18,3.895356638513377
2024-07-19,2.5969044256755844
2024-07-20,1.2984522128377922
2024-07-21,1.2984522128377922
2024-07-22,2.5969044256755844
2024-07-23,2.5969044256755844
2024-07-24,3.895356638513377
2024-07-25,3.895356638513377
2024-07-26,2.5969044256755844
2024-07-27,1.2984522128377922
2024-07-28,1.2984522128377922
2024-07-29,2.5969044256755844
2024-07-30,2.5969044256755844
2024-07-31,2.5969044256755844
2024-08-01,3.895356638513377
2024-08-02,5.193808851351169
2024-08-03,1.2984522128377922
2024-08-04,1.2984522128377922
2024-08-05,5.193808851351169
2024-08-06,6.492261064188961
2024-08-07,9.089165489864545
2024-08-08,11.68606991554013
2024-08-09,18.17833097972909
2024-08-10,1.2984522128377922
2024-08-11,1.2984522128377922
2024-08-12,14.282974341215715
2024-08-13,18.17833097972909
2024-08-14,27.267496469593638
2024-08-15,37.655114172295974
2024-08-16,58.43034957770065
2024-08-17,2.5969044256755844
2024-08-18,2.039771185453554
2024-08-19,33.930215137053814
2024-08-20,47.094346954784626
2024-08-21,49.875437112853945
2024-08-22,65.07934011603831
2024-08-23,92.05682985791884
2024-08-24,4.8208613435228695
2024-08-25,3.4303162644882113
2024-08-26,49.134118140238186
2024-08-27,63.68879503700366
2024-08-28,71.29074653859584
2024-08-29,90.66628477888418
2024-08-30,101.79064541116145
2024-08-31,6.952725395173288
2024-09-01,4.171635237103973
2024-09-02,4.171635237103973
2024-09-03,59.51715979989968
2024-09-04,80.28324311922267
2024-09-05,93.44737493695351
2024-09-06,130.15868023207662
2024-09-07,7.601951501592184
2024-09-08,5.5621803161386305
2024-09-09,71.29074653859584
2024-09-10,81.02456209183845
2024-09-11,83.064333277292
2024-09-12,105.22096167564965
2024-09-13,128.76813515304195
2024-09-14,8.343270474207946
2024-09-15,6.211406422557527
2024-09-16,72.68129161763049
2024-09-17,87.47563876865986
