Time,cowboys
2022-08-29,6.625
2022-08-30,8.166666666666668
2022-08-31,6.625
2022-09-01,6.625
2022-09-02,6.625
2022-09-03,8.166666666666668
2022-09-04,10.708333333333334
2022-09-05,8.166666666666668
2022-09-06,6.125
2022-09-07,6.125
2022-09-08,6.625
2022-09-09,8.666666666666668
2022-09-10,9.708333333333334
2022-09-11,37.25
2022-09-12,89.79166666666667
2022-09-13,12.75
2022-09-14,8.666666666666668
2022-09-15,8.166666666666668
2022-09-16,8.166666666666668
2022-09-17,10.708333333333334
2022-09-18,70.41666666666667
2022-09-19,25.0
2022-09-20,8.166666666666668
2022-09-21,6.125
2022-09-22,6.625
2022-09-23,6.625
2022-09-24,8.166666666666668
2022-09-25,23.458333333333336
2022-09-26,25.0
2022-09-27,82.66666666666667
2022-09-28,8.333333333333334
2022-09-29,6.25
2022-09-30,8.333333333333334
2022-10-01,10.416666666666668
2022-10-02,68.75
2022-10-03,16.666666666666668
2022-10-04,8.333333333333334
2022-10-05,6.25
2022-10-06,6.25
2022-10-07,8.333333333333334
2022-10-08,10.416666666666668
2022-10-09,75.0
2022-10-10,25.0
2022-10-11,10.416666666666668
2022-10-12,8.333333333333334
2022-10-13,8.333333333333334
2022-10-14,8.333333333333334
2022-10-15,10.416666666666668
2022-10-16,41.66666666666667
2022-10-17,87.5
2022-10-18,8.333333333333334
2022-10-19,6.25
2022-10-20,6.25
2022-10-21,6.25
2022-10-22,10.416666666666668
2022-10-23,75.0
2022-10-24,14.583333333333334
2022-10-25,8.333333333333334
2022-10-26,6.25
2022-10-27,6.25
2022-10-28,8.333333333333334
2022-10-29,10.416666666666668
2022-10-30,68.75
2022-10-31,14.583333333333334
2022-11-01,10.416666666666668
2022-11-02,6.25
2022-11-03,6.25
2022-11-04,8.333333333333334
2022-11-05,8.333333333333334
2022-11-06,25.0
2022-11-07,10.416666666666668
2022-11-08,6.25
2022-11-09,6.25
2022-11-10,6.25
2022-11-11,6.25
2022-11-12,8.333333333333334
2022-11-13,56.25000000000001
2022-11-14,45.833333333333336
2022-11-15,8.333333333333334
2022-11-16,6.25
2022-11-17,6.25
2022-11-18,6.25
2022-11-19,8.333333333333334
2022-11-20,56.25000000000001
2022-11-21,37.5
2022-11-22,10.416666666666668
2022-11-23,10.416666666666668
2022-11-24,79.16666666666667
2022-11-25,60.41666666666667
2022-11-26,12.5
2022-11-27,16.666666666666668
2022-11-28,10.416666666666668
2022-11-29,6.25
2022-11-30,6.25
2022-12-01,6.25
2022-12-02,6.25
2022-12-03,8.333333333333334
2022-12-04,29.166666666666668
2022-12-05,75.0
2022-12-06,12.5
2022-12-07,8.333333333333334
2022-12-08,8.333333333333334
2022-12-09,8.333333333333334
2022-12-10,10.416666666666668
2022-12-11,79.16666666666667
2022-12-12,18.75
2022-12-13,8.333333333333334
2022-12-14,8.333333333333334
2022-12-15,8.333333333333334
2022-12-16,8.333333333333334
2022-12-17,10.416666666666668
2022-12-18,81.25
2022-12-19,20.833333333333336
2022-12-20,8.333333333333334
2022-12-21,8.333333333333334
2022-12-22,8.333333333333334
2022-12-23,10.416666666666668
2022-12-24,56.25000000000001
2022-12-25,64.58333333333334
2022-12-26,12.5
2022-12-27,10.416666666666668
2022-12-28,10.416666666666668
2022-12-29,20.833333333333336
2022-12-30,93.75
2022-12-31,10.416666666666668
2023-01-01,18.75
2023-01-02,14.583333333333334
2023-01-03,8.333333333333334
2023-01-04,6.25
2023-01-05,6.25
2023-01-06,6.25
2023-01-07,10.416666666666668
2023-01-08,60.41666666666667
2023-01-09,43.75
2023-01-10,10.416666666666668
2023-01-11,8.333333333333334
2023-01-12,8.333333333333334
2023-01-13,8.333333333333334
2023-01-14,12.5
2023-01-15,20.833333333333336
2023-01-16,43.75
2023-01-17,208.33333333333334
2023-01-18,18.75
2023-01-19,14.583333333333334
2023-01-20,14.583333333333334
2023-01-21,25.0
2023-01-22,110.41666666666667
2023-01-23,206.25000000000003
2023-01-24,14.583333333333334
2023-01-25,8.333333333333334
2023-01-26,6.25
2023-01-27,6.25
2023-01-28,4.166666666666667
2023-01-29,8.333333333333334
2023-01-30,8.333333333333334
2023-01-31,4.166666666666667
2023-02-01,4.166666666666667
2023-02-02,4.166666666666667
2023-02-03,4.166666666666667
2023-02-04,4.166666666666667
2023-02-05,4.166666666666667
2023-02-06,4.166666666666667
2023-02-07,4.166666666666667
2023-02-08,4.166666666666667
2023-02-09,2.0833333333333335
2023-02-10,4.166666666666667
2023-02-11,4.166666666666667
2023-02-12,4.166666666666667
2023-02-13,6.25
2023-02-14,4.166666666666667
2023-02-15,4.166666666666667
2023-02-16,2.0833333333333335
2023-02-17,4.166666666666667
2023-02-18,4.166666666666667
2023-02-19,4.166666666666667
2023-02-20,2.0833333333333335
2023-02-21,2.0833333333333335
2023-02-22,2.0833333333333335
2023-02-23,2.0833333333333335
2023-02-24,2.0833333333333335
2023-02-25,4.166666666666667
2023-02-26,2.0833333333333335
2023-02-27,2.0833333333333335
2023-02-28,2.0833333333333335
2023-03-01,2.0833333333333335
2023-03-02,2.0833333333333335
2023-03-03,2.0833333333333335
2023-03-04,4.166666666666667
2023-03-05,2.0833333333333335
2023-03-06,2.0833333333333335
2023-03-07,2.0833333333333335
2023-03-08,2.0833333333333335
2023-03-09,2.0833333333333335
2023-03-10,4.166666666666667
2023-03-11,4.166666666666667
2023-03-12,4.166666666666667
2023-03-13,4.166666666666667
2023-03-14,6.25
2023-03-15,8.333333333333334
2023-03-16,8.333333333333334
2023-03-17,6.25
2023-03-18,4.166666666666667
2023-03-19,6.25
2023-03-20,4.166666666666667
2023-03-21,4.166666666666667
2023-03-22,4.166666666666667
2023-03-23,4.166666666666667
2023-03-24,4.166666666666667
2023-03-25,4.166666666666667
2023-03-26,4.166666666666667
2023-03-27,4.166666666666667
2023-03-28,4.166666666666667
2023-03-29,4.166666666666667
2023-03-30,4.166666666666667
2023-03-31,4.166666666666667
2023-04-01,4.166666666666667
2023-04-02,4.166666666666667
2023-04-03,2.0833333333333335
2023-04-04,2.0833333333333335
2023-04-05,4.166666666666667
2023-04-06,2.0833333333333335
2023-04-07,2.0833333333333335
2023-04-08,2.0833333333333335
2023-04-09,2.0833333333333335
2023-04-10,4.166666666666667
2023-04-11,4.166666666666667
2023-04-12,2.0833333333333335
2023-04-13,2.0833333333333335
2023-04-14,2.0833333333333335
2023-04-15,2.0833333333333335
2023-04-16,2.0833333333333335
2023-04-17,2.0833333333333335
2023-04-18,2.0833333333333335
2023-04-19,2.0833333333333335
2023-04-20,2.0833333333333335
2023-04-21,2.0833333333333335
2023-04-22,2.0833333333333335
2023-04-23,2.0833333333333335
2023-04-24,2.0833333333333335
2023-04-25,2.0833333333333335
2023-04-26,2.232142857142857
2023-04-27,3.2738095238095237
2023-04-28,10.416666666666668
2023-04-29,12.648809523809524
2023-04-30,7.142857142857143
2023-05-01,3.869047619047619
2023-05-02,2.232142857142857
2023-05-03,2.232142857142857
2023-05-04,2.232142857142857
2023-05-05,2.232142857142857
2023-05-06,3.2738095238095237
2023-05-07,2.232142857142857
2023-05-08,2.232142857142857
2023-05-09,2.232142857142857
2023-05-10,3.2738095238095237
2023-05-11,4.910714285714286
2023-05-12,8.779761904761905
2023-05-13,3.869047619047619
2023-05-14,3.2738095238095237
2023-05-15,3.2738095238095237
2023-05-16,2.232142857142857
2023-05-17,2.232142857142857
2023-05-18,2.232142857142857
2023-05-19,2.232142857142857
2023-05-20,2.232142857142857
2023-05-21,2.232142857142857
2023-05-22,1.6369047619047619
2023-05-23,1.6369047619047619
2023-05-24,2.232142857142857
2023-05-25,1.6369047619047619
2023-05-26,2.380952380952381
2023-05-27,2.380952380952381
2023-05-28,2.380952380952381
2023-05-29,2.380952380952381
2023-05-30,1.1904761904761905
2023-05-31,1.1904761904761905
2023-06-01,1.1904761904761905
2023-06-02,2.380952380952381
2023-06-03,2.380952380952381
2023-06-04,2.380952380952381
2023-06-05,2.380952380952381
2023-06-06,2.380952380952381
2023-06-07,2.380952380952381
2023-06-08,2.380952380952381
2023-06-09,2.380952380952381
2023-06-10,2.380952380952381
2023-06-11,2.380952380952381
2023-06-12,2.380952380952381
2023-06-13,2.380952380952381
2023-06-14,2.380952380952381
2023-06-15,2.380952380952381
2023-06-16,2.380952380952381
2023-06-17,2.380952380952381
2023-06-18,2.380952380952381
2023-06-19,2.380952380952381
2023-06-20,1.1904761904761905
2023-06-21,1.1904761904761905
2023-06-22,1.1904761904761905
2023-06-23,2.380952380952381
2023-06-24,2.380952380952381
2023-06-25,2.380952380952381
2023-06-26,2.380952380952381
2023-06-27,2.380952380952381
2023-06-28,1.1904761904761905
2023-06-29,2.380952380952381
2023-06-30,2.380952380952381
2023-07-01,2.380952380952381
2023-07-02,2.380952380952381
2023-07-03,2.380952380952381
2023-07-04,2.380952380952381
2023-07-05,1.1904761904761905
2023-07-06,2.380952380952381
2023-07-07,2.380952380952381
2023-07-08,2.380952380952381
2023-07-09,2.380952380952381
2023-07-10,2.380952380952381
2023-07-11,2.380952380952381
2023-07-12,2.380952380952381
2023-07-13,2.380952380952381
2023-07-14,2.380952380952381
2023-07-15,2.380952380952381
2023-07-16,2.380952380952381
2023-07-17,2.380952380952381
2023-07-18,2.380952380952381
2023-07-19,2.380952380952381
2023-07-20,2.380952380952381
2023-07-21,2.380952380952381
2023-07-22,2.380952380952381
2023-07-23,2.380952380952381
2023-07-24,2.380952380952381
2023-07-25,2.380952380952381
2023-07-26,3.571428571428571
2023-07-27,4.761904761904762
2023-07-28,4.761904761904762
2023-07-29,3.571428571428571
2023-07-30,3.571428571428571
2023-07-31,5.9523809523809526
2023-08-01,3.571428571428571
2023-08-02,2.380952380952381
2023-08-03,3.571428571428571
2023-08-04,3.571428571428571
2023-08-05,3.571428571428571
2023-08-06,3.571428571428571
2023-08-07,3.571428571428571
2023-08-08,2.380952380952381
2023-08-09,2.380952380952381
2023-08-10,3.571428571428571
2023-08-11,4.761904761904762
2023-08-12,17.857142857142858
2023-08-13,13.095238095238095
2023-08-14,5.9523809523809526
2023-08-15,5.9523809523809526
2023-08-16,4.761904761904762
2023-08-17,4.761904761904762
2023-08-18,4.761904761904762
2023-08-19,7.142857142857142
2023-08-20,17.857142857142858
2023-08-21,4.761904761904762
2023-08-22,3.571428571428571
2023-08-23,4.761904761904762
2023-08-24,3.571428571428571
2023-08-25,4.761904761904762
2023-08-26,13.095238095238095
2023-08-27,20.238095238095237
2023-08-28,7.142857142857142
2023-08-29,5.9523809523809526
2023-08-30,5.9523809523809526
2023-08-31,4.761904761904762
2023-09-01,3.571428571428571
2023-09-02,5.9523809523809526
2023-09-03,8.333333333333334
2023-09-04,5.9523809523809526
2023-09-05,4.761904761904762
2023-09-06,4.761904761904762
2023-09-07,4.761904761904762
2023-09-08,5.9523809523809526
2023-09-09,5.9523809523809526
2023-09-10,26.19047619047619
2023-09-11,71.42857142857143
2023-09-12,9.523809523809524
2023-09-13,5.9523809523809526
2023-09-14,5.9523809523809526
2023-09-15,7.142857142857142
2023-09-16,8.333333333333334
2023-09-17,58.333333333333336
2023-09-18,20.238095238095237
2023-09-19,8.333333333333334
2023-09-20,5.9523809523809526
2023-09-21,8.333333333333334
2023-09-22,8.333333333333334
2023-09-23,8.333333333333334
2023-09-24,70.23809523809524
2023-09-25,20.238095238095237
2023-09-26,7.142857142857142
2023-09-27,4.761904761904762
2023-09-28,4.761904761904762
2023-09-29,4.761904761904762
2023-09-30,7.142857142857142
2023-10-01,52.38095238095238
2023-10-02,16.666666666666668
2023-10-03,7.142857142857142
2023-10-04,5.9523809523809526
2023-10-05,5.9523809523809526
2023-10-06,5.9523809523809526
2023-10-07,8.333333333333334
2023-10-08,33.333333333333336
2023-10-09,82.14285714285714
2023-10-10,8.333333333333334
2023-10-11,4.761904761904762
2023-10-12,4.761904761904762
2023-10-13,4.761904761904762
2023-10-14,5.9523809523809526
2023-10-15,20.238095238095237
2023-10-16,20.238095238095237
2023-10-17,61.904761904761905
2023-10-18,5.9523809523809526
2023-10-19,4.761904761904762
2023-10-20,4.761904761904762
2023-10-21,5.9523809523809526
2023-10-22,19.047619047619047
2023-10-23,8.333333333333334
2023-10-24,7.142857142857142
2023-10-25,4.761904761904762
2023-10-26,4.761904761904762
2023-10-27,4.761904761904762
2023-10-28,5.9523809523809526
2023-10-29,48.80952380952381
2023-10-30,10.714285714285714
2023-10-31,7.142857142857142
2023-11-01,4.761904761904762
2023-11-02,4.761904761904762
2023-11-03,4.761904761904762
2023-11-04,7.142857142857142
2023-11-05,50.0
2023-11-06,33.333333333333336
2023-11-07,5.9523809523809526
2023-11-08,4.761904761904762
2023-11-09,4.761904761904762
2023-11-10,4.761904761904762
2023-11-11,5.9523809523809526
2023-11-12,40.476190476190474
2023-11-13,23.80952380952381
2023-11-14,5.9523809523809526
2023-11-15,4.761904761904762
2023-11-16,4.761904761904762
2023-11-17,4.761904761904762
2023-11-18,7.142857142857142
2023-11-19,48.80952380952381
2023-11-20,10.714285714285714
2023-11-21,8.333333333333334
2023-11-22,7.142857142857142
2023-11-23,59.523809523809526
2023-11-24,44.047619047619044
2023-11-25,9.523809523809524
2023-11-26,11.904761904761905
2023-11-27,8.333333333333334
2023-11-28,7.142857142857142
2023-11-29,5.9523809523809526
2023-11-30,14.285714285714285
2023-12-01,80.95238095238095
2023-12-02,8.333333333333334
2023-12-03,11.904761904761905
2023-12-04,11.904761904761905
2023-12-05,5.9523809523809526
2023-12-06,4.761904761904762
2023-12-07,5.9523809523809526
2023-12-08,5.9523809523809526
2023-12-09,8.333333333333334
2023-12-10,25.0
2023-12-11,85.71428571428571
2023-12-12,10.714285714285714
2023-12-13,7.142857142857142
2023-12-14,5.9523809523809526
2023-12-15,7.142857142857142
2023-12-16,8.333333333333334
2023-12-17,52.38095238095238
2023-12-18,30.952380952380953
2023-12-19,9.523809523809524
2023-12-20,5.9523809523809526
2023-12-21,5.9523809523809526
2023-12-22,5.9523809523809526
2023-12-23,7.142857142857142
2023-12-24,45.23809523809524
2023-12-25,44.047619047619044
2023-12-26,9.523809523809524
2023-12-27,5.9523809523809526
2023-12-28,5.9523809523809526
2023-12-29,7.142857142857142
2023-12-30,21.428571428571427
2023-12-31,105.95238095238095
2024-01-01,13.095238095238095
2024-01-02,7.142857142857142
2024-01-03,7.142857142857142
2024-01-04,5.9523809523809526
2024-01-05,5.9523809523809526
2024-01-06,8.333333333333334
2024-01-07,47.61904761904762
2024-01-08,33.333333333333336
2024-01-09,8.333333333333334
2024-01-10,7.142857142857142
2024-01-11,5.9523809523809526
2024-01-12,7.142857142857142
2024-01-13,11.904761904761905
2024-01-14,119.04761904761905
2024-01-15,100.0
2024-01-16,14.285714285714285
2024-01-17,8.333333333333334
2024-01-18,7.142857142857142
2024-01-19,4.761904761904762
2024-01-20,4.761904761904762
2024-01-21,7.142857142857142
2024-01-22,4.761904761904762
2024-01-23,2.380952380952381
2024-01-24,2.380952380952381
2024-01-25,2.380952380952381
2024-01-26,2.380952380952381
2024-01-27,2.380952380952381
2024-01-28,3.571428571428571
2024-01-29,3.571428571428571
2024-01-30,2.380952380952381
2024-01-31,3.571428571428571
2024-02-01,4.761904761904762
2024-02-02,3.571428571428571
2024-02-03,3.571428571428571
2024-02-04,2.380952380952381
2024-02-05,2.380952380952381
2024-02-06,2.380952380952381
2024-02-07,2.380952380952381
2024-02-08,2.380952380952381
2024-02-09,2.380952380952381
2024-02-10,3.571428571428571
2024-02-11,3.571428571428571
2024-02-12,4.761904761904762
2024-02-13,2.380952380952381
2024-02-14,2.380952380952381
2024-02-15,2.380952380952381
2024-02-16,2.380952380952381
2024-02-17,2.380952380952381
2024-02-18,2.380952380952381
2024-02-19,2.380952380952381
2024-02-20,2.380952380952381
2024-02-21,2.380952380952381
2024-02-22,2.380952380952381
2024-02-23,2.380952380952381
2024-02-24,2.380952380952381
2024-02-25,2.380952380952381
2024-02-26,2.380952380952381
2024-02-27,2.380952380952381
2024-02-28,2.380952380952381
2024-02-29,2.380952380952381
2024-03-01,2.380952380952381
2024-03-02,2.380952380952381
2024-03-03,2.380952380952381
2024-03-04,2.380952380952381
2024-03-05,2.380952380952381
2024-03-06,2.380952380952381
2024-03-07,2.380952380952381
2024-03-08,2.380952380952381
2024-03-09,2.380952380952381
2024-03-10,2.380952380952381
2024-03-11,4.761904761904762
2024-03-12,7.142857142857142
2024-03-13,4.761904761904762
2024-03-14,4.761904761904762
2024-03-15,3.571428571428571
2024-03-16,3.571428571428571
2024-03-17,3.571428571428571
2024-03-18,2.380952380952381
2024-03-19,2.380952380952381
2024-03-20,2.380952380952381
2024-03-21,2.380952380952381
2024-03-22,2.380952380952381
2024-03-23,2.380952380952381
2024-03-24,2.380952380952381
2024-03-25,2.380952380952381
2024-03-26,2.380952380952381
2024-03-27,2.380952380952381
2024-03-28,2.380952380952381
2024-03-29,2.380952380952381
2024-03-30,2.380952380952381
2024-03-31,2.380952380952381
2024-04-01,2.380952380952381
2024-04-02,2.380952380952381
2024-04-03,2.380952380952381
2024-04-04,2.380952380952381
2024-04-05,2.380952380952381
2024-04-06,2.380952380952381
2024-04-07,2.380952380952381
2024-04-08,1.1904761904761905
2024-04-09,2.380952380952381
2024-04-10,2.380952380952381
2024-04-11,2.380952380952381
2024-04-12,2.380952380952381
2024-04-13,2.380952380952381
2024-04-14,2.380952380952381
2024-04-15,1.1904761904761905
2024-04-16,1.1904761904761905
2024-04-17,2.380952380952381
2024-04-18,2.380952380952381
2024-04-19,2.380952380952381
2024-04-20,2.380952380952381
2024-04-21,2.380952380952381
2024-04-22,2.380952380952381
2024-04-23,2.380952380952381
2024-04-24,2.380952380952381
2024-04-25,2.380952380952381
2024-04-26,10.714285714285714
2024-04-27,10.714285714285714
2024-04-28,5.9523809523809526
2024-04-29,3.571428571428571
2024-04-30,2.380952380952381
2024-05-01,2.380952380952381
2024-05-02,2.380952380952381
2024-05-03,2.380952380952381
2024-05-04,2.380952380952381
2024-05-05,2.380952380952381
2024-05-06,2.380952380952381
2024-05-07,2.380952380952381
2024-05-08,2.380952380952381
2024-05-09,2.380952380952381
2024-05-10,2.380952380952381
2024-05-11,2.380952380952381
2024-05-12,2.380952380952381
2024-05-13,2.380952380952381
2024-05-14,2.380952380952381
2024-05-15,2.380952380952381
2024-05-16,5.9523809523809526
2024-05-17,2.380952380952381
2024-05-18,2.380952380952381
2024-05-19,2.380952380952381
2024-05-20,2.380952380952381
2024-05-21,2.380952380952381
2024-05-22,2.380952380952381
2024-05-23,2.380952380952381
2024-05-24,2.380952380952381
2024-05-25,2.380952380952381
2024-05-26,2.380952380952381
2024-05-27,2.380952380952381
2024-05-28,1.1904761904761905
2024-05-29,1.1904761904761905
2024-05-30,1.1904761904761905
2024-05-31,1.1904761904761905
2024-06-01,2.380952380952381
2024-06-02,1.1904761904761905
2024-06-03,2.380952380952381
2024-06-04,2.380952380952381
2024-06-05,2.380952380952381
2024-06-06,2.380952380952381
2024-06-07,1.1904761904761905
2024-06-08,2.380952380952381
2024-06-09,2.380952380952381
2024-06-10,2.380952380952381
2024-06-11,2.380952380952381
2024-06-12,2.380952380952381
2024-06-13,1.1904761904761905
2024-06-14,1.1904761904761905
2024-06-15,2.380952380952381
2024-06-16,2.380952380952381
2024-06-17,1.1904761904761905
2024-06-18,2.380952380952381
2024-06-19,1.1904761904761905
2024-06-20,2.380952380952381
2024-06-21,2.380952380952381
2024-06-22,3.571428571428571
2024-06-23,4.761904761904762
2024-06-24,3.571428571428571
2024-06-25,2.380952380952381
2024-06-26,3.571428571428571
2024-06-27,3.571428571428571
2024-06-28,2.380952380952381
2024-06-29,2.380952380952381
2024-06-30,3.571428571428571
2024-07-01,2.380952380952381
2024-07-02,2.380952380952381
2024-07-03,2.380952380952381
2024-07-04,2.380952380952381
2024-07-05,2.380952380952381
2024-07-06,2.380952380952381
2024-07-07,3.571428571428571
2024-07-08,2.380952380952381
2024-07-09,2.380952380952381
2024-07-10,2.380952380952381
2024-07-11,2.380952380952381
2024-07-12,2.380952380952381
2024-07-13,2.380952380952381
2024-07-14,2.380952380952381
2024-07-15,2.380952380952381
2024-07-16,2.380952380952381
2024-07-17,2.380952380952381
2024-07-18,2.380952380952381
2024-07-19,2.380952380952381
2024-07-20,3.571428571428571
2024-07-21,2.380952380952381
2024-07-22,2.380952380952381
2024-07-23,2.380952380952381
2024-07-24,2.380952380952381
2024-07-25,2.380952380952381
2024-07-26,2.380952380952381
2024-07-27,2.380952380952381
2024-07-28,2.380952380952381
2024-07-29,2.380952380952381
2024-07-30,3.571428571428571
2024-07-31,2.380952380952381
2024-08-01,2.380952380952381
2024-08-02,2.380952380952381
2024-08-03,2.380952380952381
2024-08-04,2.380952380952381
2024-08-05,2.380952380952381
2024-08-06,2.380952380952381
2024-08-07,2.380952380952381
2024-08-08,2.380952380952381
2024-08-09,3.571428571428571
2024-08-10,4.761904761904762
2024-08-11,19.047619047619047
2024-08-12,7.142857142857142
2024-08-13,3.571428571428571
2024-08-14,3.571428571428571
2024-08-15,3.571428571428571
2024-08-16,3.571428571428571
2024-08-17,7.142857142857142
2024-08-18,19.642857142857142
2024-08-19,4.761904761904762
2024-08-20,3.6904761904761902
2024-08-21,3.6904761904761902
2024-08-22,3.6904761904761902
2024-08-23,3.6904761904761902
2024-08-24,14.285714285714285
2024-08-25,10.595238095238095
2024-08-26,5.833333333333333
2024-08-27,5.833333333333333
2024-08-28,5.833333333333333
2024-08-29,4.761904761904762
2024-08-30,3.6904761904761902
2024-08-31,5.833333333333333
2024-09-01,7.976190476190476
2024-09-02,4.761904761904762
2024-09-03,3.6904761904761902
2024-09-04,4.285714285714286
2024-09-05,4.761904761904762
2024-09-06,5.833333333333333
2024-09-07,8.452380952380953
2024-09-08,64.64285714285714
2024-09-09,19.047619047619047
2024-09-10,6.309523809523809
2024-09-11,4.761904761904762
2024-09-12,4.761904761904762
2024-09-13,5.833333333333333
2024-09-14,7.3809523809523805
2024-09-15,67.85714285714286
2024-09-16,12.142857142857142
2024-09-17,5.7142857142857135
2024-09-18,4.761904761904762
2024-09-19,3.8095238095238093
2024-09-20,4.761904761904762
2024-09-21,6.666666666666666
2024-09-22,61.9047619047619
2024-09-23,20.0
2024-09-24,6.666666666666666
2024-09-25,5.7142857142857135
2024-09-26,17.142857142857142
2024-09-27,70.47619047619047
2024-09-28,6.666666666666666
2024-09-29,12.38095238095238
2024-09-30,5.7142857142857135
2024-10-01,3.8095238095238093
2024-10-02,4.761904761904762
