Time,batman
2022-07-04,7.0
2022-07-05,6.0
2022-07-06,6.0
2022-07-07,6.0
2022-07-08,6.0
2022-07-09,8.0
2022-07-10,9.0
2022-07-11,5.0
2022-07-12,5.0
2022-07-13,5.0
2022-07-14,5.0
2022-07-15,5.0
2022-07-16,7.0
2022-07-17,8.0
2022-07-18,5.0
2022-07-19,6.0
2022-07-20,6.0
2022-07-21,5.0
2022-07-22,6.0
2022-07-23,6.0
2022-07-24,7.0
2022-07-25,5.0
2022-07-26,5.0
2022-07-27,5.0
2022-07-28,5.0
2022-07-29,7.0
2022-07-30,6.0
2022-07-31,7.0
2022-08-01,5.0
2022-08-02,5.0
2022-08-03,5.0
2022-08-04,5.0
2022-08-05,5.0
2022-08-06,6.0
2022-08-07,8.0
2022-08-08,5.0
2022-08-09,5.0
2022-08-10,5.0
2022-08-11,5.0
2022-08-12,5.0
2022-08-13,6.0
2022-08-14,7.0
2022-08-15,5.0
2022-08-16,4.0
2022-08-17,5.0
2022-08-18,5.0
2022-08-19,5.0
2022-08-20,6.0
2022-08-21,7.0
2022-08-22,5.0
2022-08-23,4.0
2022-08-24,4.0
2022-08-25,5.0
2022-08-26,4.0
2022-08-27,6.0
2022-08-28,6.0
2022-08-29,4.214765100671141
2022-08-30,4.0134228187919465
2022-08-31,4.0134228187919465
2022-09-01,4.080536912751677
2022-09-02,4.080536912751677
2022-09-03,4.848993288590604
2022-09-04,5.117449664429531
2022-09-05,5.751677852348993
2022-09-06,3.946308724832215
2022-09-07,4.0134228187919465
2022-09-08,4.0134228187919465
2022-09-09,3.946308724832215
2022-09-10,4.848993288590604
2022-09-11,4.983221476510067
2022-09-12,3.946308724832215
2022-09-13,3.946308724832215
2022-09-14,4.080536912751677
2022-09-15,4.714765100671141
2022-09-16,4.781879194630872
2022-09-17,6.154362416107382
2022-09-18,6.922818791946309
2022-09-19,4.214765100671141
2022-09-20,4.781879194630872
2022-09-21,4.080536912751677
2022-09-22,4.0134228187919465
2022-09-23,4.0134228187919465
2022-09-24,4.848993288590604
2022-09-25,5.117449664429531
2022-09-26,3.8120805369127515
2022-09-27,3.879194630872483
2022-09-28,3.6241610738255035
2022-09-29,3.8926174496644297
2022-09-30,4.026845637583893
2022-10-01,4.697986577181208
2022-10-02,4.832214765100671
2022-10-03,4.1610738255033555
2022-10-04,4.295302013422819
2022-10-05,4.026845637583893
2022-10-06,4.1610738255033555
2022-10-07,4.1610738255033555
2022-10-08,4.966442953020135
2022-10-09,5.100671140939597
2022-10-10,4.295302013422819
2022-10-11,4.1610738255033555
2022-10-12,3.8926174496644297
2022-10-13,4.295302013422819
2022-10-14,4.026845637583893
2022-10-15,4.832214765100671
2022-10-16,5.100671140939597
2022-10-17,4.563758389261745
2022-10-18,4.429530201342282
2022-10-19,4.697986577181208
2022-10-20,4.832214765100671
2022-10-21,4.966442953020135
2022-10-22,6.577181208053691
2022-10-23,6.7114093959731544
2022-10-24,5.6375838926174495
2022-10-25,4.966442953020135
2022-10-26,5.100671140939597
2022-10-27,5.100671140939597
2022-10-28,5.23489932885906
2022-10-29,6.97986577181208
2022-10-30,7.651006711409396
2022-10-31,7.248322147651007
2022-11-01,5.369127516778524
2022-11-02,4.1610738255033555
2022-11-03,4.1610738255033555
2022-11-04,4.1610738255033555
2022-11-05,4.832214765100671
2022-11-06,4.563758389261745
2022-11-07,4.026845637583893
2022-11-08,3.8926174496644297
2022-11-09,3.48993288590604
2022-11-10,3.8926174496644297
2022-11-11,9.12751677852349
2022-11-12,9.93288590604027
2022-11-13,7.919463087248322
2022-11-14,5.100671140939597
2022-11-15,4.697986577181208
2022-11-16,4.295302013422819
2022-11-17,4.563758389261745
2022-11-18,4.295302013422819
2022-11-19,5.23489932885906
2022-11-20,5.100671140939597
2022-11-21,3.8926174496644297
2022-11-22,4.295302013422819
2022-11-23,4.295302013422819
2022-11-24,4.832214765100671
2022-11-25,5.100671140939597
2022-11-26,4.832214765100671
2022-11-27,5.23489932885906
2022-11-28,3.8926174496644297
2022-11-29,3.8926174496644297
2022-11-30,4.026845637583893
2022-12-01,3.8926174496644297
2022-12-02,3.8926174496644297
2022-12-03,4.429530201342282
2022-12-04,4.697986577181208
2022-12-05,3.7583892617449663
2022-12-06,3.6241610738255035
2022-12-07,4.026845637583893
2022-12-08,4.026845637583893
2022-12-09,4.295302013422819
2022-12-10,5.100671140939597
2022-12-11,5.369127516778524
2022-12-12,4.295302013422819
2022-12-13,4.026845637583893
2022-12-14,4.1610738255033555
2022-12-15,4.697986577181208
2022-12-16,4.563758389261745
2022-12-17,5.100671140939597
2022-12-18,5.23489932885906
2022-12-19,4.697986577181208
2022-12-20,4.429530201342282
2022-12-21,4.697986577181208
2022-12-22,4.697986577181208
2022-12-23,4.966442953020135
2022-12-24,5.369127516778524
2022-12-25,6.174496644295302
2022-12-26,5.369127516778524
2022-12-27,4.966442953020135
2022-12-28,4.832214765100671
2022-12-29,4.966442953020135
2022-12-30,4.697986577181208
2022-12-31,4.832214765100671
2023-01-01,5.771812080536913
2023-01-02,5.100671140939597
2023-01-03,4.026845637583893
2023-01-04,4.026845637583893
2023-01-05,4.1610738255033555
2023-01-06,4.429530201342282
2023-01-07,4.966442953020135
2023-01-08,5.369127516778524
2023-01-09,4.026845637583893
2023-01-10,4.1610738255033555
2023-01-11,4.1610738255033555
2023-01-12,3.7583892617449663
2023-01-13,4.429530201342282
2023-01-14,4.832214765100671
2023-01-15,4.832214765100671
2023-01-16,4.563758389261745
2023-01-17,4.026845637583893
2023-01-18,3.6241610738255035
2023-01-19,3.8926174496644297
2023-01-20,4.026845637583893
2023-01-21,4.832214765100671
2023-01-22,4.966442953020135
2023-01-23,3.8926174496644297
2023-01-24,4.026845637583893
2023-01-25,4.026845637583893
2023-01-26,3.8926174496644297
2023-01-27,4.1610738255033555
2023-01-28,4.697986577181208
2023-01-29,4.563758389261745
2023-01-30,3.8926174496644297
2023-01-31,4.832214765100671
2023-02-01,4.697986577181208
2023-02-02,4.295302013422819
2023-02-03,4.026845637583893
2023-02-04,5.23489932885906
2023-02-05,5.100671140939597
2023-02-06,4.026845637583893
2023-02-07,3.8926174496644297
2023-02-08,3.8926174496644297
2023-02-09,3.8926174496644297
2023-02-10,4.563758389261745
2023-02-11,5.23489932885906
2023-02-12,5.23489932885906
2023-02-13,13.422818791946309
2023-02-14,5.369127516778524
2023-02-15,4.697986577181208
2023-02-16,4.563758389261745
2023-02-17,4.832214765100671
2023-02-18,5.369127516778524
2023-02-19,5.369127516778524
2023-02-20,4.563758389261745
2023-02-21,4.429530201342282
2023-02-22,4.026845637583893
2023-02-23,3.8926174496644297
2023-02-24,4.295302013422819
2023-02-25,4.832214765100671
2023-02-26,4.966442953020135
2023-02-27,4.1610738255033555
2023-02-28,3.8926174496644297
2023-03-01,3.7583892617449663
2023-03-02,3.7583892617449663
2023-03-03,4.026845637583893
2023-03-04,4.966442953020135
2023-03-05,5.369127516778524
2023-03-06,4.026845637583893
2023-03-07,4.1610738255033555
2023-03-08,4.429530201342282
2023-03-09,4.295302013422819
2023-03-10,4.295302013422819
2023-03-11,4.832214765100671
2023-03-12,5.771812080536913
2023-03-13,4.832214765100671
2023-03-14,4.295302013422819
2023-03-15,4.295302013422819
2023-03-16,4.1610738255033555
2023-03-17,4.295302013422819
2023-03-18,4.563758389261745
2023-03-19,5.23489932885906
2023-03-20,4.429530201342282
2023-03-21,3.7583892617449663
2023-03-22,3.6241610738255035
2023-03-23,4.026845637583893
2023-03-24,4.429530201342282
2023-03-25,4.697986577181208
2023-03-26,5.100671140939597
2023-03-27,3.7583892617449663
2023-03-28,3.8926174496644297
2023-03-29,3.8926174496644297
2023-03-30,4.1610738255033555
2023-03-31,4.026845637583893
2023-04-01,5.23489932885906
2023-04-02,5.100671140939597
2023-04-03,4.026845637583893
2023-04-04,3.8926174496644297
2023-04-05,4.026845637583893
2023-04-06,4.026845637583893
2023-04-07,4.295302013422819
2023-04-08,4.966442953020135
2023-04-09,5.369127516778524
2023-04-10,4.026845637583893
2023-04-11,3.8926174496644297
2023-04-12,4.429530201342282
2023-04-13,4.429530201342282
2023-04-14,4.295302013422819
2023-04-15,5.23489932885906
2023-04-16,5.6375838926174495
2023-04-17,4.295302013422819
2023-04-18,3.8926174496644297
2023-04-19,4.026845637583893
2023-04-20,4.026845637583893
2023-04-21,4.295302013422819
2023-04-22,4.966442953020135
2023-04-23,5.6375838926174495
2023-04-24,4.1610738255033555
2023-04-25,4.295302013422819
2023-04-26,4.850984572662016
2023-04-27,5.20450667892319
2023-04-28,4.564576560360573
2023-04-29,5.322347381010249
2023-04-30,5.659482001439018
2023-05-01,3.9917605357576864
2023-05-02,4.446735858273515
2023-05-03,4.160327845972072
2023-05-04,4.27816854805913
2023-05-05,4.109601237844744
2023-05-06,4.800257964534689
2023-05-07,5.20450667892319
2023-05-08,4.328895156186457
2023-05-09,4.328895156186457
2023-05-10,4.396009250146188
2023-05-11,4.211054454099398
2023-05-12,4.160327845972072
2023-05-13,4.733143870574958
2023-05-14,5.373073989137575
2023-05-15,4.396009250146188
2023-05-16,3.9917605357576864
2023-05-17,4.160327845972072
2023-05-18,4.042487143885014
2023-05-19,4.042487143885014
2023-05-20,4.918098666621748
2023-05-21,4.850984572662016
2023-05-22,4.042487143885014
2023-05-23,4.042487143885014
2023-05-24,4.446735858273515
2023-05-25,4.396009250146188
2023-05-26,4.5653947314594
2023-05-27,4.768301163968707
2023-05-28,5.579926894005934
2023-05-29,5.47847367775128
2023-05-30,4.768301163968707
2023-05-31,4.26103508269544
2023-06-01,4.362488298950094
2023-06-02,4.5653947314594
2023-06-03,5.17411402898732
2023-06-04,5.782833326515241
2023-06-05,4.463941515204747
2023-06-06,4.5653947314594
2023-06-07,4.666847947714054
2023-06-08,4.463941515204747
2023-06-09,4.768301163968707
2023-06-10,5.275567245241974
2023-06-11,5.47847367775128
2023-06-12,4.768301163968707
2023-06-13,4.869754380223361
2023-06-14,4.768301163968707
2023-06-15,5.17411402898732
2023-06-16,7.507538002844347
2023-06-17,7.811897651608307
2023-06-18,9.232242679173455
2023-06-19,6.797365489061773
2023-06-20,5.782833326515241
2023-06-21,5.884286542769893
2023-06-22,5.072660812732667
2023-06-23,5.377020461496627
2023-06-24,6.290099407788507
2023-06-25,7.101725137825734
2023-06-26,5.681380110260587
2023-06-27,5.17411402898732
2023-06-28,4.869754380223361
2023-06-29,4.869754380223361
2023-06-30,5.072660812732667
2023-07-01,5.782833326515241
2023-07-02,6.695912272807121
2023-07-03,5.275567245241974
2023-07-04,5.884286542769893
2023-07-05,4.971207596478013
2023-07-06,4.666847947714054
2023-07-07,4.869754380223361
2023-07-08,6.0871929752792004
2023-07-09,6.188646191533854
2023-07-10,4.666847947714054
2023-07-11,4.5653947314594
2023-07-12,4.5653947314594
2023-07-13,4.5653947314594
2023-07-14,4.768301163968707
2023-07-15,5.275567245241974
2023-07-16,5.782833326515241
2023-07-17,4.768301163968707
2023-07-18,5.072660812732667
2023-07-19,5.275567245241974
2023-07-20,5.072660812732667
2023-07-21,5.377020461496627
2023-07-22,6.290099407788507
2023-07-23,6.797365489061773
2023-07-24,5.47847367775128
2023-07-25,5.17411402898732
2023-07-26,5.377020461496627
2023-07-27,5.072660812732667
2023-07-28,4.768301163968707
2023-07-29,6.290099407788507
2023-07-30,5.579926894005934
2023-07-31,4.869754380223361
2023-08-01,4.666847947714054
2023-08-02,4.463941515204747
2023-08-03,4.666847947714054
2023-08-04,4.666847947714054
2023-08-05,5.47847367775128
2023-08-06,5.579926894005934
2023-08-07,4.768301163968707
2023-08-08,4.362488298950094
2023-08-09,4.463941515204747
2023-08-10,4.463941515204747
2023-08-11,4.768301163968707
2023-08-12,5.072660812732667
2023-08-13,5.275567245241974
2023-08-14,4.768301163968707
2023-08-15,4.26103508269544
2023-08-16,4.362488298950094
2023-08-17,4.159581866440787
2023-08-18,4.362488298950094
2023-08-19,5.17411402898732
2023-08-20,5.275567245241974
2023-08-21,4.26103508269544
2023-08-22,4.26103508269544
2023-08-23,4.159581866440787
2023-08-24,3.8552222176768267
2023-08-25,4.362488298950094
2023-08-26,5.17411402898732
2023-08-27,6.695912272807121
2023-08-28,4.362488298950094
2023-08-29,4.666847947714054
2023-08-30,4.362488298950094
2023-08-31,4.362488298950094
2023-09-01,4.768301163968707
2023-09-02,5.275567245241974
2023-09-03,7.9133508678629605
2023-09-04,10.145321625465334
2023-09-05,5.985739759024547
2023-09-06,4.869754380223361
2023-09-07,4.869754380223361
2023-09-08,4.362488298950094
2023-09-09,5.681380110260587
2023-09-10,7.101725137825734
2023-09-11,5.17411402898732
2023-09-12,4.362488298950094
2023-09-13,4.5653947314594
2023-09-14,4.463941515204747
2023-09-15,4.971207596478013
2023-09-16,8.927883030409493
2023-09-17,8.623523381645533
2023-09-18,5.275567245241974
2023-09-19,4.869754380223361
2023-09-20,4.768301163968707
2023-09-21,4.463941515204747
2023-09-22,4.5653947314594
2023-09-23,5.681380110260587
2023-09-24,6.493005840297814
2023-09-25,4.5653947314594
2023-09-26,4.463941515204747
2023-09-27,4.768301163968707
2023-09-28,4.666847947714054
2023-09-29,4.362488298950094
2023-09-30,5.275567245241974
2023-10-01,5.17411402898732
2023-10-02,4.463941515204747
2023-10-03,5.17411402898732
2023-10-04,4.5653947314594
2023-10-05,4.5653947314594
2023-10-06,4.463941515204747
2023-10-07,5.47847367775128
2023-10-08,5.681380110260587
2023-10-09,4.463941515204747
2023-10-10,4.26103508269544
2023-10-11,4.463941515204747
2023-10-12,4.666847947714054
2023-10-13,4.768301163968707
2023-10-14,5.275567245241974
2023-10-15,5.17411402898732
2023-10-16,4.666847947714054
2023-10-17,4.26103508269544
2023-10-18,4.869754380223361
2023-10-19,4.666847947714054
2023-10-20,4.5653947314594
2023-10-21,5.579926894005934
2023-10-22,5.47847367775128
2023-10-23,4.768301163968707
2023-10-24,4.666847947714054
2023-10-25,4.5653947314594
2023-10-26,5.275567245241974
2023-10-27,5.985739759024547
2023-10-28,7.203178354080387
2023-10-29,7.406084786589694
2023-10-30,6.594459056552467
2023-10-31,7.9133508678629605
2023-11-01,5.17411402898732
2023-11-02,4.463941515204747
2023-11-03,4.159581866440787
2023-11-04,4.869754380223361
2023-11-05,4.971207596478013
2023-11-06,4.5653947314594
2023-11-07,4.058128650186133
2023-11-08,4.058128650186133
2023-11-09,3.9566754339314802
2023-11-10,4.768301163968707
2023-11-11,5.072660812732667
2023-11-12,4.869754380223361
2023-11-13,3.8552222176768267
2023-11-14,3.550862568912867
2023-11-15,4.159581866440787
2023-11-16,3.9566754339314802
2023-11-17,3.9566754339314802
2023-11-18,4.768301163968707
2023-11-19,4.869754380223361
2023-11-20,4.159581866440787
2023-11-21,3.8552222176768267
2023-11-22,4.5653947314594
2023-11-23,4.971207596478013
2023-11-24,4.463941515204747
2023-11-25,4.768301163968707
2023-11-26,4.971207596478013
2023-11-27,4.26103508269544
2023-11-28,3.8552222176768267
2023-11-29,4.058128650186133
2023-11-30,4.26103508269544
2023-12-01,4.666847947714054
2023-12-02,5.884286542769893
2023-12-03,5.985739759024547
2023-12-04,4.971207596478013
2023-12-05,5.17411402898732
2023-12-06,4.869754380223361
2023-12-07,4.768301163968707
2023-12-08,5.377020461496627
2023-12-09,7.101725137825734
2023-12-10,7.406084786589694
2023-12-11,5.275567245241974
2023-12-12,4.869754380223361
2023-12-13,5.072660812732667
2023-12-14,5.17411402898732
2023-12-15,5.072660812732667
2023-12-16,5.782833326515241
2023-12-17,6.188646191533854
2023-12-18,5.377020461496627
2023-12-19,5.275567245241974
2023-12-20,5.17411402898732
2023-12-21,5.377020461496627
2023-12-22,5.765749477463276
2023-12-23,5.990388385755313
2023-12-24,6.715031718758756
2023-12-25,6.857546832359205
2023-12-26,6.215027294047353
2023-12-27,5.673960971990153
2023-12-28,6.0821768912284355
2023-12-29,5.673960971990153
2023-12-30,6.490392810466718
2023-12-31,6.3986043049935954
2024-01-01,6.765758326886083
2024-01-02,5.265745052751871
2024-01-03,5.0821680418056285
2024-01-04,5.3985954555707885
2024-01-05,5.306806950097666
2024-01-06,5.990388385755313
2024-01-07,5.898599880282192
2024-01-08,4.673952122567346
2024-01-09,4.3575247088021865
2024-01-10,4.490375111621102
2024-01-11,4.3575247088021865
2024-01-12,4.765740628040468
2024-01-13,5.582172466517031
2024-01-14,6.306815799520474
2024-01-15,5.0411061444598335
2024-01-16,4.3575247088021865
2024-01-17,4.990379536332506
2024-01-18,4.3575247088021865
2024-01-19,4.08215919238282
2024-01-20,5.673960971990153
2024-01-21,5.7486656284113105
2024-01-22,4.434684913345868
2024-01-23,4.434684913345868
2024-01-24,4.598932502729048
2024-01-25,4.598932502729048
2024-01-26,4.434684913345868
2024-01-27,5.5022942443365395
2024-01-28,5.255922860261769
2024-01-29,4.434684913345868
2024-01-30,5.5844180390281295
2024-01-31,5.255922860261769
2024-02-01,5.173799065570179
2024-02-02,5.091675270878589
2024-02-03,6.159284601869261
2024-02-04,7.226893932859933
2024-02-05,5.338046654953359
2024-02-06,4.845303886803818
2024-02-07,5.091675270878589
2024-02-08,4.927427681495409
2024-02-09,5.009551476186999
2024-02-10,6.405655985944032
2024-02-11,6.077160807177671
2024-02-12,4.352561118654278
2024-02-13,4.763180092112228
2024-02-14,5.173799065570179
2024-02-15,5.173799065570179
2024-02-16,5.255922860261769
2024-02-17,5.7486656284113105
2024-02-18,6.816274959401982
2024-02-19,5.7486656284113105
2024-02-20,5.5844180390281295
2024-02-21,5.8307894231029005
2024-02-22,5.8307894231029005
2024-02-23,5.338046654953359
2024-02-24,5.995037012486081
2024-02-25,6.405655985944032
2024-02-26,4.927427681495409
2024-02-27,4.763180092112228
2024-02-28,4.763180092112228
2024-02-29,4.763180092112228
2024-03-01,4.845303886803818
2024-03-02,5.5022942443365395
2024-03-03,6.323532191252442
2024-03-04,5.009551476186999
2024-03-05,4.434684913345868
2024-03-06,4.763180092112228
2024-03-07,4.763180092112228
2024-03-08,4.763180092112228
2024-03-09,5.091675270878589
2024-03-10,5.5022942443365395
2024-03-11,5.8307894231029005
2024-03-12,5.173799065570179
2024-03-13,5.091675270878589
2024-03-14,4.763180092112228
2024-03-15,4.434684913345868
2024-03-16,5.173799065570179
2024-03-17,5.255922860261769
2024-03-18,4.434684913345868
2024-03-19,4.516808708037458
2024-03-20,4.188313529271097
2024-03-21,4.352561118654278
2024-03-22,4.598932502729048
2024-03-23,5.009551476186999
2024-03-24,5.5022942443365395
2024-03-25,4.352561118654278
2024-03-26,4.024065939887917
2024-03-27,4.024065939887917
2024-03-28,4.598932502729048
2024-03-29,4.188313529271097
2024-03-30,5.173799065570179
2024-03-31,5.66654183371972
2024-04-01,4.434684913345868
2024-04-02,4.024065939887917
2024-04-03,4.024065939887917
2024-04-04,4.106189734579507
2024-04-05,4.106189734579507
2024-04-06,4.681056297420638
2024-04-07,4.763180092112228
2024-04-08,4.024065939887917
2024-04-09,4.024065939887917
2024-04-10,4.352561118654278
2024-04-11,3.859818350504737
2024-04-12,4.352561118654278
2024-04-13,4.516808708037458
2024-04-14,4.927427681495409
2024-04-15,4.270437323962687
2024-04-16,3.859818350504737
2024-04-17,3.859818350504737
2024-04-18,3.941942145196327
2024-04-19,4.598932502729048
2024-04-20,5.5022942443365395
2024-04-21,5.5022942443365395
2024-04-22,4.024065939887917
2024-04-23,3.777694555813147
2024-04-24,3.777694555813147
2024-04-25,3.941942145196327
2024-04-26,3.859818350504737
2024-04-27,4.270437323962687
2024-04-28,4.763180092112228
2024-04-29,4.352561118654278
2024-04-30,3.6955707611215565
2024-05-01,4.106189734579507
2024-05-02,4.270437323962687
2024-05-03,3.777694555813147
2024-05-04,4.352561118654278
2024-05-05,4.598932502729048
2024-05-06,3.6955707611215565
2024-05-07,3.5313231717383764
2024-05-08,3.777694555813147
2024-05-09,3.941942145196327
2024-05-10,4.270437323962687
2024-05-11,4.927427681495409
2024-05-12,4.598932502729048
2024-05-13,3.941942145196327
2024-05-14,3.859818350504737
2024-05-15,4.352561118654278
2024-05-16,3.777694555813147
2024-05-17,3.777694555813147
2024-05-18,4.270437323962687
2024-05-19,4.927427681495409
2024-05-20,3.941942145196327
2024-05-21,3.6955707611215565
2024-05-22,3.6955707611215565
2024-05-23,3.777694555813147
2024-05-24,3.859818350504737
2024-05-25,4.434684913345868
2024-05-26,4.927427681495409
2024-05-27,4.434684913345868
2024-05-28,3.859818350504737
2024-05-29,4.024065939887917
2024-05-30,3.859818350504737
2024-05-31,4.106189734579507
2024-06-01,4.927427681495409
2024-06-02,5.255922860261769
2024-06-03,4.188313529271097
2024-06-04,4.352561118654278
2024-06-05,4.188313529271097
2024-06-06,4.270437323962687
2024-06-07,4.270437323962687
2024-06-08,4.845303886803818
2024-06-09,5.255922860261769
2024-06-10,4.270437323962687
2024-06-11,4.106189734579507
2024-06-12,4.024065939887917
2024-06-13,4.106189734579507
2024-06-14,4.106189734579507
2024-06-15,4.763180092112228
2024-06-16,5.173799065570179
2024-06-17,4.106189734579507
2024-06-18,4.188313529271097
2024-06-19,4.188313529271097
2024-06-20,4.352561118654278
2024-06-21,4.681056297420638
2024-06-22,5.420170449644949
2024-06-23,5.7486656284113105
2024-06-24,4.763180092112228
2024-06-25,4.188313529271097
2024-06-26,4.270437323962687
2024-06-27,4.434684913345868
2024-06-28,4.763180092112228
2024-06-29,5.338046654953359
2024-06-30,6.077160807177671
2024-07-01,4.598932502729048
2024-07-02,4.598932502729048
2024-07-03,4.598932502729048
2024-07-04,5.5844180390281295
2024-07-05,4.927427681495409
2024-07-06,5.420170449644949
2024-07-07,5.338046654953359
2024-07-08,4.681056297420638
2024-07-09,4.352561118654278
2024-07-10,4.352561118654278
2024-07-11,4.516808708037458
2024-07-12,4.188313529271097
2024-07-13,4.681056297420638
2024-07-14,4.927427681495409
2024-07-15,3.941942145196327
2024-07-16,4.024065939887917
2024-07-17,4.516808708037458
2024-07-18,4.763180092112228
2024-07-19,4.434684913345868
2024-07-20,5.091675270878589
2024-07-21,5.5022942443365395
2024-07-22,4.434684913345868
2024-07-23,4.434684913345868
2024-07-24,4.434684913345868
2024-07-25,4.598932502729048
2024-07-26,4.516808708037458
2024-07-27,5.420170449644949
2024-07-28,5.66654183371972
2024-07-29,4.763180092112228
2024-07-30,4.845303886803818
2024-07-31,4.681056297420638
2024-08-01,6.898398754093572
2024-08-02,8.212379469159014
2024-08-03,8.130255674467424
2024-08-04,8.130255674467424
2024-08-05,5.995037012486081
2024-08-06,5.5022942443365395
2024-08-07,5.66654183371972
2024-08-08,5.420170449644949
2024-08-09,5.255922860261769
2024-08-10,5.995037012486081
2024-08-11,5.9129132177944905
2024-08-12,4.845303886803818
2024-08-13,4.352561118654278
2024-08-14,4.927427681495409
2024-08-15,5.338046654953359
2024-08-16,5.5022942443365395
2024-08-17,5.9129132177944905
2024-08-18,6.694765263174629
2024-08-19,5.307878730372774
2024-08-20,5.5022942443365395
2024-08-21,4.934131664735538
2024-08-22,4.601446496444097
2024-08-23,5.072401319063216
2024-08-24,6.500349749210864
2024-08-25,7.303989740121425
2024-08-26,5.5022942443365395
2024-08-27,4.836923907753656
2024-08-28,5.266816833026979
2024-08-29,5.031339421717421
2024-08-30,5.405086487354657
2024-08-31,6.6386194035385415
2024-09-01,6.735827160520424
2024-09-02,6.362080094883187
2024-09-03,5.307878730372774
2024-09-04,4.836923907753656
2024-09-05,4.601446496444097
2024-09-06,4.601446496444097
2024-09-07,5.640563898664217
2024-09-08,5.7377716556461
2024-09-09,4.601446496444097
2024-09-10,4.504238739462215
2024-09-11,4.504238739462215
2024-09-12,4.934131664735538
2024-09-13,5.169609076045098
2024-09-14,5.7377716556461
2024-09-15,5.932187169609863
