Time,nia_long
2022-05-16,1.0
2022-05-17,1.0
2022-05-18,1.0
2022-05-19,0.0
2022-05-20,1.0
2022-05-21,1.0
2022-05-22,1.0
2022-05-23,0.0
2022-05-24,6.0
2022-05-25,1.0
2022-05-26,1.0
2022-05-27,1.0
2022-05-28,1.0
2022-05-29,1.0
2022-05-30,9.0
2022-05-31,5.0
2022-06-01,3.0
2022-06-02,2.0
2022-06-03,3.0
2022-06-04,1.0
2022-06-05,1.0
2022-06-06,2.0
2022-06-07,1.0
2022-06-08,1.0
2022-06-09,4.0
2022-06-10,1.0
2022-06-11,3.0
2022-06-12,1.0
2022-06-13,1.0
2022-06-14,1.0
2022-06-15,1.0
2022-06-16,1.0
2022-06-17,2.0
2022-06-18,1.0
2022-06-19,1.0
2022-06-20,1.0
2022-06-21,1.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,0.0
2022-07-06,1.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,1.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,0.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,1.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,0.0
2022-08-23,1.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,1.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,1.0
2022-09-04,1.0
2022-09-05,1.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,1.0
2022-09-09,0.0
2022-09-10,1.0
2022-09-11,1.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,100.0
2022-09-23,71.0
2022-09-24,32.0
2022-09-25,17.0
2022-09-26,10.0
2022-09-27,7.0
2022-09-28,5.0
2022-09-29,4.0
2022-09-30,3.0
2022-10-01,4.0
2022-10-02,4.0
2022-10-03,3.0
2022-10-04,3.0
2022-10-05,3.0
2022-10-06,2.0
2022-10-07,3.0
2022-10-08,3.0
2022-10-09,3.0
2022-10-10,2.0
2022-10-11,1.0
2022-10-12,1.0
2022-10-13,1.0
2022-10-14,1.0
2022-10-15,1.0
2022-10-16,1.0
2022-10-17,1.0
2022-10-18,1.0
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,1.0
2022-10-22,1.0
2022-10-23,1.0
2022-10-24,1.0
2022-10-25,1.0
2022-10-26,1.0
2022-10-27,1.0
2022-10-28,1.0
2022-10-29,1.0
2022-10-30,1.0
2022-10-31,1.0
2022-11-01,1.0
2022-11-02,2.0
2022-11-03,1.0
2022-11-04,1.0
2022-11-05,1.0
2022-11-06,1.0
2022-11-07,1.0
2022-11-08,1.0
2022-11-09,1.0
2022-11-10,1.0
2022-11-11,0.0
2022-11-12,1.0
2022-11-13,1.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,1.0
2022-11-17,1.0
2022-11-18,1.0
2022-11-19,1.0
2022-11-20,1.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,1.0
2022-11-25,0.0
2022-11-26,1.0
2022-11-27,1.0
2022-11-28,0.0
2022-11-29,1.0
2022-11-30,0.0
2022-12-01,2.0
2022-12-02,2.0
2022-12-03,1.0
2022-12-04,1.0
2022-12-05,1.0
2022-12-06,2.0
2022-12-07,3.0
2022-12-08,2.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,2.0
2022-12-24,2.0
2022-12-25,3.0
2022-12-26,3.0
2022-12-27,2.0
2022-12-28,2.0
2022-12-29,2.0
2022-12-30,1.0
2022-12-31,1.0
2023-01-01,1.0
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,2.0
2023-01-07,2.0
2023-01-08,2.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,4.0
2023-01-21,5.0
2023-01-22,4.0
2023-01-23,3.0
2023-01-24,2.0
2023-01-25,3.0
2023-01-26,3.0
2023-01-27,3.0
2023-01-28,5.0
2023-01-29,4.0
2023-01-30,3.0
2023-01-31,2.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,2.0
2023-02-04,2.0
2023-02-05,2.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,3.0
2023-02-12,2.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,2.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,0.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,0.0
2023-04-19,1.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,1.0526315789473684
2023-04-27,0.8947368421052632
2023-04-28,0.9473684210526315
2023-04-29,1.131578947368421
2023-04-30,1.3421052631578947
2023-05-01,1.026315789473684
2023-05-02,0.8421052631578947
2023-05-03,0.2631578947368421
2023-05-04,0.8421052631578947
2023-05-05,0.23684210526315788
2023-05-06,1.0
2023-05-07,1.0526315789473684
2023-05-08,0.3157894736842105
2023-05-09,0.868421052631579
2023-05-10,0.8421052631578947
2023-05-11,0.3157894736842105
2023-05-12,0.9210526315789473
2023-05-13,0.9210526315789473
2023-05-14,1.0526315789473684
2023-05-15,0.8157894736842105
2023-05-16,0.3157894736842105
2023-05-17,0.8421052631578947
2023-05-18,0.8421052631578947
2023-05-19,0.21052631578947367
2023-05-20,1.236842105263158
2023-05-21,1.263157894736842
2023-05-22,1.3421052631578947
2023-05-23,1.0526315789473684
2023-05-24,1.1052631578947367
2023-05-25,1.0
2023-05-26,1.1052631578947367
2023-05-27,1.3157894736842104
2023-05-28,1.631578947368421
2023-05-29,1.4736842105263157
2023-05-30,1.3684210526315788
2023-05-31,0.7368421052631579
2023-06-01,0.7894736842105263
2023-06-02,0.7894736842105263
2023-06-03,0.894736842105263
2023-06-04,1.1052631578947367
2023-06-05,0.8421052631578947
2023-06-06,0.6842105263157894
2023-06-07,0.7894736842105263
2023-06-08,0.7368421052631579
2023-06-09,0.6842105263157894
2023-06-10,0.7894736842105263
2023-06-11,0.9473684210526315
2023-06-12,0.7894736842105263
2023-06-13,0.631578947368421
2023-06-14,0.6842105263157894
2023-06-15,0.5263157894736842
2023-06-16,0.8421052631578947
2023-06-17,0.7368421052631579
2023-06-18,0.631578947368421
2023-06-19,0.8421052631578947
2023-06-20,0.5789473684210527
2023-06-21,0.6842105263157894
2023-06-22,0.5789473684210527
2023-06-23,0.631578947368421
2023-06-24,0.6842105263157894
2023-06-25,0.631578947368421
2023-06-26,0.5263157894736842
2023-06-27,0.6842105263157894
2023-06-28,0.631578947368421
2023-06-29,0.631578947368421
2023-06-30,0.5789473684210527
2023-07-01,0.6842105263157894
2023-07-02,0.6842105263157894
2023-07-03,0.5789473684210527
2023-07-04,0.7368421052631579
2023-07-05,0.5789473684210527
2023-07-06,0.42105263157894735
2023-07-07,0.7368421052631579
2023-07-08,1.0
2023-07-09,0.631578947368421
2023-07-10,0.47368421052631576
2023-07-11,0.3157894736842105
2023-07-12,0.5789473684210527
2023-07-13,0.5789473684210527
2023-07-14,0.42105263157894735
2023-07-15,0.47368421052631576
2023-07-16,0.5789473684210527
2023-07-17,0.3684210526315789
2023-07-18,0.47368421052631576
2023-07-19,0.42105263157894735
2023-07-20,0.3684210526315789
2023-07-21,0.3684210526315789
2023-07-22,0.631578947368421
2023-07-23,0.6842105263157894
2023-07-24,0.42105263157894735
2023-07-25,0.47368421052631576
2023-07-26,0.3157894736842105
2023-07-27,0.3684210526315789
2023-07-28,0.7368421052631579
2023-07-29,0.5789473684210527
2023-07-30,0.5789473684210527
2023-07-31,0.42105263157894735
2023-08-01,0.42105263157894735
2023-08-02,0.42105263157894735
2023-08-03,0.42105263157894735
2023-08-04,0.47368421052631576
2023-08-05,0.47368421052631576
2023-08-06,0.5263157894736842
2023-08-07,0.47368421052631576
2023-08-08,0.47368421052631576
2023-08-09,0.42105263157894735
2023-08-10,0.3684210526315789
2023-08-11,0.631578947368421
2023-08-12,0.5263157894736842
2023-08-13,0.631578947368421
2023-08-14,0.5789473684210527
2023-08-15,0.47368421052631576
2023-08-16,0.47368421052631576
2023-08-17,0.894736842105263
2023-08-18,0.47368421052631576
2023-08-19,0.631578947368421
2023-08-20,0.5789473684210527
2023-08-21,0.3684210526315789
2023-08-22,1.0526315789473684
2023-08-23,1.4210526315789473
2023-08-24,0.7894736842105263
2023-08-25,0.5789473684210527
2023-08-26,0.631578947368421
2023-08-27,0.7368421052631579
2023-08-28,0.5263157894736842
2023-08-29,0.42105263157894735
2023-08-30,0.42105263157894735
2023-08-31,0.3684210526315789
2023-09-01,0.3157894736842105
2023-09-02,0.42105263157894735
2023-09-03,0.47368421052631576
2023-09-04,0.5263157894736842
2023-09-05,0.21052631578947367
2023-09-06,0.42105263157894735
2023-09-07,0.3157894736842105
2023-09-08,0.5263157894736842
2023-09-09,0.47368421052631576
2023-09-10,0.47368421052631576
2023-09-11,0.42105263157894735
2023-09-12,0.3157894736842105
2023-09-13,0.42105263157894735
2023-09-14,0.3157894736842105
2023-09-15,0.42105263157894735
2023-09-16,0.631578947368421
2023-09-17,0.47368421052631576
2023-09-18,0.3684210526315789
2023-09-19,0.42105263157894735
2023-09-20,0.3684210526315789
2023-09-21,0.3157894736842105
2023-09-22,0.3684210526315789
2023-09-23,0.47368421052631576
2023-09-24,0.47368421052631576
2023-09-25,0.3684210526315789
2023-09-26,0.47368421052631576
2023-09-27,0.8421052631578947
2023-09-28,0.894736842105263
2023-09-29,0.8421052631578947
2023-09-30,0.8421052631578947
2023-10-01,1.2105263157894737
2023-10-02,0.7368421052631579
2023-10-03,0.631578947368421
2023-10-04,0.5789473684210527
2023-10-05,0.5789473684210527
2023-10-06,0.42105263157894735
2023-10-07,0.47368421052631576
2023-10-08,0.5263157894736842
2023-10-09,0.42105263157894735
2023-10-10,0.3684210526315789
2023-10-11,0.47368421052631576
2023-10-12,0.42105263157894735
2023-10-13,0.3684210526315789
2023-10-14,0.5263157894736842
2023-10-15,0.7894736842105263
2023-10-16,0.47368421052631576
2023-10-17,0.5263157894736842
2023-10-18,0.47368421052631576
2023-10-19,0.42105263157894735
2023-10-20,0.42105263157894735
2023-10-21,0.5263157894736842
2023-10-22,0.5789473684210527
2023-10-23,0.42105263157894735
2023-10-24,0.47368421052631576
2023-10-25,0.3684210526315789
2023-10-26,0.47368421052631576
2023-10-27,0.2631578947368421
2023-10-28,0.47368421052631576
2023-10-29,0.5263157894736842
2023-10-30,1.2105263157894737
2023-10-31,0.7894736842105263
2023-11-01,0.5263157894736842
2023-11-02,0.42105263157894735
2023-11-03,0.47368421052631576
2023-11-04,0.5789473684210527
2023-11-05,0.6842105263157894
2023-11-06,0.47368421052631576
2023-11-07,0.7894736842105263
2023-11-08,5.263157894736842
2023-11-09,4.421052631578947
2023-11-10,2.9473684210526314
2023-11-11,2.3157894736842106
2023-11-12,1.9473684210526314
2023-11-13,1.4210526315789473
2023-11-14,0.894736842105263
2023-11-15,0.7368421052631579
2023-11-16,0.6842105263157894
2023-11-17,0.5789473684210527
2023-11-18,0.7368421052631579
2023-11-19,0.631578947368421
2023-11-20,0.631578947368421
2023-11-21,0.7368421052631579
2023-11-22,0.5263157894736842
2023-11-23,0.7368421052631579
2023-11-24,0.894736842105263
2023-11-25,0.6842105263157894
2023-11-26,0.6842105263157894
2023-11-27,0.3684210526315789
2023-11-28,0.3684210526315789
2023-11-29,0.47368421052631576
2023-11-30,0.5789473684210527
2023-12-01,0.42105263157894735
2023-12-02,0.5789473684210527
2023-12-03,2.4736842105263155
2023-12-04,1.8421052631578947
2023-12-05,1.263157894736842
2023-12-06,0.9473684210526315
2023-12-07,0.631578947368421
2023-12-08,0.5263157894736842
2023-12-09,0.5789473684210527
2023-12-10,0.6842105263157894
2023-12-11,0.5789473684210527
2023-12-12,0.5263157894736842
2023-12-13,0.42105263157894735
2023-12-14,0.5263157894736842
2023-12-15,0.631578947368421
2023-12-16,0.7894736842105263
2023-12-17,2.4736842105263155
2023-12-18,2.526315789473684
2023-12-19,1.5789473684210527
2023-12-20,1.2105263157894737
2023-12-21,0.6842105263157894
2023-12-22,0.5657894736842105
2023-12-23,0.8421052631578947
2023-12-24,0.5789473684210527
2023-12-25,0.8552631578947367
2023-12-26,0.8421052631578947
2023-12-27,0.644736842105263
2023-12-28,0.8026315789473684
2023-12-29,0.7368421052631579
2023-12-30,0.7236842105263157
2023-12-31,0.644736842105263
2024-01-01,0.5921052631578947
2024-01-02,0.7368421052631579
2024-01-03,0.5263157894736842
2024-01-04,0.42105263157894735
2024-01-05,0.5394736842105263
2024-01-06,1.5789473684210527
2024-01-07,2.631578947368421
2024-01-08,1.3157894736842104
2024-01-09,1.1710526315789473
2024-01-10,1.1052631578947367
2024-01-11,1.0
2024-01-12,0.9473684210526315
2024-01-13,0.8552631578947367
2024-01-14,1.2105263157894737
2024-01-15,0.894736842105263
2024-01-16,0.6973684210526315
2024-01-17,0.5921052631578947
2024-01-18,0.5263157894736842
2024-01-19,0.631578947368421
2024-01-20,0.7894736842105263
2024-01-21,0.8157894736842105
2024-01-22,0.6578947368421052
2024-01-23,1.2105263157894737
2024-01-24,1.526315789473684
2024-01-25,1.0
2024-01-26,0.7894736842105263
2024-01-27,0.8157894736842105
2024-01-28,0.7368421052631579
2024-01-29,0.42105263157894735
2024-01-30,0.5263157894736842
2024-01-31,0.9210526315789473
2024-02-01,0.6578947368421052
2024-02-02,0.6578947368421052
2024-02-03,0.8421052631578947
2024-02-04,0.763157894736842
2024-02-05,0.5526315789473684
2024-02-06,0.5263157894736842
2024-02-07,0.5263157894736842
2024-02-08,0.3684210526315789
2024-02-09,0.631578947368421
2024-02-10,0.6578947368421052
2024-02-11,0.42105263157894735
2024-02-12,0.3157894736842105
2024-02-13,0.39473684210526316
2024-02-14,0.47368421052631576
2024-02-15,0.6052631578947368
2024-02-16,0.5263157894736842
2024-02-17,0.9210526315789473
2024-02-18,0.7105263157894737
2024-02-19,0.631578947368421
2024-02-20,0.4473684210526315
2024-02-21,0.42105263157894735
2024-02-22,0.42105263157894735
2024-02-23,0.5789473684210527
2024-02-24,0.5526315789473684
2024-02-25,0.6842105263157894
2024-02-26,0.5263157894736842
2024-02-27,0.631578947368421
2024-02-28,0.42105263157894735
2024-02-29,0.3157894736842105
2024-03-01,0.5263157894736842
2024-03-02,0.7105263157894737
2024-03-03,0.894736842105263
2024-03-04,0.47368421052631576
2024-03-05,0.4473684210526315
2024-03-06,0.47368421052631576
2024-03-07,0.5526315789473684
2024-03-08,0.42105263157894735
2024-03-09,0.42105263157894735
2024-03-10,0.4473684210526315
2024-03-11,0.3157894736842105
2024-03-12,0.5263157894736842
2024-03-13,0.42105263157894735
2024-03-14,0.39473684210526316
2024-03-15,0.5263157894736842
2024-03-16,0.7105263157894737
2024-03-17,0.6578947368421052
2024-03-18,0.4473684210526315
2024-03-19,0.42105263157894735
2024-03-20,0.5526315789473684
2024-03-21,0.47368421052631576
2024-03-22,0.47368421052631576
2024-03-23,0.5526315789473684
2024-03-24,0.23684210526315788
2024-03-25,0.39473684210526316
2024-03-26,0.4473684210526315
2024-03-27,0.4473684210526315
2024-03-28,0.42105263157894735
2024-03-29,0.5263157894736842
2024-03-30,0.5
2024-03-31,0.47368421052631576
2024-04-01,0.6052631578947368
2024-04-02,0.3684210526315789
2024-04-03,0.6842105263157894
2024-04-04,0.7368421052631579
2024-04-05,0.3684210526315789
2024-04-06,0.39473684210526316
2024-04-07,0.42105263157894735
2024-04-08,0.3421052631578947
2024-04-09,0.631578947368421
2024-04-10,0.5
2024-04-11,0.6842105263157894
2024-04-12,0.7105263157894737
2024-04-13,0.5
2024-04-14,0.5789473684210527
2024-04-15,0.42105263157894735
2024-04-16,0.47368421052631576
2024-04-17,0.39473684210526316
2024-04-18,0.39473684210526316
2024-04-19,0.3421052631578947
2024-04-20,0.39473684210526316
2024-04-21,0.6052631578947368
2024-04-22,0.39473684210526316
2024-04-23,0.2631578947368421
2024-04-24,0.3157894736842105
2024-04-25,0.3684210526315789
2024-04-26,0.42105263157894735
2024-04-27,0.5263157894736842
2024-04-28,0.47368421052631576
2024-04-29,0.4473684210526315
2024-04-30,0.39473684210526316
2024-05-01,0.2631578947368421
2024-05-02,0.4473684210526315
2024-05-03,0.5526315789473684
2024-05-04,0.5789473684210527
2024-05-05,0.5
2024-05-06,0.5
2024-05-07,0.5
2024-05-08,0.7368421052631579
2024-05-09,0.8157894736842105
2024-05-10,0.47368421052631576
2024-05-11,0.5
2024-05-12,0.7105263157894737
2024-05-13,0.47368421052631576
2024-05-14,0.3421052631578947
2024-05-15,0.39473684210526316
2024-05-16,0.4473684210526315
2024-05-17,0.3421052631578947
2024-05-18,0.5789473684210527
2024-05-19,0.5789473684210527
2024-05-20,0.42105263157894735
2024-05-21,0.7368421052631579
2024-05-22,0.6842105263157894
2024-05-23,0.631578947368421
2024-05-24,0.5
2024-05-25,0.8421052631578947
2024-05-26,0.5526315789473684
2024-05-27,0.5789473684210527
2024-05-28,0.6578947368421052
2024-05-29,0.5263157894736842
2024-05-30,0.42105263157894735
2024-05-31,0.39473684210526316
2024-06-01,0.5526315789473684
2024-06-02,0.39473684210526316
2024-06-03,0.39473684210526316
2024-06-04,0.39473684210526316
2024-06-05,0.39473684210526316
2024-06-06,0.47368421052631576
2024-06-07,0.6052631578947368
2024-06-08,0.5526315789473684
2024-06-09,0.7368421052631579
2024-06-10,0.7105263157894737
2024-06-11,0.5526315789473684
2024-06-12,0.3684210526315789
2024-06-13,0.7105263157894737
2024-06-14,0.4473684210526315
2024-06-15,0.6578947368421052
2024-06-16,0.5526315789473684
2024-06-17,0.39473684210526316
2024-06-18,1.026315789473684
2024-06-19,0.9210526315789473
2024-06-20,0.5526315789473684
2024-06-21,0.39473684210526316
2024-06-22,0.47368421052631576
2024-06-23,0.5789473684210527
2024-06-24,0.5526315789473684
2024-06-25,0.47368421052631576
2024-06-26,0.39473684210526316
2024-06-27,0.5263157894736842
2024-06-28,0.5526315789473684
2024-06-29,0.42105263157894735
2024-06-30,0.3684210526315789
2024-07-01,0.3421052631578947
2024-07-02,0.3684210526315789
2024-07-03,0.5526315789473684
2024-07-04,0.5789473684210527
2024-07-05,0.47368421052631576
2024-07-06,0.6052631578947368
2024-07-07,0.5789473684210527
2024-07-08,0.39473684210526316
2024-07-09,0.3684210526315789
2024-07-10,0.5
2024-07-11,0.47368421052631576
2024-07-12,0.42105263157894735
2024-07-13,0.5526315789473684
2024-07-14,0.39473684210526316
2024-07-15,0.5263157894736842
2024-07-16,0.39473684210526316
2024-07-17,0.3157894736842105
2024-07-18,0.4473684210526315
2024-07-19,0.4473684210526315
2024-07-20,0.3421052631578947
2024-07-21,0.3157894736842105
2024-07-22,0.42105263157894735
2024-07-23,0.3684210526315789
2024-07-24,0.39473684210526316
2024-07-25,0.3421052631578947
2024-07-26,0.42105263157894735
2024-07-27,0.2894736842105263
2024-07-28,0.5263157894736842
2024-07-29,0.4473684210526315
2024-07-30,0.47368421052631576
2024-07-31,0.3421052631578947
2024-08-01,0.3157894736842105
2024-08-02,0.2894736842105263
2024-08-03,0.42105263157894735
2024-08-04,0.4473684210526315
2024-08-05,0.5
2024-08-06,0.42105263157894735
2024-08-07,0.4473684210526315
2024-08-08,0.42105263157894735
2024-08-09,0.47368421052631576
2024-08-10,0.5526315789473684
2024-08-11,0.5
2024-08-12,0.6052631578947368
2024-08-13,0.5263157894736842
2024-08-14,0.42105263157894735
2024-08-15,0.4473684210526315
2024-08-16,0.42105263157894735
2024-08-17,0.6052631578947368
2024-08-18,0.631578947368421
2024-08-19,0.3157894736842105
2024-08-20,0.3515037593984962
2024-08-21,0.41353383458646614
2024-08-22,0.424812030075188
2024-08-23,0.424812030075188
2024-08-24,0.5225563909774436
2024-08-25,0.6560150375939848
2024-08-26,0.36466165413533835
2024-08-27,0.26691729323308266
2024-08-28,0.2913533834586466
2024-08-29,0.26691729323308266
2024-08-30,0.47368421052631576
2024-08-31,0.6804511278195489
2024-09-01,0.631578947368421
2024-09-02,0.6071428571428572
2024-09-03,0.3890977443609023
2024-09-04,0.43796992481203
2024-09-05,0.37593984962406013
2024-09-06,0.40037593984962405
2024-09-07,0.5958646616541353
2024-09-08,0.41353383458646614
2024-09-09,0.5338345864661653
2024-09-10,0.5714285714285714
2024-09-11,0.40037593984962405
2024-09-12,0.4981203007518797
2024-09-13,0.3157894736842105
2024-09-14,0.48684210526315785
2024-09-15,0.4981203007518797
2024-09-16,0.4981203007518797
2024-09-17,0.49624060150375937
2024-09-18,0.3157894736842105
2024-09-19,0.2932330827067669
2024-09-20,0.3609022556390977
2024-09-21,0.49624060150375937
2024-09-22,0.3609022556390977
2024-09-23,0.24812030075187969
2024-09-24,0.3157894736842105
2024-09-25,0.3383458646616541
2024-09-26,0.38345864661654133
2024-09-27,0.3609022556390977
2024-09-28,0.3157894736842105
2024-09-29,0.42857142857142855
2024-09-30,0.45112781954887216
2024-10-01,0.24812030075187969
2024-10-02,0.518796992481203
2024-10-03,0.631578947368421
2024-10-04,0.47368421052631576
2024-10-05,0.38345864661654133
2024-10-06,0.40601503759398494
2024-10-07,0.2932330827067669
2024-10-08,0.3157894736842105
2024-10-09,0.24812030075187969
2024-10-10,0.40601503759398494
2024-10-11,0.2932330827067669
2024-10-12,0.42857142857142855
2024-10-13,0.2706766917293233
2024-10-14,0.3157894736842105
2024-10-15,0.3609022556390977
2024-10-16,0.2706766917293233
2024-10-17,0.3157894736842105
2024-10-18,0.22556390977443608
2024-10-19,0.38345864661654133
2024-10-20,0.40601503759398494
2024-10-21,0.2932330827067669
2024-10-22,0.3383458646616541
2024-10-23,0.3609022556390977
2024-10-24,0.24812030075187969
2024-10-25,0.3383458646616541
2024-10-26,0.518796992481203
2024-10-27,0.38345864661654133
2024-10-28,0.2932330827067669
