Time,msnbc
2022-10-25,39.85239852398524
2022-10-26,39.85239852398524
2022-10-27,37.19557195571956
2022-10-28,39.85239852398524
2022-10-29,29.225092250922508
2022-10-30,23.911439114391143
2022-10-31,31.881918819188193
2022-11-01,37.19557195571956
2022-11-02,34.53874538745387
2022-11-03,34.53874538745387
2022-11-04,47.82287822878229
2022-11-05,61.1070110701107
2022-11-06,47.82287822878229
2022-11-07,50.47970479704797
2022-11-08,74.39114391143912
2022-11-09,265.6826568265683
2022-11-10,106.2730627306273
2022-11-11,82.36162361623616
2022-11-12,90.33210332103322
2022-11-13,100.95940959409594
2022-11-14,71.73431734317343
2022-11-15,71.73431734317343
2022-11-16,66.42066420664207
2022-11-17,50.47970479704797
2022-11-18,45.16605166051661
2022-11-19,34.53874538745387
2022-11-20,29.225092250922508
2022-11-21,34.53874538745387
2022-11-22,37.19557195571956
2022-11-23,37.19557195571956
2022-11-24,29.225092250922508
2022-11-25,26.568265682656826
2022-11-26,31.881918819188193
2022-11-27,29.225092250922508
2022-11-28,29.225092250922508
2022-11-29,31.881918819188193
2022-11-30,34.53874538745387
2022-12-01,31.881918819188193
2022-12-02,31.881918819188193
2022-12-03,31.881918819188193
2022-12-04,31.881918819188193
2022-12-05,31.881918819188193
2022-12-06,45.16605166051661
2022-12-07,87.67527675276753
2022-12-08,39.85239852398524
2022-12-09,39.85239852398524
2022-12-10,31.881918819188193
2022-12-11,26.568265682656826
2022-12-12,31.881918819188193
2022-12-13,34.53874538745387
2022-12-14,34.53874538745387
2022-12-15,34.53874538745387
2022-12-16,34.53874538745387
2022-12-17,26.568265682656826
2022-12-18,23.911439114391143
2022-12-19,45.16605166051661
2022-12-20,39.85239852398524
2022-12-21,39.85239852398524
2022-12-22,39.85239852398524
2022-12-23,37.19557195571956
2022-12-24,29.225092250922508
2022-12-25,23.911439114391143
2022-12-26,29.225092250922508
2022-12-27,34.53874538745387
2022-12-28,31.881918819188193
2022-12-29,37.19557195571956
2022-12-30,37.19557195571956
2022-12-31,31.881918819188193
2023-01-01,26.568265682656826
2023-01-02,26.568265682656826
2023-01-03,50.47970479704797
2023-01-04,58.450184501845015
2023-01-05,63.76383763837639
2023-01-06,58.450184501845015
2023-01-07,45.16605166051661
2023-01-08,26.568265682656826
2023-01-09,31.881918819188193
2023-01-10,34.53874538745387
2023-01-11,34.53874538745387
2023-01-12,39.85239852398524
2023-01-13,37.19557195571956
2023-01-14,45.16605166051661
2023-01-15,21.25461254612546
2023-01-16,26.568265682656826
2023-01-17,29.225092250922508
2023-01-18,29.225092250922508
2023-01-19,29.225092250922508
2023-01-20,31.881918819188193
2023-01-21,23.911439114391143
2023-01-22,23.911439114391143
2023-01-23,29.225092250922508
2023-01-24,31.881918819188193
2023-01-25,29.225092250922508
2023-01-26,31.881918819188193
2023-01-27,31.881918819188193
2023-01-28,37.19557195571956
2023-01-29,21.25461254612546
2023-01-30,26.568265682656826
2023-01-31,31.881918819188193
2023-02-01,31.881918819188193
2023-02-02,31.881918819188193
2023-02-03,31.881918819188193
2023-02-04,34.53874538745387
2023-02-05,31.881918819188193
2023-02-06,29.225092250922508
2023-02-07,29.225092250922508
2023-02-08,47.82287822878229
2023-02-09,37.19557195571956
2023-02-10,34.53874538745387
2023-02-11,31.881918819188193
2023-02-12,29.225092250922508
2023-02-13,31.881918819188193
2023-02-14,37.19557195571956
2023-02-15,31.881918819188193
2023-02-16,31.881918819188193
2023-02-17,31.881918819188193
2023-02-18,26.568265682656826
2023-02-19,26.568265682656826
2023-02-20,31.881918819188193
2023-02-21,34.53874538745387
2023-02-22,39.85239852398524
2023-02-23,42.50922509225092
2023-02-24,37.19557195571956
2023-02-25,23.911439114391143
2023-02-26,34.53874538745387
2023-02-27,29.225092250922508
2023-02-28,34.53874538745387
2023-03-01,31.881918819188193
2023-03-02,29.225092250922508
2023-03-03,31.881918819188193
2023-03-04,26.568265682656826
2023-03-05,23.911439114391143
2023-03-06,31.881918819188193
2023-03-07,34.53874538745387
2023-03-08,31.881918819188193
2023-03-09,37.19557195571956
2023-03-10,31.881918819188193
2023-03-11,58.450184501845015
2023-03-12,26.568265682656826
2023-03-13,31.881918819188193
2023-03-14,34.53874538745387
2023-03-15,34.53874538745387
2023-03-16,31.881918819188193
2023-03-17,31.881918819188193
2023-03-18,31.881918819188193
2023-03-19,29.225092250922508
2023-03-20,39.85239852398524
2023-03-21,50.47970479704797
2023-03-22,47.82287822878229
2023-03-23,39.85239852398524
2023-03-24,37.19557195571956
2023-03-25,29.225092250922508
2023-03-26,29.225092250922508
2023-03-27,45.16605166051661
2023-03-28,47.82287822878229
2023-03-29,37.19557195571956
2023-03-30,47.82287822878229
2023-03-31,58.450184501845015
2023-04-01,34.53874538745387
2023-04-02,29.225092250922508
2023-04-03,42.50922509225092
2023-04-04,90.33210332103322
2023-04-05,61.1070110701107
2023-04-06,42.50922509225092
2023-04-07,45.16605166051661
2023-04-08,31.881918819188193
2023-04-09,26.568265682656826
2023-04-10,39.85239852398524
2023-04-11,39.85239852398524
2023-04-12,37.19557195571956
2023-04-13,39.85239852398524
2023-04-14,37.19557195571956
2023-04-15,29.225092250922508
2023-04-16,26.568265682656826
2023-04-17,34.53874538745387
2023-04-18,39.85239852398524
2023-04-19,42.50922509225092
2023-04-20,34.53874538745387
2023-04-21,34.53874538745387
2023-04-22,26.568265682656826
2023-04-23,26.568265682656826
2023-04-24,47.82287822878229
2023-04-25,50.47970479704797
2023-04-26,39.96626251976805
2023-04-27,36.5503426462836
2023-04-28,31.806009488666312
2023-04-29,28.390089615181864
2023-04-30,26.226673695308378
2023-05-01,32.22351080653664
2023-05-02,34.80442804428044
2023-05-03,39.54876120189773
2023-05-04,37.38534528202425
2023-05-05,32.22351080653664
2023-05-06,29.225092250922508
2023-05-07,29.225092250922508
2023-05-08,33.9694254085398
2023-05-09,48.12651555086979
2023-05-10,46.87401159725883
2023-05-11,45.54559831312599
2023-05-12,39.96626251976805
2023-05-13,29.64259356879283
2023-05-14,27.06167633104902
2023-05-15,36.96784396415393
2023-05-16,45.12809699525567
2023-05-17,37.38534528202425
2023-05-18,36.96784396415393
2023-05-19,34.80442804428044
2023-05-20,26.644175013178703
2023-05-21,23.645756457564573
2023-05-22,33.9694254085398
2023-05-23,36.5503426462836
2023-05-24,34.80442804428044
2023-05-25,39.13125988402741
2023-05-26,35.070110701107005
2023-05-27,30.06009488666315
2023-05-28,30.06009488666315
2023-05-29,27.55508697944122
2023-05-30,35.070110701107005
2023-05-31,35.070110701107005
2023-06-01,35.90511333684765
2023-06-02,35.070110701107005
2023-06-03,26.720084343700577
2023-06-04,27.55508697944122
2023-06-05,34.23510806536636
2023-06-06,39.24512387981022
2023-06-07,39.24512387981022
2023-06-08,45.92514496573537
2023-06-09,80.16025303110173
2023-06-10,48.430152872957294
2023-06-11,38.41012124406958
2023-06-12,44.25513969425408
2023-06-13,79.3252503953611
2023-06-14,53.440168687401155
2023-06-15,50.10015814443858
2023-06-16,42.585134422772796
2023-06-17,32.56510279388508
2023-06-18,26.720084343700577
2023-06-19,37.575118608328935
2023-06-20,49.26515550869794
2023-06-21,46.76014760147601
2023-06-22,56.78017923036373
2023-06-23,41.75013178703215
2023-06-24,47.59515023721665
2023-06-25,35.90511333684765
2023-06-26,38.41012124406958
2023-06-27,42.585134422772796
2023-06-28,40.080126515550866
2023-06-29,47.59515023721665
2023-06-30,50.10015814443858
2023-07-01,32.56510279388508
2023-07-02,30.89509752240379
2023-07-03,37.575118608328935
2023-07-04,34.23510806536636
2023-07-05,35.90511333684765
2023-07-06,38.41012124406958
2023-07-07,35.90511333684765
2023-07-08,30.06009488666315
2023-07-09,25.885081707959934
2023-07-10,38.41012124406958
2023-07-11,43.42013705851344
2023-07-12,39.24512387981022
2023-07-13,37.575118608328935
2023-07-14,35.90511333684765
2023-07-15,28.390089615181864
2023-07-16,29.225092250922508
2023-07-17,35.90511333684765
2023-07-18,43.42013705851344
2023-07-19,44.25513969425408
2023-07-20,45.09014232999473
2023-07-21,45.09014232999473
2023-07-22,33.400105429625725
2023-07-23,29.225092250922508
2023-07-24,39.24512387981022
2023-07-25,41.75013178703215
2023-07-26,46.76014760147601
2023-07-27,46.76014760147601
2023-07-28,45.92514496573537
2023-07-29,35.90511333684765
2023-07-30,29.225092250922508
2023-07-31,41.75013178703215
2023-08-01,59.28518713758566
2023-08-02,62.625197680548226
2023-08-03,61.79019504480758
2023-08-04,51.77016341591987
2023-08-05,36.74011597258829
2023-08-06,35.070110701107005
2023-08-07,50.10015814443858
2023-08-08,50.10015814443858
2023-08-09,50.10015814443858
2023-08-10,48.430152872957294
2023-08-11,46.76014760147601
2023-08-12,32.56510279388508
2023-08-13,33.400105429625725
2023-08-14,44.25513969425408
2023-08-15,83.5002635740643
2023-08-16,51.77016341591987
2023-08-17,47.59515023721665
2023-08-18,45.09014232999473
2023-08-19,36.74011597258829
2023-08-20,35.90511333684765
2023-08-21,44.25513969425408
2023-08-22,45.09014232999473
2023-08-23,55.11017395888244
2023-08-24,70.97522403795466
2023-08-25,62.625197680548226
2023-08-26,37.575118608328935
2023-08-27,33.400105429625725
2023-08-28,47.59515023721665
2023-08-29,47.59515023721665
2023-08-30,45.09014232999473
2023-08-31,44.25513969425408
2023-09-01,40.080126515550866
2023-09-02,30.06009488666315
2023-09-03,27.55508697944122
2023-09-04,30.89509752240379
2023-09-05,39.24512387981022
2023-09-06,40.080126515550866
2023-09-07,42.585134422772796
2023-09-08,38.41012124406958
2023-09-09,27.55508697944122
2023-09-10,27.55508697944122
2023-09-11,35.90511333684765
2023-09-12,40.080126515550866
2023-09-13,40.080126515550866
2023-09-14,35.90511333684765
2023-09-15,39.24512387981022
2023-09-16,30.06009488666315
2023-09-17,27.55508697944122
2023-09-18,35.070110701107005
2023-09-19,38.41012124406958
2023-09-20,39.24512387981022
2023-09-21,40.91512915129151
2023-09-22,40.91512915129151
2023-09-23,30.06009488666315
2023-09-24,29.225092250922508
2023-09-25,40.91512915129151
2023-09-26,56.78017923036373
2023-09-27,45.09014232999473
2023-09-28,45.92514496573537
2023-09-29,43.42013705851344
2023-09-30,40.91512915129151
2023-10-01,35.070110701107005
2023-10-02,43.42013705851344
2023-10-03,60.95519240906694
2023-10-04,54.2751713231418
2023-10-05,45.09014232999473
2023-10-06,42.585134422772796
2023-10-07,47.59515023721665
2023-10-08,47.59515023721665
2023-10-09,57.61518186610437
2023-10-10,60.95519240906694
2023-10-11,55.945176594623085
2023-10-12,55.11017395888244
2023-10-13,56.78017923036373
2023-10-14,55.11017395888244
2023-10-15,50.935160780179224
2023-10-16,53.440168687401155
2023-10-17,60.1201897733263
2023-10-18,60.95519240906694
2023-10-19,56.78017923036373
2023-10-20,57.61518186610437
2023-10-21,38.41012124406958
2023-10-22,35.90511333684765
2023-10-23,42.585134422772796
2023-10-24,52.60516605166051
2023-10-25,51.77016341591987
2023-10-26,61.79019504480758
2023-10-27,49.26515550869794
2023-10-28,35.070110701107005
2023-10-29,30.89509752240379
2023-10-30,42.585134422772796
2023-10-31,46.76014760147601
2023-11-01,45.09014232999473
2023-11-02,42.585134422772796
2023-11-03,38.41012124406958
2023-11-04,30.06009488666315
2023-11-05,30.06009488666315
2023-11-06,50.935160780179224
2023-11-07,45.09014232999473
2023-11-08,63.46020031628887
2023-11-09,48.430152872957294
2023-11-10,36.74011597258829
2023-11-11,29.225092250922508
2023-11-12,25.885081707959934
2023-11-13,35.90511333684765
2023-11-14,40.080126515550866
2023-11-15,39.24512387981022
2023-11-16,37.575118608328935
2023-11-17,35.90511333684765
2023-11-18,29.225092250922508
2023-11-19,29.225092250922508
2023-11-20,40.91512915129151
2023-11-21,44.25513969425408
2023-11-22,41.75013178703215
2023-11-23,30.06009488666315
2023-11-24,30.89509752240379
2023-11-25,29.225092250922508
2023-11-26,26.720084343700577
2023-11-27,32.56510279388508
2023-11-28,35.070110701107005
2023-11-29,36.74011597258829
2023-11-30,42.585134422772796
2023-12-01,46.76014760147601
2023-12-02,32.56510279388508
2023-12-03,26.720084343700577
2023-12-04,35.070110701107005
2023-12-05,45.92514496573537
2023-12-06,40.080126515550866
2023-12-07,38.41012124406958
2023-12-08,35.90511333684765
2023-12-09,28.390089615181864
2023-12-10,24.215076436478647
2023-12-11,30.89509752240379
2023-12-12,40.080126515550866
2023-12-13,38.41012124406958
2023-12-14,34.23510806536636
2023-12-15,33.400105429625725
2023-12-16,26.720084343700577
2023-12-17,20.875065893516076
2023-12-18,32.56510279388508
2023-12-19,35.90511333684765
2023-12-20,43.42013705851344
2023-12-21,40.080126515550866
2023-12-22,39.10595677385345
2023-12-23,30.616763310490246
2023-12-24,23.797575118608325
2023-12-25,23.380073800738003
2023-12-26,34.65260938323668
2023-12-27,35.48761201897733
2023-12-28,35.48761201897733
2023-12-29,36.87928307854507
2023-12-30,27.415919873484448
2023-12-31,26.580917237743805
2024-01-01,29.225092250922508
2024-01-02,35.48761201897733
2024-01-03,37.29678439641539
2024-01-04,42.72430152872957
2024-01-05,35.070110701107005
2024-01-06,31.034264628360567
2024-01-07,31.034264628360567
2024-01-08,41.33263046916183
2024-01-09,46.76014760147601
2024-01-10,46.76014760147601
2024-01-11,46.34264628360569
2024-01-12,39.10595677385345
2024-01-13,31.034264628360567
2024-01-14,27.833421191354766
2024-01-15,33.26093832366895
2024-01-16,54.831839746968896
2024-01-17,44.95097522403795
2024-01-18,39.10595677385345
2024-01-19,38.68845545598313
2024-01-20,31.034264628360567
2024-01-21,31.17343173431734
2024-01-22,38.96678966789668
2024-01-23,42.86346863468634
2024-01-24,54.55350553505534
2024-01-25,40.91512915129151
2024-01-26,42.86346863468634
2024-01-27,35.070110701107005
2024-01-28,27.27675276752767
2024-01-29,35.070110701107005
2024-01-30,40.91512915129151
2024-01-31,40.91512915129151
2024-02-01,35.070110701107005
2024-02-02,33.12177121771217
2024-02-03,29.225092250922508
2024-02-04,27.27675276752767
2024-02-05,33.12177121771217
2024-02-06,42.86346863468634
2024-02-07,44.811808118081174
2024-02-08,54.55350553505534
2024-02-09,50.65682656826568
2024-02-10,29.225092250922508
2024-02-11,27.27675276752767
2024-02-12,33.12177121771217
2024-02-13,38.96678966789668
2024-02-14,48.708487084870846
2024-02-15,46.76014760147601
2024-02-16,56.501845018450176
2024-02-17,37.018450184501845
2024-02-18,31.17343173431734
2024-02-19,35.070110701107005
2024-02-20,40.91512915129151
2024-02-21,40.91512915129151
2024-02-22,42.86346863468634
2024-02-23,40.91512915129151
2024-02-24,35.070110701107005
2024-02-25,37.018450184501845
2024-02-26,38.96678966789668
2024-02-27,40.91512915129151
2024-02-28,40.91512915129151
2024-02-29,37.018450184501845
2024-03-01,37.018450184501845
2024-03-02,31.17343173431734
2024-03-03,27.27675276752767
2024-03-04,42.86346863468634
2024-03-05,40.91512915129151
2024-03-06,52.60516605166051
2024-03-07,40.91512915129151
2024-03-08,62.34686346863468
2024-03-09,31.17343173431734
2024-03-10,27.27675276752767
2024-03-11,35.070110701107005
2024-03-12,35.070110701107005
2024-03-13,37.018450184501845
2024-03-14,35.070110701107005
2024-03-15,37.018450184501845
2024-03-16,27.27675276752767
2024-03-17,27.27675276752767
2024-03-18,37.018450184501845
2024-03-19,38.96678966789668
2024-03-20,37.018450184501845
2024-03-21,35.070110701107005
2024-03-22,40.91512915129151
2024-03-23,37.018450184501845
2024-03-24,40.91512915129151
2024-03-25,58.450184501845015
2024-03-26,64.29520295202951
2024-03-27,54.55350553505534
2024-03-28,46.76014760147601
2024-03-29,37.018450184501845
2024-03-30,33.12177121771217
2024-03-31,29.225092250922508
2024-04-01,38.96678966789668
2024-04-02,38.96678966789668
2024-04-03,38.96678966789668
2024-04-04,35.070110701107005
2024-04-05,40.91512915129151
2024-04-06,29.225092250922508
2024-04-07,23.380073800738003
2024-04-08,35.070110701107005
2024-04-09,35.070110701107005
2024-04-10,37.018450184501845
2024-04-11,37.018450184501845
2024-04-12,37.018450184501845
2024-04-13,33.12177121771217
2024-04-14,38.96678966789668
2024-04-15,48.708487084870846
2024-04-16,42.86346863468634
2024-04-17,37.018450184501845
2024-04-18,42.86346863468634
2024-04-19,50.65682656826568
2024-04-20,33.12177121771217
2024-04-21,29.225092250922508
2024-04-22,46.76014760147601
2024-04-23,56.501845018450176
2024-04-24,46.76014760147601
2024-04-25,54.55350553505534
2024-04-26,44.811808118081174
2024-04-27,31.17343173431734
2024-04-28,29.225092250922508
2024-04-29,37.018450184501845
2024-04-30,40.91512915129151
2024-05-01,42.86346863468634
2024-05-02,38.96678966789668
2024-05-03,38.96678966789668
2024-05-04,31.17343173431734
2024-05-05,27.27675276752767
2024-05-06,37.018450184501845
2024-05-07,44.811808118081174
2024-05-08,40.91512915129151
2024-05-09,40.91512915129151
2024-05-10,37.018450184501845
2024-05-11,27.27675276752767
2024-05-12,23.380073800738003
2024-05-13,42.86346863468634
2024-05-14,46.76014760147601
2024-05-15,38.96678966789668
2024-05-16,44.811808118081174
2024-05-17,38.96678966789668
2024-05-18,27.27675276752767
2024-05-19,27.27675276752767
2024-05-20,38.96678966789668
2024-05-21,42.86346863468634
2024-05-22,38.96678966789668
2024-05-23,35.070110701107005
2024-05-24,35.070110701107005
2024-05-25,23.380073800738003
2024-05-26,27.27675276752767
2024-05-27,29.225092250922508
2024-05-28,44.811808118081174
2024-05-29,54.55350553505534
2024-05-30,107.15867158671585
2024-05-31,81.83025830258302
2024-06-01,38.96678966789668
2024-06-02,31.17343173431734
2024-06-03,38.96678966789668
2024-06-04,40.91512915129151
2024-06-05,40.91512915129151
2024-06-06,37.018450184501845
2024-06-07,33.12177121771217
2024-06-08,29.225092250922508
2024-06-09,25.32841328413284
2024-06-10,37.018450184501845
2024-06-11,42.86346863468634
2024-06-12,37.018450184501845
2024-06-13,35.070110701107005
2024-06-14,31.17343173431734
2024-06-15,27.27675276752767
2024-06-16,23.380073800738003
2024-06-17,31.17343173431734
2024-06-18,35.070110701107005
2024-06-19,33.12177121771217
2024-06-20,33.12177121771217
2024-06-21,35.070110701107005
2024-06-22,27.27675276752767
2024-06-23,25.32841328413284
2024-06-24,35.070110701107005
2024-06-25,38.96678966789668
2024-06-26,38.96678966789668
2024-06-27,42.86346863468634
2024-06-28,194.83394833948338
2024-06-29,44.811808118081174
2024-06-30,37.018450184501845
2024-07-01,66.24354243542435
2024-07-02,52.60516605166051
2024-07-03,50.65682656826568
2024-07-04,42.86346863468634
2024-07-05,44.811808118081174
2024-07-06,44.811808118081174
2024-07-07,37.018450184501845
2024-07-08,48.708487084870846
2024-07-09,44.811808118081174
2024-07-10,42.86346863468634
2024-07-11,54.55350553505534
2024-07-12,66.24354243542435
2024-07-13,87.67527675276752
2024-07-14,165.60885608856086
2024-07-15,99.36531365313652
2024-07-16,74.03690036900369
2024-07-17,72.08856088560884
2024-07-18,192.88560885608854
2024-07-19,140.28044280442802
2024-07-20,56.501845018450176
2024-07-21,103.26199261992619
2024-07-22,95.46863468634686
2024-07-23,75.98523985239852
2024-07-24,70.14022140221401
2024-07-25,66.24354243542435
2024-07-26,56.501845018450176
2024-07-27,46.76014760147601
2024-07-28,48.708487084870846
2024-07-29,52.60516605166051
2024-07-30,50.65682656826568
2024-07-31,54.55350553505534
2024-08-01,56.501845018450176
2024-08-02,50.65682656826568
2024-08-03,40.91512915129151
2024-08-04,42.86346863468634
2024-08-05,62.34686346863468
2024-08-06,74.03690036900369
2024-08-07,62.34686346863468
2024-08-08,60.39852398523985
2024-08-09,60.39852398523985
2024-08-10,50.65682656826568
2024-08-11,44.811808118081174
2024-08-12,54.55350553505534
2024-08-13,56.501845018450176
2024-08-14,54.55350553505534
2024-08-15,52.60516605166051
2024-08-16,54.55350553505534
2024-08-17,42.86346863468634
2024-08-18,37.343173431734314
2024-08-19,57.80073800738007
2024-08-20,71.76383763837637
2024-08-21,77.28413284132841
2024-08-22,64.29520295202951
2024-08-23,78.25830258302582
2024-08-24,44.811808118081174
2024-08-25,42.86346863468634
2024-08-26,48.38376383763837
2024-08-27,51.306273062730625
2024-08-28,49.35793357933579
2024-08-29,51.306273062730625
2024-08-30,55.85239852398523
2024-08-31,40.91512915129151
2024-09-01,36.3690036900369
2024-09-02,37.343173431734314
2024-09-03,42.86346863468634
2024-09-04,50.3321033210332
2024-09-05,43.83763837638376
2024-09-06,43.83763837638376
2024-09-07,36.3690036900369
2024-09-08,34.42066420664206
2024-09-09,42.86346863468634
2024-09-10,55.85239852398523
2024-09-11,142.55350553505534
2024-09-12,56.82656826568265
2024-09-13,49.35793357933579
2024-09-14,40.91512915129151
2024-09-15,50.3321033210332
2024-09-16,56.82656826568265
2024-09-17,57.15129151291512
2024-09-18,50.00738007380073
2024-09-19,50.00738007380073
2024-09-20,50.00738007380073
2024-09-21,42.86346863468634
2024-09-22,35.71955719557195
