Time,wordle
2023-10-23,30.84959908291372
2023-10-24,31.250243226847665
2023-10-25,30.84959908291372
2023-10-26,33.65410809045133
2023-10-27,32.051531514715556
2023-10-28,27.24380178750822
2023-10-29,24.43929277997061
2023-10-30,26.04186935570639
2023-10-31,27.644445931442167
2023-11-01,26.04186935570639
2023-11-02,28.445734219310054
2023-11-03,31.65088737078161
2023-11-04,28.445734219310054
2023-11-05,25.641225211772444
2023-11-06,26.44251349964033
2023-11-07,28.445734219310054
2023-11-08,34.054752234385276
2023-11-09,30.448954938979778
2023-11-10,26.04186935570639
2023-11-11,26.04186935570639
2023-11-12,25.641225211772444
2023-11-13,26.843157643574276
2023-11-14,31.250243226847665
2023-11-15,31.250243226847665
2023-11-16,28.04509007537611
2023-11-17,27.644445931442167
2023-11-18,24.839936923904556
2023-11-19,32.85281980258344
2023-11-20,28.846378363244
2023-11-21,29.647666651111887
2023-11-22,28.846378363244
2023-11-23,31.250243226847665
2023-11-24,27.24380178750822
2023-11-25,28.445734219310054
2023-11-26,26.44251349964033
2023-11-27,28.445734219310054
2023-11-28,28.04509007537611
2023-11-29,33.65410809045133
2023-11-30,30.048310795045833
2023-12-01,30.448954938979778
2023-12-02,29.647666651111887
2023-12-03,28.04509007537611
2023-12-04,27.644445931442167
2023-12-05,30.048310795045833
2023-12-06,28.445734219310054
2023-12-07,26.04186935570639
2023-12-08,26.44251349964033
2023-12-09,26.44251349964033
2023-12-10,27.24380178750822
2023-12-11,28.846378363244
2023-12-12,28.04509007537611
2023-12-13,28.04509007537611
2023-12-14,27.24380178750822
2023-12-15,29.24702250717794
2023-12-16,24.839936923904556
2023-12-17,25.641225211772444
2023-12-18,26.843157643574276
2023-12-19,28.445734219310054
2023-12-20,28.846378363244
2023-12-21,28.04509007537611
2023-12-22,27.790950133328458
2023-12-23,26.03289971069294
2023-12-24,28.38294670421593
2023-12-25,33.66606761713592
2023-12-26,27.599597706374933
2023-12-27,26.03289971069294
2023-12-28,24.857876213931448
2023-12-29,24.074527216090452
2023-12-30,25.641225211772444
2023-12-31,25.83257763872597
2024-01-01,27.207923207454435
2024-01-02,28.38294670421593
2024-01-03,27.599597706374933
2024-01-04,26.816248708533937
2024-01-05,28.965973630089955
2024-01-06,25.641225211772444
2024-01-07,26.03289971069294
2024-01-08,27.99127220529543
2024-01-09,27.599597706374933
2024-01-10,28.38294670421593
2024-01-11,28.574299131169454
2024-01-12,28.182624632248956
2024-01-13,23.49150029021643
2024-01-14,24.46620171501095
2024-01-15,22.50782922040846
2024-01-16,23.68285271716995
2024-01-17,27.007601135487462
2024-01-18,25.83257763872597
2024-01-19,25.641225211772444
2024-01-20,25.049228640884976
2024-01-21,23.344996088330134
2024-01-22,26.023930065679494
2024-01-23,26.023930065679494
2024-01-24,27.937454335214753
2024-01-25,27.17204462740065
2024-01-26,27.937454335214753
2024-01-27,25.258520357865393
2024-01-28,27.937454335214753
2024-01-29,30.999093166471162
2024-01-30,32.52991258209937
2024-01-31,28.702864043028853
2024-02-01,27.937454335214753
2024-02-02,27.5547494813077
2024-02-03,27.17204462740065
2024-02-04,27.937454335214753
2024-02-05,26.789339773493598
2024-02-06,27.5547494813077
2024-02-07,29.085568896935907
2024-02-08,27.5547494813077
2024-02-09,29.850978604750008
2024-02-10,24.87581550395834
2024-02-11,25.641225211772444
2024-02-12,25.258520357865393
2024-02-13,28.702864043028853
2024-02-14,30.233683458657058
2024-02-15,34.44343685163462
2024-02-16,31.381798020378213
2024-02-17,27.17204462740065
2024-02-18,26.023930065679494
2024-02-19,26.406634919586544
2024-02-20,29.085568896935907
2024-02-21,29.468273750842958
2024-02-22,29.850978604750008
2024-02-23,32.14720772819231
2024-02-24,29.850978604750008
2024-02-25,27.17204462740065
2024-02-26,31.381798020378213
2024-02-27,33.67802714382052
2024-02-28,33.29532228991347
2024-02-29,34.82614170554168
2024-03-01,32.14720772819231
2024-03-02,30.233683458657058
2024-03-03,28.702864043028853
2024-03-04,30.233683458657058
2024-03-05,32.14720772819231
2024-03-06,32.14720772819231
2024-03-07,32.14720772819231
2024-03-08,32.52991258209937
2024-03-09,26.406634919586544
2024-03-10,26.789339773493598
2024-03-11,31.381798020378213
2024-03-12,34.06073199772757
2024-03-13,32.52991258209937
2024-03-14,31.381798020378213
2024-03-15,34.82614170554168
2024-03-16,30.616388312564112
2024-03-17,28.320159189121803
2024-03-18,31.381798020378213
2024-03-19,33.29532228991347
2024-03-20,33.67802714382052
2024-03-21,32.14720772819231
2024-03-22,30.999093166471162
2024-03-23,26.789339773493598
2024-03-24,26.406634919586544
2024-03-25,33.67802714382052
2024-03-26,32.52991258209937
2024-03-27,31.764502874285267
2024-03-28,29.850978604750008
2024-03-29,27.937454335214753
2024-03-30,27.5547494813077
2024-03-31,32.14720772819231
2024-04-01,34.44343685163462
2024-04-02,33.29532228991347
2024-04-03,30.999093166471162
2024-04-04,30.616388312564112
2024-04-05,30.999093166471162
2024-04-06,28.320159189121803
2024-04-07,32.52991258209937
2024-04-08,29.850978604750008
2024-04-09,35.97425626726283
2024-04-10,32.52991258209937
2024-04-11,32.91261743600642
2024-04-12,34.44343685163462
2024-04-13,26.023930065679494
2024-04-14,27.17204462740065
2024-04-15,38.27048539070514
2024-04-16,34.44343685163462
2024-04-17,37.50507568289104
2024-04-18,34.82614170554168
2024-04-19,33.29532228991347
2024-04-20,26.406634919586544
2024-04-21,31.381798020378213
2024-04-22,33.29532228991347
2024-04-23,36.73966597507693
2024-04-24,35.59155141335578
2024-04-25,33.67802714382052
2024-04-26,34.82614170554168
2024-04-27,25.641225211772444
2024-04-28,26.789339773493598
2024-04-29,31.764502874285267
2024-04-30,32.91261743600642
2024-05-01,30.616388312564112
2024-05-02,31.381798020378213
2024-05-03,34.06073199772757
2024-05-04,27.5547494813077
2024-05-05,27.17204462740065
2024-05-06,34.06073199772757
2024-05-07,31.764502874285267
2024-05-08,36.73966597507693
2024-05-09,36.35696112116988
2024-05-10,33.29532228991347
2024-05-11,27.937454335214753
2024-05-12,29.850978604750008
2024-05-13,34.06073199772757
2024-05-14,37.12237082898398
2024-05-15,33.67802714382052
2024-05-16,30.616388312564112
2024-05-17,32.91261743600642
2024-05-18,26.406634919586544
2024-05-19,30.233683458657058
2024-05-20,31.764502874285267
2024-05-21,32.14720772819231
2024-05-22,32.91261743600642
2024-05-23,30.999093166471162
2024-05-24,27.937454335214753
2024-05-25,28.702864043028853
2024-05-26,29.468273750842958
2024-05-27,28.320159189121803
2024-05-28,28.320159189121803
2024-05-29,34.06073199772757
2024-05-30,30.616388312564112
2024-05-31,29.085568896935907
2024-06-01,26.406634919586544
2024-06-02,27.937454335214753
2024-06-03,26.023930065679494
2024-06-04,27.17204462740065
2024-06-05,25.641225211772444
2024-06-06,27.937454335214753
2024-06-07,26.023930065679494
2024-06-08,27.937454335214753
2024-06-09,25.258520357865393
2024-06-10,29.468273750842958
2024-06-11,28.320159189121803
2024-06-12,26.789339773493598
2024-06-13,28.320159189121803
2024-06-14,26.406634919586544
2024-06-15,23.344996088330134
2024-06-16,24.11040579614424
2024-06-17,26.023930065679494
2024-06-18,24.49311065005129
2024-06-19,24.11040579614424
2024-06-20,22.962291234423084
2024-06-21,23.344996088330134
2024-06-22,25.641225211772444
2024-06-23,26.406634919586544
2024-06-24,23.344996088330134
2024-06-25,23.344996088330134
2024-06-26,23.344996088330134
2024-06-27,22.962291234423084
2024-06-28,21.81417667270193
2024-06-29,26.789339773493598
2024-06-30,24.87581550395834
2024-07-01,24.49311065005129
2024-07-02,24.11040579614424
2024-07-03,23.727700942237185
2024-07-04,25.641225211772444
2024-07-05,22.579586380516034
2024-07-06,24.11040579614424
2024-07-07,24.49311065005129
2024-07-08,21.81417667270193
2024-07-09,21.048766964887825
2024-07-10,22.962291234423084
2024-07-11,24.49311065005129
2024-07-12,24.87581550395834
2024-07-13,23.344996088330134
2024-07-14,23.727700942237185
2024-07-15,19.90065240316667
2024-07-16,21.048766964887825
2024-07-17,21.81417667270193
2024-07-18,21.43147181879488
2024-07-19,22.962291234423084
2024-07-20,22.962291234423084
2024-07-21,21.81417667270193
2024-07-22,19.13524269535257
2024-07-23,20.283357257073725
2024-07-24,20.283357257073725
2024-07-25,20.283357257073725
2024-07-26,24.11040579614424
2024-07-27,22.962291234423084
2024-07-28,22.19688152660898
2024-07-29,19.51794754925962
2024-07-30,19.51794754925962
2024-07-31,21.43147181879488
2024-08-01,19.90065240316667
2024-08-02,20.283357257073725
2024-08-03,19.13524269535257
2024-08-04,21.43147181879488
2024-08-05,21.43147181879488
2024-08-06,21.81417667270193
2024-08-07,24.87581550395834
2024-08-08,22.962291234423084
2024-08-09,22.19688152660898
2024-08-10,21.81417667270193
2024-08-11,21.048766964887825
2024-08-12,22.19688152660898
2024-08-13,21.81417667270193
2024-08-14,21.048766964887825
2024-08-15,21.048766964887825
2024-08-16,20.666062110980775
2024-08-17,19.90065240316667
2024-08-18,21.850616084168813
2024-08-19,21.030170120349048
2024-08-20,21.513349953911053
2024-08-21,21.176083823653286
2024-08-22,21.176083823653286
2024-08-23,23.008328178246344
2024-08-24,21.367436250606815
2024-08-25,19.535191896013757
2024-08-26,21.030170120349048
2024-08-27,21.030170120349048
2024-08-28,24.166040272323876
2024-08-29,22.525148344684343
2024-08-30,26.335550757174694
2024-08-31,19.87245802627152
2024-09-01,20.692903990091285
2024-09-02,19.87245802627152
2024-09-03,21.030170120349048
2024-09-04,22.525148344684343
2024-09-05,22.67106204798858
2024-09-06,25.806932199963406
2024-09-07,20.35563785983352
2024-09-08,18.714745932193992
2024-09-09,23.82877414206611
2024-09-10,22.862414474942106
2024-09-11,23.68286043876187
2024-09-12,23.82877414206611
2024-09-13,24.166040272323876
2024-09-14,19.38927819270952
2024-09-15,21.367436250606815
2024-09-16,22.67106204798858
2024-09-17,26.556294001371317
2024-09-18,24.22167474850351
2024-09-19,22.76253771546113
2024-09-20,22.178882902244176
2024-09-21,18.385126616333988
2024-09-22,18.385126616333988
2024-09-23,20.719745869201795
2024-09-24,22.470710308852652
2024-09-25,21.595228089027223
