Time,wakanda_forever
2022-07-10,2.0
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,2.0
2022-07-14,2.0
2022-07-15,2.0
2022-07-16,2.0
2022-07-17,3.0
2022-07-18,2.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,2.0
2022-07-24,100.0
2022-07-25,42.0
2022-07-26,30.0
2022-07-27,17.0
2022-07-28,12.0
2022-07-29,9.0
2022-07-30,8.0
2022-07-31,6.0
2022-08-01,5.0
2022-08-02,4.0
2022-08-03,3.0
2022-08-04,3.0
2022-08-05,2.0
2022-08-06,2.0
2022-08-07,3.0
2022-08-08,2.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,2.0
2022-08-13,3.0
2022-08-14,3.0
2022-08-15,2.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,1.0
2022-08-19,2.0
2022-08-20,2.0
2022-08-21,2.0
2022-08-22,2.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,2.0
2022-08-28,2.0
2022-08-29,2.0
2022-08-30,0.5
2022-08-31,0.5
2022-09-01,0.5
2022-09-02,2.0
2022-09-03,2.0
2022-09-04,2.0
2022-09-05,2.0
2022-09-06,2.0
2022-09-07,0.5
2022-09-08,0.5
2022-09-09,2.0
2022-09-10,2.5
2022-09-11,2.5
2022-09-12,2.0
2022-09-13,2.0
2022-09-14,2.0
2022-09-15,2.0
2022-09-16,2.0
2022-09-17,2.5
2022-09-18,2.0
2022-09-19,2.0
2022-09-20,2.0
2022-09-21,2.0
2022-09-22,2.0
2022-09-23,2.0
2022-09-24,2.0
2022-09-25,2.5
2022-09-26,2.5
2022-09-27,5.0
2022-09-28,4.0
2022-09-29,2.0
2022-09-30,2.0
2022-10-01,2.0
2022-10-02,2.0
2022-10-03,18.0
2022-10-04,16.0
2022-10-05,8.0
2022-10-06,6.0
2022-10-07,4.0
2022-10-08,6.0
2022-10-09,4.0
2022-10-10,4.0
2022-10-11,4.0
2022-10-12,4.0
2022-10-13,4.0
2022-10-14,6.0
2022-10-15,6.0
2022-10-16,6.0
2022-10-17,8.0
2022-10-18,8.0
2022-10-19,6.0
2022-10-20,6.0
2022-10-21,6.0
2022-10-22,8.0
2022-10-23,8.0
2022-10-24,6.0
2022-10-25,6.0
2022-10-26,10.0
2022-10-27,24.0
2022-10-28,24.0
2022-10-29,20.0
2022-10-30,16.0
2022-10-31,16.0
2022-11-01,16.0
2022-11-02,16.0
2022-11-03,18.0
2022-11-04,20.0
2022-11-05,24.0
2022-11-06,24.0
2022-11-07,22.0
2022-11-08,30.0
2022-11-09,34.0
2022-11-10,70.0
2022-11-11,172.0
2022-11-12,200.0
2022-11-13,166.0
2022-11-14,100.0
2022-11-15,64.0
2022-11-16,56.0
2022-11-17,46.0
2022-11-18,50.0
2022-11-19,78.0
2022-11-20,82.0
2022-11-21,48.0
2022-11-22,40.0
2022-11-23,44.0
2022-11-24,46.0
2022-11-25,48.0
2022-11-26,54.0
2022-11-27,48.0
2022-11-28,22.0
2022-11-29,16.0
2022-11-30,14.0
2022-12-01,12.0
2022-12-02,14.0
2022-12-03,24.0
2022-12-04,26.0
2022-12-05,14.0
2022-12-06,10.0
2022-12-07,10.0
2022-12-08,10.0
2022-12-09,10.0
2022-12-10,16.0
2022-12-11,20.0
2022-12-12,10.0
2022-12-13,8.0
2022-12-14,8.0
2022-12-15,8.0
2022-12-16,10.0
2022-12-17,14.0
2022-12-18,14.0
2022-12-19,10.0
2022-12-20,10.0
2022-12-21,10.0
2022-12-22,8.0
2022-12-23,10.0
2022-12-24,12.0
2022-12-25,16.0
2022-12-26,18.0
2022-12-27,14.0
2022-12-28,14.0
2022-12-29,12.0
2022-12-30,12.0
2022-12-31,14.0
2023-01-01,16.0
2023-01-02,16.0
2023-01-03,10.0
2023-01-04,8.0
2023-01-05,6.0
2023-01-06,6.0
2023-01-07,10.0
2023-01-08,10.0
2023-01-09,6.0
2023-01-10,6.0
2023-01-11,8.0
2023-01-12,6.0
2023-01-13,6.0
2023-01-14,10.0
2023-01-15,10.0
2023-01-16,8.0
2023-01-17,6.0
2023-01-18,4.0
2023-01-19,4.0
2023-01-20,6.0
2023-01-21,8.0
2023-01-22,10.0
2023-01-23,6.0
2023-01-24,6.0
2023-01-25,6.0
2023-01-26,4.0
2023-01-27,4.0
2023-01-28,8.0
2023-01-29,10.0
2023-01-30,6.0
2023-01-31,8.0
2023-02-01,22.0
2023-02-02,36.0
2023-02-03,28.0
2023-02-04,46.0
2023-02-05,50.0
2023-02-06,22.0
2023-02-07,12.0
2023-02-08,10.0
2023-02-09,10.0
2023-02-10,10.0
2023-02-11,18.0
2023-02-12,20.0
2023-02-13,8.0
2023-02-14,8.0
2023-02-15,6.0
2023-02-16,6.0
2023-02-17,8.0
2023-02-18,14.0
2023-02-19,16.0
2023-02-20,10.0
2023-02-21,6.0
2023-02-22,4.0
2023-02-23,4.0
2023-02-24,4.0
2023-02-25,8.0
2023-02-26,10.0
2023-02-27,6.0
2023-02-28,4.0
2023-03-01,4.0
2023-03-02,2.0
2023-03-03,4.0
2023-03-04,6.0
2023-03-05,6.0
2023-03-06,4.0
2023-03-07,2.0
2023-03-08,2.0
2023-03-09,2.0
2023-03-10,2.0
2023-03-11,4.0
2023-03-12,6.0
2023-03-13,10.0
2023-03-14,4.0
2023-03-15,4.0
2023-03-16,4.0
2023-03-17,2.0
2023-03-18,4.0
2023-03-19,4.0
2023-03-20,4.0
2023-03-21,2.0
2023-03-22,2.0
2023-03-23,2.0
2023-03-24,2.0
2023-03-25,2.0
2023-03-26,4.0
2023-03-27,2.0
2023-03-28,2.0
2023-03-29,2.0
2023-03-30,2.0
2023-03-31,2.0
2023-04-01,2.0
2023-04-02,2.0
2023-04-03,2.0
2023-04-04,2.0
2023-04-05,2.0
2023-04-06,2.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,2.0
2023-04-12,2.0
2023-04-13,2.0
2023-04-14,2.0
2023-04-15,2.0
2023-04-16,2.0
2023-04-17,2.0
2023-04-18,2.0
2023-04-19,2.0
2023-04-20,2.0
2023-04-21,2.0
2023-04-22,2.0
2023-04-23,2.0
2023-04-24,2.0
2023-04-25,2.0
2023-04-26,1.8208955223880596
2023-04-27,0.7761194029850746
2023-04-28,1.9402985074626864
2023-04-29,2.2835820895522385
2023-04-30,2.4626865671641793
2023-05-01,1.9253731343283582
2023-05-02,0.7462686567164178
2023-05-03,0.7462686567164178
2023-05-04,0.7462686567164178
2023-05-05,1.8805970149253732
2023-05-06,2.208955223880597
2023-05-07,2.3582089552238807
2023-05-08,2.044776119402985
2023-05-09,1.835820895522388
2023-05-10,0.7313432835820896
2023-05-11,0.6716417910447761
2023-05-12,0.7313432835820896
2023-05-13,2.298507462686567
2023-05-14,2.4925373134328357
2023-05-15,1.9402985074626864
2023-05-16,1.9104477611940298
2023-05-17,0.6865671641791045
2023-05-18,1.8656716417910446
2023-05-19,2.1940298507462686
2023-05-20,2.4477611940298507
2023-05-21,2.4925373134328357
2023-05-22,1.8955223880597014
2023-05-23,1.955223880597015
2023-05-24,0.7014925373134329
2023-05-25,0.7462686567164178
2023-05-26,1.671641791044776
2023-05-27,2.1492537313432836
2023-05-28,2.5074626865671643
2023-05-29,2.716417910447761
2023-05-30,1.671641791044776
2023-05-31,1.6417910447761195
2023-06-01,1.4925373134328357
2023-06-02,1.5223880597014925
2023-06-03,2.328358208955224
2023-06-04,2.746268656716418
2023-06-05,2.08955223880597
2023-06-06,1.4328358208955223
2023-06-07,1.4029850746268657
2023-06-08,1.3432835820895521
2023-06-09,1.3432835820895521
2023-06-10,2.0597014925373136
2023-06-11,2.835820895522388
2023-06-12,2.2388059701492535
2023-06-13,1.5820895522388059
2023-06-14,1.5820895522388059
2023-06-15,1.373134328358209
2023-06-16,1.791044776119403
2023-06-17,2.0
2023-06-18,2.388059701492537
2023-06-19,1.9104477611940298
2023-06-20,1.8208955223880596
2023-06-21,1.4328358208955223
2023-06-22,1.6417910447761195
2023-06-23,1.462686567164179
2023-06-24,2.08955223880597
2023-06-25,2.417910447761194
2023-06-26,1.6417910447761195
2023-06-27,1.8208955223880596
2023-06-28,1.4029850746268657
2023-06-29,1.5223880597014925
2023-06-30,1.1940298507462686
2023-07-01,1.462686567164179
2023-07-02,2.029850746268657
2023-07-03,1.791044776119403
2023-07-04,2.208955223880597
2023-07-05,1.3432835820895521
2023-07-06,1.462686567164179
2023-07-07,1.373134328358209
2023-07-08,1.7313432835820894
2023-07-09,1.7313432835820894
2023-07-10,1.2238805970149254
2023-07-11,1.2537313432835822
2023-07-12,1.2238805970149254
2023-07-13,1.1044776119402986
2023-07-14,1.373134328358209
2023-07-15,1.5820895522388059
2023-07-16,1.5522388059701493
2023-07-17,1.3134328358208955
2023-07-18,1.3134328358208955
2023-07-19,1.0746268656716418
2023-07-20,1.3432835820895521
2023-07-21,1.1044776119402986
2023-07-22,1.671641791044776
2023-07-23,1.6119402985074627
2023-07-24,1.1343283582089552
2023-07-25,0.9850746268656716
2023-07-26,1.373134328358209
2023-07-27,1.3432835820895521
2023-07-28,1.2537313432835822
2023-07-29,1.6417910447761195
2023-07-30,1.8208955223880596
2023-07-31,1.0746268656716418
2023-08-01,1.044776119402985
2023-08-02,0.9552238805970149
2023-08-03,0.9552238805970149
2023-08-04,0.9253731343283582
2023-08-05,1.1343283582089552
2023-08-06,1.7611940298507462
2023-08-07,1.2537313432835822
2023-08-08,1.3432835820895521
2023-08-09,1.0746268656716418
2023-08-10,0.6865671641791045
2023-08-11,1.0149253731343284
2023-08-12,1.1044776119402986
2023-08-13,1.4029850746268657
2023-08-14,0.9253731343283582
2023-08-15,1.0149253731343284
2023-08-16,0.6567164179104478
2023-08-17,0.8059701492537313
2023-08-18,1.0149253731343284
2023-08-19,1.1940298507462686
2023-08-20,1.7014925373134329
2023-08-21,0.8656716417910447
2023-08-22,0.9850746268656716
2023-08-23,0.7761194029850746
2023-08-24,0.7761194029850746
2023-08-25,0.8656716417910447
2023-08-26,1.3134328358208955
2023-08-27,1.3134328358208955
2023-08-28,0.9850746268656716
2023-08-29,0.6865671641791045
2023-08-30,0.7462686567164178
2023-08-31,0.7164179104477612
2023-09-01,0.8656716417910447
2023-09-02,1.0149253731343284
2023-09-03,1.164179104477612
2023-09-04,1.462686567164179
2023-09-05,0.8059701492537313
2023-09-06,0.5970149253731343
2023-09-07,0.8059701492537313
2023-09-08,0.835820895522388
2023-09-09,0.9253731343283582
2023-09-10,1.2238805970149254
2023-09-11,0.6865671641791045
2023-09-12,0.5373134328358209
2023-09-13,0.6567164179104478
2023-09-14,0.5373134328358209
2023-09-15,0.6865671641791045
2023-09-16,0.8656716417910447
2023-09-17,1.0149253731343284
2023-09-18,0.835820895522388
2023-09-19,0.5074626865671642
2023-09-20,0.7761194029850746
2023-09-21,0.7164179104477612
2023-09-22,0.7164179104477612
2023-09-23,1.0149253731343284
2023-09-24,1.1940298507462686
2023-09-25,0.7761194029850746
2023-09-26,0.7462686567164178
2023-09-27,0.5970149253731343
2023-09-28,0.7462686567164178
2023-09-29,0.5970149253731343
2023-09-30,1.1940298507462686
2023-10-01,1.3134328358208955
2023-10-02,0.7462686567164178
2023-10-03,0.8059701492537313
2023-10-04,0.7164179104477612
2023-10-05,0.6567164179104478
2023-10-06,0.7462686567164178
2023-10-07,0.9850746268656716
2023-10-08,0.8656716417910447
2023-10-09,0.9552238805970149
2023-10-10,0.8059701492537313
2023-10-11,0.6567164179104478
2023-10-12,0.7164179104477612
2023-10-13,0.5970149253731343
2023-10-14,0.8656716417910447
2023-10-15,0.8955223880597015
2023-10-16,0.7164179104477612
2023-10-17,0.835820895522388
2023-10-18,0.7164179104477612
2023-10-19,0.6567164179104478
2023-10-20,0.6865671641791045
2023-10-21,0.6567164179104478
2023-10-22,0.9850746268656716
2023-10-23,0.7761194029850746
2023-10-24,0.5970149253731343
2023-10-25,0.6567164179104478
2023-10-26,0.8059701492537313
2023-10-27,0.7164179104477612
2023-10-28,0.5671641791044776
2023-10-29,0.7761194029850746
2023-10-30,0.6865671641791045
2023-10-31,0.6268656716417911
2023-11-01,0.6268656716417911
2023-11-02,0.7462686567164178
2023-11-03,0.8955223880597015
2023-11-04,0.8955223880597015
2023-11-05,0.9850746268656716
2023-11-06,0.9253731343283582
2023-11-07,0.9850746268656716
2023-11-08,0.7164179104477612
2023-11-09,0.8656716417910447
2023-11-10,0.9552238805970149
2023-11-11,1.880597014925373
2023-11-12,1.1343283582089552
2023-11-13,1.044776119402985
2023-11-14,0.7761194029850746
2023-11-15,0.8955223880597015
2023-11-16,1.0149253731343284
2023-11-17,0.7164179104477612
2023-11-18,1.373134328358209
2023-11-19,1.2537313432835822
2023-11-20,0.9552238805970149
2023-11-21,0.6268656716417911
2023-11-22,0.7164179104477612
2023-11-23,0.9850746268656716
2023-11-24,0.5671641791044776
2023-11-25,0.835820895522388
2023-11-26,0.9850746268656716
2023-11-27,0.835820895522388
2023-11-28,0.835820895522388
2023-11-29,0.5970149253731343
2023-11-30,0.6268656716417911
2023-12-01,0.5671641791044776
2023-12-02,0.9850746268656716
2023-12-03,1.044776119402985
2023-12-04,0.7761194029850746
2023-12-05,0.7462686567164178
2023-12-06,0.5074626865671642
2023-12-07,0.5970149253731343
2023-12-08,0.6567164179104478
2023-12-09,0.5970149253731343
2023-12-10,0.6268656716417911
2023-12-11,0.7462686567164178
2023-12-12,0.6865671641791045
2023-12-13,0.5671641791044776
2023-12-14,0.7462686567164178
2023-12-15,0.5373134328358209
2023-12-16,0.7761194029850746
2023-12-17,0.9850746268656716
2023-12-18,0.835820895522388
2023-12-19,0.7164179104477612
2023-12-20,0.8656716417910447
2023-12-21,0.6865671641791045
2023-12-22,0.8322358431169217
2023-12-23,0.8741824376874932
2023-12-24,0.9310544053923929
2023-12-25,1.1914817969704825
2023-12-26,0.9220473315803119
2023-12-27,0.8083033961705123
2023-12-28,0.709484833895041
2023-12-29,1.215414243916892
2023-12-30,0.9310544053923929
2023-12-31,1.2004888707825636
2024-01-01,1.3142328061923634
2024-01-02,1.0687307877486019
2024-01-03,0.9310544053923929
2024-01-04,0.7753638754120218
2024-01-05,0.8981148846339025
2024-01-06,1.0118588200437022
2024-01-07,1.2004888707825636
2024-01-08,1.796229769267805
2024-01-09,0.9549868523388023
2024-01-10,1.0118588200437022
2024-01-11,0.8083033961705123
2024-01-12,0.7753638754120218
2024-01-13,0.9549868523388023
2024-01-14,1.0118588200437022
2024-01-15,0.8412429169290027
2024-01-16,0.8891078108218216
2024-01-17,0.7184919077071219
2024-01-18,0.571808451538832
2024-01-19,0.5957408984852413
2024-01-20,1.1346098292655828
2024-01-21,1.0448205622014002
2024-01-22,0.5944668715973483
2024-01-23,0.7025517573423208
2024-01-24,0.7385800525906449
2024-01-25,0.6304951668456724
2024-01-26,0.5944668715973483
2024-01-27,0.6304951668456724
2024-01-28,1.0628347098255622
2024-01-29,0.5584385763490242
2024-01-30,0.6485093144698345
2024-01-31,0.4863819858523759
2024-02-01,0.7205659049664828
2024-02-02,0.756594200214807
2024-02-03,0.8466649383356173
2024-02-04,1.0988630050738863
2024-02-05,0.6485093144698345
2024-02-06,0.8286507907114552
2024-02-07,0.5584385763490242
2024-02-08,0.7926224954631311
2024-02-09,0.8286507907114552
2024-02-10,0.756594200214807
2024-02-11,0.9727639717047518
2024-02-12,0.6845376097181587
2024-02-13,0.6304951668456724
2024-02-14,0.6485093144698345
2024-02-15,0.7385800525906449
2024-02-16,0.6485093144698345
2024-02-17,0.8466649383356173
2024-02-18,1.2609903336913448
2024-02-19,0.8646790859597794
2024-02-20,0.6665234620939966
2024-02-21,0.504396133476538
2024-02-22,0.7385800525906449
2024-02-23,0.6124810192215104
2024-02-24,0.7385800525906449
2024-02-25,1.0808488574497241
2024-02-26,0.8286507907114552
2024-02-27,0.5224102811007001
2024-02-28,0.8826932335839415
2024-02-29,0.756594200214807
2024-03-01,0.8106366430872932
2024-03-02,0.9187215288322655
2024-03-03,0.8466649383356173
2024-03-04,0.6845376097181587
2024-03-05,0.4143253953557276
2024-03-06,0.5584385763490242
2024-03-07,0.5944668715973483
2024-03-08,0.5764527239731863
2024-03-09,0.8646790859597794
2024-03-10,0.8466649383356173
2024-03-11,0.8646790859597794
2024-03-12,0.7926224954631311
2024-03-13,0.756594200214807
2024-03-14,0.6124810192215104
2024-03-15,0.5944668715973483
2024-03-16,0.774608347838969
2024-03-17,0.774608347838969
2024-03-18,0.6304951668456724
2024-03-19,0.4863819858523759
2024-03-20,0.5224102811007001
2024-03-21,0.6124810192215104
2024-03-22,0.4863819858523759
2024-03-23,0.7205659049664828
2024-03-24,0.774608347838969
2024-03-25,0.6124810192215104
2024-03-26,0.3782971001074035
2024-03-27,0.5404244287248621
2024-03-28,0.504396133476538
2024-03-29,0.5764527239731863
2024-03-30,0.5404244287248621
2024-03-31,0.4863819858523759
2024-04-01,0.4683678382282138
2024-04-02,0.5764527239731863
2024-04-03,0.6304951668456724
2024-04-04,0.39631124773156556
2024-04-05,0.6124810192215104
2024-04-06,0.7025517573423208
2024-04-07,0.6124810192215104
2024-04-08,0.3602829524832414
2024-04-09,0.5224102811007001
2024-04-10,0.4863819858523759
2024-04-11,0.4683678382282138
2024-04-12,0.5764527239731863
2024-04-13,0.4683678382282138
2024-04-14,0.6304951668456724
2024-04-15,0.5224102811007001
2024-04-16,0.5764527239731863
2024-04-17,0.4863819858523759
2024-04-18,0.5584385763490242
2024-04-19,0.6304951668456724
2024-04-20,0.4323395429798897
2024-04-21,0.6665234620939966
2024-04-22,0.6485093144698345
2024-04-23,0.5404244287248621
2024-04-24,0.252198066738269
2024-04-25,0.7205659049664828
2024-04-26,0.4143253953557276
2024-04-27,0.4323395429798897
2024-04-28,0.756594200214807
2024-04-29,0.5224102811007001
2024-04-30,0.504396133476538
2024-05-01,0.4503536906040518
2024-05-02,0.3602829524832414
2024-05-03,0.5764527239731863
2024-05-04,0.3062405096107552
2024-05-05,0.6845376097181587
2024-05-06,0.4683678382282138
2024-05-07,0.4863819858523759
2024-05-08,0.34226880485907935
2024-05-09,0.5944668715973483
2024-05-10,0.39631124773156556
2024-05-11,0.5224102811007001
2024-05-12,0.7385800525906449
2024-05-13,0.4683678382282138
2024-05-14,0.4503536906040518
2024-05-15,0.4503536906040518
2024-05-16,0.4863819858523759
2024-05-17,0.2882263619865931
2024-05-18,0.5944668715973483
2024-05-19,0.5404244287248621
2024-05-20,0.6304951668456724
2024-05-21,0.5584385763490242
2024-05-22,0.6665234620939966
2024-05-23,0.5764527239731863
2024-05-24,0.4503536906040518
2024-05-25,0.4503536906040518
2024-05-26,0.7205659049664828
2024-05-27,0.756594200214807
2024-05-28,0.5764527239731863
2024-05-29,0.4143253953557276
2024-05-30,0.4143253953557276
2024-05-31,0.6485093144698345
2024-06-01,0.5764527239731863
2024-06-02,0.8106366430872932
2024-06-03,0.4683678382282138
2024-06-04,0.4863819858523759
2024-06-05,0.4503536906040518
2024-06-06,0.4863819858523759
2024-06-07,0.7385800525906449
2024-06-08,0.7205659049664828
2024-06-09,0.8106366430872932
2024-06-10,0.6124810192215104
2024-06-11,0.6304951668456724
2024-06-12,0.5224102811007001
2024-06-13,0.4503536906040518
2024-06-14,0.5404244287248621
2024-06-15,0.4683678382282138
2024-06-16,0.756594200214807
2024-06-17,0.504396133476538
2024-06-18,0.4863819858523759
2024-06-19,0.7385800525906449
2024-06-20,0.4503536906040518
2024-06-21,0.4683678382282138
2024-06-22,0.6304951668456724
2024-06-23,0.7205659049664828
2024-06-24,0.7385800525906449
2024-06-25,0.39631124773156556
2024-06-26,1.026806414577238
2024-06-27,0.4503536906040518
2024-06-28,0.756594200214807
2024-06-29,1.0988630050738863
2024-06-30,0.8826932335839415
2024-07-01,0.5584385763490242
2024-07-02,0.5404244287248621
2024-07-03,0.6665234620939966
2024-07-04,0.756594200214807
2024-07-05,0.5224102811007001
2024-07-06,0.6124810192215104
2024-07-07,0.7385800525906449
2024-07-08,0.5224102811007001
2024-07-09,0.6304951668456724
2024-07-10,0.5944668715973483
2024-07-11,0.504396133476538
2024-07-12,0.4863819858523759
2024-07-13,0.7205659049664828
2024-07-14,0.7385800525906449
2024-07-15,0.4683678382282138
2024-07-16,0.39631124773156556
2024-07-17,0.6304951668456724
2024-07-18,0.4323395429798897
2024-07-19,0.5584385763490242
2024-07-20,0.6124810192215104
2024-07-21,0.9007073812081036
2024-07-22,0.774608347838969
2024-07-23,0.6845376097181587
2024-07-24,0.6665234620939966
2024-07-25,0.7926224954631311
2024-07-26,0.5764527239731863
2024-07-27,0.4323395429798897
2024-07-28,0.7205659049664828
2024-07-29,0.7385800525906449
2024-07-30,0.6304951668456724
2024-07-31,0.7385800525906449
2024-08-01,0.6304951668456724
2024-08-02,0.6304951668456724
2024-08-03,0.8106366430872932
2024-08-04,0.6304951668456724
2024-08-05,0.5764527239731863
2024-08-06,0.5944668715973483
2024-08-07,0.39631124773156556
2024-08-08,0.6665234620939966
2024-08-09,0.7205659049664828
2024-08-10,0.8646790859597794
2024-08-11,1.026806414577238
2024-08-12,0.8826932335839415
2024-08-13,0.6845376097181587
2024-08-14,0.6485093144698345
2024-08-15,0.8466649383356173
2024-08-16,0.774608347838969
2024-08-17,1.0448205622014002
2024-08-18,0.9017081671872237
2024-08-19,0.6635211041566362
2024-08-20,0.6835368237390386
2024-08-21,0.7035525433214409
2024-08-22,0.6034739454094293
2024-08-23,0.4363426868963701
2024-08-24,0.8816924476048213
2024-08-25,0.8816924476048213
2024-08-26,0.6344983107621529
2024-08-27,0.5944668715973483
2024-08-28,0.5053969194556581
2024-08-29,0.7035525433214409
2024-08-30,0.5944668715973483
2024-08-31,0.6545140303445552
2024-09-01,0.9417396063520282
2024-09-02,1.050825278076121
2024-09-03,0.6835368237390386
2024-09-04,0.6144825911797507
2024-09-05,0.4653654802908535
2024-09-06,0.5454283586204627
2024-09-07,0.5454283586204627
2024-09-08,0.6835368237390386
2024-09-09,0.574451152014946
2024-09-10,0.5053969194556581
2024-09-11,0.4653654802908535
2024-09-12,0.5544354324325438
2024-09-13,0.39631124773156556
2024-09-14,0.8616767280224191
2024-09-15,0.6635211041566362
2024-09-16,0.4363426868963701
2024-09-17,0.9687608277882714
2024-09-18,1.8494524894139728
2024-09-19,0.4403458308128506
2024-09-20,0.28622479002835294
2024-09-21,0.5724495800567059
2024-09-22,0.704553329300561
2024-09-23,0.4843804138941357
2024-09-24,0.4843804138941357
2024-09-25,0.9027089531663438
2024-09-26,1.1448991601134118
2024-09-27,0.5724495800567059
2024-09-28,0.7926224954631311
2024-09-29,0.8366570785444162
2024-09-30,0.3522766646502805
2024-10-01,0.330259373109638
2024-10-02,0.4623631223534932
2024-10-03,0.4183285392722081
2024-10-04,0.4403458308128506
2024-10-05,0.7485879123818461
2024-10-06,0.5944668715973483
2024-10-07,0.4843804138941357
2024-10-08,0.30824208156899546
2024-10-09,0.4843804138941357
2024-10-10,0.37429395619092304
2024-10-11,0.30824208156899546
2024-10-12,0.4403458308128506
2024-10-13,0.6825360377599184
2024-10-14,0.6385014546786334
2024-10-15,0.4403458308128506
2024-10-16,0.30824208156899546
2024-10-17,0.330259373109638
2024-10-18,0.330259373109638
2024-10-19,0.4843804138941357
2024-10-20,0.5063977054347782
2024-10-21,0.5944668715973483
2024-10-22,0.4183285392722081
2024-10-23,0.5063977054347782
2024-10-24,0.5284149969754208
