Time,ian_hurricane
2024-02-23,2.2773722627737225
2024-02-24,1.4014598540145984
2024-02-25,2.1021897810218975
2024-02-26,2.452554744525547
2024-02-27,2.8029197080291968
2024-02-28,2.890510948905109
2024-02-29,2.9781021897810214
2024-03-01,2.2773722627737225
2024-03-02,2.627737226277372
2024-03-03,1.751824817518248
2024-03-04,2.1897810218978098
2024-03-05,2.7153284671532845
2024-03-06,2.890510948905109
2024-03-07,2.1021897810218975
2024-03-08,2.2773722627737225
2024-03-09,2.1897810218978098
2024-03-10,2.1897810218978098
2024-03-11,3.065693430656934
2024-03-12,2.5401459854014594
2024-03-13,2.2773722627737225
2024-03-14,2.8029197080291968
2024-03-15,2.364963503649635
2024-03-16,2.1021897810218975
2024-03-17,2.8029197080291968
2024-03-18,2.8029197080291968
2024-03-19,2.9781021897810214
2024-03-20,2.5401459854014594
2024-03-21,3.1532846715328464
2024-03-22,2.7153284671532845
2024-03-23,2.014598540145985
2024-03-24,2.1897810218978098
2024-03-25,2.1897810218978098
2024-03-26,3.1532846715328464
2024-03-27,3.328467153284671
2024-03-28,2.8029197080291968
2024-03-29,2.7153284671532845
2024-03-30,2.364963503649635
2024-03-31,2.1021897810218975
2024-04-01,2.1897810218978098
2024-04-02,2.8029197080291968
2024-04-03,2.9781021897810214
2024-04-04,2.7153284671532845
2024-04-05,2.627737226277372
2024-04-06,2.890510948905109
2024-04-07,2.1021897810218975
2024-04-08,2.8029197080291968
2024-04-09,2.627737226277372
2024-04-10,3.065693430656934
2024-04-11,2.8029197080291968
2024-04-12,2.1897810218978098
2024-04-13,2.7153284671532845
2024-04-14,2.452554744525547
2024-04-15,2.627737226277372
2024-04-16,2.452554744525547
2024-04-17,1.9270072992700729
2024-04-18,2.7153284671532845
2024-04-19,2.1897810218978098
2024-04-20,1.6642335766423355
2024-04-21,2.1021897810218975
2024-04-22,2.890510948905109
2024-04-23,2.2773722627737225
2024-04-24,2.1021897810218975
2024-04-25,2.1021897810218975
2024-04-26,2.2773722627737225
2024-04-27,2.2773722627737225
2024-04-28,2.7153284671532845
2024-04-29,2.1021897810218975
2024-04-30,2.627737226277372
2024-05-01,1.8394160583941603
2024-05-02,2.452554744525547
2024-05-03,2.1021897810218975
2024-05-04,0.9635036496350364
2024-05-05,2.364963503649635
2024-05-06,1.5766423357664232
2024-05-07,2.7153284671532845
2024-05-08,1.751824817518248
2024-05-09,1.8394160583941603
2024-05-10,2.890510948905109
2024-05-11,2.364963503649635
2024-05-12,1.6642335766423355
2024-05-13,2.1021897810218975
2024-05-14,2.014598540145985
2024-05-15,2.1897810218978098
2024-05-16,3.2408759124087587
2024-05-17,2.1897810218978098
2024-05-18,1.6642335766423355
2024-05-19,1.5766423357664232
2024-05-20,2.7153284671532845
2024-05-21,1.5766423357664232
2024-05-22,2.8029197080291968
2024-05-23,2.1897810218978098
2024-05-24,2.2773722627737225
2024-05-25,1.5766423357664232
2024-05-26,2.1021897810218975
2024-05-27,2.1021897810218975
2024-05-28,2.8029197080291968
2024-05-29,2.7153284671532845
2024-05-30,2.1897810218978098
2024-05-31,2.014598540145985
2024-06-01,2.452554744525547
2024-06-02,1.6642335766423355
2024-06-03,2.452554744525547
2024-06-04,1.6642335766423355
2024-06-05,2.627737226277372
2024-06-06,2.2773722627737225
2024-06-07,1.8394160583941603
2024-06-08,1.5766423357664232
2024-06-09,1.8394160583941603
2024-06-10,2.627737226277372
2024-06-11,3.2408759124087587
2024-06-12,2.5401459854014594
2024-06-13,2.1021897810218975
2024-06-14,2.364963503649635
2024-06-15,2.2773722627737225
2024-06-16,2.014598540145985
2024-06-17,2.1897810218978098
2024-06-18,2.5401459854014594
2024-06-19,2.8029197080291968
2024-06-20,2.1897810218978098
2024-06-21,1.9270072992700729
2024-06-22,1.751824817518248
2024-06-23,2.5401459854014594
2024-06-24,1.313868613138686
2024-06-25,2.1897810218978098
2024-06-26,1.6642335766423355
2024-06-27,2.014598540145985
2024-06-28,1.6642335766423355
2024-06-29,3.6788321167883207
2024-06-30,4.204379562043795
2024-07-01,5.343065693430656
2024-07-02,4.72992700729927
2024-07-03,3.8540145985401457
2024-07-04,3.2408759124087587
2024-07-05,3.065693430656934
2024-07-06,2.5401459854014594
2024-07-07,3.941605839416058
2024-07-08,4.467153284671532
2024-07-09,4.116788321167883
2024-07-10,2.627737226277372
2024-07-11,2.5401459854014594
2024-07-12,2.7153284671532845
2024-07-13,1.313868613138686
2024-07-14,1.751824817518248
2024-07-15,2.452554744525547
2024-07-16,1.8394160583941603
2024-07-17,1.4890510948905107
2024-07-18,1.8394160583941603
2024-07-19,1.6642335766423355
2024-07-20,2.452554744525547
2024-07-21,1.4890510948905107
2024-07-22,1.9270072992700729
2024-07-23,2.1897810218978098
2024-07-24,1.8394160583941603
2024-07-25,2.1021897810218975
2024-07-26,1.8394160583941603
2024-07-27,1.2262773722627736
2024-07-28,1.9270072992700729
2024-07-29,1.6642335766423355
2024-07-30,1.0510948905109487
2024-07-31,1.9270072992700729
2024-08-01,3.2408759124087587
2024-08-02,4.467153284671532
2024-08-03,4.3795620437956195
2024-08-04,8.233576642335766
2024-08-05,8.759124087591239
2024-08-06,4.72992700729927
2024-08-07,3.6788321167883207
2024-08-08,3.1532846715328464
2024-08-09,2.5401459854014594
2024-08-10,2.7153284671532845
2024-08-11,2.364963503649635
2024-08-12,2.1897810218978098
2024-08-13,2.7153284671532845
2024-08-14,2.452554744525547
2024-08-15,2.1021897810218975
2024-08-16,2.014598540145985
2024-08-17,1.5766423357664232
2024-08-18,2.2112806901128064
2024-08-19,2.2550763105507627
2024-08-20,1.3903118779031187
2024-08-21,2.2112806901128064
2024-08-22,1.5216987392169872
2024-08-23,2.4740544127405437
2024-08-24,1.3465162574651623
2024-08-25,1.3465162574651623
2024-08-26,2.6054412740544124
2024-08-27,2.5616456536164565
2024-08-28,2.3864631718646314
2024-08-29,2.1674850696748504
2024-08-30,1.477903118779031
2024-08-31,2.1674850696748504
2024-09-01,1.1713337757133377
2024-09-02,2.3426675514266755
2024-09-03,2.2550763105507627
2024-09-04,2.4302587923025873
2024-09-05,2.3864631718646314
2024-09-06,1.3903118779031187
2024-09-07,1.3903118779031187
2024-09-08,1.1713337757133377
2024-09-09,2.2112806901128064
2024-09-10,2.6492368944923683
2024-09-11,3.5577969475779687
2024-09-12,2.5616456536164565
2024-09-13,1.3903118779031187
2024-09-14,2.1674850696748504
2024-09-15,2.3426675514266755
2024-09-16,2.4302587923025873
2024-09-17,2.407962840079628
2024-09-18,3.611944260119442
2024-09-19,2.407962840079628
2024-09-20,2.407962840079628
2024-09-21,2.407962840079628
2024-09-22,3.611944260119442
2024-09-23,12.03981420039814
2024-09-24,24.07962840079628
2024-09-25,32.50749834107498
2024-09-26,46.955275381552745
2024-09-27,42.13934970139349
2024-09-28,15.651758460517582
2024-09-29,13.243795620437954
2024-09-30,15.651758460517582
2024-10-01,8.427869940278699
2024-10-02,7.223888520238884
2024-10-03,8.427869940278699
2024-10-04,7.223888520238884
2024-10-05,18.05972130059721
2024-10-06,57.79110816191107
2024-10-07,108.35832780358326
2024-10-08,117.99017916390177
2024-10-09,120.3981420039814
2024-10-10,51.771201061712006
2024-10-11,16.855739880557397
2024-10-12,9.631851360318512
2024-10-13,7.223888520238884
2024-10-14,6.01990710019907
2024-10-15,4.815925680159256
2024-10-16,3.611944260119442
2024-10-17,3.611944260119442
2024-10-18,3.611944260119442
2024-10-19,2.407962840079628
2024-10-20,3.611944260119442
2024-10-21,3.611944260119442
2024-10-22,2.407962840079628
2024-10-23,2.407962840079628
2024-10-24,2.407962840079628
2024-10-25,2.407962840079628
2024-10-26,1.203981420039814
2024-10-27,1.203981420039814
2024-10-28,2.407962840079628
2024-10-29,2.407962840079628
2024-10-30,1.203981420039814
2024-10-31,2.407962840079628
2024-11-01,1.203981420039814
2024-11-02,1.203981420039814
2024-11-03,1.203981420039814
2024-11-04,1.203981420039814
2024-11-05,1.203981420039814
2024-11-06,1.203981420039814
2024-11-07,1.203981420039814
2024-11-08,1.203981420039814
2024-11-09,1.203981420039814
2024-11-10,1.203981420039814
2024-11-11,2.407962840079628
2024-11-12,1.203981420039814
2024-11-13,1.203981420039814
2024-11-14,1.203981420039814
2024-11-15,1.203981420039814
2024-11-16,2.407962840079628
2024-11-17,1.203981420039814
2024-11-18,1.203981420039814
2024-11-19,1.203981420039814
2024-11-20,1.203981420039814
2024-11-21,1.203981420039814
2024-11-22,1.203981420039814
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,1.203981420039814
2024-11-26,1.203981420039814
2024-11-27,1.203981420039814
2024-11-28,0.0
2024-11-29,1.203981420039814
2024-11-30,1.203981420039814
2024-12-01,0.0
2024-12-02,1.203981420039814
2024-12-03,1.203981420039814
2024-12-04,1.203981420039814
2024-12-05,1.203981420039814
2024-12-06,0.0
2024-12-07,1.203981420039814
2024-12-08,0.0
2024-12-09,1.203981420039814
2024-12-10,0.0
2024-12-11,1.203981420039814
2024-12-12,1.203981420039814
2024-12-13,1.203981420039814
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,1.203981420039814
2024-12-17,1.203981420039814
2024-12-18,1.203981420039814
2024-12-19,1.203981420039814
2024-12-20,1.203981420039814
2024-12-21,1.203981420039814
2024-12-22,0.0
2024-12-23,1.203981420039814
2024-12-24,0.0
2024-12-25,1.203981420039814
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,1.203981420039814
2024-12-29,2.407962840079628
2024-12-30,1.203981420039814
2024-12-31,1.203981420039814
2025-01-01,0.0
2025-01-02,1.203981420039814
2025-01-03,1.203981420039814
2025-01-04,0.0
2025-01-05,1.203981420039814
2025-01-06,1.203981420039814
2025-01-07,1.203981420039814
2025-01-08,1.203981420039814
2025-01-09,1.203981420039814
2025-01-10,2.407962840079628
2025-01-11,1.203981420039814
2025-01-12,2.407962840079628
2025-01-13,1.203981420039814
2025-01-14,1.203981420039814
2025-01-15,2.407962840079628
2025-01-16,1.203981420039814
2025-01-17,1.203981420039814
2025-01-18,1.203981420039814
2025-01-19,0.0
