Time,tsla_stock
2022-06-23,41.0
2022-06-24,38.0
2022-06-25,9.0
2022-06-26,6.0
2022-06-27,39.0
2022-06-28,36.0
2022-06-29,36.0
2022-06-30,36.0
2022-07-01,33.0
2022-07-02,9.0
2022-07-03,7.0
2022-07-04,6.0
2022-07-05,44.0
2022-07-06,33.0
2022-07-07,36.0
2022-07-08,41.0
2022-07-09,13.0
2022-07-10,6.0
2022-07-11,43.0
2022-07-12,35.0
2022-07-13,37.0
2022-07-14,38.0
2022-07-15,31.0
2022-07-16,8.0
2022-07-17,5.0
2022-07-18,34.0
2022-07-19,36.0
2022-07-20,69.0
2022-07-21,74.0
2022-07-22,52.0
2022-07-23,9.0
2022-07-24,6.0
2022-07-25,39.0
2022-07-26,35.0
2022-07-27,40.0
2022-07-28,42.0
2022-07-29,43.0
2022-07-30,9.0
2022-07-31,6.0
2022-08-01,44.0
2022-08-02,43.0
2022-08-03,42.0
2022-08-04,51.0
2022-08-05,53.0
2022-08-06,11.0
2022-08-07,7.0
2022-08-08,46.0
2022-08-09,40.0
2022-08-10,57.0
2022-08-11,43.0
2022-08-12,38.0
2022-08-13,10.0
2022-08-14,7.0
2022-08-15,47.0
2022-08-16,41.0
2022-08-17,40.0
2022-08-18,36.0
2022-08-19,34.0
2022-08-20,8.0
2022-08-21,5.0
2022-08-22,40.0
2022-08-23,40.0
2022-08-24,45.0
2022-08-25,67.0
2022-08-26,50.0
2022-08-27,11.0
2022-08-28,7.0
2022-08-29,35.1551724137931
2022-08-30,37.758620689655174
2022-08-31,33.05172413793103
2022-09-01,34.103448275862064
2022-09-02,29.89655172413793
2022-09-03,5.758620689655173
2022-09-04,3.655172413793103
2022-09-05,5.258620689655173
2022-09-06,32.0
2022-09-07,32.0
2022-09-08,29.89655172413793
2022-09-09,36.20689655172414
2022-09-10,7.862068965517241
2022-09-11,4.706896551724138
2022-09-12,33.05172413793103
2022-09-13,39.36206896551724
2022-09-14,36.20689655172414
2022-09-15,34.603448275862064
2022-09-16,30.948275862068964
2022-09-17,6.310344827586206
2022-09-18,5.258620689655173
2022-09-19,33.05172413793103
2022-09-20,30.948275862068964
2022-09-21,33.05172413793103
2022-09-22,32.0
2022-09-23,34.603448275862064
2022-09-24,6.810344827586206
2022-09-25,4.206896551724138
2022-09-26,30.948275862068964
2022-09-27,28.844827586206897
2022-09-28,29.79310344827586
2022-09-29,33.10344827586207
2022-09-30,32.0
2022-10-01,9.931034482758621
2022-10-02,6.620689655172414
2022-10-03,51.86206896551724
2022-10-04,54.06896551724138
2022-10-05,45.241379310344826
2022-10-06,35.310344827586206
2022-10-07,44.13793103448276
2022-10-08,9.931034482758621
2022-10-09,4.413793103448276
2022-10-10,34.206896551724135
2022-10-11,33.10344827586207
2022-10-12,33.10344827586207
2022-10-13,37.51724137931034
2022-10-14,37.51724137931034
2022-10-15,11.03448275862069
2022-10-16,5.517241379310345
2022-10-17,38.62068965517241
2022-10-18,40.82758620689655
2022-10-19,67.3103448275862
2022-10-20,69.51724137931035
2022-10-21,43.03448275862069
2022-10-22,8.827586206896552
2022-10-23,5.517241379310345
2022-10-24,43.03448275862069
2022-10-25,37.51724137931034
2022-10-26,38.62068965517241
2022-10-27,39.724137931034484
2022-10-28,38.62068965517241
2022-10-29,7.724137931034482
2022-10-30,4.413793103448276
2022-10-31,28.689655172413794
2022-11-01,28.689655172413794
2022-11-02,28.689655172413794
2022-11-03,29.79310344827586
2022-11-04,29.79310344827586
2022-11-05,7.724137931034482
2022-11-06,4.413793103448276
2022-11-07,40.82758620689655
2022-11-08,46.3448275862069
2022-11-09,50.758620689655174
2022-11-10,50.758620689655174
2022-11-11,39.724137931034484
2022-11-12,8.827586206896552
2022-11-13,5.517241379310345
2022-11-14,35.310344827586206
2022-11-15,34.206896551724135
2022-11-16,30.89655172413793
2022-11-17,32.0
2022-11-18,37.51724137931034
2022-11-19,9.931034482758621
2022-11-20,5.517241379310345
2022-11-21,40.82758620689655
2022-11-22,39.724137931034484
2022-11-23,45.241379310344826
2022-11-24,11.03448275862069
2022-11-25,24.275862068965516
2022-11-26,6.620689655172414
2022-11-27,5.517241379310345
2022-11-28,28.689655172413794
2022-11-29,29.79310344827586
2022-11-30,29.79310344827586
2022-12-01,33.10344827586207
2022-12-02,28.689655172413794
2022-12-03,6.620689655172414
2022-12-04,4.413793103448276
2022-12-05,30.89655172413793
2022-12-06,29.79310344827586
2022-12-07,30.89655172413793
2022-12-08,32.0
2022-12-09,29.79310344827586
2022-12-10,6.620689655172414
2022-12-11,4.413793103448276
2022-12-12,37.51724137931034
2022-12-13,55.172413793103445
2022-12-14,50.758620689655174
2022-12-15,62.89655172413793
2022-12-16,56.275862068965516
2022-12-17,15.448275862068964
2022-12-18,8.827586206896552
2022-12-19,57.37931034482759
2022-12-20,71.72413793103448
2022-12-21,71.72413793103448
2022-12-22,84.9655172413793
2022-12-23,76.13793103448276
2022-12-24,18.75862068965517
2022-12-25,8.827586206896552
2022-12-26,16.551724137931036
2022-12-27,91.58620689655173
2022-12-28,110.34482758620689
2022-12-29,81.6551724137931
2022-12-30,64.0
2022-12-31,14.344827586206897
2023-01-01,8.827586206896552
2023-01-02,19.862068965517242
2023-01-03,91.58620689655173
2023-01-04,77.24137931034483
2023-01-05,61.79310344827586
2023-01-06,69.51724137931035
2023-01-07,15.448275862068964
2023-01-08,8.827586206896552
2023-01-09,55.172413793103445
2023-01-10,49.6551724137931
2023-01-11,51.86206896551724
2023-01-12,49.6551724137931
2023-01-13,55.172413793103445
2023-01-14,13.241379310344827
2023-01-15,7.724137931034482
2023-01-16,14.344827586206897
2023-01-17,51.86206896551724
2023-01-18,51.86206896551724
2023-01-19,46.3448275862069
2023-01-20,44.13793103448276
2023-01-21,12.137931034482758
2023-01-22,7.724137931034482
2023-01-23,54.06896551724138
2023-01-24,55.172413793103445
2023-01-25,83.86206896551724
2023-01-26,100.41379310344827
2023-01-27,86.06896551724138
2023-01-28,20.96551724137931
2023-01-29,11.03448275862069
2023-01-30,64.0
2023-01-31,60.689655172413794
2023-02-01,64.0
2023-02-02,79.44827586206897
2023-02-03,66.20689655172414
2023-02-04,15.448275862068964
2023-02-05,8.827586206896552
2023-02-06,54.06896551724138
2023-02-07,51.86206896551724
2023-02-08,55.172413793103445
2023-02-09,66.20689655172414
2023-02-10,58.48275862068965
2023-02-11,12.137931034482758
2023-02-12,7.724137931034482
2023-02-13,49.6551724137931
2023-02-14,56.275862068965516
2023-02-15,64.0
2023-02-16,67.3103448275862
2023-02-17,58.48275862068965
2023-02-18,12.137931034482758
2023-02-19,7.724137931034482
2023-02-20,16.551724137931036
2023-02-21,51.86206896551724
2023-02-22,47.44827586206897
2023-02-23,48.55172413793103
2023-02-24,44.13793103448276
2023-02-25,9.931034482758621
2023-02-26,5.517241379310345
2023-02-27,46.3448275862069
2023-02-28,52.96551724137931
2023-03-01,57.37931034482759
2023-03-02,77.24137931034483
2023-03-03,51.86206896551724
2023-03-04,12.137931034482758
2023-03-05,6.620689655172414
2023-03-06,45.241379310344826
2023-03-07,41.93103448275862
2023-03-08,48.55172413793103
2023-03-09,48.55172413793103
2023-03-10,47.44827586206897
2023-03-11,9.931034482758621
2023-03-12,7.724137931034482
2023-03-13,46.3448275862069
2023-03-14,39.724137931034484
2023-03-15,38.62068965517241
2023-03-16,36.41379310344828
2023-03-17,33.10344827586207
2023-03-18,7.724137931034482
2023-03-19,5.517241379310345
2023-03-20,34.206896551724135
2023-03-21,43.03448275862069
2023-03-22,45.241379310344826
2023-03-23,40.82758620689655
2023-03-24,34.206896551724135
2023-03-25,7.724137931034482
2023-03-26,5.517241379310345
2023-03-27,36.41379310344828
2023-03-28,32.0
2023-03-29,36.41379310344828
2023-03-30,35.310344827586206
2023-03-31,38.62068965517241
2023-04-01,11.03448275862069
2023-04-02,9.931034482758621
2023-04-03,56.275862068965516
2023-04-04,41.93103448275862
2023-04-05,38.62068965517241
2023-04-06,39.724137931034484
2023-04-07,18.75862068965517
2023-04-08,5.517241379310345
2023-04-09,5.517241379310345
2023-04-10,40.82758620689655
2023-04-11,39.724137931034484
2023-04-12,39.724137931034484
2023-04-13,38.62068965517241
2023-04-14,36.41379310344828
2023-04-15,7.724137931034482
2023-04-16,5.517241379310345
2023-04-17,36.41379310344828
2023-04-18,36.41379310344828
2023-04-19,75.03448275862068
2023-04-20,94.89655172413794
2023-04-21,68.41379310344827
2023-04-22,12.137931034482758
2023-04-23,7.724137931034482
2023-04-24,49.6551724137931
2023-04-25,47.44827586206897
2023-04-26,50.82352941176471
2023-04-27,46.5395537525355
2023-04-28,39.59432048681542
2023-04-29,8.016227180527384
2023-04-30,5.354969574036511
2023-05-01,36.38133874239351
2023-05-02,34.2393509127789
2023-05-03,33.1683569979716
2023-05-04,33.1683569979716
2023-05-05,34.2393509127789
2023-05-06,7.496957403651115
2023-05-07,5.354969574036511
2023-05-08,33.1683569979716
2023-05-09,33.1683569979716
2023-05-10,34.2393509127789
2023-05-11,36.90060851926978
2023-05-12,45.46855983772819
2023-05-13,8.567951318458418
2023-05-14,5.354969574036511
2023-05-15,35.310344827586206
2023-05-16,39.59432048681542
2023-05-17,46.5395537525355
2023-05-18,39.04259634888438
2023-05-19,40.665314401622716
2023-05-20,9.087221095334685
2023-05-21,5.354969574036511
2023-05-22,40.665314401622716
2023-05-23,41.73630831643002
2023-05-24,38.523326572008116
2023-05-25,42.80730223123732
2023-05-26,45.69574036511156
2023-05-27,11.42393509127789
2023-05-28,6.231237322515213
2023-05-29,7.269776876267748
2023-05-30,50.88843813387424
2023-05-31,44.657200811359026
2023-06-01,46.7342799188641
2023-06-02,54.004056795131845
2023-06-03,12.462474645030426
2023-06-04,8.308316430020284
2023-06-05,51.926977687626774
2023-06-06,55.04259634888438
2023-06-07,59.19675456389452
2023-06-08,66.46653144016227
2023-06-09,87.23732251521298
2023-06-10,17.655172413793103
2023-06-11,10.385395537525355
2023-06-12,66.46653144016227
2023-06-13,71.65922920892496
2023-06-14,75.8133874239351
2023-06-15,66.46653144016227
2023-06-16,58.15821501014199
2023-06-17,12.462474645030426
2023-06-18,8.308316430020284
2023-06-19,18.69371196754564
2023-06-20,70.62068965517241
2023-06-21,74.77484787018255
2023-06-22,62.31237322515213
2023-06-23,59.19675456389452
2023-06-24,10.385395537525355
2023-06-25,8.308316430020284
2023-06-26,56.081135902636916
2023-06-27,59.19675456389452
2023-06-28,54.004056795131845
2023-06-29,54.004056795131845
2023-06-30,52.96551724137931
2023-07-01,11.42393509127789
2023-07-02,13.501014198782961
2023-07-03,79.96754563894524
2023-07-04,16.616632860040568
2023-07-05,63.350912778904664
2023-07-06,58.15821501014199
2023-07-07,50.88843813387424
2023-07-08,10.385395537525355
2023-07-09,7.269776876267748
2023-07-10,47.77281947261663
2023-07-11,46.7342799188641
2023-07-12,46.7342799188641
2023-07-13,49.8498985801217
2023-07-14,48.81135902636917
2023-07-15,10.385395537525355
2023-07-16,8.308316430020284
2023-07-17,60.23529411764706
2023-07-18,63.350912778904664
2023-07-19,100.73833671399595
2023-07-20,103.85395537525355
2023-07-21,75.8133874239351
2023-07-22,12.462474645030426
2023-07-23,10.385395537525355
2023-07-24,62.31237322515213
2023-07-25,57.11967545638945
2023-07-26,49.8498985801217
2023-07-27,52.96551724137931
2023-07-28,50.88843813387424
2023-07-29,11.42393509127789
2023-07-30,7.269776876267748
2023-07-31,44.657200811359026
2023-08-01,42.580121703853955
2023-08-02,46.7342799188641
2023-08-03,44.657200811359026
2023-08-04,41.54158215010142
2023-08-05,10.385395537525355
2023-08-06,6.231237322515213
2023-08-07,49.8498985801217
2023-08-08,46.7342799188641
2023-08-09,40.503042596348884
2023-08-10,42.580121703853955
2023-08-11,38.42596348884381
2023-08-12,8.308316430020284
2023-08-13,5.192697768762677
2023-08-14,43.61866125760649
2023-08-15,38.42596348884381
2023-08-16,45.69574036511156
2023-08-17,47.77281947261663
2023-08-18,43.61866125760649
2023-08-19,10.385395537525355
2023-08-20,7.269776876267748
2023-08-21,50.88843813387424
2023-08-22,50.88843813387424
2023-08-23,47.77281947261663
2023-08-24,43.61866125760649
2023-08-25,41.54158215010142
2023-08-26,9.34685598377282
2023-08-27,6.231237322515213
2023-08-28,40.503042596348884
2023-08-29,46.7342799188641
2023-08-30,44.657200811359026
2023-08-31,41.54158215010142
2023-09-01,45.69574036511156
2023-09-02,9.34685598377282
2023-09-03,4.154158215010142
2023-09-04,9.34685598377282
2023-09-05,43.61866125760649
2023-09-06,42.580121703853955
2023-09-07,36.34888438133874
2023-09-08,34.27180527383367
2023-09-09,7.269776876267748
2023-09-10,4.154158215010142
2023-09-11,68.54361054766734
2023-09-12,56.081135902636916
2023-09-13,46.7342799188641
2023-09-14,46.7342799188641
2023-09-15,42.580121703853955
2023-09-16,10.385395537525355
2023-09-17,6.231237322515213
2023-09-18,42.580121703853955
2023-09-19,39.46450304259635
2023-09-20,41.54158215010142
2023-09-21,40.503042596348884
2023-09-22,39.46450304259635
2023-09-23,8.308316430020284
2023-09-24,6.231237322515213
2023-09-25,36.34888438133874
2023-09-26,35.310344827586206
2023-09-27,34.27180527383367
2023-09-28,36.34888438133874
2023-09-29,37.38742393509128
2023-09-30,8.308316430020284
2023-10-01,6.231237322515213
2023-10-02,45.69574036511156
2023-10-03,35.310344827586206
2023-10-04,42.580121703853955
2023-10-05,41.54158215010142
2023-10-06,38.42596348884381
2023-10-07,9.34685598377282
2023-10-08,5.192697768762677
2023-10-09,34.27180527383367
2023-10-10,38.42596348884381
2023-10-11,36.34888438133874
2023-10-12,34.27180527383367
2023-10-13,33.233265720081135
2023-10-14,6.231237322515213
2023-10-15,6.231237322515213
2023-10-16,34.27180527383367
2023-10-17,34.27180527383367
2023-10-18,63.350912778904664
2023-10-19,84.12170385395538
2023-10-20,65.42799188640973
2023-10-21,13.501014198782961
2023-10-22,8.308316430020284
2023-10-23,48.81135902636917
2023-10-24,48.81135902636917
2023-10-25,41.54158215010142
2023-10-26,45.69574036511156
2023-10-27,41.54158215010142
2023-10-28,10.385395537525355
2023-10-29,6.231237322515213
2023-10-30,52.96551724137931
2023-10-31,47.77281947261663
2023-11-01,45.69574036511156
2023-11-02,47.77281947261663
2023-11-03,41.54158215010142
2023-11-04,9.34685598377282
2023-11-05,6.231237322515213
2023-11-06,41.54158215010142
2023-11-07,40.503042596348884
2023-11-08,36.34888438133874
2023-11-09,41.54158215010142
2023-11-10,42.580121703853955
2023-11-11,9.34685598377282
2023-11-12,6.231237322515213
2023-11-13,39.46450304259635
2023-11-14,47.77281947261663
2023-11-15,51.926977687626774
2023-11-16,45.69574036511156
2023-11-17,46.7342799188641
2023-11-18,11.42393509127789
2023-11-19,7.269776876267748
2023-11-20,41.54158215010142
2023-11-21,42.580121703853955
2023-11-22,43.61866125760649
2023-11-23,10.385395537525355
2023-11-24,25.963488843813387
2023-11-25,7.269776876267748
2023-11-26,4.154158215010142
2023-11-27,34.27180527383367
2023-11-28,40.503042596348884
2023-11-29,47.77281947261663
2023-11-30,55.04259634888438
2023-12-01,47.77281947261663
2023-12-02,11.42393509127789
2023-12-03,6.231237322515213
2023-12-04,35.310344827586206
2023-12-05,38.42596348884381
2023-12-06,39.46450304259635
2023-12-07,33.233265720081135
2023-12-08,38.42596348884381
2023-12-09,9.34685598377282
2023-12-10,5.192697768762677
2023-12-11,33.233265720081135
2023-12-12,32.1947261663286
2023-12-13,48.81135902636917
2023-12-14,49.8498985801217
2023-12-15,40.503042596348884
2023-12-16,9.34685598377282
2023-12-17,5.192697768762677
2023-12-18,38.42596348884381
2023-12-19,37.38742393509128
2023-12-20,43.61866125760649
2023-12-21,41.54158215010142
2023-12-22,39.28208131228503
2023-12-23,9.932050445365553
2023-12-24,4.966025222682776
2023-12-25,3.854336361231149
2023-12-26,35.42774495105388
2023-12-27,40.39377017373666
2023-12-28,43.728836758091546
2023-12-29,38.762811535408765
2023-12-30,8.301091807037658
2023-12-31,4.966025222682776
2024-01-01,7.18940294558603
2024-01-02,43.728836758091546
2024-01-03,39.8745003968604
2024-01-04,36.539433812505514
2024-01-05,33.20436722815063
2024-01-06,8.301091807037658
2024-01-07,4.966025222682776
2024-01-08,33.20436722815063
2024-01-09,33.20436722815063
2024-01-10,34.316056089602256
2024-01-11,37.05870358938178
2024-01-12,45.9522144809948
2024-01-13,9.412780668489285
2024-01-14,5.558444307258136
2024-01-15,11.63615839139254
2024-01-16,43.728836758091546
2024-01-17,44.84052561954317
2024-01-18,42.61714789663992
2024-01-19,45.9522144809948
2024-01-20,11.63615839139254
2024-01-21,7.109029014904313
2024-01-22,46.208688596878034
2024-01-23,47.39352676602876
2024-01-24,85.30834817885176
2024-01-25,117.29897874592116
2024-01-26,85.30834817885176
2024-01-27,16.587734368110063
2024-01-28,10.66354352235647
2024-01-29,54.502555780933065
2024-01-30,61.61158479583738
2024-01-31,65.16609930328954
2024-02-01,46.208688596878034
2024-02-02,50.94804127348091
2024-02-03,11.84838169150719
2024-02-04,7.109029014904313
2024-02-05,52.132879442631626
2024-02-06,50.94804127348091
2024-02-07,48.57836493517947
2024-02-08,45.02385042772732
2024-02-09,41.46933592027516
2024-02-10,11.84838169150719
2024-02-11,8.293867184055031
2024-02-12,39.09965958197372
2024-02-13,41.46933592027516
2024-02-14,39.09965958197372
2024-02-15,49.76320310433019
2024-02-16,45.02385042772732
2024-02-17,9.47870535320575
2024-02-18,7.109029014904313
2024-02-19,13.033219860657907
2024-02-20,40.28449775112444
2024-02-21,39.09965958197372
2024-02-22,45.02385042772732
2024-02-23,37.914821412823
2024-02-24,9.47870535320575
2024-02-25,7.109029014904313
2024-02-26,40.28449775112444
2024-02-27,39.09965958197372
2024-02-28,37.914821412823
2024-02-29,34.36030690537085
2024-03-01,36.72998324367229
2024-03-02,9.47870535320575
2024-03-03,7.109029014904313
2024-03-04,46.208688596878034
2024-03-05,56.8722321192345
2024-03-06,52.132879442631626
2024-03-07,45.02385042772732
2024-03-08,45.02385042772732
2024-03-09,9.47870535320575
2024-03-10,5.924190845753595
2024-03-11,40.28449775112444
2024-03-12,40.28449775112444
2024-03-13,50.94804127348091
2024-03-14,61.61158479583738
2024-03-15,50.94804127348091
2024-03-16,13.033219860657907
2024-03-17,8.293867184055031
2024-03-18,52.132879442631626
2024-03-19,46.208688596878034
2024-03-20,46.208688596878034
2024-03-21,43.839012258576595
2024-03-22,40.28449775112444
2024-03-23,8.293867184055031
2024-03-24,7.109029014904313
2024-03-25,36.72998324367229
2024-03-26,45.02385042772732
2024-03-27,42.65417408942588
2024-03-28,36.72998324367229
2024-03-29,16.587734368110063
2024-03-30,5.924190845753595
2024-03-31,5.924190845753595
2024-04-01,41.46933592027516
2024-04-02,66.35093747244025
2024-04-03,55.68739395008379
2024-04-04,47.39352676602876
2024-04-05,59.24190845753594
2024-04-06,16.587734368110063
2024-04-07,9.47870535320575
2024-04-08,43.839012258576595
2024-04-09,45.02385042772732
2024-04-10,40.28449775112444
2024-04-11,35.545145074521564
2024-04-12,35.545145074521564
2024-04-13,9.47870535320575
2024-04-14,4.739352676602875
2024-04-15,55.68739395008379
2024-04-16,54.502555780933065
2024-04-17,48.57836493517947
2024-04-18,53.31771761178235
2024-04-19,54.502555780933065
2024-04-20,13.033219860657907
2024-04-21,9.47870535320575
2024-04-22,67.53577564159097
2024-04-23,117.29897874592116
2024-04-24,118.48381691507188
2024-04-25,71.09029014904313
2024-04-26,53.31771761178235
2024-04-27,13.033219860657907
2024-04-28,8.293867184055031
2024-04-29,87.67802451715319
2024-04-30,71.09029014904313
2024-05-01,50.94804127348091
2024-05-02,46.208688596878034
2024-05-03,40.28449775112444
2024-05-04,9.47870535320575
2024-05-05,5.924190845753595
2024-05-06,39.09965958197372
2024-05-07,36.72998324367229
2024-05-08,36.72998324367229
2024-05-09,35.545145074521564
2024-05-10,35.545145074521564
2024-05-11,9.47870535320575
2024-05-12,4.739352676602875
2024-05-13,37.914821412823
2024-05-14,35.545145074521564
2024-05-15,34.36030690537085
2024-05-16,33.175468736220125
2024-05-17,31.99063056706941
2024-05-18,7.109029014904313
2024-05-19,4.739352676602875
2024-05-20,33.175468736220125
2024-05-21,39.09965958197372
2024-05-22,40.28449775112444
2024-05-23,35.545145074521564
2024-05-24,31.99063056706941
2024-05-25,7.109029014904313
2024-05-26,4.739352676602875
2024-05-27,7.109029014904313
2024-05-28,31.99063056706941
2024-05-29,31.99063056706941
2024-05-30,31.99063056706941
2024-05-31,26.066439721315813
2024-06-01,7.109029014904313
2024-06-02,4.739352676602875
2024-06-03,31.99063056706941
2024-06-04,29.62095422876797
2024-06-05,31.99063056706941
2024-06-06,28.43611605961725
2024-06-07,28.43611605961725
2024-06-08,7.109029014904313
2024-06-09,5.924190845753595
2024-06-10,33.175468736220125
2024-06-11,37.914821412823
2024-06-12,40.28449775112444
2024-06-13,72.27512831819385
2024-06-14,52.132879442631626
2024-06-15,10.66354352235647
2024-06-16,7.109029014904313
2024-06-17,47.39352676602876
2024-06-18,40.28449775112444
2024-06-19,15.402896198959345
2024-06-20,34.36030690537085
2024-06-21,28.43611605961725
2024-06-22,8.293867184055031
2024-06-23,4.739352676602875
2024-06-24,33.175468736220125
2024-06-25,36.72998324367229
2024-06-26,46.208688596878034
2024-06-27,40.28449775112444
2024-06-28,40.28449775112444
2024-06-29,8.293867184055031
2024-06-30,7.109029014904313
2024-07-01,54.502555780933065
2024-07-02,84.12351000970104
2024-07-03,84.12351000970104
2024-07-04,20.14224887556222
2024-07-05,69.9054519798924
2024-07-06,16.587734368110063
2024-07-07,9.47870535320575
2024-07-08,65.16609930328954
2024-07-09,66.35093747244025
2024-07-10,66.35093747244025
2024-07-11,79.38415733309816
2024-07-12,66.35093747244025
2024-07-13,10.66354352235647
2024-07-14,8.293867184055031
2024-07-15,62.796422964988096
2024-07-16,52.132879442631626
2024-07-17,50.94804127348091
2024-07-18,43.839012258576595
2024-07-19,42.65417408942588
2024-07-20,9.47870535320575
2024-07-21,7.109029014904313
2024-07-22,48.57836493517947
2024-07-23,93.60221536290679
2024-07-24,109.00511156186613
2024-07-25,68.7206138107417
2024-07-26,47.39352676602876
2024-07-27,8.293867184055031
2024-07-28,5.924190845753595
2024-07-29,47.39352676602876
2024-07-30,41.46933592027516
2024-07-31,40.28449775112444
2024-08-01,43.839012258576595
2024-08-02,41.46933592027516
2024-08-03,8.293867184055031
2024-08-04,7.109029014904313
2024-08-05,66.35093747244025
2024-08-06,47.39352676602876
2024-08-07,37.914821412823
2024-08-08,35.545145074521564
2024-08-09,31.99063056706941
2024-08-10,7.109029014904313
2024-08-11,4.739352676602875
2024-08-12,31.99063056706941
2024-08-13,36.72998324367229
2024-08-14,35.545145074521564
2024-08-15,36.72998324367229
2024-08-16,34.36030690537085
2024-08-17,7.109029014904313
2024-08-18,4.251478136364344
2024-08-19,33.52395055067622
2024-08-20,33.52395055067622
2024-08-21,31.99063056706941
2024-08-22,31.99063056706941
2024-08-23,33.52395055067622
2024-08-24,7.318118103577969
2024-08-25,5.192379035395797
2024-08-26,31.99063056706941
2024-08-27,31.99063056706941
2024-08-28,27.73915243070506
2024-08-29,29.864891498887236
2024-08-30,27.73915243070506
2024-08-31,5.784798119971157
2024-09-01,4.251478136364344
2024-09-02,5.784798119971157
2024-09-03,31.99063056706941
2024-09-04,35.64968961885839
2024-09-05,35.64968961885839
2024-09-06,34.11636963525158
2024-09-07,7.318118103577969
2024-09-08,5.192379035395797
2024-09-09,31.99063056706941
2024-09-10,31.398211482494048
2024-09-11,31.99063056706941
2024-09-12,28.331571515280423
2024-09-13,28.331571515280423
2024-09-14,5.784798119971157
2024-09-15,3.6590590517889847
2024-09-16,28.331571515280423
2024-09-17,26.34522517288069
2024-09-18,31.990630567069406
2024-09-19,39.51783775932103
2024-09-20,35.75423416319522
2024-09-21,7.527207192251625
2024-09-22,3.7636035961258125
2024-09-23,37.63603596125812
2024-09-24,43.281441355446844
2024-09-25,35.75423416319522
