Time,google
2022-05-17,58.0
2022-05-18,57.0
2022-05-19,59.0
2022-05-20,53.0
2022-05-21,34.0
2022-05-22,34.0
2022-05-23,54.0
2022-05-24,54.0
2022-05-25,52.0
2022-05-26,51.0
2022-05-27,47.0
2022-05-28,33.0
2022-05-29,32.0
2022-05-30,33.0
2022-05-31,51.0
2022-06-01,52.0
2022-06-02,47.0
2022-06-03,47.0
2022-06-04,32.0
2022-06-05,35.0
2022-06-06,48.0
2022-06-07,47.0
2022-06-08,48.0
2022-06-09,44.0
2022-06-10,43.0
2022-06-11,33.0
2022-06-12,32.0
2022-06-13,44.0
2022-06-14,45.0
2022-06-15,43.0
2022-06-16,44.0
2022-06-17,39.0
2022-06-18,31.0
2022-06-19,30.0
2022-06-20,38.0
2022-06-21,42.0
2022-06-22,41.0
2022-06-23,42.0
2022-06-24,38.0
2022-06-25,32.0
2022-06-26,31.0
2022-06-27,40.0
2022-06-28,40.0
2022-06-29,41.0
2022-06-30,40.0
2022-07-01,38.0
2022-07-02,31.0
2022-07-03,30.0
2022-07-04,31.0
2022-07-05,37.0
2022-07-06,39.0
2022-07-07,39.0
2022-07-08,39.0
2022-07-09,31.0
2022-07-10,32.0
2022-07-11,41.0
2022-07-12,39.0
2022-07-13,40.0
2022-07-14,39.0
2022-07-15,38.0
2022-07-16,32.0
2022-07-17,31.0
2022-07-18,40.0
2022-07-19,40.0
2022-07-20,43.0
2022-07-21,41.0
2022-07-22,38.0
2022-07-23,31.0
2022-07-24,32.0
2022-07-25,40.0
2022-07-26,43.0
2022-07-27,40.0
2022-07-28,41.0
2022-07-29,39.0
2022-07-30,30.0
2022-07-31,33.0
2022-08-01,39.0
2022-08-02,42.0
2022-08-03,42.0
2022-08-04,41.0
2022-08-05,40.0
2022-08-06,31.0
2022-08-07,31.0
2022-08-08,42.0
2022-08-09,44.0
2022-08-10,44.0
2022-08-11,44.0
2022-08-12,43.0
2022-08-13,31.0
2022-08-14,33.0
2022-08-15,47.0
2022-08-16,100.0
2022-08-17,60.0
2022-08-18,51.0
2022-08-19,49.0
2022-08-20,32.0
2022-08-21,33.0
2022-08-22,52.0
2022-08-23,54.0
2022-08-24,54.0
2022-08-25,55.0
2022-08-26,52.0
2022-08-27,33.0
2022-08-28,34.0
2022-08-29,55.8125
2022-08-30,56.125
2022-08-31,54.1875
2022-09-01,56.125
2022-09-02,51.9375
2022-09-03,32.25
2022-09-04,31.9375
2022-09-05,33.875
2022-09-06,56.9375
2022-09-07,58.875
2022-09-08,59.6875
2022-09-09,56.9375
2022-09-10,32.25
2022-09-11,34.1875
2022-09-12,60.0
2022-09-13,62.25
2022-09-14,58.875
2022-09-15,61.125
2022-09-16,56.9375
2022-09-17,33.875
2022-09-18,33.875
2022-09-19,58.375
2022-09-20,61.125
2022-09-21,61.125
2022-09-22,59.1875
2022-09-23,55.8125
2022-09-24,33.875
2022-09-25,33.0625
2022-09-26,54.1875
2022-09-27,59.1875
2022-09-28,58.75
2022-09-29,56.875
2022-09-30,55.0
2022-10-01,33.125
2022-10-02,33.125
2022-10-03,57.5
2022-10-04,58.75
2022-10-05,57.5
2022-10-06,60.625
2022-10-07,53.75
2022-10-08,33.75
2022-10-09,34.375
2022-10-10,51.875
2022-10-11,57.5
2022-10-12,54.375
2022-10-13,58.125
2022-10-14,51.25
2022-10-15,33.125
2022-10-16,33.125
2022-10-17,54.375
2022-10-18,58.75
2022-10-19,58.75
2022-10-20,58.75
2022-10-21,52.5
2022-10-22,31.875
2022-10-23,33.75
2022-10-24,55.625
2022-10-25,57.5
2022-10-26,55.625
2022-10-27,58.75
2022-10-28,51.875
2022-10-29,32.5
2022-10-30,33.125
2022-10-31,54.375
2022-11-01,56.875
2022-11-02,56.25
2022-11-03,58.125
2022-11-04,55.0
2022-11-05,31.25
2022-11-06,31.25
2022-11-07,55.625
2022-11-08,49.375
2022-11-09,53.125
2022-11-10,56.25
2022-11-11,44.375
2022-11-12,33.125
2022-11-13,31.875
2022-11-14,53.75
2022-11-15,55.625
2022-11-16,56.875
2022-11-17,53.75
2022-11-18,50.625
2022-11-19,31.875
2022-11-20,32.5
2022-11-21,46.875
2022-11-22,45.0
2022-11-23,38.125
2022-11-24,27.5
2022-11-25,31.25
2022-11-26,29.375
2022-11-27,31.25
2022-11-28,50.0
2022-11-29,55.625
2022-11-30,56.875
2022-12-01,59.375
2022-12-02,53.75
2022-12-03,33.125
2022-12-04,31.875
2022-12-05,54.375
2022-12-06,56.875
2022-12-07,57.5
2022-12-08,55.0
2022-12-09,51.25
2022-12-10,32.5
2022-12-11,31.875
2022-12-12,55.625
2022-12-13,53.125
2022-12-14,53.125
2022-12-15,51.25
2022-12-16,45.625
2022-12-17,30.625
2022-12-18,27.5
2022-12-19,43.75
2022-12-20,42.5
2022-12-21,40.0
2022-12-22,36.875
2022-12-23,33.125
2022-12-24,27.5
2022-12-25,28.125
2022-12-26,28.75
2022-12-27,33.75
2022-12-28,32.5
2022-12-29,31.25
2022-12-30,30.625
2022-12-31,27.5
2023-01-01,26.25
2023-01-02,31.875
2023-01-03,40.625
2023-01-04,44.375
2023-01-05,46.875
2023-01-06,47.5
2023-01-07,31.875
2023-01-08,30.625
2023-01-09,50.625
2023-01-10,53.75
2023-01-11,53.125
2023-01-12,53.125
2023-01-13,48.125
2023-01-14,31.25
2023-01-15,29.375
2023-01-16,36.25
2023-01-17,54.375
2023-01-18,54.375
2023-01-19,53.125
2023-01-20,52.5
2023-01-21,30.625
2023-01-22,32.5
2023-01-23,54.375
2023-01-24,55.0
2023-01-25,53.125
2023-01-26,57.5
2023-01-27,51.875
2023-01-28,31.875
2023-01-29,31.875
2023-01-30,55.625
2023-01-31,58.75
2023-02-01,53.125
2023-02-02,54.375
2023-02-03,51.25
2023-02-04,33.75
2023-02-05,32.5
2023-02-06,54.375
2023-02-07,57.5
2023-02-08,58.125
2023-02-09,56.875
2023-02-10,53.125
2023-02-11,33.125
2023-02-12,33.75
2023-02-13,50.0
2023-02-14,55.625
2023-02-15,54.375
2023-02-16,55.0
2023-02-17,49.375
2023-02-18,31.875
2023-02-19,31.875
2023-02-20,39.375
2023-02-21,52.5
2023-02-22,52.5
2023-02-23,50.0
2023-02-24,51.25
2023-02-25,31.875
2023-02-26,33.125
2023-02-27,54.375
2023-02-28,51.875
2023-03-01,53.125
2023-03-02,56.25
2023-03-03,51.25
2023-03-04,33.125
2023-03-05,32.5
2023-03-06,54.375
2023-03-07,53.75
2023-03-08,54.375
2023-03-09,51.25
2023-03-10,50.0
2023-03-11,31.875
2023-03-12,31.25
2023-03-13,48.75
2023-03-14,48.125
2023-03-15,49.375
2023-03-16,51.25
2023-03-17,46.25
2023-03-18,31.875
2023-03-19,33.125
2023-03-20,52.5
2023-03-21,55.0
2023-03-22,55.0
2023-03-23,52.5
2023-03-24,50.625
2023-03-25,33.125
2023-03-26,33.125
2023-03-27,51.25
2023-03-28,53.75
2023-03-29,51.25
2023-03-30,50.625
2023-03-31,48.75
2023-04-01,31.25
2023-04-02,31.875
2023-04-03,50.0
2023-04-04,49.375
2023-04-05,48.75
2023-04-06,47.5
2023-04-07,37.5
2023-04-08,29.375
2023-04-09,30.0
2023-04-10,46.25
2023-04-11,51.25
2023-04-12,50.0
2023-04-13,50.0
2023-04-14,48.75
2023-04-15,28.75
2023-04-16,32.5
2023-04-17,53.75
2023-04-18,52.5
2023-04-19,53.125
2023-04-20,53.125
2023-04-21,46.875
2023-04-22,32.5
2023-04-23,32.5
2023-04-24,52.5
2023-04-25,53.125
2023-04-26,50.564586230876216
2023-04-27,51.55047519703291
2023-04-28,48.953697264719516
2023-04-29,31.76214070468243
2023-04-30,32.41133518776078
2023-05-01,53.47386416318962
2023-05-02,50.564586230876216
2023-05-03,52.51216968011126
2023-05-04,51.55047519703291
2023-05-05,49.60289174779787
2023-05-06,31.44964070468243
2023-05-07,32.09883518776078
2023-05-08,53.16136416318962
2023-05-09,53.16136416318962
2023-05-10,53.16136416318962
2023-05-11,55.42144761242466
2023-05-12,51.21378071395456
2023-05-13,30.800446221604076
2023-05-14,31.76214070468243
2023-05-15,53.16136416318962
2023-05-16,55.10894761242466
2023-05-17,52.51216968011126
2023-05-18,51.86297519703291
2023-05-19,49.266197264719516
2023-05-20,31.112946221604076
2023-05-21,32.41133518776078
2023-05-22,50.252086230876216
2023-05-23,51.21378071395456
2023-05-24,47.967808298562815
2023-05-25,47.31861381548447
2023-05-26,41.75011590171534
2023-05-27,30.30250347705146
2023-05-28,28.28233657858136
2023-05-29,31.649281409364857
2023-05-30,46.463838664812236
2023-05-31,47.13722763096894
2023-06-01,45.117060732498835
2023-06-02,41.75011590171534
2023-06-03,30.975892443208156
2023-06-04,30.975892443208156
2023-06-05,45.117060732498835
2023-06-06,67.33889661566991
2023-06-07,48.48400556328233
2023-06-08,40.403337969401946
2023-06-09,37.03639313861845
2023-06-10,28.955725544738062
2023-06-11,29.62911451089476
2023-06-12,39.729949003245245
2023-06-13,41.076726935558646
2023-06-14,40.403337969401946
2023-06-15,39.729949003245245
2023-06-16,37.70978210477515
2023-06-17,30.30250347705146
2023-06-18,29.62911451089476
2023-06-19,35.68961520630505
2023-06-20,39.729949003245245
2023-06-21,38.383171070931844
2023-06-22,39.056560037088545
2023-06-23,35.68961520630505
2023-06-24,28.955725544738062
2023-06-25,31.649281409364857
2023-06-26,39.056560037088545
2023-06-27,38.383171070931844
2023-06-28,38.383171070931844
2023-06-29,37.03639313861845
2023-06-30,35.01622624014835
2023-07-01,27.60894761242466
2023-07-02,28.28233657858136
2023-07-03,34.342837273991655
2023-07-04,30.975892443208156
2023-07-05,37.70978210477515
2023-07-06,38.383171070931844
2023-07-07,38.383171070931844
2023-07-08,30.30250347705146
2023-07-09,28.28233657858136
2023-07-10,36.36300417246175
2023-07-11,37.70978210477515
2023-07-12,37.70978210477515
2023-07-13,37.70978210477515
2023-07-14,35.68961520630505
2023-07-15,28.955725544738062
2023-07-16,28.955725544738062
2023-07-17,37.03639313861845
2023-07-18,35.01622624014835
2023-07-19,33.669448307834955
2023-07-20,35.68961520630505
2023-07-21,32.996059341678254
2023-07-22,28.28233657858136
2023-07-23,27.60894761242466
2023-07-24,32.996059341678254
2023-07-25,36.36300417246175
2023-07-26,33.669448307834955
2023-07-27,33.669448307834955
2023-07-28,31.649281409364857
2023-07-29,27.60894761242466
2023-07-30,25.588780713954566
2023-07-31,34.342837273991655
2023-08-01,33.669448307834955
2023-08-02,32.322670375521554
2023-08-03,35.01622624014835
2023-08-04,33.669448307834955
2023-08-05,26.935558646267964
2023-08-06,26.935558646267964
2023-08-07,37.03639313861845
2023-08-08,35.01622624014835
2023-08-09,37.70978210477515
2023-08-10,37.03639313861845
2023-08-11,36.36300417246175
2023-08-12,27.60894761242466
2023-08-13,26.935558646267964
2023-08-14,38.383171070931844
2023-08-15,39.729949003245245
2023-08-16,41.75011590171534
2023-08-17,41.076726935558646
2023-08-18,39.729949003245245
2023-08-19,26.262169680111263
2023-08-20,28.28233657858136
2023-08-21,42.42350486787204
2023-08-22,46.463838664812236
2023-08-23,45.790449698655536
2023-08-24,46.463838664812236
2023-08-25,42.42350486787204
2023-08-26,27.60894761242466
2023-08-27,27.60894761242466
2023-08-28,45.790449698655536
2023-08-29,50.50417246175243
2023-08-30,48.48400556328233
2023-08-31,48.48400556328233
2023-09-01,42.42350486787204
2023-09-02,25.588780713954566
2023-09-03,26.262169680111263
2023-09-04,29.62911451089476
2023-09-05,48.48400556328233
2023-09-06,49.83078349559573
2023-09-07,49.15739452943903
2023-09-08,46.463838664812236
2023-09-09,27.60894761242466
2023-09-10,29.62911451089476
2023-09-11,49.83078349559573
2023-09-12,49.15739452943903
2023-09-13,49.83078349559573
2023-09-14,51.17756142790913
2023-09-15,48.48400556328233
2023-09-16,28.955725544738062
2023-09-17,30.30250347705146
2023-09-18,48.48400556328233
2023-09-19,51.17756142790913
2023-09-20,49.83078349559573
2023-09-21,50.50417246175243
2023-09-22,47.13722763096894
2023-09-23,28.955725544738062
2023-09-24,28.955725544738062
2023-09-25,47.81061659712564
2023-09-26,51.17756142790913
2023-09-27,55.21789522484932
2023-09-28,51.850950394065826
2023-09-29,47.81061659712564
2023-09-30,28.28233657858136
2023-10-01,29.62911451089476
2023-10-02,49.83078349559573
2023-10-03,49.15739452943903
2023-10-04,50.50417246175243
2023-10-05,51.850950394065826
2023-10-06,46.463838664812236
2023-10-07,28.28233657858136
2023-10-08,26.935558646267964
2023-10-09,41.076726935558646
2023-10-10,48.48400556328233
2023-10-11,48.48400556328233
2023-10-12,49.15739452943903
2023-10-13,43.77028280018544
2023-10-14,28.28233657858136
2023-10-15,29.62911451089476
2023-10-16,45.117060732498835
2023-10-17,49.83078349559573
2023-10-18,49.15739452943903
2023-10-19,49.15739452943903
2023-10-20,47.13722763096894
2023-10-21,28.28233657858136
2023-10-22,28.28233657858136
2023-10-23,47.81061659712564
2023-10-24,49.15739452943903
2023-10-25,47.81061659712564
2023-10-26,46.463838664812236
2023-10-27,43.09689383402874
2023-10-28,26.935558646267964
2023-10-29,26.935558646267964
2023-10-30,47.81061659712564
2023-10-31,48.48400556328233
2023-11-01,49.15739452943903
2023-11-02,48.48400556328233
2023-11-03,43.77028280018544
2023-11-04,28.28233657858136
2023-11-05,28.28233657858136
2023-11-06,46.463838664812236
2023-11-07,45.790449698655536
2023-11-08,49.15739452943903
2023-11-09,45.790449698655536
2023-11-10,39.056560037088545
2023-11-11,28.28233657858136
2023-11-12,28.955725544738062
2023-11-13,46.463838664812236
2023-11-14,47.81061659712564
2023-11-15,48.48400556328233
2023-11-16,48.48400556328233
2023-11-17,43.77028280018544
2023-11-18,27.60894761242466
2023-11-19,27.60894761242466
2023-11-20,41.076726935558646
2023-11-21,41.75011590171534
2023-11-22,34.342837273991655
2023-11-23,26.935558646267964
2023-11-24,28.28233657858136
2023-11-25,28.28233657858136
2023-11-26,28.28233657858136
2023-11-27,45.790449698655536
2023-11-28,47.13722763096894
2023-11-29,49.83078349559573
2023-11-30,49.15739452943903
2023-12-01,45.117060732498835
2023-12-02,29.62911451089476
2023-12-03,28.955725544738062
2023-12-04,48.48400556328233
2023-12-05,49.83078349559573
2023-12-06,49.15739452943903
2023-12-07,51.17756142790913
2023-12-08,49.83078349559573
2023-12-09,30.975892443208156
2023-12-10,31.649281409364857
2023-12-11,49.15739452943903
2023-12-12,52.52433936022253
2023-12-13,51.850950394065826
2023-12-14,45.790449698655536
2023-12-15,43.09689383402874
2023-12-16,27.60894761242466
2023-12-17,26.935558646267964
2023-12-18,39.729949003245245
2023-12-19,41.076726935558646
2023-12-20,39.729949003245245
2023-12-21,37.03639313861845
2023-12-22,31.105390321315213
2023-12-23,25.80892710673656
2023-12-24,25.519715178964134
2023-12-25,25.519715178964134
2023-12-26,28.938459160990455
2023-12-27,29.227671088762882
2023-12-28,28.938459160990455
2023-12-29,30.479483910464438
2023-12-30,25.80892710673656
2023-12-31,24.893808768113356
2024-01-01,24.893808768113356
2024-01-02,35.15004071419231
2024-01-03,37.31697187451707
2024-01-04,40.446503928770966
2024-01-05,39.1946911070694
2024-01-06,26.145621589814912
2024-01-07,27.397434411516468
2024-01-08,42.613435089095724
2024-01-09,43.239341499946505
2024-01-10,45.74296714334962
2024-01-11,45.117060732498835
2024-01-12,42.324223161323296
2024-01-13,27.397434411516468
2024-01-14,26.145621589814912
2024-01-15,30.19027198269201
2024-01-16,39.820597517920184
2024-01-17,45.117060732498835
2024-01-18,43.57603598302485
2024-01-19,41.07241033962174
2024-01-20,28.312552750139673
2024-01-21,27.76434506615313
2024-01-22,45.117060732498835
2024-01-23,43.960213021409125
2024-01-24,46.85233229913341
2024-01-25,46.27390844358855
2024-01-26,45.69548458804369
2024-01-27,28.342768921697985
2024-01-28,27.76434506615313
2024-01-29,46.85233229913341
2024-01-30,49.74445157685769
2024-01-31,48.587603865767974
2024-02-01,48.587603865767974
2024-02-02,46.27390844358855
2024-02-03,28.342768921697985
2024-02-04,30.078040488332558
2024-02-05,46.85233229913341
2024-02-06,48.587603865767974
2024-02-07,50.9012992879474
2024-02-08,48.00918001022312
2024-02-09,45.69548458804369
2024-02-10,30.078040488332558
2024-02-11,28.921192777242844
2024-02-12,45.117060732498835
2024-02-13,48.587603865767974
2024-02-14,50.32287543240255
2024-02-15,50.32287543240255
2024-02-16,43.960213021409125
2024-02-17,29.4996166327877
2024-02-18,27.76434506615313
2024-02-19,37.597550610415695
2024-02-20,46.85233229913341
2024-02-21,50.9012992879474
2024-02-22,48.587603865767974
2024-02-23,46.85233229913341
2024-02-24,28.921192777242844
2024-02-25,31.234888199422272
2024-02-26,48.587603865767974
2024-02-27,47.430756154678264
2024-02-28,46.27390844358855
2024-02-29,48.00918001022312
2024-03-01,44.53863687695398
2024-03-02,29.4996166327877
2024-03-03,28.921192777242844
2024-03-04,47.430756154678264
2024-03-05,49.74445157685769
2024-03-06,48.587603865767974
2024-03-07,46.85233229913341
2024-03-08,45.69548458804369
2024-03-09,27.76434506615313
2024-03-10,29.4996166327877
2024-03-11,44.53863687695398
2024-03-12,42.22494145477455
2024-03-13,44.53863687695398
2024-03-14,42.80336531031941
2024-03-15,39.91124603259512
2024-03-16,28.342768921697985
2024-03-17,29.4996166327877
2024-03-18,44.53863687695398
2024-03-19,46.85233229913341
2024-03-20,44.53863687695398
2024-03-21,45.69548458804369
2024-03-22,40.48966988813998
2024-03-23,28.921192777242844
2024-03-24,27.76434506615313
2024-03-25,40.48966988813998
2024-03-26,44.53863687695398
2024-03-27,43.38178916586426
2024-03-28,41.646517599229696
2024-03-29,33.5485836216017
2024-03-30,25.4506496439737
2024-03-31,26.02907349951856
2024-04-01,37.01912675487084
2024-04-02,42.22494145477455
2024-04-03,43.38178916586426
2024-04-04,41.646517599229696
2024-04-05,39.33282217705027
2024-04-06,26.02907349951856
2024-04-07,26.607497355063416
2024-04-08,41.06809374368484
2024-04-09,45.69548458804369
2024-04-10,44.53863687695398
2024-04-11,43.960213021409125
2024-04-12,42.22494145477455
2024-04-13,26.607497355063416
2024-04-14,28.921192777242844
2024-04-15,45.69548458804369
2024-04-16,45.117060732498835
2024-04-17,45.117060732498835
2024-04-18,46.85233229913341
2024-04-19,42.80336531031941
2024-04-20,27.76434506615313
2024-04-21,28.921192777242844
2024-04-22,44.53863687695398
2024-04-23,44.53863687695398
2024-04-24,43.960213021409125
2024-04-25,43.960213021409125
2024-04-26,41.646517599229696
2024-04-27,27.76434506615313
2024-04-28,27.76434506615313
2024-04-29,44.53863687695398
2024-04-30,45.117060732498835
2024-05-01,46.27390844358855
2024-05-02,46.85233229913341
2024-05-03,41.646517599229696
2024-05-04,28.342768921697985
2024-05-05,27.185921210608274
2024-05-06,46.85233229913341
2024-05-07,44.53863687695398
2024-05-08,46.27390844358855
2024-05-09,45.117060732498835
2024-05-10,42.80336531031941
2024-05-11,26.02907349951856
2024-05-12,27.76434506615313
2024-05-13,45.69548458804369
2024-05-14,44.53863687695398
2024-05-15,43.960213021409125
2024-05-16,45.117060732498835
2024-05-17,41.646517599229696
2024-05-18,27.76434506615313
2024-05-19,26.607497355063416
2024-05-20,42.22494145477455
2024-05-21,42.80336531031941
2024-05-22,39.91124603259512
2024-05-23,41.646517599229696
2024-05-24,37.597550610415695
2024-05-25,26.02907349951856
2024-05-26,26.607497355063416
2024-05-27,27.76434506615313
2024-05-28,39.91124603259512
2024-05-29,41.646517599229696
2024-05-30,39.91124603259512
2024-05-31,37.597550610415695
2024-06-01,27.76434506615313
2024-06-02,27.76434506615313
2024-06-03,38.17597446596055
2024-06-04,38.17597446596055
2024-06-05,37.01912675487084
2024-06-06,39.33282217705027
2024-06-07,34.70543133269141
2024-06-08,27.76434506615313
2024-06-09,27.185921210608274
2024-06-10,36.440702899325984
2024-06-11,36.440702899325984
2024-06-12,34.70543133269141
2024-06-13,37.01912675487084
2024-06-14,31.234888199422272
2024-06-15,25.4506496439737
2024-06-16,26.607497355063416
2024-06-17,32.97015976605684
2024-06-18,34.70543133269141
2024-06-19,33.5485836216017
2024-06-20,32.39173591051198
2024-06-21,31.813312054967128
2024-06-22,26.607497355063416
2024-06-23,27.185921210608274
2024-06-24,33.5485836216017
2024-06-25,32.97015976605684
2024-06-26,57.84238555448569
2024-06-27,41.06809374368484
2024-06-28,32.39173591051198
2024-06-29,24.872225788428846
2024-06-30,26.607497355063416
2024-07-01,32.97015976605684
2024-07-02,32.39173591051198
2024-07-03,32.39173591051198
2024-07-04,27.185921210608274
2024-07-05,27.76434506615313
2024-07-06,24.293801932883987
2024-07-07,25.4506496439737
2024-07-08,33.5485836216017
2024-07-09,32.97015976605684
2024-07-10,32.97015976605684
2024-07-11,33.5485836216017
2024-07-12,31.813312054967128
2024-07-13,26.02907349951856
2024-07-14,26.02907349951856
2024-07-15,31.813312054967128
2024-07-16,34.127007477146556
2024-07-17,34.70543133269141
2024-07-18,34.70543133269141
2024-07-19,31.813312054967128
2024-07-20,27.185921210608274
2024-07-21,26.607497355063416
2024-07-22,32.97015976605684
2024-07-23,33.5485836216017
2024-07-24,33.5485836216017
2024-07-25,32.97015976605684
2024-07-26,30.656464343877413
2024-07-27,25.4506496439737
2024-07-28,26.02907349951856
2024-07-29,33.5485836216017
2024-07-30,32.39173591051198
2024-07-31,32.97015976605684
2024-08-01,33.5485836216017
2024-08-02,34.70543133269141
2024-08-03,25.4506496439737
2024-08-04,27.185921210608274
2024-08-05,33.5485836216017
2024-08-06,37.01912675487084
2024-08-07,35.28385518823627
2024-08-08,35.28385518823627
2024-08-09,34.127007477146556
2024-08-10,27.185921210608274
2024-08-11,26.607497355063416
2024-08-12,37.01912675487084
2024-08-13,38.75439832150541
2024-08-14,39.91124603259512
2024-08-15,40.48966988813998
2024-08-16,38.75439832150541
2024-08-17,28.921192777242844
2024-08-18,27.639585523552622
2024-08-19,41.681272043239844
2024-08-20,43.72569478597317
2024-08-21,42.7034834146065
2024-08-22,42.414271486834075
2024-08-23,41.681272043239844
2024-08-24,27.350373595780194
2024-08-25,29.394796338513522
2024-08-26,42.7034834146065
2024-08-27,43.72569478597317
2024-08-28,44.16948230179498
2024-08-29,46.21390504452831
2024-08-30,42.7034834146065
2024-08-31,27.350373595780194
2024-09-01,26.906586079958387
2024-09-02,30.12779578210776
2024-09-03,46.21390504452831
2024-09-04,46.21390504452831
2024-09-05,45.480905600934065
2024-09-06,43.43648285820073
2024-09-07,27.639585523552622
2024-09-08,28.372584967146857
2024-09-09,47.96911585948921
2024-09-10,49.72432667445011
2024-09-11,45.19169367316164
2024-09-12,48.702115303083445
2024-09-13,44.16948230179498
2024-09-14,28.372584967146857
2024-09-15,30.12779578210776
2024-09-16,45.19169367316164
2024-09-17,45.26632661382445
2024-09-18,45.26632661382445
2024-09-19,47.929051708755296
2024-09-20,43.49117655053721
2024-09-21,26.627250949308497
2024-09-22,28.402401012595732
2024-09-23,47.04147667711168
2024-09-24,48.81662674039892
2024-09-25,46.15390164546807
2024-09-26,47.929051708755296
2024-09-27,44.37875158218083
2024-09-28,28.402401012595732
2024-09-29,28.402401012595732
2024-09-30,45.26632661382445
2024-10-01,45.26632661382445
2024-10-02,46.15390164546807
2024-10-03,44.37875158218083
2024-10-04,43.49117655053721
2024-10-05,27.514825980952114
2024-10-06,28.402401012595732
2024-10-07,45.26632661382445
2024-10-08,42.6036015188936
2024-10-09,44.37875158218083
2024-10-10,43.49117655053721
2024-10-11,42.6036015188936
2024-10-12,28.402401012595732
2024-10-13,26.627250949308497
2024-10-14,39.94087642396275
2024-10-15,44.37875158218083
2024-10-16,43.49117655053721
2024-10-17,44.37875158218083
2024-10-18,41.716026487249984
2024-10-19,27.514825980952114
2024-10-20,27.514825980952114
2024-10-21,44.37875158218083
2024-10-22,47.04147667711168
2024-10-23,47.04147667711168
2024-10-24,46.15390164546807
2024-10-25,41.716026487249984
2024-10-26,26.627250949308497
2024-10-27,27.514825980952114
2024-10-28,45.26632661382445
2024-10-29,46.15390164546807
2024-10-30,48.81662674039892
2024-10-31,45.26632661382445
2024-11-01,42.6036015188936
2024-11-02,26.627250949308497
2024-11-03,27.514825980952114
2024-11-04,46.15390164546807
2024-11-05,39.05330139231913
2024-11-06,38.165726360675514
2024-11-07,40.82845145560636
2024-11-08,43.49117655053721
2024-11-09,27.514825980952114
2024-11-10,27.514825980952114
2024-11-11,38.165726360675514
2024-11-12,47.04147667711168
2024-11-13,46.15390164546807
2024-11-14,42.6036015188936
2024-11-15,42.6036015188936
2024-11-16,26.627250949308497
2024-11-17,28.402401012595732
2024-11-18,46.15390164546807
2024-11-19,44.37875158218083
2024-11-20,45.26632661382445
2024-11-21,47.04147667711168
2024-11-22,41.716026487249984
2024-11-23,26.627250949308497
2024-11-24,27.514825980952114
