Time,google_flights
2022-05-09,80.0
2022-05-10,85.0
2022-05-11,77.0
2022-05-12,77.0
2022-05-13,72.0
2022-05-14,62.0
2022-05-15,72.0
2022-05-16,80.0
2022-05-17,83.0
2022-05-18,77.0
2022-05-19,74.0
2022-05-20,73.0
2022-05-21,64.0
2022-05-22,70.0
2022-05-23,82.0
2022-05-24,89.0
2022-05-25,78.0
2022-05-26,75.0
2022-05-27,69.0
2022-05-28,60.0
2022-05-29,59.0
2022-05-30,71.0
2022-05-31,98.0
2022-06-01,84.0
2022-06-02,83.0
2022-06-03,74.0
2022-06-04,81.0
2022-06-05,95.0
2022-06-06,89.0
2022-06-07,100.0
2022-06-08,97.0
2022-06-09,88.0
2022-06-10,84.0
2022-06-11,64.0
2022-06-12,78.0
2022-06-13,83.0
2022-06-14,90.0
2022-06-15,86.0
2022-06-16,89.0
2022-06-17,80.0
2022-06-18,65.0
2022-06-19,71.0
2022-06-20,83.0
2022-06-21,88.0
2022-06-22,87.0
2022-06-23,84.0
2022-06-24,71.0
2022-06-25,59.0
2022-06-26,69.0
2022-06-27,79.0
2022-06-28,83.0
2022-06-29,84.0
2022-06-30,76.0
2022-07-01,69.0
2022-07-02,56.0
2022-07-03,55.0
2022-07-04,60.0
2022-07-05,80.0
2022-07-06,82.0
2022-07-07,78.0
2022-07-08,73.0
2022-07-09,61.0
2022-07-10,72.0
2022-07-11,79.0
2022-07-12,82.0
2022-07-13,84.0
2022-07-14,75.0
2022-07-15,68.0
2022-07-16,60.0
2022-07-17,69.0
2022-07-18,82.0
2022-07-19,88.0
2022-07-20,82.0
2022-07-21,72.0
2022-07-22,70.0
2022-07-23,57.0
2022-07-24,67.0
2022-07-25,83.0
2022-07-26,83.0
2022-07-27,82.0
2022-07-28,79.0
2022-07-29,69.0
2022-07-30,57.0
2022-07-31,65.0
2022-08-01,78.0
2022-08-02,80.0
2022-08-03,78.0
2022-08-04,76.0
2022-08-05,73.0
2022-08-06,57.0
2022-08-07,69.0
2022-08-08,76.0
2022-08-09,81.0
2022-08-10,80.0
2022-08-11,75.0
2022-08-12,66.0
2022-08-13,55.0
2022-08-14,65.0
2022-08-15,76.0
2022-08-16,81.0
2022-08-17,78.0
2022-08-18,75.0
2022-08-19,66.0
2022-08-20,60.0
2022-08-21,66.0
2022-08-22,75.0
2022-08-23,80.0
2022-08-24,79.0
2022-08-25,73.0
2022-08-26,69.0
2022-08-27,57.0
2022-08-28,66.0
2022-08-29,71.90828297191611
2022-08-30,76.11802346249556
2022-08-31,74.01315321720583
2022-09-01,69.80341272662638
2022-09-02,66.1461073586918
2022-09-03,50.91201564166371
2022-09-04,55.621756132243156
2022-09-05,79.27532883043014
2022-09-06,77.17045858514042
2022-09-07,77.67045858514042
2022-09-08,69.30341272662638
2022-09-09,67.19854248133666
2022-09-10,53.01688588695343
2022-09-11,59.83149662282261
2022-09-12,76.11802346249556
2022-09-13,76.61802346249556
2022-09-14,79.77532883043014
2022-09-15,72.96071809456097
2022-09-16,67.69854248133666
2022-09-17,55.621756132243156
2022-09-18,62.988801990757196
2022-09-19,75.06558833985069
2022-09-20,80.82776395307502
2022-09-21,76.11802346249556
2022-09-22,71.90828297191611
2022-09-23,65.09367223604693
2022-09-24,56.67419125488802
2022-09-25,59.83149662282261
2022-09-26,77.17045858514042
2022-09-27,77.17045858514042
2022-09-28,70.71169569854248
2022-09-29,62.9776039815144
2022-09-30,60.76786349093495
2022-10-01,54.13864201919659
2022-10-02,60.76786349093495
2022-10-03,74.02630643441167
2022-10-04,80.65552790615003
2022-10-05,75.13117667970138
2022-10-06,75.13117667970138
2022-10-07,68.50195520796304
2022-10-08,56.348382509776044
2022-10-09,60.76786349093495
2022-10-10,79.5506576608603
2022-10-11,79.5506576608603
2022-10-12,74.02630643441167
2022-10-13,71.81656594383222
2022-10-14,67.3970849626733
2022-10-15,51.92890152861714
2022-10-16,59.662993245645225
2022-10-17,72.92143618912193
2022-10-18,75.13117667970138
2022-10-19,75.13117667970138
2022-10-20,82.86526839672948
2022-10-21,64.08247422680412
2022-10-22,51.92890152861714
2022-10-23,60.76786349093495
2022-10-24,74.02630643441167
2022-10-25,76.23604692499111
2022-10-26,72.92143618912193
2022-10-27,68.50195520796304
2022-10-28,60.76786349093495
2022-10-29,53.033771773906864
2022-10-30,57.45325275506577
2022-10-31,70.71169569854248
2022-11-01,71.81656594383222
2022-11-02,75.13117667970138
2022-11-03,74.02630643441167
2022-11-04,67.3970849626733
2022-11-05,57.45325275506577
2022-11-06,62.9776039815144
2022-11-07,74.02630643441167
2022-11-08,69.60682545325275
2022-11-09,69.60682545325275
2022-11-10,68.50195520796304
2022-11-11,66.29221471738359
2022-11-12,57.45325275506577
2022-11-13,61.872733736224674
2022-11-14,77.34091717028085
2022-11-15,77.34091717028085
2022-11-16,75.13117667970138
2022-11-17,69.60682545325275
2022-11-18,65.18734447209386
2022-11-19,57.45325275506577
2022-11-20,58.558123000355494
2022-11-21,64.08247422680412
2022-11-22,65.18734447209386
2022-11-23,62.9776039815144
2022-11-24,49.71916103803768
2022-11-25,65.18734447209386
2022-11-26,58.558123000355494
2022-11-27,72.92143618912193
2022-11-28,81.76039815143974
2022-11-29,98.33345183078565
2022-11-30,79.5506576608603
2022-12-01,71.81656594383222
2022-12-02,62.9776039815144
2022-12-03,56.348382509776044
2022-12-04,60.76786349093495
2022-12-05,69.60682545325275
2022-12-06,71.81656594383222
2022-12-07,68.50195520796304
2022-12-08,68.50195520796304
2022-12-09,54.13864201919659
2022-12-10,54.13864201919659
2022-12-11,58.558123000355494
2022-12-12,67.3970849626733
2022-12-13,71.81656594383222
2022-12-14,64.08247422680412
2022-12-15,62.9776039815144
2022-12-16,58.558123000355494
2022-12-17,50.824031283327415
2022-12-18,49.71916103803768
2022-12-19,66.29221471738359
2022-12-20,71.81656594383222
2022-12-21,71.81656594383222
2022-12-22,66.29221471738359
2022-12-23,62.9776039815144
2022-12-24,60.76786349093495
2022-12-25,61.872733736224674
2022-12-26,86.17987913259866
2022-12-27,107.17241379310346
2022-12-28,92.809100604337
2022-12-29,81.76039815143974
2022-12-30,74.02630643441167
2022-12-31,57.45325275506577
2023-01-01,59.662993245645225
2023-01-02,86.17987913259866
2023-01-03,96.12371134020619
2023-01-04,93.91397084962674
2023-01-05,88.3896196231781
2023-01-06,82.86526839672948
2023-01-07,86.17987913259866
2023-01-08,87.28474937788837
2023-01-09,93.91397084962674
2023-01-10,99.43832207607537
2023-01-11,98.33345183078565
2023-01-12,88.3896196231781
2023-01-13,85.07500888730893
2023-01-14,79.5506576608603
2023-01-15,80.65552790615003
2023-01-16,92.809100604337
2023-01-17,100.5431923213651
2023-01-18,90.59936011375756
2023-01-19,89.49448986846784
2023-01-20,81.76039815143974
2023-01-21,77.34091717028085
2023-01-22,79.5506576608603
2023-01-23,100.5431923213651
2023-01-24,99.43832207607537
2023-01-25,99.43832207607537
2023-01-26,104.962673302524
2023-01-27,90.59936011375756
2023-01-28,81.76039815143974
2023-01-29,91.70423035904729
2023-01-30,96.12371134020619
2023-01-31,100.5431923213651
2023-02-01,96.12371134020619
2023-02-02,92.809100604337
2023-02-03,87.28474937788837
2023-02-04,83.97013864201921
2023-02-05,96.12371134020619
2023-02-06,92.809100604337
2023-02-07,96.12371134020619
2023-02-08,90.59936011375756
2023-02-09,88.3896196231781
2023-02-10,85.07500888730893
2023-02-11,79.5506576608603
2023-02-12,87.28474937788837
2023-02-13,79.5506576608603
2023-02-14,87.28474937788837
2023-02-15,99.43832207607537
2023-02-16,101.64806256665483
2023-02-17,95.01884109491647
2023-02-18,87.28474937788837
2023-02-19,90.59936011375756
2023-02-20,107.17241379310346
2023-02-21,99.43832207607537
2023-02-22,100.5431923213651
2023-02-23,98.33345183078565
2023-02-24,91.70423035904729
2023-02-25,92.809100604337
2023-02-26,100.5431923213651
2023-02-27,106.06754354781373
2023-02-28,109.38215428368291
2023-03-01,99.43832207607537
2023-03-02,99.43832207607537
2023-03-03,88.3896196231781
2023-03-04,86.17987913259866
2023-03-05,97.22858158549592
2023-03-06,104.962673302524
2023-03-07,106.06754354781373
2023-03-08,103.85780305723428
2023-03-09,97.22858158549592
2023-03-10,92.809100604337
2023-03-11,86.17987913259866
2023-03-12,95.01884109491647
2023-03-13,109.38215428368291
2023-03-14,110.48702452897263
2023-03-15,98.33345183078565
2023-03-16,93.91397084962674
2023-03-17,89.49448986846784
2023-03-18,83.97013864201921
2023-03-19,96.12371134020619
2023-03-20,101.64806256665483
2023-03-21,108.27728403839318
2023-03-22,103.85780305723428
2023-03-23,98.33345183078565
2023-03-24,89.49448986846784
2023-03-25,82.86526839672948
2023-03-26,93.91397084962674
2023-03-27,96.12371134020619
2023-03-28,100.5431923213651
2023-03-29,95.01884109491647
2023-03-30,92.809100604337
2023-03-31,83.97013864201921
2023-04-01,83.97013864201921
2023-04-02,92.809100604337
2023-04-03,96.12371134020619
2023-04-04,98.33345183078565
2023-04-05,100.5431923213651
2023-04-06,92.809100604337
2023-04-07,82.86526839672948
2023-04-08,75.13117667970138
2023-04-09,80.65552790615003
2023-04-10,96.12371134020619
2023-04-11,102.75293281194455
2023-04-12,96.12371134020619
2023-04-13,91.70423035904729
2023-04-14,86.17987913259866
2023-04-15,78.44578741557056
2023-04-16,90.59936011375756
2023-04-17,98.33345183078565
2023-04-18,101.64806256665483
2023-04-19,100.5431923213651
2023-04-20,97.22858158549592
2023-04-21,85.07500888730893
2023-04-22,81.76039815143974
2023-04-23,90.59936011375756
2023-04-24,95.01884109491647
2023-04-25,98.33345183078565
2023-04-26,93.91397084962674
2023-04-27,86.33979456283797
2023-04-28,76.97747301064607
2023-04-29,75.25474769397721
2023-04-30,86.89222968548282
2023-05-01,91.57339046157877
2023-05-02,98.5951316257227
2023-05-03,93.91397084962674
2023-05-04,87.51008475686194
2023-05-05,80.48834359271802
2023-05-06,73.4666024285741
2023-05-07,83.99921417478998
2023-05-08,95.08426104365073
2023-05-09,93.91397084962674
2023-05-10,90.40310026755478
2023-05-11,90.40310026755478
2023-05-12,82.828923980766
2023-05-13,72.91416730592924
2023-05-14,83.99921417478998
2023-05-15,99.14756674836755
2023-05-16,102.65843733043951
2023-05-17,93.91397084962674
2023-05-18,90.40310026755478
2023-05-19,83.99921417478998
2023-05-20,82.21106890938688
2023-05-21,86.33979456283797
2023-05-22,95.08426104365073
2023-05-23,100.31785694239153
2023-05-24,100.31785694239153
2023-05-25,93.91397084962674
2023-05-26,82.79257956480252
2023-05-27,76.6140288510113
2023-05-28,76.6140288510113
2023-05-29,88.97113027859376
2023-05-30,100.09252156341798
2023-05-31,93.91397084962675
2023-06-01,91.44255056411025
2023-06-02,86.49970999307726
2023-06-03,80.32115927928604
2023-06-04,90.206840421352
2023-06-05,96.38539113514324
2023-06-06,97.62110127790149
2023-06-07,95.14968099238499
2023-06-08,95.14968099238499
2023-06-09,84.02828970756077
2023-06-10,79.08544913652779
2023-06-11,87.73542013583551
2023-06-12,96.38539113514324
2023-06-13,102.56394184893448
2023-06-14,107.50678241996746
2023-06-15,96.38539113514324
2023-06-16,88.97113027859376
2023-06-17,79.08544913652779
2023-06-18,84.02828970756077
2023-06-19,97.62110127790149
2023-06-20,105.03536213445096
2023-06-21,101.32823170617623
2023-06-22,96.38539113514324
2023-06-23,86.49970999307726
2023-06-24,80.32115927928604
2023-06-25,93.91397084962675
2023-06-26,102.56394184893448
2023-06-27,108.7424925627257
2023-06-28,101.32823170617623
2023-06-29,93.91397084962675
2023-06-30,87.73542013583551
2023-07-01,79.08544913652779
2023-07-02,75.37831870825305
2023-07-03,84.02828970756077
2023-07-04,90.206840421352
2023-07-05,91.44255056411025
2023-07-06,90.206840421352
2023-07-07,88.97113027859376
2023-07-08,81.55686942204427
2023-07-09,91.44255056411025
2023-07-10,95.14968099238499
2023-07-11,87.73542013583551
2023-07-12,85.26399985031902
2023-07-13,85.26399985031902
2023-07-14,84.02828970756077
2023-07-15,70.43547813722006
2023-07-16,82.79257956480252
2023-07-17,87.73542013583551
2023-07-18,84.02828970756077
2023-07-19,80.32115927928604
2023-07-20,75.37831870825305
2023-07-21,65.49263756618707
2023-07-22,60.54979699515408
2023-07-23,72.90689842273655
2023-07-24,77.84973899376953
2023-07-25,85.26399985031902
2023-07-26,76.6140288510113
2023-07-27,72.90689842273655
2023-07-28,69.19976799446181
2023-07-29,59.31408685239584
2023-07-30,67.96405785170357
2023-07-31,75.37831870825305
2023-08-01,81.55686942204427
2023-08-02,72.90689842273655
2023-08-03,72.90689842273655
2023-08-04,70.43547813722006
2023-08-05,56.842666566879345
2023-08-06,69.19976799446181
2023-08-07,79.08544913652779
2023-08-08,80.32115927928604
2023-08-09,76.6140288510113
2023-08-10,72.90689842273655
2023-08-11,66.72834770894532
2023-08-12,60.54979699515408
2023-08-13,67.96405785170357
2023-08-14,72.90689842273655
2023-08-15,75.37831870825305
2023-08-16,81.55686942204427
2023-08-17,77.84973899376953
2023-08-18,63.02121728067058
2023-08-19,69.19976799446181
2023-08-20,65.49263756618707
2023-08-21,65.49263756618707
2023-08-22,71.67118827997831
2023-08-23,69.19976799446181
2023-08-24,67.96405785170357
2023-08-25,58.078376709637595
2023-08-26,53.13553613860461
2023-08-27,65.49263756618707
2023-08-28,70.43547813722006
2023-08-29,74.1426085654948
2023-08-30,67.96405785170357
2023-08-31,72.90689842273655
2023-09-01,61.78550713791233
2023-09-02,55.6069564241211
2023-09-03,58.078376709637595
2023-09-04,75.37831870825305
2023-09-05,75.37831870825305
2023-09-06,70.43547813722006
2023-09-07,70.43547813722006
2023-09-08,65.49263756618707
2023-09-09,61.78550713791233
2023-09-10,69.19976799446181
2023-09-11,71.67118827997831
2023-09-12,70.43547813722006
2023-09-13,71.67118827997831
2023-09-14,66.72834770894532
2023-09-15,61.78550713791233
2023-09-16,58.078376709637595
2023-09-17,67.96405785170357
2023-09-18,70.43547813722006
2023-09-19,75.37831870825305
2023-09-20,67.96405785170357
2023-09-21,66.72834770894532
2023-09-22,60.54979699515408
2023-09-23,61.78550713791233
2023-09-24,67.96405785170357
2023-09-25,70.43547813722006
2023-09-26,76.6140288510113
2023-09-27,69.19976799446181
2023-09-28,69.19976799446181
2023-09-29,61.78550713791233
2023-09-30,58.078376709637595
2023-10-01,59.31408685239584
2023-10-02,70.43547813722006
2023-10-03,72.90689842273655
2023-10-04,77.84973899376953
2023-10-05,70.43547813722006
2023-10-06,60.54979699515408
2023-10-07,56.842666566879345
2023-10-08,59.31408685239584
2023-10-09,71.67118827997831
2023-10-10,71.67118827997831
2023-10-11,69.19976799446181
2023-10-12,64.25692742342882
2023-10-13,59.31408685239584
2023-10-14,55.6069564241211
2023-10-15,66.72834770894532
2023-10-16,66.72834770894532
2023-10-17,71.67118827997831
2023-10-18,72.90689842273655
2023-10-19,66.72834770894532
2023-10-20,59.31408685239584
2023-10-21,53.13553613860461
2023-10-22,60.54979699515408
2023-10-23,66.72834770894532
2023-10-24,69.19976799446181
2023-10-25,65.49263756618707
2023-10-26,64.25692742342882
2023-10-27,53.13553613860461
2023-10-28,51.899825995846356
2023-10-29,51.899825995846356
2023-10-30,64.25692742342882
2023-10-31,64.25692742342882
2023-11-01,63.02121728067058
2023-11-02,65.49263756618707
2023-11-03,59.31408685239584
2023-11-04,59.31408685239584
2023-11-05,64.25692742342882
2023-11-06,75.37831870825305
2023-11-07,82.79257956480252
2023-11-08,74.1426085654948
2023-11-09,72.90689842273655
2023-11-10,70.43547813722006
2023-11-11,63.02121728067058
2023-11-12,74.1426085654948
2023-11-13,75.37831870825305
2023-11-14,77.84973899376953
2023-11-15,75.37831870825305
2023-11-16,72.90689842273655
2023-11-17,65.49263756618707
2023-11-18,60.54979699515408
2023-11-19,65.49263756618707
2023-11-20,69.19976799446181
2023-11-21,70.43547813722006
2023-11-22,70.43547813722006
2023-11-23,61.78550713791233
2023-11-24,80.32115927928604
2023-11-25,74.1426085654948
2023-11-26,80.32115927928604
2023-11-27,91.44255056411025
2023-11-28,123.57101427582467
2023-11-29,95.14968099238499
2023-11-30,76.6140288510113
2023-12-01,65.49263756618707
2023-12-02,67.96405785170357
2023-12-03,76.6140288510113
2023-12-04,86.49970999307726
2023-12-05,82.79257956480252
2023-12-06,81.55686942204427
2023-12-07,69.19976799446181
2023-12-08,66.72834770894532
2023-12-09,60.54979699515408
2023-12-10,69.19976799446181
2023-12-11,72.90689842273655
2023-12-12,77.84973899376953
2023-12-13,72.90689842273655
2023-12-14,64.25692742342882
2023-12-15,66.72834770894532
2023-12-16,65.49263756618707
2023-12-17,74.1426085654948
2023-12-18,74.1426085654948
2023-12-19,77.84973899376953
2023-12-20,72.90689842273655
2023-12-21,67.96405785170357
2023-12-22,63.327802077640584
2023-12-23,61.68358592763871
2023-12-24,57.77729855625584
2023-12-25,63.327802077640584
2023-12-26,86.3570202986942
2023-12-27,94.16959504145994
2023-12-28,87.48805590938468
2023-12-29,86.3570202986942
2023-12-30,83.58176853800182
2023-12-31,75.15133872385695
2024-01-01,81.8328778559322
2024-01-02,99.82477309491244
2024-01-03,102.60002485560481
2024-01-04,102.60002485560481
2024-01-05,97.04952133422006
2024-01-06,95.30063065215043
2024-01-07,102.60002485560481
2024-01-08,98.69373748422194
2024-01-09,99.20691802353332
2024-01-10,100.33795363422381
2024-01-11,91.39434328076757
2024-01-12,77.92659048454932
2024-01-13,74.02030311316645
2024-01-14,76.79555487385883
2024-01-15,80.18866170593033
2024-01-16,84.0949490773132
2024-01-17,86.87020083800556
2024-01-18,80.18866170593033
2024-01-19,77.92659048454932
2024-01-20,79.05762609523983
2024-01-21,81.08252521119736
2024-01-22,84.16160844706562
2024-01-23,93.39885815467039
2024-01-24,102.63610786227515
2024-01-25,87.24069168293387
2024-01-26,88.26705276155663
2024-01-27,96.47794139053865
2024-01-28,95.45158031191589
2024-01-29,93.39885815467039
2024-01-30,99.5570246264069
2024-01-31,96.47794139053865
2024-02-01,89.29341384017938
2024-02-02,88.26705276155663
2024-02-03,87.24069168293387
2024-02-04,98.53066354778414
2024-02-05,92.37249707604764
2024-02-06,97.50430246916139
2024-02-07,95.45158031191589
2024-02-08,95.45158031191589
2024-02-09,91.34613599742488
2024-02-10,87.24069168293387
2024-02-11,84.16160844706562
2024-02-12,75.95071981808361
2024-02-13,85.18796952568837
2024-02-14,76.97708089670637
2024-02-15,78.00344197532911
2024-02-16,79.02980305395187
2024-02-17,73.89799766083812
2024-02-18,83.13524736844288
2024-02-19,94.42521923329313
2024-02-20,89.29341384017938
2024-02-21,85.18796952568837
2024-02-22,81.08252521119736
2024-02-23,79.02980305395187
2024-02-24,75.95071981808361
2024-02-25,86.21433060431113
2024-02-26,82.10888628982012
2024-02-27,85.18796952568837
2024-02-28,82.10888628982012
2024-02-29,86.21433060431113
2024-03-01,87.24069168293387
2024-03-02,91.34613599742488
2024-03-03,101.6097467836524
2024-03-04,98.53066354778414
2024-03-05,101.6097467836524
2024-03-06,100.58338570502964
2024-03-07,88.26705276155663
2024-03-08,87.24069168293387
2024-03-09,90.31977491880212
2024-03-10,96.47794139053865
2024-03-11,93.39885815467039
2024-03-12,95.45158031191589
2024-03-13,95.45158031191589
2024-03-14,89.29341384017938
2024-03-15,82.10888628982012
2024-03-16,85.18796952568837
2024-03-17,92.37249707604764
2024-03-18,93.39885815467039
2024-03-19,95.45158031191589
2024-03-20,93.39885815467039
2024-03-21,87.24069168293387
2024-03-22,80.05616413257462
2024-03-23,85.18796952568837
2024-03-24,92.37249707604764
2024-03-25,86.21433060431113
2024-03-26,88.26705276155663
2024-03-27,90.31977491880212
2024-03-28,87.24069168293387
2024-03-29,80.05616413257462
2024-03-30,74.92435873946086
2024-03-31,85.18796952568837
2024-04-01,91.34613599742488
2024-04-02,91.34613599742488
2024-04-03,91.34613599742488
2024-04-04,83.13524736844288
2024-04-05,79.02980305395187
2024-04-06,74.92435873946086
2024-04-07,79.02980305395187
2024-04-08,75.95071981808361
2024-04-09,84.16160844706562
2024-04-10,86.21433060431113
2024-04-11,81.08252521119736
2024-04-12,76.97708089670637
2024-04-13,70.81891442496985
2024-04-14,85.18796952568837
2024-04-15,85.18796952568837
2024-04-16,88.26705276155663
2024-04-17,86.21433060431113
2024-04-18,83.13524736844288
2024-04-19,74.92435873946086
2024-04-20,72.87163658221536
2024-04-21,87.24069168293387
2024-04-22,87.24069168293387
2024-04-23,86.21433060431113
2024-04-24,80.05616413257462
2024-04-25,83.13524736844288
2024-04-26,74.92435873946086
2024-04-27,71.8452755035926
2024-04-28,83.13524736844288
2024-04-29,82.10888628982012
2024-04-30,90.31977491880212
2024-05-01,85.18796952568837
2024-05-02,83.13524736844288
2024-05-03,75.95071981808361
2024-05-04,73.89799766083812
2024-05-05,85.18796952568837
2024-05-06,86.21433060431113
2024-05-07,90.31977491880212
2024-05-08,90.31977491880212
2024-05-09,82.10888628982012
2024-05-10,80.05616413257462
2024-05-11,75.95071981808361
2024-05-12,90.31977491880212
2024-05-13,85.18796952568837
2024-05-14,83.13524736844288
2024-05-15,81.08252521119736
2024-05-16,80.05616413257462
2024-05-17,71.8452755035926
2024-05-18,69.7925533463471
2024-05-19,74.92435873946086
2024-05-20,81.08252521119736
2024-05-21,82.10888628982012
2024-05-22,82.10888628982012
2024-05-23,78.00344197532911
2024-05-24,70.81891442496985
2024-05-25,63.63438687461059
2024-05-26,65.6871090318561
2024-05-27,82.10888628982012
2024-05-28,81.08252521119736
2024-05-29,85.18796952568837
2024-05-30,84.16160844706562
2024-05-31,75.95071981808361
2024-06-01,68.76619226772435
2024-06-02,83.13524736844288
2024-06-03,89.29341384017938
2024-06-04,97.50430246916139
2024-06-05,99.5570246264069
2024-06-06,91.34613599742488
2024-06-07,83.13524736844288
2024-06-08,87.24069168293387
2024-06-09,92.37249707604764
2024-06-10,94.42521923329313
2024-06-11,101.6097467836524
2024-06-12,101.6097467836524
2024-06-13,97.50430246916139
2024-06-14,87.24069168293387
2024-06-15,83.13524736844288
2024-06-16,88.26705276155663
2024-06-17,93.39885815467039
2024-06-18,91.34613599742488
2024-06-19,97.50430246916139
2024-06-20,89.29341384017938
2024-06-21,85.18796952568837
2024-06-22,81.08252521119736
2024-06-23,95.45158031191589
2024-06-24,92.37249707604764
2024-06-25,97.50430246916139
2024-06-26,91.34613599742488
2024-06-27,91.34613599742488
2024-06-28,83.13524736844288
2024-06-29,79.02980305395187
2024-06-30,88.26705276155663
2024-07-01,92.37249707604764
2024-07-02,96.47794139053865
2024-07-03,91.34613599742488
2024-07-04,87.24069168293387
2024-07-05,78.00344197532911
2024-07-06,78.00344197532911
2024-07-07,93.39885815467039
2024-07-08,93.39885815467039
2024-07-09,97.50430246916139
2024-07-10,93.39885815467039
2024-07-11,90.31977491880212
2024-07-12,79.02980305395187
2024-07-13,79.02980305395187
2024-07-14,80.05616413257462
2024-07-15,91.34613599742488
2024-07-16,92.37249707604764
2024-07-17,94.42521923329313
2024-07-18,94.42521923329313
2024-07-19,99.5570246264069
2024-07-20,93.39885815467039
2024-07-21,89.29341384017938
2024-07-22,99.5570246264069
2024-07-23,102.63610786227515
2024-07-24,94.42521923329313
2024-07-25,86.21433060431113
2024-07-26,87.24069168293387
2024-07-27,73.89799766083812
2024-07-28,84.16160844706562
2024-07-29,91.34613599742488
2024-07-30,90.31977491880212
2024-07-31,88.26705276155663
2024-08-01,86.21433060431113
2024-08-02,82.10888628982012
2024-08-03,82.10888628982012
2024-08-04,99.5570246264069
2024-08-05,94.42521923329313
2024-08-06,92.37249707604764
2024-08-07,95.45158031191589
2024-08-08,88.26705276155663
2024-08-09,83.13524736844288
2024-08-10,70.81891442496985
2024-08-11,92.37249707604764
2024-08-12,86.21433060431113
2024-08-13,94.42521923329313
2024-08-14,92.37249707604764
2024-08-15,89.29341384017938
2024-08-16,81.08252521119736
2024-08-17,75.95071981808361
2024-08-18,93.38328151612038
2024-08-19,92.28655282132418
2024-08-20,90.0930954317318
2024-08-21,81.90281402884708
2024-08-22,86.28972880803184
2024-08-23,82.99954272364329
2024-08-24,77.00271871035095
2024-08-25,88.99636673693561
2024-08-26,88.48318619762424
2024-08-27,87.38645750282804
2024-08-28,85.19300011323566
2024-08-29,81.90281402884708
2024-08-30,78.09944740514715
2024-08-31,66.61897991787386
2024-09-01,74.80926132075857
2024-09-02,90.6766435872166
2024-09-03,85.19300011323566
2024-09-04,85.19300011323566
2024-09-05,81.90281402884708
2024-09-06,75.90599001555475
2024-09-07,72.6158039311662
2024-09-08,76.41917055486613
2024-09-09,81.90281402884708
2024-09-10,86.28972880803184
2024-09-11,79.70935663925471
2024-09-12,78.09944740514715
2024-09-13,69.90916600226242
2024-09-14,59.52542720978534
2024-09-15,63.9123419889701
2024-09-16,77.00271871035095
2024-09-17,73.52706759108665
2024-09-18,75.8612602130259
2024-09-19,70.02577865817776
2024-09-20,64.19029710332961
2024-09-21,58.35481554848146
2024-09-22,61.856104481390354
2024-09-23,71.19287496914738
