Time,chilis
2024-10-02,57.99130532771086
2024-10-03,69.85316323565172
2024-10-04,88.30494220355972
2024-10-05,110.710673807448
2024-10-06,104.12075274748086
2024-10-07,61.94525796369115
2024-10-08,56.67332111571743
2024-10-09,59.30928953970429
2024-10-10,71.17114744764514
2024-10-11,98.84881589950714
2024-10-12,131.79842119934287
2024-10-13,114.66462644342829
2024-10-14,73.807115871632
2024-10-15,60.627273751697714
2024-10-16,57.99130532771086
2024-10-17,61.94525796369115
2024-10-18,86.98695799156629
2024-10-19,110.710673807448
2024-10-20,106.75672117146772
2024-10-21,59.30928953970429
2024-10-22,54.037352691730575
2024-10-23,55.355336903724
2024-10-24,63.263242175684574
2024-10-25,81.71502114359258
2024-10-26,117.30059486741514
2024-10-27,98.84881589950714
2024-10-28,57.99130532771086
2024-10-29,52.71936847973714
2024-10-30,63.263242175684574
2024-10-31,68.53517902365829
2024-11-01,94.89486326352686
2024-11-02,112.02865801944144
2024-11-03,104.12075274748086
2024-11-04,69.85316323565172
2024-11-05,59.30928953970429
2024-11-06,46.12944741977
2024-11-07,63.263242175684574
2024-11-08,81.71502114359258
2024-11-09,119.93656329140201
2024-11-10,110.710673807448
2024-11-11,115.98261065542172
2024-11-12,73.807115871632
2024-11-13,61.94525796369115
2024-11-14,65.89921059967143
2024-11-15,81.71502114359258
2024-11-16,108.07470538346115
2024-11-17,104.12075274748086
2024-11-18,61.94525796369115
2024-11-19,57.99130532771086
2024-11-20,57.99130532771086
2024-11-21,63.263242175684574
2024-11-22,80.39703693159915
2024-11-23,104.12075274748086
2024-11-24,93.57687905153344
2024-11-25,65.89921059967143
2024-11-26,61.94525796369115
2024-11-27,71.17114744764514
2024-11-28,51.401384267743715
2024-11-29,56.67332111571743
2024-11-30,79.07905271960571
2024-12-01,81.71502114359258
2024-12-02,51.401384267743715
2024-12-03,48.76541584375686
2024-12-04,52.71936847973714
2024-12-05,54.037352691730575
2024-12-06,71.17114744764514
2024-12-07,101.48478432349401
2024-12-08,92.25889483954
2024-12-09,52.71936847973714
2024-12-10,51.401384267743715
2024-12-11,55.355336903724
2024-12-12,57.99130532771086
2024-12-13,75.12510008362543
2024-12-14,102.80276853548743
2024-12-15,94.89486326352686
2024-12-16,57.99130532771086
2024-12-17,55.355336903724
2024-12-18,63.263242175684574
2024-12-19,63.263242175684574
2024-12-20,83.033005355586
2024-12-21,101.48478432349401
2024-12-22,97.53083168751373
2024-12-23,77.7610685076123
2024-12-24,89.62292641555315
2024-12-25,61.94525796369115
2024-12-26,65.89921059967143
2024-12-27,88.30494220355972
2024-12-28,98.84881589950714
2024-12-29,100.16680011150058
2024-12-30,80.39703693159915
2024-12-31,93.57687905153344
2025-01-01,114.66462644342829
2025-01-02,73.807115871632
2025-01-03,79.07905271960571
2025-01-04,98.84881589950714
2025-01-05,90.94091062754657
2025-01-06,56.67332111571743
2025-01-07,55.355336903724
2025-01-08,55.355336903724
2025-01-09,59.30928953970429
2025-01-10,69.85316323565172
2025-01-11,96.21284747552029
2025-01-12,96.21284747552029
2025-01-13,61.94525796369115
2025-01-14,51.401384267743715
2025-01-15,54.037352691730575
2025-01-16,56.67332111571743
2025-01-17,77.7610685076123
2025-01-18,106.75672117146772
2025-01-19,90.94091062754657
2025-01-20,72.48913165963857
2025-01-21,55.355336903724
2025-01-22,56.67332111571743
2025-01-23,57.99130532771086
2025-01-24,77.7610685076123
2025-01-25,118.61857907940858
2025-01-26,97.53083168751373
2025-01-27,57.99130532771086
2025-01-28,50.08340005575029
2025-01-29,55.355336903724
2025-01-30,61.94525796369115
2025-01-31,81.71502114359258
2025-02-01,110.710673807448
2025-02-02,102.80276853548743
2025-02-03,56.67332111571743
2025-02-04,48.76541584375686
2025-02-05,50.08340005575029
2025-02-06,56.67332111571743
2025-02-07,71.17114744764514
2025-02-08,98.84881589950714
2025-02-09,90.94091062754657
2025-02-10,46.12944741977
2025-02-11,44.811463207776576
2025-02-12,48.76541584375686
2025-02-13,56.67332111571743
2025-02-14,109.39268959545457
2025-02-15,127.84446856336258
2025-02-16,97.53083168751373
2025-02-17,67.21719481166485
2025-02-18,52.71936847973714
2025-02-19,52.71936847973714
2025-02-20,59.30928953970429
2025-02-21,81.71502114359258
2025-02-22,131.79842119934287
2025-02-23,115.98261065542172
2025-02-24,59.30928953970429
2025-02-25,56.67332111571743
2025-02-26,59.30928953970429
2025-02-27,61.94525796369115
2025-02-28,76.44308429561886
2025-03-01,108.07470538346115
2025-03-02,110.710673807448
2025-03-03,59.30928953970429
2025-03-04,56.67332111571743
2025-03-05,52.71936847973714
2025-03-06,61.94525796369115
2025-03-07,75.12510008362543
2025-03-08,110.710673807448
2025-03-09,110.710673807448
2025-03-10,57.99130532771086
2025-03-11,55.355336903724
2025-03-12,59.30928953970429
2025-03-13,71.17114744764514
2025-03-14,83.033005355586
2025-03-15,112.02865801944144
2025-03-16,98.84881589950714
2025-03-17,56.67332111571743
2025-03-18,56.67332111571743
2025-03-19,56.67332111571743
2025-03-20,61.94525796369115
2025-03-21,77.7610685076123
2025-03-22,101.48478432349401
2025-03-23,97.53083168751373
2025-03-24,52.71936847973714
2025-03-25,48.76541584375686
2025-03-26,59.30928953970429
2025-03-27,60.627273751697714
2025-03-28,79.07905271960571
2025-03-29,105.43873695947428
2025-03-30,94.89486326352686
2025-03-31,54.037352691730575
2025-04-01,56.67332111571743
2025-04-02,55.355336903724
2025-04-03,61.94525796369115
2025-04-04,73.807115871632
2025-04-05,110.710673807448
2025-04-06,97.53083168751373
2025-04-07,59.30928953970429
2025-04-08,51.401384267743715
2025-04-09,52.71936847973714
2025-04-10,57.99130532771086
2025-04-11,73.807115871632
2025-04-12,100.16680011150058
2025-04-13,89.62292641555315
2025-04-14,51.401384267743715
2025-04-15,51.56508294375564
2025-04-16,54.86843827763725
2025-04-17,62.80152796129197
2025-04-18,80.65307845048959
2025-04-19,91.23053136202921
2025-04-20,102.46697637956554
2025-04-21,56.853809399525446
2025-04-22,49.57971182186745
2025-04-23,52.22407504975235
2025-04-24,60.157164733407065
2025-04-25,74.04217038077732
2025-04-26,95.85606830985327
2025-04-27,93.8748945899141
2025-04-28,56.19061989157971
2025-04-29,48.92071971587073
2025-04-30,53.546256663694805
2025-05-01,59.498172627410355
2025-05-02,75.36435199471978
2025-05-03,99.82261315168063
2025-05-04,93.21170508196838
2025-05-05,65.44589118917688
2025-05-06,56.19061989157971
2025-05-07,52.88726455769809
2025-05-08,59.498172627410355
2025-05-09,72.05679925888913
2025-05-10,103.78915799350798
2025-05-11,121.6407084827056
2025-05-12,60.8203542413528
2025-05-13,52.88726455769809
2025-05-14,56.853809399525446
2025-05-15,61.01343473100789
2025-05-16,79.58274095348855
2025-05-17,102.13118422364364
2025-05-18,91.52015209651184
2025-05-19,59.687055715116415
2025-05-20,58.36067669922494
2025-05-21,62.33981374689937
2025-05-22,67.64532981046527
2025-05-23,83.56187800116298
2025-05-24,104.7839422554266
2025-05-25,92.84653111240331
2025-05-26,91.52015209651184
2025-05-27,59.687055715116415
2025-05-28,62.33981374689937
2025-05-29,66.3189507945738
2025-05-30,82.2354989852715
2025-05-31,98.15204717596922
2025-06-01,94.17291012829479
2025-06-02,58.36067669922494
2025-06-03,59.687055715116415
2025-06-04,61.01343473100789
2025-06-05,63.66619276279084
2025-06-06,78.25636193759708
2025-06-07,90.19377308062036
2025-06-08,87.54101504883741
2025-06-09,54.38153965155051
2025-06-10,53.055160635659036
2025-06-11,55.70791866744199
2025-06-12,64.99257177868232
2025-06-13,71.6244668581397
2025-06-14,87.54101504883741
2025-06-15,98.15204717596922
2025-06-16,59.687055715116415
2025-06-17,53.055160635659036
2025-06-18,59.687055715116415
2025-06-19,61.01343473100789
2025-06-20,64.99257177868232
2025-06-21,76.9299829217056
2025-06-22,75.60360390581413
2025-06-23,55.70791866744199
2025-06-24,53.055160635659036
2025-06-25,58.36067669922494
2025-06-26,62.33981374689937
2025-06-27,76.9299829217056
2025-06-28,82.2354989852715
2025-06-29,84.88825701705446
2025-06-30,51.72878161976756
2025-07-01,54.38153965155051
2025-07-02,57.03429768333346
2025-07-03,68.97170882635675
2025-07-04,87.54101504883741
2025-07-05,79.58274095348855
2025-07-06,80.90911996938003
2025-07-07,54.38153965155051
2025-07-08,53.055160635659036
2025-07-09,57.03429768333346
2025-07-10,63.66619276279084
2025-07-11,72.95084587403117
2025-07-12,88.86739406472888
2025-07-13,84.88825701705446
2025-07-14,58.36067669922494
2025-07-15,57.03429768333346
2025-07-16,57.03429768333346
2025-07-17,63.66619276279084
2025-07-18,74.27722488992265
2025-07-19,90.19377308062036
2025-07-20,84.88825701705446
2025-07-21,62.33981374689937
2025-07-22,55.70791866744199
2025-07-23,58.36067669922494
2025-07-24,63.66619276279084
2025-07-25,78.25636193759708
2025-07-26,91.52015209651184
2025-07-27,91.52015209651184
2025-07-28,62.33981374689937
2025-07-29,59.687055715116415
2025-07-30,62.33981374689937
2025-07-31,66.3189507945738
2025-08-01,82.2354989852715
2025-08-02,100.80480520775217
2025-08-03,92.84653111240331
2025-08-04,61.01343473100789
2025-08-05,58.36067669922494
2025-08-06,55.70791866744199
2025-08-07,62.33981374689937
2025-08-08,71.6244668581397
2025-08-09,87.54101504883741
2025-08-10,84.88825701705446
2025-08-11,54.38153965155051
2025-08-12,51.72878161976756
2025-08-13,53.055160635659036
2025-08-14,61.01343473100789
2025-08-15,70.29808784224822
2025-08-16,88.86739406472888
2025-08-17,87.54101504883741
2025-08-18,58.36067669922494
2025-08-19,50.402402603876084
2025-08-20,57.03429768333346
2025-08-21,59.687055715116415
2025-08-22,67.64532981046527
2025-08-23,87.54101504883741
2025-08-24,82.2354989852715
2025-08-25,50.402402603876084
2025-08-26,46.423265556201656
2025-08-27,43.770507524418704
2025-08-28,50.402402603876084
2025-08-29,66.3189507945738
2025-08-30,82.2354989852715
2025-08-31,83.56187800116298
2025-09-01,84.88825701705446
2025-09-02,45.09688654031018
2025-09-03,46.423265556201656
2025-09-04,49.07602358798461
2025-09-05,58.36067669922494
2025-09-06,79.58274095348855
2025-09-07,72.95084587403117
2025-09-08,46.423265556201656
2025-09-09,43.770507524418704
2025-09-10,41.11774949263575
2025-09-11,46.423265556201656
2025-09-12,62.33981374689937
2025-09-13,86.21463603294593
2025-09-14,75.60360390581413
2025-09-15,46.423265556201656
2025-09-16,39.79137047674428
2025-09-17,46.423265556201656
2025-09-18,53.055160635659036
2025-09-19,68.97170882635675
2025-09-20,91.52015209651184
2025-09-21,84.88825701705446
2025-09-22,50.402402603876084
2025-09-23,47.74964457209313
2025-09-24,51.72878161976756
2025-09-25,50.402402603876084
2025-09-26,68.97170882635675
2025-09-27,102.13118422364364
2025-09-28,90.19377308062036
2025-09-29,50.402402603876084
2025-09-30,47.74964457209313
2025-10-01,51.72878161976756
2025-10-02,57.03429768333346
2025-10-03,78.25636193759708
2025-10-04,100.80480520775217
2025-10-05,94.17291012829479
2025-10-06,55.70791866744199
2025-10-07,49.07602358798461
2025-10-08,54.38153965155051
2025-10-09,59.687055715116415
2025-10-10,78.25636193759708
2025-10-11,96.82566816007774
2025-10-12,91.52015209651184
2025-10-13,62.33981374689937
2025-10-14,49.07602358798461
2025-10-15,51.72878161976756
2025-10-16,59.687055715116415
2025-10-17,79.58274095348855
2025-10-18,103.45756323953512
2025-10-19,92.84653111240331
2025-10-20,58.36067669922494
2025-10-21,49.07602358798461
2025-10-22,51.72878161976756
2025-10-23,55.70791866744199
2025-10-24,68.97170882635675
2025-10-25,95.49928914418626
2025-10-26,87.54101504883741
2025-10-27,51.72878161976756
2025-10-28,49.07602358798461
2025-10-29,47.74964457209313
2025-10-30,58.36067669922494
2025-10-31,63.66619276279084
2025-11-01,112.74221635077545
2025-11-02,92.84653111240331
2025-11-03,61.01343473100789
2025-11-04,61.01343473100789
2025-11-05,61.01343473100789
2025-11-06,67.64532981046527
2025-11-07,90.19377308062036
2025-11-08,124.67962749379873
2025-11-09,123.35324847790726
2025-11-10,75.60360390581413
2025-11-11,126.00600650969021
2025-11-12,79.58274095348855
2025-11-13,71.6244668581397
2025-11-14,91.52015209651184
2025-11-15,128.65876454147315
2025-11-16,114.06859536666693
2025-11-17,64.99257177868232
2025-11-18,67.64532981046527
2025-11-19,70.29808784224822
2025-11-20,74.27722488992265
2025-11-21,107.43670028720955
2025-11-22,132.6379015891476
2025-11-23,122.02686946201578
2025-11-24,74.27722488992265
2025-11-25,68.97170882635675
2025-11-26,82.2354989852715
2025-11-27,55.70791866744199
2025-11-28,59.687055715116415
2025-11-29,80.90911996938003
2025-11-30,83.56187800116298
2025-12-01,51.72878161976756
2025-12-02,50.402402603876084
2025-12-03,50.402402603876084
2025-12-04,58.36067669922494
2025-12-05,68.97170882635675
2025-12-06,98.15204717596922
2025-12-07,90.19377308062036
2025-12-08,51.72878161976756
2025-12-09,51.72878161976756
2025-12-10,51.72878161976756
2025-12-11,54.65025085140587
2025-12-12,64.76117609445714
2025-12-13,94.4540598333602
2025-12-14,86.35600063184118
2025-12-15,53.963763825765106
2025-12-16,51.2644107585921
2025-12-17,54.65025085140587
2025-12-18,57.34960391857888
2025-12-19,74.20891182956265
2025-12-20,97.15341290053321
2025-12-21,88.36886667337342
2025-12-22,71.50955876238964
2025-12-23,66.11085262804363
2025-12-24,80.95729449749517
2025-12-25,55.999927384992375
2025-12-26,67.46052916163013
2025-12-27,92.41789627413294
2025-12-28,90.4050302326007
2025-12-29,75.55858836314916
2025-12-30,67.46052916163013
2025-12-31,91.7547067661872
2026-01-01,103.21530854282497
2026-01-02,85.00632409825468
2026-01-03,99.85276596770622
2026-01-04,90.4050302326007
2026-01-05,53.963763825765106
2026-01-06,51.950897784232865
2026-01-07,53.30057431781937
2026-01-08,59.36246996011111
2026-01-09,74.20891182956265
2026-01-10,102.97305384611481
2026-01-11,102.97305384611481
2026-01-12,53.5459879999797
2026-01-13,49.42706584613511
2026-01-14,49.42706584613511
2026-01-15,56.291936102542756
2026-01-16,76.88654687176572
2026-01-17,102.97305384611481
2026-01-18,96.10818358970715
2026-01-19,72.76762471792112
2026-01-20,50.80003989741664
2026-01-21,52.17301394869817
2026-01-22,52.17301394869817
2026-01-23,64.52978041023195
2026-01-24,86.49736523073643
2026-01-25,70.02167661535806
2026-01-26,59.03788420510582
2026-01-27,57.66491015382429
2026-01-28,50.80003989741664
2026-01-29,60.41085825638735
2026-01-30,78.25952092304725
2026-01-31,108.46495005124093
2026-02-01,100.22710574355175
2026-02-02,54.91896205126123
2026-02-03,52.17301394869817
2026-02-04,54.91896205126123
2026-02-05,54.91896205126123
2026-02-06,74.14059876920265
2026-02-07,101.60007979483328
2026-02-08,85.1243911794549
2026-02-09,38.44327343588286
2026-02-10,43.93516964100898
2026-02-11,50.80003989741664
2026-02-12,54.91896205126123
2026-02-13,71.39465066663959
2026-02-14,137.29740512815306
2026-02-15,115.32982030764857
2026-02-16,63.15680635895041
2026-02-17,46.681117743572045
2026-02-18,46.681117743572045
2026-02-19,52.17301394869817
2026-02-20,65.90275446151347
2026-02-21,101.60007979483328
2026-02-22,98.85413169227022
2026-02-23,59.03788420510582
2026-02-24,57.66491015382429
2026-02-25,59.03788420510582
2026-02-26,63.15680635895041
2026-02-27,78.25952092304725
2026-02-28,112.58387220508551
2026-03-01,108.46495005124093
2026-03-02,61.78383230766888
2026-03-03,54.91896205126123
2026-03-04,56.291936102542756
2026-03-05,65.90275446151347
2026-03-06,78.25952092304725
2026-03-07,109.83792410252246
2026-03-08,105.71900194867787
2026-03-09,64.52978041023195
2026-03-10,57.66491015382429
2026-03-11,59.03788420510582
2026-03-12,63.15680635895041
2026-03-13,85.1243911794549
2026-03-14,108.46495005124093
2026-03-15,101.60007979483328
2026-03-16,56.291936102542756
2026-03-17,59.03788420510582
2026-03-18,61.78383230766888
2026-03-19,63.15680635895041
2026-03-20,82.37844307689184
2026-03-21,102.97305384611481
2026-03-22,100.22710574355175
2026-03-23,56.291936102542756
2026-03-24,53.5459879999797
2026-03-25,59.03788420510582
2026-03-26,61.78383230766888
2026-03-27,79.63249497432878
2026-03-28,104.34602789739634
2026-03-29,97.48115764098868
2026-03-30,56.291936102542756
2026-03-31,53.5459879999797
2026-04-01,57.66491015382429
2026-04-02,65.90275446151347
2026-04-03,83.75141712817337
2026-04-04,96.10818358970715
2026-04-05,101.60007979483328
2026-04-06,60.41085825638735
2026-04-07,50.80003989741664
2026-04-08,52.17301394869817
2026-04-09,59.03788420510582
2026-04-10,75.51357282048419
2026-04-11,98.85413169227022
2026-04-12,87.87033928201797
2026-04-13,50.80003989741664
2026-04-14,50.80003989741664
2026-04-15,53.5459879999797
2026-04-16,60.41085825638735
2026-04-17,72.76762471792112
2026-04-18,102.97305384611481
2026-04-19,96.10818358970715
2026-04-20,54.91896205126123
2026-04-21,57.66491015382429
2026-04-22,54.91896205126123
2026-04-23,60.41085825638735
2026-04-24,75.51357282048419
2026-04-25,109.83792410252246
2026-04-26,94.73520953842562
2026-04-27,61.78383230766888
2026-04-28,59.03788420510582
2026-04-29,56.291936102542756
2026-04-30,64.52978041023195
2026-05-01,76.88654687176572
2026-05-02,115.32982030764857
2026-05-03,98.85413169227022
2026-05-04,60.41085825638735
2026-05-05,63.15680635895041
2026-05-06,61.78383230766888
2026-05-07,60.41085825638735
2026-05-08,79.63249497432878
2026-05-09,104.34602789739634
2026-05-10,120.8217165127747
2026-05-11,65.90275446151347
2026-05-12,57.66491015382429
2026-05-13,59.03788420510582
2026-05-14,64.52978041023195
2026-05-15,81.00546902561031
2026-05-16,100.22710574355175
2026-05-17,90.61628738458103
2026-05-18,61.78383230766888
2026-05-19,61.78383230766888
2026-05-20,65.90275446151347
2026-05-21,74.14059876920265
2026-05-22,89.2433133332995
2026-05-23,104.34602789739634
2026-05-24,100.22710574355175
2026-05-25,91.98926143586256
2026-05-26,61.78383230766888
2026-05-27,63.15680635895041
2026-05-28,75.51357282048419
2026-05-29,89.2433133332995
2026-05-30,111.21089815380398
2026-05-31,87.87033928201797
