Time,champions_league
2022-07-01,1.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,1.0
2022-07-06,1.0
2022-07-07,1.0
2022-07-08,1.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,2.0
2022-08-22,1.0
2022-08-23,2.0
2022-08-24,4.0
2022-08-25,17.0
2022-08-26,6.0
2022-08-27,4.0
2022-08-28,3.0
2022-08-29,1.975609756097561
2022-08-30,1.975609756097561
2022-08-31,1.975609756097561
2022-09-01,1.975609756097561
2022-09-02,1.731707317073171
2022-09-03,2.2195121951219514
2022-09-04,2.2195121951219514
2022-09-05,4.939024390243903
2022-09-06,44.1829268292683
2022-09-07,42.207317073170735
2022-09-08,10.121951219512194
2022-09-09,3.951219512195122
2022-09-10,2.963414634146342
2022-09-11,2.963414634146342
2022-09-12,4.939024390243903
2022-09-13,39.743902439024396
2022-09-14,42.951219512195124
2022-09-15,10.121951219512194
2022-09-16,3.207317073170732
2022-09-17,2.963414634146342
2022-09-18,2.2195121951219514
2022-09-19,2.963414634146342
2022-09-20,5.182926829268293
2022-09-21,2.963414634146342
2022-09-22,1.975609756097561
2022-09-23,1.231707317073171
2022-09-24,1.231707317073171
2022-09-25,1.231707317073171
2022-09-26,1.231707317073171
2022-09-27,1.731707317073171
2022-09-28,1.4634146341463417
2022-09-29,1.4634146341463417
2022-09-30,1.4634146341463417
2022-10-01,1.9512195121951221
2022-10-02,1.9512195121951221
2022-10-03,3.9024390243902443
2022-10-04,33.170731707317074
2022-10-05,38.53658536585366
2022-10-06,8.78048780487805
2022-10-07,2.9268292682926833
2022-10-08,2.9268292682926833
2022-10-09,2.439024390243903
2022-10-10,3.9024390243902443
2022-10-11,38.04878048780488
2022-10-12,43.41463414634147
2022-10-13,13.170731707317074
2022-10-14,4.390243902439025
2022-10-15,2.9268292682926833
2022-10-16,2.9268292682926833
2022-10-17,2.9268292682926833
2022-10-18,4.878048780487806
2022-10-19,3.9024390243902443
2022-10-20,2.9268292682926833
2022-10-21,1.9512195121951221
2022-10-22,1.9512195121951221
2022-10-23,2.439024390243903
2022-10-24,4.878048780487806
2022-10-25,40.00000000000001
2022-10-26,48.78048780487806
2022-10-27,13.170731707317074
2022-10-28,3.9024390243902443
2022-10-29,2.9268292682926833
2022-10-30,2.439024390243903
2022-10-31,3.9024390243902443
2022-11-01,38.04878048780488
2022-11-02,40.487804878048784
2022-11-03,11.707317073170733
2022-11-04,4.878048780487806
2022-11-05,2.9268292682926833
2022-11-06,2.9268292682926833
2022-11-07,12.682926829268293
2022-11-08,5.365853658536586
2022-11-09,2.439024390243903
2022-11-10,1.9512195121951221
2022-11-11,1.4634146341463417
2022-11-12,1.4634146341463417
2022-11-13,1.4634146341463417
2022-11-14,1.4634146341463417
2022-11-15,0.9756097560975611
2022-11-16,0.9756097560975611
2022-11-17,0.9756097560975611
2022-11-18,0.9756097560975611
2022-11-19,0.9756097560975611
2022-11-20,0.9756097560975611
2022-11-21,0.9756097560975611
2022-11-22,0.9756097560975611
2022-11-23,0.9756097560975611
2022-11-24,1.4634146341463417
2022-11-25,0.9756097560975611
2022-11-26,0.9756097560975611
2022-11-27,1.4634146341463417
2022-11-28,0.9756097560975611
2022-11-29,0.9756097560975611
2022-11-30,0.9756097560975611
2022-12-01,0.9756097560975611
2022-12-02,0.9756097560975611
2022-12-03,0.9756097560975611
2022-12-04,1.4634146341463417
2022-12-05,0.9756097560975611
2022-12-06,0.9756097560975611
2022-12-07,0.9756097560975611
2022-12-08,0.9756097560975611
2022-12-09,1.4634146341463417
2022-12-10,1.4634146341463417
2022-12-11,1.4634146341463417
2022-12-12,1.4634146341463417
2022-12-13,1.4634146341463417
2022-12-14,1.4634146341463417
2022-12-15,1.4634146341463417
2022-12-16,1.4634146341463417
2022-12-17,1.4634146341463417
2022-12-18,3.414634146341464
2022-12-19,2.9268292682926833
2022-12-20,2.439024390243903
2022-12-21,2.439024390243903
2022-12-22,2.439024390243903
2022-12-23,1.9512195121951221
2022-12-24,1.4634146341463417
2022-12-25,1.9512195121951221
2022-12-26,1.9512195121951221
2022-12-27,1.9512195121951221
2022-12-28,1.9512195121951221
2022-12-29,1.9512195121951221
2022-12-30,1.9512195121951221
2022-12-31,2.439024390243903
2023-01-01,1.9512195121951221
2023-01-02,1.9512195121951221
2023-01-03,1.9512195121951221
2023-01-04,1.9512195121951221
2023-01-05,1.9512195121951221
2023-01-06,1.9512195121951221
2023-01-07,1.4634146341463417
2023-01-08,1.9512195121951221
2023-01-09,1.9512195121951221
2023-01-10,1.9512195121951221
2023-01-11,1.9512195121951221
2023-01-12,1.4634146341463417
2023-01-13,1.4634146341463417
2023-01-14,1.9512195121951221
2023-01-15,1.9512195121951221
2023-01-16,1.9512195121951221
2023-01-17,1.9512195121951221
2023-01-18,1.4634146341463417
2023-01-19,1.9512195121951221
2023-01-20,1.4634146341463417
2023-01-21,1.4634146341463417
2023-01-22,1.9512195121951221
2023-01-23,1.9512195121951221
2023-01-24,1.9512195121951221
2023-01-25,1.9512195121951221
2023-01-26,1.4634146341463417
2023-01-27,1.4634146341463417
2023-01-28,1.9512195121951221
2023-01-29,1.9512195121951221
2023-01-30,1.9512195121951221
2023-01-31,1.9512195121951221
2023-02-01,1.9512195121951221
2023-02-02,2.439024390243903
2023-02-03,1.9512195121951221
2023-02-04,1.9512195121951221
2023-02-05,2.439024390243903
2023-02-06,2.439024390243903
2023-02-07,2.439024390243903
2023-02-08,2.439024390243903
2023-02-09,2.439024390243903
2023-02-10,1.9512195121951221
2023-02-11,2.9268292682926833
2023-02-12,2.9268292682926833
2023-02-13,6.341463414634147
2023-02-14,43.90243902439025
2023-02-15,35.1219512195122
2023-02-16,12.682926829268293
2023-02-17,5.365853658536586
2023-02-18,4.878048780487806
2023-02-19,3.9024390243902443
2023-02-20,5.365853658536586
2023-02-21,36.58536585365854
2023-02-22,33.65853658536586
2023-02-23,12.682926829268293
2023-02-24,5.365853658536586
2023-02-25,3.9024390243902443
2023-02-26,3.9024390243902443
2023-02-27,4.878048780487806
2023-02-28,7.317073170731708
2023-03-01,4.878048780487806
2023-03-02,3.414634146341464
2023-03-03,2.9268292682926833
2023-03-04,2.9268292682926833
2023-03-05,3.9024390243902443
2023-03-06,5.853658536585367
2023-03-07,37.5609756097561
2023-03-08,44.87804878048781
2023-03-09,17.073170731707318
2023-03-10,6.341463414634147
2023-03-11,4.390243902439025
2023-03-12,3.9024390243902443
2023-03-13,5.853658536585367
2023-03-14,38.53658536585366
2023-03-15,42.43902439024391
2023-03-16,17.5609756097561
2023-03-17,18.53658536585366
2023-03-18,6.829268292682928
2023-03-19,5.365853658536586
2023-03-20,4.390243902439025
2023-03-21,4.878048780487806
2023-03-22,3.9024390243902443
2023-03-23,2.9268292682926833
2023-03-24,2.439024390243903
2023-03-25,2.439024390243903
2023-03-26,2.439024390243903
2023-03-27,2.439024390243903
2023-03-28,2.9268292682926833
2023-03-29,2.9268292682926833
2023-03-30,2.9268292682926833
2023-03-31,2.439024390243903
2023-04-01,3.414634146341464
2023-04-02,3.414634146341464
2023-04-03,3.414634146341464
2023-04-04,4.390243902439025
2023-04-05,5.365853658536586
2023-04-06,4.390243902439025
2023-04-07,2.9268292682926833
2023-04-08,3.414634146341464
2023-04-09,3.414634146341464
2023-04-10,6.341463414634147
2023-04-11,40.97560975609756
2023-04-12,40.487804878048784
2023-04-13,13.170731707317074
2023-04-14,5.365853658536586
2023-04-15,3.9024390243902443
2023-04-16,3.414634146341464
2023-04-17,5.853658536585367
2023-04-18,39.51219512195122
2023-04-19,43.41463414634147
2023-04-20,14.146341463414636
2023-04-21,5.365853658536586
2023-04-22,4.390243902439025
2023-04-23,4.390243902439025
2023-04-24,4.390243902439025
2023-04-25,5.365853658536586
2023-04-26,5.2113559720806215
2023-04-27,4.967453533056231
2023-04-28,3.1490340626878943
2023-04-29,3.3929365017122843
2023-04-30,3.3929365017122843
2023-05-01,4.302146236896453
2023-05-02,5.876663268240399
2023-05-03,5.632760829216009
2023-05-04,4.967453533056231
2023-05-05,3.3929365017122843
2023-05-06,3.6368389407366744
2023-05-07,3.6368389407366744
2023-05-08,6.541970564400178
2023-05-09,37.74370637597052
2023-05-10,26.899589574673882
2023-05-11,7.695082738608738
2023-05-12,4.058243797872063
2023-05-13,4.058243797872063
2023-05-14,4.302146236896453
2023-05-15,6.541970564400178
2023-05-16,30.292526076386167
2023-05-17,41.38054531670719
2023-05-18,12.662536271664969
2023-05-19,5.2113559720806215
2023-05-20,5.632760829216009
2023-05-21,5.632760829216009
2023-05-22,4.302146236896453
2023-05-23,4.058243797872063
2023-05-24,3.6368389407366744
2023-05-25,3.6368389407366744
2023-05-26,3.371238857083105
2023-05-27,4.214048571353882
2023-05-28,5.056858285624657
2023-05-29,4.214048571353882
2023-05-30,4.214048571353882
2023-05-31,5.899667999895433
2023-06-01,5.899667999895433
2023-06-02,4.214048571353882
2023-06-03,9.270906856978538
2023-06-04,5.899667999895433
2023-06-05,6.74247771416621
2023-06-06,5.056858285624657
2023-06-07,5.056858285624657
2023-06-08,5.899667999895433
2023-06-09,10.113716571249315
2023-06-10,84.28097142707762
2023-06-11,10.956526285520091
2023-06-12,3.371238857083105
2023-06-13,2.5284291428123287
2023-06-14,1.6856194285415524
2023-06-15,1.6856194285415524
2023-06-16,1.6856194285415524
2023-06-17,1.6856194285415524
2023-06-18,1.6856194285415524
2023-06-19,1.6856194285415524
2023-06-20,0.8428097142707762
2023-06-21,0.8428097142707762
2023-06-22,0.8428097142707762
2023-06-23,0.8428097142707762
2023-06-24,0.8428097142707762
2023-06-25,0.8428097142707762
2023-06-26,0.8428097142707762
2023-06-27,0.8428097142707762
2023-06-28,0.8428097142707762
2023-06-29,0.8428097142707762
2023-06-30,0.8428097142707762
2023-07-01,0.8428097142707762
2023-07-02,0.8428097142707762
2023-07-03,0.8428097142707762
2023-07-04,0.8428097142707762
2023-07-05,0.8428097142707762
2023-07-06,0.8428097142707762
2023-07-07,0.8428097142707762
2023-07-08,0.8428097142707762
2023-07-09,0.8428097142707762
2023-07-10,0.8428097142707762
2023-07-11,0.8428097142707762
2023-07-12,0.8428097142707762
2023-07-13,0.8428097142707762
2023-07-14,0.8428097142707762
2023-07-15,0.8428097142707762
2023-07-16,0.8428097142707762
2023-07-17,0.8428097142707762
2023-07-18,0.8428097142707762
2023-07-19,1.6856194285415524
2023-07-20,0.8428097142707762
2023-07-21,0.8428097142707762
2023-07-22,0.8428097142707762
2023-07-23,0.8428097142707762
2023-07-24,0.8428097142707762
2023-07-25,1.6856194285415524
2023-07-26,0.8428097142707762
2023-07-27,0.8428097142707762
2023-07-28,0.8428097142707762
2023-07-29,0.8428097142707762
2023-07-30,0.8428097142707762
2023-07-31,0.8428097142707762
2023-08-01,0.8428097142707762
2023-08-02,1.6856194285415524
2023-08-03,1.6856194285415524
2023-08-04,0.8428097142707762
2023-08-05,0.8428097142707762
2023-08-06,0.8428097142707762
2023-08-07,1.6856194285415524
2023-08-08,1.6856194285415524
2023-08-09,1.6856194285415524
2023-08-10,0.8428097142707762
2023-08-11,1.6856194285415524
2023-08-12,1.6856194285415524
2023-08-13,1.6856194285415524
2023-08-14,1.6856194285415524
2023-08-15,2.5284291428123287
2023-08-16,2.5284291428123287
2023-08-17,1.6856194285415524
2023-08-18,1.6856194285415524
2023-08-19,1.6856194285415524
2023-08-20,1.6856194285415524
2023-08-21,1.6856194285415524
2023-08-22,3.371238857083105
2023-08-23,3.371238857083105
2023-08-24,1.6856194285415524
2023-08-25,1.6856194285415524
2023-08-26,1.6856194285415524
2023-08-27,1.6856194285415524
2023-08-28,1.6856194285415524
2023-08-29,2.5284291428123287
2023-08-30,4.214048571353882
2023-08-31,17.6990039996863
2023-09-01,5.899667999895433
2023-09-02,3.371238857083105
2023-09-03,2.5284291428123287
2023-09-04,1.6856194285415524
2023-09-05,1.6856194285415524
2023-09-06,1.6856194285415524
2023-09-07,1.6856194285415524
2023-09-08,1.6856194285415524
2023-09-09,1.6856194285415524
2023-09-10,1.6856194285415524
2023-09-11,0.8428097142707762
2023-09-12,1.6856194285415524
2023-09-13,1.6856194285415524
2023-09-14,1.6856194285415524
2023-09-15,1.6856194285415524
2023-09-16,2.5284291428123287
2023-09-17,2.5284291428123287
2023-09-18,5.899667999895433
2023-09-19,49.7257731419758
2023-09-20,50.56858285624657
2023-09-21,10.956526285520091
2023-09-22,4.214048571353882
2023-09-23,3.371238857083105
2023-09-24,2.5284291428123287
2023-09-25,3.371238857083105
2023-09-26,5.899667999895433
2023-09-27,3.371238857083105
2023-09-28,2.5284291428123287
2023-09-29,1.6856194285415524
2023-09-30,2.5284291428123287
2023-10-01,2.5284291428123287
2023-10-02,5.056858285624657
2023-10-03,42.14048571353881
2023-10-04,48.04015371343424
2023-10-05,10.956526285520091
2023-10-06,4.214048571353882
2023-10-07,3.371238857083105
2023-10-08,2.5284291428123287
2023-10-09,2.5284291428123287
2023-10-10,4.214048571353882
2023-10-11,3.371238857083105
2023-10-12,2.5284291428123287
2023-10-13,1.6856194285415524
2023-10-14,1.6856194285415524
2023-10-15,1.6856194285415524
2023-10-16,1.6856194285415524
2023-10-17,2.5284291428123287
2023-10-18,1.6856194285415524
2023-10-19,1.6856194285415524
2023-10-20,1.6856194285415524
2023-10-21,1.6856194285415524
2023-10-22,2.5284291428123287
2023-10-23,4.214048571353882
2023-10-24,37.08362742791415
2023-10-25,40.45486628499726
2023-10-26,9.270906856978538
2023-10-27,3.371238857083105
2023-10-28,3.371238857083105
2023-10-29,2.5284291428123287
2023-10-30,2.5284291428123287
2023-10-31,4.214048571353882
