Time,ncaa_scores
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,7.0
2022-08-28,6.0
2022-08-29,1.0
2022-08-30,0.5
2022-08-31,0.5
2022-09-01,1.0
2022-09-02,10.0
2022-09-03,32.0
2022-09-04,35.0
2022-09-05,9.0
2022-09-06,4.5
2022-09-07,1.0
2022-09-08,1.0
2022-09-09,1.5
2022-09-10,41.0
2022-09-11,30.0
2022-09-12,2.5
2022-09-13,1.0
2022-09-14,1.0
2022-09-15,1.0
2022-09-16,2.0
2022-09-17,45.0
2022-09-18,36.5
2022-09-19,2.0
2022-09-20,1.0
2022-09-21,1.0
2022-09-22,1.0
2022-09-23,2.5
2022-09-24,38.5
2022-09-25,28.5
2022-09-26,2.0
2022-09-27,1.0
2022-09-28,1.0
2022-09-29,1.0
2022-09-30,2.0
2022-10-01,34.0
2022-10-02,29.0
2022-10-03,2.0
2022-10-04,1.0
2022-10-05,1.0
2022-10-06,1.0
2022-10-07,1.0
2022-10-08,36.0
2022-10-09,31.0
2022-10-10,2.0
2022-10-11,1.0
2022-10-12,1.0
2022-10-13,1.0
2022-10-14,2.0
2022-10-15,41.0
2022-10-16,29.0
2022-10-17,2.0
2022-10-18,1.0
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,2.0
2022-10-22,35.0
2022-10-23,27.0
2022-10-24,2.0
2022-10-25,1.0
2022-10-26,1.0
2022-10-27,1.0
2022-10-28,2.0
2022-10-29,35.0
2022-10-30,27.0
2022-10-31,2.0
2022-11-01,1.0
2022-11-02,1.0
2022-11-03,1.0
2022-11-04,2.0
2022-11-05,39.0
2022-11-06,37.0
2022-11-07,3.0
2022-11-08,3.0
2022-11-09,2.0
2022-11-10,2.0
2022-11-11,3.0
2022-11-12,34.0
2022-11-13,33.0
2022-11-14,3.0
2022-11-15,2.0
2022-11-16,3.0
2022-11-17,3.0
2022-11-18,3.0
2022-11-19,34.0
2022-11-20,35.0
2022-11-21,4.0
2022-11-22,2.0
2022-11-23,4.0
2022-11-24,5.0
2022-11-25,11.0
2022-11-26,48.0
2022-11-27,34.0
2022-11-28,4.0
2022-11-29,2.0
2022-11-30,3.0
2022-12-01,3.0
2022-12-02,4.0
2022-12-03,37.0
2022-12-04,32.0
2022-12-05,3.0
2022-12-06,2.0
2022-12-07,2.0
2022-12-08,2.0
2022-12-09,2.0
2022-12-10,8.0
2022-12-11,6.0
2022-12-12,2.0
2022-12-13,2.0
2022-12-14,2.0
2022-12-15,2.0
2022-12-16,3.0
2022-12-17,10.0
2022-12-18,8.0
2022-12-19,2.0
2022-12-20,3.0
2022-12-21,4.0
2022-12-22,4.0
2022-12-23,5.0
2022-12-24,5.0
2022-12-25,4.0
2022-12-26,4.0
2022-12-27,4.0
2022-12-28,7.0
2022-12-29,11.0
2022-12-30,14.0
2022-12-31,37.0
2023-01-01,42.0
2023-01-02,13.0
2023-01-03,6.0
2023-01-04,3.0
2023-01-05,3.0
2023-01-06,3.0
2023-01-07,5.0
2023-01-08,4.0
2023-01-09,3.0
2023-01-10,15.0
2023-01-11,3.0
2023-01-12,2.0
2023-01-13,2.0
2023-01-14,4.0
2023-01-15,4.0
2023-01-16,2.0
2023-01-17,1.0
2023-01-18,2.0
2023-01-19,2.0
2023-01-20,2.0
2023-01-21,4.0
2023-01-22,4.0
2023-01-23,1.0
2023-01-24,2.0
2023-01-25,2.0
2023-01-26,2.0
2023-01-27,2.0
2023-01-28,5.0
2023-01-29,5.0
2023-01-30,1.0
2023-01-31,2.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,2.0
2023-02-04,5.0
2023-02-05,6.0
2023-02-06,1.0
2023-02-07,2.0
2023-02-08,2.0
2023-02-09,2.0
2023-02-10,2.0
2023-02-11,6.0
2023-02-12,5.0
2023-02-13,1.0
2023-02-14,2.0
2023-02-15,2.0
2023-02-16,3.0
2023-02-17,3.0
2023-02-18,6.0
2023-02-19,6.0
2023-02-20,2.0
2023-02-21,2.0
2023-02-22,3.0
2023-02-23,3.0
2023-02-24,2.0
2023-02-25,6.0
2023-02-26,6.0
2023-02-27,2.0
2023-02-28,2.0
2023-03-01,3.0
2023-03-02,3.0
2023-03-03,3.0
2023-03-04,6.0
2023-03-05,7.0
2023-03-06,2.0
2023-03-07,3.0
2023-03-08,3.0
2023-03-09,7.0
2023-03-10,9.0
2023-03-11,13.0
2023-03-12,13.0
2023-03-13,3.0
2023-03-14,3.0
2023-03-15,9.0
2023-03-16,44.0
2023-03-17,82.0
2023-03-18,98.0
2023-03-19,100.0
2023-03-20,48.0
2023-03-21,8.0
2023-03-22,4.0
2023-03-23,10.0
2023-03-24,47.0
2023-03-25,76.0
2023-03-26,74.0
2023-03-27,16.0
2023-03-28,6.0
2023-03-29,3.0
2023-03-30,2.0
2023-03-31,3.0
2023-04-01,18.0
2023-04-02,35.0
2023-04-03,5.0
2023-04-04,15.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,2.0
2023-04-08,1.0
2023-04-09,2.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.25
2023-04-27,0.0
2023-04-28,0.25
2023-04-29,1.0
2023-04-30,1.0
2023-05-01,0.25
2023-05-02,0.0
2023-05-03,0.25
2023-05-04,0.25
2023-05-05,0.25
2023-05-06,1.0
2023-05-07,1.0
2023-05-08,0.25
2023-05-09,0.0
2023-05-10,0.25
2023-05-11,0.25
2023-05-12,0.75
2023-05-13,1.25
2023-05-14,1.75
2023-05-15,0.75
2023-05-16,0.25
2023-05-17,0.25
2023-05-18,0.25
2023-05-19,1.0
2023-05-20,3.25
2023-05-21,5.0
2023-05-22,1.0
2023-05-23,0.25
2023-05-24,0.75
2023-05-25,1.0
2023-05-26,2.0
2023-05-27,4.0
2023-05-28,3.5
2023-05-29,1.5
2023-05-30,0.5
2023-05-31,0.0
2023-06-01,1.0
2023-06-02,4.0
2023-06-03,9.5
2023-06-04,13.5
2023-06-05,10.5
2023-06-06,3.0
2023-06-07,0.5
2023-06-08,1.5
2023-06-09,2.0
2023-06-10,6.5
2023-06-11,9.0
2023-06-12,4.5
2023-06-13,3.0
2023-06-14,0.5
2023-06-15,0.5
2023-06-16,1.0
2023-06-17,4.0
2023-06-18,4.0
2023-06-19,3.0
2023-06-20,3.0
2023-06-21,3.0
2023-06-22,2.0
2023-06-23,1.5
2023-06-24,1.0
2023-06-25,3.5
2023-06-26,1.0
2023-06-27,1.5
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.5
2023-08-26,4.0
2023-08-27,6.0
2023-08-28,1.0
2023-08-29,0.5
2023-08-30,0.5
2023-08-31,1.0
2023-09-01,9.0
2023-09-02,34.5
2023-09-03,30.0
2023-09-04,11.5
2023-09-05,6.5
2023-09-06,1.0
2023-09-07,1.0
2023-09-08,2.0
2023-09-09,38.0
2023-09-10,37.0
2023-09-11,3.0
2023-09-12,1.0
2023-09-13,0.5
2023-09-14,1.0
2023-09-15,2.5
2023-09-16,38.5
2023-09-17,49.5
2023-09-18,3.0
2023-09-19,1.0
2023-09-20,1.0
2023-09-21,1.0
2023-09-22,2.5
2023-09-23,50.0
2023-09-24,41.0
2023-09-25,3.0
2023-09-26,1.5
2023-09-27,1.0
2023-09-28,1.0
2023-09-29,2.0
2023-09-30,44.0
2023-10-01,31.5
2023-10-02,2.5
2023-10-03,1.0
2023-10-04,1.0
2023-10-05,1.5
2023-10-06,2.5
2023-10-07,42.5
2023-10-08,37.5
2023-10-09,2.5
2023-10-10,1.5
2023-10-11,1.5
2023-10-12,1.5
2023-10-13,2.5
2023-10-14,38.0
2023-10-15,31.0
2023-10-16,2.5
2023-10-17,1.5
2023-10-18,1.5
2023-10-19,1.5
2023-10-20,2.0
2023-10-21,38.0
2023-10-22,35.0
2023-10-23,3.0
2023-10-24,1.5
2023-10-25,1.5
2023-10-26,1.5
2023-10-27,2.0
2023-10-28,32.5
2023-10-29,29.5
2023-10-30,2.5
2023-10-31,1.5
2023-11-01,1.5
2023-11-02,1.5
2023-11-03,2.5
2023-11-04,38.0
2023-11-05,33.5
2023-11-06,3.0
2023-11-07,3.0
2023-11-08,2.5
2023-11-09,2.0
2023-11-10,3.5
2023-11-11,34.0
2023-11-12,36.0
2023-11-13,3.0
2023-11-14,2.5
2023-11-15,3.5
2023-11-16,2.0
2023-11-17,3.5
2023-11-18,33.0
2023-11-19,33.0
2023-11-20,3.5
2023-11-21,3.0
2023-11-22,4.0
2023-11-23,5.0
2023-11-24,11.0
2023-11-25,41.5
2023-11-26,33.5
2023-11-27,3.0
2023-11-28,2.0
2023-11-29,2.5
2023-11-30,3.0
2023-12-01,4.0
2023-12-02,36.0
2023-12-03,42.0
2023-12-04,3.5
2023-12-05,2.0
2023-12-06,2.5
2023-12-07,2.5
2023-12-08,2.5
2023-12-09,8.0
2023-12-10,6.5
2023-12-11,1.5
2023-12-12,1.5
2023-12-13,1.5
2023-12-14,1.5
2023-12-15,2.0
2023-12-16,7.0
2023-12-17,7.5
2023-12-18,2.0
2023-12-19,2.0
2023-12-20,2.5
2023-12-21,3.0
2023-12-22,3.566984858459513
2023-12-23,7.686800526662278
2023-12-24,6.028308097432522
2023-12-25,2.4613232389730086
2023-12-26,3.816984858459513
2023-12-27,6.028308097432522
2023-12-28,8.48963133640553
2023-12-29,11.503785385121791
2023-12-30,24.113232389730086
2023-12-31,12.306616194865043
2024-01-01,19.99341672152732
2024-01-02,28.48304805793285
2024-01-03,3.014154048716261
2024-01-04,2.2113232389730086
2024-01-05,1.9084924292297565
2024-01-06,4.672646477946017
2024-01-07,3.566984858459513
2024-01-08,2.4613232389730086
2024-01-09,13.9651086240948
2024-01-10,2.4613232389730086
2024-01-11,2.4613232389730086
2024-01-12,1.6584924292297565
2024-01-13,3.816984858459513
2024-01-14,3.566984858459513
2024-01-15,1.6584924292297565
2024-01-16,1.3556616194865043
2024-01-17,1.9084924292297565
2024-01-18,1.9084924292297565
2024-01-19,1.6584924292297565
2024-01-20,3.566984858459513
2024-01-21,3.633969716919026
2024-01-22,1.2113232389730086
2024-01-23,1.2113232389730086
2024-01-24,1.816984858459513
2024-01-25,1.816984858459513
2024-01-26,1.2113232389730086
2024-01-27,3.633969716919026
2024-01-28,3.0283080974325216
2024-01-29,1.2113232389730086
2024-01-30,1.2113232389730086
2024-01-31,1.816984858459513
2024-02-01,1.816984858459513
2024-02-02,1.2113232389730086
2024-02-03,3.633969716919026
2024-02-04,4.23963133640553
2024-02-05,1.2113232389730086
2024-02-06,1.2113232389730086
2024-02-07,1.816984858459513
2024-02-08,1.2113232389730086
2024-02-09,1.2113232389730086
2024-02-10,3.633969716919026
2024-02-11,3.633969716919026
2024-02-12,0.6056616194865043
2024-02-13,1.2113232389730086
2024-02-14,1.816984858459513
2024-02-15,1.2113232389730086
2024-02-16,2.4226464779460173
2024-02-17,4.23963133640553
2024-02-18,4.845292955892035
2024-02-19,1.816984858459513
2024-02-20,1.816984858459513
2024-02-21,2.4226464779460173
2024-02-22,1.816984858459513
2024-02-23,1.816984858459513
2024-02-24,4.845292955892035
2024-02-25,4.845292955892035
2024-02-26,1.2113232389730086
2024-02-27,1.2113232389730086
2024-02-28,1.816984858459513
2024-02-29,1.816984858459513
2024-03-01,1.816984858459513
2024-03-02,4.23963133640553
2024-03-03,5.450954575378539
2024-03-04,1.2113232389730086
2024-03-05,1.2113232389730086
2024-03-06,2.4226464779460173
2024-03-07,2.4226464779460173
2024-03-08,1.816984858459513
2024-03-09,5.450954575378539
2024-03-10,7.267939433838052
2024-03-11,1.816984858459513
2024-03-12,1.816984858459513
2024-03-13,2.4226464779460173
2024-03-14,4.845292955892035
2024-03-15,6.6622778143515475
2024-03-16,10.901909150757078
2024-03-17,10.901909150757078
2024-03-18,2.4226464779460173
2024-03-19,2.4226464779460173
2024-03-20,7.267939433838052
2024-03-21,29.67741935483871
2024-03-22,49.664252797893354
2024-03-23,58.74917709019092
2024-03-24,60.56616194865043
2024-03-25,27.8604344963792
2024-03-26,7.267939433838052
2024-03-27,3.633969716919026
2024-03-28,7.873601053324556
2024-03-29,30.283080974325216
2024-03-30,47.84726793943384
2024-03-31,50.26991441737986
2024-04-01,10.901909150757078
2024-04-02,9.69058591178407
2024-04-03,2.4226464779460173
2024-04-04,1.816984858459513
2024-04-05,3.633969716919026
2024-04-06,14.535878867676104
2024-04-07,25.43778801843318
2024-04-08,3.633969716919026
2024-04-09,9.69058591178407
2024-04-10,1.2113232389730086
2024-04-11,0.6056616194865043
2024-04-12,1.2113232389730086
2024-04-13,1.2113232389730086
2024-04-14,1.2113232389730086
2024-04-15,0.6056616194865043
2024-04-16,0.6056616194865043
2024-04-17,0.6056616194865043
2024-04-18,0.6056616194865043
2024-04-19,0.6056616194865043
2024-04-20,1.2113232389730086
2024-04-21,1.2113232389730086
2024-04-22,0.6056616194865043
2024-04-23,0.0
2024-04-24,0.6056616194865043
2024-04-25,0.0
2024-04-26,0.6056616194865043
2024-04-27,1.2113232389730086
2024-04-28,0.6056616194865043
2024-04-29,0.6056616194865043
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.6056616194865043
2024-05-03,0.6056616194865043
2024-05-04,1.2113232389730086
2024-05-05,1.2113232389730086
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.6056616194865043
2024-05-10,0.6056616194865043
2024-05-11,1.2113232389730086
2024-05-12,1.816984858459513
2024-05-13,0.6056616194865043
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,1.2113232389730086
2024-05-18,2.4226464779460173
2024-05-19,2.4226464779460173
2024-05-20,0.6056616194865043
2024-05-21,0.6056616194865043
2024-05-22,0.6056616194865043
2024-05-23,0.6056616194865043
2024-05-24,1.816984858459513
2024-05-25,3.0283080974325216
2024-05-26,3.633969716919026
2024-05-27,1.816984858459513
2024-05-28,0.6056616194865043
2024-05-29,0.0
2024-05-30,0.6056616194865043
2024-05-31,3.0283080974325216
2024-06-01,7.873601053324556
2024-06-02,10.296247531270573
2024-06-03,7.267939433838052
2024-06-04,3.0283080974325216
2024-06-05,0.6056616194865043
2024-06-06,1.2113232389730086
2024-06-07,1.816984858459513
2024-06-08,5.450954575378539
2024-06-09,6.6622778143515475
2024-06-10,4.23963133640553
2024-06-11,1.816984858459513
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,1.2113232389730086
2024-06-15,4.23963133640553
2024-06-16,4.845292955892035
2024-06-17,3.0283080974325216
2024-06-18,3.0283080974325216
2024-06-19,3.633969716919026
2024-06-20,1.816984858459513
2024-06-21,0.6056616194865043
2024-06-22,0.6056616194865043
2024-06-23,3.0283080974325216
2024-06-24,1.2113232389730086
2024-06-25,1.816984858459513
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.2460500329163924
2024-08-24,3.785385121790652
2024-08-25,2.9904542462146155
2024-08-26,0.5488808426596445
2024-08-27,0.5488808426596445
2024-08-28,0.5488808426596445
2024-08-29,1.097761685319289
2024-08-30,7.873601053324556
2024-08-31,24.169684002633314
2024-09-01,23.62080315997367
2024-09-02,8.668531928900594
2024-09-03,4.8831468071099415
2024-09-04,0.7949308755760369
2024-09-05,0.5488808426596445
2024-09-06,1.3438117182356817
2024-09-07,28.503949967083614
2024-09-08,27.955069124423964
2024-09-09,2.195523370638578
2024-09-10,0.7949308755760369
2024-09-11,0.5488808426596445
2024-09-12,0.5488808426596445
2024-09-13,1.892692560895326
2024-09-14,25.513495720868995
2024-09-15,20.08146807109941
2024-09-16,1.892692560895326
2024-09-17,0.9842001316655696
2024-09-18,0.9842001316655696
2024-09-19,0.9842001316655696
2024-09-20,1.4763001974983545
2024-09-21,29.033903884134304
2024-09-22,23.620803159973672
2024-09-23,1.9684002633311393
2024-09-24,0.4921000658327848
2024-09-25,0.4921000658327848
2024-09-26,0.9842001316655696
2024-09-27,1.4763001974983545
2024-09-28,30.018104015799874
2024-09-29,32.4786043449638
2024-09-30,1.9684002633311393
2024-10-01,0.9842001316655696
2024-10-02,0.4921000658327848
2024-10-03,0.9842001316655696
2024-10-04,1.9684002633311393
2024-10-05,30.018104015799874
2024-10-06,29.526003949967087
2024-10-07,2.4605003291639242
2024-10-08,0.9842001316655696
2024-10-09,0.9842001316655696
2024-10-10,0.9842001316655696
2024-10-11,1.9684002633311393
2024-10-12,31.002304147465445
2024-10-13,31.002304147465445
2024-10-14,2.4605003291639242
2024-10-15,0.9842001316655696
2024-10-16,1.4763001974983545
2024-10-17,0.9842001316655696
2024-10-18,1.9684002633311393
2024-10-19,31.002304147465445
2024-10-20,29.526003949967087
2024-10-21,2.4605003291639242
2024-10-22,1.4763001974983545
2024-10-23,0.9842001316655696
2024-10-24,1.4763001974983545
2024-10-25,1.9684002633311393
2024-10-26,28.049703752468734
2024-10-27,23.620803159973672
2024-10-28,1.9684002633311393
2024-10-29,0.9842001316655696
2024-10-30,0.9842001316655696
2024-10-31,0.9842001316655696
2024-11-01,1.9684002633311393
2024-11-02,28.54180381830152
2024-11-03,20.176102699144177
2024-11-04,2.4605003291639242
2024-11-05,1.9684002633311393
2024-11-06,0.9842001316655696
2024-11-07,1.4763001974983545
2024-11-08,1.9684002633311393
2024-11-09,23.620803159973672
2024-11-10,29.526003949967087
2024-11-11,2.952600394996709
2024-11-12,1.4763001974983545
2024-11-13,1.9684002633311393
2024-11-14,1.4763001974983545
2024-11-15,1.9684002633311393
2024-11-16,19.684002633311394
2024-11-17,24.112903225806456
2024-11-18,2.4605003291639242
2024-11-19,1.4763001974983545
2024-11-20,1.9684002633311393
2024-11-21,1.9684002633311393
2024-11-22,2.4605003291639242
2024-11-23,25.58920342330481
2024-11-24,28.54180381830152
2024-11-25,2.952600394996709
2024-11-26,2.4605003291639242
2024-11-27,3.9368005266622785
2024-11-28,3.9368005266622785
2024-11-29,8.365701119157341
2024-11-30,33.95490454246215
2024-12-01,24.112903225806456
2024-12-02,2.4605003291639242
2024-12-03,1.4763001974983545
2024-12-04,1.9684002633311393
2024-12-05,2.4605003291639242
2024-12-06,2.4605003291639242
2024-12-07,19.684002633311394
2024-12-08,26.57340355497038
2024-12-09,2.4605003291639242
2024-12-10,1.4763001974983545
2024-12-11,1.9684002633311393
2024-12-12,1.4763001974983545
2024-12-13,1.9684002633311393
2024-12-14,7.873601053324557
2024-12-15,6.397300855826202
2024-12-16,1.4763001974983545
2024-12-17,1.4763001974983545
2024-12-18,2.4605003291639242
2024-12-19,2.4605003291639242
2024-12-20,4.9210006583278485
2024-12-21,25.097103357472026
2024-12-22,20.66820276497696
2024-12-23,3.4447004608294938
2024-12-24,3.4447004608294938
2024-12-25,3.4447004608294938
2024-12-26,3.9368005266622785
2024-12-27,6.8894009216589875
2024-12-28,14.27090190915076
2024-12-29,10.33410138248848
2024-12-30,4.428900592495063
2024-12-31,11.31830151415405
2025-01-01,32.4786043449638
2025-01-02,17.715602369980253
2025-01-03,10.33410138248848
2025-01-04,6.8894009216589875
2025-01-05,3.4447004608294938
2025-01-06,1.9684002633311393
2025-01-07,1.9684002633311393
2025-01-08,2.4605003291639242
2025-01-09,2.952600394996709
2025-01-10,9.842001316655697
2025-01-11,12.302501645819621
2025-01-12,3.4447004608294938
2025-01-13,1.4763001974983545
2025-01-14,1.4763001974983545
2025-01-15,1.9684002633311393
2025-01-16,1.4763001974983545
2025-01-17,1.4763001974983545
2025-01-18,2.952600394996709
2025-01-19,2.4605003291639242
2025-01-20,1.9684002633311393
2025-01-21,7.873601053324557
2025-01-22,1.4763001974983545
2025-01-23,1.4763001974983545
2025-01-24,0.9842001316655696
2025-01-25,2.4605003291639242
2025-01-26,2.952600394996709
2025-01-27,0.9842001316655696
2025-01-28,1.4763001974983545
2025-01-29,1.4763001974983545
2025-01-30,0.9842001316655696
2025-01-31,0.9842001316655696
2025-02-01,2.952600394996709
2025-02-02,3.4447004608294938
