Time,ramsay_hunt_syndrome
2023-12-30,0.0
2023-12-31,2.5800415800415797
2024-01-01,0.0
2024-01-02,1.979209979209979
2024-01-03,2.6507276507276503
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,1.979209979209979
2024-01-07,3.004158004158004
2024-01-08,1.8378378378378377
2024-01-09,1.6257796257796255
2024-01-10,3.004158004158004
2024-01-11,1.6257796257796255
2024-01-12,1.767151767151767
2024-01-13,1.8378378378378377
2024-01-14,2.0498960498960495
2024-01-15,2.12058212058212
2024-01-16,1.1663201663201663
2024-01-17,0.0
2024-01-18,2.792099792099792
2024-01-19,2.721413721413721
2024-01-20,1.9085239085239083
2024-01-21,2.2619542619542616
2024-01-22,2.2619542619542616
2024-01-23,1.9792099792099789
2024-01-24,2.5446985446985444
2024-01-25,2.2619542619542616
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,2.1205821205821205
2024-01-30,0.0
2024-01-31,3.11018711018711
2024-02-01,0.0
2024-02-02,3.675675675675675
2024-02-03,5.089397089397089
2024-02-04,5.089397089397089
2024-02-05,3.11018711018711
2024-02-06,4.099792099792099
2024-02-07,3.9584199584199578
2024-02-08,9.896049896049895
2024-02-09,4.523908523908523
2024-02-10,5.23076923076923
2024-02-11,4.241164241164241
2024-02-12,14.137214137214135
2024-02-13,10.46153846153846
2024-02-14,4.806652806652806
2024-02-15,3.534303534303534
2024-02-16,2.1205821205821205
2024-02-17,1.9792099792099789
2024-02-18,2.1205821205821205
2024-02-19,1.8378378378378375
2024-02-20,1.6964656964656961
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,1.555093555093555
2024-02-24,1.9792099792099789
2024-02-25,2.1205821205821205
2024-02-26,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,11.592515592515591
2024-03-01,9.189189189189188
2024-03-02,3.8170478170478166
2024-03-03,11.875259875259873
2024-03-04,2.827442827442827
2024-03-05,2.1205821205821205
2024-03-06,2.403326403326403
2024-03-07,2.2619542619542616
2024-03-08,0.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,2.5446985446985444
2024-03-12,1.555093555093555
2024-03-13,3.675675675675675
2024-03-14,2.1205821205821205
2024-03-15,0.0
2024-03-16,1.9792099792099789
2024-03-17,1.9792099792099789
2024-03-18,2.403326403326403
2024-03-19,0.0
2024-03-20,1.8378378378378375
2024-03-21,0.0
2024-03-22,1.8378378378378375
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,1.6964656964656961
2024-03-26,1.8378378378378375
2024-03-27,3.3929313929313922
2024-03-28,3.11018711018711
2024-03-29,3.251559251559251
2024-03-30,1.6964656964656961
2024-03-31,2.827442827442827
2024-04-01,1.6964656964656961
2024-04-02,1.8378378378378375
2024-04-03,2.5446985446985444
2024-04-04,3.3929313929313922
2024-04-05,2.1205821205821205
2024-04-06,1.8378378378378375
2024-04-07,0.0
2024-04-08,1.8378378378378375
2024-04-09,2.1205821205821205
2024-04-10,2.6860706860706856
2024-04-11,0.0
2024-04-12,1.555093555093555
2024-04-13,2.6860706860706856
2024-04-14,1.8378378378378375
2024-04-15,3.9584199584199578
2024-04-16,3.9584199584199578
2024-04-17,3.8170478170478166
2024-04-18,2.827442827442827
2024-04-19,2.403326403326403
2024-04-20,1.9792099792099789
2024-04-21,0.0
2024-04-22,2.2619542619542616
2024-04-23,2.9688149688149683
2024-04-24,2.5446985446985444
2024-04-25,3.251559251559251
2024-04-26,3.11018711018711
2024-04-27,0.0
2024-04-28,2.9688149688149683
2024-04-29,3.11018711018711
2024-04-30,3.251559251559251
2024-05-01,1.6964656964656961
2024-05-02,1.555093555093555
2024-05-03,1.555093555093555
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,1.8378378378378375
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,3.3929313929313922
2024-05-10,4.948024948024948
2024-05-11,3.8170478170478166
2024-05-12,0.0
2024-05-13,2.1205821205821205
2024-05-14,0.0
2024-05-15,2.403326403326403
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,2.2619542619542616
2024-05-19,0.0
2024-05-20,2.1205821205821205
2024-05-21,3.251559251559251
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,2.403326403326403
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,1.555093555093555
2024-05-29,2.1205821205821205
2024-05-30,2.403326403326403
2024-05-31,2.827442827442827
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,2.5446985446985444
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,1.8378378378378375
2024-06-13,1.8378378378378375
2024-06-14,1.6964656964656961
2024-06-15,0.0
2024-06-16,2.403326403326403
2024-06-17,0.0
2024-06-18,1.6964656964656961
2024-06-19,0.0
2024-06-20,2.403326403326403
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,1.9792099792099789
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,1.8378378378378375
2024-07-02,0.0
2024-07-03,2.403326403326403
2024-07-04,0.0
2024-07-05,1.8378378378378375
2024-07-06,1.8378378378378375
2024-07-07,10.178794178794178
2024-07-08,8.623700623700623
2024-07-09,3.3929313929313922
2024-07-10,2.6860706860706856
2024-07-11,3.11018711018711
2024-07-12,2.1205821205821205
2024-07-13,2.827442827442827
2024-07-14,1.6964656964656961
2024-07-15,1.555093555093555
2024-07-16,1.9792099792099789
2024-07-17,0.0
2024-07-18,1.6964656964656961
2024-07-19,2.1205821205821205
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,2.403326403326403
2024-07-23,0.0
2024-07-24,1.8378378378378375
2024-07-25,1.9792099792099789
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,2.403326403326403
2024-07-29,1.9792099792099789
2024-07-30,2.827442827442827
2024-07-31,2.6860706860706856
2024-08-01,1.9792099792099789
2024-08-02,2.403326403326403
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,1.555093555093555
2024-08-06,1.8378378378378375
2024-08-07,0.0
2024-08-08,1.6964656964656961
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,2.2619542619542616
2024-08-12,0.0
2024-08-13,1.6964656964656961
2024-08-14,0.0
2024-08-15,2.1205821205821205
2024-08-16,1.555093555093555
2024-08-17,0.0
2024-08-18,2.5254205254205253
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,2.371196371196371
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,2.371196371196371
2024-08-25,1.9920619920619917
2024-08-26,1.9920619920619917
2024-08-27,2.146286146286146
2024-08-28,0.0
2024-08-29,2.8338688338688334
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,1.9085239085239083
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,1.7542997542997538
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,1.8378378378378375
2024-09-11,0.0
2024-09-12,2.371196371196371
2024-09-13,0.0
2024-09-14,2.8338688338688334
2024-09-15,0.0
2024-09-16,1.8378378378378375
2024-09-17,1.8378378378378375
2024-09-18,1.6707616707616704
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,1.8378378378378375
2024-09-23,1.6707616707616704
2024-09-24,2.0049140049140046
2024-09-25,2.5061425061425058
2024-09-26,2.8402948402948396
2024-09-27,1.5036855036855035
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
2024-10-01,5.513513513513512
2024-10-02,3.508599508599508
2024-10-03,3.174447174447174
2024-10-04,2.1719901719901715
2024-10-05,3.3415233415233407
2024-10-06,3.007371007371007
2024-10-07,3.174447174447174
2024-10-08,3.174447174447174
2024-10-09,1.6707616707616704
2024-10-10,2.1719901719901715
2024-10-11,3.508599508599508
2024-10-12,2.6732186732186727
2024-10-13,2.3390663390663384
2024-10-14,1.5036855036855035
2024-10-15,2.3390663390663384
2024-10-16,1.8378378378378375
2024-10-17,1.8378378378378375
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,2.5061425061425058
2024-10-22,2.0049140049140046
2024-10-23,2.1719901719901715
2024-10-24,2.8402948402948396
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,1.6707616707616704
2024-10-29,1.5036855036855035
2024-10-30,2.3390663390663384
2024-10-31,2.0049140049140046
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,3.174447174447174
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,1.1695331695331692
2024-11-07,1.5036855036855035
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,2.0049140049140046
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,1.5036855036855035
2024-11-19,1.6707616707616704
2024-11-20,3.508599508599508
2024-11-21,0.0
2024-11-22,1.6707616707616704
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,16.707616707616705
2024-11-28,8.186732186732185
2024-11-29,3.007371007371007
2024-11-30,2.0049140049140046
2024-12-01,1.8378378378378375
2024-12-02,0.0
2024-12-03,3.174447174447174
2024-12-04,2.3390663390663384
2024-12-05,1.5036855036855035
2024-12-06,1.8378378378378375
2024-12-07,2.5061425061425058
2024-12-08,2.6732186732186727
2024-12-09,0.0
2024-12-10,2.1719901719901715
2024-12-11,2.8402948402948396
2024-12-12,1.5036855036855035
2024-12-13,0.0
2024-12-14,2.1719901719901715
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,1.6707616707616704
2024-12-18,1.6707616707616704
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,2.0049140049140046
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,1.8378378378378375
