Time,archive 81
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,2.0
2022-07-17,2.0
2022-07-18,2.0
2022-07-19,2.0
2022-07-20,2.0
2022-07-21,2.0
2022-07-22,2.0
2022-07-23,2.0
2022-07-24,3.0
2022-07-25,2.0
2022-07-26,3.0
2022-07-27,2.0
2022-07-28,2.0
2022-07-29,3.0
2022-07-30,2.0
2022-07-31,3.0
2022-08-01,3.0
2022-08-02,2.0
2022-08-03,2.0
2022-08-04,2.0
2022-08-05,2.0
2022-08-06,2.0
2022-08-07,2.0
2022-08-08,2.0
2022-08-09,3.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,2.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,1.0
2022-08-28,2.0
2022-08-29,33.0
2022-08-30,30.0
2022-08-31,33.5
2022-09-01,26.0
2022-09-02,27.0
2022-09-03,35.5
2022-09-04,31.5
2022-09-05,50.5
2022-09-06,31.0
2022-09-07,30.5
2022-09-08,21.0
2022-09-09,19.5
2022-09-10,31.0
2022-09-11,33.0
2022-09-12,24.0
2022-09-13,30.0
2022-09-14,15.0
2022-09-15,11.0
2022-09-16,23.0
2022-09-17,16.0
2022-09-18,33.5
2022-09-19,20.5
2022-09-20,31.0
2022-09-21,26.0
2022-09-22,17.0
2022-09-23,18.0
2022-09-24,29.0
2022-09-25,25.0
2022-09-26,21.5
2022-09-27,28.0
2022-09-28,42.0
2022-09-29,60.0
2022-09-30,34.0
2022-10-01,36.0
2022-10-02,51.0
2022-10-03,51.0
2022-10-04,47.0
2022-10-05,43.0
2022-10-06,49.0
2022-10-07,51.0
2022-10-08,67.0
2022-10-09,76.0
2022-10-10,53.0
2022-10-11,45.0
2022-10-12,32.0
2022-10-13,64.0
2022-10-14,38.0
2022-10-15,62.0
2022-10-16,62.0
2022-10-17,51.0
2022-10-18,57.0
2022-10-19,74.0
2022-10-20,42.0
2022-10-21,71.0
2022-10-22,75.0
2022-10-23,81.0
2022-10-24,61.0
2022-10-25,57.0
2022-10-26,44.0
2022-10-27,53.0
2022-10-28,42.0
2022-10-29,39.0
2022-10-30,56.0
2022-10-31,66.0
2022-11-01,73.0
2022-11-02,42.0
2022-11-03,46.0
2022-11-04,39.0
2022-11-05,31.0
2022-11-06,50.0
2022-11-07,29.0
2022-11-08,35.0
2022-11-09,25.0
2022-11-10,35.0
2022-11-11,35.0
2022-11-12,50.0
2022-11-13,45.0
2022-11-14,60.0
2022-11-15,37.0
2022-11-16,41.0
2022-11-17,40.0
2022-11-18,37.0
2022-11-19,26.0
2022-11-20,39.0
2022-11-21,29.0
2022-11-22,30.0
2022-11-23,35.0
2022-11-24,52.0
2022-11-25,35.0
2022-11-26,27.0
2022-11-27,48.0
2022-11-28,25.0
2022-11-29,19.0
2022-11-30,43.0
2022-12-01,25.0
2022-12-02,26.0
2022-12-03,58.0
2022-12-04,49.0
2022-12-05,42.0
2022-12-06,46.0
2022-12-07,41.0
2022-12-08,52.0
2022-12-09,49.0
2022-12-10,42.0
2022-12-11,76.0
2022-12-12,65.0
2022-12-13,62.0
2022-12-14,70.0
2022-12-15,71.0
2022-12-16,85.0
2022-12-17,81.0
2022-12-18,78.0
2022-12-19,85.0
2022-12-20,100.0
2022-12-21,48.0
2022-12-22,43.0
2022-12-23,65.0
2022-12-24,54.0
2022-12-25,89.0
2022-12-26,58.0
2022-12-27,69.0
2022-12-28,68.0
2022-12-29,48.0
2022-12-30,51.0
2022-12-31,48.0
2023-01-01,44.0
2023-01-02,65.0
2023-01-03,75.0
2023-01-04,59.0
2023-01-05,37.0
2023-01-06,38.0
2023-01-07,55.0
2023-01-08,45.0
2023-01-09,48.0
2023-01-10,42.0
2023-01-11,43.0
2023-01-12,27.0
2023-01-13,46.0
2023-01-14,62.0
2023-01-15,57.0
2023-01-16,28.0
2023-01-17,49.0
2023-01-18,43.0
2023-01-19,50.0
2023-01-20,44.0
2023-01-21,68.0
2023-01-22,70.0
2023-01-23,62.0
2023-01-24,51.0
2023-01-25,55.0
2023-01-26,71.0
2023-01-27,43.0
2023-01-28,53.0
2023-01-29,48.0
2023-01-30,49.0
2023-01-31,43.0
2023-02-01,55.0
2023-02-02,60.0
2023-02-03,41.0
2023-02-04,86.0
2023-02-05,50.0
2023-02-06,61.0
2023-02-07,54.0
2023-02-08,36.0
2023-02-09,40.0
2023-02-10,48.0
2023-02-11,42.0
2023-02-12,53.0
2023-02-13,27.0
2023-02-14,41.0
2023-02-15,0.0
2023-02-16,49.0
2023-02-17,42.0
2023-02-18,34.0
2023-02-19,55.0
2023-02-20,24.0
2023-02-21,45.0
2023-02-22,26.0
2023-02-23,28.0
2023-02-24,50.0
2023-02-25,27.0
2023-02-26,48.0
2023-02-27,28.0
2023-02-28,23.0
2023-03-01,22.0
2023-03-02,33.0
2023-03-03,32.0
2023-03-04,34.0
2023-03-05,46.0
2023-03-06,22.0
2023-03-07,38.0
2023-03-08,30.0
2023-03-09,37.0
2023-03-10,24.0
2023-03-11,41.0
2023-03-12,46.0
2023-03-13,25.0
2023-03-14,36.0
2023-03-15,26.0
2023-03-16,28.0
2023-03-17,31.0
2023-03-18,44.0
2023-03-19,55.0
2023-03-20,37.0
2023-03-21,38.0
2023-03-22,29.0
2023-03-23,0.0
2023-03-24,46.0
2023-03-25,23.0
2023-03-26,32.0
2023-03-27,0.0
2023-03-28,30.0
2023-03-29,31.0
2023-03-30,0.0
2023-03-31,28.0
2023-04-01,43.0
2023-04-02,41.0
2023-04-03,34.0
2023-04-04,31.0
2023-04-05,20.0
2023-04-06,28.0
2023-04-07,0.0
2023-04-08,33.0
2023-04-09,51.0
2023-04-10,21.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,0.0
2023-04-16,49.0
2023-04-17,22.0
2023-04-18,22.0
2023-04-19,51.0
2023-04-20,30.0
2023-04-21,26.0
2023-04-22,0.0
2023-04-23,54.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,31.0
2023-04-27,27.0
2023-04-28,22.0
2023-04-29,0.0
2023-04-30,46.5
2023-05-01,42.5
2023-05-02,28.5
2023-05-03,36.0
2023-05-04,31.0
2023-05-05,23.0
2023-05-06,30.0
2023-05-07,39.5
2023-05-08,25.0
2023-05-09,30.0
2023-05-10,22.0
2023-05-11,31.0
2023-05-12,35.5
2023-05-13,42.5
2023-05-14,96.5
2023-05-15,31.5
2023-05-16,30.0
2023-05-17,29.0
2023-05-18,30.0
2023-05-19,0.0
2023-05-20,47.5
2023-05-21,41.5
2023-05-22,32.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,27.0
2023-05-27,0.0
2023-05-28,28.0
2023-05-29,41.0
2023-05-30,32.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,27.0
2023-06-03,38.0
2023-06-04,38.0
2023-06-05,36.0
2023-06-06,0.0
2023-06-07,42.0
2023-06-08,26.0
2023-06-09,32.0
2023-06-10,35.0
2023-06-11,38.0
2023-06-12,25.0
2023-06-13,22.0
2023-06-14,0.0
2023-06-15,31.0
2023-06-16,0.0
2023-06-17,37.0
2023-06-18,31.0
2023-06-19,35.0
2023-06-20,33.0
2023-06-21,36.0
2023-06-22,23.0
2023-06-23,23.0
2023-06-24,0.0
2023-06-25,49.0
2023-06-26,44.0
2023-06-27,41.0
2023-06-28,32.0
2023-06-29,31.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,29.0
2023-07-03,45.0
2023-07-04,38.0
2023-07-05,27.0
2023-07-06,27.0
2023-07-07,33.0
2023-07-08,35.0
2023-07-09,0.0
2023-07-10,36.0
2023-07-11,33.0
2023-07-12,28.0
2023-07-13,24.0
2023-07-14,0.0
2023-07-15,48.0
2023-07-16,0.0
2023-07-17,37.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,26.0
2023-07-21,28.0
2023-07-22,29.0
2023-07-23,49.0
2023-07-24,38.0
2023-07-25,0.0
2023-07-26,39.0
2023-07-27,26.0
2023-07-28,0.0
2023-07-29,50.0
2023-07-30,63.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,28.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,32.0
2023-08-07,31.0
2023-08-08,27.0
2023-08-09,24.0
2023-08-10,30.0
2023-08-11,0.0
2023-08-12,41.0
2023-08-13,38.0
2023-08-14,43.0
2023-08-15,34.0
2023-08-16,29.0
2023-08-17,59.0
2023-08-18,69.0
2023-08-19,60.0
2023-08-20,68.0
2023-08-21,63.0
2023-08-22,56.0
2023-08-23,48.0
2023-08-24,39.0
2023-08-25,54.0
2023-08-26,62.0
2023-08-27,58.0
2023-08-28,48.0
2023-08-29,55.0
2023-08-30,33.0
2023-08-31,39.0
2023-09-01,47.0
2023-09-02,51.0
2023-09-03,65.0
2023-09-04,71.0
2023-09-05,50.0
2023-09-06,0.0
2023-09-07,23.0
2023-09-08,33.0
2023-09-09,29.0
2023-09-10,41.0
2023-09-11,41.0
2023-09-12,29.0
2023-09-13,38.0
2023-09-14,24.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,49.0
2023-09-18,23.0
2023-09-19,37.0
2023-09-20,47.0
2023-09-21,0.0
2023-09-22,30.0
2023-09-23,37.0
2023-09-24,67.0
2023-09-25,41.0
2023-09-26,39.0
2023-09-27,36.0
2023-09-28,39.0
2023-09-29,0.0
2023-09-30,43.0
2023-10-01,29.0
2023-10-02,56.0
2023-10-03,63.0
2023-10-04,27.0
2023-10-05,48.0
2023-10-06,25.0
2023-10-07,52.0
2023-10-08,38.0
2023-10-09,37.0
2023-10-10,35.0
2023-10-11,35.0
2023-10-12,42.0
2023-10-13,38.0
2023-10-14,57.0
2023-10-15,92.0
2023-10-16,64.0
2023-10-17,61.0
2023-10-18,43.0
2023-10-19,31.0
2023-10-20,57.0
2023-10-21,76.0
2023-10-22,33.0
2023-10-23,71.0
2023-10-24,64.0
2023-10-25,51.0
2023-10-26,38.0
2023-10-27,49.0
2023-10-28,49.0
2023-10-29,42.0
2023-10-30,38.0
2023-10-31,60.0
2023-11-01,37.0
2023-11-02,30.0
2023-11-03,35.0
2023-11-04,33.0
2023-11-05,52.0
2023-11-06,39.0
2023-11-07,0.0
2023-11-08,31.0
2023-11-09,0.0
2023-11-10,34.0
2023-11-11,0.0
2023-11-12,43.0
2023-11-13,37.0
2023-11-14,31.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,30.0
2023-11-18,28.0
2023-11-19,32.0
2023-11-20,24.0
2023-11-21,33.0
2023-11-22,0.0
2023-11-23,41.0
2023-11-24,0.0
2023-11-25,39.0
2023-11-26,29.0
2023-11-27,33.0
2023-11-28,27.0
2023-11-29,28.0
2023-11-30,28.0
2023-12-01,29.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,27.0
2023-12-05,24.0
2023-12-06,25.0
2023-12-07,29.0
2023-12-08,24.0
2023-12-09,45.0
2023-12-10,40.0
2023-12-11,20.0
2023-12-12,0.0
2023-12-13,38.0
2023-12-14,30.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-17,29.0
2023-12-18,52.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-22,0.0
2023-12-23,26.5
2023-12-24,40.0
2023-12-25,0.0
2023-12-26,30.0
2023-12-27,26.0
2023-12-28,23.5
2023-12-29,34.5
2023-12-30,42.5
2023-12-31,45.5
2024-01-01,43.5
2024-01-02,27.5
2024-01-03,22.0
2024-01-04,33.0
2024-01-05,32.5
2024-01-06,0.0
2024-01-07,33.0
2024-01-08,0.0
2024-01-09,28.0
2024-01-10,20.5
2024-01-11,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,24.5
2024-01-16,25.5
2024-01-17,19.5
2024-01-18,0.0
2024-01-19,22.0
2024-01-20,37.0
2024-01-21,0.0
2024-01-22,16.0
2024-01-23,0.0
2024-01-24,22.0
2024-01-25,16.0
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,18.0
2024-01-29,22.0
2024-01-30,0.0
2024-01-31,18.0
2024-02-01,0.0
2024-02-02,0.0
2024-02-03,0.0
2024-02-04,31.0
2024-02-05,37.0
2024-02-06,20.0
2024-02-07,14.0
2024-02-08,16.0
2024-02-09,0.0
2024-02-10,17.0
2024-02-11,0.0
2024-02-12,19.0
2024-02-13,0.0
2024-02-14,37.0
2024-02-15,0.0
2024-02-16,0.0
2024-02-17,16.0
2024-02-18,0.0
2024-02-19,28.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,18.0
2024-02-23,14.0
2024-02-24,26.0
2024-02-25,18.0
2024-02-26,17.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-29,15.0
2024-03-01,0.0
2024-03-02,21.0
2024-03-03,25.0
2024-03-04,15.0
2024-03-05,18.0
2024-03-06,18.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-09,17.0
2024-03-10,20.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-15,18.0
2024-03-16,20.0
2024-03-17,18.0
2024-03-18,20.0
2024-03-19,14.0
2024-03-20,15.0
2024-03-21,0.0
2024-03-22,15.0
2024-03-23,0.0
2024-03-24,17.0
2024-03-25,32.0
2024-03-26,18.0
2024-03-27,0.0
2024-03-28,22.0
2024-03-29,17.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,16.0
2024-04-02,16.0
2024-04-03,0.0
2024-04-04,14.0
2024-04-05,16.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,14.0
2024-04-09,0.0
2024-04-10,14.0
2024-04-11,25.0
2024-04-12,16.0
2024-04-13,25.0
2024-04-14,0.0
2024-04-15,14.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,18.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,16.0
2024-04-25,0.0
2024-04-26,26.0
2024-04-27,0.0
2024-04-28,47.0
2024-04-29,0.0
2024-04-30,15.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,24.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,15.0
2024-05-10,19.0
2024-05-11,18.0
2024-05-12,19.0
2024-05-13,20.0
2024-05-14,22.0
2024-05-15,21.0
2024-05-16,18.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,18.0
2024-05-21,19.0
2024-05-22,18.0
2024-05-23,24.0
2024-05-24,21.0
2024-05-25,0.0
2024-05-26,30.0
2024-05-27,26.0
2024-05-28,20.0
2024-05-29,22.0
2024-05-30,19.0
2024-05-31,0.0
2024-06-01,22.0
2024-06-02,21.0
2024-06-03,15.0
2024-06-04,17.0
2024-06-05,100.0
2024-06-06,43.0
2024-06-07,27.0
2024-06-08,40.0
2024-06-09,42.0
2024-06-10,38.0
2024-06-11,27.0
2024-06-12,23.0
2024-06-13,28.0
2024-06-14,22.0
2024-06-15,30.0
2024-06-16,26.0
2024-06-17,26.0
2024-06-18,27.0
2024-06-19,30.0
2024-06-20,21.0
2024-06-21,23.0
2024-06-22,45.0
2024-06-23,30.0
2024-06-24,15.0
2024-06-25,17.0
2024-06-26,27.0
2024-06-27,20.0
2024-06-28,17.0
2024-06-29,20.0
2024-06-30,24.0
2024-07-01,18.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,19.0
2024-07-05,17.0
2024-07-06,0.0
2024-07-07,22.0
2024-07-08,20.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,18.0
2024-07-12,16.0
2024-07-13,20.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,17.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,21.0
2024-07-22,17.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,22.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,23.0
2024-07-31,18.0
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,22.0
2024-08-04,24.0
2024-08-05,22.0
2024-08-06,22.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,20.0
2024-08-11,45.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,18.0
2024-08-15,19.0
2024-08-16,23.0
2024-08-17,16.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,20.5
2024-08-23,19.0
2024-08-24,34.0
2024-08-25,0.0
2024-08-26,18.0
2024-08-27,0.0
2024-08-28,21.5
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,29.0
2024-09-02,0.0
2024-09-03,26.5
2024-09-04,28.0
2024-09-05,0.0
2024-09-06,20.5
2024-09-07,34.5
2024-09-08,0.0
2024-09-09,25.0
2024-09-10,0.0
2024-09-11,20.5
2024-09-12,23.0
2024-09-13,32.0
2024-09-14,30.0
2024-09-15,0.0
2024-09-16,29.5
2024-09-17,45.0
2024-09-18,43.0
2024-09-19,64.0
2024-09-20,39.0
2024-09-21,54.0
2024-09-22,100.0
2024-09-23,71.0
2024-09-24,45.0
2024-09-25,72.0
2024-09-26,54.0
2024-09-27,40.0
2024-09-28,65.0
2024-09-29,71.0
2024-09-30,54.0
2024-10-01,39.0
2024-10-02,32.0
2024-10-03,25.0
2024-10-04,33.0
2024-10-05,41.0
2024-10-06,0.0
2024-10-07,23.0
2024-10-08,30.0
2024-10-09,0.0
2024-10-10,38.0
2024-10-11,27.0
2024-10-12,36.0
2024-10-13,34.0
2024-10-14,40.0
2024-10-15,0.0
2024-10-16,25.0
2024-10-17,25.0
2024-10-18,23.0
2024-10-19,34.0
2024-10-20,0.0
2024-10-21,34.0
2024-10-22,27.0
2024-10-23,35.0
2024-10-24,23.0
2024-10-25,0.0
2024-10-26,34.0
2024-10-27,26.0
2024-10-28,24.0
2024-10-29,29.0
2024-10-30,33.0
2024-10-31,25.0
2024-11-01,33.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,28.0
2024-11-08,37.0
2024-11-09,44.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,28.0
2024-11-14,24.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,21.0
2024-11-19,0.0
2024-11-20,22.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,31.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,25.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,23.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,41.0
2024-12-24,0.0
2024-12-25,36.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,25.0
2024-12-29,40.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,28.0
2025-01-02,29.0
2025-01-03,25.0
2025-01-04,35.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,24.0
2025-01-08,28.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,26.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,23.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,28.0
2025-01-21,0.0
2025-01-22,22.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,25.0
2025-01-26,0.0
2025-01-27,24.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,29.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,26.0
2025-02-04,0.0
2025-02-05,21.0
2025-02-06,26.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,47.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,22.0
2025-02-14,27.0
2025-02-15,43.0
2025-02-16,29.0
2025-02-17,40.0
2025-02-18,23.0
2025-02-19,27.0
2025-02-20,21.0
2025-02-21,35.0
2025-02-22,36.0
2025-02-23,58.0
2025-02-24,23.0
2025-02-25,28.0
2025-02-26,0.0
2025-02-27,34.0
2025-02-28,28.0
2025-03-01,0.0
2025-03-02,33.0
2025-03-03,41.0
2025-03-04,0.0
2025-03-05,24.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,22.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,23.0
2025-03-25,26.0
2025-03-26,0.0
2025-03-27,22.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,25.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,25.0
2025-04-11,23.0
2025-04-12,0.0
2025-04-13,27.0
2025-04-14,29.0
2025-04-15,40.5
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,35.5
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.0
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,56.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,87.0
2025-05-27,0.0
2025-05-28,0.0
2025-05-29,54.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,0.0
2025-06-12,47.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,47.0
2025-06-24,0.0
