Time,kobe_bryant
2024-10-01,5.962160056433527
2024-10-02,6.4207877530822595
2024-10-03,6.4207877530822595
2024-10-04,5.503532359784794
2024-10-05,6.4207877530822595
2024-10-06,6.4207877530822595
2024-10-07,5.503532359784794
2024-10-08,5.962160056433527
2024-10-09,5.503532359784794
2024-10-10,6.4207877530822595
2024-10-11,6.4207877530822595
2024-10-12,6.4207877530822595
2024-10-13,5.503532359784794
2024-10-14,5.962160056433527
2024-10-15,5.962160056433527
2024-10-16,5.962160056433527
2024-10-17,7.338043146379725
2024-10-18,6.4207877530822595
2024-10-19,5.503532359784794
2024-10-20,6.879415449730992
2024-10-21,6.879415449730992
2024-10-22,6.879415449730992
2024-10-23,8.255298539677192
2024-10-24,7.338043146379725
2024-10-25,6.879415449730992
2024-10-26,6.4207877530822595
2024-10-27,7.338043146379725
2024-10-28,7.796670843028458
2024-10-29,7.338043146379725
2024-10-30,7.338043146379725
2024-10-31,7.796670843028458
2024-11-01,7.796670843028458
2024-11-02,6.879415449730992
2024-11-03,6.879415449730992
2024-11-04,9.63118162962339
2024-11-05,5.503532359784794
2024-11-06,4.586276966487328
2024-11-07,5.962160056433527
2024-11-08,5.962160056433527
2024-11-09,5.962160056433527
2024-11-10,5.503532359784794
2024-11-11,5.503532359784794
2024-11-12,7.338043146379725
2024-11-13,8.255298539677192
2024-11-14,7.338043146379725
2024-11-15,6.879415449730992
2024-11-16,6.879415449730992
2024-11-17,7.338043146379725
2024-11-18,6.879415449730992
2024-11-19,6.4207877530822595
2024-11-20,7.796670843028458
2024-11-21,6.4207877530822595
2024-11-22,6.879415449730992
2024-11-23,7.338043146379725
2024-11-24,7.796670843028458
2024-11-25,6.879415449730992
2024-11-26,6.4207877530822595
2024-11-27,6.4207877530822595
2024-11-28,7.338043146379725
2024-11-29,7.338043146379725
2024-11-30,6.4207877530822595
2024-12-01,7.338043146379725
2024-12-02,6.4207877530822595
2024-12-03,6.879415449730992
2024-12-04,7.338043146379725
2024-12-05,7.338043146379725
2024-12-06,8.255298539677192
2024-12-07,6.879415449730992
2024-12-08,8.255298539677192
2024-12-09,6.879415449730992
2024-12-10,7.338043146379725
2024-12-11,7.338043146379725
2024-12-12,7.338043146379725
2024-12-13,7.338043146379725
2024-12-14,7.796670843028458
2024-12-15,7.338043146379725
2024-12-16,7.796670843028458
2024-12-17,7.338043146379725
2024-12-18,7.338043146379725
2024-12-19,6.879415449730992
2024-12-20,9.172553932974656
2024-12-21,9.63118162962339
2024-12-22,9.172553932974656
2024-12-23,7.338043146379725
2024-12-24,6.879415449730992
2024-12-25,8.713926236325923
2024-12-26,7.796670843028458
2024-12-27,8.255298539677192
2024-12-28,7.796670843028458
2024-12-29,7.796670843028458
2024-12-30,9.172553932974656
2024-12-31,8.713926236325923
2025-01-01,8.255298539677192
2025-01-02,7.338043146379725
2025-01-03,7.338043146379725
2025-01-04,10.089809326272121
2025-01-05,10.548437022920854
2025-01-06,8.255298539677192
2025-01-07,7.796670843028458
2025-01-08,7.796670843028458
2025-01-09,9.172553932974656
2025-01-10,9.172553932974656
2025-01-11,8.713926236325923
2025-01-12,8.255298539677192
2025-01-13,7.796670843028458
2025-01-14,8.255298539677192
2025-01-15,9.172553932974656
2025-01-16,8.713926236325923
2025-01-17,10.089809326272121
2025-01-18,8.713926236325923
2025-01-19,8.255298539677192
2025-01-20,8.255298539677192
2025-01-21,8.255298539677192
2025-01-22,9.172553932974656
2025-01-23,9.63118162962339
2025-01-24,11.465692416218321
2025-01-25,14.217458596110717
2025-01-26,45.862769664873284
2025-01-27,33.938449552006226
2025-01-28,13.300203202813252
2025-01-29,9.172553932974656
2025-01-30,11.465692416218321
2025-01-31,11.924320112867054
2025-02-01,11.007064719569588
2025-02-02,21.555501742490442
2025-02-03,13.758830899461984
2025-02-04,12.382947809515786
2025-02-05,11.924320112867054
2025-02-06,11.924320112867054
2025-02-07,11.924320112867054
2025-02-08,10.089809326272121
2025-02-09,17.427852472651846
2025-02-10,12.841575506164519
2025-02-11,12.382947809515786
2025-02-12,10.089809326272121
2025-02-13,11.924320112867054
2025-02-14,9.172553932974656
2025-02-15,9.63118162962339
2025-02-16,10.089809326272121
2025-02-17,10.089809326272121
2025-02-18,10.089809326272121
2025-02-19,9.63118162962339
2025-02-20,10.089809326272121
2025-02-21,13.758830899461984
2025-02-22,10.089809326272121
2025-02-23,10.548437022920854
2025-02-24,11.465692416218321
2025-02-25,11.924320112867054
2025-02-26,12.382947809515786
2025-02-27,11.924320112867054
2025-02-28,12.841575506164519
2025-03-01,8.713926236325923
2025-03-02,9.172553932974656
2025-03-03,10.089809326272121
2025-03-04,9.63118162962339
2025-03-05,9.63118162962339
2025-03-06,9.63118162962339
2025-03-07,9.63118162962339
2025-03-08,8.255298539677192
2025-03-09,8.255298539677192
2025-03-10,7.796670843028458
2025-03-11,8.713926236325923
2025-03-12,10.089809326272121
2025-03-13,10.548437022920854
2025-03-14,10.089809326272121
2025-03-15,9.172553932974656
2025-03-16,10.548437022920854
2025-03-17,8.255298539677192
2025-03-18,8.255298539677192
2025-03-19,8.255298539677192
2025-03-20,7.338043146379725
2025-03-21,7.338043146379725
2025-03-22,8.255298539677192
2025-03-23,8.713926236325923
2025-03-24,7.796670843028458
2025-03-25,7.796670843028458
2025-03-26,8.255298539677192
2025-03-27,8.713926236325923
2025-03-28,8.713926236325923
2025-03-29,7.796670843028458
2025-03-30,8.255298539677192
2025-03-31,7.796670843028458
2025-04-01,7.796670843028458
2025-04-02,7.796670843028458
2025-04-03,7.338043146379725
2025-04-04,7.796670843028458
2025-04-05,7.338043146379725
2025-04-06,9.172553932974656
2025-04-07,8.713926236325923
2025-04-08,7.338043146379725
2025-04-09,7.338043146379725
2025-04-10,8.255298539677192
2025-04-11,7.796670843028458
2025-04-12,7.796670843028458
2025-04-13,7.796670843028458
2025-04-14,7.796670843028458
2025-04-15,7.744890296632634
2025-04-16,7.367632030034482
2025-04-17,8.122148563230786
2025-04-18,6.465171078564396
2025-04-19,6.990373763436331
2025-04-20,8.122148563230786
2025-04-21,6.842429345162547
2025-04-22,7.219687611760698
2025-04-23,7.219687611760698
2025-04-24,7.367632030034482
2025-04-25,7.367632030034482
2025-04-26,10.075014884444744
2025-04-27,11.879936787384919
2025-04-28,9.172553932974658
2025-04-29,9.172553932974658
2025-04-30,9.172553932974658
2025-05-01,11.502678520786768
2025-05-02,9.172553932974658
2025-05-03,8.64735124810272
2025-05-04,7.367632030034482
2025-05-05,7.744890296632634
2025-05-06,7.367632030034482
2025-05-07,7.744890296632634
2025-05-08,7.892834714906419
2025-05-09,7.367632030034482
2025-05-10,7.367632030034482
2025-05-11,7.596945878358849
2025-05-12,7.744890296632634
2025-05-13,9.54981219957281
2025-05-14,9.172553932974658
2025-05-15,7.39722091368924
2025-05-16,7.10133207714167
2025-05-17,8.580776259879517
2025-05-18,7.988998586784379
2025-05-19,7.693109750236809
2025-05-20,7.10133207714167
2025-05-21,7.988998586784379
2025-05-22,7.39722091368924
2025-05-23,6.509554404046531
2025-05-24,6.8054432405941006
2025-05-25,10.356109279164937
2025-05-26,6.8054432405941006
2025-05-27,6.8054432405941006
2025-05-28,7.39722091368924
2025-05-29,7.988998586784379
2025-05-30,7.988998586784379
2025-05-31,16.27388601011633
2025-06-01,27.221772962376402
2025-06-02,26.334106452733693
2025-06-03,20.712218558329873
2025-06-04,13.019108808093062
2025-06-05,10.651998115712505
2025-06-06,9.468442769522227
2025-06-07,8.876665096427088
2025-06-08,8.580776259879517
2025-06-09,9.468442769522227
2025-06-10,7.10133207714167
2025-06-11,12.723219971545493
2025-06-12,10.651998115712505
2025-06-13,8.580776259879517
2025-06-14,8.580776259879517
2025-06-15,9.172553932974658
2025-06-16,9.764331606069796
2025-06-17,7.693109750236809
2025-06-18,6.509554404046531
2025-06-19,6.509554404046531
2025-06-20,8.284887423331948
2025-06-21,8.580776259879517
2025-06-22,7.988998586784379
2025-06-23,8.284887423331948
2025-06-24,7.693109750236809
2025-06-25,7.693109750236809
2025-06-26,8.284887423331948
2025-06-27,7.988998586784379
2025-06-28,8.580776259879517
2025-06-29,8.284887423331948
2025-06-30,7.10133207714167
2025-07-01,7.39722091368924
2025-07-02,7.39722091368924
2025-07-03,7.988998586784379
2025-07-04,8.284887423331948
2025-07-05,7.988998586784379
2025-07-06,7.693109750236809
2025-07-07,6.509554404046531
2025-07-08,6.509554404046531
2025-07-09,6.213665567498961
2025-07-10,6.8054432405941006
2025-07-11,7.693109750236809
2025-07-12,7.693109750236809
2025-07-13,7.10133207714167
2025-07-14,6.8054432405941006
2025-07-15,6.509554404046531
2025-07-16,7.10133207714167
2025-07-17,7.988998586784379
2025-07-18,7.988998586784379
2025-07-19,7.988998586784379
2025-07-20,7.988998586784379
2025-07-21,7.693109750236809
2025-07-22,7.10133207714167
2025-07-23,7.39722091368924
2025-07-24,7.693109750236809
2025-07-25,7.39722091368924
2025-07-26,7.693109750236809
2025-07-27,7.693109750236809
2025-07-28,6.213665567498961
2025-07-29,6.8054432405941006
2025-07-30,6.8054432405941006
2025-07-31,7.10133207714167
2025-08-01,7.988998586784379
2025-08-02,6.213665567498961
2025-08-03,6.509554404046531
2025-08-04,5.917776730951392
2025-08-05,5.621887894403822
2025-08-06,5.621887894403822
2025-08-07,6.509554404046531
2025-08-08,8.284887423331948
2025-08-09,10.651998115712505
2025-08-10,8.284887423331948
2025-08-11,6.509554404046531
2025-08-12,6.213665567498961
2025-08-13,5.917776730951392
2025-08-14,6.509554404046531
2025-08-15,9.468442769522227
2025-08-16,8.284887423331948
2025-08-17,7.693109750236809
2025-08-18,6.213665567498961
2025-08-19,7.10133207714167
2025-08-20,6.8054432405941006
2025-08-21,7.10133207714167
2025-08-22,7.988998586784379
2025-08-23,26.925884125828834
2025-08-24,29.58888365475696
2025-08-25,14.79444182737848
2025-08-26,9.468442769522227
2025-08-27,7.693109750236809
2025-08-28,7.693109750236809
2025-08-29,7.10133207714167
2025-08-30,6.509554404046531
2025-08-31,7.39722091368924
2025-09-01,6.509554404046531
2025-09-02,5.917776730951392
2025-09-03,5.917776730951392
2025-09-04,6.509554404046531
2025-09-05,5.917776730951392
2025-09-06,6.213665567498961
2025-09-07,7.10133207714167
2025-09-08,6.213665567498961
2025-09-09,5.621887894403822
2025-09-10,5.325999057856253
2025-09-11,5.621887894403822
2025-09-12,5.325999057856253
2025-09-13,5.030110221308683
2025-09-14,5.325999057856253
2025-09-15,4.734221384761113
2025-09-16,5.325999057856253
2025-09-17,5.325999057856253
2025-09-18,5.325999057856253
2025-09-19,5.325999057856253
2025-09-20,5.030110221308683
2025-09-21,5.030110221308683
2025-09-22,4.734221384761113
2025-09-23,4.734221384761113
2025-09-24,6.213665567498961
2025-09-25,6.213665567498961
2025-09-26,7.693109750236809
2025-09-27,5.621887894403822
2025-09-28,5.030110221308683
2025-09-29,6.8054432405941006
2025-09-30,5.917776730951392
2025-10-01,5.325999057856253
2025-10-02,5.621887894403822
2025-10-03,5.917776730951392
2025-10-04,5.030110221308683
2025-10-05,5.030110221308683
2025-10-06,5.917776730951392
2025-10-07,5.621887894403822
2025-10-08,5.917776730951392
2025-10-09,5.917776730951392
2025-10-10,5.030110221308683
2025-10-11,5.325999057856253
2025-10-12,5.621887894403822
2025-10-13,5.917776730951392
2025-10-14,5.917776730951392
2025-10-15,6.213665567498961
2025-10-16,5.325999057856253
2025-10-17,5.325999057856253
2025-10-18,5.917776730951392
2025-10-19,6.213665567498961
2025-10-20,6.509554404046531
2025-10-21,6.8054432405941006
2025-10-22,7.10133207714167
2025-10-23,6.509554404046531
2025-10-24,6.509554404046531
2025-10-25,6.509554404046531
2025-10-26,6.213665567498961
2025-10-27,5.917776730951392
2025-10-28,5.917776730951392
2025-10-29,6.213665567498961
2025-10-30,7.10133207714167
2025-10-31,6.213665567498961
2025-11-01,6.509554404046531
2025-11-02,6.213665567498961
2025-11-03,7.10133207714167
2025-11-04,5.621887894403822
2025-11-05,6.509554404046531
2025-11-06,6.213665567498961
2025-11-07,5.621887894403822
2025-11-08,5.917776730951392
2025-11-09,6.213665567498961
2025-11-10,6.509554404046531
2025-11-11,6.213665567498961
2025-11-12,6.8054432405941006
2025-11-13,6.8054432405941006
2025-11-14,6.509554404046531
2025-11-15,6.8054432405941006
2025-11-16,6.509554404046531
2025-11-17,6.8054432405941006
2025-11-18,6.509554404046531
2025-11-19,7.10133207714167
2025-11-20,6.8054432405941006
2025-11-21,7.39722091368924
2025-11-22,7.693109750236809
2025-11-23,7.39722091368924
2025-11-24,6.8054432405941006
2025-11-25,6.8054432405941006
2025-11-26,6.509554404046531
2025-11-27,6.213665567498961
2025-11-28,5.621887894403822
2025-11-29,6.213665567498961
2025-11-30,10.060220442617366
2025-12-01,6.8054432405941006
2025-12-02,6.213665567498961
2025-12-03,6.8054432405941006
2025-12-04,6.8054432405941006
2025-12-05,7.10133207714167
2025-12-06,7.988998586784379
2025-12-07,7.693109750236809
2025-12-08,6.509554404046531
2025-12-09,6.8054432405941006
2025-12-10,6.8054432405941006
2025-12-11,8.057761485418673
2025-12-12,13.77103556978236
2025-12-13,8.057761485418673
2025-12-14,7.2269508789757495
2025-12-15,7.716328391334104
2025-12-16,7.374895297249534
2025-12-17,7.033462203164964
2025-12-18,7.716328391334104
2025-12-19,9.377949604219951
2025-12-20,7.374895297249534
2025-12-21,7.033462203164964
2025-12-22,6.54408469080661
2025-12-23,6.54408469080661
2025-12-24,7.033462203164964
2025-12-25,8.205705903692458
2025-12-26,8.057761485418673
2025-12-27,7.374895297249534
2025-12-28,6.54408469080661
2025-12-29,7.716328391334104
2025-12-30,7.374895297249534
2025-12-31,7.374895297249534
2026-01-01,7.374895297249534
2026-01-02,7.2269508789757495
2026-01-03,8.205705903692458
2026-01-04,8.205705903692458
2026-01-05,6.88551778489118
2026-01-06,6.692029109080394
2026-01-07,7.2269508789757495
2026-01-08,7.2269508789757495
2026-01-09,7.374895297249534
2026-01-10,6.191637625945118
2026-01-11,6.578614977566688
2026-01-12,6.578614977566688
2026-01-13,6.965592329188258
2026-01-14,6.965592329188258
2026-01-15,7.352569680809828
2026-01-16,6.965592329188258
2026-01-17,7.352569680809828
2026-01-18,7.739547032431398
2026-01-19,8.126524384052967
2026-01-20,7.739547032431398
2026-01-21,7.739547032431398
2026-01-22,9.287456438917676
2026-01-23,12.383275251890236
2026-01-24,8.126524384052967
2026-01-25,9.674433790539247
2026-01-26,21.283754339186345
2026-01-27,17.027003471349076
2026-01-28,11.222343197025527
2026-01-29,8.900479087296107
2026-01-30,9.674433790539247
2026-01-31,10.061411142160816
2026-02-01,9.674433790539247
2026-02-02,9.674433790539247
2026-02-03,8.900479087296107
2026-02-04,8.900479087296107
2026-02-05,9.287456438917676
2026-02-06,8.900479087296107
2026-02-07,7.739547032431398
2026-02-08,9.287456438917676
2026-02-09,22.83166374567262
2026-02-10,8.513501735674538
2026-02-11,9.287456438917676
2026-02-12,8.513501735674538
2026-02-13,8.126524384052967
2026-02-14,7.352569680809828
2026-02-15,9.674433790539247
2026-02-16,9.287456438917676
2026-02-17,9.287456438917676
2026-02-18,8.900479087296107
2026-02-19,8.900479087296107
2026-02-20,8.900479087296107
2026-02-21,8.126524384052967
2026-02-22,7.739547032431398
2026-02-23,8.900479087296107
2026-02-24,8.900479087296107
2026-02-25,8.900479087296107
2026-02-26,10.061411142160816
2026-02-27,8.900479087296107
2026-02-28,7.352569680809828
2026-03-01,7.739547032431398
2026-03-02,7.739547032431398
2026-03-03,6.965592329188258
2026-03-04,7.739547032431398
2026-03-05,7.352569680809828
2026-03-06,7.739547032431398
2026-03-07,7.739547032431398
2026-03-08,6.965592329188258
2026-03-09,9.287456438917676
2026-03-10,7.739547032431398
2026-03-11,38.69773516215699
2026-03-12,13.544207306754945
2026-03-13,11.996297900268667
2026-03-14,10.061411142160816
2026-03-15,10.061411142160816
2026-03-16,7.352569680809828
2026-03-17,7.352569680809828
2026-03-18,7.352569680809828
2026-03-19,7.739547032431398
2026-03-20,8.126524384052967
2026-03-21,7.352569680809828
2026-03-22,8.126524384052967
2026-03-23,8.126524384052967
2026-03-24,7.739547032431398
2026-03-25,8.126524384052967
2026-03-26,7.352569680809828
2026-03-27,7.739547032431398
2026-03-28,7.739547032431398
2026-03-29,8.126524384052967
2026-03-30,6.965592329188258
2026-03-31,7.739547032431398
2026-04-01,8.900479087296107
2026-04-02,8.513501735674538
2026-04-03,7.739547032431398
2026-04-04,9.287456438917676
2026-04-05,9.287456438917676
2026-04-06,8.126524384052967
2026-04-07,7.352569680809828
2026-04-08,7.739547032431398
2026-04-09,7.352569680809828
2026-04-10,6.965592329188258
2026-04-11,7.739547032431398
2026-04-12,8.126524384052967
2026-04-13,8.513501735674538
2026-04-14,8.126524384052967
2026-04-15,7.352569680809828
2026-04-16,7.352569680809828
2026-04-17,8.513501735674538
2026-04-18,8.126524384052967
2026-04-19,10.061411142160816
2026-04-20,7.739547032431398
2026-04-21,7.739547032431398
2026-04-22,8.513501735674538
2026-04-23,8.900479087296107
2026-04-24,8.513501735674538
2026-04-25,8.900479087296107
2026-04-26,8.513501735674538
2026-04-27,7.739547032431398
2026-04-28,7.739547032431398
2026-04-29,7.739547032431398
2026-04-30,8.126524384052967
2026-05-01,8.513501735674538
2026-05-02,10.448388493782387
2026-05-03,8.900479087296107
2026-05-04,7.739547032431398
2026-05-05,8.513501735674538
2026-05-06,8.126524384052967
2026-05-07,8.513501735674538
2026-05-08,8.513501735674538
2026-05-09,9.287456438917676
2026-05-10,8.513501735674538
2026-05-11,8.900479087296107
2026-05-12,9.287456438917676
2026-05-13,9.287456438917676
2026-05-14,8.513501735674538
2026-05-15,8.513501735674538
2026-05-16,9.287456438917676
2026-05-17,8.900479087296107
2026-05-18,8.513501735674538
2026-05-19,7.352569680809828
2026-05-20,7.739547032431398
2026-05-21,7.739547032431398
2026-05-22,9.674433790539247
2026-05-23,11.222343197025527
2026-05-24,9.674433790539247
2026-05-25,9.287456438917676
2026-05-26,8.126524384052967
2026-05-27,7.739547032431398
2026-05-28,7.352569680809828
2026-05-29,8.513501735674538
2026-05-30,8.126524384052967
2026-05-31,9.674433790539247
