Time,panthers
2025-02-17,3.779527559055118
2025-02-18,5.039370078740157
2025-02-19,5.039370078740157
2025-02-20,5.039370078740157
2025-02-21,5.039370078740157
2025-02-22,6.299212598425196
2025-02-23,6.299212598425196
2025-02-24,5.039370078740157
2025-02-25,5.039370078740157
2025-02-26,6.299212598425196
2025-02-27,5.039370078740157
2025-02-28,6.299212598425196
2025-03-01,6.299212598425196
2025-03-02,7.559055118110236
2025-03-03,6.299212598425196
2025-03-04,7.559055118110236
2025-03-05,5.039370078740157
2025-03-06,6.299212598425196
2025-03-07,10.078740157480315
2025-03-08,10.078740157480315
2025-03-09,8.818897637795276
2025-03-10,11.338582677165354
2025-03-11,11.338582677165354
2025-03-12,11.338582677165354
2025-03-13,8.818897637795276
2025-03-14,7.559055118110236
2025-03-15,6.299212598425196
2025-03-16,8.818897637795276
2025-03-17,6.299212598425196
2025-03-18,5.039370078740157
2025-03-19,5.039370078740157
2025-03-20,7.559055118110236
2025-03-21,6.299212598425196
2025-03-22,7.559055118110236
2025-03-23,7.559055118110236
2025-03-24,6.299212598425196
2025-03-25,5.039370078740157
2025-03-26,5.039370078740157
2025-03-27,5.039370078740157
2025-03-28,6.299212598425196
2025-03-29,8.818897637795276
2025-03-30,10.078740157480315
2025-03-31,5.039370078740157
2025-04-01,5.039370078740157
2025-04-02,6.299212598425196
2025-04-03,6.299212598425196
2025-04-04,5.039370078740157
2025-04-05,7.559055118110236
2025-04-06,7.559055118110236
2025-04-07,6.299212598425196
2025-04-08,6.299212598425196
2025-04-09,6.299212598425196
2025-04-10,6.299212598425196
2025-04-11,6.299212598425196
2025-04-12,6.299212598425196
2025-04-13,7.559055118110236
2025-04-14,6.299212598425196
2025-04-15,7.940475330491944
2025-04-16,6.270317127790218
2025-04-17,5.640395867947698
2025-04-18,5.640395867947698
2025-04-19,6.270317127790218
2025-04-20,5.640395867947698
2025-04-21,6.270317127790218
2025-04-22,8.570396590334465
2025-04-23,16.51087192082641
2025-04-24,11.910712995737917
2025-04-25,22.781189048616625
2025-04-26,29.051506176406846
2025-04-27,14.210792458282164
2025-04-28,14.840713718124682
2025-04-29,18.181030123528135
2025-04-30,11.910712995737917
2025-05-01,17.14079318066893
2025-05-02,10.24055479303619
2025-05-03,8.570396590334465
2025-05-04,8.570396590334465
2025-05-05,10.24055479303619
2025-05-06,16.51087192082641
2025-05-07,10.870476052878711
2025-05-08,14.840713718124682
2025-05-09,13.170555515422956
2025-05-10,27.381347973705118
2025-05-11,14.840713718124682
2025-05-12,21.111030845914904
2025-05-13,10.24055479303619
2025-05-14,14.840713718124682
2025-05-15,27.046160514339373
2025-05-16,16.643791085747306
2025-05-17,29.126634400057785
2025-05-18,20.804738857184134
2025-05-19,39.529003828649856
2025-05-20,14.563317200028893
2025-05-21,29.126634400057785
2025-05-22,14.563317200028893
2025-05-23,31.2071082857762
2025-05-24,16.643791085747306
2025-05-25,39.529003828649856
2025-05-26,18.72426497146572
2025-05-27,35.368056057213025
2025-05-28,14.563317200028893
2025-05-29,43.68995160008668
2025-05-30,14.563317200028893
2025-05-31,10.402369428592067
2025-06-01,8.321895542873653
2025-06-02,8.321895542873653
2025-06-03,8.321895542873653
2025-06-04,16.643791085747306
2025-06-05,54.09232102867875
2025-06-06,16.643791085747306
2025-06-07,74.89705988586287
2025-06-08,16.643791085747306
2025-06-09,16.643791085747306
2025-06-10,58.25326880011557
2025-06-11,14.563317200028893
2025-06-12,18.72426497146572
2025-06-13,74.89705988586287
2025-06-14,20.804738857184134
2025-06-15,64.4946904572708
2025-06-16,16.643791085747306
2025-06-17,24.965686628620958
2025-06-18,99.86274651448383
2025-06-19,12.482843314310479
2025-06-20,10.402369428592067
2025-06-21,10.402369428592067
2025-06-22,12.482843314310479
2025-06-23,6.2414216571552394
2025-06-24,6.2414216571552394
2025-06-25,6.2414216571552394
2025-06-26,4.160947771436827
2025-06-27,6.2414216571552394
2025-06-28,6.2414216571552394
2025-06-29,4.160947771436827
2025-06-30,6.2414216571552394
2025-07-01,6.2414216571552394
2025-07-02,4.160947771436827
2025-07-03,4.160947771436827
2025-07-04,4.160947771436827
2025-07-05,4.160947771436827
2025-07-06,4.160947771436827
2025-07-07,4.160947771436827
2025-07-08,4.160947771436827
2025-07-09,4.160947771436827
2025-07-10,4.160947771436827
2025-07-11,4.160947771436827
2025-07-12,4.160947771436827
2025-07-13,4.160947771436827
2025-07-14,4.160947771436827
2025-07-15,4.160947771436827
2025-07-16,4.160947771436827
2025-07-17,4.160947771436827
2025-07-18,4.160947771436827
2025-07-19,4.160947771436827
2025-07-20,4.160947771436827
2025-07-21,4.160947771436827
2025-07-22,4.160947771436827
2025-07-23,6.2414216571552394
2025-07-24,6.2414216571552394
2025-07-25,6.2414216571552394
2025-07-26,6.2414216571552394
2025-07-27,6.2414216571552394
2025-07-28,6.2414216571552394
2025-07-29,6.2414216571552394
2025-07-30,6.2414216571552394
2025-07-31,6.2414216571552394
2025-08-01,6.2414216571552394
2025-08-02,8.321895542873653
2025-08-03,8.321895542873653
2025-08-04,6.2414216571552394
2025-08-05,8.321895542873653
2025-08-06,8.321895542873653
2025-08-07,8.321895542873653
2025-08-08,33.28758217149461
2025-08-09,56.17279491439716
2025-08-10,10.402369428592067
2025-08-11,8.321895542873653
2025-08-12,6.2414216571552394
2025-08-13,6.2414216571552394
2025-08-14,6.2414216571552394
2025-08-15,8.321895542873653
2025-08-16,18.72426497146572
2025-08-17,10.402369428592067
2025-08-18,8.321895542873653
2025-08-19,6.2414216571552394
2025-08-20,6.2414216571552394
2025-08-21,16.643791085747306
2025-08-22,22.885212742902546
2025-08-23,10.402369428592067
2025-08-24,10.402369428592067
2025-08-25,8.321895542873653
2025-08-26,10.402369428592067
2025-08-27,12.482843314310479
2025-08-28,10.402369428592067
2025-08-29,8.321895542873653
2025-08-30,12.482843314310479
2025-08-31,10.402369428592067
2025-09-01,10.402369428592067
2025-09-02,8.321895542873653
2025-09-03,8.321895542873653
2025-09-04,10.402369428592067
2025-09-05,14.563317200028893
2025-09-06,14.563317200028893
2025-09-07,97.78227262876543
2025-09-08,16.643791085747306
2025-09-09,10.402369428592067
2025-09-10,8.321895542873653
2025-09-11,14.563317200028893
2025-09-12,10.402369428592067
2025-09-13,12.482843314310479
2025-09-14,66.57516434298923
2025-09-15,16.643791085747306
2025-09-16,10.402369428592067
2025-09-17,8.321895542873653
2025-09-18,8.321895542873653
2025-09-19,10.402369428592067
2025-09-20,12.482843314310479
2025-09-21,74.89705988586287
2025-09-22,18.72426497146572
2025-09-23,10.402369428592067
2025-09-24,10.402369428592067
2025-09-25,10.402369428592067
2025-09-26,12.482843314310479
2025-09-27,14.563317200028893
2025-09-28,70.73611211442605
2025-09-29,14.563317200028893
2025-09-30,10.402369428592067
2025-10-01,10.402369428592067
2025-10-02,10.402369428592067
2025-10-03,14.563317200028893
2025-10-04,12.482843314310479
2025-10-05,87.37990320017336
2025-10-06,20.804738857184134
2025-10-07,27.046160514339373
2025-10-08,14.563317200028893
2025-10-09,14.563317200028893
2025-10-10,14.563317200028893
2025-10-11,18.72426497146572
2025-10-12,208.04738857184134
2025-10-13,31.2071082857762
2025-10-14,18.72426497146572
2025-10-15,14.563317200028893
2025-10-16,16.643791085747306
2025-10-17,12.482843314310479
2025-10-18,16.643791085747306
2025-10-19,91.54085097161018
2025-10-20,18.72426497146572
2025-10-21,14.563317200028893
2025-10-22,16.643791085747306
2025-10-23,14.563317200028893
2025-10-24,14.563317200028893
2025-10-25,16.643791085747306
2025-10-26,108.1846420573575
2025-10-27,16.643791085747306
2025-10-28,10.402369428592067
2025-10-29,10.402369428592067
2025-10-30,8.321895542873653
2025-10-31,8.321895542873653
2025-11-01,14.563317200028893
2025-11-02,120.66748537166796
2025-11-03,24.965686628620958
2025-11-04,14.563317200028893
2025-11-05,14.563317200028893
2025-11-06,10.402369428592067
2025-11-07,14.563317200028893
2025-11-08,12.482843314310479
2025-11-09,83.21895542873654
2025-11-10,16.643791085747306
2025-11-11,12.482843314310479
2025-11-12,8.321895542873653
2025-11-13,10.402369428592067
2025-11-14,12.482843314310479
2025-11-15,14.563317200028893
2025-11-16,89.46037708589178
2025-11-17,24.965686628620958
2025-11-18,16.643791085747306
2025-11-19,10.402369428592067
2025-11-20,12.482843314310479
2025-11-21,14.563317200028893
2025-11-22,12.482843314310479
2025-11-23,27.046160514339373
2025-11-24,41.60947771436827
2025-11-25,164.35743697175465
2025-11-26,14.563317200028893
2025-11-27,16.643791085747306
2025-11-28,14.563317200028893
2025-11-29,14.563317200028893
2025-11-30,118.58701148594956
2025-12-01,27.046160514339373
2025-12-02,12.482843314310479
2025-12-03,12.482843314310479
2025-12-04,10.402369428592067
2025-12-05,12.482843314310479
2025-12-06,12.482843314310479
2025-12-07,24.965686628620958
2025-12-08,14.563317200028893
2025-12-09,10.402369428592067
2025-12-10,10.402369428592067
2025-12-11,14.04319872859929
2025-12-12,23.613378602903992
2025-12-13,14.04319872859929
2025-12-14,65.74297478870186
2025-12-15,50.65953911724336
2025-12-16,14.04319872859929
2025-12-17,11.650653760023115
2025-12-18,13.002961785740084
2025-12-19,13.002961785740084
2025-12-20,18.82828866575164
2025-12-21,97.57422524019358
2025-12-22,27.046160514339373
2025-12-23,16.435743697175464
2025-12-24,15.395506754316258
2025-12-25,13.002961785740084
2025-12-26,14.04319872859929
2025-12-27,18.82828866575164
2025-12-28,144.4889113631438
2025-12-29,29.438705482915548
2025-12-30,22.26107057718702
2025-12-31,16.435743697175464
2026-01-01,13.002961785740084
2026-01-02,16.435743697175464
2026-01-03,190.36336054323482
2026-01-04,144.4889113631438
2026-01-05,40.04912230007946
2026-01-06,17.47598064003467
2026-01-07,18.82828866575164
2026-01-08,18.82828866575164
2026-01-09,23.613378602903992
2026-01-10,270.46160514339374
2026-01-11,265.0523730405258
2026-01-12,21.636928411471498
2026-01-13,13.523080257169687
2026-01-14,8.113848154301811
2026-01-15,8.113848154301811
2026-01-16,10.818464205735749
2026-01-17,16.227696308603623
2026-01-18,16.227696308603623
2026-01-19,13.523080257169687
2026-01-20,13.523080257169687
2026-01-21,8.113848154301811
2026-01-22,8.113848154301811
2026-01-23,8.113848154301811
2026-01-24,8.113848154301811
2026-01-25,13.523080257169687
2026-01-26,10.818464205735749
2026-01-27,8.113848154301811
2026-01-28,8.113848154301811
2026-01-29,5.4092321028678745
2026-01-30,8.113848154301811
2026-01-31,8.113848154301811
2026-02-01,8.113848154301811
2026-02-02,8.113848154301811
2026-02-03,8.113848154301811
2026-02-04,8.113848154301811
2026-02-05,13.523080257169687
2026-02-06,13.523080257169687
2026-02-07,8.113848154301811
2026-02-08,5.4092321028678745
2026-02-09,8.113848154301811
2026-02-10,5.4092321028678745
2026-02-11,5.4092321028678745
2026-02-12,5.4092321028678745
2026-02-13,5.4092321028678745
2026-02-14,5.4092321028678745
2026-02-15,5.4092321028678745
2026-02-16,5.4092321028678745
2026-02-17,5.4092321028678745
2026-02-18,5.4092321028678745
2026-02-19,5.4092321028678745
2026-02-20,5.4092321028678745
2026-02-21,5.4092321028678745
2026-02-22,5.4092321028678745
2026-02-23,5.4092321028678745
2026-02-24,5.4092321028678745
2026-02-25,5.4092321028678745
2026-02-26,5.4092321028678745
2026-02-27,10.818464205735749
2026-02-28,8.113848154301811
2026-03-01,5.4092321028678745
2026-03-02,10.818464205735749
2026-03-03,8.113848154301811
2026-03-04,8.113848154301811
2026-03-05,8.113848154301811
2026-03-06,10.818464205735749
2026-03-07,10.818464205735749
2026-03-08,5.4092321028678745
2026-03-09,10.818464205735749
2026-03-10,13.523080257169687
2026-03-11,10.818464205735749
2026-03-12,8.113848154301811
2026-03-13,8.113848154301811
2026-03-14,5.4092321028678745
2026-03-15,8.113848154301811
2026-03-16,8.113848154301811
2026-03-17,5.4092321028678745
2026-03-18,8.113848154301811
2026-03-19,8.113848154301811
2026-03-20,8.113848154301811
2026-03-21,8.113848154301811
2026-03-22,8.113848154301811
2026-03-23,5.4092321028678745
2026-03-24,5.4092321028678745
2026-03-25,8.113848154301811
2026-03-26,5.4092321028678745
2026-03-27,8.113848154301811
2026-03-28,8.113848154301811
2026-03-29,8.113848154301811
2026-03-30,5.4092321028678745
2026-03-31,5.4092321028678745
2026-04-01,5.4092321028678745
2026-04-02,8.113848154301811
2026-04-03,8.113848154301811
2026-04-04,8.113848154301811
2026-04-05,8.113848154301811
2026-04-06,5.4092321028678745
2026-04-07,5.4092321028678745
2026-04-08,5.4092321028678745
2026-04-09,5.4092321028678745
2026-04-10,5.4092321028678745
2026-04-11,5.4092321028678745
2026-04-12,5.4092321028678745
2026-04-13,5.4092321028678745
2026-04-14,5.4092321028678745
2026-04-15,8.113848154301811
2026-04-16,8.113848154301811
2026-04-17,5.4092321028678745
2026-04-18,5.4092321028678745
2026-04-19,5.4092321028678745
2026-04-20,5.4092321028678745
2026-04-21,5.4092321028678745
2026-04-22,5.4092321028678745
2026-04-23,5.4092321028678745
2026-04-24,16.227696308603623
2026-04-25,16.227696308603623
2026-04-26,8.113848154301811
2026-04-27,5.4092321028678745
2026-04-28,5.4092321028678745
2026-04-29,5.4092321028678745
2026-04-30,5.4092321028678745
2026-05-01,5.4092321028678745
2026-05-02,5.4092321028678745
2026-05-03,5.4092321028678745
2026-05-04,5.4092321028678745
2026-05-05,5.4092321028678745
2026-05-06,5.4092321028678745
2026-05-07,5.4092321028678745
2026-05-08,5.4092321028678745
2026-05-09,5.4092321028678745
2026-05-10,5.4092321028678745
2026-05-11,5.4092321028678745
2026-05-12,5.4092321028678745
2026-05-13,5.4092321028678745
2026-05-14,8.113848154301811
2026-05-15,10.818464205735749
2026-05-16,5.4092321028678745
2026-05-17,5.4092321028678745
2026-05-18,5.4092321028678745
2026-05-19,5.4092321028678745
2026-05-20,5.4092321028678745
2026-05-21,5.4092321028678745
2026-05-22,5.4092321028678745
2026-05-23,5.4092321028678745
2026-05-24,2.7046160514339372
2026-05-25,2.7046160514339372
2026-05-26,2.7046160514339372
2026-05-27,2.7046160514339372
2026-05-28,5.4092321028678745
2026-05-29,5.4092321028678745
2026-05-30,5.4092321028678745
2026-05-31,5.4092321028678745
