Time,amazon.com
2022-08-12,67.0
2022-08-13,69.0
2022-08-14,70.0
2022-08-15,68.0
2022-08-16,68.0
2022-08-17,64.0
2022-08-18,64.0
2022-08-19,64.0
2022-08-20,69.0
2022-08-21,73.0
2022-08-22,65.0
2022-08-23,68.0
2022-08-24,63.0
2022-08-25,63.0
2022-08-26,64.0
2022-08-27,72.0
2022-08-28,75.0
2022-08-29,63.35897435897435
2022-08-30,64.81410256410257
2022-08-31,65.76923076923077
2022-09-01,65.76923076923077
2022-09-02,67.67948717948718
2022-09-03,74.32051282051282
2022-09-04,74.82051282051282
2022-09-05,75.27564102564102
2022-09-06,64.81410256410257
2022-09-07,63.85897435897435
2022-09-08,60.99358974358974
2022-09-09,61.94871794871794
2022-09-10,68.13461538461539
2022-09-11,70.0448717948718
2022-09-12,66.22435897435898
2022-09-13,64.81410256410257
2022-09-14,65.76923076923077
2022-09-15,73.36538461538461
2022-09-16,89.10256410256409
2022-09-17,70.0448717948718
2022-09-18,71.0
2022-09-19,65.26923076923077
2022-09-20,66.22435897435898
2022-09-21,66.22435897435898
2022-09-22,79.09615384615384
2022-09-23,75.77564102564102
2022-09-24,71.0
2022-09-25,69.08974358974359
2022-09-26,64.31410256410257
2022-09-27,63.85897435897435
2022-09-28,60.98717948717948
2022-09-29,64.62820512820512
2022-09-30,75.55128205128204
2022-10-01,71.9102564102564
2022-10-02,70.08974358974358
2022-10-03,63.71794871794871
2022-10-04,68.26923076923076
2022-10-05,66.44871794871794
2022-10-06,70.08974358974358
2022-10-07,71.9102564102564
2022-10-08,71.9102564102564
2022-10-09,74.64102564102564
2022-10-10,69.17948717948717
2022-10-11,79.19230769230768
2022-10-12,72.82051282051282
2022-10-13,72.82051282051282
2022-10-14,70.99999999999999
2022-10-15,72.82051282051282
2022-10-16,75.55128205128204
2022-10-17,72.82051282051282
2022-10-18,68.26923076923076
2022-10-19,68.26923076923076
2022-10-20,68.26923076923076
2022-10-21,71.9102564102564
2022-10-22,70.99999999999999
2022-10-23,72.82051282051282
2022-10-24,65.53846153846153
2022-10-25,68.26923076923076
2022-10-26,64.62820512820512
2022-10-27,72.82051282051282
2022-10-28,68.26923076923076
2022-10-29,70.99999999999999
2022-10-30,72.82051282051282
2022-10-31,64.62820512820512
2022-11-01,63.71794871794871
2022-11-02,63.71794871794871
2022-11-03,66.44871794871794
2022-11-04,69.17948717948717
2022-11-05,70.99999999999999
2022-11-06,71.9102564102564
2022-11-07,67.35897435897435
2022-11-08,63.71794871794871
2022-11-09,57.34615384615384
2022-11-10,62.8076923076923
2022-11-11,66.44871794871794
2022-11-12,66.44871794871794
2022-11-13,72.82051282051282
2022-11-14,66.44871794871794
2022-11-15,62.8076923076923
2022-11-16,65.53846153846153
2022-11-17,66.44871794871794
2022-11-18,70.99999999999999
2022-11-19,75.55128205128204
2022-11-20,76.46153846153845
2022-11-21,66.44871794871794
2022-11-22,68.26923076923076
2022-11-23,68.26923076923076
2022-11-24,65.53846153846153
2022-11-25,91.02564102564101
2022-11-26,87.38461538461537
2022-11-27,83.74358974358974
2022-11-28,82.83333333333333
2022-11-29,74.64102564102564
2022-11-30,67.35897435897435
2022-12-01,73.73076923076923
2022-12-02,81.0128205128205
2022-12-03,79.19230769230768
2022-12-04,83.74358974358974
2022-12-05,71.9102564102564
2022-12-06,73.73076923076923
2022-12-07,75.55128205128204
2022-12-08,81.9230769230769
2022-12-09,77.37179487179486
2022-12-10,81.0128205128205
2022-12-11,82.83333333333333
2022-12-12,73.73076923076923
2022-12-13,74.64102564102564
2022-12-14,82.83333333333333
2022-12-15,73.73076923076923
2022-12-16,81.0128205128205
2022-12-17,82.83333333333333
2022-12-18,73.73076923076923
2022-12-19,78.28205128205127
2022-12-20,73.73076923076923
2022-12-21,70.99999999999999
2022-12-22,67.35897435897435
2022-12-23,69.17948717948717
2022-12-24,59.16666666666666
2022-12-25,70.08974358974358
2022-12-26,80.10256410256409
2022-12-27,74.64102564102564
2022-12-28,71.9102564102564
2022-12-29,70.08974358974358
2022-12-30,70.99999999999999
2022-12-31,62.8076923076923
2023-01-01,60.076923076923066
2023-01-02,67.35897435897435
2023-01-03,59.16666666666666
2023-01-04,62.8076923076923
2023-01-05,60.98717948717948
2023-01-06,60.076923076923066
2023-01-07,63.71794871794871
2023-01-08,68.26923076923076
2023-01-09,60.98717948717948
2023-01-10,59.16666666666666
2023-01-11,58.25641025641025
2023-01-12,55.525641025641015
2023-01-13,54.615384615384606
2023-01-14,64.62820512820512
2023-01-15,61.89743589743589
2023-01-16,62.8076923076923
2023-01-17,52.79487179487179
2023-01-18,53.7051282051282
2023-01-19,53.7051282051282
2023-01-20,54.615384615384606
2023-01-21,62.8076923076923
2023-01-22,60.076923076923066
2023-01-23,58.25641025641025
2023-01-24,53.7051282051282
2023-01-25,53.7051282051282
2023-01-26,52.79487179487179
2023-01-27,54.615384615384606
2023-01-28,59.16666666666666
2023-01-29,58.25641025641025
2023-01-30,50.974358974358964
2023-01-31,53.7051282051282
2023-02-01,52.79487179487179
2023-02-02,50.974358974358964
2023-02-03,53.7051282051282
2023-02-04,59.16666666666666
2023-02-05,59.16666666666666
2023-02-06,53.7051282051282
2023-02-07,54.615384615384606
2023-02-08,51.88461538461538
2023-02-09,50.974358974358964
2023-02-10,52.79487179487179
2023-02-11,61.89743589743589
2023-02-12,58.25641025641025
2023-02-13,48.24358974358974
2023-02-14,49.153846153846146
2023-02-15,56.43589743589743
2023-02-16,55.525641025641015
2023-02-17,55.525641025641015
2023-02-18,61.89743589743589
2023-02-19,62.8076923076923
2023-02-20,59.16666666666666
2023-02-21,56.43589743589743
2023-02-22,54.615384615384606
2023-02-23,56.43589743589743
2023-02-24,60.076923076923066
2023-02-25,64.62820512820512
2023-02-26,63.71794871794871
2023-02-27,58.25641025641025
2023-02-28,55.525641025641015
2023-03-01,55.525641025641015
2023-03-02,59.16666666666666
2023-03-03,53.7051282051282
2023-03-04,64.62820512820512
2023-03-05,63.71794871794871
2023-03-06,59.16666666666666
2023-03-07,58.25641025641025
2023-03-08,59.16666666666666
2023-03-09,55.525641025641015
2023-03-10,55.525641025641015
2023-03-11,61.89743589743589
2023-03-12,60.98717948717948
2023-03-13,55.525641025641015
2023-03-14,54.615384615384606
2023-03-15,54.615384615384606
2023-03-16,57.34615384615384
2023-03-17,53.7051282051282
2023-03-18,63.71794871794871
2023-03-19,63.71794871794871
2023-03-20,55.525641025641015
2023-03-21,57.34615384615384
2023-03-22,55.525641025641015
2023-03-23,52.79487179487179
2023-03-24,59.16666666666666
2023-03-25,61.89743589743589
2023-03-26,60.076923076923066
2023-03-27,59.16666666666666
2023-03-28,60.076923076923066
2023-03-29,55.525641025641015
2023-03-30,56.43589743589743
2023-03-31,53.7051282051282
2023-04-01,60.98717948717948
2023-04-02,61.89743589743589
2023-04-03,57.34615384615384
2023-04-04,54.615384615384606
2023-04-05,56.43589743589743
2023-04-06,55.525641025641015
2023-04-07,59.16666666666666
2023-04-08,54.615384615384606
2023-04-09,56.43589743589743
2023-04-10,55.525641025641015
2023-04-11,52.79487179487179
2023-04-12,53.7051282051282
2023-04-13,51.88461538461538
2023-04-14,54.615384615384606
2023-04-15,59.16666666666666
2023-04-16,63.71794871794871
2023-04-17,55.525641025641015
2023-04-18,53.7051282051282
2023-04-19,55.525641025641015
2023-04-20,52.79487179487179
2023-04-21,55.525641025641015
2023-04-22,62.8076923076923
2023-04-23,61.89743589743589
2023-04-24,54.615384615384606
2023-04-25,54.615384615384606
2023-04-26,56.43589743589743
2023-04-27,53.7051282051282
2023-04-28,52.79487179487179
2023-04-29,60.98717948717948
2023-04-30,61.89743589743589
2023-05-01,56.43589743589743
2023-05-02,57.34615384615384
2023-05-03,56.43589743589743
2023-05-04,54.1602564102564
2023-05-05,55.525641025641015
2023-05-06,59.16666666666666
2023-05-07,59.16666666666666
2023-05-08,56.43589743589743
2023-05-09,53.7051282051282
2023-05-10,57.34615384615384
2023-05-11,56.43589743589743
2023-05-12,56.43589743589743
2023-05-13,59.16666666666666
2023-05-14,60.076923076923066
2023-05-15,56.43589743589743
2023-05-16,59.16666666666666
2023-05-17,55.980769230769226
2023-05-18,56.43589743589743
2023-05-19,54.615384615384606
2023-05-20,62.352564102564095
2023-05-21,60.98717948717948
2023-05-22,52.79487179487179
2023-05-23,54.615384615384606
2023-05-24,57.34615384615384
2023-05-25,56.43589743589743
2023-05-26,50.974358974358964
2023-05-27,60.076923076923066
2023-05-28,59.16666666666666
2023-05-29,60.076923076923066
2023-05-30,55.525641025641015
2023-05-31,55.525641025641015
2023-06-01,59.16666666666666
2023-06-02,60.076923076923066
2023-06-03,62.8076923076923
2023-06-04,66.44871794871794
2023-06-05,63.71794871794871
2023-06-06,59.16666666666666
2023-06-07,56.43589743589743
2023-06-08,59.16666666666666
2023-06-09,55.525641025641015
2023-06-10,62.8076923076923
2023-06-11,60.98717948717948
2023-06-12,65.53846153846153
2023-06-13,61.89743589743589
2023-06-14,61.89743589743589
2023-06-15,61.89743589743589
2023-06-16,60.076923076923066
2023-06-17,60.076923076923066
2023-06-18,59.16666666666666
2023-06-19,63.71794871794871
2023-06-20,60.076923076923066
2023-06-21,57.34615384615384
2023-06-22,58.25641025641025
2023-06-23,60.98717948717948
2023-06-24,62.8076923076923
2023-06-25,64.62820512820512
2023-06-26,62.8076923076923
2023-06-27,65.53846153846153
2023-06-28,59.16666666666666
2023-06-29,59.16666666666666
2023-06-30,61.89743589743589
2023-07-01,65.53846153846153
2023-07-02,64.62820512820512
2023-07-03,62.8076923076923
2023-07-04,62.8076923076923
2023-07-05,62.8076923076923
2023-07-06,63.71794871794871
2023-07-07,66.44871794871794
2023-07-08,68.26923076923076
2023-07-09,66.44871794871794
2023-07-10,64.62820512820512
2023-07-11,91.02564102564101
2023-07-12,85.56410256410255
2023-07-13,68.26923076923076
2023-07-14,62.8076923076923
2023-07-15,67.35897435897435
2023-07-16,66.44871794871794
2023-07-17,66.44871794871794
2023-07-18,61.89743589743589
2023-07-19,63.71794871794871
2023-07-20,61.89743589743589
2023-07-21,61.89743589743589
2023-07-22,64.62820512820512
2023-07-23,65.53846153846153
2023-07-24,63.71794871794871
2023-07-25,63.71794871794871
2023-07-26,60.076923076923066
2023-07-27,60.98717948717948
2023-07-28,62.8076923076923
2023-07-29,62.8076923076923
2023-07-30,60.98717948717948
2023-07-31,60.076923076923066
2023-08-01,60.98717948717948
2023-08-02,60.98717948717948
2023-08-03,63.71794871794871
2023-08-04,61.89743589743589
2023-08-05,61.89743589743589
2023-08-06,62.8076923076923
2023-08-07,63.71794871794871
2023-08-08,63.71794871794871
2023-08-09,60.076923076923066
2023-08-10,60.076923076923066
2023-08-11,62.8076923076923
2023-08-12,62.8076923076923
2023-08-13,65.53846153846153
2023-08-14,60.98717948717948
2023-08-15,59.16666666666666
2023-08-16,59.16666666666666
2023-08-17,58.25641025641025
2023-08-18,59.16666666666666
2023-08-19,60.076923076923066
2023-08-20,61.89743589743589
2023-08-21,61.89743589743589
2023-08-22,61.89743589743589
2023-08-23,59.16666666666666
2023-08-24,56.43589743589743
2023-08-25,59.16666666666666
2023-08-26,60.98717948717948
2023-08-27,62.8076923076923
2023-08-28,59.16666666666666
2023-08-29,58.25641025641025
2023-08-30,60.076923076923066
2023-08-31,57.34615384615384
2023-09-01,58.25641025641025
2023-09-02,58.25641025641025
2023-09-03,60.98717948717948
2023-09-04,64.62820512820512
2023-09-05,57.34615384615384
2023-09-06,54.615384615384606
2023-09-07,54.615384615384606
2023-09-08,53.7051282051282
2023-09-09,59.16666666666666
2023-09-10,60.076923076923066
2023-09-11,56.43589743589743
2023-09-12,56.43589743589743
2023-09-13,55.525641025641015
2023-09-14,57.34615384615384
2023-09-15,60.076923076923066
2023-09-16,60.98717948717948
2023-09-17,64.62820512820512
2023-09-18,56.43589743589743
2023-09-19,59.16666666666666
2023-09-20,61.89743589743589
2023-09-21,60.98717948717948
2023-09-22,61.89743589743589
2023-09-23,61.89743589743589
2023-09-24,64.62820512820512
2023-09-25,59.16666666666666
2023-09-26,58.25641025641025
2023-09-27,56.43589743589743
2023-09-28,60.076923076923066
2023-09-29,57.34615384615384
2023-09-30,61.89743589743589
2023-10-01,67.35897435897435
2023-10-02,57.34615384615384
2023-10-03,54.615384615384606
2023-10-04,54.615384615384606
2023-10-05,55.525641025641015
2023-10-06,57.34615384615384
2023-10-07,58.25641025641025
2023-10-08,55.525641025641015
2023-10-09,58.25641025641025
2023-10-10,71.9102564102564
2023-10-11,72.82051282051282
2023-10-12,61.89743589743589
2023-10-13,59.16666666666666
2023-10-14,58.25641025641025
2023-10-15,60.076923076923066
2023-10-16,55.525641025641015
2023-10-17,56.43589743589743
2023-10-18,55.525641025641015
2023-10-19,55.525641025641015
2023-10-20,53.7051282051282
2023-10-21,59.16666666666666
2023-10-22,60.076923076923066
2023-10-23,56.43589743589743
2023-10-24,57.34615384615384
2023-10-25,54.615384615384606
2023-10-26,53.7051282051282
2023-10-27,56.43589743589743
2023-10-28,53.7051282051282
2023-10-29,53.7051282051282
2023-10-30,55.525641025641015
2023-10-31,53.7051282051282
2023-11-01,56.43589743589743
2023-11-02,55.525641025641015
2023-11-03,56.43589743589743
2023-11-04,60.98717948717948
2023-11-05,61.89743589743589
2023-11-06,55.525641025641015
2023-11-07,56.43589743589743
2023-11-08,57.34615384615384
2023-11-09,56.43589743589743
2023-11-10,61.89743589743589
2023-11-11,62.8076923076923
2023-11-12,61.89743589743589
2023-11-13,61.89743589743589
2023-11-14,57.34615384615384
2023-11-15,58.25641025641025
2023-11-16,60.076923076923066
2023-11-17,63.71794871794871
2023-11-18,64.62820512820512
2023-11-19,66.44871794871794
2023-11-20,64.62820512820512
2023-11-21,62.8076923076923
2023-11-22,64.62820512820512
2023-11-23,60.98717948717948
2023-11-24,90.1153846153846
2023-11-25,77.37179487179486
2023-11-26,76.46153846153845
2023-11-27,81.0128205128205
2023-11-28,77.37179487179486
2023-11-29,68.26923076923076
2023-11-30,63.71794871794871
2023-12-01,70.99999999999999
2023-12-02,68.26923076923076
2023-12-03,71.9102564102564
2023-12-04,69.17948717948717
2023-12-05,67.35897435897435
2023-12-06,67.35897435897435
2023-12-07,67.35897435897435
2023-12-08,69.17948717948717
2023-12-09,72.82051282051282
2023-12-10,77.37179487179486
2023-12-11,65.53846153846153
2023-12-12,67.35897435897435
2023-12-13,67.35897435897435
2023-12-14,71.9102564102564
2023-12-15,70.99999999999999
2023-12-16,78.28205128205127
2023-12-17,71.9102564102564
2023-12-18,68.26923076923076
2023-12-19,70.08974358974358
2023-12-20,70.08974358974358
2023-12-21,66.44871794871794
2023-12-22,64.7746831712349
2023-12-23,63.93766578249337
2023-12-24,53.5848069554966
2023-12-25,56.47774830533451
2023-12-26,66.44871794871794
2023-12-27,66.44871794871794
2023-12-28,61.881741821396986
2023-12-29,68.12275272620099
2023-12-30,63.555776598880044
2023-12-31,57.31476569407603
2024-01-01,51.91077217801355
2024-01-02,57.31476569407603
2024-01-03,58.15178308281756
2024-01-04,56.859637488947826
2024-01-05,57.31476569407603
2024-01-06,58.98880047155909
2024-01-07,59.37068965517241
2024-01-08,55.25884173297966
2024-01-09,53.5848069554966
2024-01-10,54.42182434423813
2024-01-11,49.39972001178897
2024-01-12,52.74778956675508
2024-01-13,53.96669613910993
2024-01-14,55.64073091659298
2024-01-15,53.1296787503684
2024-01-16,48.180813439434125
2024-01-17,54.42182434423813
2024-01-18,52.29266136162688
2024-01-19,49.39972001178897
2024-01-20,55.64073091659298
2024-01-21,54.22826407309166
2024-01-22,47.35425876805187
2024-01-23,49.6455938697318
2024-01-24,53.464485705865016
2024-01-25,50.40937223695844
2024-01-26,46.59048040082523
2024-01-27,52.700707338638374
2024-01-28,52.700707338638374
2024-01-29,47.35425876805187
2024-01-30,51.17315060418508
2024-01-31,49.6455938697318
2024-02-01,48.881815502505155
2024-02-02,46.59048040082523
2024-02-03,52.700707338638374
2024-02-04,55.75582080754494
2024-02-05,48.11803713527851
2024-02-06,45.826702033598586
2024-02-07,49.6455938697318
2024-02-08,48.11803713527851
2024-02-09,45.826702033598586
2024-02-10,51.17315060418508
2024-02-11,49.6455938697318
2024-02-12,42.77158856469201
2024-02-13,47.35425876805187
2024-02-14,43.53536693191865
2024-02-15,45.826702033598586
2024-02-16,51.936928971411724
2024-02-17,52.700707338638374
2024-02-18,54.9920424403183
2024-02-19,52.700707338638374
2024-02-20,46.59048040082523
2024-02-21,48.881815502505155
2024-02-22,45.826702033598586
2024-02-23,48.11803713527851
2024-02-24,53.464485705865016
2024-02-25,54.9920424403183
2024-02-26,47.35425876805187
2024-02-27,48.11803713527851
2024-02-28,46.59048040082523
2024-02-29,48.881815502505155
2024-03-01,48.881815502505155
2024-03-02,54.22826407309166
2024-03-03,54.9920424403183
2024-03-04,48.11803713527851
2024-03-05,50.40937223695844
2024-03-06,48.11803713527851
2024-03-07,47.35425876805187
2024-03-08,44.299145299145295
2024-03-09,52.700707338638374
2024-03-10,53.464485705865016
2024-03-11,47.35425876805187
2024-03-12,49.6455938697318
2024-03-13,45.826702033598586
2024-03-14,46.59048040082523
2024-03-15,45.826702033598586
2024-03-16,51.936928971411724
2024-03-17,51.936928971411724
2024-03-18,51.17315060418508
2024-03-19,46.59048040082523
2024-03-20,48.881815502505155
2024-03-21,47.35425876805187
2024-03-22,48.881815502505155
2024-03-23,52.700707338638374
2024-03-24,54.22826407309166
2024-03-25,50.40937223695844
2024-03-26,48.11803713527851
2024-03-27,49.6455938697318
2024-03-28,46.59048040082523
2024-03-29,48.11803713527851
2024-03-30,48.881815502505155
2024-03-31,42.00781019746537
2024-04-01,48.11803713527851
2024-04-02,48.11803713527851
2024-04-03,45.826702033598586
2024-04-04,47.35425876805187
2024-04-05,47.35425876805187
2024-04-06,45.06292366637194
2024-04-07,50.40937223695844
2024-04-08,42.77158856469201
2024-04-09,46.59048040082523
2024-04-10,47.35425876805187
2024-04-11,46.59048040082523
2024-04-12,47.35425876805187
2024-04-13,50.40937223695844
2024-04-14,51.936928971411724
2024-04-15,45.06292366637194
2024-04-16,48.11803713527851
2024-04-17,45.826702033598586
2024-04-18,45.826702033598586
2024-04-19,45.06292366637194
2024-04-20,51.936928971411724
2024-04-21,51.17315060418508
2024-04-22,45.826702033598586
2024-04-23,48.881815502505155
2024-04-24,46.59048040082523
2024-04-25,48.11803713527851
2024-04-26,49.6455938697318
2024-04-27,50.40937223695844
2024-04-28,48.11803713527851
2024-04-29,69.50383141762451
2024-04-30,61.102269378131446
2024-05-01,49.6455938697318
2024-05-02,47.35425876805187
2024-05-03,47.35425876805187
2024-05-04,50.40937223695844
2024-05-05,51.17315060418508
2024-05-06,47.35425876805187
2024-05-07,48.11803713527851
2024-05-08,45.826702033598586
2024-05-09,46.59048040082523
2024-05-10,45.826702033598586
2024-05-11,45.826702033598586
2024-05-12,46.59048040082523
2024-05-13,46.59048040082523
2024-05-14,44.299145299145295
2024-05-15,48.881815502505155
2024-05-16,43.53536693191865
2024-05-17,45.826702033598586
2024-05-18,49.6455938697318
2024-05-19,46.59048040082523
2024-05-20,46.59048040082523
2024-05-21,46.59048040082523
2024-05-22,44.299145299145295
2024-05-23,42.77158856469201
2024-05-24,42.00781019746537
2024-05-25,46.59048040082523
2024-05-26,46.59048040082523
2024-05-27,45.826702033598586
2024-05-28,44.299145299145295
2024-05-29,45.826702033598586
2024-05-30,44.299145299145295
2024-05-31,44.299145299145295
2024-06-01,47.35425876805187
2024-06-02,51.17315060418508
2024-06-03,45.826702033598586
2024-06-04,45.06292366637194
2024-06-05,48.881815502505155
2024-06-06,47.35425876805187
2024-06-07,48.881815502505155
2024-06-08,51.17315060418508
2024-06-09,49.6455938697318
2024-06-10,52.700707338638374
2024-06-11,49.6455938697318
2024-06-12,49.6455938697318
2024-06-13,48.11803713527851
2024-06-14,48.11803713527851
2024-06-15,47.35425876805187
2024-06-16,46.59048040082523
2024-06-17,50.40937223695844
2024-06-18,48.881815502505155
2024-06-19,48.881815502505155
2024-06-20,46.59048040082523
2024-06-21,51.17315060418508
2024-06-22,48.11803713527851
2024-06-23,46.59048040082523
2024-06-24,49.6455938697318
2024-06-25,48.881815502505155
2024-06-26,48.881815502505155
2024-06-27,45.826702033598586
2024-06-28,46.59048040082523
2024-06-29,45.06292366637194
2024-06-30,48.881815502505155
2024-07-01,47.35425876805187
2024-07-02,47.35425876805187
2024-07-03,47.35425876805187
2024-07-04,44.299145299145295
2024-07-05,48.881815502505155
2024-07-06,48.881815502505155
2024-07-07,46.59048040082523
2024-07-08,48.881815502505155
2024-07-09,47.35425876805187
2024-07-10,47.35425876805187
2024-07-11,51.17315060418508
2024-07-12,50.40937223695844
2024-07-13,50.40937223695844
2024-07-14,44.299145299145295
2024-07-15,47.35425876805187
2024-07-16,76.3778367226643
2024-07-17,71.79516651930444
2024-07-18,60.338491010904804
2024-07-19,48.11803713527851
2024-07-20,47.35425876805187
2024-07-21,49.6455938697318
2024-07-22,48.11803713527851
2024-07-23,49.6455938697318
2024-07-24,49.6455938697318
2024-07-25,51.17315060418508
2024-07-26,45.826702033598586
2024-07-27,46.59048040082523
2024-07-28,45.06292366637194
2024-07-29,49.6455938697318
2024-07-30,49.6455938697318
2024-07-31,48.11803713527851
2024-08-01,46.59048040082523
2024-08-02,45.826702033598586
2024-08-03,49.6455938697318
2024-08-04,50.40937223695844
2024-08-05,47.35425876805187
2024-08-06,45.06292366637194
2024-08-07,48.881815502505155
2024-08-08,46.59048040082523
2024-08-09,47.35425876805187
2024-08-10,45.06292366637194
2024-08-11,49.6455938697318
2024-08-12,46.59048040082523
2024-08-13,47.35425876805187
2024-08-14,47.35425876805187
2024-08-15,46.59048040082523
2024-08-16,45.06292366637194
2024-08-17,50.40937223695844
2024-08-18,50.36481849887022
2024-08-19,47.3351643088712
2024-08-20,45.06292366637194
2024-08-21,47.717053492484524
2024-08-22,45.06292366637194
2024-08-23,45.44481284998526
2024-08-24,45.06292366637194
2024-08-25,52.63705914136948
2024-08-26,48.09257785637095
2024-08-27,47.3351643088712
2024-08-28,44.6873993024855
2024-08-29,45.06292366637194
2024-08-30,45.06292366637194
2024-08-31,47.3351643088712
2024-09-01,48.09257785637095
2024-09-02,49.60740495137046
2024-09-03,44.30551011887218
2024-09-04,42.790683023872674
2024-09-05,42.03326947637292
2024-09-06,39.76102883387366
2024-09-07,43.548096571372426
2024-09-08,44.30551011887218
2024-09-09,43.92998575498575
2024-09-10,44.30551011887218
2024-09-11,43.548096571372426
2024-09-12,44.30551011887218
2024-09-13,45.820337213871696
2024-09-14,45.820337213871696
2024-09-15,42.41515865998624
2024-09-16,45.06292366637194
2024-09-17,44.31187493859907
2024-09-18,46.56502112191767
2024-09-19,42.05872875528047
2024-09-20,45.06292366637194
2024-09-21,46.56502112191767
2024-09-22,50.320264760781996
