Time,sean_payton
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,2.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,2.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,2.0
2022-08-03,2.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,1.0
2022-08-11,1.0
2022-08-12,1.0
2022-08-13,1.0
2022-08-14,2.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,2.0
2022-08-21,1.0
2022-08-22,3.0
2022-08-23,1.0
2022-08-24,0.0
2022-08-25,1.0
2022-08-26,1.0
2022-08-27,2.0
2022-08-28,1.0
2022-08-29,1.0940594059405941
2022-08-30,0.297029702970297
2022-08-31,0.297029702970297
2022-09-01,0.7970297029702971
2022-09-02,0.7970297029702971
2022-09-03,0.7970297029702971
2022-09-04,0.7970297029702971
2022-09-05,1.0940594059405941
2022-09-06,0.7970297029702971
2022-09-07,1.0940594059405941
2022-09-08,0.7970297029702971
2022-09-09,1.0940594059405941
2022-09-10,0.7970297029702971
2022-09-11,8.455445544554454
2022-09-12,4.376237623762377
2022-09-13,1.891089108910891
2022-09-14,1.391089108910891
2022-09-15,1.391089108910891
2022-09-16,1.891089108910891
2022-09-17,1.0940594059405941
2022-09-18,10.049504950495049
2022-09-19,1.891089108910891
2022-09-20,1.0940594059405941
2022-09-21,0.7970297029702971
2022-09-22,1.0940594059405941
2022-09-23,1.891089108910891
2022-09-24,1.0940594059405941
2022-09-25,2.985148514851485
2022-09-26,1.891089108910891
2022-09-27,1.0940594059405941
2022-09-28,0.594059405940594
2022-09-29,0.594059405940594
2022-09-30,0.594059405940594
2022-10-01,1.188118811881188
2022-10-02,4.158415841584159
2022-10-03,1.188118811881188
2022-10-04,1.188118811881188
2022-10-05,0.594059405940594
2022-10-06,0.594059405940594
2022-10-07,1.188118811881188
2022-10-08,1.188118811881188
2022-10-09,2.9702970297029703
2022-10-10,2.9702970297029703
2022-10-11,2.376237623762376
2022-10-12,1.188118811881188
2022-10-13,0.594059405940594
2022-10-14,0.594059405940594
2022-10-15,1.188118811881188
2022-10-16,4.752475247524752
2022-10-17,1.782178217821782
2022-10-18,1.782178217821782
2022-10-19,0.594059405940594
2022-10-20,1.188118811881188
2022-10-21,2.9702970297029703
2022-10-22,1.188118811881188
2022-10-23,1.782178217821782
2022-10-24,1.188118811881188
2022-10-25,1.188118811881188
2022-10-26,1.782178217821782
2022-10-27,0.594059405940594
2022-10-28,0.594059405940594
2022-10-29,1.188118811881188
2022-10-30,1.782178217821782
2022-10-31,1.188118811881188
2022-11-01,0.594059405940594
2022-11-02,0.594059405940594
2022-11-03,0.594059405940594
2022-11-04,0.594059405940594
2022-11-05,0.594059405940594
2022-11-06,2.9702970297029703
2022-11-07,1.782178217821782
2022-11-08,5.346534653465346
2022-11-09,1.188118811881188
2022-11-10,1.188118811881188
2022-11-11,1.188118811881188
2022-11-12,0.594059405940594
2022-11-13,1.188118811881188
2022-11-14,1.188118811881188
2022-11-15,1.782178217821782
2022-11-16,1.188118811881188
2022-11-17,0.594059405940594
2022-11-18,0.594059405940594
2022-11-19,1.188118811881188
2022-11-20,2.9702970297029703
2022-11-21,1.188118811881188
2022-11-22,1.188118811881188
2022-11-23,1.782178217821782
2022-11-24,3.564356435643564
2022-11-25,1.782178217821782
2022-11-26,1.188118811881188
2022-11-27,2.9702970297029703
2022-11-28,2.9702970297029703
2022-11-29,1.782178217821782
2022-11-30,0.594059405940594
2022-12-01,0.594059405940594
2022-12-02,0.594059405940594
2022-12-03,0.594059405940594
2022-12-04,2.376237623762376
2022-12-05,1.188118811881188
2022-12-06,2.9702970297029703
2022-12-07,1.188118811881188
2022-12-08,1.188118811881188
2022-12-09,0.594059405940594
2022-12-10,0.594059405940594
2022-12-11,2.376237623762376
2022-12-12,2.9702970297029703
2022-12-13,3.564356435643564
2022-12-14,2.9702970297029703
2022-12-15,1.782178217821782
2022-12-16,1.188118811881188
2022-12-17,1.188118811881188
2022-12-18,1.188118811881188
2022-12-19,1.188118811881188
2022-12-20,1.188118811881188
2022-12-21,0.594059405940594
2022-12-22,0.594059405940594
2022-12-23,0.594059405940594
2022-12-24,8.316831683168317
2022-12-25,6.534653465346534
2022-12-26,7.7227722772277225
2022-12-27,8.91089108910891
2022-12-28,5.9405940594059405
2022-12-29,4.158415841584159
2022-12-30,3.564356435643564
2022-12-31,2.9702970297029703
2023-01-01,7.7227722772277225
2023-01-02,5.346534653465346
2023-01-03,2.376237623762376
2023-01-04,2.376237623762376
2023-01-05,1.782178217821782
2023-01-06,2.376237623762376
2023-01-07,5.9405940594059405
2023-01-08,20.198019801980198
2023-01-09,10.693069306930692
2023-01-10,5.346534653465346
2023-01-11,5.346534653465346
2023-01-12,7.7227722772277225
2023-01-13,7.128712871287128
2023-01-14,6.534653465346534
2023-01-15,16.03960396039604
2023-01-16,9.504950495049505
2023-01-17,11.881188118811881
2023-01-18,7.128712871287128
2023-01-19,10.099009900990099
2023-01-20,8.316831683168317
2023-01-21,5.9405940594059405
2023-01-22,10.693069306930692
2023-01-23,14.257425742574256
2023-01-24,8.316831683168317
2023-01-25,6.534653465346534
2023-01-26,7.7227722772277225
2023-01-27,10.693069306930692
2023-01-28,5.9405940594059405
2023-01-29,10.099009900990099
2023-01-30,7.7227722772277225
2023-01-31,47.524752475247524
2023-02-01,59.4059405940594
2023-02-02,15.445544554455445
2023-02-03,8.91089108910891
2023-02-04,13.069306930693068
2023-02-05,6.534653465346534
2023-02-06,12.475247524752474
2023-02-07,12.475247524752474
2023-02-08,7.128712871287128
2023-02-09,5.346534653465346
2023-02-10,7.128712871287128
2023-02-11,5.346534653465346
2023-02-12,11.287128712871286
2023-02-13,6.534653465346534
2023-02-14,4.752475247524752
2023-02-15,4.158415841584159
2023-02-16,2.9702970297029703
2023-02-17,2.376237623762376
2023-02-18,2.376237623762376
2023-02-19,2.376237623762376
2023-02-20,1.782178217821782
2023-02-21,1.782178217821782
2023-02-22,1.188118811881188
2023-02-23,1.782178217821782
2023-02-24,2.376237623762376
2023-02-25,2.376237623762376
2023-02-26,2.376237623762376
2023-02-27,3.564356435643564
2023-02-28,4.752475247524752
2023-03-01,1.782178217821782
2023-03-02,1.188118811881188
2023-03-03,0.594059405940594
2023-03-04,1.782178217821782
2023-03-05,1.188118811881188
2023-03-06,1.782178217821782
2023-03-07,1.188118811881188
2023-03-08,5.9405940594059405
2023-03-09,0.594059405940594
2023-03-10,0.594059405940594
2023-03-11,1.188118811881188
2023-03-12,1.188118811881188
2023-03-13,1.188118811881188
2023-03-14,1.188118811881188
2023-03-15,0.594059405940594
2023-03-16,0.594059405940594
2023-03-17,0.594059405940594
2023-03-18,0.594059405940594
2023-03-19,1.188118811881188
2023-03-20,0.594059405940594
2023-03-21,0.594059405940594
2023-03-22,0.594059405940594
2023-03-23,0.594059405940594
2023-03-24,0.594059405940594
2023-03-25,0.594059405940594
2023-03-26,1.188118811881188
2023-03-27,1.188118811881188
2023-03-28,1.782178217821782
2023-03-29,2.376237623762376
2023-03-30,4.158415841584159
2023-03-31,3.564356435643564
2023-04-01,1.188118811881188
2023-04-02,0.594059405940594
2023-04-03,0.594059405940594
2023-04-04,0.594059405940594
2023-04-05,0.594059405940594
2023-04-06,0.594059405940594
2023-04-07,0.594059405940594
2023-04-08,1.188118811881188
2023-04-09,0.594059405940594
2023-04-10,0.594059405940594
2023-04-11,0.594059405940594
2023-04-12,0.594059405940594
2023-04-13,0.594059405940594
2023-04-14,0.594059405940594
2023-04-15,4.158415841584159
2023-04-16,4.158415841584159
2023-04-17,0.594059405940594
2023-04-18,0.0
2023-04-19,0.594059405940594
2023-04-20,0.594059405940594
2023-04-21,0.594059405940594
2023-04-22,1.188118811881188
2023-04-23,1.188118811881188
2023-04-24,2.376237623762376
2023-04-25,8.91089108910891
2023-04-26,7.4405324349862365
2023-04-27,6.52109609301179
2023-04-28,8.685345712994536
2023-04-29,8.171398052668337
2023-04-30,5.68177149665174
2023-05-01,2.3811675773386467
2023-05-02,1.2448132780082988
2023-05-03,0.6224066390041494
2023-05-04,0.6224066390041494
2023-05-05,0.6224066390041494
2023-05-06,0.6224066390041494
2023-05-07,0.6224066390041494
2023-05-08,0.5139476603261985
2023-05-09,0.5139476603261985
2023-05-10,3.409062897991044
2023-05-11,1.136354299330348
2023-05-12,0.7308656176821001
2023-05-13,1.136354299330348
2023-05-14,0.7308656176821001
2023-05-15,0.6224066390041494
2023-05-16,0.5139476603261985
2023-05-17,1.027895320652397
2023-05-18,0.6224066390041494
2023-05-19,0.6224066390041494
2023-05-20,0.5139476603261985
2023-05-21,0.6224066390041494
2023-05-22,0.6224066390041494
2023-05-23,0.5139476603261985
2023-05-24,0.6224066390041494
2023-05-25,0.5139476603261985
2023-05-26,1.0845897867795078
2023-05-27,1.0845897867795078
2023-05-28,0.4338359147118031
2023-05-29,0.6507538720677046
2023-05-30,0.4338359147118031
2023-05-31,0.4338359147118031
2023-06-01,0.4338359147118031
2023-06-02,1.0845897867795078
2023-06-03,0.4338359147118031
2023-06-04,0.8676718294236062
2023-06-05,0.4338359147118031
2023-06-06,0.4338359147118031
2023-06-07,0.4338359147118031
2023-06-08,0.4338359147118031
2023-06-09,0.4338359147118031
2023-06-10,0.6507538720677046
2023-06-11,0.6507538720677046
2023-06-12,0.4338359147118031
2023-06-13,3.253769360338523
2023-06-14,0.6507538720677046
2023-06-15,0.6507538720677046
2023-06-16,0.4338359147118031
2023-06-17,0.4338359147118031
2023-06-18,0.6507538720677046
2023-06-19,0.6507538720677046
2023-06-20,0.21691795735590155
2023-06-21,0.6507538720677046
2023-06-22,0.4338359147118031
2023-06-23,0.4338359147118031
2023-06-24,0.4338359147118031
2023-06-25,0.4338359147118031
2023-06-26,0.4338359147118031
2023-06-27,3.036851402982622
2023-06-28,1.7353436588472124
2023-06-29,0.8676718294236062
2023-06-30,0.6507538720677046
2023-07-01,0.4338359147118031
2023-07-02,0.6507538720677046
2023-07-03,0.6507538720677046
2023-07-04,0.6507538720677046
2023-07-05,0.4338359147118031
2023-07-06,0.4338359147118031
2023-07-07,0.4338359147118031
2023-07-08,0.21691795735590155
2023-07-09,0.6507538720677046
2023-07-10,0.4338359147118031
2023-07-11,0.21691795735590155
2023-07-12,0.4338359147118031
2023-07-13,0.4338359147118031
2023-07-14,0.6507538720677046
2023-07-15,0.6507538720677046
2023-07-16,0.6507538720677046
2023-07-17,0.21691795735590155
2023-07-18,0.4338359147118031
2023-07-19,0.4338359147118031
2023-07-20,0.4338359147118031
2023-07-21,0.21691795735590155
2023-07-22,0.6507538720677046
2023-07-23,0.6507538720677046
2023-07-24,0.4338359147118031
2023-07-25,0.4338359147118031
2023-07-26,0.8676718294236062
2023-07-27,11.06281582515098
2023-07-28,16.91960067376032
2023-07-29,16.702682716404418
2023-07-30,16.91960067376032
2023-07-31,13.231995398709994
2023-08-01,6.94137463538885
2023-08-02,5.422948933897539
2023-08-03,2.3860975309149173
2023-08-04,1.7353436588472124
2023-08-05,1.0845897867795078
2023-08-06,0.8676718294236062
2023-08-07,1.0845897867795078
2023-08-08,0.8676718294236062
2023-08-09,1.952261616203114
2023-08-10,1.3015077441354093
2023-08-11,1.3015077441354093
2023-08-12,3.470687317694425
2023-08-13,3.6876052750503265
2023-08-14,1.952261616203114
2023-08-15,1.518425701491311
2023-08-16,0.8676718294236062
2023-08-17,1.0845897867795078
2023-08-18,1.0845897867795078
2023-08-19,1.0845897867795078
2023-08-20,2.3860975309149173
2023-08-21,1.3015077441354093
2023-08-22,1.518425701491311
2023-08-23,0.8676718294236062
2023-08-24,0.8676718294236062
2023-08-25,0.6507538720677046
2023-08-26,1.0845897867795078
2023-08-27,3.470687317694425
2023-08-28,1.952261616203114
2023-08-29,1.0845897867795078
2023-08-30,0.8676718294236062
2023-08-31,1.0845897867795078
2023-09-01,0.8676718294236062
2023-09-02,1.3015077441354093
2023-09-03,1.7353436588472124
2023-09-04,1.518425701491311
2023-09-05,2.1691795735590156
2023-09-06,4.989113019185735
2023-09-07,4.338359147118031
2023-09-08,3.036851402982622
2023-09-09,1.7353436588472124
2023-09-10,8.676718294236062
2023-09-11,3.6876052750503265
2023-09-12,1.518425701491311
2023-09-13,0.6507538720677046
2023-09-14,0.6507538720677046
2023-09-15,0.8676718294236062
2023-09-16,0.8676718294236062
2023-09-17,6.290620763321145
2023-09-18,4.555277104473933
2023-09-19,2.6030154882708185
2023-09-20,1.3015077441354093
2023-09-21,0.8676718294236062
2023-09-22,1.0845897867795078
2023-09-23,0.8676718294236062
2023-09-24,15.40117497226901
2023-09-25,21.691795735590155
2023-09-26,6.94137463538885
2023-09-27,3.036851402982622
2023-09-28,2.1691795735590156
2023-09-29,1.7353436588472124
2023-09-30,1.3015077441354093
2023-10-01,6.290620763321145
2023-10-02,1.952261616203114
2023-10-03,1.0845897867795078
2023-10-04,0.8676718294236062
2023-10-05,0.8676718294236062
2023-10-06,0.8676718294236062
2023-10-07,0.8676718294236062
2023-10-08,6.507538720677046
2023-10-09,12.58124152664229
2023-10-10,3.036851402982622
2023-10-11,1.952261616203114
2023-10-12,2.1691795735590156
2023-10-13,15.618092929624911
2023-10-14,2.1691795735590156
2023-10-15,1.952261616203114
2023-10-16,1.3015077441354093
2023-10-17,1.3015077441354093
2023-10-18,0.8676718294236062
2023-10-19,0.8676718294236062
2023-10-20,1.952261616203114
2023-10-21,1.0845897867795078
2023-10-22,2.1691795735590156
2023-10-23,1.0845897867795078
2023-10-24,1.0845897867795078
2023-10-25,0.6507538720677046
2023-10-26,0.6507538720677046
2023-10-27,0.4338359147118031
2023-10-28,0.4338359147118031
2023-10-29,2.3860975309149173
2023-10-30,1.518425701491311
2023-10-31,4.338359147118031
2023-11-01,0.6507538720677046
2023-11-02,0.4338359147118031
2023-11-03,0.21691795735590155
2023-11-04,0.4338359147118031
2023-11-05,0.8676718294236062
2023-11-06,0.8676718294236062
2023-11-07,0.21691795735590155
2023-11-08,0.21691795735590155
2023-11-09,0.4338359147118031
2023-11-10,0.4338359147118031
2023-11-11,0.4338359147118031
2023-11-12,0.8676718294236062
2023-11-13,0.8676718294236062
2023-11-14,8.025964422168357
2023-11-15,0.6507538720677046
2023-11-16,0.6507538720677046
2023-11-17,0.4338359147118031
2023-11-18,0.6507538720677046
2023-11-19,1.0845897867795078
2023-11-20,8.893636251591964
2023-11-21,1.3015077441354093
2023-11-22,0.8676718294236062
2023-11-23,1.0845897867795078
2023-11-24,2.1691795735590156
2023-11-25,1.3015077441354093
2023-11-26,3.253769360338523
2023-11-27,2.1691795735590156
2023-11-28,1.0845897867795078
2023-11-29,0.6507538720677046
2023-11-30,0.6507538720677046
2023-12-01,0.6507538720677046
2023-12-02,0.6507538720677046
2023-12-03,1.7353436588472124
2023-12-04,0.6507538720677046
2023-12-05,0.4338359147118031
2023-12-06,0.4338359147118031
2023-12-07,0.6507538720677046
2023-12-08,0.4338359147118031
2023-12-09,0.4338359147118031
2023-12-10,1.0845897867795078
2023-12-11,1.3015077441354093
2023-12-12,0.8676718294236062
2023-12-13,0.8676718294236062
2023-12-14,0.4338359147118031
2023-12-15,0.8676718294236062
2023-12-16,0.8676718294236062
2023-12-17,14.967339057557208
2023-12-18,5.63986689125344
2023-12-19,2.81993344562672
2023-12-20,1.952261616203114
2023-12-21,1.3015077441354093
2023-12-22,1.7203837997192193
2023-12-23,1.2341883780594398
2023-12-24,1.0808498219975093
2023-12-25,7.809046464812456
2023-12-26,1.2790679554434194
2023-12-27,3.485647176822418
2023-12-28,7.610828331366546
2023-12-29,6.043783087709257
2023-12-30,8.934775864193945
2023-12-31,6.286880798539146
2024-01-01,4.368278865374018
2024-01-02,2.558135910886839
2024-01-03,1.9634815105491088
2024-01-04,1.323947532827399
2024-01-05,0.8826316885515995
2024-01-06,1.2790679554434194
2024-01-07,2.359917777440929
2024-01-08,2.6030154882708185
2024-01-09,1.323947532827399
2024-01-10,1.4772860888893296
2024-01-11,1.323947532827399
2024-01-12,1.0808498219975093
2024-01-13,1.323947532827399
2024-01-14,1.323947532827399
2024-01-15,1.765263377103199
2024-01-16,1.3688271102113787
2024-01-17,0.8377521111676198
2024-01-18,0.6395339777217097
2024-01-19,0.44131584427579973
2024-01-20,0.6395339777217097
2024-01-21,0.8975915476795926
2024-01-22,0.5385549286077556
2024-01-23,0.2692774643038778
2024-01-24,0.4487957738397963
2024-01-25,0.8975915476795926
2024-01-26,0.5385549286077556
2024-01-27,0.7180732381436741
2024-01-28,0.9873507024475519
2024-01-29,0.6283140833757148
2024-01-30,0.35903661907183704
2024-01-31,0.7180732381436741
2024-02-01,0.4487957738397963
2024-02-02,0.4487957738397963
2024-02-03,0.5385549286077556
2024-02-04,0.8078323929116333
2024-02-05,0.4487957738397963
2024-02-06,0.4487957738397963
2024-02-07,0.2692774643038778
2024-02-08,0.35903661907183704
2024-02-09,0.5385549286077556
2024-02-10,1.5259056310553074
2024-02-11,0.8975915476795926
2024-02-12,0.8078323929116333
2024-02-13,0.4487957738397963
2024-02-14,0.35903661907183704
2024-02-15,0.2692774643038778
2024-02-16,0.35903661907183704
2024-02-17,0.5385549286077556
2024-02-18,0.7180732381436741
2024-02-19,0.7180732381436741
2024-02-20,0.5385549286077556
2024-02-21,0.4487957738397963
2024-02-22,0.35903661907183704
2024-02-23,0.4487957738397963
2024-02-24,0.5385549286077556
2024-02-25,0.4487957738397963
2024-02-26,0.5385549286077556
2024-02-27,0.8078323929116333
2024-02-28,0.5385549286077556
2024-02-29,0.35903661907183704
2024-03-01,0.35903661907183704
2024-03-02,0.5385549286077556
2024-03-03,0.5385549286077556
2024-03-04,0.9873507024475519
2024-03-05,1.8849422501271444
2024-03-06,0.9873507024475519
2024-03-07,1.0771098572155111
2024-03-08,0.8975915476795926
2024-03-09,1.0771098572155111
2024-03-10,0.8078323929116333
2024-03-11,1.346387321519389
2024-03-12,0.8975915476795926
2024-03-13,0.6283140833757148
2024-03-14,0.6283140833757148
2024-03-15,0.6283140833757148
2024-03-16,0.8078323929116333
2024-03-17,0.6283140833757148
2024-03-18,0.4487957738397963
2024-03-19,0.35903661907183704
2024-03-20,0.0
2024-03-21,0.2692774643038778
2024-03-22,0.4487957738397963
2024-03-23,0.0
2024-03-24,0.4487957738397963
2024-03-25,0.6283140833757148
2024-03-26,0.35903661907183704
2024-03-27,0.7180732381436741
2024-03-28,1.4361464762873482
2024-03-29,0.6283140833757148
2024-03-30,0.6283140833757148
2024-03-31,0.7180732381436741
2024-04-01,0.2692774643038778
2024-04-02,0.2692774643038778
2024-04-03,0.4487957738397963
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.35903661907183704
2024-04-07,0.2692774643038778
2024-04-08,0.17951830953591852
2024-04-09,0.2692774643038778
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.2692774643038778
2024-04-14,0.35903661907183704
2024-04-15,0.2692774643038778
2024-04-16,0.0
2024-04-17,0.17951830953591852
2024-04-18,0.2692774643038778
2024-04-19,0.35903661907183704
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,1.1668690119834704
2024-04-23,0.8078323929116333
2024-04-24,0.4487957738397963
2024-04-25,0.5385549286077556
2024-04-26,2.9620521073426556
2024-04-27,1.705423940591226
2024-04-28,0.9873507024475519
2024-04-29,0.9873507024475519
2024-04-30,0.35903661907183704
2024-05-01,0.5385549286077556
2024-05-02,0.35903661907183704
2024-05-03,0.35903661907183704
2024-05-04,0.2692774643038778
2024-05-05,0.5385549286077556
2024-05-06,1.5259056310553074
2024-05-07,0.6283140833757148
2024-05-08,0.4487957738397963
2024-05-09,0.35903661907183704
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.5385549286077556
2024-05-13,0.2692774643038778
2024-05-14,0.0
2024-05-15,0.5385549286077556
2024-05-16,0.6283140833757148
2024-05-17,0.2692774643038778
2024-05-18,0.4487957738397963
2024-05-19,0.4487957738397963
2024-05-20,0.4487957738397963
2024-05-21,0.2692774643038778
2024-05-22,0.2692774643038778
2024-05-23,0.0
2024-05-24,0.4487957738397963
2024-05-25,0.8078323929116333
2024-05-26,0.35903661907183704
2024-05-27,0.4487957738397963
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.5385549286077556
2024-06-02,0.5385549286077556
2024-06-03,0.2692774643038778
2024-06-04,0.2692774643038778
2024-06-05,0.2692774643038778
2024-06-06,0.35903661907183704
2024-06-07,0.35903661907183704
2024-06-08,0.35903661907183704
2024-06-09,0.4487957738397963
2024-06-10,0.35903661907183704
2024-06-11,0.35903661907183704
2024-06-12,0.4487957738397963
2024-06-13,0.4487957738397963
2024-06-14,0.2692774643038778
2024-06-15,0.35903661907183704
2024-06-16,0.0
2024-06-17,0.2692774643038778
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.2692774643038778
2024-06-21,0.0
2024-06-22,0.2692774643038778
2024-06-23,0.35903661907183704
2024-06-24,0.2692774643038778
2024-06-25,0.2692774643038778
2024-06-26,0.2692774643038778
2024-06-27,0.0
2024-06-28,0.35903661907183704
2024-06-29,0.35903661907183704
2024-06-30,0.6283140833757148
2024-07-01,0.35903661907183704
2024-07-02,0.35903661907183704
2024-07-03,0.2692774643038778
2024-07-04,0.4487957738397963
2024-07-05,0.0
2024-07-06,0.35903661907183704
2024-07-07,0.4487957738397963
2024-07-08,0.4487957738397963
2024-07-09,0.0
2024-07-10,0.2692774643038778
2024-07-11,0.0
2024-07-12,0.35903661907183704
2024-07-13,0.6283140833757148
2024-07-14,0.0
2024-07-15,0.2692774643038778
2024-07-16,0.0
2024-07-17,0.2692774643038778
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.17951830953591852
2024-07-24,0.35903661907183704
2024-07-25,0.2692774643038778
2024-07-26,0.0
2024-07-27,0.5385549286077556
2024-07-28,0.4487957738397963
2024-07-29,0.2692774643038778
2024-07-30,0.0
2024-07-31,0.4487957738397963
2024-08-01,0.2692774643038778
2024-08-02,0.35903661907183704
2024-08-03,0.35903661907183704
2024-08-04,0.35903661907183704
2024-08-05,0.2692774643038778
2024-08-06,0.4487957738397963
2024-08-07,0.35903661907183704
2024-08-08,0.2692774643038778
2024-08-09,0.0
2024-08-10,0.35903661907183704
2024-08-11,1.346387321519389
2024-08-12,0.5385549286077556
2024-08-13,0.4487957738397963
2024-08-14,0.4487957738397963
2024-08-15,0.4487957738397963
2024-08-16,0.5385549286077556
2024-08-17,0.35903661907183704
2024-08-18,0.5385549286077556
2024-08-19,1.8849422501271444
2024-08-20,0.4263559851478065
2024-08-21,0.6956334494516843
2024-08-22,0.6956334494516843
2024-08-23,0.8078323929116333
2024-08-24,0.3141570416878574
2024-08-25,2.692774643038778
2024-08-26,1.0322302798315315
2024-08-27,0.6956334494516843
2024-08-28,0.3141570416878574
2024-08-29,0.4263559851478065
2024-08-30,0.6507538720677046
2024-08-31,0.4263559851478065
2024-09-01,0.6507538720677046
2024-09-02,0.6956334494516843
2024-09-03,0.5385549286077556
