Time,nfl_standings
2022-10-16,52.0
2022-10-17,61.0
2022-10-18,27.0
2022-10-19,12.0
2022-10-20,12.0
2022-10-21,14.0
2022-10-22,9.0
2022-10-23,50.0
2022-10-24,60.0
2022-10-25,28.0
2022-10-26,14.0
2022-10-27,14.0
2022-10-28,20.0
2022-10-29,11.0
2022-10-30,55.0
2022-10-31,62.0
2022-11-01,29.0
2022-11-02,14.0
2022-11-03,13.0
2022-11-04,18.0
2022-11-05,11.0
2022-11-06,49.0
2022-11-07,65.0
2022-11-08,24.0
2022-11-09,12.0
2022-11-10,12.0
2022-11-11,17.0
2022-11-12,10.0
2022-11-13,58.0
2022-11-14,81.0
2022-11-15,43.0
2022-11-16,18.0
2022-11-17,17.0
2022-11-18,22.0
2022-11-19,12.0
2022-11-20,57.0
2022-11-21,65.0
2022-11-22,28.0
2022-11-23,17.0
2022-11-24,31.0
2022-11-25,37.0
2022-11-26,14.0
2022-11-27,51.0
2022-11-28,69.0
2022-11-29,26.0
2022-11-30,14.0
2022-12-01,14.0
2022-12-02,23.0
2022-12-03,11.0
2022-12-04,49.0
2022-12-05,77.0
2022-12-06,37.0
2022-12-07,17.0
2022-12-08,15.0
2022-12-09,21.0
2022-12-10,11.0
2022-12-11,52.0
2022-12-12,71.0
2022-12-13,27.0
2022-12-14,15.0
2022-12-15,15.0
2022-12-16,27.0
2022-12-17,28.0
2022-12-18,90.0
2022-12-19,88.0
2022-12-20,39.0
2022-12-21,17.0
2022-12-22,17.0
2022-12-23,29.0
2022-12-24,54.0
2022-12-25,98.0
2022-12-26,61.0
2022-12-27,37.0
2022-12-28,21.0
2022-12-29,20.0
2022-12-30,28.0
2022-12-31,17.0
2023-01-01,78.0
2023-01-02,89.0
2023-01-03,39.0
2023-01-04,19.0
2023-01-05,18.0
2023-01-06,21.0
2023-01-07,26.0
2023-01-08,100.0
2023-01-09,78.0
2023-01-10,14.0
2023-01-11,9.0
2023-01-12,7.0
2023-01-13,9.0
2023-01-14,17.0
2023-01-15,44.0
2023-01-16,29.0
2023-01-17,21.0
2023-01-18,7.0
2023-01-19,6.0
2023-01-20,6.0
2023-01-21,12.0
2023-01-22,29.0
2023-01-23,19.0
2023-01-24,5.0
2023-01-25,4.0
2023-01-26,4.0
2023-01-27,4.0
2023-01-28,5.0
2023-01-29,13.0
2023-01-30,10.0
2023-01-31,3.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,2.0
2023-02-04,2.0
2023-02-05,3.0
2023-02-06,2.0
2023-02-07,2.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,2.0
2023-02-11,2.0
2023-02-12,4.0
2023-02-13,4.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,2.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,2.0
2023-03-14,2.0
2023-03-15,2.0
2023-03-16,2.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,1.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,1.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,1.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,1.0
2023-04-27,1.5
2023-04-28,2.5
2023-04-29,2.5
2023-04-30,1.5
2023-05-01,1.0
2023-05-02,1.0
2023-05-03,1.0
2023-05-04,1.0
2023-05-05,0.5
2023-05-06,1.0
2023-05-07,1.0
2023-05-08,1.0
2023-05-09,0.5
2023-05-10,1.0
2023-05-11,1.0
2023-05-12,1.0
2023-05-13,1.0
2023-05-14,1.0
2023-05-15,1.0
2023-05-16,0.5
2023-05-17,0.5
2023-05-18,0.5
2023-05-19,0.0
2023-05-20,0.5
2023-05-21,0.5
2023-05-22,0.5
2023-05-23,0.5
2023-05-24,0.5
2023-05-25,0.5
2023-05-26,1.0
2023-05-27,0.0
2023-05-28,1.0
2023-05-29,1.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,1.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,1.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,1.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,1.0
2023-07-07,0.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,1.0
2023-07-15,1.0
2023-07-16,1.0
2023-07-17,1.0
2023-07-18,1.0
2023-07-19,1.0
2023-07-20,1.0
2023-07-21,1.0
2023-07-22,1.0
2023-07-23,1.0
2023-07-24,1.0
2023-07-25,1.0
2023-07-26,1.0
2023-07-27,1.0
2023-07-28,1.0
2023-07-29,1.0
2023-07-30,1.0
2023-07-31,1.0
2023-08-01,1.0
2023-08-02,1.0
2023-08-03,1.0
2023-08-04,1.0
2023-08-05,1.0
2023-08-06,1.0
2023-08-07,1.0
2023-08-08,1.0
2023-08-09,1.0
2023-08-10,1.0
2023-08-11,1.0
2023-08-12,2.0
2023-08-13,2.0
2023-08-14,2.0
2023-08-15,1.0
2023-08-16,1.0
2023-08-17,1.0
2023-08-18,1.0
2023-08-19,2.0
2023-08-20,3.0
2023-08-21,2.0
2023-08-22,1.0
2023-08-23,1.0
2023-08-24,1.0
2023-08-25,2.0
2023-08-26,2.0
2023-08-27,3.0
2023-08-28,2.0
2023-08-29,1.0
2023-08-30,1.0
2023-08-31,1.0
2023-09-01,1.0
2023-09-02,1.0
2023-09-03,2.0
2023-09-04,2.0
2023-09-05,2.0
2023-09-06,2.0
2023-09-07,3.0
2023-09-08,5.0
2023-09-09,2.0
2023-09-10,10.0
2023-09-11,15.0
2023-09-12,10.0
2023-09-13,5.0
2023-09-14,5.0
2023-09-15,7.0
2023-09-16,4.0
2023-09-17,17.0
2023-09-18,24.0
2023-09-19,15.0
2023-09-20,7.0
2023-09-21,7.0
2023-09-22,9.0
2023-09-23,5.0
2023-09-24,29.0
2023-09-25,36.0
2023-09-26,21.0
2023-09-27,9.0
2023-09-28,9.0
2023-09-29,12.0
2023-09-30,7.0
2023-10-01,30.0
2023-10-02,29.0
2023-10-03,16.0
2023-10-04,8.0
2023-10-05,8.0
2023-10-06,11.0
2023-10-07,6.0
2023-10-08,30.0
2023-10-09,40.0
2023-10-10,17.0
2023-10-11,9.0
2023-10-12,8.0
2023-10-13,11.0
2023-10-14,7.0
2023-10-15,33.0
2023-10-16,38.0
2023-10-17,18.0
2023-10-18,9.0
2023-10-19,8.0
2023-10-20,9.0
2023-10-21,6.0
2023-10-22,29.0
2023-10-23,35.0
2023-10-24,22.0
2023-10-25,9.0
2023-10-26,8.0
2023-10-27,9.0
2023-10-28,6.0
2023-10-29,34.0
2023-10-30,36.0
2023-10-31,18.0
2023-11-01,9.0
2023-11-02,9.0
2023-11-03,11.0
2023-11-04,7.0
2023-11-05,34.0
2023-11-06,45.0
2023-11-07,18.0
2023-11-08,9.0
2023-11-09,9.0
2023-11-10,10.0
2023-11-11,8.0
2023-11-12,36.0
2023-11-13,50.0
2023-11-14,29.0
2023-11-15,12.0
2023-11-16,11.0
2023-11-17,16.0
2023-11-18,9.0
2023-11-19,33.0
2023-11-20,42.0
2023-11-21,34.0
2023-11-22,14.0
2023-11-23,24.0
2023-11-24,25.0
2023-11-25,15.0
2023-11-26,33.0
2023-11-27,47.0
2023-11-28,21.0
2023-11-29,12.0
2023-11-30,11.0
2023-12-01,16.0
2023-12-02,9.0
2023-12-03,30.0
2023-12-04,54.0
2023-12-05,24.0
2023-12-06,12.0
2023-12-07,10.0
2023-12-08,16.0
2023-12-09,10.0
2023-12-10,42.0
2023-12-11,75.0
2023-12-12,44.0
2023-12-13,15.0
2023-12-14,12.0
2023-12-15,17.0
2023-12-16,23.0
2023-12-17,64.0
2023-12-18,58.0
2023-12-19,48.0
2023-12-20,16.0
2023-12-21,14.0
2023-12-22,19.0
2023-12-23,19.0
2023-12-24,62.0
2023-12-25,100.0
2023-12-26,66.0
2023-12-27,20.0
2023-12-28,16.0
2023-12-29,26.0
2023-12-30,16.0
2023-12-31,84.0
2024-01-01,72.0
2024-01-02,21.0
2024-01-03,15.0
2024-01-04,13.0
2024-01-05,12.0
2024-01-06,21.0
2024-01-07,76.0
2024-01-08,53.0
2024-01-09,10.0
2024-01-10,7.0
2024-01-11,6.0
2024-01-12,6.0
2024-01-13,14.0
2024-01-14,27.0
2024-01-15,28.0
2024-01-16,19.0
2024-01-17,6.0
2024-01-18,5.0
2024-01-19,5.0
2024-01-20,11.0
2024-01-21,24.0
2024-01-22,15.0
2024-01-23,4.0
2024-01-24,4.0
2024-01-25,4.0
2024-01-26,3.0
2024-01-27,4.0
2024-01-28,9.0
2024-01-29,7.0
2024-01-30,2.0
2024-01-31,2.0
2024-02-01,1.0
2024-02-02,1.0
2024-02-03,2.0
2024-02-04,2.0
2024-02-05,1.0
2024-02-06,1.0
2024-02-07,1.0
2024-02-08,1.0
2024-02-09,1.0
2024-02-10,1.0
2024-02-11,3.0
2024-02-12,3.0
2024-02-13,1.0
2024-02-14,1.0
2024-02-15,1.0
2024-02-16,1.0
2024-02-17,1.0
2024-02-18,1.0
2024-02-19,1.0
2024-02-20,1.0
2024-02-21,1.0
2024-02-22,1.0
2024-02-23,1.0
2024-02-24,1.0
2024-02-25,1.0
2024-02-26,1.0
2024-02-27,1.0
2024-02-28,1.0
2024-02-29,1.0
2024-03-01,1.0
2024-03-02,1.0
2024-03-03,1.0
2024-03-04,1.0
2024-03-05,1.0
2024-03-06,1.0
2024-03-07,1.0
2024-03-08,1.0
2024-03-09,1.0
2024-03-10,1.0
2024-03-11,1.0
2024-03-12,1.0
2024-03-13,1.0
2024-03-14,1.0
2024-03-15,1.0
2024-03-16,1.0
2024-03-17,1.0
2024-03-18,1.0
2024-03-19,1.0
2024-03-20,1.0
2024-03-21,1.0
2024-03-22,1.0
2024-03-23,1.0
2024-03-24,1.0
2024-03-25,1.0
2024-03-26,1.0
2024-03-27,1.0
2024-03-28,1.0
2024-03-29,0.0
2024-03-30,1.0
2024-03-31,1.0
2024-04-01,1.0
2024-04-02,1.0
2024-04-03,1.0
2024-04-04,1.0
2024-04-05,1.0
2024-04-06,1.0
2024-04-07,1.0
2024-04-08,1.0
2024-04-09,1.0
2024-04-10,1.0
2024-04-11,1.0
2024-04-12,1.0
2024-04-13,1.0
2024-04-14,1.0
2024-04-15,1.0
2024-04-16,1.0
2024-04-17,1.0
2024-04-18,1.0
2024-04-19,1.0
2024-04-20,1.0
2024-04-21,1.0
2024-04-22,1.0
2024-04-23,0.0
2024-04-24,1.0
2024-04-25,1.0
2024-04-26,2.0
2024-04-27,2.0
2024-04-28,1.0
2024-04-29,1.0
2024-04-30,1.0
2024-05-01,0.0
2024-05-02,1.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,1.0
2024-05-06,1.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,1.0
2024-05-13,1.0
2024-05-14,1.0
2024-05-15,1.0
2024-05-16,1.0
2024-05-17,1.0
2024-05-18,1.0
2024-05-19,1.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,1.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,1.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,1.0
2024-07-27,1.0
2024-07-28,1.0
2024-07-29,0.0
2024-07-30,1.0
2024-07-31,1.0
2024-08-01,1.0
2024-08-02,1.0
2024-08-03,1.0
2024-08-04,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-10,2.0
2024-08-11,2.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-17,2.0
2024-08-18,3.0107913669064748
2024-08-19,2.20863309352518
2024-08-20,1.10431654676259
2024-08-21,1.10431654676259
2024-08-22,1.10431654676259
2024-08-23,1.906474820143885
2024-08-24,2.70863309352518
2024-08-25,3.81294964028777
2024-08-26,2.70863309352518
2024-08-27,1.60431654676259
2024-08-28,1.906474820143885
2024-08-29,1.10431654676259
2024-08-30,1.60431654676259
2024-08-31,1.906474820143885
2024-09-01,3.0107913669064748
2024-09-02,2.20863309352518
2024-09-03,2.20863309352518
2024-09-04,2.20863309352518
2024-09-05,3.0107913669064748
2024-09-06,5.219424460431655
2024-09-07,6.0215827338129495
2024-09-08,13.949640287769785
2024-09-09,17.46043165467626
2024-09-10,9.83453237410072
2024-09-11,4.615107913669065
2024-09-12,4.91726618705036
2024-09-13,6.0215827338129495
2024-09-14,4.91726618705036
2024-09-15,22.37769784172662
2024-09-16,29.50359712230216
2024-09-17,16.92086330935252
2024-09-18,7.856115107913669
2024-09-19,7.856115107913669
2024-09-20,9.66906474820144
2024-09-21,6.64748201438849
2024-09-22,33.23741007194245
2024-09-23,45.32374100719424
2024-09-24,26.58992805755396
2024-09-25,10.273381294964029
2024-09-26,9.06474820143885
2024-09-27,12.086330935251798
2024-09-28,8.46043165467626
2024-09-29,39.280575539568346
2024-09-30,40.489208633093526
2024-10-01,22.359712230215827
2024-10-02,9.06474820143885
2024-10-03,8.46043165467626
2024-10-04,12.086330935251798
2024-10-05,7.251798561151079
2024-10-06,38.07194244604317
2024-10-07,41.697841726618705
2024-10-08,19.942446043165468
2024-10-09,9.66906474820144
2024-10-10,8.46043165467626
2024-10-11,12.69064748201439
2024-10-12,7.856115107913669
2024-10-13,35.65467625899281
2024-10-14,41.697841726618705
2024-10-15,18.1294964028777
2024-10-16,10.877697841726619
2024-10-17,9.66906474820144
2024-10-18,11.482014388489208
2024-10-19,7.251798561151079
2024-10-20,35.05035971223022
2024-10-21,36.2589928057554
2024-10-22,18.73381294964029
2024-10-23,9.06474820143885
2024-10-24,7.856115107913669
2024-10-25,13.899280575539569
2024-10-26,7.251798561151079
2024-10-27,34.44604316546763
2024-10-28,41.697841726618705
2024-10-29,18.73381294964029
2024-10-30,8.46043165467626
2024-10-31,7.856115107913669
2024-11-01,11.482014388489208
2024-11-02,8.46043165467626
2024-11-03,25.38129496402878
2024-11-04,40.489208633093526
2024-11-05,17.52517985611511
2024-11-06,5.438848920863309
2024-11-07,8.46043165467626
2024-11-08,12.69064748201439
2024-11-09,7.856115107913669
2024-11-10,27.194244604316548
2024-11-11,42.302158273381295
2024-11-12,17.52517985611511
2024-11-13,8.46043165467626
2024-11-14,8.46043165467626
2024-11-15,14.503597122302159
2024-11-16,7.856115107913669
2024-11-17,27.194244604316548
2024-11-18,42.906474820143885
2024-11-19,19.33812949640288
2024-11-20,10.273381294964029
2024-11-21,9.06474820143885
2024-11-22,15.107913669064748
2024-11-23,9.06474820143885
2024-11-24,29.611510791366907
2024-11-25,41.697841726618705
2024-11-26,19.33812949640288
2024-11-27,10.273381294964029
2024-11-28,22.359712230215827
2024-11-29,22.964028776978417
2024-11-30,13.29496402877698
2024-12-01,32.02877697841727
2024-12-02,43.510791366906474
2024-12-03,18.1294964028777
2024-12-04,9.66906474820144
2024-12-05,8.46043165467626
2024-12-06,17.52517985611511
2024-12-07,9.06474820143885
2024-12-08,28.402877697841728
2024-12-09,41.093525179856115
2024-12-10,18.73381294964029
2024-12-11,9.66906474820144
2024-12-12,9.66906474820144
2024-12-13,15.712230215827338
2024-12-14,9.06474820143885
2024-12-15,27.194244604316548
2024-12-16,47.7410071942446
2024-12-17,24.172661870503596
2024-12-18,12.69064748201439
2024-12-19,11.482014388489208
2024-12-20,16.92086330935252
2024-12-21,17.52517985611511
2024-12-22,46.53237410071942
2024-12-23,47.7410071942446
2024-12-24,22.964028776978417
2024-12-25,29.611510791366907
2024-12-26,22.359712230215827
2024-12-27,19.942446043165468
2024-12-28,18.1294964028777
2024-12-29,60.431654676258994
2024-12-30,55.597122302158276
2024-12-31,29.007194244604317
2025-01-01,12.086330935251798
2025-01-02,10.273381294964029
2025-01-03,10.273381294964029
2025-01-04,16.92086330935252
2025-01-05,59.827338129496404
2025-01-06,38.67625899280576
2025-01-07,8.46043165467626
2025-01-08,5.438848920863309
2025-01-09,4.83453237410072
2025-01-10,4.83453237410072
2025-01-11,10.877697841726619
2025-01-12,21.151079136690647
2025-01-13,14.503597122302159
2025-01-14,9.06474820143885
2025-01-15,4.23021582733813
2025-01-16,4.23021582733813
2025-01-17,3.6258992805755397
2025-01-18,7.251798561151079
2025-01-19,20.546762589928058
2025-01-20,10.273381294964029
2025-01-21,4.23021582733813
2025-01-22,3.6258992805755397
2025-01-23,3.0215827338129495
2025-01-24,3.6258992805755397
2025-01-25,4.23021582733813
2025-01-26,9.06474820143885
2025-01-27,6.043165467625899
2025-01-28,1.8129496402877698
2025-01-29,1.20863309352518
2025-01-30,1.20863309352518
2025-01-31,1.20863309352518
2025-02-01,1.20863309352518
2025-02-02,1.8129496402877698
2025-02-03,1.20863309352518
2025-02-04,1.20863309352518
2025-02-05,1.20863309352518
2025-02-06,1.20863309352518
2025-02-07,1.20863309352518
2025-02-08,1.20863309352518
2025-02-09,2.41726618705036
2025-02-10,3.6258992805755397
2025-02-11,1.20863309352518
2025-02-12,1.20863309352518
2025-02-13,0.60431654676259
2025-02-14,0.60431654676259
2025-02-15,0.60431654676259
2025-02-16,0.60431654676259
2025-02-17,0.60431654676259
2025-02-18,0.60431654676259
2025-02-19,0.60431654676259
2025-02-20,0.60431654676259
2025-02-21,0.60431654676259
2025-02-22,0.60431654676259
2025-02-23,0.60431654676259
2025-02-24,0.60431654676259
2025-02-25,0.60431654676259
2025-02-26,0.60431654676259
2025-02-27,0.60431654676259
2025-02-28,0.60431654676259
2025-03-01,0.60431654676259
2025-03-02,0.60431654676259
2025-03-03,0.60431654676259
2025-03-04,0.60431654676259
2025-03-05,0.60431654676259
2025-03-06,0.60431654676259
2025-03-07,0.60431654676259
2025-03-08,0.60431654676259
2025-03-09,0.60431654676259
2025-03-10,1.20863309352518
2025-03-11,0.60431654676259
2025-03-12,0.60431654676259
2025-03-13,0.60431654676259
2025-03-14,0.60431654676259
2025-03-15,0.60431654676259
2025-03-16,0.60431654676259
2025-03-17,0.60431654676259
2025-03-18,0.60431654676259
2025-03-19,0.60431654676259
2025-03-20,0.60431654676259
2025-03-21,0.60431654676259
2025-03-22,0.60431654676259
2025-03-23,0.60431654676259
2025-03-24,0.60431654676259
2025-03-25,0.60431654676259
2025-03-26,0.60431654676259
2025-03-27,0.60431654676259
2025-03-28,0.60431654676259
2025-03-29,0.60431654676259
2025-03-30,0.60431654676259
2025-03-31,0.60431654676259
2025-04-01,0.60431654676259
