Time,staples
2022-08-11,85.0
2022-08-12,81.0
2022-08-13,67.0
2022-08-14,81.0
2022-08-15,95.0
2022-08-16,95.0
2022-08-17,94.0
2022-08-18,91.0
2022-08-19,76.0
2022-08-20,75.0
2022-08-21,88.0
2022-08-22,92.0
2022-08-23,100.0
2022-08-24,90.0
2022-08-25,84.0
2022-08-26,79.0
2022-08-27,67.0
2022-08-28,80.0
2022-08-29,93.98795180722891
2022-08-30,93.01807228915663
2022-08-31,90.10843373493975
2022-09-01,83.81927710843374
2022-09-02,73.15060240963857
2022-09-03,62.98192771084338
2022-09-04,73.65060240963857
2022-09-05,93.01807228915663
2022-09-06,84.78915662650603
2022-09-07,82.84939759036145
2022-09-08,78.0
2022-09-09,64.92168674698794
2022-09-10,61.0421686746988
2022-09-11,67.83132530120483
2022-09-12,76.06024096385542
2022-09-13,78.0
2022-09-14,74.12048192771084
2022-09-15,72.18072289156626
2022-09-16,64.92168674698794
2022-09-17,63.95180722891566
2022-09-18,59.10240963855422
2022-09-19,68.8012048192771
2022-09-20,69.77108433734941
2022-09-21,76.06024096385542
2022-09-22,67.83132530120483
2022-09-23,59.10240963855422
2022-09-24,58.63253012048193
2022-09-25,56.69277108433735
2022-09-26,66.36144578313252
2022-09-27,68.3012048192771
2022-09-28,66.72289156626506
2022-09-29,64.8433734939759
2022-09-30,72.36144578313254
2022-10-01,62.96385542168675
2022-10-02,61.08433734939759
2022-10-03,62.02409638554217
2022-10-04,71.42168674698796
2022-10-05,67.66265060240964
2022-10-06,66.72289156626506
2022-10-07,66.72289156626506
2022-10-08,56.385542168674704
2022-10-09,53.566265060240966
2022-10-10,63.903614457831324
2022-10-11,69.5421686746988
2022-10-12,65.78313253012048
2022-10-13,69.5421686746988
2022-10-14,64.8433734939759
2022-10-15,59.204819277108435
2022-10-16,54.506024096385545
2022-10-17,66.72289156626506
2022-10-18,66.72289156626506
2022-10-19,69.5421686746988
2022-10-20,67.66265060240964
2022-10-21,66.72289156626506
2022-10-22,58.265060240963855
2022-10-23,51.68674698795181
2022-10-24,63.903614457831324
2022-10-25,66.72289156626506
2022-10-26,65.78313253012048
2022-10-27,63.903614457831324
2022-10-28,56.385542168674704
2022-10-29,58.265060240963855
2022-10-30,53.566265060240966
2022-10-31,57.325301204819276
2022-11-01,65.78313253012048
2022-11-02,71.42168674698796
2022-11-03,65.78313253012048
2022-11-04,67.66265060240964
2022-11-05,57.325301204819276
2022-11-06,56.385542168674704
2022-11-07,64.8433734939759
2022-11-08,60.144578313253014
2022-11-09,60.144578313253014
2022-11-10,64.8433734939759
2022-11-11,62.02409638554217
2022-11-12,62.96385542168675
2022-11-13,59.204819277108435
2022-11-14,62.02409638554217
2022-11-15,69.5421686746988
2022-11-16,65.78313253012048
2022-11-17,65.78313253012048
2022-11-18,68.60240963855422
2022-11-19,62.02409638554217
2022-11-20,58.265060240963855
2022-11-21,63.903614457831324
2022-11-22,65.78313253012048
2022-11-23,64.8433734939759
2022-11-24,38.53012048192771
2022-11-25,69.5421686746988
2022-11-26,60.144578313253014
2022-11-27,61.08433734939759
2022-11-28,74.24096385542168
2022-11-29,71.42168674698796
2022-11-30,77.06024096385542
2022-12-01,83.63855421686748
2022-12-02,62.02409638554217
2022-12-03,62.02409638554217
2022-12-04,62.96385542168675
2022-12-05,71.42168674698796
2022-12-06,71.42168674698796
2022-12-07,75.18072289156626
2022-12-08,74.24096385542168
2022-12-09,65.78313253012048
2022-12-10,62.96385542168675
2022-12-11,61.08433734939759
2022-12-12,72.36144578313254
2022-12-13,67.66265060240964
2022-12-14,74.24096385542168
2022-12-15,62.02409638554217
2022-12-16,71.42168674698796
2022-12-17,66.72289156626506
2022-12-18,60.144578313253014
2022-12-19,70.48192771084338
2022-12-20,71.42168674698796
2022-12-21,73.30120481927712
2022-12-22,65.78313253012048
2022-12-23,63.903614457831324
2022-12-24,58.265060240963855
2022-12-25,30.072289156626507
2022-12-26,60.144578313253014
2022-12-27,65.78313253012048
2022-12-28,66.72289156626506
2022-12-29,63.903614457831324
2022-12-30,62.96385542168675
2022-12-31,59.204819277108435
2023-01-01,56.385542168674704
2023-01-02,73.30120481927712
2023-01-03,71.42168674698796
2023-01-04,78.0
2023-01-05,76.12048192771084
2023-01-06,68.60240963855422
2023-01-07,65.78313253012048
2023-01-08,64.8433734939759
2023-01-09,71.42168674698796
2023-01-10,75.18072289156626
2023-01-11,75.18072289156626
2023-01-12,73.30120481927712
2023-01-13,66.72289156626506
2023-01-14,59.204819277108435
2023-01-15,59.204819277108435
2023-01-16,68.60240963855422
2023-01-17,69.5421686746988
2023-01-18,73.30120481927712
2023-01-19,67.66265060240964
2023-01-20,65.78313253012048
2023-01-21,67.66265060240964
2023-01-22,60.144578313253014
2023-01-23,67.66265060240964
2023-01-24,71.42168674698796
2023-01-25,72.36144578313254
2023-01-26,68.60240963855422
2023-01-27,72.36144578313254
2023-01-28,59.204819277108435
2023-01-29,55.445783132530124
2023-01-30,67.66265060240964
2023-01-31,78.0
2023-02-01,69.5421686746988
2023-02-02,66.72289156626506
2023-02-03,78.93975903614458
2023-02-04,61.08433734939759
2023-02-05,63.903614457831324
2023-02-06,68.60240963855422
2023-02-07,74.24096385542168
2023-02-08,69.5421686746988
2023-02-09,69.5421686746988
2023-02-10,73.30120481927712
2023-02-11,65.78313253012048
2023-02-12,57.325301204819276
2023-02-13,56.385542168674704
2023-02-14,62.02409638554217
2023-02-15,65.78313253012048
2023-02-16,68.60240963855422
2023-02-17,69.5421686746988
2023-02-18,59.204819277108435
2023-02-19,58.265060240963855
2023-02-20,65.78313253012048
2023-02-21,62.96385542168675
2023-02-22,62.96385542168675
2023-02-23,66.72289156626506
2023-02-24,64.8433734939759
2023-02-25,61.08433734939759
2023-02-26,61.08433734939759
2023-02-27,68.60240963855422
2023-02-28,66.72289156626506
2023-03-01,67.66265060240964
2023-03-02,69.5421686746988
2023-03-03,65.78313253012048
2023-03-04,58.265060240963855
2023-03-05,63.903614457831324
2023-03-06,66.72289156626506
2023-03-07,68.60240963855422
2023-03-08,68.60240963855422
2023-03-09,65.78313253012048
2023-03-10,58.265060240963855
2023-03-11,62.02409638554217
2023-03-12,59.204819277108435
2023-03-13,66.72289156626506
2023-03-14,63.903614457831324
2023-03-15,63.903614457831324
2023-03-16,63.903614457831324
2023-03-17,63.903614457831324
2023-03-18,61.08433734939759
2023-03-19,59.204819277108435
2023-03-20,66.72289156626506
2023-03-21,66.72289156626506
2023-03-22,64.8433734939759
2023-03-23,64.8433734939759
2023-03-24,69.5421686746988
2023-03-25,58.265060240963855
2023-03-26,58.265060240963855
2023-03-27,65.78313253012048
2023-03-28,64.8433734939759
2023-03-29,63.903614457831324
2023-03-30,64.8433734939759
2023-03-31,60.144578313253014
2023-04-01,55.445783132530124
2023-04-02,55.445783132530124
2023-04-03,62.02409638554217
2023-04-04,66.72289156626506
2023-04-05,61.08433734939759
2023-04-06,63.903614457831324
2023-04-07,58.265060240963855
2023-04-08,53.566265060240966
2023-04-09,52.626506024096386
2023-04-10,63.903614457831324
2023-04-11,63.903614457831324
2023-04-12,70.48192771084338
2023-04-13,64.8433734939759
2023-04-14,61.08433734939759
2023-04-15,55.445783132530124
2023-04-16,58.265060240963855
2023-04-17,64.8433734939759
2023-04-18,70.48192771084338
2023-04-19,64.8433734939759
2023-04-20,64.8433734939759
2023-04-21,60.144578313253014
2023-04-22,61.08433734939759
2023-04-23,56.385542168674704
2023-04-24,67.66265060240964
2023-04-25,65.78313253012048
2023-04-26,68.80756830137452
2023-04-27,62.024096385542165
2023-04-28,62.024096385542165
2023-04-29,62.024096385542165
2023-04-30,57.49075173935177
2023-05-01,61.117427456304085
2023-05-02,66.55744103173257
2023-05-03,66.99423044289836
2023-05-04,63.837434244018326
2023-05-05,58.39742066858985
2023-05-06,55.24062446970983
2023-05-07,53.42728661123367
2023-05-08,63.837434244018326
2023-05-09,66.55744103173257
2023-05-10,63.837434244018326
2023-05-11,58.39742066858985
2023-05-12,56.5840828101137
2023-05-13,61.117427456304085
2023-05-14,47.08060410656711
2023-05-15,68.80756830137452
2023-05-16,64.7441031732564
2023-05-17,65.65077210249449
2023-05-18,67.46410996097065
2023-05-19,61.117427456304085
2023-05-20,58.39742066858985
2023-05-21,59.304089597827925
2023-05-22,59.304089597827925
2023-05-23,65.65077210249449
2023-05-24,65.65077210249449
2023-05-25,62.930765314780245
2023-05-26,55.035465806889526
2023-05-27,53.288308162226365
2023-05-28,49.79399287290005
2023-05-29,58.52978109621585
2023-05-30,62.024096385542165
2023-05-31,70.75988460885796
2023-06-01,73.3806210758527
2023-06-02,57.65620227388427
2023-06-03,55.90904462922111
2023-06-04,59.40335991854742
2023-06-05,76.87493636517902
2023-06-06,69.88630578652638
2023-06-07,75.12777872051586
2023-06-08,69.0127269641948
2023-06-09,62.897675207873746
2023-06-10,57.65620227388427
2023-06-11,53.288308162226365
2023-06-12,61.150517563210585
2023-06-13,62.897675207873746
2023-06-14,67.26556931953165
2023-06-15,66.39199049720007
2023-06-16,64.64483285253691
2023-06-17,57.65620227388427
2023-06-18,53.288308162226365
2023-06-19,64.64483285253691
2023-06-20,66.39199049720007
2023-06-21,65.51841167486849
2023-06-22,70.75988460885796
2023-06-23,64.64483285253691
2023-06-24,55.035465806889526
2023-06-25,54.161886984557945
2023-06-26,62.024096385542165
2023-06-27,63.77125403020533
2023-06-28,64.64483285253691
2023-06-29,60.276938740879004
2023-06-30,57.65620227388427
2023-07-01,54.161886984557945
2023-07-02,55.035465806889526
2023-07-03,58.52978109621585
2023-07-04,55.035465806889526
2023-07-05,61.150517563210585
2023-07-06,64.64483285253691
2023-07-07,66.39199049720007
2023-07-08,56.78262345155269
2023-07-09,56.78262345155269
2023-07-10,68.13914814186323
2023-07-11,66.39199049720007
2023-07-12,69.88630578652638
2023-07-13,62.024096385542165
2023-07-14,67.26556931953165
2023-07-15,58.52978109621585
2023-07-16,62.024096385542165
2023-07-17,70.75988460885796
2023-07-18,68.13914814186323
2023-07-19,68.13914814186323
2023-07-20,65.51841167486849
2023-07-21,65.51841167486849
2023-07-22,62.024096385542165
2023-07-23,61.150517563210585
2023-07-24,72.50704225352112
2023-07-25,69.88630578652638
2023-07-26,68.13914814186323
2023-07-27,67.26556931953165
2023-07-28,67.26556931953165
2023-07-29,60.276938740879004
2023-07-30,61.150517563210585
2023-07-31,78.62209400984219
2023-08-01,72.50704225352112
2023-08-02,78.62209400984219
2023-08-03,73.3806210758527
2023-08-04,66.39199049720007
2023-08-05,66.39199049720007
2023-08-06,67.26556931953165
2023-08-07,70.75988460885796
2023-08-08,74.25419989818428
2023-08-09,76.00135754284744
2023-08-10,75.12777872051586
2023-08-11,76.00135754284744
2023-08-12,67.26556931953165
2023-08-13,76.87493636517902
2023-08-14,74.25419989818428
2023-08-15,76.00135754284744
2023-08-16,76.00135754284744
2023-08-17,73.3806210758527
2023-08-18,71.63346343118954
2023-08-19,70.75988460885796
2023-08-20,76.87493636517902
2023-08-21,75.12777872051586
2023-08-22,75.12777872051586
2023-08-23,73.3806210758527
2023-08-24,73.3806210758527
2023-08-25,70.75988460885796
2023-08-26,71.63346343118954
2023-08-27,75.12777872051586
2023-08-28,74.25419989818428
2023-08-29,77.7485151875106
2023-08-30,71.63346343118954
2023-08-31,69.88630578652638
2023-09-01,64.64483285253691
2023-09-02,63.77125403020533
2023-09-03,75.12777872051586
2023-09-04,87.35788223315798
2023-09-05,74.25419989818428
2023-09-06,74.25419989818428
2023-09-07,68.13914814186323
2023-09-08,62.897675207873746
2023-09-09,65.51841167486849
2023-09-10,61.150517563210585
2023-09-11,67.26556931953165
2023-09-12,64.64483285253691
2023-09-13,62.897675207873746
2023-09-14,63.77125403020533
2023-09-15,59.40335991854742
2023-09-16,58.52978109621585
2023-09-17,58.52978109621585
2023-09-18,60.276938740879004
2023-09-19,62.897675207873746
2023-09-20,58.52978109621585
2023-09-21,59.40335991854742
2023-09-22,59.40335991854742
2023-09-23,52.41472933989479
2023-09-24,55.035465806889526
2023-09-25,57.65620227388427
2023-09-26,55.90904462922111
2023-09-27,58.52978109621585
2023-09-28,60.276938740879004
2023-09-29,58.52978109621585
2023-09-30,54.161886984557945
2023-10-01,55.90904462922111
2023-10-02,62.897675207873746
2023-10-03,60.276938740879004
2023-10-04,62.024096385542165
2023-10-05,62.897675207873746
2023-10-06,60.276938740879004
2023-10-07,51.54115051756321
2023-10-08,56.78262345155269
2023-10-09,62.024096385542165
2023-10-10,61.150517563210585
2023-10-11,62.024096385542165
2023-10-12,60.276938740879004
2023-10-13,57.65620227388427
2023-10-14,53.288308162226365
2023-10-15,55.90904462922111
2023-10-16,59.40335991854742
2023-10-17,64.64483285253691
2023-10-18,62.024096385542165
2023-10-19,63.77125403020533
2023-10-20,55.035465806889526
2023-10-21,55.035465806889526
2023-10-22,55.90904462922111
2023-10-23,57.65620227388427
2023-10-24,60.276938740879004
2023-10-25,57.65620227388427
2023-10-26,57.65620227388427
2023-10-27,57.65620227388427
2023-10-28,48.92041405056847
2023-10-29,49.79399287290005
2023-10-30,57.65620227388427
2023-10-31,58.52978109621585
2023-11-01,57.65620227388427
2023-11-02,58.52978109621585
2023-11-03,59.40335991854742
2023-11-04,57.65620227388427
2023-11-05,52.41472933989479
2023-11-06,59.40335991854742
2023-11-07,60.276938740879004
2023-11-08,60.276938740879004
2023-11-09,57.65620227388427
2023-11-10,59.40335991854742
2023-11-11,59.40335991854742
2023-11-12,55.90904462922111
2023-11-13,59.40335991854742
2023-11-14,61.150517563210585
2023-11-15,59.40335991854742
2023-11-16,58.52978109621585
2023-11-17,58.52978109621585
2023-11-18,58.52978109621585
2023-11-19,59.40335991854742
2023-11-20,62.897675207873746
2023-11-21,58.52978109621585
2023-11-22,62.897675207873746
2023-11-23,39.31104700492109
2023-11-24,63.77125403020533
2023-11-25,63.77125403020533
2023-11-26,63.77125403020533
2023-11-27,65.51841167486849
2023-11-28,69.0127269641948
2023-11-29,70.75988460885796
2023-11-30,69.88630578652638
2023-12-01,67.26556931953165
2023-12-02,66.39199049720007
2023-12-03,64.64483285253691
2023-12-04,76.87493636517902
2023-12-05,70.75988460885796
2023-12-06,68.13914814186323
2023-12-07,69.88630578652638
2023-12-08,65.51841167486849
2023-12-09,63.77125403020533
2023-12-10,67.26556931953165
2023-12-11,69.88630578652638
2023-12-12,76.87493636517902
2023-12-13,75.12777872051586
2023-12-14,62.024096385542165
2023-12-15,61.150517563210585
2023-12-16,59.40335991854742
2023-12-17,63.77125403020533
2023-12-18,64.64483285253691
2023-12-19,72.50704225352112
2023-12-20,69.88630578652638
2023-12-21,62.024096385542165
2023-12-22,73.27537972102655
2023-12-23,70.67377375165506
2023-12-24,61.13455186395958
2023-12-25,26.446472272339655
2023-12-26,58.53294589458809
2023-12-27,63.73615783333108
2023-12-28,64.60335982312156
2023-12-29,68.93936977207406
2023-12-30,57.2289544936318
2023-12-31,60.69776245279379
2024-01-01,62.868955843540576
2024-01-02,62.432166432374785
2024-01-03,68.93936977207406
2024-01-04,68.93936977207406
2024-01-05,62.432166432374785
2024-01-06,60.69776245279379
2024-01-07,59.40014788437858
2024-01-08,61.13455186395958
2024-01-09,61.13455186395958
2024-01-10,63.73615783333108
2024-01-11,66.33776380270257
2024-01-12,60.267349874169085
2024-01-13,53.760146534469804
2024-01-14,53.3297339558451
2024-01-15,55.93133992521659
2024-01-16,55.93133992521659
2024-01-17,62.432166432374785
2024-01-18,61.13455186395958
2024-01-19,56.79854191500709
2024-01-20,55.93133992521659
2024-01-21,55.09281006396266
2024-01-22,59.39693585020974
2024-01-23,59.39693585020974
2024-01-24,62.840236479207405
2024-01-25,58.53611069296033
2024-01-26,61.97941132195799
2024-01-27,57.675285535710906
2024-01-28,58.53611069296033
2024-01-29,63.70106163645683
2024-01-30,68.86601257995332
2024-01-31,68.00518742270391
2024-02-01,66.28353710820508
2024-02-02,63.70106163645683
2024-02-03,58.53611069296033
2024-02-04,62.840236479207405
2024-02-05,68.00518742270391
2024-02-06,62.840236479207405
2024-02-07,61.118586164708574
2024-02-08,64.56188679370624
2024-02-09,62.840236479207405
2024-02-10,59.39693585020974
2024-02-11,53.37115974946383
2024-02-12,57.675285535710906
2024-02-13,61.97941132195799
2024-02-14,60.25776100745916
2024-02-15,75.75261383794866
2024-02-16,81.77838993869457
2024-02-17,77.47426415244749
2024-02-18,77.47426415244749
2024-02-19,83.5000402531934
2024-02-20,80.05673962419574
2024-02-21,75.75261383794866
2024-02-22,70.58766289445215
2024-02-23,69.72683773720274
2024-02-24,70.58766289445215
2024-02-25,67.14436226545449
2024-02-26,74.89178868069924
2024-02-27,68.86601257995332
2024-02-28,67.14436226545449
2024-02-29,75.75261383794866
2024-03-01,64.56188679370624
2024-03-02,64.56188679370624
2024-03-03,67.14436226545449
2024-03-04,72.309313208951
2024-03-05,64.56188679370624
2024-03-06,67.14436226545449
2024-03-07,61.97941132195799
2024-03-08,58.53611069296033
2024-03-09,59.39693585020974
2024-03-10,60.25776100745916
2024-03-11,62.840236479207405
2024-03-12,65.42271195095566
2024-03-13,63.70106163645683
2024-03-14,63.70106163645683
2024-03-15,54.231984906713244
2024-03-16,57.675285535710906
2024-03-17,56.81446037846149
2024-03-18,61.97941132195799
2024-03-19,62.840236479207405
2024-03-20,68.00518742270391
2024-03-21,61.118586164708574
2024-03-22,56.81446037846149
2024-03-23,54.231984906713244
2024-03-24,59.39693585020974
2024-03-25,62.840236479207405
2024-03-26,61.118586164708574
2024-03-27,61.118586164708574
2024-03-28,62.840236479207405
2024-03-29,58.53611069296033
2024-03-30,54.231984906713244
2024-03-31,51.64950943496499
2024-04-01,64.56188679370624
2024-04-02,63.70106163645683
2024-04-03,60.25776100745916
2024-04-04,65.42271195095566
2024-04-05,61.97941132195799
2024-04-06,64.56188679370624
2024-04-07,71.44848805170157
2024-04-08,70.58766289445215
2024-04-09,61.97941132195799
2024-04-10,63.70106163645683
2024-04-11,62.840236479207405
2024-04-12,67.14436226545449
2024-04-13,60.25776100745916
2024-04-14,63.70106163645683
2024-04-15,61.118586164708574
2024-04-16,60.25776100745916
2024-04-17,62.840236479207405
2024-04-18,61.118586164708574
2024-04-19,60.25776100745916
2024-04-20,56.81446037846149
2024-04-21,62.840236479207405
2024-04-22,62.840236479207405
2024-04-23,64.56188679370624
2024-04-24,66.28353710820508
2024-04-25,61.118586164708574
2024-04-26,64.56188679370624
2024-04-27,54.231984906713244
2024-04-28,61.118586164708574
2024-04-29,66.28353710820508
2024-04-30,60.25776100745916
2024-05-01,59.39693585020974
2024-05-02,62.840236479207405
2024-05-03,60.25776100745916
2024-05-04,73.1701383662004
2024-05-05,80.05673962419574
2024-05-06,74.03096352344983
2024-05-07,68.86601257995332
2024-05-08,67.14436226545449
2024-05-09,64.56188679370624
2024-05-10,69.72683773720274
2024-05-11,59.39693585020974
2024-05-12,55.953635221212075
2024-05-13,68.86601257995332
2024-05-14,64.56188679370624
2024-05-15,63.70106163645683
2024-05-16,60.25776100745916
2024-05-17,59.39693585020974
2024-05-18,58.53611069296033
2024-05-19,60.25776100745916
2024-05-20,65.42271195095566
2024-05-21,62.840236479207405
2024-05-22,60.25776100745916
2024-05-23,65.42271195095566
2024-05-24,68.86601257995332
2024-05-25,68.86601257995332
2024-05-26,57.675285535710906
2024-05-27,68.00518742270391
2024-05-28,66.28353710820508
2024-05-29,70.58766289445215
2024-05-30,72.309313208951
2024-05-31,63.70106163645683
2024-06-01,60.25776100745916
2024-06-02,62.840236479207405
2024-06-03,68.00518742270391
2024-06-04,67.14436226545449
2024-06-05,63.70106163645683
2024-06-06,65.42271195095566
2024-06-07,60.25776100745916
2024-06-08,56.81446037846149
2024-06-09,61.118586164708574
2024-06-10,65.42271195095566
2024-06-11,68.86601257995332
2024-06-12,66.28353710820508
2024-06-13,68.00518742270391
2024-06-14,61.118586164708574
2024-06-15,55.953635221212075
2024-06-16,55.09281006396266
2024-06-17,69.72683773720274
2024-06-18,67.14436226545449
2024-06-19,67.14436226545449
2024-06-20,59.39693585020974
2024-06-21,63.70106163645683
2024-06-22,60.25776100745916
2024-06-23,60.25776100745916
2024-06-24,67.14436226545449
2024-06-25,62.840236479207405
2024-06-26,61.97941132195799
2024-06-27,62.840236479207405
2024-06-28,59.39693585020974
2024-06-29,56.81446037846149
2024-06-30,55.953635221212075
2024-07-01,65.42271195095566
2024-07-02,64.56188679370624
2024-07-03,62.840236479207405
2024-07-04,56.81446037846149
2024-07-05,60.25776100745916
2024-07-06,54.231984906713244
2024-07-07,60.25776100745916
2024-07-08,63.70106163645683
2024-07-09,65.42271195095566
2024-07-10,68.00518742270391
2024-07-11,66.28353710820508
2024-07-12,64.56188679370624
2024-07-13,57.675285535710906
2024-07-14,55.953635221212075
2024-07-15,66.28353710820508
2024-07-16,68.86601257995332
2024-07-17,70.58766289445215
2024-07-18,67.14436226545449
2024-07-19,62.840236479207405
2024-07-20,62.840236479207405
2024-07-21,61.97941132195799
2024-07-22,67.14436226545449
2024-07-23,67.14436226545449
2024-07-24,68.86601257995332
2024-07-25,64.56188679370624
2024-07-26,60.25776100745916
2024-07-27,57.675285535710906
2024-07-28,60.25776100745916
2024-07-29,67.14436226545449
2024-07-30,69.72683773720274
2024-07-31,68.00518742270391
2024-08-01,72.309313208951
2024-08-02,67.14436226545449
2024-08-03,63.70106163645683
2024-08-04,68.00518742270391
2024-08-05,70.58766289445215
2024-08-06,70.58766289445215
2024-08-07,68.86601257995332
2024-08-08,74.03096352344983
2024-08-09,70.58766289445215
2024-08-10,64.56188679370624
2024-08-11,72.309313208951
2024-08-12,77.47426415244749
2024-08-13,74.03096352344983
2024-08-14,74.03096352344983
2024-08-15,74.03096352344983
2024-08-16,66.28353710820508
2024-08-17,67.14436226545449
2024-08-18,71.44848805170157
2024-08-19,75.75261383794866
2024-08-20,80.05673962419574
2024-08-21,76.61343899519807
2024-08-22,76.61343899519807
2024-08-23,72.309313208951
2024-08-24,71.44848805170157
2024-08-25,86.08251572494166
2024-08-26,73.1701383662004
2024-08-27,74.89178868069924
2024-08-28,74.03096352344983
2024-08-29,71.44848805170157
2024-08-30,67.14436226545449
2024-08-31,61.97941132195799
2024-09-01,70.58766289445215
2024-09-02,82.639215095944
2024-09-03,63.70106163645683
2024-09-04,74.89178868069924
2024-09-05,70.58766289445215
2024-09-06,64.56188679370624
2024-09-07,61.118586164708574
2024-09-08,66.28353710820508
2024-09-09,71.44848805170157
2024-09-10,63.70106163645683
2024-09-11,62.840236479207405
2024-09-12,62.840236479207405
2024-09-13,56.81446037846149
2024-09-14,56.81446037846149
2024-09-15,57.675285535710906
2024-09-16,66.28353710820508
2024-09-17,62.840236479207405
2024-09-18,60.25776100745916
2024-09-19,60.25776100745916
2024-09-20,59.39693585020974
2024-09-21,58.53611069296033
2024-09-22,55.09281006396266
2024-09-23,60.25776100745916
2024-09-24,61.118586164708574
