Time,blooket
2022-07-11,3.0
2022-07-12,3.0
2022-07-13,3.0
2022-07-14,3.0
2022-07-15,2.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,2.0
2022-07-19,3.0
2022-07-20,3.0
2022-07-21,3.0
2022-07-22,2.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,2.0
2022-07-26,3.0
2022-07-27,2.0
2022-07-28,3.0
2022-07-29,2.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,2.0
2022-08-02,3.0
2022-08-03,3.0
2022-08-04,4.0
2022-08-05,6.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,4.0
2022-08-09,6.0
2022-08-10,9.0
2022-08-11,12.0
2022-08-12,19.0
2022-08-13,2.0
2022-08-14,1.0
2022-08-15,12.0
2022-08-16,17.0
2022-08-17,22.0
2022-08-18,27.0
2022-08-19,39.0
2022-08-20,3.0
2022-08-21,2.0
2022-08-22,24.0
2022-08-23,31.0
2022-08-24,37.0
2022-08-25,46.0
2022-08-26,61.0
2022-08-27,4.0
2022-08-28,2.0
2022-08-29,34.81192350956131
2022-08-30,45.18458942632171
2022-08-31,50.07244094488189
2022-09-01,60.945106861642294
2022-09-02,69.12384701912262
2022-09-03,4.88785151856018
2022-09-04,2.69392575928009
2022-09-05,2.69392575928009
2022-09-06,40.79673790776153
2022-09-07,53.36332958380203
2022-09-08,64.23599550056244
2022-09-09,87.07829021372328
2022-09-10,5.984814398200225
2022-09-11,3.7908886389201353
2022-09-12,46.28155230596175
2022-09-13,59.848143982002256
2022-09-14,69.12384701912262
2022-09-15,78.89955005624297
2022-09-16,100.14488188976378
2022-09-17,7.081777277840271
2022-09-18,4.88785151856018
2022-09-19,53.36332958380203
2022-09-20,72.41473565804274
2022-09-21,69.12384701912262
2022-09-22,82.19043869516311
2022-09-23,99.04791901012374
2022-09-24,8.678740157480316
2022-09-25,5.984814398200225
2022-09-26,46.78155230596175
2022-09-27,60.445106861642294
2022-09-28,65.66591676040495
2022-09-29,63.27806524184477
2022-09-30,54.92058492688414
2022-10-01,5.96962879640045
2022-10-02,4.77570303712036
2022-10-03,42.98132733408324
2022-10-04,39.39955005624297
2022-10-05,35.8177727784027
2022-10-06,42.98132733408324
2022-10-07,44.17525309336333
2022-10-08,4.77570303712036
2022-10-09,3.58177727784027
2022-10-10,17.90888638920135
2022-10-11,28.65421822272216
2022-10-12,31.04206974128234
2022-10-13,37.01169853768279
2022-10-14,40.593475815523064
2022-10-15,4.77570303712036
2022-10-16,3.58177727784027
2022-10-17,41.78740157480315
2022-10-18,54.92058492688414
2022-10-19,62.08413948256468
2022-10-20,75.21732283464567
2022-10-21,91.93228346456694
2022-10-22,8.35748031496063
2022-10-23,5.96962879640045
2022-10-24,53.726659167604055
2022-10-25,62.08413948256468
2022-10-26,75.21732283464567
2022-10-27,83.5748031496063
2022-10-28,97.90191226096738
2022-10-29,10.74533183352081
2022-10-30,7.16355455568054
2022-10-31,75.21732283464567
2022-11-01,63.27806524184477
2022-11-02,69.24769403824523
2022-11-03,78.79910011248595
2022-11-04,93.12620922384703
2022-11-05,10.74533183352081
2022-11-06,7.16355455568054
2022-11-07,54.92058492688414
2022-11-08,44.17525309336333
2022-11-09,66.85984251968505
2022-11-10,88.35050618672666
2022-11-11,68.05376827896514
2022-11-12,8.35748031496063
2022-11-13,5.96962879640045
2022-11-14,59.696287964004505
2022-11-15,70.4416197975253
2022-11-16,78.79910011248595
2022-11-17,94.32013498312712
2022-11-18,115.81079865016873
2022-11-19,13.13318335208099
2022-11-20,7.16355455568054
2022-11-21,42.98132733408324
2022-11-22,56.11451068616423
2022-11-23,20.296737907761532
2022-11-24,5.96962879640045
2022-11-25,4.77570303712036
2022-11-26,2.38785151856018
2022-11-27,3.58177727784027
2022-11-28,44.17525309336333
2022-11-29,53.726659167604055
2022-11-30,66.85984251968505
2022-12-01,72.82947131608549
2022-12-02,90.73835770528684
2022-12-03,8.35748031496063
2022-12-04,5.96962879640045
2022-12-05,59.696287964004505
2022-12-06,76.41124859392576
2022-12-07,82.38087739032622
2022-12-08,88.35050618672666
2022-12-09,106.25939257592802
2022-12-10,10.74533183352081
2022-12-11,7.16355455568054
2022-12-12,82.38087739032622
2022-12-13,84.76872890888639
2022-12-14,101.48368953880765
2022-12-15,114.61687289088864
2022-12-16,119.39257592800901
2022-12-17,11.9392575928009
2022-12-18,7.16355455568054
2022-12-19,60.89021372328459
2022-12-20,65.66591676040495
2022-12-21,62.08413948256468
2022-12-22,41.78740157480315
2022-12-23,20.296737907761532
2022-12-24,5.96962879640045
2022-12-25,3.58177727784027
2022-12-26,3.58177727784027
2022-12-27,2.38785151856018
2022-12-28,2.38785151856018
2022-12-29,2.38785151856018
2022-12-30,2.38785151856018
2022-12-31,2.38785151856018
2023-01-01,2.38785151856018
2023-01-02,4.77570303712036
2023-01-03,23.8785151856018
2023-01-04,38.20562429696288
2023-01-05,46.563104611923514
2023-01-06,66.85984251968505
2023-01-07,4.77570303712036
2023-01-08,3.58177727784027
2023-01-09,51.33880764904387
2023-01-10,64.47199100112486
2023-01-11,65.66591676040495
2023-01-12,78.79910011248595
2023-01-13,101.48368953880765
2023-01-14,8.35748031496063
2023-01-15,4.77570303712036
2023-01-16,5.96962879640045
2023-01-17,57.30843644544432
2023-01-18,64.47199100112486
2023-01-19,75.21732283464567
2023-01-20,94.32013498312712
2023-01-21,8.35748031496063
2023-01-22,4.77570303712036
2023-01-23,57.30843644544432
2023-01-24,68.05376827896514
2023-01-25,68.05376827896514
2023-01-26,83.5748031496063
2023-01-27,101.48368953880765
2023-01-28,10.74533183352081
2023-01-29,5.96962879640045
2023-01-30,59.696287964004505
2023-01-31,64.47199100112486
2023-02-01,68.05376827896514
2023-02-02,78.79910011248595
2023-02-03,107.45331833520811
2023-02-04,13.13318335208099
2023-02-05,7.16355455568054
2023-02-06,63.27806524184477
2023-02-07,75.21732283464567
2023-02-08,79.99302587176604
2023-02-09,87.15658042744657
2023-02-10,100.28976377952756
2023-02-11,11.9392575928009
2023-02-12,8.35748031496063
2023-02-13,56.11451068616423
2023-02-14,87.15658042744657
2023-02-15,85.96265466816648
2023-02-16,90.73835770528684
2023-02-17,90.73835770528684
2023-02-18,11.9392575928009
2023-02-19,7.16355455568054
2023-02-20,13.13318335208099
2023-02-21,51.33880764904387
2023-02-22,63.27806524184477
2023-02-23,70.4416197975253
2023-02-24,96.70798650168729
2023-02-25,10.74533183352081
2023-02-26,7.16355455568054
2023-02-27,64.47199100112486
2023-02-28,66.85984251968505
2023-03-01,71.6355455568054
2023-03-02,84.76872890888639
2023-03-03,95.5140607424072
2023-03-04,10.74533183352081
2023-03-05,7.16355455568054
2023-03-06,63.27806524184477
2023-03-07,74.02339707536558
2023-03-08,79.99302587176604
2023-03-09,93.12620922384703
2023-03-10,100.28976377952756
2023-03-11,11.9392575928009
2023-03-12,7.16355455568054
2023-03-13,45.36917885264342
2023-03-14,60.89021372328459
2023-03-15,59.696287964004505
2023-03-16,64.47199100112486
2023-03-17,75.21732283464567
2023-03-18,10.74533183352081
2023-03-19,5.96962879640045
2023-03-20,57.30843644544432
2023-03-21,65.66591676040495
2023-03-22,66.85984251968505
2023-03-23,78.79910011248595
2023-03-24,99.09583802024747
2023-03-25,9.55140607424072
2023-03-26,5.96962879640045
2023-03-27,56.11451068616423
2023-03-28,63.27806524184477
2023-03-29,66.85984251968505
2023-03-30,76.41124859392576
2023-03-31,83.5748031496063
2023-04-01,9.55140607424072
2023-04-02,4.77570303712036
2023-04-03,46.563104611923514
2023-04-04,52.53273340832396
2023-04-05,59.696287964004505
2023-04-06,70.4416197975253
2023-04-07,22.68458942632171
2023-04-08,4.77570303712036
2023-04-09,4.77570303712036
2023-04-10,34.623847019122614
2023-04-11,52.53273340832396
2023-04-12,58.50236220472441
2023-04-13,69.24769403824523
2023-04-14,82.38087739032622
2023-04-15,7.16355455568054
2023-04-16,4.77570303712036
2023-04-17,57.30843644544432
2023-04-18,62.08413948256468
2023-04-19,70.4416197975253
2023-04-20,77.60517435320585
2023-04-21,88.35050618672666
2023-04-22,8.35748031496063
2023-04-23,5.96962879640045
2023-04-24,66.85984251968505
2023-04-25,74.02339707536558
2023-04-26,73.9999296053077
2023-04-27,86.63016571866376
2023-04-28,99.26980339611131
2023-04-29,9.626618586972807
2023-04-30,6.016636616858005
2023-05-01,72.7966022819361
2023-05-02,72.7966022819361
2023-05-03,77.6099115754225
2023-05-04,84.22351107192056
2023-05-05,92.64680233552177
2023-05-06,8.423291263601207
2023-05-07,6.016636616858005
2023-05-08,66.7799656650781
2023-05-09,69.1866203118213
2023-05-10,77.6099115754225
2023-05-11,83.62654819228051
2023-05-12,96.86314874936812
2023-05-13,8.423291263601207
2023-05-14,6.016636616858005
2023-05-15,76.4065842520509
2023-05-16,80.61352910180577
2023-05-17,80.01656622216572
2023-05-18,82.42322086890891
2023-05-19,88.43985748576691
2023-05-20,8.423291263601207
2023-05-21,6.016636616858005
2023-05-22,64.3733110183349
2023-05-23,66.7799656650781
2023-05-24,64.3733110183349
2023-05-25,59.56000172484849
2023-05-26,47.296426611061364
2023-05-27,6.06364443731556
2023-05-28,3.6381866623893355
2023-05-29,3.6381866623893355
2023-05-30,35.169137736430244
2023-05-31,35.169137736430244
2023-06-01,37.59459551135647
2023-06-02,36.38186662389336
2023-06-03,3.6381866623893355
2023-06-04,2.425457774926224
2023-06-05,26.68003552418846
2023-06-06,27.892764411651573
2023-06-07,29.105493299114684
2023-06-08,27.892764411651573
2023-06-09,23.041848861799128
2023-06-10,3.6381866623893355
2023-06-11,2.425457774926224
2023-06-12,16.978204424483568
2023-06-13,18.19093331194668
2023-06-14,16.978204424483568
2023-06-15,14.552746649557342
2023-06-16,12.12728887463112
2023-06-17,2.425457774926224
2023-06-18,1.212728887463112
2023-06-19,3.6381866623893355
2023-06-20,9.701831099704895
2023-06-21,9.701831099704895
2023-06-22,9.701831099704895
2023-06-23,6.06364443731556
2023-06-24,1.212728887463112
2023-06-25,1.212728887463112
2023-06-26,6.06364443731556
2023-06-27,6.06364443731556
2023-06-28,6.06364443731556
2023-06-29,6.06364443731556
2023-06-30,3.6381866623893355
2023-07-01,1.212728887463112
2023-07-02,1.212728887463112
2023-07-03,1.212728887463112
2023-07-04,1.212728887463112
2023-07-05,2.425457774926224
2023-07-06,2.425457774926224
2023-07-07,2.425457774926224
2023-07-08,1.212728887463112
2023-07-09,1.212728887463112
2023-07-10,2.425457774926224
2023-07-11,3.6381866623893355
2023-07-12,3.6381866623893355
2023-07-13,3.6381866623893355
2023-07-14,2.425457774926224
2023-07-15,1.212728887463112
2023-07-16,1.212728887463112
2023-07-17,2.425457774926224
2023-07-18,3.6381866623893355
2023-07-19,3.6381866623893355
2023-07-20,3.6381866623893355
2023-07-21,2.425457774926224
2023-07-22,1.212728887463112
2023-07-23,1.212728887463112
2023-07-24,2.425457774926224
2023-07-25,2.425457774926224
2023-07-26,2.425457774926224
2023-07-27,3.6381866623893355
2023-07-28,2.425457774926224
2023-07-29,1.212728887463112
2023-07-30,1.212728887463112
2023-07-31,2.425457774926224
2023-08-01,3.6381866623893355
2023-08-02,3.6381866623893355
2023-08-03,4.850915549852448
2023-08-04,7.276373324778671
2023-08-05,1.212728887463112
2023-08-06,1.212728887463112
2023-08-07,6.06364443731556
2023-08-08,8.489102212241784
2023-08-09,10.914559987168007
2023-08-10,15.765475537020455
2023-08-11,26.68003552418846
2023-08-12,2.425457774926224
2023-08-13,1.212728887463112
2023-08-14,16.978204424483568
2023-08-15,24.25457774926224
2023-08-16,29.105493299114684
2023-08-17,41.232782173745804
2023-08-18,59.42371548569248
2023-08-19,3.6381866623893355
2023-08-20,2.425457774926224
2023-08-21,33.956408848967136
2023-08-22,43.658239948672026
2023-08-23,55.785528823303146
2023-08-24,63.06190214808182
2023-08-25,80.04010657256539
2023-08-26,4.850915549852448
2023-08-27,3.6381866623893355
2023-08-28,44.87096883613514
2023-08-29,58.21098659822937
2023-08-30,65.48735992300804
2023-08-31,76.40191991017605
2023-09-01,84.89102212241784
2023-09-02,6.06364443731556
2023-09-03,3.6381866623893355
2023-09-04,3.6381866623893355
2023-09-05,54.57279993584004
2023-09-06,69.12554658539737
2023-09-07,84.89102212241784
2023-09-08,109.14559987168008
2023-09-09,7.276373324778671
2023-09-10,4.850915549852448
2023-09-11,63.06190214808182
2023-09-12,73.97646213524983
2023-09-13,76.40191991017605
2023-09-14,95.80558210958584
2023-09-15,121.2728887463112
2023-09-16,8.489102212241784
2023-09-17,6.06364443731556
2023-09-18,66.70008881047116
2023-09-19,80.04010657256539
2023-09-20,89.74193767227028
2023-09-21,93.38012433465961
2023-09-22,110.35832875914319
2023-09-23,7.276373324778671
2023-09-24,6.06364443731556
2023-09-25,58.21098659822937
2023-09-26,76.40191991017605
2023-09-27,81.25283546002849
2023-09-28,89.74193767227028
2023-09-29,117.63470208392185
2023-09-30,7.276373324778671
2023-10-01,4.850915549852448
2023-10-02,63.06190214808182
2023-10-03,72.76373324778672
2023-10-04,87.31647989734405
2023-10-05,89.74193767227028
2023-10-06,115.20924430899564
2023-10-07,8.489102212241784
2023-10-08,6.06364443731556
2023-10-09,42.44551106120892
2023-10-10,65.48735992300804
2023-10-11,75.18919102271293
2023-10-12,84.89102212241784
2023-10-13,99.44376877197517
2023-10-14,7.276373324778671
2023-10-15,6.06364443731556
2023-10-16,58.21098659822937
2023-10-17,72.76373324778672
2023-10-18,73.97646213524983
2023-10-19,86.10375100988095
2023-10-20,105.50741320929073
2023-10-21,8.489102212241784
2023-10-22,6.06364443731556
2023-10-23,61.849173260618706
2023-10-24,71.5510043603236
2023-10-25,78.82737768510228
2023-10-26,88.52920878480717
2023-10-27,105.50741320929073
2023-10-28,7.276373324778671
2023-10-29,4.850915549852448
2023-10-30,61.849173260618706
2023-10-31,100.65649765943829
2023-11-01,67.91281769793427
2023-11-02,77.61464879763916
2023-11-03,98.23103988451207
2023-11-04,8.489102212241784
2023-11-05,4.850915549852448
2023-11-06,55.785528823303146
2023-11-07,55.785528823303146
2023-11-08,72.76373324778672
2023-11-09,84.89102212241784
2023-11-10,63.06190214808182
2023-11-11,7.276373324778671
2023-11-12,6.06364443731556
2023-11-13,58.21098659822937
2023-11-14,70.33827547286049
2023-11-15,77.61464879763916
2023-11-16,84.89102212241784
2023-11-17,117.63470208392185
2023-11-18,8.489102212241784
2023-11-19,6.06364443731556
2023-11-20,43.658239948672026
2023-11-21,61.849173260618706
2023-11-22,16.978204424483568
2023-11-23,4.850915549852448
2023-11-24,3.6381866623893355
2023-11-25,2.425457774926224
2023-11-26,2.425457774926224
2023-11-27,49.721884385987586
2023-11-28,61.849173260618706
2023-11-29,66.70008881047116
2023-11-30,76.40191991017605
2023-12-01,100.65649765943829
2023-12-02,7.276373324778671
2023-12-03,4.850915549852448
2023-12-04,60.6364443731556
2023-12-05,73.97646213524983
2023-12-06,82.46556434749161
2023-12-07,89.74193767227028
2023-12-08,107.93287098421696
2023-12-09,12.12728887463112
2023-12-10,7.276373324778671
2023-12-11,75.18919102271293
2023-12-12,83.67829323495472
2023-12-13,92.16739544719651
2023-12-14,103.08195543436452
2023-12-15,110.35832875914319
2023-12-16,9.701831099704895
2023-12-17,6.06364443731556
2023-12-18,77.61464879763916
2023-12-19,82.46556434749161
2023-12-20,78.82737768510228
2023-12-21,66.70008881047116
2023-12-22,42.57236554734523
2023-12-23,6.2666116151336535
2023-12-24,4.366331412811748
2023-12-25,3.113009089785017
2023-12-26,2.506644646053461
2023-12-27,2.506644646053461
2023-12-28,2.506644646053461
2023-12-29,2.506644646053461
2023-12-30,1.2533223230267305
2023-12-31,1.2533223230267305
2024-01-01,1.8596867667582866
2024-01-02,11.886265350972131
2024-01-03,25.67281090426617
2024-01-04,36.30575393221157
2024-01-05,51.30502837296872
2024-01-06,3.113009089785017
2024-01-07,2.506644646053461
2024-01-08,41.31904322431849
2024-01-09,48.1920192831837
2024-01-10,55.06499534204891
2024-01-11,65.09157392626275
2024-01-12,83.24445089236855
2024-01-13,6.2666116151336535
2024-01-14,3.7599669690801916
2024-01-15,5.013289292106922
2024-01-16,35.052431609184836
2024-01-17,53.20530857529062
2024-01-18,62.584929280209295
2024-01-19,70.71122766210124
2024-01-20,5.619653735838479
2024-01-21,3.881747275771048
2024-01-22,54.344461860794674
2024-01-23,58.22620913656572
2024-01-24,64.69578792951746
2024-01-25,75.04711399824026
2024-01-26,90.57410310132445
2024-01-27,6.469578792951747
2024-01-28,5.175663034361397
2024-01-29,51.75663034361398
2024-01-30,60.81404065374642
2024-01-31,64.69578792951746
2024-02-01,76.34102975683061
2024-02-02,93.16193461850516
2024-02-03,7.763494551542096
2024-02-04,3.881747275771048
2024-02-05,55.638377619385025
2024-02-06,63.40187217092712
2024-02-07,62.10795641233677
2024-02-08,75.04711399824026
2024-02-09,90.57410310132445
2024-02-10,7.763494551542096
2024-02-11,6.469578792951747
2024-02-12,47.87488306784292
2024-02-13,58.22620913656572
2024-02-14,76.34102975683061
2024-02-15,75.04711399824026
2024-02-16,73.75319823964992
2024-02-17,6.469578792951747
2024-02-18,3.881747275771048
2024-02-19,11.645241827313145
2024-02-20,45.28705155066223
2024-02-21,54.344461860794674
2024-02-22,63.40187217092712
2024-02-23,78.92886127401131
2024-02-24,6.469578792951747
2024-02-25,5.175663034361397
2024-02-26,51.75663034361398
2024-02-27,62.10795641233677
2024-02-28,71.16536672246922
2024-02-29,73.75319823964992
2024-03-01,94.4558503770955
2024-03-02,7.763494551542096
2024-03-03,5.175663034361397
2024-03-04,54.344461860794674
2024-03-05,59.52012489515607
2024-03-06,69.87145096387887
2024-03-07,75.04711399824026
2024-03-08,93.16193461850516
2024-03-09,7.763494551542096
2024-03-10,5.175663034361397
2024-03-11,43.993135792071875
2024-03-12,47.87488306784292
2024-03-13,51.75663034361398
2024-03-14,58.22620913656572
2024-03-15,62.10795641233677
2024-03-16,5.175663034361397
2024-03-17,5.175663034361397
2024-03-18,50.462714585023626
2024-03-19,58.22620913656572
2024-03-20,67.28361944669817
2024-03-21,68.57753520528851
2024-03-22,84.1045243083727
2024-03-23,6.469578792951747
2024-03-24,5.175663034361397
2024-03-25,45.28705155066223
2024-03-26,51.75663034361398
2024-03-27,59.52012489515607
2024-03-28,63.40187217092712
2024-03-29,23.29048365462629
2024-03-30,3.881747275771048
2024-03-31,3.881747275771048
2024-04-01,24.584399413216637
2024-04-02,42.69922003348153
2024-04-03,47.87488306784292
2024-04-04,54.344461860794674
2024-04-05,65.98970368810782
2024-04-06,5.175663034361397
2024-04-07,2.5878315171806987
2024-04-08,45.28705155066223
2024-04-09,60.81404065374642
2024-04-10,60.81404065374642
2024-04-11,76.34102975683061
2024-04-12,93.16193461850516
2024-04-13,5.175663034361397
2024-04-14,3.881747275771048
2024-04-15,67.28361944669817
2024-04-16,69.87145096387887
2024-04-17,73.75319823964992
2024-04-18,81.51669279119201
2024-04-19,95.74976613568585
2024-04-20,6.469578792951747
2024-04-21,5.175663034361397
2024-04-22,65.98970368810782
2024-04-23,68.57753520528851
2024-04-24,73.75319823964992
2024-04-25,82.81060854978236
2024-04-26,90.57410310132445
2024-04-27,6.469578792951747
2024-04-28,3.881747275771048
2024-04-29,68.57753520528851
2024-04-30,72.45928248105956
2024-05-01,73.75319823964992
2024-05-02,82.81060854978236
2024-05-03,91.8680188599148
2024-05-04,6.469578792951747
2024-05-05,5.175663034361397
2024-05-06,67.28361944669817
2024-05-07,71.16536672246922
2024-05-08,76.34102975683061
2024-05-09,86.6923558255534
2024-05-10,93.16193461850516
2024-05-11,6.469578792951747
2024-05-12,5.175663034361397
2024-05-13,73.75319823964992
2024-05-14,81.51669279119201
2024-05-15,82.81060854978236
2024-05-16,86.6923558255534
2024-05-17,90.57410310132445
2024-05-18,6.469578792951747
2024-05-19,5.175663034361397
2024-05-20,69.87145096387887
2024-05-21,72.45928248105956
2024-05-22,68.57753520528851
2024-05-23,68.57753520528851
2024-05-24,53.05054610220432
2024-05-25,5.175663034361397
2024-05-26,2.5878315171806987
2024-05-27,2.5878315171806987
2024-05-28,38.81747275771048
2024-05-29,40.11138851630083
2024-05-30,41.40530427489118
2024-05-31,40.11138851630083
2024-06-01,3.881747275771048
2024-06-02,2.5878315171806987
2024-06-03,29.760062447578036
2024-06-04,32.34789396475873
2024-06-05,33.641809723349084
2024-06-06,28.466146688987685
2024-06-07,25.87831517180699
2024-06-08,2.5878315171806987
2024-06-09,2.5878315171806987
2024-06-10,19.40873637885524
2024-06-11,20.70265213744559
2024-06-12,18.11482062026489
2024-06-13,16.820904861674542
2024-06-14,14.233073344493842
2024-06-15,2.5878315171806987
2024-06-16,1.2939157585903494
2024-06-17,11.645241827313145
2024-06-18,11.645241827313145
2024-06-19,3.881747275771048
2024-06-20,9.057410310132445
2024-06-21,7.763494551542096
2024-06-22,1.2939157585903494
2024-06-23,1.2939157585903494
2024-06-24,6.469578792951747
2024-06-25,7.763494551542096
2024-06-26,7.763494551542096
2024-06-27,6.469578792951747
2024-06-28,3.881747275771048
2024-06-29,1.2939157585903494
2024-06-30,1.2939157585903494
2024-07-01,2.5878315171806987
2024-07-02,3.881747275771048
2024-07-03,3.881747275771048
2024-07-04,1.2939157585903494
2024-07-05,1.2939157585903494
2024-07-06,1.2939157585903494
2024-07-07,1.2939157585903494
2024-07-08,2.5878315171806987
2024-07-09,2.5878315171806987
2024-07-10,3.881747275771048
2024-07-11,3.881747275771048
2024-07-12,2.5878315171806987
2024-07-13,1.2939157585903494
2024-07-14,1.2939157585903494
2024-07-15,2.5878315171806987
2024-07-16,2.5878315171806987
2024-07-17,3.881747275771048
2024-07-18,3.881747275771048
2024-07-19,2.5878315171806987
2024-07-20,1.2939157585903494
2024-07-21,1.2939157585903494
2024-07-22,2.5878315171806987
2024-07-23,2.5878315171806987
2024-07-24,3.881747275771048
2024-07-25,3.881747275771048
2024-07-26,2.5878315171806987
2024-07-27,1.2939157585903494
2024-07-28,1.2939157585903494
2024-07-29,2.5878315171806987
2024-07-30,2.5878315171806987
2024-07-31,2.5878315171806987
2024-08-01,3.881747275771048
2024-08-02,5.175663034361397
2024-08-03,1.2939157585903494
2024-08-04,1.2939157585903494
2024-08-05,5.175663034361397
2024-08-06,6.469578792951747
2024-08-07,9.057410310132445
2024-08-08,11.645241827313145
2024-08-09,18.11482062026489
2024-08-10,1.2939157585903494
2024-08-11,1.2939157585903494
2024-08-12,14.233073344493842
2024-08-13,18.11482062026489
2024-08-14,27.172230930397337
2024-08-15,37.52355699912013
2024-08-16,58.22620913656572
2024-08-17,2.5878315171806987
2024-08-18,2.033296192070549
2024-08-19,33.82665483171913
2024-08-20,46.950657525992675
2024-08-21,49.723334151543426
2024-08-22,64.88063303788752
2024-08-23,91.77559630572978
2024-08-24,4.8059728176212975
2024-08-25,3.419634504845923
2024-08-26,48.98395371806322
2024-08-27,63.49429472511214
2024-08-28,71.07294416828418
2024-08-29,90.3892579929544
2024-08-30,101.47996449515739
2024-08-31,6.931691563876871
2024-09-01,4.159014938326123
2024-09-02,4.159014938326123
2024-09-03,59.33527978678602
2024-09-04,80.0379319242316
2024-09-05,93.16193461850514
2024-09-06,129.76126607577504
2024-09-07,7.578649443172045
2024-09-08,5.545353251101497
2024-09-09,71.07294416828418
2024-09-10,80.77731235771179
2024-09-11,82.81060854978236
2024-09-12,104.89959900000332
2024-09-13,128.37492776299965
2024-09-14,8.318029876652245
2024-09-15,6.192311130396671
2024-09-16,72.45928248105956
2024-09-17,87.24689115066354
