Time,solitaire
2022-07-13,77.0
2022-07-14,75.0
2022-07-15,80.0
2022-07-16,70.0
2022-07-17,66.0
2022-07-18,73.0
2022-07-19,80.0
2022-07-20,72.0
2022-07-21,73.0
2022-07-22,73.0
2022-07-23,68.0
2022-07-24,72.0
2022-07-25,77.0
2022-07-26,73.0
2022-07-27,76.0
2022-07-28,79.0
2022-07-29,76.0
2022-07-30,68.0
2022-07-31,70.0
2022-08-01,75.0
2022-08-02,77.0
2022-08-03,77.0
2022-08-04,77.0
2022-08-05,76.0
2022-08-06,68.0
2022-08-07,69.0
2022-08-08,73.0
2022-08-09,81.0
2022-08-10,81.0
2022-08-11,81.0
2022-08-12,79.0
2022-08-13,67.0
2022-08-14,68.0
2022-08-15,82.0
2022-08-16,82.0
2022-08-17,83.0
2022-08-18,86.0
2022-08-19,88.0
2022-08-20,70.0
2022-08-21,69.0
2022-08-22,84.0
2022-08-23,89.0
2022-08-24,87.0
2022-08-25,89.0
2022-08-26,90.0
2022-08-27,70.0
2022-08-28,70.0
2022-08-29,88.5
2022-08-30,87.5
2022-08-31,76.5
2022-09-01,89.5
2022-09-02,85.5
2022-09-03,66.0
2022-09-04,68.0
2022-09-05,71.0
2022-09-06,87.5
2022-09-07,88.0
2022-09-08,87.5
2022-09-09,91.5
2022-09-10,63.0
2022-09-11,61.0
2022-09-12,90.0
2022-09-13,92.0
2022-09-14,92.0
2022-09-15,90.5
2022-09-16,93.5
2022-09-17,62.0
2022-09-18,66.0
2022-09-19,90.5
2022-09-20,93.5
2022-09-21,87.5
2022-09-22,93.5
2022-09-23,87.5
2022-09-24,66.0
2022-09-25,65.0
2022-09-26,82.5
2022-09-27,90.5
2022-09-28,84.0
2022-09-29,87.0
2022-09-30,85.0
2022-10-01,58.0
2022-10-02,59.0
2022-10-03,86.0
2022-10-04,88.0
2022-10-05,86.0
2022-10-06,88.0
2022-10-07,89.0
2022-10-08,61.0
2022-10-09,62.0
2022-10-10,82.0
2022-10-11,88.0
2022-10-12,89.0
2022-10-13,91.0
2022-10-14,86.0
2022-10-15,63.0
2022-10-16,63.0
2022-10-17,85.0
2022-10-18,92.0
2022-10-19,91.0
2022-10-20,91.0
2022-10-21,84.0
2022-10-22,63.0
2022-10-23,63.0
2022-10-24,86.0
2022-10-25,93.0
2022-10-26,87.0
2022-10-27,87.0
2022-10-28,86.0
2022-10-29,63.0
2022-10-30,61.0
2022-10-31,84.0
2022-11-01,86.0
2022-11-02,88.0
2022-11-03,93.0
2022-11-04,92.0
2022-11-05,63.0
2022-11-06,59.0
2022-11-07,87.0
2022-11-08,82.0
2022-11-09,85.0
2022-11-10,86.0
2022-11-11,78.0
2022-11-12,64.0
2022-11-13,64.0
2022-11-14,87.0
2022-11-15,91.0
2022-11-16,89.0
2022-11-17,92.0
2022-11-18,90.0
2022-11-19,65.0
2022-11-20,63.0
2022-11-21,81.0
2022-11-22,84.0
2022-11-23,73.0
2022-11-24,58.0
2022-11-25,62.0
2022-11-26,59.0
2022-11-27,62.0
2022-11-28,79.0
2022-11-29,84.0
2022-11-30,84.0
2022-12-01,87.0
2022-12-02,87.0
2022-12-03,62.0
2022-12-04,60.0
2022-12-05,82.0
2022-12-06,89.0
2022-12-07,86.0
2022-12-08,91.0
2022-12-09,84.0
2022-12-10,64.0
2022-12-11,63.0
2022-12-12,83.0
2022-12-13,86.0
2022-12-14,90.0
2022-12-15,90.0
2022-12-16,87.0
2022-12-17,65.0
2022-12-18,62.0
2022-12-19,84.0
2022-12-20,85.0
2022-12-21,84.0
2022-12-22,80.0
2022-12-23,73.0
2022-12-24,66.0
2022-12-25,60.0
2022-12-26,69.0
2022-12-27,73.0
2022-12-28,74.0
2022-12-29,74.0
2022-12-30,72.0
2022-12-31,66.0
2023-01-01,65.0
2023-01-02,70.0
2023-01-03,75.0
2023-01-04,83.0
2023-01-05,83.0
2023-01-06,85.0
2023-01-07,66.0
2023-01-08,66.0
2023-01-09,84.0
2023-01-10,91.0
2023-01-11,93.0
2023-01-12,97.0
2023-01-13,91.0
2023-01-14,69.0
2023-01-15,64.0
2023-01-16,71.0
2023-01-17,88.0
2023-01-18,88.0
2023-01-19,94.0
2023-01-20,92.0
2023-01-21,67.0
2023-01-22,66.0
2023-01-23,88.0
2023-01-24,91.0
2023-01-25,87.0
2023-01-26,100.0
2023-01-27,95.0
2023-01-28,69.0
2023-01-29,65.0
2023-01-30,90.0
2023-01-31,95.0
2023-02-01,87.0
2023-02-02,91.0
2023-02-03,99.0
2023-02-04,68.0
2023-02-05,66.0
2023-02-06,92.0
2023-02-07,94.0
2023-02-08,90.0
2023-02-09,97.0
2023-02-10,94.0
2023-02-11,67.0
2023-02-12,66.0
2023-02-13,88.0
2023-02-14,98.0
2023-02-15,95.0
2023-02-16,93.0
2023-02-17,90.0
2023-02-18,67.0
2023-02-19,67.0
2023-02-20,78.0
2023-02-21,91.0
2023-02-22,87.0
2023-02-23,87.0
2023-02-24,89.0
2023-02-25,69.0
2023-02-26,68.0
2023-02-27,93.0
2023-02-28,90.0
2023-03-01,91.0
2023-03-02,90.0
2023-03-03,84.0
2023-03-04,69.0
2023-03-05,64.0
2023-03-06,90.0
2023-03-07,87.0
2023-03-08,92.0
2023-03-09,93.0
2023-03-10,88.0
2023-03-11,68.0
2023-03-12,68.0
2023-03-13,81.0
2023-03-14,85.0
2023-03-15,84.0
2023-03-16,87.0
2023-03-17,81.0
2023-03-18,69.0
2023-03-19,67.0
2023-03-20,91.0
2023-03-21,90.0
2023-03-22,90.0
2023-03-23,85.0
2023-03-24,92.0
2023-03-25,70.0
2023-03-26,70.0
2023-03-27,87.0
2023-03-28,92.0
2023-03-29,90.0
2023-03-30,90.0
2023-03-31,87.0
2023-04-01,68.0
2023-04-02,67.0
2023-04-03,85.0
2023-04-04,84.0
2023-04-05,87.0
2023-04-06,88.0
2023-04-07,77.0
2023-04-08,68.0
2023-04-09,64.0
2023-04-10,83.0
2023-04-11,89.0
2023-04-12,86.0
2023-04-13,88.0
2023-04-14,87.0
2023-04-15,67.0
2023-04-16,68.0
2023-04-17,87.0
2023-04-18,90.0
2023-04-19,90.0
2023-04-20,91.0
2023-04-21,87.0
2023-04-22,69.0
2023-04-23,71.0
2023-04-24,89.0
2023-04-25,95.0
2023-04-26,91.0
2023-04-27,89.5
2023-04-28,87.5
2023-04-29,69.5
2023-04-30,72.5
2023-05-01,94.0
2023-05-02,92.5
2023-05-03,89.5
2023-05-04,90.0
2023-05-05,91.5
2023-05-06,67.5
2023-05-07,67.5
2023-05-08,94.0
2023-05-09,93.5
2023-05-10,89.5
2023-05-11,90.5
2023-05-12,92.0
2023-05-13,69.5
2023-05-14,68.5
2023-05-15,91.5
2023-05-16,91.0
2023-05-17,87.5
2023-05-18,87.5
2023-05-19,91.5
2023-05-20,70.5
2023-05-21,72.0
2023-05-22,90.5
2023-05-23,90.0
2023-05-24,89.5
2023-05-25,86.5
2023-05-26,86.0
2023-05-27,72.0
2023-05-28,73.0
2023-05-29,73.0
2023-05-30,87.0
2023-05-31,85.0
2023-06-01,81.0
2023-06-02,83.0
2023-06-03,72.0
2023-06-04,74.0
2023-06-05,82.0
2023-06-06,84.0
2023-06-07,83.0
2023-06-08,85.0
2023-06-09,84.0
2023-06-10,74.0
2023-06-11,66.0
2023-06-12,91.0
2023-06-13,81.0
2023-06-14,82.0
2023-06-15,80.0
2023-06-16,78.0
2023-06-17,72.0
2023-06-18,71.0
2023-06-19,81.0
2023-06-20,76.0
2023-06-21,80.0
2023-06-22,78.0
2023-06-23,80.0
2023-06-24,74.0
2023-06-25,75.0
2023-06-26,79.0
2023-06-27,79.0
2023-06-28,80.0
2023-06-29,81.0
2023-06-30,72.0
2023-07-01,72.0
2023-07-02,76.0
2023-07-03,77.0
2023-07-04,75.0
2023-07-05,78.0
2023-07-06,81.0
2023-07-07,80.0
2023-07-08,74.0
2023-07-09,74.0
2023-07-10,78.0
2023-07-11,78.0
2023-07-12,79.0
2023-07-13,80.0
2023-07-14,82.0
2023-07-15,71.0
2023-07-16,71.0
2023-07-17,78.0
2023-07-18,81.0
2023-07-19,84.0
2023-07-20,80.0
2023-07-21,77.0
2023-07-22,74.0
2023-07-23,73.0
2023-07-24,79.0
2023-07-25,92.0
2023-07-26,76.0
2023-07-27,81.0
2023-07-28,80.0
2023-07-29,73.0
2023-07-30,72.0
2023-07-31,77.0
2023-08-01,82.0
2023-08-02,78.0
2023-08-03,80.0
2023-08-04,77.0
2023-08-05,73.0
2023-08-06,75.0
2023-08-07,84.0
2023-08-08,82.0
2023-08-09,84.0
2023-08-10,80.0
2023-08-11,85.0
2023-08-12,71.0
2023-08-13,74.0
2023-08-14,83.0
2023-08-15,86.0
2023-08-16,88.0
2023-08-17,89.0
2023-08-18,84.0
2023-08-19,77.0
2023-08-20,72.0
2023-08-21,89.0
2023-08-22,88.0
2023-08-23,92.0
2023-08-24,92.0
2023-08-25,89.0
2023-08-26,72.0
2023-08-27,72.0
2023-08-28,98.0
2023-08-29,92.0
2023-08-30,89.0
2023-08-31,89.0
2023-09-01,87.0
2023-09-02,63.0
2023-09-03,71.0
2023-09-04,74.0
2023-09-05,93.0
2023-09-06,91.0
2023-09-07,98.0
2023-09-08,92.0
2023-09-09,68.0
2023-09-10,66.0
2023-09-11,93.0
2023-09-12,97.0
2023-09-13,94.0
2023-09-14,99.0
2023-09-15,91.0
2023-09-16,75.0
2023-09-17,69.0
2023-09-18,91.0
2023-09-19,98.0
2023-09-20,92.0
2023-09-21,100.0
2023-09-22,98.0
2023-09-23,71.0
2023-09-24,72.0
2023-09-25,98.0
2023-09-26,98.0
2023-09-27,96.0
2023-09-28,98.0
2023-09-29,92.0
2023-09-30,70.0
2023-10-01,71.0
2023-10-02,93.0
2023-10-03,95.0
2023-10-04,96.0
2023-10-05,94.0
2023-10-06,92.0
2023-10-07,71.0
2023-10-08,68.0
2023-10-09,87.0
2023-10-10,94.0
2023-10-11,95.0
2023-10-12,91.0
2023-10-13,95.0
2023-10-14,70.0
2023-10-15,75.0
2023-10-16,91.0
2023-10-17,95.0
2023-10-18,95.0
2023-10-19,93.0
2023-10-20,92.0
2023-10-21,69.0
2023-10-22,73.0
2023-10-23,94.0
2023-10-24,97.0
2023-10-25,99.0
2023-10-26,95.0
2023-10-27,98.0
2023-10-28,68.0
2023-10-29,72.0
2023-10-30,95.0
2023-10-31,92.0
2023-11-01,93.0
2023-11-02,94.0
2023-11-03,91.0
2023-11-04,71.0
2023-11-05,70.0
2023-11-06,94.0
2023-11-07,100.0
2023-11-08,97.0
2023-11-09,96.0
2023-11-10,87.0
2023-11-11,71.0
2023-11-12,70.0
2023-11-13,93.0
2023-11-14,98.0
2023-11-15,98.0
2023-11-16,99.0
2023-11-17,96.0
2023-11-18,71.0
2023-11-19,71.0
2023-11-20,88.0
2023-11-21,93.0
2023-11-22,79.0
2023-11-23,66.0
2023-11-24,69.0
2023-11-25,66.0
2023-11-26,72.0
2023-11-27,90.0
2023-11-28,94.0
2023-11-29,92.0
2023-11-30,93.0
2023-12-01,90.0
2023-12-02,71.0
2023-12-03,68.0
2023-12-04,90.0
2023-12-05,95.0
2023-12-06,94.0
2023-12-07,93.0
2023-12-08,96.0
2023-12-09,73.0
2023-12-10,74.0
2023-12-11,87.0
2023-12-12,91.0
2023-12-13,93.0
2023-12-14,96.0
2023-12-15,95.0
2023-12-16,76.0
2023-12-17,71.0
2023-12-18,90.0
2023-12-19,95.0
2023-12-20,93.0
2023-12-21,90.0
2023-12-22,78.0
2023-12-23,76.0
2023-12-24,64.0
2023-12-25,64.0
2023-12-26,73.0
2023-12-27,77.0
2023-12-28,73.0
2023-12-29,75.0
2023-12-30,70.5
2023-12-31,66.5
2024-01-01,69.5
2024-01-02,75.0
2024-01-03,82.0
2024-01-04,80.5
2024-01-05,80.5
2024-01-06,71.0
2024-01-07,65.0
2024-01-08,79.5
2024-01-09,85.0
2024-01-10,90.0
2024-01-11,87.5
2024-01-12,86.0
2024-01-13,67.5
2024-01-14,67.5
2024-01-15,70.5
2024-01-16,83.5
2024-01-17,89.0
2024-01-18,89.5
2024-01-19,86.0
2024-01-20,72.5
2024-01-21,61.0
2024-01-22,82.0
2024-01-23,82.0
2024-01-24,79.0
2024-01-25,84.0
2024-01-26,78.0
2024-01-27,56.0
2024-01-28,55.0
2024-01-29,76.0
2024-01-30,80.0
2024-01-31,80.0
2024-02-01,78.0
2024-02-02,78.0
2024-02-03,56.0
2024-02-04,57.0
2024-02-05,71.0
2024-02-06,78.0
2024-02-07,77.0
2024-02-08,78.0
2024-02-09,77.0
2024-02-10,57.0
2024-02-11,51.0
2024-02-12,67.0
2024-02-13,75.0
2024-02-14,82.0
2024-02-15,85.0
2024-02-16,77.0
2024-02-17,52.0
2024-02-18,57.0
2024-02-19,66.0
2024-02-20,79.0
2024-02-21,78.0
2024-02-22,80.0
2024-02-23,79.0
2024-02-24,56.0
2024-02-25,58.0
2024-02-26,81.0
2024-02-27,76.0
2024-02-28,77.0
2024-02-29,77.0
2024-03-01,76.0
2024-03-02,56.0
2024-03-03,55.0
2024-03-04,76.0
2024-03-05,77.0
2024-03-06,79.0
2024-03-07,76.0
2024-03-08,76.0
2024-03-09,55.0
2024-03-10,57.0
2024-03-11,72.0
2024-03-12,73.0
2024-03-13,75.0
2024-03-14,70.0
2024-03-15,74.0
2024-03-16,57.0
2024-03-17,56.0
2024-03-18,100.0
2024-03-19,80.0
2024-03-20,75.0
2024-03-21,76.0
2024-03-22,73.0
2024-03-23,54.0
2024-03-24,54.0
2024-03-25,76.0
2024-03-26,73.0
2024-03-27,78.0
2024-03-28,76.0
2024-03-29,61.0
2024-03-30,56.0
2024-03-31,49.0
2024-04-01,69.0
2024-04-02,75.0
2024-04-03,74.0
2024-04-04,74.0
2024-04-05,72.0
2024-04-06,55.0
2024-04-07,50.0
2024-04-08,67.0
2024-04-09,75.0
2024-04-10,77.0
2024-04-11,76.0
2024-04-12,83.0
2024-04-13,51.0
2024-04-14,55.0
2024-04-15,79.0
2024-04-16,78.0
2024-04-17,76.0
2024-04-18,79.0
2024-04-19,75.0
2024-04-20,55.0
2024-04-21,57.0
2024-04-22,78.0
2024-04-23,75.0
2024-04-24,74.0
2024-04-25,80.0
2024-04-26,74.0
2024-04-27,52.0
2024-04-28,60.0
2024-04-29,78.0
2024-04-30,77.0
2024-05-01,76.0
2024-05-02,75.0
2024-05-03,77.0
2024-05-04,51.0
2024-05-05,50.0
2024-05-06,73.0
2024-05-07,75.0
2024-05-08,76.0
2024-05-09,74.0
2024-05-10,74.0
2024-05-11,53.0
2024-05-12,51.0
2024-05-13,77.0
2024-05-14,75.0
2024-05-15,73.0
2024-05-16,73.0
2024-05-17,72.0
2024-05-18,55.0
2024-05-19,52.0
2024-05-20,71.0
2024-05-21,75.0
2024-05-22,75.0
2024-05-23,71.0
2024-05-24,66.0
2024-05-25,53.0
2024-05-26,52.0
2024-05-27,57.0
2024-05-28,69.0
2024-05-29,69.0
2024-05-30,67.0
2024-05-31,66.0
2024-06-01,53.0
2024-06-02,56.0
2024-06-03,64.0
2024-06-04,65.0
2024-06-05,67.0
2024-06-06,67.0
2024-06-07,66.0
2024-06-08,52.0
2024-06-09,56.0
2024-06-10,67.0
2024-06-11,66.0
2024-06-12,65.0
2024-06-13,62.0
2024-06-14,58.0
2024-06-15,54.0
2024-06-16,51.0
2024-06-17,63.0
2024-06-18,63.0
2024-06-19,64.0
2024-06-20,62.0
2024-06-21,62.0
2024-06-22,54.0
2024-06-23,53.0
2024-06-24,63.0
2024-06-25,63.0
2024-06-26,61.0
2024-06-27,64.0
2024-06-28,61.0
2024-06-29,53.0
2024-06-30,54.0
2024-07-01,65.0
2024-07-02,61.0
2024-07-03,61.0
2024-07-04,58.0
2024-07-05,59.0
2024-07-06,55.0
2024-07-07,52.0
2024-07-08,62.0
2024-07-09,63.0
2024-07-10,64.0
2024-07-11,64.0
2024-07-12,60.0
2024-07-13,52.0
2024-07-14,51.0
2024-07-15,60.0
2024-07-16,63.0
2024-07-17,65.0
2024-07-18,65.0
2024-07-19,60.0
2024-07-20,52.0
2024-07-21,53.0
2024-07-22,63.0
2024-07-23,60.0
2024-07-24,61.0
2024-07-25,63.0
2024-07-26,60.0
2024-07-27,49.0
2024-07-28,53.0
2024-07-29,62.0
2024-07-30,63.0
2024-07-31,64.0
2024-08-01,64.0
2024-08-02,61.0
2024-08-03,52.0
2024-08-04,53.0
2024-08-05,61.0
2024-08-06,61.0
2024-08-07,63.0
2024-08-08,62.0
2024-08-09,61.0
2024-08-10,51.0
2024-08-11,51.0
2024-08-12,68.0
2024-08-13,68.0
2024-08-14,72.0
2024-08-15,72.0
2024-08-16,70.0
2024-08-17,55.0
2024-08-18,57.0
2024-08-19,75.0
2024-08-20,79.5
2024-08-21,78.5
2024-08-22,83.0
2024-08-23,81.5
2024-08-24,60.0
2024-08-25,58.0
2024-08-26,82.5
2024-08-27,87.0
2024-08-28,84.0
2024-08-29,82.0
2024-08-30,78.0
2024-08-31,54.5
2024-09-01,59.0
2024-09-02,60.0
2024-09-03,80.5
2024-09-04,90.0
2024-09-05,82.0
2024-09-06,78.5
2024-09-07,58.0
2024-09-08,54.5
2024-09-09,84.0
2024-09-10,85.0
2024-09-11,81.0
2024-09-12,87.0
2024-09-13,81.5
2024-09-14,56.5
2024-09-15,55.0
2024-09-16,84.0
2024-09-17,91.0
2024-09-18,97.0
2024-09-19,90.0
2024-09-20,87.0
2024-09-21,62.0
2024-09-22,61.0
2024-09-23,91.0
2024-09-24,89.0
2024-09-25,87.0
2024-09-26,90.0
2024-09-27,81.0
2024-09-28,61.0
2024-09-29,55.0
2024-09-30,87.0
2024-10-01,87.0
2024-10-02,87.0
2024-10-03,84.0
2024-10-04,91.0
2024-10-05,63.0
2024-10-06,57.0
2024-10-07,86.0
2024-10-08,85.0
2024-10-09,83.0
2024-10-10,86.0
2024-10-11,82.0
2024-10-12,63.0
2024-10-13,58.0
2024-10-14,80.0
2024-10-15,85.0
2024-10-16,85.0
2024-10-17,88.0
2024-10-18,84.0
2024-10-19,59.0
2024-10-20,58.0
2024-10-21,86.0
2024-10-22,86.0
2024-10-23,93.0
2024-10-24,90.0
2024-10-25,88.0
2024-10-26,57.0
2024-10-27,60.0
2024-10-28,91.0
2024-10-29,93.0
2024-10-30,89.0
2024-10-31,94.0
2024-11-01,87.0
2024-11-02,63.0
2024-11-03,60.0
2024-11-04,89.0
2024-11-05,77.0
2024-11-06,71.0
2024-11-07,87.0
2024-11-08,87.0
2024-11-09,58.0
2024-11-10,60.0
2024-11-11,81.0
2024-11-12,89.0
2024-11-13,93.0
2024-11-14,90.0
2024-11-15,84.0
2024-11-16,57.0
2024-11-17,63.0
2024-11-18,91.0
2024-11-19,88.0
2024-11-20,92.0
2024-11-21,92.0
2024-11-22,88.0
2024-11-23,59.0
2024-11-24,60.0
2024-11-25,84.0
2024-11-26,80.0
2024-11-27,72.0
2024-11-28,56.0
2024-11-29,61.0
2024-11-30,57.0
2024-12-01,52.0
2024-12-02,84.0
2024-12-03,85.0
2024-12-04,84.0
2024-12-05,83.0
2024-12-06,87.0
2024-12-07,58.0
2024-12-08,61.0
2024-12-09,82.0
2024-12-10,88.0
2024-12-11,87.0
2024-12-12,88.0
2024-12-13,86.0
2024-12-14,62.0
2024-12-15,59.0
2024-12-16,87.0
2024-12-17,94.0
2024-12-18,84.0
2024-12-19,93.0
2024-12-20,80.0
2024-12-21,61.0
2024-12-22,56.0
2024-12-23,71.0
2024-12-24,64.0
2024-12-25,57.0
2024-12-26,65.0
2024-12-27,70.0
2024-12-28,62.0
2024-12-29,60.0
2024-12-30,71.0
2024-12-31,72.0
2025-01-01,65.0
2025-01-02,74.0
2025-01-03,74.0
2025-01-04,68.0
2025-01-05,65.0
2025-01-06,78.0
2025-01-07,88.0
2025-01-08,81.0
2025-01-09,82.0
2025-01-10,82.0
2025-01-11,66.0
2025-01-12,63.0
2025-01-13,85.0
2025-01-14,85.0
2025-01-15,88.0
2025-01-16,91.0
2025-01-17,89.0
2025-01-18,58.0
2025-01-19,60.0
2025-01-20,68.0
2025-01-21,82.0
2025-01-22,82.0
2025-01-23,83.0
2025-01-24,86.0
2025-01-25,70.0
2025-01-26,60.0
2025-01-27,84.0
2025-01-28,92.0
2025-01-29,100.0
2025-01-30,95.0
2025-01-31,91.0
2025-02-01,62.0
2025-02-02,60.0
2025-02-03,91.0
2025-02-04,92.0
2025-02-05,94.0
2025-02-06,91.0
2025-02-07,90.0
2025-02-08,68.0
2025-02-09,64.0
2025-02-10,89.0
2025-02-11,91.0
2025-02-12,89.0
2025-02-13,91.0
2025-02-14,85.0
2025-02-15,65.0
2025-02-16,65.0
2025-02-17,75.0
2025-02-18,88.0
2025-02-19,87.0
2025-02-20,86.0
2025-02-21,94.0
2025-02-22,64.0
2025-02-23,62.0
2025-02-24,87.0
2025-02-25,90.0
2025-02-26,90.0
2025-02-27,87.0
2025-02-28,85.0
2025-03-01,62.0
2025-03-02,58.0
2025-03-03,87.0
2025-03-04,90.0
2025-03-05,90.0
2025-03-06,91.0
2025-03-07,86.0
2025-03-08,68.0
2025-03-09,66.0
2025-03-10,87.0
2025-03-11,89.0
2025-03-12,87.0
2025-03-13,85.0
2025-03-14,80.0
2025-03-15,61.0
2025-03-16,58.0
2025-03-17,84.0
2025-03-18,88.0
2025-03-19,85.0
2025-03-20,83.0
2025-03-21,77.0
2025-03-22,55.0
2025-03-23,60.0
2025-03-24,83.0
2025-03-25,89.0
2025-03-26,88.0
2025-03-27,87.0
2025-03-28,86.0
2025-03-29,65.0
2025-03-30,61.0
2025-03-31,81.0
2025-04-01,83.0
2025-04-02,82.0
2025-04-03,91.0
2025-04-04,79.0
2025-04-05,59.0
2025-04-06,60.0
2025-04-07,84.0
2025-04-08,86.0
2025-04-09,87.0
2025-04-10,87.0
2025-04-11,87.0
2025-04-12,56.0
2025-04-13,58.0
2025-04-14,84.0
2025-04-15,91.5
2025-04-16,95.0
2025-04-17,92.0
2025-04-18,74.0
2025-04-19,59.0
2025-04-20,60.0
2025-04-21,88.5
2025-04-22,88.0
2025-04-23,85.5
2025-04-24,82.5
2025-04-25,84.5
2025-04-26,59.5
2025-04-27,60.5
2025-04-28,86.5
2025-04-29,90.5
2025-04-30,89.5
2025-05-01,90.0
2025-05-02,88.5
2025-05-03,62.0
2025-05-04,61.0
2025-05-05,85.5
2025-05-06,88.0
2025-05-07,86.5
2025-05-08,87.5
2025-05-09,90.0
2025-05-10,61.0
2025-05-11,62.5
2025-05-12,89.0
2025-05-13,89.5
2025-05-14,85.5
2025-05-15,93.0
2025-05-16,94.0
2025-05-17,66.0
2025-05-18,64.0
2025-05-19,92.0
2025-05-20,96.0
2025-05-21,91.0
2025-05-22,93.0
2025-05-23,88.0
2025-05-24,65.0
2025-05-25,64.0
2025-05-26,72.0
2025-05-27,87.0
2025-05-28,88.0
2025-05-29,89.0
2025-05-30,81.0
2025-05-31,63.0
2025-06-01,68.0
2025-06-02,84.0
2025-06-03,89.0
2025-06-04,82.0
2025-06-05,80.0
2025-06-06,83.0
2025-06-07,69.0
2025-06-08,65.0
2025-06-09,82.0
2025-06-10,78.0
2025-06-11,79.0
2025-06-12,81.0
2025-06-13,76.0
2025-06-14,64.0
2025-06-15,65.0
2025-06-16,77.0
2025-06-17,77.0
2025-06-18,79.0
2025-06-19,73.0
2025-06-20,77.0
2025-06-21,62.0
2025-06-22,62.0
2025-06-23,76.0
2025-06-24,80.0
