Time,nia_long
2022-05-16,1.0
2022-05-17,1.0
2022-05-18,1.0
2022-05-19,0.0
2022-05-20,1.0
2022-05-21,1.0
2022-05-22,1.0
2022-05-23,0.0
2022-05-24,6.0
2022-05-25,1.0
2022-05-26,1.0
2022-05-27,1.0
2022-05-28,1.0
2022-05-29,1.0
2022-05-30,9.0
2022-05-31,5.0
2022-06-01,3.0
2022-06-02,2.0
2022-06-03,3.0
2022-06-04,1.0
2022-06-05,1.0
2022-06-06,2.0
2022-06-07,1.0
2022-06-08,1.0
2022-06-09,4.0
2022-06-10,1.0
2022-06-11,3.0
2022-06-12,1.0
2022-06-13,1.0
2022-06-14,1.0
2022-06-15,1.0
2022-06-16,1.0
2022-06-17,2.0
2022-06-18,1.0
2022-06-19,1.0
2022-06-20,1.0
2022-06-21,1.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,0.0
2022-07-06,1.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,1.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,0.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,1.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,1.0
2022-08-20,1.0
2022-08-21,1.0
2022-08-22,0.0
2022-08-23,1.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,1.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,1.0
2022-09-04,1.0
2022-09-05,1.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,1.0
2022-09-09,0.0
2022-09-10,1.0
2022-09-11,1.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,100.0
2022-09-23,71.0
2022-09-24,32.0
2022-09-25,17.0
2022-09-26,10.0
2022-09-27,7.0
2022-09-28,5.0
2022-09-29,4.0
2022-09-30,3.0
2022-10-01,4.0
2022-10-02,4.0
2022-10-03,3.0
2022-10-04,3.0
2022-10-05,3.0
2022-10-06,2.0
2022-10-07,3.0
2022-10-08,3.0
2022-10-09,3.0
2022-10-10,2.0
2022-10-11,1.0
2022-10-12,1.0
2022-10-13,1.0
2022-10-14,1.0
2022-10-15,1.0
2022-10-16,1.0
2022-10-17,1.0
2022-10-18,1.0
2022-10-19,1.0
2022-10-20,1.0
2022-10-21,1.0
2022-10-22,1.0
2022-10-23,1.0
2022-10-24,1.0
2022-10-25,1.0
2022-10-26,1.0
2022-10-27,1.0
2022-10-28,1.0
2022-10-29,1.0
2022-10-30,1.0
2022-10-31,1.0
2022-11-01,1.0
2022-11-02,2.0
2022-11-03,1.0
2022-11-04,1.0
2022-11-05,1.0
2022-11-06,1.0
2022-11-07,1.0
2022-11-08,1.0
2022-11-09,1.0
2022-11-10,1.0
2022-11-11,0.0
2022-11-12,1.0
2022-11-13,1.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,1.0
2022-11-17,1.0
2022-11-18,1.0
2022-11-19,1.0
2022-11-20,1.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,1.0
2022-11-25,0.0
2022-11-26,1.0
2022-11-27,1.0
2022-11-28,0.0
2022-11-29,1.0
2022-11-30,0.0
2022-12-01,2.0
2022-12-02,2.0
2022-12-03,1.0
2022-12-04,1.0
2022-12-05,1.0
2022-12-06,2.0
2022-12-07,3.0
2022-12-08,2.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,2.0
2022-12-24,2.0
2022-12-25,3.0
2022-12-26,3.0
2022-12-27,2.0
2022-12-28,2.0
2022-12-29,2.0
2022-12-30,1.0
2022-12-31,1.0
2023-01-01,1.0
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,2.0
2023-01-07,2.0
2023-01-08,2.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,4.0
2023-01-21,5.0
2023-01-22,4.0
2023-01-23,3.0
2023-01-24,2.0
2023-01-25,3.0
2023-01-26,3.0
2023-01-27,3.0
2023-01-28,5.0
2023-01-29,4.0
2023-01-30,3.0
2023-01-31,2.0
2023-02-01,2.0
2023-02-02,2.0
2023-02-03,2.0
2023-02-04,2.0
2023-02-05,2.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,3.0
2023-02-12,2.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,2.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,0.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,0.0
2023-04-19,1.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,1.0833333333333333
2023-04-27,0.9166666666666666
2023-04-28,0.9722222222222222
2023-04-29,1.1666666666666665
2023-04-30,1.3888888888888888
2023-05-01,1.0555555555555556
2023-05-02,0.8611111111111112
2023-05-03,0.2777777777777778
2023-05-04,0.8611111111111112
2023-05-05,0.25
2023-05-06,1.0277777777777777
2023-05-07,1.0833333333333333
2023-05-08,0.3333333333333333
2023-05-09,0.8888888888888888
2023-05-10,0.8611111111111112
2023-05-11,0.3333333333333333
2023-05-12,0.9444444444444444
2023-05-13,0.9444444444444444
2023-05-14,1.0833333333333333
2023-05-15,0.8333333333333333
2023-05-16,0.3333333333333333
2023-05-17,0.8611111111111112
2023-05-18,0.8611111111111112
2023-05-19,0.2222222222222222
2023-05-20,1.2777777777777777
2023-05-21,1.3055555555555554
2023-05-22,1.3888888888888888
2023-05-23,1.0833333333333333
2023-05-24,1.1388888888888888
2023-05-25,1.0277777777777777
2023-05-26,1.1666666666666665
2023-05-27,1.3888888888888888
2023-05-28,1.722222222222222
2023-05-29,1.5555555555555554
2023-05-30,1.4444444444444444
2023-05-31,0.7777777777777777
2023-06-01,0.8333333333333333
2023-06-02,0.8333333333333333
2023-06-03,0.9444444444444444
2023-06-04,1.1666666666666665
2023-06-05,0.8888888888888888
2023-06-06,0.7222222222222222
2023-06-07,0.8333333333333333
2023-06-08,0.7777777777777777
2023-06-09,0.7222222222222222
2023-06-10,0.8333333333333333
2023-06-11,1.0
2023-06-12,0.8333333333333333
2023-06-13,0.6666666666666666
2023-06-14,0.7222222222222222
2023-06-15,0.5555555555555556
2023-06-16,0.8888888888888888
2023-06-17,0.7777777777777777
2023-06-18,0.6666666666666666
2023-06-19,0.8888888888888888
2023-06-20,0.611111111111111
2023-06-21,0.7222222222222222
2023-06-22,0.611111111111111
2023-06-23,0.6666666666666666
2023-06-24,0.7222222222222222
2023-06-25,0.6666666666666666
2023-06-26,0.5555555555555556
2023-06-27,0.7222222222222222
2023-06-28,0.6666666666666666
2023-06-29,0.6666666666666666
2023-06-30,0.611111111111111
2023-07-01,0.7222222222222222
2023-07-02,0.7222222222222222
2023-07-03,0.611111111111111
2023-07-04,0.7777777777777777
2023-07-05,0.611111111111111
2023-07-06,0.4444444444444444
2023-07-07,0.7777777777777777
2023-07-08,1.0555555555555556
2023-07-09,0.6666666666666666
2023-07-10,0.5
2023-07-11,0.3333333333333333
2023-07-12,0.611111111111111
2023-07-13,0.611111111111111
2023-07-14,0.4444444444444444
2023-07-15,0.5
2023-07-16,0.611111111111111
2023-07-17,0.38888888888888884
2023-07-18,0.5
2023-07-19,0.4444444444444444
2023-07-20,0.38888888888888884
2023-07-21,0.38888888888888884
2023-07-22,0.6666666666666666
2023-07-23,0.7222222222222222
2023-07-24,0.4444444444444444
2023-07-25,0.5
2023-07-26,0.3333333333333333
2023-07-27,0.38888888888888884
2023-07-28,0.7777777777777777
2023-07-29,0.611111111111111
2023-07-30,0.611111111111111
2023-07-31,0.4444444444444444
2023-08-01,0.4444444444444444
2023-08-02,0.4444444444444444
2023-08-03,0.4444444444444444
2023-08-04,0.5
2023-08-05,0.5
2023-08-06,0.5555555555555556
2023-08-07,0.5
2023-08-08,0.5
2023-08-09,0.4444444444444444
2023-08-10,0.38888888888888884
2023-08-11,0.6666666666666666
2023-08-12,0.5555555555555556
2023-08-13,0.6666666666666666
2023-08-14,0.611111111111111
2023-08-15,0.5
2023-08-16,0.5
2023-08-17,0.9444444444444444
2023-08-18,0.5
2023-08-19,0.6666666666666666
2023-08-20,0.611111111111111
2023-08-21,0.38888888888888884
2023-08-22,1.1111111111111112
2023-08-23,1.5
2023-08-24,0.8333333333333333
2023-08-25,0.611111111111111
2023-08-26,0.6666666666666666
2023-08-27,0.7777777777777777
2023-08-28,0.5555555555555556
2023-08-29,0.4444444444444444
2023-08-30,0.4444444444444444
2023-08-31,0.38888888888888884
2023-09-01,0.3333333333333333
2023-09-02,0.4444444444444444
2023-09-03,0.5
2023-09-04,0.5555555555555556
2023-09-05,0.2222222222222222
2023-09-06,0.4444444444444444
2023-09-07,0.3333333333333333
2023-09-08,0.5555555555555556
2023-09-09,0.5
2023-09-10,0.5
2023-09-11,0.4444444444444444
2023-09-12,0.3333333333333333
2023-09-13,0.4444444444444444
2023-09-14,0.3333333333333333
2023-09-15,0.4444444444444444
2023-09-16,0.6666666666666666
2023-09-17,0.5
2023-09-18,0.38888888888888884
2023-09-19,0.4444444444444444
2023-09-20,0.38888888888888884
2023-09-21,0.3333333333333333
2023-09-22,0.38888888888888884
2023-09-23,0.5
2023-09-24,0.5
2023-09-25,0.38888888888888884
2023-09-26,0.5
2023-09-27,0.8888888888888888
2023-09-28,0.9444444444444444
2023-09-29,0.8888888888888888
2023-09-30,0.8888888888888888
2023-10-01,1.2777777777777777
2023-10-02,0.7777777777777777
2023-10-03,0.6666666666666666
2023-10-04,0.611111111111111
2023-10-05,0.611111111111111
2023-10-06,0.4444444444444444
2023-10-07,0.5
2023-10-08,0.5555555555555556
2023-10-09,0.4444444444444444
2023-10-10,0.38888888888888884
2023-10-11,0.5
2023-10-12,0.4444444444444444
2023-10-13,0.38888888888888884
2023-10-14,0.5555555555555556
2023-10-15,0.8333333333333333
2023-10-16,0.5
2023-10-17,0.5555555555555556
2023-10-18,0.5
2023-10-19,0.4444444444444444
2023-10-20,0.4444444444444444
2023-10-21,0.5555555555555556
2023-10-22,0.611111111111111
2023-10-23,0.4444444444444444
2023-10-24,0.5
2023-10-25,0.38888888888888884
2023-10-26,0.5
2023-10-27,0.2777777777777778
2023-10-28,0.5
2023-10-29,0.5555555555555556
2023-10-30,1.2777777777777777
2023-10-31,0.8333333333333333
2023-11-01,0.5555555555555556
2023-11-02,0.4444444444444444
2023-11-03,0.5
2023-11-04,0.611111111111111
2023-11-05,0.7222222222222222
2023-11-06,0.5
2023-11-07,0.8333333333333333
2023-11-08,5.555555555555555
2023-11-09,4.666666666666666
2023-11-10,3.1111111111111107
2023-11-11,2.444444444444444
2023-11-12,2.0555555555555554
2023-11-13,1.5
2023-11-14,0.9444444444444444
2023-11-15,0.7777777777777777
2023-11-16,0.7222222222222222
2023-11-17,0.611111111111111
2023-11-18,0.7777777777777777
2023-11-19,0.6666666666666666
2023-11-20,0.6666666666666666
2023-11-21,0.7777777777777777
2023-11-22,0.5555555555555556
2023-11-23,0.7777777777777777
2023-11-24,0.9444444444444444
2023-11-25,0.7222222222222222
2023-11-26,0.7222222222222222
2023-11-27,0.38888888888888884
2023-11-28,0.38888888888888884
2023-11-29,0.5
2023-11-30,0.611111111111111
2023-12-01,0.4444444444444444
2023-12-02,0.611111111111111
2023-12-03,2.611111111111111
2023-12-04,1.9444444444444444
2023-12-05,1.3333333333333333
2023-12-06,1.0
2023-12-07,0.6666666666666666
2023-12-08,0.5555555555555556
2023-12-09,0.611111111111111
2023-12-10,0.7222222222222222
2023-12-11,0.611111111111111
2023-12-12,0.5555555555555556
2023-12-13,0.4444444444444444
2023-12-14,0.5555555555555556
2023-12-15,0.6666666666666666
2023-12-16,0.8333333333333333
2023-12-17,2.611111111111111
2023-12-18,2.6666666666666665
2023-12-19,1.6666666666666665
2023-12-20,1.2777777777777777
2023-12-21,0.7222222222222222
2023-12-22,0.5972222222222221
2023-12-23,0.8888888888888888
2023-12-24,0.611111111111111
2023-12-25,0.9027777777777777
2023-12-26,0.8888888888888888
2023-12-27,0.6805555555555556
2023-12-28,0.8472222222222221
2023-12-29,0.7777777777777777
2023-12-30,0.7638888888888888
2023-12-31,0.6805555555555556
2024-01-01,0.625
2024-01-02,0.7777777777777777
2024-01-03,0.5555555555555556
2024-01-04,0.4444444444444444
2024-01-05,0.5694444444444444
2024-01-06,1.6666666666666665
2024-01-07,2.7777777777777777
2024-01-08,1.3888888888888888
2024-01-09,1.2361111111111112
2024-01-10,1.1666666666666665
2024-01-11,1.0555555555555556
2024-01-12,1.0
2024-01-13,0.9027777777777777
2024-01-14,1.2777777777777777
2024-01-15,0.9444444444444444
2024-01-16,0.7361111111111112
2024-01-17,0.625
2024-01-18,0.5555555555555556
2024-01-19,0.6666666666666666
2024-01-20,0.8333333333333333
2024-01-21,0.861111111111111
2024-01-22,0.6944444444444444
2024-01-23,1.2777777777777777
2024-01-24,1.611111111111111
2024-01-25,1.0555555555555556
2024-01-26,0.8333333333333333
2024-01-27,0.861111111111111
2024-01-28,0.7777777777777777
2024-01-29,0.4444444444444444
2024-01-30,0.5555555555555556
2024-01-31,0.9722222222222222
2024-02-01,0.6944444444444444
2024-02-02,0.6944444444444444
2024-02-03,0.8888888888888888
2024-02-04,0.8055555555555555
2024-02-05,0.5833333333333333
2024-02-06,0.5555555555555556
2024-02-07,0.5555555555555556
2024-02-08,0.38888888888888884
2024-02-09,0.6666666666666666
2024-02-10,0.6944444444444444
2024-02-11,0.4444444444444444
2024-02-12,0.3333333333333333
2024-02-13,0.41666666666666663
2024-02-14,0.5
2024-02-15,0.6388888888888888
2024-02-16,0.5555555555555556
2024-02-17,0.9722222222222222
2024-02-18,0.75
2024-02-19,0.6666666666666666
2024-02-20,0.4722222222222222
2024-02-21,0.4444444444444444
2024-02-22,0.4444444444444444
2024-02-23,0.611111111111111
2024-02-24,0.5833333333333333
2024-02-25,0.7222222222222222
2024-02-26,0.5555555555555556
2024-02-27,0.6666666666666666
2024-02-28,0.4444444444444444
2024-02-29,0.3333333333333333
2024-03-01,0.5555555555555556
2024-03-02,0.75
2024-03-03,0.9444444444444444
2024-03-04,0.5
2024-03-05,0.4722222222222222
2024-03-06,0.5
2024-03-07,0.5833333333333333
2024-03-08,0.4444444444444444
2024-03-09,0.4444444444444444
2024-03-10,0.4722222222222222
2024-03-11,0.3333333333333333
2024-03-12,0.5555555555555556
2024-03-13,0.4444444444444444
2024-03-14,0.41666666666666663
2024-03-15,0.5555555555555556
2024-03-16,0.75
2024-03-17,0.6944444444444444
2024-03-18,0.4722222222222222
2024-03-19,0.4444444444444444
2024-03-20,0.5833333333333333
2024-03-21,0.5
2024-03-22,0.5
2024-03-23,0.5833333333333333
2024-03-24,0.25
2024-03-25,0.41666666666666663
2024-03-26,0.4722222222222222
2024-03-27,0.4722222222222222
2024-03-28,0.4444444444444444
2024-03-29,0.5555555555555556
2024-03-30,0.5277777777777778
2024-03-31,0.5
2024-04-01,0.6388888888888888
2024-04-02,0.38888888888888884
2024-04-03,0.7222222222222222
2024-04-04,0.7777777777777777
2024-04-05,0.38888888888888884
2024-04-06,0.41666666666666663
2024-04-07,0.4444444444444444
2024-04-08,0.3611111111111111
2024-04-09,0.6666666666666666
2024-04-10,0.5277777777777778
2024-04-11,0.7222222222222222
2024-04-12,0.75
2024-04-13,0.5277777777777778
2024-04-14,0.611111111111111
2024-04-15,0.4444444444444444
2024-04-16,0.5
2024-04-17,0.41666666666666663
2024-04-18,0.41666666666666663
2024-04-19,0.3611111111111111
2024-04-20,0.41666666666666663
2024-04-21,0.6388888888888888
2024-04-22,0.41666666666666663
2024-04-23,0.2777777777777778
2024-04-24,0.3333333333333333
2024-04-25,0.38888888888888884
2024-04-26,0.4444444444444444
2024-04-27,0.5555555555555556
2024-04-28,0.5
2024-04-29,0.4722222222222222
2024-04-30,0.41666666666666663
2024-05-01,0.2777777777777778
2024-05-02,0.4722222222222222
2024-05-03,0.5833333333333333
2024-05-04,0.611111111111111
2024-05-05,0.5277777777777778
2024-05-06,0.5277777777777778
2024-05-07,0.5277777777777778
2024-05-08,0.7777777777777777
2024-05-09,0.861111111111111
2024-05-10,0.5
2024-05-11,0.5277777777777778
2024-05-12,0.75
2024-05-13,0.5
2024-05-14,0.3611111111111111
2024-05-15,0.41666666666666663
2024-05-16,0.4722222222222222
2024-05-17,0.3611111111111111
2024-05-18,0.611111111111111
2024-05-19,0.611111111111111
2024-05-20,0.4444444444444444
2024-05-21,0.7777777777777777
2024-05-22,0.7222222222222222
2024-05-23,0.6666666666666666
2024-05-24,0.5277777777777778
2024-05-25,0.8888888888888888
2024-05-26,0.5833333333333333
2024-05-27,0.611111111111111
2024-05-28,0.6944444444444444
2024-05-29,0.5555555555555556
2024-05-30,0.4444444444444444
2024-05-31,0.41666666666666663
2024-06-01,0.5833333333333333
2024-06-02,0.41666666666666663
2024-06-03,0.41666666666666663
2024-06-04,0.41666666666666663
2024-06-05,0.41666666666666663
2024-06-06,0.5
2024-06-07,0.6388888888888888
2024-06-08,0.5833333333333333
2024-06-09,0.7777777777777777
2024-06-10,0.75
2024-06-11,0.5833333333333333
2024-06-12,0.38888888888888884
2024-06-13,0.75
2024-06-14,0.4722222222222222
2024-06-15,0.6944444444444444
2024-06-16,0.5833333333333333
2024-06-17,0.41666666666666663
2024-06-18,1.0833333333333333
2024-06-19,0.9722222222222222
2024-06-20,0.5833333333333333
2024-06-21,0.41666666666666663
2024-06-22,0.5
2024-06-23,0.611111111111111
2024-06-24,0.5833333333333333
2024-06-25,0.5
2024-06-26,0.41666666666666663
2024-06-27,0.5555555555555556
2024-06-28,0.5833333333333333
2024-06-29,0.4444444444444444
2024-06-30,0.38888888888888884
2024-07-01,0.3611111111111111
2024-07-02,0.38888888888888884
2024-07-03,0.5833333333333333
2024-07-04,0.611111111111111
2024-07-05,0.5
2024-07-06,0.6388888888888888
2024-07-07,0.611111111111111
2024-07-08,0.41666666666666663
2024-07-09,0.38888888888888884
2024-07-10,0.5277777777777778
2024-07-11,0.5
2024-07-12,0.4444444444444444
2024-07-13,0.5833333333333333
2024-07-14,0.41666666666666663
2024-07-15,0.5555555555555556
2024-07-16,0.41666666666666663
2024-07-17,0.3333333333333333
2024-07-18,0.4722222222222222
2024-07-19,0.4722222222222222
2024-07-20,0.3611111111111111
2024-07-21,0.3333333333333333
2024-07-22,0.4444444444444444
2024-07-23,0.38888888888888884
2024-07-24,0.41666666666666663
2024-07-25,0.3611111111111111
2024-07-26,0.4444444444444444
2024-07-27,0.3055555555555555
2024-07-28,0.5555555555555556
2024-07-29,0.4722222222222222
2024-07-30,0.5
2024-07-31,0.3611111111111111
2024-08-01,0.3333333333333333
2024-08-02,0.3055555555555555
2024-08-03,0.4444444444444444
2024-08-04,0.4722222222222222
2024-08-05,0.5277777777777778
2024-08-06,0.4444444444444444
2024-08-07,0.4722222222222222
2024-08-08,0.4444444444444444
2024-08-09,0.5
2024-08-10,0.5833333333333333
2024-08-11,0.5277777777777778
2024-08-12,0.6388888888888888
2024-08-13,0.5555555555555556
2024-08-14,0.4444444444444444
2024-08-15,0.4722222222222222
2024-08-16,0.4444444444444444
2024-08-17,0.6388888888888888
2024-08-18,0.6666666666666666
2024-08-19,0.3333333333333333
2024-08-20,0.37103174603174605
2024-08-21,0.4365079365079365
2024-08-22,0.4484126984126984
2024-08-23,0.4484126984126984
2024-08-24,0.5515873015873016
2024-08-25,0.6924603174603174
2024-08-26,0.3849206349206349
2024-08-27,0.28174603174603174
2024-08-28,0.30753968253968256
2024-08-29,0.28174603174603174
2024-08-30,0.5
2024-08-31,0.7182539682539681
2024-09-01,0.6666666666666666
2024-09-02,0.6408730158730158
2024-09-03,0.4107142857142857
2024-09-04,0.46230158730158727
2024-09-05,0.3968253968253968
2024-09-06,0.42261904761904756
2024-09-07,0.628968253968254
2024-09-08,0.4365079365079365
2024-09-09,0.5634920634920635
2024-09-10,0.6031746031746031
2024-09-11,0.42261904761904756
2024-09-12,0.5257936507936507
2024-09-13,0.3333333333333333
2024-09-14,0.5138888888888888
2024-09-15,0.5257936507936507
2024-09-16,0.5257936507936507
2024-09-17,0.5238095238095237
2024-09-18,0.3333333333333333
2024-09-19,0.30952380952380953
2024-09-20,0.38095238095238093
2024-09-21,0.5238095238095237
2024-09-22,0.38095238095238093
2024-09-23,0.26190476190476186
2024-09-24,0.3333333333333333
2024-09-25,0.3571428571428571
2024-09-26,0.40476190476190477
2024-09-27,0.38095238095238093
2024-09-28,0.3333333333333333
2024-09-29,0.45238095238095233
2024-09-30,0.47619047619047616
2024-10-01,0.26190476190476186
2024-10-02,0.5476190476190476
2024-10-03,0.6666666666666666
2024-10-04,0.5
2024-10-05,0.40476190476190477
2024-10-06,0.42857142857142855
2024-10-07,0.30952380952380953
2024-10-08,0.3333333333333333
2024-10-09,0.26190476190476186
2024-10-10,0.42857142857142855
2024-10-11,0.30952380952380953
2024-10-12,0.45238095238095233
2024-10-13,0.2857142857142857
2024-10-14,0.3333333333333333
2024-10-15,0.38095238095238093
2024-10-16,0.2857142857142857
2024-10-17,0.3333333333333333
2024-10-18,0.23809523809523808
2024-10-19,0.40476190476190477
2024-10-20,0.42857142857142855
2024-10-21,0.30952380952380953
2024-10-22,0.3571428571428571
2024-10-23,0.38095238095238093
2024-10-24,0.26190476190476186
2024-10-25,0.3571428571428571
2024-10-26,0.5476190476190476
2024-10-27,0.40476190476190477
2024-10-28,0.30952380952380953
2024-10-29,0.3571428571428571
2024-10-30,0.7857142857142857
2024-10-31,0.6904761904761905
2024-11-01,0.5714285714285714
2024-11-02,0.6428571428571428
2024-11-03,0.5952380952380952
2024-11-04,0.38095238095238093
2024-11-05,0.3333333333333333
2024-11-06,0.30952380952380953
2024-11-07,0.3333333333333333
2024-11-08,0.3333333333333333
2024-11-09,0.45238095238095233
2024-11-10,0.40476190476190477
2024-11-11,0.45238095238095233
