Time,hobby_lobby
2022-04-06,37.0
2022-04-07,38.0
2022-04-08,41.0
2022-04-09,57.0
2022-04-10,38.0
2022-04-11,38.0
2022-04-12,34.0
2022-04-13,34.0
2022-04-14,38.0
2022-04-15,46.0
2022-04-16,55.0
2022-04-17,27.0
2022-04-18,39.0
2022-04-19,39.0
2022-04-20,35.0
2022-04-21,37.0
2022-04-22,40.0
2022-04-23,50.0
2022-04-24,33.0
2022-04-25,39.0
2022-04-26,39.0
2022-04-27,43.0
2022-04-28,39.0
2022-04-29,40.0
2022-04-30,58.0
2022-05-01,36.0
2022-05-02,43.0
2022-05-03,41.0
2022-05-04,40.0
2022-05-05,41.0
2022-05-06,43.0
2022-05-07,60.0
2022-05-08,32.0
2022-05-09,38.0
2022-05-10,39.0
2022-05-11,37.0
2022-05-12,38.0
2022-05-13,41.0
2022-05-14,56.0
2022-05-15,34.0
2022-05-16,36.0
2022-05-17,35.0
2022-05-18,37.0
2022-05-19,36.0
2022-05-20,38.0
2022-05-21,56.0
2022-05-22,34.0
2022-05-23,42.0
2022-05-24,39.0
2022-05-25,33.0
2022-05-26,36.0
2022-05-27,41.0
2022-05-28,51.0
2022-05-29,38.0
2022-05-30,67.0
2022-05-31,35.0
2022-06-01,35.0
2022-06-02,33.0
2022-06-03,37.0
2022-06-04,49.0
2022-06-05,32.0
2022-06-06,37.0
2022-06-07,36.0
2022-06-08,36.0
2022-06-09,36.0
2022-06-10,36.0
2022-06-11,49.0
2022-06-12,33.0
2022-06-13,39.0
2022-06-14,35.0
2022-06-15,35.0
2022-06-16,39.0
2022-06-17,39.0
2022-06-18,50.0
2022-06-19,32.0
2022-06-20,42.0
2022-06-21,34.0
2022-06-22,33.0
2022-06-23,37.0
2022-06-24,38.0
2022-06-25,48.0
2022-06-26,33.0
2022-06-27,38.0
2022-06-28,37.0
2022-06-29,39.0
2022-06-30,40.0
2022-07-01,39.0
2022-07-02,52.0
2022-07-03,35.0
2022-07-04,58.0
2022-07-05,36.0
2022-07-06,36.0
2022-07-07,41.0
2022-07-08,42.0
2022-07-09,55.0
2022-07-10,34.0
2022-07-11,41.0
2022-07-12,39.0
2022-07-13,40.0
2022-07-14,42.0
2022-07-15,44.0
2022-07-16,56.0
2022-07-17,37.0
2022-07-18,47.0
2022-07-19,46.0
2022-07-20,41.0
2022-07-21,43.0
2022-07-22,43.0
2022-07-23,59.0
2022-07-24,36.0
2022-07-25,47.0
2022-07-26,46.0
2022-07-27,43.0
2022-07-28,43.0
2022-07-29,47.0
2022-07-30,56.0
2022-07-31,39.0
2022-08-01,50.0
2022-08-02,48.0
2022-08-03,46.0
2022-08-04,46.0
2022-08-05,50.0
2022-08-06,66.0
2022-08-07,41.0
2022-08-08,49.0
2022-08-09,45.0
2022-08-10,42.0
2022-08-11,46.0
2022-08-12,48.0
2022-08-13,62.0
2022-08-14,44.0
2022-08-15,61.0
2022-08-16,59.0
2022-08-17,56.0
2022-08-18,47.0
2022-08-19,50.0
2022-08-20,64.0
2022-08-21,46.0
2022-08-22,47.0
2022-08-23,45.0
2022-08-24,42.0
2022-08-25,45.0
2022-08-26,44.0
2022-08-27,64.0
2022-08-28,43.0
2022-08-29,44.794368932038836
2022-08-30,44.794368932038836
2022-08-31,40.2042718446602
2022-09-01,42.59766990291262
2022-09-02,50.58116504854369
2022-09-03,71.0316504854369
2022-09-04,51.2778640776699
2022-09-05,100.16233009708738
2022-09-06,44.794368932038836
2022-09-07,43.09766990291262
2022-09-08,40.7042718446602
2022-09-09,44.294368932038836
2022-09-10,65.24485436893204
2022-09-11,41.900970873786406
2022-09-12,44.794368932038836
2022-09-13,43.59766990291262
2022-09-14,40.2042718446602
2022-09-15,43.09766990291262
2022-09-16,44.794368932038836
2022-09-17,66.94155339805826
2022-09-18,39.00757281553398
2022-09-19,45.99106796116505
2022-09-20,40.7042718446602
2022-09-21,40.2042718446602
2022-09-22,43.09766990291262
2022-09-23,45.99106796116505
2022-09-24,64.04815533980582
2022-09-25,40.2042718446602
2022-09-26,45.99106796116505
2022-09-27,40.7042718446602
2022-09-28,41.80194174757282
2022-09-29,43.19533980582524
2022-09-30,45.9821359223301
2022-10-01,59.91611650485437
2022-10-02,41.80194174757282
2022-10-03,48.768932038834954
2022-10-04,44.58873786407767
2022-10-05,43.19533980582524
2022-10-06,43.19533980582524
2022-10-07,51.55572815533981
2022-10-08,64.09631067961165
2022-10-09,41.80194174757282
2022-10-10,52.94912621359224
2022-10-11,41.80194174757282
2022-10-12,43.19533980582524
2022-10-13,44.58873786407767
2022-10-14,50.16233009708738
2022-10-15,62.702912621359225
2022-10-16,40.40854368932039
2022-10-17,47.375533980582524
2022-10-18,44.58873786407767
2022-10-19,47.375533980582524
2022-10-20,43.19533980582524
2022-10-21,50.16233009708738
2022-10-22,68.27650485436894
2022-10-23,52.94912621359224
2022-10-24,55.73592233009709
2022-10-25,59.91611650485437
2022-10-26,58.52271844660194
2022-10-27,58.52271844660194
2022-10-28,61.3095145631068
2022-10-29,78.03029126213593
2022-10-30,48.768932038834954
2022-10-31,52.94912621359224
2022-11-01,51.55572815533981
2022-11-02,61.3095145631068
2022-11-03,62.702912621359225
2022-11-04,69.66990291262137
2022-11-05,103.11145631067961
2022-11-06,72.45669902912621
2022-11-07,73.85009708737864
2022-11-08,71.06330097087378
2022-11-09,62.702912621359225
2022-11-10,68.27650485436894
2022-11-11,83.60388349514564
2022-11-12,114.25864077669904
2022-11-13,86.39067961165048
2022-11-14,78.03029126213593
2022-11-15,75.24349514563107
2022-11-16,69.66990291262137
2022-11-17,66.88310679611651
2022-11-18,72.45669902912621
2022-11-19,104.50485436893204
2022-11-20,80.81708737864078
2022-11-21,80.81708737864078
2022-11-22,73.85009708737864
2022-11-23,78.03029126213593
2022-11-24,54.34252427184466
2022-11-25,139.33980582524273
2022-11-26,125.40582524271845
2022-11-27,90.57087378640777
2022-11-28,80.81708737864078
2022-11-29,73.85009708737864
2022-11-30,72.45669902912621
2022-12-01,71.06330097087378
2022-12-02,73.85009708737864
2022-12-03,98.93126213592234
2022-12-04,75.24349514563107
2022-12-05,71.06330097087378
2022-12-06,66.88310679611651
2022-12-07,62.702912621359225
2022-12-08,64.09631067961165
2022-12-09,66.88310679611651
2022-12-10,87.78407766990291
2022-12-11,66.88310679611651
2022-12-12,66.88310679611651
2022-12-13,62.702912621359225
2022-12-14,59.91611650485437
2022-12-15,57.12932038834952
2022-12-16,65.48970873786408
2022-12-17,87.78407766990291
2022-12-18,58.52271844660194
2022-12-19,66.88310679611651
2022-12-20,64.09631067961165
2022-12-21,65.48970873786408
2022-12-22,61.3095145631068
2022-12-23,64.09631067961165
2022-12-24,76.6368932038835
2022-12-25,34.834951456310684
2022-12-26,112.86524271844661
2022-12-27,65.48970873786408
2022-12-28,59.91611650485437
2022-12-29,59.91611650485437
2022-12-30,58.52271844660194
2022-12-31,65.48970873786408
2023-01-01,41.80194174757282
2023-01-02,86.39067961165048
2023-01-03,50.16233009708738
2023-01-04,47.375533980582524
2023-01-05,44.58873786407767
2023-01-06,45.9821359223301
2023-01-07,64.09631067961165
2023-01-08,43.19533980582524
2023-01-09,43.19533980582524
2023-01-10,39.015145631067966
2023-01-11,37.621747572815536
2023-01-12,37.621747572815536
2023-01-13,43.19533980582524
2023-01-14,59.91611650485437
2023-01-15,43.19533980582524
2023-01-16,61.3095145631068
2023-01-17,37.621747572815536
2023-01-18,34.834951456310684
2023-01-19,36.22834951456311
2023-01-20,41.80194174757282
2023-01-21,62.702912621359225
2023-01-22,40.40854368932039
2023-01-23,40.40854368932039
2023-01-24,36.22834951456311
2023-01-25,34.834951456310684
2023-01-26,36.22834951456311
2023-01-27,40.40854368932039
2023-01-28,59.91611650485437
2023-01-29,37.621747572815536
2023-01-30,34.834951456310684
2023-01-31,36.22834951456311
2023-02-01,33.441553398058254
2023-02-02,34.834951456310684
2023-02-03,41.80194174757282
2023-02-04,62.702912621359225
2023-02-05,40.40854368932039
2023-02-06,39.015145631067966
2023-02-07,40.40854368932039
2023-02-08,36.22834951456311
2023-02-09,37.621747572815536
2023-02-10,43.19533980582524
2023-02-11,61.3095145631068
2023-02-12,37.621747572815536
2023-02-13,40.40854368932039
2023-02-14,36.22834951456311
2023-02-15,30.6547572815534
2023-02-16,33.441553398058254
2023-02-17,39.015145631067966
2023-02-18,58.52271844660194
2023-02-19,40.40854368932039
2023-02-20,51.55572815533981
2023-02-21,34.834951456310684
2023-02-22,33.441553398058254
2023-02-23,33.441553398058254
2023-02-24,40.40854368932039
2023-02-25,58.52271844660194
2023-02-26,37.621747572815536
2023-02-27,36.22834951456311
2023-02-28,33.441553398058254
2023-03-01,34.834951456310684
2023-03-02,45.9821359223301
2023-03-03,39.015145631067966
2023-03-04,57.12932038834952
2023-03-05,37.621747572815536
2023-03-06,36.22834951456311
2023-03-07,36.22834951456311
2023-03-08,34.834951456310684
2023-03-09,34.834951456310684
2023-03-10,39.015145631067966
2023-03-11,55.73592233009709
2023-03-12,36.22834951456311
2023-03-13,39.015145631067966
2023-03-14,34.834951456310684
2023-03-15,36.22834951456311
2023-03-16,39.015145631067966
2023-03-17,37.621747572815536
2023-03-18,55.73592233009709
2023-03-19,34.834951456310684
2023-03-20,37.621747572815536
2023-03-21,37.621747572815536
2023-03-22,34.834951456310684
2023-03-23,34.834951456310684
2023-03-24,41.80194174757282
2023-03-25,54.34252427184466
2023-03-26,33.441553398058254
2023-03-27,36.22834951456311
2023-03-28,34.834951456310684
2023-03-29,33.441553398058254
2023-03-30,32.048155339805824
2023-03-31,34.834951456310684
2023-04-01,50.16233009708738
2023-04-02,29.26135922330097
2023-04-03,36.22834951456311
2023-04-04,32.048155339805824
2023-04-05,30.6547572815534
2023-04-06,34.834951456310684
2023-04-07,45.9821359223301
2023-04-08,50.16233009708738
2023-04-09,26.47456310679612
2023-04-10,33.441553398058254
2023-04-11,32.048155339805824
2023-04-12,30.6547572815534
2023-04-13,33.441553398058254
2023-04-14,36.22834951456311
2023-04-15,48.768932038834954
2023-04-16,32.048155339805824
2023-04-17,34.834951456310684
2023-04-18,27.867961165048545
2023-04-19,30.6547572815534
2023-04-20,32.048155339805824
2023-04-21,34.834951456310684
2023-04-22,48.768932038834954
2023-04-23,29.26135922330097
2023-04-24,34.834951456310684
2023-04-25,32.048155339805824
2023-04-26,33.468349514563116
2023-04-27,31.431844660194177
2023-04-28,34.83495145631069
2023-04-29,51.23417475728156
2023-04-30,29.36854368932039
2023-05-01,36.20155339805825
2023-05-02,32.10174757281554
2023-05-03,33.468349514563116
2023-05-04,34.16504854368932
2023-05-05,36.20155339805825
2023-05-06,49.86757281553399
2023-05-07,33.468349514563116
2023-05-08,37.56815533980583
2023-05-09,36.20155339805825
2023-05-10,36.20155339805825
2023-05-11,37.56815533980583
2023-05-12,40.97126213592233
2023-05-13,56.003883495145644
2023-05-14,30.735145631067965
2023-05-15,36.20155339805825
2023-05-16,33.468349514563116
2023-05-17,30.735145631067965
2023-05-18,36.20155339805825
2023-05-19,36.20155339805825
2023-05-20,52.60077669902913
2023-05-21,30.735145631067965
2023-05-22,34.83495145631069
2023-05-23,34.83495145631069
2023-05-24,33.468349514563116
2023-05-25,33.468349514563116
2023-05-26,36.174757281553404
2023-05-27,48.233009708737875
2023-05-28,30.81553398058253
2023-05-29,58.951456310679625
2023-05-30,32.15533980582525
2023-05-31,32.15533980582525
2023-06-01,33.49514563106797
2023-06-02,36.174757281553404
2023-06-03,45.55339805825244
2023-06-04,29.475728155339812
2023-06-05,33.49514563106797
2023-06-06,33.49514563106797
2023-06-07,33.49514563106797
2023-06-08,36.174757281553404
2023-06-09,38.854368932038845
2023-06-10,46.893203883495154
2023-06-11,30.81553398058253
2023-06-12,38.854368932038845
2023-06-13,36.174757281553404
2023-06-14,32.15533980582525
2023-06-15,37.514563106796125
2023-06-16,37.514563106796125
2023-06-17,46.893203883495154
2023-06-18,29.475728155339812
2023-06-19,41.53398058252428
2023-06-20,32.15533980582525
2023-06-21,34.83495145631069
2023-06-22,32.15533980582525
2023-06-23,36.174757281553404
2023-06-24,44.21359223300972
2023-06-25,30.81553398058253
2023-06-26,36.174757281553404
2023-06-27,38.854368932038845
2023-06-28,34.83495145631069
2023-06-29,34.83495145631069
2023-06-30,37.514563106796125
2023-07-01,45.55339805825244
2023-07-02,32.15533980582525
2023-07-03,49.572815533980595
2023-07-04,56.27184466019419
2023-07-05,33.49514563106797
2023-07-06,36.174757281553404
2023-07-07,41.53398058252428
2023-07-08,52.25242718446603
2023-07-09,34.83495145631069
2023-07-10,37.514563106796125
2023-07-11,34.83495145631069
2023-07-12,33.49514563106797
2023-07-13,37.514563106796125
2023-07-14,38.854368932038845
2023-07-15,46.893203883495154
2023-07-16,34.83495145631069
2023-07-17,38.854368932038845
2023-07-18,37.514563106796125
2023-07-19,37.514563106796125
2023-07-20,34.83495145631069
2023-07-21,36.174757281553404
2023-07-22,46.893203883495154
2023-07-23,33.49514563106797
2023-07-24,37.514563106796125
2023-07-25,33.49514563106797
2023-07-26,34.83495145631069
2023-07-27,33.49514563106797
2023-07-28,36.174757281553404
2023-07-29,46.893203883495154
2023-07-30,32.15533980582525
2023-07-31,36.174757281553404
2023-08-01,37.514563106796125
2023-08-02,34.83495145631069
2023-08-03,34.83495145631069
2023-08-04,38.854368932038845
2023-08-05,50.91262135922331
2023-08-06,34.83495145631069
2023-08-07,41.53398058252428
2023-08-08,37.514563106796125
2023-08-09,36.174757281553404
2023-08-10,36.174757281553404
2023-08-11,40.19417475728156
2023-08-12,54.93203883495147
2023-08-13,33.49514563106797
2023-08-14,41.53398058252428
2023-08-15,37.514563106796125
2023-08-16,36.174757281553404
2023-08-17,34.83495145631069
2023-08-18,41.53398058252428
2023-08-19,60.291262135922345
2023-08-20,34.83495145631069
2023-08-21,54.93203883495147
2023-08-22,49.572815533980595
2023-08-23,44.21359223300972
2023-08-24,41.53398058252428
2023-08-25,42.873786407767
2023-08-26,61.63106796116506
2023-08-27,38.854368932038845
2023-08-28,38.854368932038845
2023-08-29,33.49514563106797
2023-08-30,38.854368932038845
2023-08-31,36.174757281553404
2023-09-01,42.873786407767
2023-09-02,61.63106796116506
2023-09-03,42.873786407767
2023-09-04,87.08737864077672
2023-09-05,38.854368932038845
2023-09-06,37.514563106796125
2023-09-07,36.174757281553404
2023-09-08,41.53398058252428
2023-09-09,61.63106796116506
2023-09-10,37.514563106796125
2023-09-11,40.19417475728156
2023-09-12,41.53398058252428
2023-09-13,36.174757281553404
2023-09-14,37.514563106796125
2023-09-15,44.21359223300972
2023-09-16,60.291262135922345
2023-09-17,40.19417475728156
2023-09-18,41.53398058252428
2023-09-19,41.53398058252428
2023-09-20,37.514563106796125
2023-09-21,38.854368932038845
2023-09-22,42.873786407767
2023-09-23,64.3106796116505
2023-09-24,42.873786407767
2023-09-25,40.19417475728156
2023-09-26,37.514563106796125
2023-09-27,38.854368932038845
2023-09-28,40.19417475728156
2023-09-29,44.21359223300972
2023-09-30,61.63106796116506
2023-10-01,38.854368932038845
2023-10-02,41.53398058252428
2023-10-03,40.19417475728156
2023-10-04,38.854368932038845
2023-10-05,42.873786407767
2023-10-06,46.893203883495154
2023-10-07,61.63106796116506
2023-10-08,40.19417475728156
2023-10-09,50.91262135922331
2023-10-10,38.854368932038845
2023-10-11,37.514563106796125
2023-10-12,41.53398058252428
2023-10-13,48.233009708737875
2023-10-14,64.3106796116505
2023-10-15,40.19417475728156
2023-10-16,46.893203883495154
2023-10-17,42.873786407767
2023-10-18,41.53398058252428
2023-10-19,45.55339805825244
2023-10-20,49.572815533980595
2023-10-21,62.97087378640778
2023-10-22,42.873786407767
2023-10-23,48.233009708737875
2023-10-24,45.55339805825244
2023-10-25,46.893203883495154
2023-10-26,48.233009708737875
2023-10-27,53.59223300970875
2023-10-28,69.66990291262138
2023-10-29,42.873786407767
2023-10-30,52.25242718446603
2023-10-31,49.572815533980595
2023-11-01,52.25242718446603
2023-11-02,57.611650485436904
2023-11-03,64.3106796116505
2023-11-04,93.78640776699031
2023-11-05,68.33009708737866
2023-11-06,65.65048543689322
2023-11-07,64.3106796116505
2023-11-08,65.65048543689322
2023-11-09,61.63106796116506
2023-11-10,79.04854368932041
2023-11-11,105.84466019417478
2023-11-12,75.02912621359225
2023-11-13,73.68932038834953
2023-11-14,66.99029126213594
2023-11-15,68.33009708737866
2023-11-16,64.3106796116505
2023-11-17,66.99029126213594
2023-11-18,104.50485436893206
2023-11-19,72.34951456310681
2023-11-20,77.70873786407769
2023-11-21,73.68932038834953
2023-11-22,75.02912621359225
2023-11-23,56.27184466019419
2023-11-24,131.30097087378644
2023-11-25,133.98058252427188
2023-11-26,89.76699029126216
2023-11-27,79.04854368932041
2023-11-28,69.66990291262138
2023-11-29,69.66990291262138
2023-11-30,66.99029126213594
2023-12-01,77.70873786407769
2023-12-02,108.52427184466022
2023-12-03,73.68932038834953
2023-12-04,68.33009708737866
2023-12-05,68.33009708737866
2023-12-06,60.291262135922345
2023-12-07,58.951456310679625
2023-12-08,62.97087378640778
2023-12-09,89.76699029126216
2023-12-10,61.63106796116506
2023-12-11,56.27184466019419
2023-12-12,57.611650485436904
2023-12-13,56.27184466019419
2023-12-14,53.59223300970875
2023-12-15,56.27184466019419
2023-12-16,76.36893203883497
2023-12-17,56.27184466019419
2023-12-18,58.951456310679625
2023-12-19,62.97087378640778
2023-12-20,60.291262135922345
2023-12-21,58.951456310679625
2023-12-22,68.22792692980201
2023-12-23,84.22951267281712
2023-12-24,48.447132273020856
2023-12-25,30.89089352943339
2023-12-26,88.45109663055865
2023-12-27,54.893272143956075
2023-12-28,53.33861914338374
2023-12-29,54.45089709998059
2023-12-30,64.44871801603597
2023-12-31,44.225548315279326
2024-01-01,84.67188771679261
2024-01-02,53.33861914338374
2024-01-03,45.78020131585167
2024-01-04,37.77940844434411
2024-01-05,41.55861735811014
2024-01-06,56.44792514452841
2024-01-07,36.22475544377177
2024-01-08,32.00317148603024
2024-01-09,30.448518485457903
2024-01-10,32.00317148603024
2024-01-11,29.778615572836543
2024-01-12,33.115449442627096
2024-01-13,49.559410229617704
2024-01-14,33.557824486602584
2024-01-15,40.0039643575378
2024-01-16,29.336240528861055
2024-01-17,28.223962572264206
2024-01-18,29.336240528861055
2024-01-19,30.89089352943339
2024-01-20,49.559410229617704
2024-01-21,31.851003166235234
2024-01-22,30.081502990333277
2024-01-23,29.1967529023823
2024-01-24,30.081502990333277
2024-01-25,28.31200281443132
2024-01-26,31.851003166235234
2024-01-27,51.315505101156766
2024-01-28,32.735753254186214
2024-01-29,31.851003166235234
2024-01-30,30.081502990333277
2024-01-31,30.081502990333277
2024-02-01,28.31200281443132
2024-02-02,33.62050334213719
2024-02-03,53.08500527705873
2024-02-04,35.39000351803915
2024-02-05,31.851003166235234
2024-02-06,28.31200281443132
2024-02-07,30.966253078284257
2024-02-08,30.081502990333277
2024-02-09,33.62050334213719
2024-02-10,53.08500527705873
2024-02-11,33.62050334213719
2024-02-12,30.966253078284257
2024-02-13,37.159503693941105
2024-02-14,31.851003166235234
2024-02-15,28.31200281443132
2024-02-16,34.505253430088175
2024-02-17,47.77650474935285
2024-02-18,34.505253430088175
2024-02-19,42.46800422164698
2024-02-20,30.081502990333277
2024-02-21,30.081502990333277
2024-02-22,29.1967529023823
2024-02-23,34.505253430088175
2024-02-24,50.43075501320579
2024-02-25,33.62050334213719
2024-02-26,30.966253078284257
2024-02-27,29.1967529023823
2024-02-28,28.31200281443132
2024-02-29,29.1967529023823
2024-03-01,33.62050334213719
2024-03-02,49.54600492525481
2024-03-03,36.27475360599013
2024-03-04,32.735753254186214
2024-03-05,34.505253430088175
2024-03-06,30.081502990333277
2024-03-07,30.081502990333277
2024-03-08,30.966253078284257
2024-03-09,48.66125483730383
2024-03-10,33.62050334213719
2024-03-11,31.851003166235234
2024-03-12,30.081502990333277
2024-03-13,29.1967529023823
2024-03-14,29.1967529023823
2024-03-15,32.735753254186214
2024-03-16,48.66125483730383
2024-03-17,32.735753254186214
2024-03-18,30.966253078284257
2024-03-19,27.42725272648034
2024-03-20,28.31200281443132
2024-03-21,30.081502990333277
2024-03-22,32.735753254186214
2024-03-23,45.122254485499916
2024-03-24,33.62050334213719
2024-03-25,30.081502990333277
2024-03-26,28.31200281443132
2024-03-27,30.966253078284257
2024-03-28,35.39000351803915
2024-03-29,37.159503693941105
2024-03-30,40.698504045745025
2024-03-31,23.888252374676426
2024-04-01,30.966253078284257
2024-04-02,29.1967529023823
2024-04-03,28.31200281443132
2024-04-04,29.1967529023823
2024-04-05,36.27475360599013
2024-04-06,46.891754661401876
2024-04-07,29.1967529023823
2024-04-08,26.542502638529363
2024-04-09,29.1967529023823
2024-04-10,29.1967529023823
2024-04-11,28.31200281443132
2024-04-12,31.851003166235234
2024-04-13,41.583254133696
2024-04-14,30.081502990333277
2024-04-15,31.851003166235234
2024-04-16,28.31200281443132
2024-04-17,30.966253078284257
2024-04-18,30.966253078284257
2024-04-19,29.1967529023823
2024-04-20,43.35275430959796
2024-04-21,30.081502990333277
2024-04-22,31.851003166235234
2024-04-23,29.1967529023823
2024-04-24,30.966253078284257
2024-04-25,31.851003166235234
2024-04-26,33.62050334213719
2024-04-27,44.23750439754894
2024-04-28,31.851003166235234
2024-04-29,31.851003166235234
2024-04-30,30.081502990333277
2024-05-01,29.1967529023823
2024-05-02,30.966253078284257
2024-05-03,34.505253430088175
2024-05-04,46.00700457345089
2024-05-05,30.081502990333277
2024-05-06,31.851003166235234
2024-05-07,32.735753254186214
2024-05-08,32.735753254186214
2024-05-09,34.505253430088175
2024-05-10,35.39000351803915
2024-05-11,52.20025518910775
2024-05-12,29.1967529023823
2024-05-13,30.966253078284257
2024-05-14,30.966253078284257
2024-05-15,31.851003166235234
2024-05-16,30.081502990333277
2024-05-17,37.159503693941105
2024-05-18,51.315505101156766
2024-05-19,31.851003166235234
2024-05-20,31.851003166235234
2024-05-21,32.735753254186214
2024-05-22,30.081502990333277
2024-05-23,30.966253078284257
2024-05-24,36.27475360599013
2024-05-25,42.46800422164698
2024-05-26,32.735753254186214
2024-05-27,59.27825589271558
2024-05-28,29.1967529023823
2024-05-29,32.735753254186214
2024-05-30,31.851003166235234
2024-05-31,32.735753254186214
2024-06-01,42.46800422164698
2024-06-02,30.966253078284257
2024-06-03,31.851003166235234
2024-06-04,31.851003166235234
2024-06-05,31.851003166235234
2024-06-06,31.851003166235234
2024-06-07,31.851003166235234
2024-06-08,42.46800422164698
2024-06-09,30.081502990333277
2024-06-10,34.505253430088175
2024-06-11,30.966253078284257
2024-06-12,29.1967529023823
2024-06-13,30.966253078284257
2024-06-14,33.62050334213719
2024-06-15,39.81375395779404
2024-06-16,28.31200281443132
2024-06-17,30.081502990333277
2024-06-18,30.081502990333277
2024-06-19,31.851003166235234
2024-06-20,32.735753254186214
2024-06-21,32.735753254186214
2024-06-22,41.583254133696
2024-06-23,30.081502990333277
2024-06-24,30.966253078284257
2024-06-25,30.081502990333277
2024-06-26,30.081502990333277
2024-06-27,30.966253078284257
2024-06-28,33.62050334213719
2024-06-29,40.698504045745025
2024-06-30,30.081502990333277
2024-07-01,36.27475360599013
2024-07-02,31.851003166235234
2024-07-03,34.505253430088175
2024-07-04,46.891754661401876
2024-07-05,36.27475360599013
2024-07-06,40.698504045745025
2024-07-07,31.851003166235234
2024-07-08,30.081502990333277
2024-07-09,32.735753254186214
2024-07-10,31.851003166235234
2024-07-11,32.735753254186214
2024-07-12,32.735753254186214
2024-07-13,45.122254485499916
2024-07-14,28.31200281443132
2024-07-15,32.735753254186214
2024-07-16,31.851003166235234
2024-07-17,30.081502990333277
2024-07-18,33.62050334213719
2024-07-19,34.505253430088175
2024-07-20,46.891754661401876
2024-07-21,30.966253078284257
2024-07-22,33.62050334213719
2024-07-23,33.62050334213719
2024-07-24,33.62050334213719
2024-07-25,35.39000351803915
2024-07-26,37.159503693941105
2024-07-27,46.891754661401876
2024-07-28,30.966253078284257
2024-07-29,33.62050334213719
2024-07-30,34.505253430088175
2024-07-31,32.735753254186214
2024-08-01,32.735753254186214
2024-08-02,38.04425378189209
2024-08-03,50.43075501320579
2024-08-04,33.62050334213719
2024-08-05,34.505253430088175
2024-08-06,32.735753254186214
2024-08-07,36.27475360599013
2024-08-08,32.735753254186214
2024-08-09,36.27475360599013
2024-08-10,51.315505101156766
2024-08-11,35.39000351803915
2024-08-12,39.81375395779404
2024-08-13,38.04425378189209
2024-08-14,38.04425378189209
2024-08-15,36.27475360599013
2024-08-16,38.929003869843065
2024-08-17,61.932506156568515
2024-08-18,36.20102443199421
2024-08-19,42.394275047651064
2024-08-20,41.951900003675576
2024-08-21,37.159503693941105
2024-08-22,34.28406590810043
2024-08-23,39.076462217834894
2024-08-24,58.614693326752345
2024-08-25,35.758649388018725
2024-08-26,37.159503693941105
2024-08-27,34.28406590810043
2024-08-28,33.841690864124935
2024-08-29,33.32558664615353
2024-08-30,39.076462217834894
2024-08-31,59.57317258869924
2024-09-01,41.951900003675576
2024-09-02,85.30465431327353
2024-09-03,37.159503693941105
2024-09-04,34.28406590810043
2024-09-05,34.80017012607183
2024-09-06,38.117982955888
2024-09-07,60.974026894621616
2024-09-08,36.20102443199421
2024-09-09,34.28406590810043
2024-09-10,33.841690864124935
2024-09-11,33.32558664615353
2024-09-12,36.20102443199421
2024-09-13,39.51883726181038
2024-09-14,62.890985418515406
2024-09-15,32.883211602178044
2024-09-16,36.20102443199421
2024-09-17,36.1272952579983
2024-09-18,36.1272952579983
2024-09-19,37.159503693941105
2024-09-20,41.28833743771234
2024-09-21,60.9002977206257
2024-09-22,34.06287838611268
