Time,bangladesh
2024-09-23,64.6986388147763
2024-09-24,59.30708558021161
2024-09-25,56.611308962929265
2024-09-26,62.00286219749396
2024-09-27,140.180384098682
2024-09-28,140.180384098682
2024-09-29,124.00572439498792
2024-09-30,172.52970350607015
2024-10-01,215.6621293825877
2024-10-02,64.6986388147763
2024-10-03,53.91553234564692
2024-10-04,48.52397911108223
2024-10-05,59.30708558021161
2024-10-06,207.57479953074065
2024-10-07,75.4817452839057
2024-10-08,62.00286219749396
2024-10-09,183.31280997519954
2024-10-10,75.4817452839057
2024-10-11,64.6986388147763
2024-10-12,256.0987786418229
2024-10-13,83.56907513575273
2024-10-14,48.52397911108223
2024-10-15,48.52397911108223
2024-10-16,45.828202493799886
2024-10-17,43.13242587651754
2024-10-18,45.828202493799886
2024-10-19,40.43664925923519
2024-10-20,40.43664925923519
2024-10-21,64.6986388147763
2024-10-22,56.611308962929265
2024-10-23,64.6986388147763
2024-10-24,53.91553234564692
2024-10-25,43.13242587651754
2024-10-26,40.43664925923519
2024-10-27,43.13242587651754
2024-10-28,45.828202493799886
2024-10-29,53.91553234564692
2024-10-30,72.78596866662335
2024-10-31,67.39441543205865
2024-11-01,45.828202493799886
2024-11-02,40.43664925923519
2024-11-03,43.13242587651754
2024-11-04,45.828202493799886
2024-11-05,40.43664925923519
2024-11-06,56.611308962929265
2024-11-07,48.52397911108223
2024-11-08,43.13242587651754
2024-11-09,88.96062837031742
2024-11-10,51.219755728364575
2024-11-11,78.17752190118803
2024-11-12,48.52397911108223
2024-11-13,51.219755728364575
2024-11-14,43.13242587651754
2024-11-15,45.828202493799886
2024-11-16,40.43664925923519
2024-11-17,45.828202493799886
2024-11-18,48.52397911108223
2024-11-19,45.828202493799886
2024-11-20,40.43664925923519
2024-11-21,45.828202493799886
2024-11-22,56.611308962929265
2024-11-23,59.30708558021161
2024-11-24,62.00286219749396
2024-11-25,72.78596866662335
2024-11-26,67.39441543205865
2024-11-27,48.52397911108223
2024-11-28,48.52397911108223
2024-11-29,45.828202493799886
2024-11-30,56.611308962929265
2024-12-01,67.39441543205865
2024-12-02,75.4817452839057
2024-12-03,80.87329851847038
2024-12-04,56.611308962929265
2024-12-05,51.219755728364575
2024-12-06,51.219755728364575
2024-12-07,43.13242587651754
2024-12-08,80.87329851847038
2024-12-09,62.00286219749396
2024-12-10,70.090192049341
2024-12-11,51.219755728364575
2024-12-12,80.87329851847038
2024-12-13,51.219755728364575
2024-12-14,48.52397911108223
2024-12-15,53.91553234564692
2024-12-16,75.4817452839057
2024-12-17,53.91553234564692
2024-12-18,78.17752190118803
2024-12-19,51.219755728364575
2024-12-20,78.17752190118803
2024-12-21,40.43664925923519
2024-12-22,48.52397911108223
2024-12-23,45.828202493799886
2024-12-24,45.828202493799886
2024-12-25,43.13242587651754
2024-12-26,40.43664925923519
2024-12-27,43.13242587651754
2024-12-28,40.43664925923519
2024-12-29,40.43664925923519
2024-12-30,40.43664925923519
2024-12-31,40.43664925923519
2025-01-01,43.13242587651754
2025-01-02,43.13242587651754
2025-01-03,43.13242587651754
2025-01-04,43.13242587651754
2025-01-05,43.13242587651754
2025-01-06,45.828202493799886
2025-01-07,45.828202493799886
2025-01-08,45.828202493799886
2025-01-09,40.43664925923519
2025-01-10,43.13242587651754
2025-01-11,37.74087264195285
2025-01-12,43.13242587651754
2025-01-13,45.828202493799886
2025-01-14,45.828202493799886
2025-01-15,43.13242587651754
2025-01-16,43.13242587651754
2025-01-17,40.43664925923519
2025-01-18,40.43664925923519
2025-01-19,43.13242587651754
2025-01-20,43.13242587651754
2025-01-21,43.13242587651754
2025-01-22,43.13242587651754
2025-01-23,45.828202493799886
2025-01-24,48.52397911108223
2025-01-25,43.13242587651754
2025-01-26,48.52397911108223
2025-01-27,45.828202493799886
2025-01-28,45.828202493799886
2025-01-29,51.219755728364575
2025-01-30,45.828202493799886
2025-01-31,45.828202493799886
2025-02-01,43.13242587651754
2025-02-02,43.13242587651754
2025-02-03,40.43664925923519
2025-02-04,40.43664925923519
2025-02-05,43.13242587651754
2025-02-06,48.52397911108223
2025-02-07,43.13242587651754
2025-02-08,43.13242587651754
2025-02-09,48.52397911108223
2025-02-10,43.13242587651754
2025-02-11,45.828202493799886
2025-02-12,43.13242587651754
2025-02-13,40.43664925923519
2025-02-14,43.13242587651754
2025-02-15,45.828202493799886
2025-02-16,43.13242587651754
2025-02-17,43.13242587651754
2025-02-18,43.13242587651754
2025-02-19,51.219755728364575
2025-02-20,258.7945552591052
2025-02-21,67.39441543205865
2025-02-22,51.219755728364575
2025-02-23,51.219755728364575
2025-02-24,132.09305424683495
2025-02-25,56.611308962929265
2025-02-26,45.828202493799886
2025-02-27,105.1352880740115
2025-02-28,45.828202493799886
2025-03-01,40.43664925923519
2025-03-02,40.43664925923519
2025-03-03,45.828202493799886
2025-03-04,40.43664925923519
2025-03-05,43.13242587651754
2025-03-06,43.13242587651754
2025-03-07,43.13242587651754
2025-03-08,45.828202493799886
2025-03-09,48.52397911108223
2025-03-10,48.52397911108223
2025-03-11,43.13242587651754
2025-03-12,43.13242587651754
2025-03-13,43.13242587651754
2025-03-14,45.828202493799886
2025-03-15,40.43664925923519
2025-03-16,48.52397911108223
2025-03-17,45.828202493799886
2025-03-18,45.828202493799886
2025-03-19,45.828202493799886
2025-03-20,45.828202493799886
2025-03-21,40.43664925923519
2025-03-22,40.43664925923519
2025-03-23,43.13242587651754
2025-03-24,48.52397911108223
2025-03-25,102.43951145672915
2025-03-26,51.219755728364575
2025-03-27,48.52397911108223
2025-03-28,48.52397911108223
2025-03-29,48.52397911108223
2025-03-30,48.52397911108223
2025-03-31,45.828202493799886
2025-04-01,45.828202493799886
2025-04-02,48.52397911108223
2025-04-03,53.91553234564692
2025-04-04,56.611308962929265
2025-04-05,48.52397911108223
2025-04-06,45.828202493799886
2025-04-07,45.828202493799886
2025-04-08,48.52397911108223
2025-04-09,48.52397911108223
2025-04-10,48.52397911108223
2025-04-11,51.219755728364575
2025-04-12,43.13242587651754
2025-04-13,56.611308962929265
2025-04-14,51.219755728364575
2025-04-15,51.219755728364575
2025-04-16,49.8718674197234
2025-04-17,51.219755728364575
2025-04-18,43.13242587651754
2025-04-19,51.219755728364575
2025-04-20,64.6986388147763
2025-04-21,52.56764403700575
2025-04-22,55.26342065428809
2025-04-23,55.26342065428809
2025-04-24,52.56764403700575
2025-04-25,41.78453756787636
2025-04-26,40.43664925923519
2025-04-27,51.219755728364575
2025-04-28,67.39441543205865
2025-04-29,64.6986388147763
2025-04-30,66.04652712341748
2025-05-01,52.56764403700575
2025-05-02,53.91553234564692
2025-05-03,52.56764403700575
2025-05-04,53.91553234564692
2025-05-05,52.56764403700575
2025-05-06,53.91553234564692
2025-05-07,67.39441543205865
2025-05-08,64.6986388147763
2025-05-09,55.26342065428809
2025-05-10,56.611308962929265
2025-05-11,56.611308962929265
2025-05-12,55.26342065428809
2025-05-13,55.26342065428809
2025-05-14,55.26342065428809
2025-05-15,53.915532345646916
2025-05-16,53.915532345646916
2025-05-17,67.39441543205865
2025-05-18,53.915532345646916
2025-05-19,67.39441543205865
2025-05-20,53.915532345646916
2025-05-21,53.915532345646916
2025-05-22,53.915532345646916
2025-05-23,53.915532345646916
2025-05-24,53.915532345646916
2025-05-25,53.915532345646916
2025-05-26,53.915532345646916
2025-05-27,53.915532345646916
2025-05-28,107.83106469129383
2025-05-29,53.915532345646916
2025-05-30,80.87329851847038
2025-05-31,53.915532345646916
2025-06-01,80.87329851847038
2025-06-02,40.43664925923519
2025-06-03,40.43664925923519
2025-06-04,53.915532345646916
2025-06-05,40.43664925923519
2025-06-06,40.43664925923519
2025-06-07,40.43664925923519
2025-06-08,40.43664925923519
2025-06-09,40.43664925923519
2025-06-10,53.915532345646916
2025-06-11,40.43664925923519
2025-06-12,40.43664925923519
2025-06-13,40.43664925923519
2025-06-14,53.915532345646916
2025-06-15,40.43664925923519
2025-06-16,40.43664925923519
2025-06-17,67.39441543205865
2025-06-18,53.915532345646916
2025-06-19,53.915532345646916
2025-06-20,53.915532345646916
2025-06-21,67.39441543205865
2025-06-22,40.43664925923519
2025-06-23,40.43664925923519
2025-06-24,53.915532345646916
2025-06-25,67.39441543205865
2025-06-26,53.915532345646916
2025-06-27,53.915532345646916
2025-06-28,53.915532345646916
2025-06-29,53.915532345646916
2025-06-30,40.43664925923519
2025-07-01,40.43664925923519
2025-07-02,53.915532345646916
2025-07-03,40.43664925923519
2025-07-04,40.43664925923519
2025-07-05,67.39441543205865
2025-07-06,40.43664925923519
2025-07-07,40.43664925923519
2025-07-08,67.39441543205865
2025-07-09,80.87329851847038
2025-07-10,80.87329851847038
2025-07-11,80.87329851847038
2025-07-12,80.87329851847038
2025-07-13,94.3521816048821
2025-07-14,67.39441543205865
2025-07-15,67.39441543205865
2025-07-16,94.3521816048821
2025-07-17,417.8453756787636
2025-07-18,107.83106469129383
2025-07-19,714.3808035798216
2025-07-20,741.3385697526451
2025-07-21,727.8596866662334
2025-07-22,525.6764403700574
2025-07-23,269.5776617282346
2025-07-24,323.4931940738815
2025-07-25,296.53542790105803
2025-07-26,485.23979111082224
2025-07-27,525.6764403700574
2025-07-28,390.88760950594013
2025-07-29,808.7329851847037
2025-07-30,1347.888308641173
2025-07-31,983.9584653080562
2025-08-01,606.5497388885278
2025-08-02,40.43664925923519
2025-08-03,40.43664925923519
2025-08-04,40.43664925923519
2025-08-05,148.26771395052901
2025-08-06,229.1410124689994
2025-08-07,175.22548012335247
2025-08-08,175.22548012335247
2025-08-09,256.09877864182283
2025-08-10,269.5776617282346
2025-08-11,188.7043632097642
2025-08-12,80.87329851847038
2025-08-13,40.43664925923519
2025-08-14,53.915532345646916
2025-08-15,67.39441543205865
2025-08-16,53.915532345646916
2025-08-17,53.915532345646916
2025-08-18,40.43664925923519
2025-08-19,40.43664925923519
2025-08-20,40.43664925923519
2025-08-21,40.43664925923519
2025-08-22,40.43664925923519
2025-08-23,40.43664925923519
2025-08-24,40.43664925923519
2025-08-25,40.43664925923519
2025-08-26,40.43664925923519
2025-08-27,40.43664925923519
2025-08-28,40.43664925923519
2025-08-29,40.43664925923519
2025-08-30,53.915532345646916
2025-08-31,40.43664925923519
2025-09-01,67.39441543205865
2025-09-02,40.43664925923519
2025-09-03,53.915532345646916
2025-09-04,40.43664925923519
2025-09-05,40.43664925923519
2025-09-06,40.43664925923519
2025-09-07,40.43664925923519
2025-09-08,40.43664925923519
2025-09-09,40.43664925923519
2025-09-10,40.43664925923519
2025-09-11,67.39441543205865
2025-09-12,40.43664925923519
2025-09-13,80.87329851847038
2025-09-14,40.43664925923519
2025-09-15,40.43664925923519
2025-09-16,94.3521816048821
2025-09-17,53.915532345646916
2025-09-18,53.915532345646916
2025-09-19,53.915532345646916
2025-09-20,107.83106469129383
2025-09-21,53.915532345646916
2025-09-22,53.915532345646916
2025-09-23,67.39441543205865
2025-09-24,296.53542790105803
2025-09-25,229.1410124689994
2025-09-26,53.915532345646916
2025-09-27,53.915532345646916
2025-09-28,53.915532345646916
2025-09-29,53.915532345646916
2025-09-30,67.39441543205865
2025-10-01,40.43664925923519
2025-10-02,107.83106469129383
2025-10-03,350.45096024670494
2025-10-04,53.915532345646916
2025-10-05,80.87329851847038
2025-10-06,40.43664925923519
2025-10-07,67.39441543205865
2025-10-08,94.3521816048821
2025-10-09,94.3521816048821
2025-10-10,646.986388147763
2025-10-11,80.87329851847038
2025-10-12,40.43664925923519
2025-10-13,80.87329851847038
2025-10-14,94.3521816048821
2025-10-15,1240.057243949879
2025-10-16,53.915532345646916
2025-10-17,40.43664925923519
2025-10-18,67.39441543205865
2025-10-19,53.915532345646916
2025-10-20,67.39441543205865
2025-10-21,161.74659703694076
2025-10-22,215.66212938258766
2025-10-23,148.26771395052901
2025-10-24,53.915532345646916
2025-10-25,40.43664925923519
2025-10-26,67.39441543205865
2025-10-27,80.87329851847038
2025-10-28,53.915532345646916
2025-10-29,80.87329851847038
2025-10-30,121.30994777770556
2025-10-31,134.7888308641173
2025-11-01,121.30994777770556
2025-11-02,134.7888308641173
2025-11-03,121.30994777770556
2025-11-04,121.30994777770556
2025-11-05,107.83106469129383
2025-11-06,121.30994777770556
2025-11-07,121.30994777770556
2025-11-08,121.30994777770556
2025-11-09,121.30994777770556
2025-11-10,121.30994777770556
2025-11-11,161.74659703694076
2025-11-12,161.74659703694076
2025-11-13,188.7043632097642
2025-11-14,134.7888308641173
2025-11-15,107.83106469129383
2025-11-16,107.83106469129383
2025-11-17,148.26771395052901
2025-11-18,215.66212938258766
2025-11-19,175.22548012335247
2025-11-20,175.22548012335247
2025-11-21,229.1410124689994
2025-11-22,202.18324629617592
2025-11-23,161.74659703694076
2025-11-24,121.30994777770556
2025-11-25,134.7888308641173
2025-11-26,175.22548012335247
2025-11-27,202.18324629617592
2025-11-28,202.18324629617592
2025-11-29,215.66212938258766
2025-11-30,215.66212938258766
2025-12-01,202.18324629617592
2025-12-02,229.1410124689994
2025-12-03,229.1410124689994
2025-12-04,202.18324629617592
2025-12-05,202.18324629617592
2025-12-06,215.66212938258766
2025-12-07,229.1410124689994
2025-12-08,202.18324629617592
2025-12-09,215.66212938258766
2025-12-10,229.1410124689994
2025-12-11,201.2204689328608
2025-12-12,215.66212938258764
2025-12-13,159.8210423103105
2025-12-14,165.59770649020123
2025-12-15,161.74659703694073
2025-12-16,159.8210423103105
2025-12-17,186.77880848313396
2025-12-18,203.14602365949105
2025-12-19,188.7043632097642
2025-12-20,147.3049365872139
2025-12-21,124.19827986765092
2025-12-22,118.42161568776018
2025-12-23,124.19827986765092
2025-12-24,124.19827986765092
2025-12-25,120.34717041439043
2025-12-26,109.75661941792407
2025-12-27,97.24051369482747
2025-12-28,95.31495896819723
2025-12-29,93.38940424156698
2025-12-30,107.83106469129382
2025-12-31,91.46384951493673
2026-01-01,91.46384951493673
2026-01-02,93.38940424156698
2026-01-03,95.31495896819723
2026-01-04,95.31495896819723
2026-01-05,95.31495896819723
2026-01-06,93.38940424156698
2026-01-07,107.83106469129382
2026-01-08,120.34717041439043
2026-01-09,109.75661941792407
2026-01-10,119.3843930510753
2026-01-11,111.68217414455432
2026-01-12,115.53328359781482
2026-01-13,130.9377214108568
2026-01-14,157.89548758368025
2026-01-15,150.19326867715927
2026-01-16,119.3843930510753
2026-01-17,154.04437813041974
2026-01-18,146.34215922389876
2026-01-19,142.49104977063826
2026-01-20,150.19326867715927
2026-01-21,188.70436320976418
2026-01-22,161.74659703694073
2026-01-23,157.89548758368025
2026-01-24,192.5554726630247
2026-01-25,204.10880102280618
2026-01-26,181.0021443032432
2026-01-27,165.59770649020123
2026-01-28,165.59770649020123
2026-01-29,177.15103484998272
2026-01-30,184.8532537565037
2026-01-31,204.10880102280618
2026-02-01,258.0243333684531
2026-02-02,184.8532537565037
2026-02-03,173.29992539672222
2026-02-04,261.8754428217136
2026-02-05,304.237646807579
2026-02-06,219.51323883584814
2026-02-07,184.8532537565037
2026-02-08,207.95991047606665
2026-02-09,204.10880102280618
2026-02-10,192.5554726630247
2026-02-11,165.59770649020123
2026-02-12,258.0243333684531
2026-02-13,385.1109453260494
2026-02-14,273.42877118149505
2026-02-15,219.51323883584814
2026-02-16,207.95991047606665
2026-02-17,204.10880102280618
2026-02-18,157.89548758368025
2026-02-19,142.49104977063826
2026-02-20,123.2355025043358
2026-02-21,130.9377214108568
2026-02-22,130.9377214108568
2026-02-23,154.04437813041974
2026-02-24,134.78883086411727
2026-02-25,150.19326867715927
2026-02-26,157.89548758368025
2026-02-27,196.40658211628516
2026-02-28,80.87329851847036
2026-03-01,73.17107961194938
2026-03-02,127.08661195759629
2026-03-03,184.8532537565037
2026-03-04,146.34215922389876
2026-03-05,157.89548758368025
2026-03-06,127.08661195759629
2026-03-07,103.97995523803333
2026-03-08,92.42662687825185
2026-03-09,107.83106469129382
2026-03-10,107.83106469129382
2026-03-11,184.8532537565037
2026-03-12,123.2355025043358
2026-03-13,204.10880102280618
2026-03-14,103.97995523803333
2026-03-15,242.6198955554111
2026-03-16,119.3843930510753
2026-03-17,130.9377214108568
2026-03-18,192.5554726630247
2026-03-19,196.40658211628516
2026-03-20,161.74659703694073
2026-03-21,134.78883086411727
2026-03-22,130.9377214108568
2026-03-23,130.9377214108568
2026-03-24,100.12884578477284
2026-03-25,123.2355025043358
2026-03-26,134.78883086411727
2026-03-27,142.49104977063826
2026-03-28,154.04437813041974
2026-03-29,169.4488159434617
2026-03-30,142.49104977063826
2026-03-31,142.49104977063826
2026-04-01,130.9377214108568
2026-04-02,130.9377214108568
2026-04-03,142.49104977063826
2026-04-04,111.68217414455432
2026-04-05,146.34215922389876
2026-04-06,146.34215922389876
2026-04-07,146.34215922389876
2026-04-08,184.8532537565037
2026-04-09,192.5554726630247
2026-04-10,165.59770649020123
2026-04-11,138.63994031737778
2026-04-12,103.97995523803333
2026-04-13,119.3843930510753
2026-04-14,154.04437813041974
2026-04-15,161.74659703694073
2026-04-16,130.9377214108568
2026-04-17,258.0243333684531
2026-04-18,165.59770649020123
2026-04-19,130.9377214108568
2026-04-20,123.2355025043358
2026-04-21,123.2355025043358
2026-04-22,142.49104977063826
2026-04-23,161.74659703694073
2026-04-24,142.49104977063826
2026-04-25,138.63994031737778
2026-04-26,154.04437813041974
2026-04-27,142.49104977063826
2026-04-28,115.53328359781482
2026-04-29,154.04437813041974
2026-04-30,181.0021443032432
2026-05-01,146.34215922389876
2026-05-02,188.70436320976418
2026-05-03,188.70436320976418
2026-05-04,161.74659703694073
2026-05-05,154.04437813041974
2026-05-06,142.49104977063826
2026-05-07,154.04437813041974
2026-05-08,173.29992539672222
2026-05-09,130.9377214108568
2026-05-10,150.19326867715927
2026-05-11,142.49104977063826
2026-05-12,154.04437813041974
2026-05-13,127.08661195759629
2026-05-14,127.08661195759629
2026-05-15,130.9377214108568
2026-05-16,157.89548758368025
2026-05-17,173.29992539672222
2026-05-18,157.89548758368025
2026-05-19,157.89548758368025
2026-05-20,173.29992539672222
2026-05-21,130.9377214108568
2026-05-22,150.19326867715927
2026-05-23,173.29992539672222
2026-05-24,169.4488159434617
2026-05-25,173.29992539672222
2026-05-26,142.49104977063826
2026-05-27,134.78883086411727
2026-05-28,154.04437813041974
2026-05-29,169.4488159434617
2026-05-30,192.5554726630247
2026-05-31,196.40658211628516
