Time,wakanda_forever
2022-07-10,2.0
2022-07-11,2.0
2022-07-12,1.0
2022-07-13,2.0
2022-07-14,2.0
2022-07-15,2.0
2022-07-16,3.0
2022-07-17,3.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,2.0
2022-07-24,100.0
2022-07-25,43.0
2022-07-26,31.0
2022-07-27,17.0
2022-07-28,12.0
2022-07-29,10.0
2022-07-30,8.0
2022-07-31,7.0
2022-08-01,5.0
2022-08-02,4.0
2022-08-03,3.0
2022-08-04,3.0
2022-08-05,3.0
2022-08-06,2.0
2022-08-07,3.0
2022-08-08,2.0
2022-08-09,2.0
2022-08-10,2.0
2022-08-11,2.0
2022-08-12,2.0
2022-08-13,3.0
2022-08-14,3.0
2022-08-15,2.0
2022-08-16,2.0
2022-08-17,2.0
2022-08-18,1.0
2022-08-19,2.0
2022-08-20,2.0
2022-08-21,2.0
2022-08-22,2.0
2022-08-23,2.0
2022-08-24,2.0
2022-08-25,2.0
2022-08-26,1.0
2022-08-27,2.0
2022-08-28,2.0
2022-08-29,2.0
2022-08-30,0.5
2022-08-31,0.5
2022-09-01,0.5
2022-09-02,2.0
2022-09-03,2.0
2022-09-04,2.0
2022-09-05,2.0
2022-09-06,2.0
2022-09-07,0.5
2022-09-08,0.5
2022-09-09,2.0
2022-09-10,2.5
2022-09-11,2.5
2022-09-12,2.0
2022-09-13,2.0
2022-09-14,2.0
2022-09-15,2.0
2022-09-16,2.0
2022-09-17,2.5
2022-09-18,2.0
2022-09-19,2.0
2022-09-20,2.0
2022-09-21,2.0
2022-09-22,2.0
2022-09-23,2.0
2022-09-24,2.0
2022-09-25,2.5
2022-09-26,2.5
2022-09-27,5.0
2022-09-28,4.0
2022-09-29,2.0
2022-09-30,2.0
2022-10-01,2.0
2022-10-02,2.0
2022-10-03,20.0
2022-10-04,18.0
2022-10-05,8.0
2022-10-06,6.0
2022-10-07,4.0
2022-10-08,6.0
2022-10-09,4.0
2022-10-10,4.0
2022-10-11,6.0
2022-10-12,4.0
2022-10-13,4.0
2022-10-14,6.0
2022-10-15,6.0
2022-10-16,6.0
2022-10-17,8.0
2022-10-18,8.0
2022-10-19,6.0
2022-10-20,6.0
2022-10-21,6.0
2022-10-22,8.0
2022-10-23,8.0
2022-10-24,6.0
2022-10-25,6.0
2022-10-26,10.0
2022-10-27,26.0
2022-10-28,24.0
2022-10-29,20.0
2022-10-30,18.0
2022-10-31,18.0
2022-11-01,16.0
2022-11-02,20.0
2022-11-03,20.0
2022-11-04,20.0
2022-11-05,26.0
2022-11-06,24.0
2022-11-07,24.0
2022-11-08,30.0
2022-11-09,34.0
2022-11-10,72.0
2022-11-11,172.0
2022-11-12,200.0
2022-11-13,176.0
2022-11-14,100.0
2022-11-15,62.0
2022-11-16,60.0
2022-11-17,46.0
2022-11-18,54.0
2022-11-19,80.0
2022-11-20,84.0
2022-11-21,50.0
2022-11-22,42.0
2022-11-23,46.0
2022-11-24,46.0
2022-11-25,52.0
2022-11-26,56.0
2022-11-27,48.0
2022-11-28,24.0
2022-11-29,16.0
2022-11-30,16.0
2022-12-01,14.0
2022-12-02,16.0
2022-12-03,24.0
2022-12-04,26.0
2022-12-05,14.0
2022-12-06,12.0
2022-12-07,10.0
2022-12-08,10.0
2022-12-09,10.0
2022-12-10,16.0
2022-12-11,20.0
2022-12-12,12.0
2022-12-13,10.0
2022-12-14,8.0
2022-12-15,8.0
2022-12-16,10.0
2022-12-17,16.0
2022-12-18,14.0
2022-12-19,12.0
2022-12-20,10.0
2022-12-21,10.0
2022-12-22,8.0
2022-12-23,10.0
2022-12-24,12.0
2022-12-25,16.0
2022-12-26,18.0
2022-12-27,14.0
2022-12-28,14.0
2022-12-29,14.0
2022-12-30,12.0
2022-12-31,16.0
2023-01-01,16.0
2023-01-02,16.0
2023-01-03,10.0
2023-01-04,8.0
2023-01-05,6.0
2023-01-06,8.0
2023-01-07,12.0
2023-01-08,10.0
2023-01-09,6.0
2023-01-10,6.0
2023-01-11,8.0
2023-01-12,6.0
2023-01-13,6.0
2023-01-14,10.0
2023-01-15,10.0
2023-01-16,8.0
2023-01-17,6.0
2023-01-18,4.0
2023-01-19,4.0
2023-01-20,6.0
2023-01-21,10.0
2023-01-22,10.0
2023-01-23,6.0
2023-01-24,6.0
2023-01-25,6.0
2023-01-26,4.0
2023-01-27,6.0
2023-01-28,8.0
2023-01-29,12.0
2023-01-30,6.0
2023-01-31,8.0
2023-02-01,24.0
2023-02-02,36.0
2023-02-03,26.0
2023-02-04,46.0
2023-02-05,52.0
2023-02-06,22.0
2023-02-07,14.0
2023-02-08,10.0
2023-02-09,10.0
2023-02-10,10.0
2023-02-11,18.0
2023-02-12,20.0
2023-02-13,10.0
2023-02-14,8.0
2023-02-15,6.0
2023-02-16,6.0
2023-02-17,8.0
2023-02-18,14.0
2023-02-19,16.0
2023-02-20,10.0
2023-02-21,6.0
2023-02-22,6.0
2023-02-23,4.0
2023-02-24,4.0
2023-02-25,8.0
2023-02-26,10.0
2023-02-27,6.0
2023-02-28,4.0
2023-03-01,4.0
2023-03-02,4.0
2023-03-03,4.0
2023-03-04,6.0
2023-03-05,6.0
2023-03-06,4.0
2023-03-07,2.0
2023-03-08,2.0
2023-03-09,2.0
2023-03-10,2.0
2023-03-11,6.0
2023-03-12,6.0
2023-03-13,10.0
2023-03-14,4.0
2023-03-15,4.0
2023-03-16,4.0
2023-03-17,2.0
2023-03-18,4.0
2023-03-19,4.0
2023-03-20,4.0
2023-03-21,2.0
2023-03-22,2.0
2023-03-23,2.0
2023-03-24,2.0
2023-03-25,2.0
2023-03-26,4.0
2023-03-27,2.0
2023-03-28,2.0
2023-03-29,2.0
2023-03-30,2.0
2023-03-31,2.0
2023-04-01,2.0
2023-04-02,2.0
2023-04-03,2.0
2023-04-04,2.0
2023-04-05,2.0
2023-04-06,2.0
2023-04-07,2.0
2023-04-08,2.0
2023-04-09,2.0
2023-04-10,2.0
2023-04-11,2.0
2023-04-12,2.0
2023-04-13,2.0
2023-04-14,2.0
2023-04-15,2.0
2023-04-16,2.0
2023-04-17,2.0
2023-04-18,2.0
2023-04-19,2.0
2023-04-20,2.0
2023-04-21,2.0
2023-04-22,2.0
2023-04-23,2.0
2023-04-24,2.0
2023-04-25,2.0
2023-04-26,1.8412698412698412
2023-04-27,1.8253968253968254
2023-04-28,2.0
2023-04-29,2.4126984126984126
2023-04-30,2.5555555555555554
2023-05-01,1.9682539682539681
2023-05-02,0.7777777777777777
2023-05-03,1.8412698412698412
2023-05-04,0.7301587301587301
2023-05-05,1.9365079365079365
2023-05-06,2.238095238095238
2023-05-07,2.4444444444444446
2023-05-08,2.126984126984127
2023-05-09,1.8571428571428572
2023-05-10,1.8888888888888888
2023-05-11,0.7301587301587301
2023-05-12,0.7936507936507936
2023-05-13,2.380952380952381
2023-05-14,2.5555555555555554
2023-05-15,1.9682539682539681
2023-05-16,1.9365079365079365
2023-05-17,0.6984126984126984
2023-05-18,1.9206349206349205
2023-05-19,2.238095238095238
2023-05-20,2.4761904761904763
2023-05-21,2.587301587301587
2023-05-22,1.9206349206349205
2023-05-23,2.0
2023-05-24,0.7142857142857142
2023-05-25,0.7777777777777777
2023-05-26,1.746031746031746
2023-05-27,2.126984126984127
2023-05-28,2.444444444444444
2023-05-29,2.8571428571428568
2023-05-30,1.7142857142857142
2023-05-31,1.8412698412698412
2023-06-01,1.619047619047619
2023-06-02,1.619047619047619
2023-06-03,2.380952380952381
2023-06-04,2.8571428571428568
2023-06-05,1.9682539682539681
2023-06-06,1.5238095238095237
2023-06-07,1.492063492063492
2023-06-08,1.4603174603174602
2023-06-09,1.492063492063492
2023-06-10,2.126984126984127
2023-06-11,3.1111111111111107
2023-06-12,2.349206349206349
2023-06-13,1.746031746031746
2023-06-14,1.492063492063492
2023-06-15,1.5873015873015872
2023-06-16,1.6507936507936507
2023-06-17,2.126984126984127
2023-06-18,2.571428571428571
2023-06-19,2.0
2023-06-20,1.9682539682539681
2023-06-21,1.4603174603174602
2023-06-22,1.6825396825396823
2023-06-23,1.5873015873015872
2023-06-24,1.7142857142857142
2023-06-25,2.571428571428571
2023-06-26,1.7777777777777777
2023-06-27,1.8095238095238093
2023-06-28,1.619047619047619
2023-06-29,1.4603174603174602
2023-06-30,1.3650793650793651
2023-07-01,1.492063492063492
2023-07-02,2.095238095238095
2023-07-03,1.9047619047619047
2023-07-04,2.349206349206349
2023-07-05,1.3968253968253967
2023-07-06,1.5555555555555554
2023-07-07,1.4285714285714284
2023-07-08,1.9365079365079363
2023-07-09,1.873015873015873
2023-07-10,1.4285714285714284
2023-07-11,1.3015873015873014
2023-07-12,1.3015873015873014
2023-07-13,1.0158730158730158
2023-07-14,1.619047619047619
2023-07-15,1.619047619047619
2023-07-16,1.5555555555555554
2023-07-17,1.3333333333333333
2023-07-18,1.1746031746031744
2023-07-19,1.2380952380952381
2023-07-20,1.2698412698412698
2023-07-21,1.0158730158730158
2023-07-22,1.746031746031746
2023-07-23,1.746031746031746
2023-07-24,1.3015873015873014
2023-07-25,1.0476190476190474
2023-07-26,1.4603174603174602
2023-07-27,1.3015873015873014
2023-07-28,1.3015873015873014
2023-07-29,1.7142857142857142
2023-07-30,1.7777777777777777
2023-07-31,1.2380952380952381
2023-08-01,1.0476190476190474
2023-08-02,0.8888888888888888
2023-08-03,1.0158730158730158
2023-08-04,0.9841269841269841
2023-08-05,1.1746031746031744
2023-08-06,1.7777777777777777
2023-08-07,1.4285714285714284
2023-08-08,1.3968253968253967
2023-08-09,0.9523809523809523
2023-08-10,0.7301587301587301
2023-08-11,1.2063492063492063
2023-08-12,1.2380952380952381
2023-08-13,1.5238095238095237
2023-08-14,0.9523809523809523
2023-08-15,1.0476190476190474
2023-08-16,0.7619047619047619
2023-08-17,0.8571428571428571
2023-08-18,1.1428571428571428
2023-08-19,1.2698412698412698
2023-08-20,1.8095238095238093
2023-08-21,1.0476190476190474
2023-08-22,0.9206349206349206
2023-08-23,0.7936507936507936
2023-08-24,0.8253968253968254
2023-08-25,0.9523809523809523
2023-08-26,1.4603174603174602
2023-08-27,1.3968253968253967
2023-08-28,1.0476190476190474
2023-08-29,0.7301587301587301
2023-08-30,0.7619047619047619
2023-08-31,0.6666666666666666
2023-09-01,0.9523809523809523
2023-09-02,1.1428571428571428
2023-09-03,1.3333333333333333
2023-09-04,1.3968253968253967
2023-09-05,0.7619047619047619
2023-09-06,0.6984126984126984
2023-09-07,0.8571428571428571
2023-09-08,0.7619047619047619
2023-09-09,1.1111111111111112
2023-09-10,1.2380952380952381
2023-09-11,0.7619047619047619
2023-09-12,0.6031746031746031
2023-09-13,0.7301587301587301
2023-09-14,0.6666666666666666
2023-09-15,0.7619047619047619
2023-09-16,0.9523809523809523
2023-09-17,1.1428571428571428
2023-09-18,0.9206349206349206
2023-09-19,0.47619047619047616
2023-09-20,0.6984126984126984
2023-09-21,0.8888888888888888
2023-09-22,0.8571428571428571
2023-09-23,1.0158730158730158
2023-09-24,1.2698412698412698
2023-09-25,1.0793650793650793
2023-09-26,0.8253968253968254
2023-09-27,0.6666666666666666
2023-09-28,0.7301587301587301
2023-09-29,0.5714285714285714
2023-09-30,1.1428571428571428
2023-10-01,1.1746031746031744
2023-10-02,0.8253968253968254
2023-10-03,0.9206349206349206
2023-10-04,0.7301587301587301
2023-10-05,0.8888888888888888
2023-10-06,0.7619047619047619
2023-10-07,0.9523809523809523
2023-10-08,0.8571428571428571
2023-10-09,0.9206349206349206
2023-10-10,0.8571428571428571
2023-10-11,0.7301587301587301
2023-10-12,0.7301587301587301
2023-10-13,0.6349206349206349
2023-10-14,0.8888888888888888
2023-10-15,0.8888888888888888
2023-10-16,0.7301587301587301
2023-10-17,0.8571428571428571
2023-10-18,0.7936507936507936
2023-10-19,0.6666666666666666
2023-10-20,0.6666666666666666
2023-10-21,0.8571428571428571
2023-10-22,1.0158730158730158
2023-10-23,0.7619047619047619
2023-10-24,0.7301587301587301
2023-10-25,0.5714285714285714
2023-10-26,0.8253968253968254
2023-10-27,0.7936507936507936
2023-10-28,0.6984126984126984
2023-10-29,0.7301587301587301
2023-10-30,0.7619047619047619
2023-10-31,0.6666666666666666
2023-11-01,0.7619047619047619
2023-11-02,0.6984126984126984
2023-11-03,0.8571428571428571
2023-11-04,1.0793650793650793
2023-11-05,0.9523809523809523
2023-11-06,0.8571428571428571
2023-11-07,0.8571428571428571
2023-11-08,0.7301587301587301
2023-11-09,0.8253968253968254
2023-11-10,0.9523809523809523
2023-11-11,1.873015873015873
2023-11-12,1.2698412698412698
2023-11-13,1.1746031746031744
2023-11-14,0.9523809523809523
2023-11-15,0.8571428571428571
2023-11-16,1.0158730158730158
2023-11-17,0.7936507936507936
2023-11-18,1.3015873015873014
2023-11-19,1.3015873015873014
2023-11-20,0.8571428571428571
2023-11-21,0.7936507936507936
2023-11-22,0.8571428571428571
2023-11-23,1.0793650793650793
2023-11-24,0.7619047619047619
2023-11-25,0.8888888888888888
2023-11-26,0.9206349206349206
2023-11-27,0.8888888888888888
2023-11-28,0.8571428571428571
2023-11-29,0.7619047619047619
2023-11-30,0.6984126984126984
2023-12-01,0.6031746031746031
2023-12-02,0.9523809523809523
2023-12-03,0.8888888888888888
2023-12-04,0.8253968253968254
2023-12-05,0.7936507936507936
2023-12-06,0.5396825396825397
2023-12-07,0.6031746031746031
2023-12-08,0.6031746031746031
2023-12-09,0.6031746031746031
2023-12-10,0.7619047619047619
2023-12-11,0.6984126984126984
2023-12-12,0.7301587301587301
2023-12-13,0.5396825396825397
2023-12-14,0.7301587301587301
2023-12-15,0.6031746031746031
2023-12-16,0.8888888888888888
2023-12-17,1.0476190476190474
2023-12-18,0.7301587301587301
2023-12-19,0.6984126984126984
2023-12-20,0.6666666666666666
2023-12-21,0.8253968253968254
2023-12-22,0.7915976381632046
2023-12-23,0.9831216459227163
2023-12-24,0.8522294436656612
2023-12-25,1.235277459184685
2023-12-26,1.0086232530478738
2023-12-27,1.0278804355521571
2023-12-28,0.7660960310380471
2023-12-29,1.36616966144174
2023-12-30,0.9128612491681181
2023-12-31,1.1491440465570706
2024-01-01,1.270407657561984
2024-01-02,1.0086232530478738
2024-01-03,0.9831216459227163
2024-01-04,0.8363564277926454
2024-01-05,0.9831216459227163
2024-01-06,1.1043852569276298
2024-01-07,1.3055378559392832
2024-01-08,1.9152400775951177
2024-01-09,0.9831216459227163
2024-01-10,1.078883649802472
2024-01-11,0.8618580349178029
2024-01-12,0.7660960310380471
2024-01-13,1.0533820426773146
2024-01-14,1.0533820426773146
2024-01-15,0.8873596420429605
2024-01-16,1.0533820426773146
2024-01-17,0.7660960310380471
2024-01-18,0.5490704161533777
2024-01-19,0.7213372414086062
2024-01-20,1.139515455304929
2024-01-21,1.1554309502569984
2024-01-22,0.7125157526584823
2024-01-23,0.7895444826756156
2024-01-24,0.9050875777013154
2024-01-25,0.6547442051456325
2024-01-26,0.5392011101199325
2024-01-27,0.6740013876499158
2024-01-28,1.2132024977698483
2024-01-29,0.6547442051456325
2024-01-30,0.6932585701541991
2024-01-31,0.6162298401370658
2024-02-01,0.8088016651798989
2024-02-02,0.8280588476841823
2024-02-03,0.8665732126927488
2024-02-04,0.9436019427098821
2024-02-05,0.7125157526584823
2024-02-06,0.8473160301884655
2024-02-07,0.5199439276156493
2024-02-08,0.8088016651798989
2024-02-09,0.7125157526584823
2024-02-10,0.8473160301884655
2024-02-11,0.9821163077184487
2024-02-12,0.6547442051456325
2024-02-13,0.6354870226413492
2024-02-14,0.6740013876499158
2024-02-15,0.8280588476841823
2024-02-16,0.5969726576327825
2024-02-17,0.8665732126927488
2024-02-18,1.4057743228126813
2024-02-19,0.8473160301884655
2024-02-20,0.751030117667049
2024-02-21,0.7702873001713323
2024-02-22,0.8280588476841823
2024-02-23,0.6354870226413492
2024-02-24,0.8280588476841823
2024-02-25,1.0976594027441484
2024-02-26,0.8665732126927488
2024-02-27,0.5777154751284992
2024-02-28,0.9243447602055987
2024-02-29,0.7895444826756156
2024-03-01,0.9050875777013154
2024-03-02,0.9628591252141654
2024-03-03,0.8088016651798989
2024-03-04,0.7125157526584823
2024-03-05,0.4621723801027994
2024-03-06,0.4814295626070827
2024-03-07,0.6740013876499158
2024-03-08,0.5969726576327825
2024-03-09,0.8858303951970321
2024-03-10,0.9050875777013154
2024-03-11,0.8858303951970321
2024-03-12,0.7317729351627656
2024-03-13,0.8088016651798989
2024-03-14,0.6932585701541991
2024-03-15,0.7125157526584823
2024-03-16,0.6354870226413492
2024-03-17,0.7895444826756156
2024-03-18,0.7317729351627656
2024-03-19,0.5777154751284992
2024-03-20,0.6740013876499158
2024-03-21,0.44291519759851605
2024-03-22,0.5584582926242159
2024-03-23,0.7895444826756156
2024-03-24,0.8088016651798989
2024-03-25,0.7125157526584823
2024-03-26,0.6162298401370658
2024-03-27,0.5969726576327825
2024-03-28,0.5199439276156493
2024-03-29,0.6547442051456325
2024-03-30,0.6547442051456325
2024-03-31,0.6740013876499158
2024-04-01,0.5584582926242159
2024-04-02,0.6354870226413492
2024-04-03,0.7125157526584823
2024-04-04,0.500686745111366
2024-04-05,0.6740013876499158
2024-04-06,0.7317729351627656
2024-04-07,0.8665732126927488
2024-04-08,0.44291519759851605
2024-04-09,0.6162298401370658
2024-04-10,0.3658864675813828
2024-04-11,0.5584582926242159
2024-04-12,0.6740013876499158
2024-04-13,0.6162298401370658
2024-04-14,0.7317729351627656
2024-04-15,0.6547442051456325
2024-04-16,0.2888577375642496
2024-04-17,0.4621723801027994
2024-04-18,0.500686745111366
2024-04-19,0.5584582926242159
2024-04-20,0.34662928507709956
2024-04-21,0.6354870226413492
2024-04-22,0.6932585701541991
2024-04-23,0.7125157526584823
2024-04-24,0.4621723801027994
2024-04-25,0.7125157526584823
2024-04-26,0.42365801509423273
2024-04-27,0.500686745111366
2024-04-28,0.7702873001713323
2024-04-29,0.500686745111366
2024-04-30,0.38514365008566614
2024-05-01,0.4814295626070827
2024-05-02,0.500686745111366
2024-05-03,0.6932585701541991
2024-05-04,0.2888577375642496
2024-05-05,0.5584582926242159
2024-05-06,0.6162298401370658
2024-05-07,0.5584582926242159
2024-05-08,0.40440083258994947
2024-05-09,0.4814295626070827
2024-05-10,0.42365801509423273
2024-05-11,0.6547442051456325
2024-05-12,0.8665732126927488
2024-05-13,0.500686745111366
2024-05-14,0.4814295626070827
2024-05-15,0.4621723801027994
2024-05-16,0.6354870226413492
2024-05-17,0.3658864675813828
2024-05-18,0.7702873001713323
2024-05-19,0.5969726576327825
2024-05-20,0.7317729351627656
2024-05-21,0.6547442051456325
2024-05-22,0.6162298401370658
2024-05-23,0.5392011101199325
2024-05-24,0.500686745111366
2024-05-25,0.44291519759851605
2024-05-26,0.9050875777013154
2024-05-27,0.7125157526584823
2024-05-28,0.5777154751284992
2024-05-29,0.5969726576327825
2024-05-30,0.4621723801027994
2024-05-31,0.6354870226413492
2024-06-01,0.5584582926242159
2024-06-02,0.8280588476841823
2024-06-03,0.40440083258994947
2024-06-04,0.4814295626070827
2024-06-05,0.6354870226413492
2024-06-06,0.5584582926242159
2024-06-07,0.6547442051456325
2024-06-08,0.4814295626070827
2024-06-09,0.8473160301884655
2024-06-10,0.5777154751284992
2024-06-11,0.7317729351627656
2024-06-12,0.4621723801027994
2024-06-13,0.3081149200685329
2024-06-14,0.4814295626070827
2024-06-15,0.5199439276156493
2024-06-16,0.8280588476841823
2024-06-17,0.6162298401370658
2024-06-18,0.5969726576327825
2024-06-19,0.7895444826756156
2024-06-20,0.5199439276156493
2024-06-21,0.4814295626070827
2024-06-22,0.6354870226413492
2024-06-23,1.1746881327612817
2024-06-24,0.8280588476841823
2024-06-25,0.32737210257281624
2024-06-26,0.8088016651798989
2024-06-27,0.5584582926242159
2024-06-28,0.5969726576327825
2024-06-29,1.1169165852484317
2024-06-30,0.9050875777013154
2024-07-01,0.6354870226413492
2024-07-02,0.6932585701541991
2024-07-03,0.8473160301884655
2024-07-04,0.7895444826756156
2024-07-05,0.5777154751284992
2024-07-06,0.6932585701541991
2024-07-07,0.6162298401370658
2024-07-08,0.40440083258994947
2024-07-09,0.7702873001713323
2024-07-10,0.6354870226413492
2024-07-11,0.6162298401370658
2024-07-12,0.42365801509423273
2024-07-13,0.6740013876499158
2024-07-14,0.751030117667049
2024-07-15,0.500686745111366
2024-07-16,0.5199439276156493
2024-07-17,0.6740013876499158
2024-07-18,0.4621723801027994
2024-07-19,0.5392011101199325
2024-07-20,0.8088016651798989
2024-07-21,0.9821163077184487
2024-07-22,0.8280588476841823
2024-07-23,0.8088016651798989
2024-07-24,0.8280588476841823
2024-07-25,0.6162298401370658
2024-07-26,0.5777154751284992
2024-07-27,0.6354870226413492
2024-07-28,0.8858303951970321
2024-07-29,0.7702873001713323
2024-07-30,0.8665732126927488
2024-07-31,0.7317729351627656
2024-08-01,0.6162298401370658
2024-08-02,0.4814295626070827
2024-08-03,0.7895444826756156
2024-08-04,0.6932585701541991
2024-08-05,0.6354870226413492
2024-08-06,0.751030117667049
2024-08-07,0.6547442051456325
2024-08-08,0.7895444826756156
2024-08-09,0.5392011101199325
2024-08-10,0.9436019427098821
2024-08-11,1.2324596802741317
2024-08-12,0.7702873001713323
2024-08-13,0.751030117667049
2024-08-14,0.7317729351627656
2024-08-15,0.7895444826756156
2024-08-16,0.8473160301884655
2024-08-17,1.1554309502569984
2024-08-18,0.984523455531484
2024-08-19,0.717330048284553
2024-08-20,0.6956657179672345
2024-08-21,0.7606587089191905
2024-08-22,0.5777154751284992
2024-08-23,0.4381009019724452
2024-08-24,1.0808093680529005
2024-08-25,0.9628591252141653
2024-08-26,0.6956657179672345
2024-08-27,0.6740013876499158
2024-08-28,0.7486229698540134
2024-08-29,0.6740013876499158
2024-08-30,0.5777154751284992
2024-08-31,0.6643727963977741
2024-09-01,0.9411947948968467
2024-09-02,1.1987596108916359
2024-09-03,0.6740013876499158
2024-09-04,0.5993798054458179
2024-09-05,0.45976523228976396
2024-09-06,0.6740013876499158
2024-09-07,0.6740013876499158
2024-09-08,0.7702873001713322
2024-09-09,0.3851436500856661
2024-09-10,0.5777154751284992
2024-09-11,0.2888577375642496
2024-09-12,0.5777154751284992
2024-09-13,0.4501366410376223
2024-09-14,1.0061877858488026
2024-09-15,0.8015802217407926
2024-09-16,0.5030938929244013
2024-09-17,0.914716168953457
2024-09-18,1.9497897285586845
2024-09-19,0.5055010407374367
2024-09-20,0.4573580844767285
2024-09-21,0.6740013876499157
2024-09-22,0.8184302564320405
2024-09-23,0.553643996998145
2024-09-24,0.43328660634637434
2024-09-25,0.9628591252141652
2024-09-26,1.1554309502569984
2024-09-27,0.553643996998145
2024-09-28,0.8425017345623945
2024-09-29,0.8665732126927487
2024-09-30,0.43328660634637434
2024-10-01,0.5055010407374367
2024-10-02,0.36107217195531194
2024-10-03,0.4573580844767285
2024-10-04,0.5777154751284992
2024-10-05,0.746215822040978
2024-10-06,0.6258584313892074
2024-10-07,0.5295725188677909
2024-10-08,0.36107217195531194
2024-10-09,0.4573580844767285
2024-10-10,0.4573580844767285
2024-10-11,0.36107217195531194
2024-10-12,0.3129292156946037
2024-10-13,0.7702873001713322
2024-10-14,0.5295725188677909
2024-10-15,0.5055010407374367
2024-10-16,0.4573580844767285
2024-10-17,0.3851436500856661
2024-10-18,0.40921512821602024
2024-10-19,0.40921512821602024
2024-10-20,0.5295725188677909
2024-10-21,0.553643996998145
2024-10-22,0.4814295626070826
2024-10-23,0.5777154751284992
