Time,christian_wood
2024-12-24,1.107692307692308
2024-12-25,0.9230769230769232
2024-12-26,1.8461538461538465
2024-12-27,0.7384615384615386
2024-12-28,0.9230769230769232
2024-12-29,2.030769230769231
2024-12-30,1.4769230769230772
2024-12-31,0.7384615384615386
2025-01-01,1.107692307692308
2025-01-02,0.7384615384615386
2025-01-03,0.9230769230769232
2025-01-04,1.2923076923076926
2025-01-05,1.2923076923076926
2025-01-06,1.2923076923076926
2025-01-07,0.7384615384615386
2025-01-08,0.7384615384615386
2025-01-09,1.107692307692308
2025-01-10,0.9230769230769232
2025-01-11,1.2923076923076926
2025-01-12,0.9230769230769232
2025-01-13,0.553846153846154
2025-01-14,1.107692307692308
2025-01-15,0.7384615384615386
2025-01-16,0.9230769230769232
2025-01-17,0.7384615384615386
2025-01-18,0.9230769230769232
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,0.9230769230769232
2025-01-22,1.8461538461538465
2025-01-23,0.553846153846154
2025-01-24,1.4769230769230772
2025-01-25,0.7384615384615386
2025-01-26,1.8461538461538465
2025-01-27,1.107692307692308
2025-01-28,1.4769230769230772
2025-01-29,0.9230769230769232
2025-01-30,0.553846153846154
2025-01-31,1.107692307692308
2025-02-01,0.9230769230769232
2025-02-02,5.907692307692309
2025-02-03,3.1384615384615393
2025-02-04,2.584615384615385
2025-02-05,6.092307692307694
2025-02-06,5.723076923076924
2025-02-07,4.246153846153847
2025-02-08,3.876923076923078
2025-02-09,8.861538461538464
2025-02-10,3.3230769230769237
2025-02-11,15.692307692307695
2025-02-12,18.461538461538467
2025-02-13,3.692307692307693
2025-02-14,2.4000000000000004
2025-02-15,0.9230769230769232
2025-02-16,1.107692307692308
2025-02-17,1.6615384615384619
2025-02-18,0.9230769230769232
2025-02-19,1.4769230769230772
2025-02-20,1.2923076923076926
2025-02-21,0.9230769230769232
2025-02-22,0.0
2025-02-23,0.9230769230769232
2025-02-24,0.9230769230769232
2025-02-25,1.107692307692308
2025-02-26,1.107692307692308
2025-02-27,1.2923076923076926
2025-02-28,0.7384615384615386
2025-03-01,0.9230769230769232
2025-03-02,0.7384615384615386
2025-03-03,0.7384615384615386
2025-03-04,0.7384615384615386
2025-03-05,1.2923076923076926
2025-03-06,0.553846153846154
2025-03-07,0.9230769230769232
2025-03-08,0.0
2025-03-09,0.7384615384615386
2025-03-10,0.0
2025-03-11,0.0
2025-03-12,0.553846153846154
2025-03-13,0.7384615384615386
2025-03-14,0.7384615384615386
2025-03-15,0.0
2025-03-16,1.2923076923076926
2025-03-17,1.6615384615384619
2025-03-18,1.107692307692308
2025-03-19,1.107692307692308
2025-03-20,0.9230769230769232
2025-03-21,0.9230769230769232
2025-03-22,1.2923076923076926
2025-03-23,1.107692307692308
2025-03-24,1.107692307692308
2025-03-25,1.107692307692308
2025-03-26,0.0
2025-03-27,0.9230769230769232
2025-03-28,0.7384615384615386
2025-03-29,0.0
2025-03-30,0.7384615384615386
2025-03-31,0.553846153846154
2025-04-01,0.553846153846154
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.7384615384615386
2025-04-05,0.0
2025-04-06,0.7384615384615386
2025-04-07,0.9230769230769232
2025-04-08,0.0
2025-04-09,0.7384615384615386
2025-04-10,0.7384615384615386
2025-04-11,0.7384615384615386
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.553846153846154
2025-04-15,0.9230769230769232
2025-04-16,0.5609467455621303
2025-04-17,0.7597633136094677
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.9230769230769232
2025-04-21,0.596449704142012
2025-04-22,0.0
2025-04-23,0.724260355029586
2025-04-24,0.724260355029586
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.958579881656805
2025-04-28,0.724260355029586
2025-04-29,0.0
2025-04-30,0.724260355029586
2025-05-01,1.320710059171598
2025-05-02,0.6887573964497042
2025-05-03,0.0
2025-05-04,0.7597633136094677
2025-05-05,0.6887573964497042
2025-05-06,0.958579881656805
2025-05-07,0.724260355029586
2025-05-08,0.6887573964497042
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,0.7597633136094677
2025-05-13,0.7952662721893493
2025-05-14,0.596449704142012
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,1.27810650887574
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.7810650887573967
2025-05-21,0.0
2025-05-22,0.63905325443787
2025-05-23,0.7100591715976333
2025-05-24,0.0
2025-05-25,0.9230769230769232
2025-05-26,0.8520710059171599
2025-05-27,0.7810650887573967
2025-05-28,0.7810650887573967
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.7100591715976333
2025-06-04,0.5680473372781066
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,1.06508875739645
2025-06-08,1.06508875739645
2025-06-09,0.9940828402366866
2025-06-10,1.06508875739645
2025-06-11,0.0
2025-06-12,0.63905325443787
2025-06-13,0.0
2025-06-14,0.7810650887573967
2025-06-15,0.7810650887573967
2025-06-16,0.0
2025-06-17,0.9940828402366866
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.9230769230769232
2025-06-23,0.7100591715976333
2025-06-24,1.2071005917159765
2025-06-25,1.2071005917159765
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.7100591715976333
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,1.2071005917159765
2025-07-03,1.1360946745562133
2025-07-04,0.0
2025-07-05,1.2071005917159765
2025-07-06,0.0
2025-07-07,0.9230769230769232
2025-07-08,1.06508875739645
2025-07-09,0.9940828402366866
2025-07-10,0.7810650887573967
2025-07-11,0.9230769230769232
2025-07-12,0.0
2025-07-13,1.06508875739645
2025-07-14,0.8520710059171599
2025-07-15,0.0
2025-07-16,0.8520710059171599
2025-07-17,1.06508875739645
2025-07-18,0.9230769230769232
2025-07-19,0.9940828402366866
2025-07-20,1.06508875739645
2025-07-21,0.9230769230769232
2025-07-22,0.7810650887573967
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.9230769230769232
2025-07-26,0.0
2025-07-27,0.9230769230769232
2025-07-28,0.9230769230769232
2025-07-29,0.9230769230769232
2025-07-30,0.9230769230769232
2025-07-31,1.27810650887574
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.8520710059171599
2025-08-04,1.27810650887574
2025-08-05,0.7100591715976333
2025-08-06,0.0
2025-08-07,0.7810650887573967
2025-08-08,0.63905325443787
2025-08-09,0.9940828402366866
2025-08-10,1.27810650887574
2025-08-11,0.7100591715976333
2025-08-12,1.06508875739645
2025-08-13,0.0
2025-08-14,0.7810650887573967
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.7100591715976333
2025-08-18,0.0
2025-08-19,0.63905325443787
2025-08-20,0.63905325443787
2025-08-21,0.0
2025-08-22,0.8520710059171599
2025-08-23,0.7100591715976333
2025-08-24,0.7100591715976333
2025-08-25,0.7810650887573967
2025-08-26,0.8520710059171599
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.7100591715976333
2025-08-30,0.7810650887573967
2025-08-31,0.0
2025-09-01,0.7100591715976333
2025-09-02,1.06508875739645
2025-09-03,0.0
2025-09-04,0.7810650887573967
2025-09-05,0.9230769230769232
2025-09-06,0.9230769230769232
2025-09-07,0.8520710059171599
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.7810650887573967
2025-09-11,0.0
2025-09-12,0.63905325443787
2025-09-13,0.0
2025-09-14,1.1360946745562133
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.9940828402366866
2025-09-18,0.7810650887573967
2025-09-19,0.9230769230769232
2025-09-20,0.0
2025-09-21,0.9940828402366866
2025-09-22,0.8520710059171599
2025-09-23,0.7100591715976333
2025-09-24,0.63905325443787
2025-09-25,0.9940828402366866
2025-09-26,0.8520710059171599
2025-09-27,1.27810650887574
2025-09-28,0.7810650887573967
2025-09-29,0.63905325443787
2025-09-30,0.9230769230769232
2025-10-01,0.9230769230769232
2025-10-02,0.8520710059171599
2025-10-03,0.8520710059171599
2025-10-04,0.0
2025-10-05,1.06508875739645
2025-10-06,0.0
2025-10-07,1.06508875739645
2025-10-08,1.1360946745562133
2025-10-09,0.7810650887573967
2025-10-10,0.0
2025-10-11,0.9230769230769232
2025-10-12,1.2071005917159765
2025-10-13,0.0
2025-10-14,0.7810650887573967
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.5680473372781066
2025-10-21,1.2071005917159765
2025-10-22,0.0
2025-10-23,0.9230769230769232
2025-10-24,0.63905325443787
2025-10-25,0.9940828402366866
2025-10-26,0.7810650887573967
2025-10-27,0.9230769230769232
2025-10-28,1.1360946745562133
2025-10-29,0.0
2025-10-30,0.9940828402366866
2025-10-31,1.06508875739645
2025-11-01,0.9230769230769232
2025-11-02,1.1360946745562133
2025-11-03,1.5621301775147933
2025-11-04,1.2071005917159765
2025-11-05,1.27810650887574
2025-11-06,3.9763313609467463
2025-11-07,7.100591715976333
2025-11-08,2.6982248520710064
2025-11-09,1.27810650887574
2025-11-10,1.1360946745562133
2025-11-11,1.3491124260355032
2025-11-12,1.7041420118343198
2025-11-13,1.1360946745562133
2025-11-14,1.3491124260355032
2025-11-15,0.9230769230769232
2025-11-16,0.9940828402366866
2025-11-17,1.27810650887574
2025-11-18,1.7041420118343198
2025-11-19,2.3431952662721898
2025-11-20,1.9881656804733732
2025-11-21,2.1301775147929
2025-11-22,1.3491124260355032
2025-11-23,0.9940828402366866
2025-11-24,1.06508875739645
2025-11-25,0.9230769230769232
2025-11-26,2.0591715976331364
2025-11-27,1.6331360946745566
2025-11-28,1.27810650887574
2025-11-29,1.9881656804733732
2025-11-30,2.2011834319526633
2025-12-01,1.5621301775147933
2025-12-02,1.06508875739645
2025-12-03,0.9940828402366866
2025-12-04,1.27810650887574
2025-12-05,1.1360946745562133
2025-12-06,1.8461538461538465
2025-12-07,1.5621301775147933
2025-12-08,1.3491124260355032
2025-12-09,0.9940828402366866
2025-12-10,0.8520710059171599
2025-12-11,0.9948534470895831
2025-12-12,1.542424659419293
2025-12-13,1.7012797578092749
2025-12-14,1.5717077198293659
2025-12-15,0.9948534470895831
2025-12-16,1.2184945644695198
2025-12-17,0.9948534470895831
2025-12-18,0.8652814091096739
2025-12-19,1.0596394660795379
2025-12-20,1.2184945644695198
2025-12-21,1.0596394660795379
2025-12-22,1.0596394660795379
2025-12-23,1.1537085454795655
2025-12-24,0.7064263107196919
2025-12-25,0.7712123297096465
2025-12-26,0.835998348699601
2025-12-27,1.6364937388193204
2025-12-28,1.2539975230494016
2025-12-29,0.9948534470895831
2025-12-30,0.0
2025-12-31,1.1537085454795655
2026-01-01,2.7609192238888127
2026-01-02,3.467345534608505
2026-01-03,2.7609192238888127
2026-01-04,1.6364937388193204
2026-01-05,1.4421356818494566
2026-01-06,1.2184945644695198
2026-01-07,1.0596394660795379
2026-01-08,1.3480666024494292
2026-01-09,1.4128526214393837
2026-01-10,1.756983624604376
2026-01-11,0.9370579331223339
2026-01-12,0.9370579331223339
2026-01-13,0.6442273290216045
2026-01-14,0.8199256914820421
2026-01-15,0.9956240539424798
2026-01-16,0.9956240539424798
2026-01-17,0.0
2026-01-18,2.0498142287051055
2026-01-19,1.4641530205036466
2026-01-20,0.878491812302188
2026-01-21,0.9370579331223339
2026-01-22,0.9370579331223339
2026-01-23,1.1127562955827714
2026-01-24,0.9956240539424798
2026-01-25,0.8199256914820421
2026-01-26,1.4641530205036466
2026-01-27,0.878491812302188
2026-01-28,1.6984175037842302
2026-01-29,1.1713224164029175
2026-01-30,1.4055868996835008
2026-01-31,0.878491812302188
2026-02-01,1.6398513829640842
2026-02-02,1.4055868996835008
2026-02-03,1.347020778863355
2026-02-04,1.6984175037842302
2026-02-05,1.5812852621439384
2026-02-06,1.347020778863355
2026-02-07,2.635475436906564
2026-02-08,2.69404155772671
2026-02-09,1.8741158662446677
2026-02-10,2.2840787119856887
2026-02-11,1.1127562955827714
2026-02-12,1.4641530205036466
2026-02-13,1.815549745424522
2026-02-14,2.1083803495252513
2026-02-15,2.928306041007293
2026-02-16,2.342644832805835
2026-02-17,1.815549745424522
2026-02-18,1.9912481078849595
2026-02-19,2.1083803495252513
2026-02-20,3.865363974129627
2026-02-21,3.9239300949497733
2026-02-22,2.576909316086418
2026-02-23,2.1083803495252513
2026-02-24,1.5227191413237926
2026-02-25,1.6398513829640842
2026-02-26,1.815549745424522
2026-02-27,2.225512591165543
2026-02-28,1.288454658043209
2026-03-01,1.4055868996835008
2026-03-02,0.8199256914820421
2026-03-03,1.756983624604376
2026-03-04,0.0
2026-03-05,1.5812852621439384
2026-03-06,1.1713224164029175
2026-03-07,1.5812852621439384
2026-03-08,1.288454658043209
2026-03-09,1.5812852621439384
2026-03-10,1.1713224164029175
2026-03-11,1.2298885372230632
2026-03-12,0.6442273290216045
2026-03-13,1.1127562955827714
2026-03-14,1.347020778863355
2026-03-15,1.756983624604376
2026-03-16,2.166946470345397
2026-03-17,1.756983624604376
2026-03-18,1.1713224164029175
2026-03-19,1.1713224164029175
2026-03-20,2.0498142287051055
2026-03-21,2.166946470345397
2026-03-22,1.9912481078849595
2026-03-23,1.5812852621439384
2026-03-24,1.815549745424522
2026-03-25,2.4597770744461265
2026-03-26,1.6398513829640842
2026-03-27,1.815549745424522
2026-03-28,2.635475436906564
2026-03-29,2.5183431952662723
2026-03-30,2.928306041007293
2026-03-31,3.045438282647585
2026-04-01,4.099628457410211
2026-04-02,3.5725333700288977
2026-04-03,3.9239300949497733
2026-04-04,4.568157423971377
2026-04-05,4.978120269712399
2026-04-06,4.333892940690794
2026-04-07,4.275326819870648
2026-04-08,4.509591303151232
2026-04-09,4.275326819870648
2026-04-10,5.856612082014586
2026-04-11,4.919554148892253
2026-04-12,5.798045961194441
2026-04-13,4.568157423971377
2026-04-14,4.802421907251961
2026-04-15,3.5725333700288977
2026-04-16,4.275326819870648
2026-04-17,4.978120269712399
2026-04-18,5.0366863905325445
2026-04-19,4.333892940690794
2026-04-20,4.158194578230357
2026-04-21,2.69404155772671
2026-04-22,3.2797027659281683
2026-04-23,4.158194578230357
2026-04-24,2.69404155772671
2026-04-25,2.166946470345397
2026-04-26,2.8697399201871474
2026-04-27,2.928306041007293
2026-04-28,2.0498142287051055
2026-04-29,2.4597770744461265
2026-04-30,2.69404155772671
2026-05-01,2.9868721618274394
2026-05-02,2.752607678546856
2026-05-03,2.1083803495252513
2026-05-04,2.4597770744461265
2026-05-05,2.225512591165543
2026-05-06,2.635475436906564
2026-05-07,2.9868721618274394
2026-05-08,2.752607678546856
2026-05-09,2.752607678546856
2026-05-10,3.045438282647585
2026-05-11,2.1083803495252513
2026-05-12,2.225512591165543
2026-05-13,4.333892940690794
2026-05-14,4.626723544791523
2026-05-15,4.568157423971377
2026-05-16,5.09525251135269
2026-05-17,5.622347598734003
2026-05-18,5.153818632172836
2026-05-19,3.9239300949497733
2026-05-20,3.2797027659281683
2026-05-21,2.2840787119856887
2026-05-22,3.513967249208752
2026-05-23,3.455401128388606
2026-05-24,3.3968350075684604
2026-05-25,2.2840787119856887
2026-05-26,2.8111737993670016
2026-05-27,2.225512591165543
2026-05-28,1.9912481078849595
2026-05-29,2.342644832805835
2026-05-30,2.342644832805835
2026-05-31,2.752607678546856
