Time,gmail_login
2024-09-24,73.55205169961873
2024-09-25,72.7066258180139
2024-09-26,71.01577405480428
2024-09-27,65.09779288357059
2024-09-28,46.49842348826471
2024-09-29,49.880127014683964
2024-09-30,74.39747758122354
2024-10-01,74.39747758122354
2024-10-02,76.08832934443316
2024-10-03,74.39747758122354
2024-10-04,69.32492229159466
2024-10-05,49.034701133079146
2024-10-06,46.49842348826471
2024-10-07,71.8611999364091
2024-10-08,71.8611999364091
2024-10-09,74.39747758122354
2024-10-10,72.7066258180139
2024-10-11,66.78864464678021
2024-10-12,44.807571725055084
2024-10-13,51.570978777893586
2024-10-14,66.78864464678021
2024-10-15,77.77918110764278
2024-10-16,73.55205169961873
2024-10-17,71.8611999364091
2024-10-18,65.09779288357059
2024-10-19,49.034701133079146
2024-10-20,42.271294080240644
2024-10-21,73.55205169961873
2024-10-22,74.39747758122354
2024-10-23,70.17034817319947
2024-10-24,65.9432187651754
2024-10-25,65.9432187651754
2024-10-26,46.49842348826471
2024-10-27,44.807571725055084
2024-10-28,71.8611999364091
2024-10-29,73.55205169961873
2024-10-30,71.8611999364091
2024-10-31,67.63407052838504
2024-11-01,68.47949640998985
2024-11-02,50.725552896288775
2024-11-03,49.880127014683964
2024-11-04,75.24290346282835
2024-11-05,62.56151523875616
2024-11-06,54.95268230431284
2024-11-07,67.63407052838504
2024-11-08,66.78864464678021
2024-11-09,49.880127014683964
2024-11-10,45.652997606659895
2024-11-11,67.63407052838504
2024-11-12,71.8611999364091
2024-11-13,71.8611999364091
2024-11-14,69.32492229159466
2024-11-15,68.47949640998985
2024-11-16,45.652997606659895
2024-11-17,46.49842348826471
2024-11-18,68.47949640998985
2024-11-19,72.7066258180139
2024-11-20,73.55205169961873
2024-11-21,70.17034817319947
2024-11-22,64.25236700196578
2024-11-23,47.343849369869524
2024-11-24,46.49842348826471
2024-11-25,66.78864464678021
2024-11-26,62.56151523875616
2024-11-27,58.33438583073209
2024-11-28,43.11671996184546
2024-11-29,49.034701133079146
2024-11-30,48.189275251474335
2024-12-01,48.189275251474335
2024-12-02,73.55205169961873
2024-12-03,76.93375522603797
2024-12-04,71.01577405480428
2024-12-05,71.8611999364091
2024-12-06,70.17034817319947
2024-12-07,54.107256422708026
2024-12-08,49.034701133079146
2024-12-09,71.8611999364091
2024-12-10,70.17034817319947
2024-12-11,72.7066258180139
2024-12-12,72.7066258180139
2024-12-13,71.01577405480428
2024-12-14,50.725552896288775
2024-12-15,51.570978777893586
2024-12-16,73.55205169961873
2024-12-17,71.8611999364091
2024-12-18,71.01577405480428
2024-12-19,68.47949640998985
2024-12-20,66.78864464678021
2024-12-21,48.189275251474335
2024-12-22,49.880127014683964
2024-12-23,56.64353406752247
2024-12-24,53.261830541103215
2024-12-25,52.4164046594984
2024-12-26,59.17981171233691
2024-12-27,57.48895994912728
2024-12-28,48.189275251474335
2024-12-29,48.189275251474335
2024-12-30,64.25236700196578
2024-12-31,59.17981171233691
2025-01-01,48.189275251474335
2025-01-02,67.63407052838504
2025-01-03,67.63407052838504
2025-01-04,51.570978777893586
2025-01-05,51.570978777893586
2025-01-06,73.55205169961873
2025-01-07,75.24290346282835
2025-01-08,71.8611999364091
2025-01-09,71.01577405480428
2025-01-10,70.17034817319947
2025-01-11,54.95268230431284
2025-01-12,43.96214584345027
2025-01-13,74.39747758122354
2025-01-14,74.39747758122354
2025-01-15,76.93375522603797
2025-01-16,72.7066258180139
2025-01-17,65.09779288357059
2025-01-18,47.343849369869524
2025-01-19,43.96214584345027
2025-01-20,55.798108185917656
2025-01-21,72.7066258180139
2025-01-22,71.8611999364091
2025-01-23,73.55205169961873
2025-01-24,66.78864464678021
2025-01-25,51.570978777893586
2025-01-26,48.189275251474335
2025-01-27,69.32492229159466
2025-01-28,81.16088463406204
2025-01-29,74.39747758122354
2025-01-30,71.01577405480428
2025-01-31,69.32492229159466
2025-02-01,54.95268230431284
2025-02-02,49.034701133079146
2025-02-03,70.17034817319947
2025-02-04,73.55205169961873
2025-02-05,75.24290346282835
2025-02-06,73.55205169961873
2025-02-07,75.24290346282835
2025-02-08,63.40694112036097
2025-02-09,49.034701133079146
2025-02-10,77.77918110764278
2025-02-11,81.16088463406204
2025-02-12,81.16088463406204
2025-02-13,78.6246069892476
2025-02-14,68.47949640998985
2025-02-15,55.798108185917656
2025-02-16,50.725552896288775
2025-02-17,60.87066347554653
2025-02-18,74.39747758122354
2025-02-19,71.8611999364091
2025-02-20,70.17034817319947
2025-02-21,66.78864464678021
2025-02-22,46.49842348826471
2025-02-23,48.189275251474335
2025-02-24,71.8611999364091
2025-02-25,76.08832934443316
2025-02-26,72.7066258180139
2025-02-27,69.32492229159466
2025-02-28,67.63407052838504
2025-03-01,54.95268230431284
2025-03-02,46.49842348826471
2025-03-03,71.8611999364091
2025-03-04,75.24290346282835
2025-03-05,71.01577405480428
2025-03-06,71.8611999364091
2025-03-07,61.71608935715134
2025-03-08,54.95268230431284
2025-03-09,44.807571725055084
2025-03-10,71.01577405480428
2025-03-11,75.24290346282835
2025-03-12,73.55205169961873
2025-03-13,71.01577405480428
2025-03-14,63.40694112036097
2025-03-15,49.880127014683964
2025-03-16,46.49842348826471
2025-03-17,72.7066258180139
2025-03-18,71.8611999364091
2025-03-19,73.55205169961873
2025-03-20,66.78864464678021
2025-03-21,60.87066347554653
2025-03-22,46.49842348826471
2025-03-23,44.807571725055084
2025-03-24,66.78864464678021
2025-03-25,71.8611999364091
2025-03-26,66.78864464678021
2025-03-27,67.63407052838504
2025-03-28,62.56151523875616
2025-03-29,43.96214584345027
2025-03-30,48.189275251474335
2025-03-31,71.8611999364091
2025-04-01,76.08832934443316
2025-04-02,65.9432187651754
2025-04-03,67.63407052838504
2025-04-04,60.87066347554653
2025-04-05,51.570978777893586
2025-04-06,49.880127014683964
2025-04-07,68.47949640998985
2025-04-08,68.47949640998985
2025-04-09,73.55205169961873
2025-04-10,67.63407052838504
2025-04-11,65.9432187651754
2025-04-12,49.034701133079146
2025-04-13,48.189275251474335
2025-04-14,69.32492229159466
2025-04-15,72.5359557433209
2025-04-16,71.29724026569095
2025-04-17,64.79864331584773
2025-04-18,56.63861794757216
2025-04-19,45.63729537278874
2025-04-20,43.18928776230607
2025-04-21,66.00793544870044
2025-04-22,66.823937985528
2025-04-23,68.45594305918311
2025-04-24,64.37593037504533
2025-04-25,59.479915154079976
2025-04-26,44.82129283596119
2025-04-27,44.005290299133634
2025-04-28,67.63994052235557
2025-04-29,74.16796081697603
2025-04-30,69.27194559601068
2025-05-01,71.71995320649336
2025-05-02,65.6146458526753
2025-05-03,47.269300446443864
2025-05-04,45.63729537278874
2025-05-05,66.00793544870044
2025-05-06,68.45594305918311
2025-05-07,66.823937985528
2025-05-08,63.559927838217774
2025-05-09,61.534633168537496
2025-05-10,46.45329790961631
2025-05-11,43.18928776230607
2025-05-12,65.19193291187288
2025-05-13,69.27194559601068
2025-05-14,66.00793544870044
2025-05-15,70.7921272845273
2025-05-16,60.566597787873356
2025-05-17,44.83501394686729
2025-05-18,46.4081723309679
2025-05-19,69.21896890042669
2025-05-20,66.07265213222549
2025-05-21,70.005548092477
2025-05-22,64.49949374812488
2025-05-23,60.566597787873356
2025-05-24,45.621593138917596
2025-05-25,44.83501394686729
2025-05-26,51.12764748326972
2025-05-27,72.3652856686279
2025-05-28,70.7921272845273
2025-05-29,70.005548092477
2025-05-30,66.07265213222549
2025-05-31,47.9813307150685
2025-06-01,47.1947515230182
2025-06-02,68.43238970837639
2025-06-03,74.72502324477882
2025-06-04,70.005548092477
2025-06-05,68.43238970837639
2025-06-06,63.71291455607457
2025-06-07,43.261855562766684
2025-06-08,43.261855562766684
2025-06-09,65.28607294017517
2025-06-10,68.43238970837639
2025-06-11,66.07265213222549
2025-06-12,66.07265213222549
2025-06-13,57.420281019672146
2025-06-14,47.1947515230182
2025-06-15,41.688697178666075
2025-06-16,62.139756171973964
2025-06-17,72.3652856686279
2025-06-18,62.92633536402427
2025-06-19,51.91422667532002
2025-06-20,56.63370182762184
2025-06-21,42.47527637071638
2025-06-22,42.47527637071638
2025-06-23,59.78001859582305
2025-06-24,66.85923132427578
2025-06-25,62.139756171973964
2025-06-26,59.78001859582305
2025-06-27,60.566597787873356
2025-06-28,45.621593138917596
2025-06-29,42.47527637071638
2025-06-30,66.07265213222549
2025-07-01,66.07265213222549
2025-07-02,62.92633536402427
2025-07-03,62.92633536402427
2025-07-04,44.04843475481699
2025-07-05,41.688697178666075
2025-07-06,47.9813307150685
2025-07-07,66.07265213222549
2025-07-08,70.7921272845273
2025-07-09,66.07265213222549
2025-07-10,67.6458105163261
2025-07-11,60.566597787873356
2025-07-12,44.83501394686729
2025-07-13,44.83501394686729
2025-07-14,68.43238970837639
2025-07-15,70.7921272845273
2025-07-16,60.566597787873356
2025-07-17,62.92633536402427
2025-07-18,57.420281019672146
2025-07-19,46.4081723309679
2025-07-20,43.261855562766684
2025-07-21,65.28607294017517
2025-07-22,63.71291455607457
2025-07-23,65.28607294017517
2025-07-24,65.28607294017517
2025-07-25,60.566597787873356
2025-07-26,47.1947515230182
2025-07-27,40.90211798661578
2025-07-28,66.85923132427578
2025-07-29,64.49949374812488
2025-07-30,64.49949374812488
2025-07-31,62.139756171973964
2025-08-01,60.566597787873356
2025-08-02,47.1947515230182
2025-08-03,45.621593138917596
2025-08-04,70.005548092477
2025-08-05,72.3652856686279
2025-08-06,67.6458105163261
2025-08-07,75.51160243682912
2025-08-08,66.07265213222549
2025-08-09,47.9813307150685
2025-08-10,47.1947515230182
2025-08-11,70.7921272845273
2025-08-12,74.72502324477882
2025-08-13,73.15186486067822
2025-08-14,72.3652856686279
2025-08-15,68.43238970837639
2025-08-16,50.341068291219415
2025-08-17,48.767909907118806
2025-08-18,70.7921272845273
2025-08-19,72.3652856686279
2025-08-20,74.72502324477882
2025-08-21,69.21896890042669
2025-08-22,66.07265213222549
2025-08-23,47.1947515230182
2025-08-24,46.4081723309679
2025-08-25,77.87134001298003
2025-08-26,76.29818162887942
2025-08-27,72.3652856686279
2025-08-28,67.6458105163261
2025-08-29,65.28607294017517
2025-08-30,44.83501394686729
2025-08-31,47.1947515230182
2025-09-01,50.341068291219415
2025-09-02,78.65791920503034
2025-09-03,78.65791920503034
2025-09-04,73.93844405272851
2025-09-05,66.85923132427578
2025-09-06,46.4081723309679
2025-09-07,44.04843475481699
2025-09-08,75.51160243682912
2025-09-09,73.93844405272851
2025-09-10,66.85923132427578
2025-09-11,67.6458105163261
2025-09-12,58.20686021172245
2025-09-13,44.83501394686729
2025-09-14,47.1947515230182
2025-09-15,73.15186486067822
2025-09-16,68.43238970837639
2025-09-17,65.28607294017517
2025-09-18,68.43238970837639
2025-09-19,62.92633536402427
2025-09-20,47.1947515230182
2025-09-21,46.4081723309679
2025-09-22,66.85923132427578
2025-09-23,65.28607294017517
2025-09-24,64.49949374812488
2025-09-25,63.71291455607457
2025-09-26,60.566597787873356
2025-09-27,49.55448909916911
2025-09-28,46.4081723309679
2025-09-29,65.28607294017517
2025-09-30,70.005548092477
2025-10-01,72.3652856686279
2025-10-02,65.28607294017517
2025-10-03,62.139756171973964
2025-10-04,44.83501394686729
2025-10-05,45.621593138917596
2025-10-06,66.85923132427578
2025-10-07,68.43238970837639
2025-10-08,64.49949374812488
2025-10-09,66.07265213222549
2025-10-10,62.139756171973964
2025-10-11,46.4081723309679
2025-10-12,44.04843475481699
2025-10-13,61.35317697992366
2025-10-14,66.07265213222549
2025-10-15,67.6458105163261
2025-10-16,66.07265213222549
2025-10-17,59.78001859582305
2025-10-18,46.4081723309679
2025-10-19,44.83501394686729
2025-10-20,70.7921272845273
2025-10-21,67.6458105163261
2025-10-22,66.07265213222549
2025-10-23,63.71291455607457
2025-10-24,63.71291455607457
2025-10-25,45.621593138917596
2025-10-26,42.47527637071638
2025-10-27,62.139756171973964
2025-10-28,65.28607294017517
2025-10-29,65.28607294017517
2025-10-30,62.139756171973964
2025-10-31,58.20686021172245
2025-11-01,47.1947515230182
2025-11-02,43.261855562766684
2025-11-03,65.28607294017517
2025-11-04,66.85923132427578
2025-11-05,65.28607294017517
2025-11-06,66.07265213222549
2025-11-07,62.139756171973964
2025-11-08,51.12764748326972
2025-11-09,42.47527637071638
2025-11-10,61.35317697992366
2025-11-11,57.420281019672146
2025-11-12,65.28607294017517
2025-11-13,66.85923132427578
2025-11-14,61.35317697992366
2025-11-15,45.621593138917596
2025-11-16,45.621593138917596
2025-11-17,66.85923132427578
2025-11-18,66.85923132427578
2025-11-19,58.993439403772754
2025-11-20,59.78001859582305
2025-11-21,58.20686021172245
2025-11-22,44.04843475481699
2025-11-23,40.115538794565474
2025-11-24,53.48738505942063
2025-11-25,50.341068291219415
2025-11-26,47.1947515230182
2025-11-27,36.18264283431395
2025-11-28,43.261855562766684
2025-11-29,42.47527637071638
2025-11-30,42.47527637071638
2025-12-01,66.85923132427578
2025-12-02,68.43238970837639
2025-12-03,62.92633536402427
2025-12-04,61.35317697992366
2025-12-05,57.420281019672146
2025-12-06,51.12764748326972
2025-12-07,42.47527637071638
2025-12-08,51.91422667532002
2025-12-09,58.993439403772754
2025-12-10,61.35317697992366
2025-12-11,59.96666621304283
2025-12-12,55.63463847554719
2025-12-13,44.721544685778206
2025-12-14,43.25908556305079
2025-12-15,56.703808002249446
2025-12-16,60.359955809067976
2025-12-17,59.23543665167912
2025-12-18,57.772977528951714
2025-12-19,53.77888975679463
2025-12-20,45.05948465111676
2025-12-21,39.602937756232265
2025-12-22,53.44094979145608
2025-12-23,53.44094979145608
2025-12-24,43.990315124414494
2025-12-25,43.25908556305079
2025-12-26,49.78480198463755
2025-12-27,43.990315124414494
2025-12-28,41.45868647498483
2025-12-29,53.44094979145608
2025-12-30,51.97849066872867
2025-12-31,51.247261107364956
2026-01-01,39.99622735225742
2026-01-02,48.715632457935286
2026-01-03,47.98440289657158
2026-01-04,40.33416731759597
2026-01-05,62.16035489713394
2026-01-06,63.62281401986135
2026-01-07,64.35404358122506
2026-01-08,62.16035489713394
2026-01-09,53.77888975679463
2026-01-10,45.283955355366224
2026-01-11,42.580435632657796
2026-01-12,61.505073691616815
2026-01-13,62.856833552971025
2026-01-14,65.56035327567946
2026-01-15,64.20859341432525
2026-01-16,62.18095362229392
2026-01-17,45.283955355366224
2026-01-18,43.2563155633349
2026-01-19,51.36687473146019
2026-01-20,67.58799306771078
2026-01-21,66.23623320635657
2026-01-22,63.53271348364814
2026-01-23,60.8291937609397
2026-01-24,45.95983528604333
2026-01-25,41.904555701980684
2026-01-26,60.8291937609397
2026-01-27,60.1533138302626
2026-01-28,61.505073691616815
2026-01-29,62.18095362229392
2026-01-30,59.47743389958549
2026-01-31,50.01511487010598
2026-02-01,47.31159514739755
2026-02-02,61.505073691616815
2026-02-03,59.47743389958549
2026-02-04,56.77391417687706
2026-02-05,58.80155396890838
2026-02-06,56.09803424619995
2026-02-07,43.93219549401201
2026-02-08,37.84927611791804
2026-02-09,51.36687473146019
2026-02-10,56.09803424619995
2026-02-11,60.8291937609397
2026-02-12,57.44979410755417
2026-02-13,51.36687473146019
2026-02-14,41.22867577130358
2026-02-15,38.52515604859514
2026-02-16,52.042754662137305
2026-02-17,56.77391417687706
2026-02-18,56.09803424619995
2026-02-19,56.77391417687706
2026-02-20,52.042754662137305
2026-02-21,41.22867577130358
2026-02-22,45.283955355366224
2026-02-23,58.80155396890838
2026-02-24,61.505073691616815
2026-02-25,58.80155396890838
2026-02-26,53.394514523491516
2026-02-27,56.09803424619995
2026-02-28,45.283955355366224
2026-03-01,43.93219549401201
2026-03-02,58.125674038231274
2026-03-03,60.1533138302626
2026-03-04,60.8291937609397
2026-03-05,60.8291937609397
2026-03-06,54.07039445416863
2026-03-07,43.93219549401201
2026-03-08,41.904555701980684
2026-03-09,57.44979410755417
2026-03-10,56.09803424619995
2026-03-11,59.47743389958549
2026-03-12,56.77391417687706
2026-03-13,54.746274384845734
2026-03-14,45.283955355366224
2026-03-15,41.904555701980684
2026-03-16,60.1533138302626
2026-03-17,60.8291937609397
2026-03-18,52.71863459281441
2026-03-19,51.36687473146019
2026-03-20,50.01511487010598
2026-03-21,41.22867577130358
2026-03-22,37.17339618724093
2026-03-23,57.44979410755417
2026-03-24,56.77391417687706
2026-03-25,51.36687473146019
2026-03-26,54.746274384845734
2026-03-27,50.01511487010598
2026-03-28,40.55279584062647
2026-03-29,41.904555701980684
2026-03-30,47.31159514739755
2026-03-31,52.71863459281441
2026-04-01,45.95983528604333
2026-04-02,50.69099480078309
2026-04-03,47.31159514739755
2026-04-04,39.201035979272255
2026-04-05,37.84927611791804
2026-04-06,52.71863459281441
2026-04-07,53.394514523491516
2026-04-08,50.01511487010598
2026-04-09,47.98747507807466
2026-04-10,41.904555701980684
2026-04-11,37.84927611791804
2026-04-12,37.17339618724093
2026-04-13,53.394514523491516
2026-04-14,50.01511487010598
2026-04-15,55.42215431552284
2026-04-16,53.394514523491516
2026-04-17,50.01511487010598
2026-04-18,39.87691590994936
2026-04-19,39.87691590994936
2026-04-20,54.746274384845734
2026-04-21,56.77391417687706
2026-04-22,53.394514523491516
2026-04-23,47.98747507807466
2026-04-24,47.98747507807466
2026-04-25,37.17339618724093
2026-04-26,37.17339618724093
2026-04-27,54.07039445416863
2026-04-28,53.394514523491516
2026-04-29,52.71863459281441
2026-04-30,52.71863459281441
2026-05-01,47.98747507807466
2026-05-02,39.201035979272255
2026-05-03,36.49751625656382
2026-05-04,52.71863459281441
2026-05-05,51.36687473146019
2026-05-06,47.31159514739755
2026-05-07,54.746274384845734
2026-05-08,49.33923493942887
2026-05-09,38.52515604859514
2026-05-10,35.14575639520961
2026-05-11,52.71863459281441
2026-05-12,52.71863459281441
2026-05-13,54.746274384845734
2026-05-14,53.394514523491516
2026-05-15,49.33923493942887
2026-05-16,42.580435632657796
2026-05-17,37.17339618724093
2026-05-18,50.69099480078309
2026-05-19,54.746274384845734
2026-05-20,53.394514523491516
2026-05-21,53.394514523491516
2026-05-22,47.31159514739755
2026-05-23,38.52515604859514
2026-05-24,38.52515604859514
2026-05-25,43.93219549401201
2026-05-26,52.042754662137305
2026-05-27,52.71863459281441
2026-05-28,51.36687473146019
2026-05-29,55.42215431552284
2026-05-30,43.2563155633349
2026-05-31,37.84927611791804
