Time,longlegs
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,1.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,1.0
2024-04-21,0.0
2024-04-22,1.0
2024-04-23,1.0
2024-04-24,1.0
2024-04-25,1.0
2024-04-26,1.0
2024-04-27,1.0
2024-04-28,1.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,1.0
2024-05-10,1.0
2024-05-11,1.0
2024-05-12,1.0
2024-05-13,1.0
2024-05-14,1.0
2024-05-15,1.0
2024-05-16,1.0
2024-05-17,1.0
2024-05-18,1.0
2024-05-19,1.0
2024-05-20,2.0
2024-05-21,3.0
2024-05-22,2.0
2024-05-23,1.0
2024-05-24,1.0
2024-05-25,1.0
2024-05-26,1.0
2024-05-27,1.0
2024-05-28,1.0
2024-05-29,1.0
2024-05-30,1.0
2024-05-31,1.0
2024-06-01,2.0
2024-06-02,2.0
2024-06-03,1.0
2024-06-04,1.0
2024-06-05,1.0
2024-06-06,1.0
2024-06-07,1.0
2024-06-08,2.0
2024-06-09,1.0
2024-06-10,1.0
2024-06-11,3.0
2024-06-12,2.0
2024-06-13,2.0
2024-06-14,3.0
2024-06-15,3.0
2024-06-16,3.0
2024-06-17,3.0
2024-06-18,7.0
2024-06-19,5.0
2024-06-20,4.0
2024-06-21,5.0
2024-06-22,5.0
2024-06-23,4.0
2024-06-24,5.0
2024-06-25,6.0
2024-06-26,6.0
2024-06-27,6.0
2024-06-28,6.0
2024-06-29,16.0
2024-06-30,13.0
2024-07-01,9.0
2024-07-02,10.0
2024-07-03,10.0
2024-07-04,11.0
2024-07-05,11.0
2024-07-06,10.0
2024-07-07,13.0
2024-07-08,21.0
2024-07-09,36.0
2024-07-10,31.0
2024-07-11,39.0
2024-07-12,83.0
2024-07-13,100.0
2024-07-14,87.0
2024-07-15,57.0
2024-07-16,53.0
2024-07-17,52.0
2024-07-18,43.0
2024-07-19,47.0
2024-07-20,62.0
2024-07-21,49.0
2024-07-22,30.0
2024-07-23,30.0
2024-07-24,29.0
2024-07-25,28.0
2024-07-26,27.0
2024-07-27,33.0
2024-07-28,32.0
2024-07-29,23.0
2024-07-30,20.0
2024-07-31,18.0
2024-08-01,15.0
2024-08-02,18.0
2024-08-03,24.0
2024-08-04,23.0
2024-08-05,14.0
2024-08-06,14.0
2024-08-07,13.0
2024-08-08,11.0
2024-08-09,12.0
2024-08-10,16.0
2024-08-11,16.0
2024-08-12,10.0
2024-08-13,9.0
2024-08-14,9.0
2024-08-15,8.0
2024-08-16,9.0
2024-08-17,12.0
2024-08-18,11.122857142857143
2024-08-19,6.928571428571429
2024-08-20,6.017142857142858
2024-08-21,5.880000000000001
2024-08-22,5.742857142857143
2024-08-23,13.22
2024-08-24,25.254285714285714
2024-08-25,27.214285714285715
2024-08-26,15.954285714285714
2024-08-27,12.034285714285716
2024-08-28,10.211428571428572
2024-08-29,10.074285714285715
2024-08-30,10.848571428571429
2024-08-31,15.18
2024-09-01,18.051428571428573
2024-09-02,16.865714285714287
2024-09-03,9.937142857142858
2024-09-04,6.928571428571429
2024-09-05,6.154285714285715
2024-09-06,6.791428571428572
2024-09-07,10.348571428571429
2024-09-08,11.122857142857143
2024-09-09,6.291428571428572
2024-09-10,5.105714285714286
2024-09-11,4.968571428571429
2024-09-12,4.831428571428571
2024-09-13,5.880000000000001
2024-09-14,9.8
2024-09-15,8.888571428571428
2024-09-16,5.242857142857143
2024-09-17,4.388571428571429
2024-09-18,4.114285714285715
2024-09-19,4.388571428571429
2024-09-20,4.114285714285715
2024-09-21,6.857142857142858
2024-09-22,6.857142857142858
2024-09-23,4.662857142857143
2024-09-24,3.565714285714286
2024-09-25,3.291428571428572
2024-09-26,3.8400000000000003
2024-09-27,4.114285714285715
2024-09-28,6.034285714285715
2024-09-29,6.034285714285715
2024-09-30,4.114285714285715
2024-10-01,3.8400000000000003
2024-10-02,3.565714285714286
2024-10-03,3.8400000000000003
2024-10-04,4.114285714285715
2024-10-05,5.760000000000001
2024-10-06,5.485714285714286
2024-10-07,3.8400000000000003
2024-10-08,3.291428571428572
2024-10-09,3.0171428571428573
2024-10-10,2.742857142857143
2024-10-11,3.8400000000000003
2024-10-12,6.034285714285715
2024-10-13,6.582857142857144
2024-10-14,4.662857142857143
2024-10-15,3.8400000000000003
2024-10-16,3.291428571428572
2024-10-17,2.742857142857143
2024-10-18,3.291428571428572
2024-10-19,5.211428571428572
2024-10-20,5.760000000000001
2024-10-21,3.565714285714286
2024-10-22,3.291428571428572
2024-10-23,3.565714285714286
2024-10-24,3.565714285714286
2024-10-25,4.114285714285715
2024-10-26,6.308571428571429
2024-10-27,6.857142857142858
2024-10-28,4.662857142857143
2024-10-29,3.565714285714286
2024-10-30,3.565714285714286
2024-10-31,5.211428571428572
2024-11-01,6.034285714285715
2024-11-02,4.937142857142858
2024-11-03,4.937142857142858
2024-11-04,2.742857142857143
2024-11-05,2.1942857142857144
2024-11-06,1.3714285714285714
2024-11-07,1.645714285714286
2024-11-08,2.1942857142857144
2024-11-09,3.8400000000000003
2024-11-10,3.8400000000000003
2024-11-11,2.742857142857143
2024-11-12,1.645714285714286
2024-11-13,1.9200000000000002
2024-11-14,1.645714285714286
2024-11-15,1.9200000000000002
2024-11-16,1.9200000000000002
2024-11-17,3.291428571428572
2024-11-18,1.9200000000000002
2024-11-19,1.3714285714285714
2024-11-20,1.645714285714286
2024-11-21,1.3714285714285714
2024-11-22,1.3714285714285714
2024-11-23,2.468571428571429
2024-11-24,3.0171428571428573
2024-11-25,2.1942857142857144
2024-11-26,1.9200000000000002
2024-11-27,1.9200000000000002
2024-11-28,2.468571428571429
2024-11-29,2.742857142857143
2024-11-30,1.9200000000000002
2024-12-01,2.1942857142857144
2024-12-02,1.3714285714285714
2024-12-03,1.3714285714285714
2024-12-04,1.0971428571428572
2024-12-05,1.0971428571428572
2024-12-06,1.0971428571428572
2024-12-07,1.645714285714286
2024-12-08,2.1942857142857144
2024-12-09,1.3714285714285714
2024-12-10,1.0971428571428572
2024-12-11,1.3714285714285714
2024-12-12,1.3714285714285714
2024-12-13,1.3714285714285714
2024-12-14,1.9200000000000002
2024-12-15,1.9200000000000002
2024-12-16,1.3714285714285714
2024-12-17,1.3714285714285714
2024-12-18,1.0971428571428572
2024-12-19,1.0971428571428572
2024-12-20,1.3714285714285714
2024-12-21,1.645714285714286
2024-12-22,1.9200000000000002
2024-12-23,1.3714285714285714
2024-12-24,1.9200000000000002
2024-12-25,2.1942857142857144
2024-12-26,2.742857142857143
2024-12-27,2.468571428571429
2024-12-28,2.468571428571429
2024-12-29,3.0171428571428573
2024-12-30,2.468571428571429
2024-12-31,2.1942857142857144
2025-01-01,2.468571428571429
2025-01-02,2.1942857142857144
2025-01-03,1.645714285714286
2025-01-04,3.0171428571428573
2025-01-05,2.468571428571429
2025-01-06,1.645714285714286
2025-01-07,1.3714285714285714
2025-01-08,1.3714285714285714
2025-01-09,1.0971428571428572
2025-01-10,1.645714285714286
2025-01-11,1.9200000000000002
2025-01-12,2.468571428571429
2025-01-13,1.645714285714286
2025-01-14,1.3714285714285714
2025-01-15,1.0971428571428572
2025-01-16,1.645714285714286
2025-01-17,1.9200000000000002
2025-01-18,2.468571428571429
2025-01-19,2.1942857142857144
2025-01-20,1.9200000000000002
2025-01-21,1.3714285714285714
2025-01-22,1.3714285714285714
2025-01-23,1.0971428571428572
2025-01-24,1.0971428571428572
2025-01-25,1.645714285714286
2025-01-26,2.1942857142857144
2025-01-27,1.0971428571428572
2025-01-28,1.3714285714285714
2025-01-29,1.0971428571428572
2025-01-30,1.0971428571428572
2025-01-31,1.0971428571428572
2025-02-01,1.645714285714286
2025-02-02,1.9200000000000002
2025-02-03,1.0971428571428572
2025-02-04,0.822857142857143
2025-02-05,1.0971428571428572
2025-02-06,1.0971428571428572
2025-02-07,1.0971428571428572
2025-02-08,1.645714285714286
2025-02-09,1.645714285714286
2025-02-10,1.0971428571428572
2025-02-11,1.0971428571428572
2025-02-12,1.0971428571428572
2025-02-13,1.0971428571428572
2025-02-14,4.114285714285715
2025-02-15,12.891428571428571
2025-02-16,15.085714285714287
2025-02-17,9.325714285714286
2025-02-18,5.760000000000001
2025-02-19,5.211428571428572
2025-02-20,4.388571428571429
2025-02-21,3.8400000000000003
2025-02-22,5.485714285714286
2025-02-23,6.582857142857144
2025-02-24,3.8400000000000003
2025-02-25,2.1942857142857144
2025-02-26,2.1942857142857144
2025-02-27,1.9200000000000002
2025-02-28,2.1942857142857144
2025-03-01,3.291428571428572
2025-03-02,4.114285714285715
2025-03-03,2.468571428571429
2025-03-04,1.645714285714286
2025-03-05,1.9200000000000002
2025-03-06,1.3714285714285714
2025-03-07,1.645714285714286
2025-03-08,2.468571428571429
2025-03-09,3.0171428571428573
2025-03-10,1.645714285714286
2025-03-11,1.3714285714285714
2025-03-12,1.3714285714285714
2025-03-13,1.3714285714285714
2025-03-14,1.3714285714285714
2025-03-15,2.1942857142857144
2025-03-16,2.742857142857143
2025-03-17,1.3714285714285714
2025-03-18,1.3714285714285714
2025-03-19,1.0971428571428572
2025-03-20,1.0971428571428572
2025-03-21,1.0971428571428572
2025-03-22,1.645714285714286
2025-03-23,2.1942857142857144
2025-03-24,1.3714285714285714
2025-03-25,1.0971428571428572
2025-03-26,1.0971428571428572
2025-03-27,1.0971428571428572
