Time,louie_anderson
2024-01-01,15.892508143322473
2024-01-02,14.024874148652648
2024-01-03,0.0
2024-01-04,12.544862303819958
2024-01-05,23.997334912644355
2024-01-06,15.117263843648207
2024-01-07,31.00977198697068
2024-01-08,11.452472608824399
2024-01-09,16.984897838318034
2024-01-10,18.464909683150722
2024-01-11,12.544862303819958
2024-01-12,14.412496298489781
2024-01-13,18.464909683150722
2024-01-14,0.0
2024-01-15,23.997334912644355
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,15.50488599348534
2024-01-19,0.0
2024-01-20,0.0
2024-01-21,23.962096535386436
2024-01-22,21.143026354752735
2024-01-23,21.143026354752735
2024-01-24,26.78116671602013
2024-01-25,25.371631625703284
2024-01-26,14.095350903168491
2024-01-27,33.82884216760438
2024-01-28,22.552561445069585
2024-01-29,0.0
2024-01-30,18.32395617411904
2024-01-31,0.0
2024-02-01,18.32395617411904
2024-02-02,14.095350903168491
2024-02-03,21.143026354752735
2024-02-04,22.552561445069585
2024-02-05,11.276280722534793
2024-02-06,11.276280722534793
2024-02-07,25.371631625703284
2024-02-08,15.50488599348534
2024-02-09,14.095350903168491
2024-02-10,15.50488599348534
2024-02-11,0.0
2024-02-12,0.0
2024-02-13,0.0
2024-02-14,0.0
2024-02-15,18.32395617411904
2024-02-16,19.733491264435887
2024-02-17,15.50488599348534
2024-02-18,19.733491264435887
2024-02-19,18.32395617411904
2024-02-20,28.190701806336982
2024-02-21,26.78116671602013
2024-02-22,21.143026354752735
2024-02-23,21.143026354752735
2024-02-24,14.095350903168491
2024-02-25,21.143026354752735
2024-02-26,16.91442108380219
2024-02-27,18.32395617411904
2024-02-28,14.095350903168491
2024-02-29,18.32395617411904
2024-03-01,31.00977198697068
2024-03-02,19.733491264435887
2024-03-03,16.91442108380219
2024-03-04,15.50488599348534
2024-03-05,16.91442108380219
2024-03-06,15.50488599348534
2024-03-07,15.50488599348534
2024-03-08,18.32395617411904
2024-03-09,19.733491264435887
2024-03-10,23.962096535386436
2024-03-11,12.685815812851642
2024-03-12,22.552561445069585
2024-03-13,22.552561445069585
2024-03-14,16.91442108380219
2024-03-15,0.0
2024-03-16,19.733491264435887
2024-03-17,18.32395617411904
2024-03-18,16.91442108380219
2024-03-19,16.91442108380219
2024-03-20,21.143026354752735
2024-03-21,15.50488599348534
2024-03-22,16.91442108380219
2024-03-23,25.371631625703284
2024-03-24,23.962096535386436
2024-03-25,28.190701806336982
2024-03-26,14.095350903168491
2024-03-27,21.143026354752735
2024-03-28,18.32395617411904
2024-03-29,32.41930707728753
2024-03-30,15.50488599348534
2024-03-31,23.962096535386436
2024-04-01,0.0
2024-04-02,16.91442108380219
2024-04-03,0.0
2024-04-04,14.095350903168491
2024-04-05,14.095350903168491
2024-04-06,15.50488599348534
2024-04-07,0.0
2024-04-08,12.685815812851642
2024-04-09,19.733491264435887
2024-04-10,0.0
2024-04-11,14.095350903168491
2024-04-12,12.685815812851642
2024-04-13,0.0
2024-04-14,18.32395617411904
2024-04-15,18.32395617411904
2024-04-16,0.0
2024-04-17,12.685815812851642
2024-04-18,0.0
2024-04-19,12.685815812851642
2024-04-20,0.0
2024-04-21,23.962096535386436
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,12.685815812851642
2024-04-25,0.0
2024-04-26,12.685815812851642
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,11.276280722534793
2024-05-02,0.0
2024-05-03,14.095350903168491
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,12.685815812851642
2024-05-09,0.0
2024-05-10,16.91442108380219
2024-05-11,0.0
2024-05-12,23.962096535386436
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,16.91442108380219
2024-05-17,29.600236896653833
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,26.78116671602013
2024-05-21,21.143026354752735
2024-05-22,36.64791234823808
2024-05-23,15.50488599348534
2024-05-24,15.50488599348534
2024-05-25,18.32395617411904
2024-05-26,0.0
2024-05-27,19.733491264435887
2024-05-28,14.095350903168491
2024-05-29,0.0
2024-05-30,14.095350903168491
2024-05-31,0.0
2024-06-01,16.91442108380219
2024-06-02,15.50488599348534
2024-06-03,14.095350903168491
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,31.00977198697068
2024-06-07,25.371631625703284
2024-06-08,0.0
2024-06-09,21.143026354752735
2024-06-10,18.32395617411904
2024-06-11,12.685815812851642
2024-06-12,12.685815812851642
2024-06-13,0.0
2024-06-14,21.143026354752735
2024-06-15,16.91442108380219
2024-06-16,15.50488599348534
2024-06-17,15.50488599348534
2024-06-18,0.0
2024-06-19,23.962096535386436
2024-06-20,12.685815812851642
2024-06-21,22.552561445069585
2024-06-22,21.143026354752735
2024-06-23,0.0
2024-06-24,16.91442108380219
2024-06-25,16.91442108380219
2024-06-26,22.552561445069585
2024-06-27,23.962096535386436
2024-06-28,15.50488599348534
2024-06-29,26.78116671602013
2024-06-30,33.82884216760438
2024-07-01,15.50488599348534
2024-07-02,14.095350903168491
2024-07-03,16.91442108380219
2024-07-04,33.82884216760438
2024-07-05,26.78116671602013
2024-07-06,19.733491264435887
2024-07-07,15.50488599348534
2024-07-08,16.91442108380219
2024-07-09,15.50488599348534
2024-07-10,140.95350903168492
2024-07-11,25.371631625703284
2024-07-12,26.78116671602013
2024-07-13,16.91442108380219
2024-07-14,15.50488599348534
2024-07-15,16.91442108380219
2024-07-16,0.0
2024-07-17,15.50488599348534
2024-07-18,15.50488599348534
2024-07-19,18.32395617411904
2024-07-20,21.143026354752735
2024-07-21,22.552561445069585
2024-07-22,0.0
2024-07-23,12.685815812851642
2024-07-24,26.78116671602013
2024-07-25,14.095350903168491
2024-07-26,0.0
2024-07-27,19.733491264435887
2024-07-28,22.552561445069585
2024-07-29,0.0
2024-07-30,16.91442108380219
2024-07-31,0.0
2024-08-01,16.91442108380219
2024-08-02,16.91442108380219
2024-08-03,0.0
2024-08-04,25.371631625703284
2024-08-05,14.095350903168491
2024-08-06,14.095350903168491
2024-08-07,19.733491264435887
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,18.32395617411904
2024-08-11,32.41930707728753
2024-08-12,33.82884216760438
2024-08-13,15.50488599348534
2024-08-14,32.41930707728753
2024-08-15,28.190701806336982
2024-08-16,12.685815812851642
2024-08-17,16.91442108380219
2024-08-18,0.0
2024-08-19,12.924394709461692
2024-08-20,16.88151364978701
2024-08-21,0.0
2024-08-22,15.650227160385715
2024-08-23,17.144773121908443
2024-08-24,14.418940670984421
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,12.661135237340257
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,15.386967688264281
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,13.892421726741553
2024-09-06,11.429848747938962
2024-09-07,0.0
2024-09-08,22.59643802375649
2024-09-09,0.0
2024-09-10,12.397875765218823
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,12.924394709461692
2024-09-14,21.101892062233762
2024-09-15,22.333178551635058
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,16.84860621577183
2024-09-21,18.42816304850044
2024-09-22,22.640314602443397
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,12.636454661828873
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,28.432022989114966
2024-09-30,0.0
2024-10-01,20.53423882547192
2024-10-02,26.325947212143486
2024-10-03,12.636454661828873
2024-10-04,16.32208727152896
2024-10-05,0.0
2024-10-06,13.689492550314613
2024-10-07,0.0
2024-10-08,16.84860621577183
2024-10-09,15.269049383043221
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,14.742530438800351
2024-10-14,15.269049383043221
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,21.06075776971479
2024-10-19,18.95468199274331
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,16.84860621577183
2024-10-24,16.32208727152896
2024-10-25,16.32208727152896
2024-10-26,16.32208727152896
2024-10-27,26.325947212143486
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,12.636454661828873
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,14.216011494557483
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,15.269049383043221
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,30.538098766086442
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,13.162973606071743
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,25.272909323657746
2024-12-01,14.742530438800351
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.0
2024-12-12,52.65189442428697
2024-12-13,17.90164410425757
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,14.742530438800351
2024-12-21,21.587276713957657
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,20.53423882547192
2024-12-26,16.84860621577183
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,15.795568327286091
2025-01-09,17.90164410425757
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,13.689492550314613
