Time,wells_fargo_login
2022-10-31,62.3771849126035
2022-11-01,78.20423183072677
2022-11-02,69.82520699172034
2022-11-03,67.03219871205152
2022-11-04,67.96320147194112
2022-11-05,46.550137994480224
2022-11-06,37.24011039558418
2022-11-07,57.722171113155476
2022-11-08,59.584176632934685
2022-11-09,58.653173873045084
2022-11-10,60.51517939282429
2022-11-11,62.3771849126035
2022-11-12,47.481140754369825
2022-11-13,38.17111315547378
2022-11-14,63.308187672493105
2022-11-15,69.82520699172034
2022-11-16,64.23919043238271
2022-11-17,65.17019319227231
2022-11-18,66.10119595216192
2022-11-19,49.343146274149035
2022-11-20,35.37810487580497
2022-11-21,58.653173873045084
2022-11-22,59.584176632934685
2022-11-23,67.03219871205152
2022-11-24,35.37810487580497
2022-11-25,47.481140754369825
2022-11-26,43.75712971481141
2022-11-27,38.17111315547378
2022-11-28,57.722171113155476
2022-11-29,59.584176632934685
2022-11-30,67.03219871205152
2022-12-01,75.41122355105796
2022-12-02,74.48022079116836
2022-12-03,57.722171113155476
2022-12-04,43.75712971481141
2022-12-05,68.89420423183073
2022-12-06,69.82520699172034
2022-12-07,62.3771849126035
2022-12-08,67.96320147194112
2022-12-09,68.89420423183073
2022-12-10,52.136154553817846
2022-12-11,42.826126954921804
2022-12-12,65.17019319227231
2022-12-13,66.10119595216192
2022-12-14,67.03219871205152
2022-12-15,69.82520699172034
2022-12-16,68.89420423183073
2022-12-17,52.136154553817846
2022-12-18,37.24011039558418
2022-12-19,64.23919043238271
2022-12-20,68.89420423183073
2022-12-21,71.68721251149954
2022-12-22,72.61821527138915
2022-12-23,63.308187672493105
2022-12-24,46.550137994480224
2022-12-25,27.930082796688133
2022-12-26,49.343146274149035
2022-12-27,67.96320147194112
2022-12-28,72.61821527138915
2022-12-29,76.34222631094757
2022-12-30,74.48022079116836
2022-12-31,56.791168353265874
2023-01-01,42.826126954921804
2023-01-02,64.23919043238271
2023-01-03,72.61821527138915
2023-01-04,75.41122355105796
2023-01-05,72.61821527138915
2023-01-06,71.68721251149954
2023-01-07,55.860165593376266
2023-01-08,44.688132474701014
2023-01-09,63.308187672493105
2023-01-10,66.10119595216192
2023-01-11,67.03219871205152
2023-01-12,65.17019319227231
2023-01-13,67.96320147194112
2023-01-14,55.860165593376266
2023-01-15,40.03311867525299
2023-01-16,57.722171113155476
2023-01-17,67.03219871205152
2023-01-18,67.03219871205152
2023-01-19,63.308187672493105
2023-01-20,67.96320147194112
2023-01-21,53.998160073597056
2023-01-22,38.17111315547378
2023-01-23,58.653173873045084
2023-01-24,64.23919043238271
2023-01-25,58.653173873045084
2023-01-26,63.308187672493105
2023-01-27,66.10119595216192
2023-01-28,51.205151793928245
2023-01-29,42.826126954921804
2023-01-30,63.308187672493105
2023-01-31,76.34222631094757
2023-02-01,74.48022079116836
2023-02-02,74.48022079116836
2023-02-03,75.41122355105796
2023-02-04,59.584176632934685
2023-02-05,45.619135234590615
2023-02-06,65.17019319227231
2023-02-07,66.10119595216192
2023-02-08,61.446182152713895
2023-02-09,65.17019319227231
2023-02-10,65.17019319227231
2023-02-11,57.722171113155476
2023-02-12,41.8951241950322
2023-02-13,56.791168353265874
2023-02-14,64.23919043238271
2023-02-15,68.89420423183073
2023-02-16,67.96320147194112
2023-02-17,70.75620975160994
2023-02-18,53.998160073597056
2023-02-19,40.964121435142594
2023-02-20,56.791168353265874
2023-02-21,61.446182152713895
2023-02-22,67.03219871205152
2023-02-23,64.23919043238271
2023-02-24,63.308187672493105
2023-02-25,52.136154553817846
2023-02-26,46.550137994480224
2023-02-27,66.10119595216192
2023-02-28,72.61821527138915
2023-03-01,81.92824287028519
2023-03-02,80.06623735050599
2023-03-03,69.82520699172034
2023-03-04,61.446182152713895
2023-03-05,42.826126954921804
2023-03-06,64.23919043238271
2023-03-07,66.10119595216192
2023-03-08,67.96320147194112
2023-03-09,67.03219871205152
2023-03-10,67.96320147194112
2023-03-11,55.860165593376266
2023-03-12,45.619135234590615
2023-03-13,65.17019319227231
2023-03-14,67.03219871205152
2023-03-15,67.96320147194112
2023-03-16,69.82520699172034
2023-03-17,65.17019319227231
2023-03-18,52.136154553817846
2023-03-19,42.826126954921804
2023-03-20,59.584176632934685
2023-03-21,66.10119595216192
2023-03-22,61.446182152713895
2023-03-23,63.308187672493105
2023-03-24,57.722171113155476
2023-03-25,51.205151793928245
2023-03-26,40.964121435142594
2023-03-27,61.446182152713895
2023-03-28,63.308187672493105
2023-03-29,65.17019319227231
2023-03-30,67.03219871205152
2023-03-31,76.34222631094757
2023-04-01,61.446182152713895
2023-04-02,49.343146274149035
2023-04-03,71.68721251149954
2023-04-04,67.03219871205152
2023-04-05,65.17019319227231
2023-04-06,67.03219871205152
2023-04-07,66.10119595216192
2023-04-08,49.343146274149035
2023-04-09,36.30910763569457
2023-04-10,66.10119595216192
2023-04-11,66.10119595216192
2023-04-12,70.75620975160994
2023-04-13,66.10119595216192
2023-04-14,70.75620975160994
2023-04-15,56.791168353265874
2023-04-16,42.826126954921804
2023-04-17,65.17019319227231
2023-04-18,64.23919043238271
2023-04-19,66.10119595216192
2023-04-20,59.584176632934685
2023-04-21,60.51517939282429
2023-04-22,47.481140754369825
2023-04-23,37.24011039558418
2023-04-24,54.929162833486664
2023-04-25,56.791168353265874
2023-04-26,59.82599553160731
2023-04-27,62.056774871862274
2023-04-28,65.12182941253778
2023-04-29,50.165330529635966
2023-04-30,41.804442108029974
2023-05-01,70.83480089367855
2023-05-02,69.95216191352347
2023-05-03,66.00446839269287
2023-05-04,64.23919043238271
2023-05-05,65.12182941253778
2023-05-06,47.51741358917072
2023-05-07,37.39124720725457
2023-05-08,58.94335655145223
2023-05-09,59.40885793139704
2023-05-10,60.291496911552116
2023-05-11,60.70863451176239
2023-05-12,63.356551452227635
2023-05-13,51.047969509791045
2023-05-14,35.62596924694441
2023-05-15,62.47391247207255
2023-05-16,63.356551452227635
2023-05-17,66.88710737284795
2023-05-18,64.23919043238271
2023-05-19,61.59127349191748
2023-05-20,49.699829149691155
2023-05-21,40.03916414771981
2023-05-22,61.174135891707195
2023-05-23,64.23919043238271
2023-05-24,61.174135891707195
2023-05-25,61.174135891707195
2023-05-26,66.74201603364438
2023-05-27,50.89078722565384
2023-05-28,40.045209620186625
2023-05-29,45.88513602313051
2023-05-30,68.41056643448549
2023-05-31,76.75331843869102
2023-06-01,83.42752004205548
2023-06-02,76.75331843869102
2023-06-03,50.89078722565384
2023-06-04,44.2165856222894
2023-06-05,67.57629123406493
2023-06-06,70.0791168353266
2023-06-07,66.74201603364438
2023-06-08,68.41056643448549
2023-06-09,68.41056643448549
2023-06-10,52.559337626494944
2023-06-11,39.21093441976607
2023-06-12,65.90774083322383
2023-06-13,65.90774083322383
2023-06-14,65.07346563280326
2023-06-15,73.41621763700881
2023-06-16,70.91339203574715
2023-06-17,50.89078722565384
2023-06-18,38.37665921934551
2023-06-19,57.564988829018276
2023-06-20,65.90774083322383
2023-06-21,70.0791168353266
2023-06-22,62.5706400315416
2023-06-23,65.07346563280326
2023-06-24,50.05651202523328
2023-06-25,40.045209620186625
2023-06-26,59.23353922985938
2023-06-27,66.74201603364438
2023-06-28,68.41056643448549
2023-06-29,70.91339203574715
2023-06-30,75.08476803784993
2023-07-01,60.06781443027994
2023-07-02,49.222236824812725
2023-07-03,70.0791168353266
2023-07-04,50.05651202523328
2023-07-05,71.7476672361677
2023-07-06,75.91904323827048
2023-07-07,67.57629123406493
2023-07-08,50.89078722565384
2023-07-09,41.71376002102774
2023-07-10,61.73636483112105
2023-07-11,64.23919043238271
2023-07-12,64.23919043238271
2023-07-13,70.0791168353266
2023-07-14,71.7476672361677
2023-07-15,50.05651202523328
2023-07-16,39.21093441976607
2023-07-17,64.23919043238271
2023-07-18,64.23919043238271
2023-07-19,64.23919043238271
2023-07-20,60.06781443027994
2023-07-21,60.06781443027994
2023-07-22,45.88513602313051
2023-07-23,37.54238401892496
2023-07-24,60.06781443027994
2023-07-25,60.902089630700495
2023-07-26,59.23353922985938
2023-07-27,60.06781443027994
2023-07-28,65.90774083322383
2023-07-29,50.05651202523328
2023-07-30,40.045209620186625
2023-07-31,68.41056643448549
2023-08-01,80.09041924037325
2023-08-02,71.7476672361677
2023-08-03,65.90774083322383
2023-08-04,65.07346563280326
2023-08-05,49.222236824812725
2023-08-06,40.87948482060718
2023-08-07,61.73636483112105
2023-08-08,60.06781443027994
2023-08-09,58.399264029438825
2023-08-10,63.40491523196216
2023-08-11,60.902089630700495
2023-08-12,44.2165856222894
2023-08-13,37.54238401892496
2023-08-14,58.399264029438825
2023-08-15,61.73636483112105
2023-08-16,65.07346563280326
2023-08-17,60.902089630700495
2023-08-18,58.399264029438825
2023-08-19,44.2165856222894
2023-08-20,35.87383361808385
2023-08-21,55.06216322775661
2023-08-22,54.22788802733606
2023-08-23,55.89643842817716
2023-08-24,55.89643842817716
2023-08-25,57.564988829018276
2023-08-26,45.05086082270995
2023-08-27,35.0395584176633
2023-08-28,54.22788802733606
2023-08-29,59.23353922985938
2023-08-30,63.40491523196216
2023-08-31,64.23919043238271
2023-09-01,70.0791168353266
2023-09-02,52.559337626494944
2023-09-03,36.70810881850441
2023-09-04,44.2165856222894
2023-09-05,60.06781443027994
2023-09-06,60.902089630700495
2023-09-07,62.5706400315416
2023-09-08,55.89643842817716
2023-09-09,42.54803522144829
2023-09-10,31.70245761598108
2023-09-11,55.89643842817716
2023-09-12,55.89643842817716
2023-09-13,55.06216322775661
2023-09-14,56.73071362859772
2023-09-15,60.902089630700495
2023-09-16,41.71376002102774
2023-09-17,33.37100801682219
2023-09-18,52.559337626494944
2023-09-19,55.89643842817716
2023-09-20,55.89643842817716
2023-09-21,54.22788802733606
2023-09-22,57.564988829018276
2023-09-23,42.54803522144829
2023-09-24,35.0395584176633
2023-09-25,50.05651202523328
2023-09-26,53.3936128269155
2023-09-27,54.22788802733606
2023-09-28,61.73636483112105
2023-09-29,60.902089630700495
2023-09-30,47.55368642397162
2023-10-01,42.54803522144829
2023-10-02,64.23919043238271
2023-10-03,61.73636483112105
2023-10-04,57.564988829018276
2023-10-05,56.73071362859772
2023-10-06,56.73071362859772
2023-10-07,41.71376002102774
2023-10-08,32.53673281640163
2023-10-09,50.89078722565384
2023-10-10,55.89643842817716
2023-10-11,57.564988829018276
2023-10-12,60.06781443027994
2023-10-13,55.89643842817716
2023-10-14,43.382310421868844
2023-10-15,35.87383361808385
2023-10-16,54.22788802733606
2023-10-17,51.72506242607439
2023-10-18,51.72506242607439
2023-10-19,53.3936128269155
2023-10-20,55.89643842817716
2023-10-21,40.87948482060718
2023-10-22,32.53673281640163
2023-10-23,49.222236824812725
2023-10-24,53.3936128269155
2023-10-25,51.72506242607439
2023-10-26,50.89078722565384
2023-10-27,55.89643842817716
2023-10-28,40.87948482060718
2023-10-29,32.53673281640163
2023-10-30,54.22788802733606
2023-10-31,59.23353922985938
2023-11-01,69.24484163490604
2023-11-02,63.40491523196216
2023-11-03,57.564988829018276
2023-11-04,44.2165856222894
2023-11-05,34.205283217242744
2023-11-06,52.559337626494944
2023-11-07,56.73071362859772
2023-11-08,54.22788802733606
2023-11-09,53.3936128269155
2023-11-10,55.06216322775661
2023-11-11,41.71376002102774
2023-11-12,30.868182415560526
2023-11-13,51.72506242607439
2023-11-14,53.3936128269155
2023-11-15,57.564988829018276
2023-11-16,55.89643842817716
2023-11-17,55.89643842817716
2023-11-18,40.87948482060718
2023-11-19,31.70245761598108
2023-11-20,52.559337626494944
2023-11-21,49.222236824812725
2023-11-22,55.89643842817716
2023-11-23,29.199632014719413
2023-11-24,42.54803522144829
2023-11-25,40.045209620186625
2023-11-26,33.37100801682219
2023-11-27,54.22788802733606
2023-11-28,54.22788802733606
2023-11-29,58.399264029438825
2023-11-30,59.23353922985938
2023-12-01,67.57629123406493
2023-12-02,52.559337626494944
2023-12-03,35.0395584176633
2023-12-04,56.73071362859772
2023-12-05,60.902089630700495
2023-12-06,56.73071362859772
2023-12-07,58.399264029438825
2023-12-08,58.399264029438825
2023-12-09,45.88513602313051
2023-12-10,37.54238401892496
2023-12-11,53.3936128269155
2023-12-12,57.564988829018276
2023-12-13,56.73071362859772
2023-12-14,62.5706400315416
2023-12-15,62.5706400315416
2023-12-16,48.387961624392176
2023-12-17,35.0395584176633
2023-12-18,55.06216322775661
2023-12-19,60.902089630700495
2023-12-20,60.902089630700495
2023-12-21,58.399264029438825
2023-12-22,57.59970836389705
2023-12-23,40.92426798878416
2023-12-24,34.46240904801168
2023-12-25,26.889021809453318
2023-12-26,51.90218237212266
2023-12-27,64.06156730466952
2023-12-28,65.17309560245542
2023-12-29,65.93742855145351
2023-12-30,45.09312808256238
2023-12-31,37.51974084400402
2024-01-01,38.6312691417899
2024-01-02,65.17309560245542
2024-01-03,69.34195569623364
2024-01-04,63.29723435567145
2024-01-05,59.12837426189322
2024-01-06,46.96898932934636
2024-01-07,34.11521369922387
2024-01-08,54.959514168115
2024-01-09,53.08365292133102
2024-01-10,57.59970836389705
2024-01-11,56.83537541489897
2024-01-12,59.12837426189322
2024-01-13,41.68860093778224
2024-01-14,33.35088075022579
2024-01-15,45.85746103156046
2024-01-16,52.66651532112074
2024-01-17,58.36404131289514
2024-01-18,51.90218237212266
2024-01-19,55.72384711711308
2024-01-20,46.62179398055855
2024-01-21,33.330753483629394
2024-01-22,52.07930231817093
2024-01-23,47.91295813271726
2024-01-24,52.07930231817093
2024-01-25,51.38491162059532
2024-01-26,50.69052092301971
2024-01-27,39.58026976180991
2024-01-28,27.7756279030245
2024-01-29,48.60734883029287
2024-01-30,56.94003720120022
2024-01-31,54.16247441089777
2024-02-01,62.49516278180512
2024-02-02,61.80077208422951
2024-02-03,42.357832552112356
2024-02-04,36.80270697150746
2024-02-05,49.9961302254441
2024-02-06,47.91295813271726
2024-02-07,47.91295813271726
2024-02-08,47.91295813271726
2024-02-09,49.301739527868484
2024-02-10,41.66344185453675
2024-02-11,27.081237205448886
2024-02-12,44.4410046448392
2024-02-13,52.773693015746545
2024-02-14,50.69052092301971
2024-02-15,52.07930231817093
2024-02-16,54.16247441089777
2024-02-17,43.74661394726358
2024-02-18,31.24758139090256
2024-02-19,42.357832552112356
2024-02-20,49.301739527868484
2024-02-21,51.38491162059532
2024-02-22,54.16247441089777
2024-02-23,49.9961302254441
2024-02-24,40.27466045938552
2024-02-25,30.553190693326947
2024-02-26,45.829786039990424
2024-02-27,47.218567435141644
2024-02-28,51.38491162059532
2024-02-29,56.245646503624606
2024-03-01,61.106381386653894
2024-03-02,44.4410046448392
2024-03-03,31.24758139090256
2024-03-04,49.9961302254441
2024-03-05,52.07930231817093
2024-03-06,47.91295813271726
2024-03-07,45.829786039990424
2024-03-08,47.218567435141644
2024-03-09,38.19148836665868
2024-03-10,28.47001860060011
2024-03-11,45.829786039990424
2024-03-12,49.9961302254441
2024-03-13,49.9961302254441
2024-03-14,47.91295813271726
2024-03-15,49.301739527868484
2024-03-16,38.885879064234295
2024-03-17,29.164409298175723
2024-03-18,47.91295813271726
2024-03-19,47.218567435141644
2024-03-20,48.60734883029287
2024-03-21,44.4410046448392
2024-03-22,47.91295813271726
2024-03-23,35.413925576356235
2024-03-24,29.164409298175723
2024-03-25,44.4410046448392
2024-03-26,47.91295813271726
2024-03-27,50.69052092301971
2024-03-28,49.9961302254441
2024-03-29,47.91295813271726
2024-03-30,37.497097669083075
2024-03-31,28.47001860060011
2024-04-01,61.106381386653894
2024-04-02,54.16247441089777
2024-04-03,52.773693015746545
2024-04-04,49.301739527868484
2024-04-05,48.60734883029287
2024-04-06,34.71953487878062
2024-04-07,28.47001860060011
2024-04-08,44.4410046448392
2024-04-09,49.301739527868484
2024-04-10,49.9961302254441
2024-04-11,48.60734883029287
2024-04-12,52.07930231817093
2024-04-13,38.885879064234295
2024-04-14,35.413925576356235
2024-04-15,54.856865108473386
2024-04-16,49.301739527868484
2024-04-17,43.74661394726358
2024-04-18,43.05222324968797
2024-04-19,43.05222324968797
2024-04-20,29.858799995751337
2024-04-21,27.7756279030245
2024-04-22,40.969051156961136
2024-04-23,43.74661394726358
2024-04-24,45.13539534241481
2024-04-25,45.13539534241481
2024-04-26,45.13539534241481
2024-04-27,33.330753483629394
2024-04-28,26.386846507873273
2024-04-29,45.829786039990424
2024-04-30,51.38491162059532
2024-05-01,57.63442789877583
2024-05-02,49.9961302254441
2024-05-03,47.91295813271726
2024-05-04,34.71953487878062
2024-05-05,27.7756279030245
2024-05-06,47.218567435141644
2024-05-07,46.52417673756604
2024-05-08,43.74661394726358
2024-05-09,43.74661394726358
2024-05-10,43.74661394726358
2024-05-11,29.164409298175723
2024-05-12,23.609283717570822
2024-05-13,41.66344185453675
2024-05-14,47.91295813271726
2024-05-15,46.52417673756604
2024-05-16,43.74661394726358
2024-05-17,44.4410046448392
2024-05-18,34.71953487878062
2024-05-19,23.609283717570822
2024-05-20,44.4410046448392
2024-05-21,45.829786039990424
2024-05-22,43.74661394726358
2024-05-23,40.969051156961136
2024-05-24,39.58026976180991
2024-05-25,28.47001860060011
2024-05-26,22.2205023224196
2024-05-27,27.081237205448886
2024-05-28,47.218567435141644
2024-05-29,47.91295813271726
2024-05-30,50.69052092301971
2024-05-31,49.9961302254441
2024-06-01,43.74661394726358
2024-06-02,31.24758139090256
2024-06-03,50.69052092301971
2024-06-04,53.46808371332216
2024-06-05,46.52417673756604
2024-06-06,47.91295813271726
2024-06-07,43.05222324968797
2024-06-08,35.413925576356235
2024-06-09,27.081237205448886
2024-06-10,48.60734883029287
2024-06-11,45.829786039990424
2024-06-12,46.52417673756604
2024-06-13,46.52417673756604
2024-06-14,47.218567435141644
2024-06-15,34.02514418120501
2024-06-16,24.99806511272205
2024-06-17,47.91295813271726
2024-06-18,46.52417673756604
2024-06-19,43.05222324968797
2024-06-20,45.829786039990424
2024-06-21,43.74661394726358
2024-06-22,30.553190693326947
2024-06-23,24.99806511272205
2024-06-24,45.13539534241481
2024-06-25,42.357832552112356
2024-06-26,45.13539534241481
2024-06-27,45.829786039990424
2024-06-28,49.9961302254441
2024-06-29,36.10831627393185
2024-06-30,29.858799995751337
2024-07-01,59.717599991502674
2024-07-02,49.9961302254441
2024-07-03,47.91295813271726
2024-07-04,31.24758139090256
2024-07-05,43.74661394726358
2024-07-06,31.24758139090256
2024-07-07,27.081237205448886
2024-07-08,46.52417673756604
2024-07-09,46.52417673756604
2024-07-10,48.60734883029287
2024-07-11,46.52417673756604
2024-07-12,48.60734883029287
2024-07-13,34.02514418120501
2024-07-14,24.99806511272205
2024-07-15,48.60734883029287
2024-07-16,48.60734883029287
2024-07-17,45.829786039990424
2024-07-18,45.829786039990424
2024-07-19,40.969051156961136
2024-07-20,30.553190693326947
2024-07-21,25.69245581029766
2024-07-22,39.58026976180991
2024-07-23,40.27466045938552
2024-07-24,43.74661394726358
2024-07-25,44.4410046448392
2024-07-26,44.4410046448392
2024-07-27,34.02514418120501
2024-07-28,25.69245581029766
2024-07-29,45.829786039990424
2024-07-30,47.91295813271726
2024-07-31,50.69052092301971
2024-08-01,55.551255806049
2024-08-02,54.16247441089777
2024-08-03,36.80270697150746
2024-08-04,28.47001860060011
2024-08-05,47.91295813271726
2024-08-06,44.4410046448392
2024-08-07,45.13539534241481
2024-08-08,44.4410046448392
2024-08-09,44.4410046448392
2024-08-10,30.553190693326947
2024-08-11,24.99806511272205
2024-08-12,45.829786039990424
2024-08-13,45.829786039990424
2024-08-14,48.60734883029287
2024-08-15,49.301739527868484
2024-08-16,45.829786039990424
2024-08-17,34.71953487878062
2024-08-18,24.519837545444762
2024-08-19,43.035677429837975
2024-08-20,47.26980610306421
2024-08-21,46.65374118171398
2024-08-22,46.38487160915156
2024-08-23,42.15074293592532
2024-08-24,30.33329141015927
2024-08-25,25.751967388145225
2024-08-26,44.536676845100864
2024-08-27,44.267807272538434
2024-08-28,42.15074293592532
2024-08-29,47.61700145185202
2024-08-30,50.00293536102757
2024-08-31,33.68248558947285
2024-09-01,30.33329141015927
2024-09-02,37.300549341348855
2024-09-03,46.65374118171398
2024-09-04,49.11800086711491
2024-09-05,45.1527417664511
2024-09-06,45.1527417664511
2024-09-07,32.10316039798458
2024-09-08,25.751967388145225
2024-09-09,42.15074293592532
2024-09-10,44.267807272538434
2024-09-11,42.419612508487745
2024-09-12,47.88587102441444
2024-09-13,45.1527417664511
2024-09-14,32.71922531933481
2024-09-15,25.751967388145225
2024-09-16,44.267807272538434
2024-09-17,45.70782733561223
2024-09-18,44.63234904536253
2024-09-19,43.55687075511283
2024-09-20,43.55687075511283
2024-09-21,30.651131272116437
