Time,airbnb
2022-11-21,52.89473684210527
2022-11-22,52.01315789473685
2022-11-23,48.486842105263165
2022-11-24,41.434210526315795
2022-11-25,50.25000000000001
2022-11-26,52.01315789473685
2022-11-27,60.828947368421055
2022-11-28,58.184210526315795
2022-11-29,56.42105263157895
2022-11-30,55.539473684210535
2022-12-01,54.65789473684211
2022-12-02,52.01315789473685
2022-12-03,51.131578947368425
2022-12-04,55.539473684210535
2022-12-05,56.42105263157895
2022-12-06,52.01315789473685
2022-12-07,56.42105263157895
2022-12-08,55.539473684210535
2022-12-09,49.36842105263158
2022-12-10,49.36842105263158
2022-12-11,56.42105263157895
2022-12-12,57.30263157894737
2022-12-13,53.77631578947369
2022-12-14,52.01315789473685
2022-12-15,52.89473684210527
2022-12-16,52.01315789473685
2022-12-17,49.36842105263158
2022-12-18,52.01315789473685
2022-12-19,57.30263157894737
2022-12-20,56.42105263157895
2022-12-21,53.77631578947369
2022-12-22,52.89473684210527
2022-12-23,49.36842105263158
2022-12-24,47.60526315789474
2022-12-25,47.60526315789474
2022-12-26,71.40789473684211
2022-12-27,80.22368421052633
2022-12-28,78.46052631578948
2022-12-29,75.81578947368422
2022-12-30,73.17105263157896
2022-12-31,64.35526315789474
2023-01-01,66.11842105263159
2023-01-02,76.69736842105264
2023-01-03,68.76315789473685
2023-01-04,76.69736842105264
2023-01-05,77.57894736842105
2023-01-06,71.40789473684211
2023-01-07,73.17105263157896
2023-01-08,82.86842105263159
2023-01-09,82.86842105263159
2023-01-10,80.22368421052633
2023-01-11,73.17105263157896
2023-01-12,71.40789473684211
2023-01-13,70.52631578947368
2023-01-14,75.81578947368422
2023-01-15,76.69736842105264
2023-01-16,82.86842105263159
2023-01-17,74.9342105263158
2023-01-18,71.40789473684211
2023-01-19,72.28947368421053
2023-01-20,68.76315789473685
2023-01-21,69.64473684210527
2023-01-22,78.46052631578948
2023-01-23,79.3421052631579
2023-01-24,74.9342105263158
2023-01-25,74.9342105263158
2023-01-26,69.64473684210527
2023-01-27,67.0
2023-01-28,67.0
2023-01-29,74.9342105263158
2023-01-30,72.28947368421053
2023-01-31,73.17105263157896
2023-02-01,74.9342105263158
2023-02-02,72.28947368421053
2023-02-03,70.52631578947368
2023-02-04,70.52631578947368
2023-02-05,83.75000000000001
2023-02-06,76.69736842105264
2023-02-07,73.17105263157896
2023-02-08,72.28947368421053
2023-02-09,72.28947368421053
2023-02-10,69.64473684210527
2023-02-11,70.52631578947368
2023-02-12,71.40789473684211
2023-02-13,62.5921052631579
2023-02-14,67.88157894736842
2023-02-15,75.81578947368422
2023-02-16,73.17105263157896
2023-02-17,74.9342105263158
2023-02-18,75.81578947368422
2023-02-19,79.3421052631579
2023-02-20,83.75000000000001
2023-02-21,75.81578947368422
2023-02-22,76.69736842105264
2023-02-23,74.9342105263158
2023-02-24,75.81578947368422
2023-02-25,77.57894736842105
2023-02-26,85.51315789473685
2023-02-27,81.98684210526316
2023-02-28,78.46052631578948
2023-03-01,73.17105263157896
2023-03-02,75.81578947368422
2023-03-03,72.28947368421053
2023-03-04,77.57894736842105
2023-03-05,84.63157894736842
2023-03-06,82.86842105263159
2023-03-07,81.98684210526316
2023-03-08,76.69736842105264
2023-03-09,76.69736842105264
2023-03-10,73.17105263157896
2023-03-11,73.17105263157896
2023-03-12,83.75000000000001
2023-03-13,78.46052631578948
2023-03-14,76.69736842105264
2023-03-15,74.05263157894737
2023-03-16,72.28947368421053
2023-03-17,68.76315789473685
2023-03-18,69.64473684210527
2023-03-19,83.75000000000001
2023-03-20,77.57894736842105
2023-03-21,76.69736842105264
2023-03-22,74.9342105263158
2023-03-23,73.17105263157896
2023-03-24,69.64473684210527
2023-03-25,68.76315789473685
2023-03-26,80.22368421052633
2023-03-27,75.81578947368422
2023-03-28,74.05263157894737
2023-03-29,71.40789473684211
2023-03-30,67.88157894736842
2023-03-31,67.88157894736842
2023-04-01,67.0
2023-04-02,76.69736842105264
2023-04-03,71.40789473684211
2023-04-04,73.17105263157896
2023-04-05,73.17105263157896
2023-04-06,70.52631578947368
2023-04-07,66.11842105263159
2023-04-08,66.11842105263159
2023-04-09,69.64473684210527
2023-04-10,76.69736842105264
2023-04-11,74.9342105263158
2023-04-12,71.40789473684211
2023-04-13,69.64473684210527
2023-04-14,69.64473684210527
2023-04-15,67.88157894736842
2023-04-16,77.57894736842105
2023-04-17,75.81578947368422
2023-04-18,69.64473684210527
2023-04-19,72.28947368421053
2023-04-20,68.76315789473685
2023-04-21,67.0
2023-04-22,68.76315789473685
2023-04-23,78.46052631578948
2023-04-24,74.05263157894737
2023-04-25,74.05263157894737
2023-04-26,72.26797175866497
2023-04-27,67.99983953786906
2023-04-28,68.44062901155328
2023-04-29,70.35430038510911
2023-04-30,80.80423620025675
2023-05-01,79.40661103979461
2023-05-02,74.622432605905
2023-05-03,75.57926829268294
2023-05-04,78.44977535301669
2023-05-05,67.04300385109114
2023-05-06,68.95667522464699
2023-05-07,78.44977535301669
2023-05-08,78.00898587933247
2023-05-09,79.40661103979461
2023-05-10,76.53610397946085
2023-05-11,73.22480744544288
2023-05-12,70.35430038510911
2023-05-13,66.08616816431322
2023-05-14,79.40661103979461
2023-05-15,84.63157894736842
2023-05-16,82.27711810012838
2023-05-17,78.44977535301669
2023-05-18,74.1816431322208
2023-05-19,74.1816431322208
2023-05-20,76.53610397946085
2023-05-21,84.63157894736842
2023-05-22,87.9428754813864
2023-05-23,82.27711810012838
2023-05-24,80.36344672657253
2023-05-25,82.7179075738126
2023-05-26,76.37483953786906
2023-05-27,77.40693196405648
2023-05-28,81.53530166880617
2023-05-29,94.95250320924262
2023-05-30,86.69576379974326
2023-05-31,86.69576379974326
2023-06-01,83.599486521181
2023-06-02,79.47111681643132
2023-06-03,77.40693196405648
2023-06-04,95.98459563543004
2023-06-05,90.82413350449295
2023-06-06,88.7599486521181
2023-06-07,84.63157894736842
2023-06-08,82.56739409499359
2023-06-09,78.4390243902439
2023-06-10,80.50320924261875
2023-06-11,91.85622593068037
2023-06-12,95.98459563543004
2023-06-13,86.69576379974326
2023-06-14,90.82413350449295
2023-06-15,90.82413350449295
2023-06-16,81.53530166880617
2023-06-17,81.53530166880617
2023-06-18,84.63157894736842
2023-06-19,99.0808729139923
2023-06-20,89.79204107830553
2023-06-21,84.63157894736842
2023-06-22,81.53530166880617
2023-06-23,81.53530166880617
2023-06-24,85.66367137355584
2023-06-25,93.9204107830552
2023-06-26,100.11296534017973
2023-06-27,101.14505776636715
2023-06-28,100.11296534017973
2023-06-29,103.20924261874198
2023-06-30,89.79204107830553
2023-07-01,93.9204107830552
2023-07-02,98.04878048780488
2023-07-03,91.85622593068037
2023-07-04,91.85622593068037
2023-07-05,86.69576379974326
2023-07-06,93.9204107830552
2023-07-07,89.79204107830553
2023-07-08,86.69576379974326
2023-07-09,99.0808729139923
2023-07-10,93.9204107830552
2023-07-11,89.79204107830553
2023-07-12,90.82413350449295
2023-07-13,89.79204107830553
2023-07-14,84.63157894736842
2023-07-15,82.56739409499359
2023-07-16,94.95250320924262
2023-07-17,95.98459563543004
2023-07-18,89.79204107830553
2023-07-19,88.7599486521181
2023-07-20,84.63157894736842
2023-07-21,80.50320924261875
2023-07-22,79.47111681643132
2023-07-23,92.88831835686779
2023-07-24,92.88831835686779
2023-07-25,88.7599486521181
2023-07-26,86.69576379974326
2023-07-27,80.50320924261875
2023-07-28,77.40693196405648
2023-07-29,79.47111681643132
2023-07-30,91.85622593068037
2023-07-31,88.7599486521181
2023-08-01,83.599486521181
2023-08-02,79.47111681643132
2023-08-03,83.599486521181
2023-08-04,82.56739409499359
2023-08-05,76.37483953786906
2023-08-06,85.66367137355584
2023-08-07,85.66367137355584
2023-08-08,82.56739409499359
2023-08-09,77.40693196405648
2023-08-10,78.4390243902439
2023-08-11,76.37483953786906
2023-08-12,70.18228498074454
2023-08-13,80.50320924261875
2023-08-14,79.47111681643132
2023-08-15,78.4390243902439
2023-08-16,75.34274711168165
2023-08-17,78.4390243902439
2023-08-18,72.24646983311939
2023-08-19,70.18228498074454
2023-08-20,78.4390243902439
2023-08-21,75.34274711168165
2023-08-22,74.31065468549423
2023-08-23,69.15019255455712
2023-08-24,68.1181001283697
2023-08-25,67.08600770218229
2023-08-26,66.05391527599487
2023-08-27,78.4390243902439
2023-08-28,73.27856225930681
2023-08-29,70.18228498074454
2023-08-30,68.1181001283697
2023-08-31,67.08600770218229
2023-09-01,65.02182284980745
2023-09-02,61.92554557124519
2023-09-03,69.15019255455712
2023-09-04,76.37483953786906
2023-09-05,73.27856225930681
2023-09-06,72.24646983311939
2023-09-07,67.08600770218229
2023-09-08,61.92554557124519
2023-09-09,62.957637997432606
2023-09-10,63.98973042362003
2023-09-11,70.18228498074454
2023-09-12,67.08600770218229
2023-09-13,65.02182284980745
2023-09-14,65.02182284980745
2023-09-15,55.73299101412067
2023-09-16,58.829268292682926
2023-09-17,67.08600770218229
2023-09-18,66.05391527599487
2023-09-19,68.1181001283697
2023-09-20,66.05391527599487
2023-09-21,65.02182284980745
2023-09-22,60.89345314505777
2023-09-23,60.89345314505777
2023-09-24,69.15019255455712
2023-09-25,68.1181001283697
2023-09-26,68.1181001283697
2023-09-27,67.08600770218229
2023-09-28,68.1181001283697
2023-09-29,58.829268292682926
2023-09-30,57.79717586649551
2023-10-01,68.1181001283697
2023-10-02,67.08600770218229
2023-10-03,67.08600770218229
2023-10-04,67.08600770218229
2023-10-05,66.05391527599487
2023-10-06,65.02182284980745
2023-10-07,70.18228498074454
2023-10-08,69.15019255455712
2023-10-09,70.18228498074454
2023-10-10,67.08600770218229
2023-10-11,62.957637997432606
2023-10-12,59.86136071887035
2023-10-13,55.73299101412067
2023-10-14,54.70089858793325
2023-10-15,59.86136071887035
2023-10-16,62.957637997432606
2023-10-17,60.89345314505777
2023-10-18,58.829268292682926
2023-10-19,59.86136071887035
2023-10-20,56.76508344030809
2023-10-21,54.70089858793325
2023-10-22,63.98973042362003
2023-10-23,60.89345314505777
2023-10-24,60.89345314505777
2023-10-25,57.79717586649551
2023-10-26,54.70089858793325
2023-10-27,52.63671373555841
2023-10-28,46.44415917843389
2023-10-29,51.60462130937099
2023-10-30,59.86136071887035
2023-10-31,52.63671373555841
2023-11-01,54.70089858793325
2023-11-02,56.76508344030809
2023-11-03,54.70089858793325
2023-11-04,54.70089858793325
2023-11-05,60.89345314505777
2023-11-06,60.89345314505777
2023-11-07,62.957637997432606
2023-11-08,62.957637997432606
2023-11-09,56.76508344030809
2023-11-10,56.76508344030809
2023-11-11,55.73299101412067
2023-11-12,59.86136071887035
2023-11-13,59.86136071887035
2023-11-14,56.76508344030809
2023-11-15,55.73299101412067
2023-11-16,52.63671373555841
2023-11-17,53.66880616174583
2023-11-18,51.60462130937099
2023-11-19,53.66880616174583
2023-11-20,55.73299101412067
2023-11-21,55.73299101412067
2023-11-22,48.50834403080873
2023-11-23,43.34788189987163
2023-11-24,51.60462130937099
2023-11-25,55.73299101412067
2023-11-26,62.957637997432606
2023-11-27,58.829268292682926
2023-11-28,58.829268292682926
2023-11-29,56.76508344030809
2023-11-30,53.66880616174583
2023-12-01,51.60462130937099
2023-12-02,52.63671373555841
2023-12-03,55.73299101412067
2023-12-04,59.86136071887035
2023-12-05,53.66880616174583
2023-12-06,54.70089858793325
2023-12-07,50.57252888318357
2023-12-08,51.60462130937099
2023-12-09,50.57252888318357
2023-12-10,57.79717586649551
2023-12-11,56.76508344030809
2023-12-12,52.63671373555841
2023-12-13,53.66880616174583
2023-12-14,51.60462130937099
2023-12-15,48.50834403080873
2023-12-16,46.44415917843389
2023-12-17,58.829268292682926
2023-12-18,56.76508344030809
2023-12-19,55.73299101412067
2023-12-20,58.829268292682926
2023-12-21,53.66880616174583
2023-12-22,51.22667197020376
2023-12-23,50.23092082662858
2023-12-24,46.7276211828093
2023-12-25,50.71062575711005
2023-12-26,71.58505848957674
2023-12-27,74.09260698982082
2023-12-28,70.10960241552007
2023-12-29,72.58080963315193
2023-12-30,67.12234898479451
2023-12-31,63.13934441049376
2024-01-01,66.12659784121934
2024-01-02,75.56806306387747
2024-01-03,77.55956535102786
2024-01-04,75.56806306387747
2024-01-05,72.10110470267045
2024-01-06,78.07561156412157
2024-01-07,79.55106763817822
2024-01-08,70.10960241552007
2024-01-09,71.10535355909526
2024-01-10,67.12234898479451
2024-01-11,67.12234898479451
2024-01-12,64.65114176716267
2024-01-13,68.11810012836969
2024-01-14,70.10960241552007
2024-01-15,72.10110470267045
2024-01-16,68.11810012836969
2024-01-17,73.09685584624563
2024-01-18,68.11810012836969
2024-01-19,65.13084669764415
2024-01-20,68.11810012836969
2024-01-21,82.509248042814
2024-01-22,72.91514943318447
2024-01-23,72.91514943318447
2024-01-24,71.9557395722215
2024-01-25,69.07750998933265
2024-01-26,63.32105082355493
2024-01-27,70.99632971125855
2024-01-28,74.83396915511037
2024-01-29,70.99632971125855
2024-01-30,72.91514943318447
2024-01-31,70.99632971125855
2024-02-01,65.23987054548084
2024-02-02,59.483411379703114
2024-02-03,69.07750998933265
2024-02-04,74.83396915511037
2024-02-05,71.9557395722215
2024-02-06,70.0369198502956
2024-02-07,67.15869026740674
2024-02-08,64.28046068451788
2024-02-09,62.36164096259198
2024-02-10,66.19928040644379
2024-02-11,67.15869026740674
2024-02-12,62.36164096259198
2024-02-13,69.07750998933265
2024-02-14,60.44282124066606
2024-02-15,66.19928040644379
2024-02-16,69.07750998933265
2024-02-17,72.91514943318447
2024-02-18,84.42806776473991
2024-02-19,83.46865790377694
2024-02-20,78.67160859896218
2024-02-21,71.9557395722215
2024-02-22,70.99632971125855
2024-02-23,70.0369198502956
2024-02-24,72.91514943318447
2024-02-25,79.63101845992513
2024-02-26,77.71219873799923
2024-02-27,73.87455929414742
2024-02-28,70.99632971125855
2024-02-29,70.99632971125855
2024-03-01,70.99632971125855
2024-03-02,74.83396915511037
2024-03-03,83.46865790377694
2024-03-04,81.54983818185104
2024-03-05,76.75278887703628
2024-03-06,79.63101845992513
2024-03-07,73.87455929414742
2024-03-08,69.07750998933265
2024-03-09,70.99632971125855
2024-03-10,82.509248042814
2024-03-11,81.54983818185104
2024-03-12,76.75278887703628
2024-03-13,75.79337901607332
2024-03-14,70.0369198502956
2024-03-15,67.15869026740674
2024-03-16,70.99632971125855
2024-03-17,79.63101845992513
2024-03-18,76.75278887703628
2024-03-19,73.87455929414742
2024-03-20,75.79337901607332
2024-03-21,68.11810012836969
2024-03-22,65.23987054548084
2024-03-23,70.99632971125855
2024-03-24,73.87455929414742
2024-03-25,75.79337901607332
2024-03-26,72.91514943318447
2024-03-27,70.0369198502956
2024-03-28,68.11810012836969
2024-03-29,64.28046068451788
2024-03-30,65.23987054548084
2024-03-31,70.0369198502956
2024-04-01,77.71219873799923
2024-04-02,76.75278887703628
2024-04-03,72.91514943318447
2024-04-04,75.79337901607332
2024-04-05,70.99632971125855
2024-04-06,67.15869026740674
2024-04-07,77.71219873799923
2024-04-08,70.99632971125855
2024-04-09,70.0369198502956
2024-04-10,70.0369198502956
2024-04-11,69.07750998933265
2024-04-12,66.19928040644379
2024-04-13,64.28046068451788
2024-04-14,72.91514943318447
2024-04-15,72.91514943318447
2024-04-16,70.99632971125855
2024-04-17,70.99632971125855
2024-04-18,70.99632971125855
2024-04-19,67.15869026740674
2024-04-20,65.23987054548084
2024-04-21,77.71219873799923
2024-04-22,74.83396915511037
2024-04-23,77.71219873799923
2024-04-24,70.0369198502956
2024-04-25,67.15869026740674
2024-04-26,62.36164096259198
2024-04-27,68.11810012836969
2024-04-28,79.63101845992513
2024-04-29,74.83396915511037
2024-04-30,70.0369198502956
2024-05-01,66.19928040644379
2024-05-02,79.63101845992513
2024-05-03,72.91514943318447
2024-05-04,70.0369198502956
2024-05-05,81.54983818185104
2024-05-06,77.71219873799923
2024-05-07,74.83396915511037
2024-05-08,72.91514943318447
2024-05-09,72.91514943318447
2024-05-10,69.07750998933265
2024-05-11,66.19928040644379
2024-05-12,70.99632971125855
2024-05-13,78.67160859896218
2024-05-14,79.63101845992513
2024-05-15,74.83396915511037
2024-05-16,70.0369198502956
2024-05-17,68.11810012836969
2024-05-18,73.87455929414742
2024-05-19,86.3468874866658
2024-05-20,85.38747762570286
2024-05-21,80.5904283208881
2024-05-22,72.91514943318447
2024-05-23,79.63101845992513
2024-05-24,79.63101845992513
2024-05-25,80.5904283208881
2024-05-26,79.63101845992513
2024-05-27,88.26570720859172
2024-05-28,86.3468874866658
2024-05-29,83.46865790377694
2024-05-30,81.54983818185104
2024-05-31,76.75278887703628
2024-06-01,75.79337901607332
2024-06-02,95.94098609629535
2024-06-03,85.38747762570286
2024-06-04,83.46865790377694
2024-06-05,81.54983818185104
2024-06-06,84.42806776473991
2024-06-07,79.63101845992513
2024-06-08,78.67160859896218
2024-06-09,86.3468874866658
2024-06-10,92.10334665244353
2024-06-11,92.10334665244353
2024-06-12,88.26570720859172
2024-06-13,83.46865790377694
2024-06-14,75.79337901607332
2024-06-15,76.75278887703628
2024-06-16,82.509248042814
2024-06-17,89.22511706955467
2024-06-18,93.06275651340648
2024-06-19,88.26570720859172
2024-06-20,82.509248042814
2024-06-21,84.42806776473991
2024-06-22,81.54983818185104
2024-06-23,94.02216637436943
2024-06-24,95.94098609629535
2024-06-25,91.14393679148057
2024-06-26,82.509248042814
2024-06-27,80.5904283208881
2024-06-28,77.71219873799923
2024-06-29,78.67160859896218
2024-06-30,89.22511706955467
2024-07-01,90.18452693051762
2024-07-02,87.30629734762876
2024-07-03,84.42806776473991
2024-07-04,81.54983818185104
2024-07-05,77.71219873799923
2024-07-06,80.5904283208881
2024-07-07,92.10334665244353
2024-07-08,90.18452693051762
2024-07-09,89.22511706955467
2024-07-10,88.26570720859172
2024-07-11,79.63101845992513
2024-07-12,76.75278887703628
2024-07-13,73.87455929414742
2024-07-14,74.83396915511037
2024-07-15,77.71219873799923
2024-07-16,79.63101845992513
2024-07-17,80.5904283208881
2024-07-18,77.71219873799923
2024-07-19,72.91514943318447
2024-07-20,74.83396915511037
2024-07-21,83.46865790377694
2024-07-22,80.5904283208881
2024-07-23,78.67160859896218
2024-07-24,76.75278887703628
2024-07-25,74.83396915511037
2024-07-26,69.07750998933265
2024-07-27,69.07750998933265
2024-07-28,84.42806776473991
2024-07-29,76.75278887703628
2024-07-30,83.46865790377694
2024-07-31,72.91514943318447
2024-08-01,70.0369198502956
2024-08-02,70.0369198502956
2024-08-03,69.07750998933265
2024-08-04,77.71219873799923
2024-08-05,72.91514943318447
2024-08-06,73.87455929414742
2024-08-07,75.79337901607332
2024-08-08,75.79337901607332
2024-08-09,68.11810012836969
2024-08-10,63.32105082355493
2024-08-11,70.99632971125855
2024-08-12,75.79337901607332
2024-08-13,72.91514943318447
2024-08-14,72.91514943318447
2024-08-15,68.11810012836969
2024-08-16,67.15869026740674
2024-08-17,64.28046068451788
2024-08-18,75.43253119409724
2024-08-19,73.62961927277337
2024-08-20,70.92525139078758
2024-08-21,64.61505966615405
2024-08-22,60.165733763145404
2024-08-23,62.390396714649725
2024-08-24,62.390396714649725
2024-08-25,76.75573818493963
2024-08-26,70.92525139078758
2024-08-27,67.31942754813986
2024-08-28,71.8267073514495
2024-08-29,62.390396714649725
2024-08-30,60.58748479332586
2024-08-31,62.8701016451312
2024-09-01,64.61505966615405
2024-09-02,75.8542822242777
2024-09-03,63.29185267531166
2024-09-04,59.68602883266393
2024-09-05,58.784572872001995
2024-09-06,53.433791008331426
2024-09-07,56.559909920497674
2024-09-08,61.48894075398779
2024-09-09,61.48894075398779
2024-09-10,59.26427780248348
2024-09-11,50.72942312634562
2024-09-12,56.559909920497674
2024-09-13,52.954086077849944
2024-09-14,53.85554203851188
2024-09-15,60.165733763145404
2024-09-16,64.61505966615405
2024-09-17,60.73214834598566
2024-09-18,60.73214834598566
2024-09-19,58.20164216490292
2024-09-20,55.671135983820186
2024-09-21,55.671135983820186
2024-09-22,61.57565040634657
2024-09-23,64.94965864779022
2024-09-24,57.35814010454201
2024-09-25,59.04514422526383
