Time,xrp_price
2022-06-29,28.0
2022-06-30,31.0
2022-07-01,26.0
2022-07-02,29.0
2022-07-03,28.0
2022-07-04,25.0
2022-07-05,28.0
2022-07-06,23.0
2022-07-07,33.0
2022-07-08,31.0
2022-07-09,27.0
2022-07-10,28.0
2022-07-11,30.0
2022-07-12,27.0
2022-07-13,28.0
2022-07-14,35.0
2022-07-15,25.0
2022-07-16,26.0
2022-07-17,30.0
2022-07-18,37.0
2022-07-19,41.0
2022-07-20,38.0
2022-07-21,26.0
2022-07-22,27.0
2022-07-23,18.0
2022-07-24,23.0
2022-07-25,28.0
2022-07-26,24.0
2022-07-27,33.0
2022-07-28,37.0
2022-07-29,29.0
2022-07-30,30.0
2022-07-31,31.0
2022-08-01,37.0
2022-08-02,26.0
2022-08-03,24.0
2022-08-04,22.0
2022-08-05,28.0
2022-08-06,26.0
2022-08-07,19.0
2022-08-08,33.0
2022-08-09,25.0
2022-08-10,29.0
2022-08-11,25.0
2022-08-12,23.0
2022-08-13,21.0
2022-08-14,21.0
2022-08-15,22.0
2022-08-16,28.0
2022-08-17,27.0
2022-08-18,23.0
2022-08-19,29.0
2022-08-20,20.0
2022-08-21,21.0
2022-08-22,24.0
2022-08-23,20.0
2022-08-24,21.0
2022-08-25,21.0
2022-08-26,27.0
2022-08-27,21.0
2022-08-28,21.0
2022-08-29,22.375
2022-08-30,27.5
2022-08-31,24.25
2022-09-01,22.875
2022-09-02,15.875
2022-09-03,15.375
2022-09-04,19.625
2022-09-05,17.75
2022-09-06,26.625
2022-09-07,19.125
2022-09-08,22.875
2022-09-09,26.125
2022-09-10,22.375
2022-09-11,22.375
2022-09-12,20.5
2022-09-13,22.875
2022-09-14,26.125
2022-09-15,26.625
2022-09-16,26.125
2022-09-17,31.75
2022-09-18,35.0
2022-09-19,42.0
2022-09-20,50.875
2022-09-21,52.25
2022-09-22,66.75
2022-09-23,99.875
2022-09-24,77.0
2022-09-25,54.625
2022-09-26,56.0
2022-09-27,47.625
2022-09-28,42.0
2022-09-29,50.75
2022-09-30,59.5
2022-10-01,42.0
2022-10-02,38.5
2022-10-03,42.0
2022-10-04,42.0
2022-10-05,50.75
2022-10-06,42.0
2022-10-07,47.25
2022-10-08,45.5
2022-10-09,43.75
2022-10-10,54.25
2022-10-11,52.5
2022-10-12,43.75
2022-10-13,42.0
2022-10-14,36.75
2022-10-15,29.75
2022-10-16,33.25
2022-10-17,36.75
2022-10-18,36.75
2022-10-19,35.0
2022-10-20,31.5
2022-10-21,38.5
2022-10-22,31.5
2022-10-23,26.25
2022-10-24,31.5
2022-10-25,26.25
2022-10-26,35.0
2022-10-27,38.5
2022-10-28,31.5
2022-10-29,29.75
2022-10-30,28.0
2022-10-31,33.25
2022-11-01,35.0
2022-11-02,33.25
2022-11-03,35.0
2022-11-04,42.0
2022-11-05,42.0
2022-11-06,35.0
2022-11-07,35.0
2022-11-08,42.0
2022-11-09,54.25
2022-11-10,57.75
2022-11-11,50.75
2022-11-12,38.5
2022-11-13,36.75
2022-11-14,47.25
2022-11-15,47.25
2022-11-16,47.25
2022-11-17,45.5
2022-11-18,45.5
2022-11-19,29.75
2022-11-20,33.25
2022-11-21,38.5
2022-11-22,31.5
2022-11-23,38.5
2022-11-24,36.75
2022-11-25,40.25
2022-11-26,40.25
2022-11-27,33.25
2022-11-28,36.75
2022-11-29,36.75
2022-11-30,36.75
2022-12-01,31.5
2022-12-02,33.25
2022-12-03,24.5
2022-12-04,24.5
2022-12-05,31.5
2022-12-06,26.25
2022-12-07,24.5
2022-12-08,28.0
2022-12-09,28.0
2022-12-10,26.25
2022-12-11,24.5
2022-12-12,29.75
2022-12-13,33.25
2022-12-14,26.25
2022-12-15,29.75
2022-12-16,31.5
2022-12-17,28.0
2022-12-18,29.75
2022-12-19,29.75
2022-12-20,28.0
2022-12-21,29.75
2022-12-22,29.75
2022-12-23,26.25
2022-12-24,24.5
2022-12-25,21.0
2022-12-26,29.75
2022-12-27,31.5
2022-12-28,33.25
2022-12-29,29.75
2022-12-30,29.75
2022-12-31,24.5
2023-01-01,21.0
2023-01-02,29.75
2023-01-03,24.5
2023-01-04,24.5
2023-01-05,31.5
2023-01-06,29.75
2023-01-07,22.75
2023-01-08,21.0
2023-01-09,31.5
2023-01-10,29.75
2023-01-11,29.75
2023-01-12,35.0
2023-01-13,35.0
2023-01-14,38.5
2023-01-15,28.0
2023-01-16,38.5
2023-01-17,36.75
2023-01-18,33.25
2023-01-19,35.0
2023-01-20,42.0
2023-01-21,38.5
2023-01-22,31.5
2023-01-23,42.0
2023-01-24,42.0
2023-01-25,40.25
2023-01-26,42.0
2023-01-27,33.25
2023-01-28,29.75
2023-01-29,35.0
2023-01-30,33.25
2023-01-31,36.75
2023-02-01,38.5
2023-02-02,36.75
2023-02-03,36.75
2023-02-04,31.5
2023-02-05,29.75
2023-02-06,31.5
2023-02-07,29.75
2023-02-08,26.25
2023-02-09,29.75
2023-02-10,24.5
2023-02-11,21.0
2023-02-12,24.5
2023-02-13,26.25
2023-02-14,26.25
2023-02-15,33.25
2023-02-16,33.25
2023-02-17,31.5
2023-02-18,26.25
2023-02-19,21.0
2023-02-20,28.0
2023-02-21,29.75
2023-02-22,28.0
2023-02-23,28.0
2023-02-24,24.5
2023-02-25,21.0
2023-02-26,24.5
2023-02-27,21.0
2023-02-28,24.5
2023-03-01,24.5
2023-03-02,26.25
2023-03-03,24.5
2023-03-04,19.25
2023-03-05,22.75
2023-03-06,26.25
2023-03-07,28.0
2023-03-08,35.0
2023-03-09,33.25
2023-03-10,40.25
2023-03-11,33.25
2023-03-12,31.5
2023-03-13,49.0
2023-03-14,43.75
2023-03-15,45.5
2023-03-16,38.5
2023-03-17,40.25
2023-03-18,42.0
2023-03-19,42.0
2023-03-20,47.25
2023-03-21,112.0
2023-03-22,120.75
2023-03-23,78.75
2023-03-24,66.5
2023-03-25,63.0
2023-03-26,61.25
2023-03-27,87.5
2023-03-28,141.75
2023-03-29,175.0
2023-03-30,126.0
2023-03-31,113.75
2023-04-01,89.25
2023-04-02,85.75
2023-04-03,77.0
2023-04-04,89.25
2023-04-05,80.5
2023-04-06,70.0
2023-04-07,71.75
2023-04-08,56.0
2023-04-09,50.75
2023-04-10,63.0
2023-04-11,84.0
2023-04-12,68.25
2023-04-13,63.0
2023-04-14,78.75
2023-04-15,57.75
2023-04-16,54.25
2023-04-17,57.75
2023-04-18,64.75
2023-04-19,70.0
2023-04-20,59.5
2023-04-21,56.0
2023-04-22,45.5
2023-04-23,43.75
2023-04-24,50.75
2023-04-25,47.25
2023-04-26,63.27467637540453
2023-04-27,54.16221682847896
2023-04-28,45.0497572815534
2023-04-29,41.18729773462783
2023-04-30,45.9247572815534
2023-05-01,41.18729773462783
2023-05-02,46.7997572815534
2023-05-03,45.0497572815534
2023-05-04,40.31229773462783
2023-05-05,38.56229773462783
2023-05-06,38.56229773462783
2023-05-07,38.56229773462783
2023-05-08,45.9247572815534
2023-05-09,40.31229773462783
2023-05-10,37.68729773462783
2023-05-11,37.68729773462783
2023-05-12,31.199838187702266
2023-05-13,37.68729773462783
2023-05-14,39.43729773462783
2023-05-15,38.56229773462783
2023-05-16,38.56229773462783
2023-05-17,56.78721682847896
2023-05-18,55.03721682847896
2023-05-19,47.6747572815534
2023-05-20,39.43729773462783
2023-05-21,40.31229773462783
2023-05-22,45.9247572815534
2023-05-23,38.56229773462783
2023-05-24,41.18729773462783
2023-05-25,45.9247572815534
2023-05-26,38.62459546925567
2023-05-27,38.62459546925567
2023-05-28,38.62459546925567
2023-05-29,46.349514563106794
2023-05-30,77.24919093851133
2023-05-31,84.97411003236246
2023-06-01,61.799352750809064
2023-06-02,69.52427184466019
2023-06-03,61.799352750809064
2023-06-04,69.52427184466019
2023-06-05,77.24919093851133
2023-06-06,69.52427184466019
2023-06-07,69.52427184466019
2023-06-08,61.799352750809064
2023-06-09,84.97411003236246
2023-06-10,77.24919093851133
2023-06-11,54.07443365695793
2023-06-12,77.24919093851133
2023-06-13,108.14886731391586
2023-06-14,92.69902912621359
2023-06-15,69.52427184466019
2023-06-16,69.52427184466019
2023-06-17,46.349514563106794
2023-06-18,54.07443365695793
2023-06-19,61.799352750809064
2023-06-20,69.52427184466019
2023-06-21,69.52427184466019
2023-06-22,69.52427184466019
2023-06-23,69.52427184466019
2023-06-24,46.349514563106794
2023-06-25,46.349514563106794
2023-06-26,54.07443365695793
2023-06-27,54.07443365695793
2023-06-28,54.07443365695793
2023-06-29,54.07443365695793
2023-06-30,54.07443365695793
2023-07-01,38.62459546925567
2023-07-02,38.62459546925567
2023-07-03,54.07443365695793
2023-07-04,46.349514563106794
2023-07-05,54.07443365695793
2023-07-06,46.349514563106794
2023-07-07,46.349514563106794
2023-07-08,38.62459546925567
2023-07-09,38.62459546925567
2023-07-10,38.62459546925567
2023-07-11,46.349514563106794
2023-07-12,38.62459546925567
2023-07-13,772.4919093851133
2023-07-14,757.042071197411
2023-07-15,293.5469255663431
2023-07-16,270.37216828478967
2023-07-17,270.37216828478967
2023-07-18,247.19741100323625
2023-07-19,363.07119741100325
2023-07-20,308.99676375404533
2023-07-21,231.747572815534
2023-07-22,169.94822006472492
2023-07-23,154.49838187702267
2023-07-24,185.39805825242718
2023-07-25,162.2233009708738
2023-07-26,146.77346278317154
2023-07-27,131.32362459546925
2023-07-28,123.59870550161813
2023-07-29,100.42394822006473
2023-07-30,92.69902912621359
2023-07-31,131.32362459546925
2023-08-01,131.32362459546925
2023-08-02,123.59870550161813
2023-08-03,131.32362459546925
2023-08-04,100.42394822006473
2023-08-05,92.69902912621359
2023-08-06,84.97411003236246
2023-08-07,100.42394822006473
2023-08-08,108.14886731391586
2023-08-09,108.14886731391586
2023-08-10,108.14886731391586
2023-08-11,108.14886731391586
2023-08-12,100.42394822006473
2023-08-13,84.97411003236246
2023-08-14,92.69902912621359
2023-08-15,92.69902912621359
2023-08-16,100.42394822006473
2023-08-17,108.14886731391586
2023-08-18,123.59870550161813
2023-08-19,92.69902912621359
2023-08-20,69.52427184466019
2023-08-21,92.69902912621359
2023-08-22,84.97411003236246
2023-08-23,84.97411003236246
2023-08-24,84.97411003236246
2023-08-25,69.52427184466019
2023-08-26,61.799352750809064
2023-08-27,69.52427184466019
2023-08-28,69.52427184466019
2023-08-29,84.97411003236246
2023-08-30,84.97411003236246
2023-08-31,69.52427184466019
2023-09-01,61.799352750809064
2023-09-02,54.07443365695793
2023-09-03,54.07443365695793
2023-09-04,61.799352750809064
2023-09-05,69.52427184466019
2023-09-06,69.52427184466019
2023-09-07,54.07443365695793
2023-09-08,69.52427184466019
2023-09-09,46.349514563106794
2023-09-10,54.07443365695793
2023-09-11,61.799352750809064
2023-09-12,77.24919093851133
2023-09-13,69.52427184466019
2023-09-14,61.799352750809064
2023-09-15,69.52427184466019
2023-09-16,54.07443365695793
2023-09-17,54.07443365695793
2023-09-18,54.07443365695793
2023-09-19,77.24919093851133
2023-09-20,69.52427184466019
2023-09-21,77.24919093851133
2023-09-22,69.52427184466019
2023-09-23,54.07443365695793
2023-09-24,46.349514563106794
2023-09-25,61.799352750809064
2023-09-26,61.799352750809064
2023-09-27,61.799352750809064
2023-09-28,61.799352750809064
2023-09-29,84.97411003236246
2023-09-30,69.52427184466019
2023-10-01,61.799352750809064
2023-10-02,77.24919093851133
2023-10-03,69.52427184466019
2023-10-04,100.42394822006473
2023-10-05,77.24919093851133
2023-10-06,61.799352750809064
2023-10-07,54.07443365695793
2023-10-08,61.799352750809064
2023-10-09,69.52427184466019
2023-10-10,69.52427184466019
2023-10-11,61.799352750809064
2023-10-12,61.799352750809064
2023-10-13,61.799352750809064
2023-10-14,54.07443365695793
2023-10-15,54.07443365695793
2023-10-16,69.52427184466019
2023-10-17,54.07443365695793
2023-10-18,61.799352750809064
2023-10-19,84.97411003236246
2023-10-20,123.59870550161813
2023-10-21,84.97411003236246
2023-10-22,69.52427184466019
2023-10-23,108.14886731391586
2023-10-24,162.2233009708738
2023-10-25,108.14886731391586
2023-10-26,108.14886731391586
2023-10-27,92.69902912621359
2023-10-28,69.52427184466019
2023-10-29,77.24919093851133
2023-10-30,108.14886731391586
2023-10-31,139.04854368932038
2023-11-01,154.49838187702267
2023-11-02,131.32362459546925
2023-11-03,123.59870550161813
2023-11-04,100.42394822006473
2023-11-05,146.77346278317154
2023-11-06,285.8220064724919
2023-11-07,200.84789644012946
2023-11-08,177.67313915857605
2023-11-09,193.12297734627833
2023-11-10,154.49838187702267
2023-11-11,123.59870550161813
2023-11-12,108.14886731391586
2023-11-13,131.32362459546925
2023-11-14,146.77346278317154
2023-11-15,123.59870550161813
2023-11-16,115.873786407767
2023-11-17,100.42394822006473
2023-11-18,84.97411003236246
2023-11-19,92.69902912621359
2023-11-20,108.14886731391586
2023-11-21,92.69902912621359
2023-11-22,100.42394822006473
2023-11-23,92.69902912621359
2023-11-24,100.42394822006473
2023-11-25,77.24919093851133
2023-11-26,92.69902912621359
2023-11-27,84.97411003236246
2023-11-28,84.97411003236246
2023-11-29,77.24919093851133
2023-11-30,84.97411003236246
2023-12-01,84.97411003236246
2023-12-02,77.24919093851133
2023-12-03,77.24919093851133
2023-12-04,115.873786407767
2023-12-05,100.42394822006473
2023-12-06,108.14886731391586
2023-12-07,100.42394822006473
2023-12-08,115.873786407767
2023-12-09,131.32362459546925
2023-12-10,100.42394822006473
2023-12-11,100.42394822006473
2023-12-12,92.69902912621359
2023-12-13,100.42394822006473
2023-12-14,100.42394822006473
2023-12-15,92.69902912621359
2023-12-16,77.24919093851133
2023-12-17,77.24919093851133
2023-12-18,77.24919093851133
2023-12-19,92.69902912621359
2023-12-20,84.97411003236246
2023-12-21,84.97411003236246
2023-12-22,93.47525288057159
2023-12-23,77.70447602520207
2023-12-24,70.39379172334006
2023-12-25,85.01516032706408
2023-12-26,94.62466113221706
2023-12-27,100.7859371824336
2023-12-28,108.09662148429561
2023-12-29,92.32584462892609
2023-12-30,75.4056595219111
2023-12-31,70.39379172334006
2024-01-01,77.70447602520207
2024-01-02,114.25789753451215
2024-01-03,108.09662148429561
2024-01-04,101.93534543407908
2024-01-05,91.17643637728062
2024-01-06,77.70447602520207
2024-01-07,78.85388427684757
2024-01-08,99.63652893078812
2024-01-09,92.32584462892609
2024-01-10,106.94721323265013
2024-01-11,130.02867438988164
2024-01-12,101.93534543407908
2024-01-13,83.86575207541861
2024-01-14,77.70447602520207
2024-01-15,77.70447602520207
2024-01-16,76.5550677735566
2024-01-17,76.5550677735566
2024-01-18,69.24438347169458
2024-01-19,76.5550677735566
2024-01-20,61.933699169832565
2024-01-21,57.470412582274136
2024-01-22,80.45857761518378
2024-01-23,73.56212810531089
2024-01-24,71.26331160201993
2024-01-25,62.068045588856066
2024-01-26,55.17159607898317
2024-01-27,39.07988055594641
2024-01-28,41.378697059237375
2024-01-29,55.17159607898317
2024-01-30,57.470412582274136
2024-01-31,48.27514656911027
2024-02-01,50.573963072401234
2024-02-02,41.378697059237375
2024-02-03,43.67751356252834
2024-02-04,41.378697059237375
2024-02-05,59.7692290855651
2024-02-06,52.8727795756922
2024-02-07,48.27514656911027
2024-02-08,52.8727795756922
2024-02-09,55.17159607898317
2024-02-10,48.27514656911027
2024-02-11,43.67751356252834
2024-02-12,52.8727795756922
2024-02-13,55.17159607898317
2024-02-14,59.7692290855651
2024-02-15,73.56212810531089
2024-02-16,75.86094460860186
2024-02-17,45.976330065819305
2024-02-18,52.8727795756922
2024-02-19,62.068045588856066
2024-02-20,62.068045588856066
2024-02-21,62.068045588856066
2024-02-22,55.17159607898317
2024-02-23,55.17159607898317
2024-02-24,48.27514656911027
2024-02-25,50.573963072401234
2024-02-26,59.7692290855651
2024-02-27,87.35502712505668
2024-02-28,105.7455591513844
2024-02-29,124.13609117771213
2024-03-01,96.55029313822054
2024-03-02,103.44674264809343
2024-03-03,103.44674264809343
2024-03-04,133.331357190876
2024-03-05,137.92899019745792
2024-03-06,103.44674264809343
2024-03-07,96.55029313822054
2024-03-08,98.8491096415115
2024-03-09,85.05621062176571
2024-03-10,78.15976111189282
2024-03-11,172.4112377468224
2024-03-12,163.21597173365853
2024-03-13,126.4349076810031
2024-03-14,108.04437565467536
2024-03-15,91.95266013163861
2024-03-16,80.45857761518378
2024-03-17,75.86094460860186
2024-03-18,80.45857761518378
2024-03-19,82.75739411847475
2024-03-20,82.75739411847475
2024-03-21,78.15976111189282
2024-03-22,75.86094460860186
2024-03-23,59.7692290855651
2024-03-24,59.7692290855651
2024-03-25,89.65384362834764
2024-03-26,78.15976111189282
2024-03-27,73.56212810531089
2024-03-28,78.15976111189282
2024-03-29,71.26331160201993
2024-03-30,62.068045588856066
2024-03-31,62.068045588856066
2024-04-01,59.7692290855651
2024-04-02,59.7692290855651
2024-04-03,64.36686209214703
2024-04-04,71.26331160201993
2024-04-05,66.665678595438
2024-04-06,57.470412582274136
2024-04-07,50.573963072401234
2024-04-08,64.36686209214703
2024-04-09,68.96449509872896
2024-04-10,64.36686209214703
2024-04-11,57.470412582274136
2024-04-12,73.56212810531089
2024-04-13,68.96449509872896
2024-04-14,75.86094460860186
2024-04-15,68.96449509872896
2024-04-16,68.96449509872896
2024-04-17,62.068045588856066
2024-04-18,64.36686209214703
2024-04-19,66.665678595438
2024-04-20,64.36686209214703
2024-04-21,62.068045588856066
2024-04-22,68.96449509872896
2024-04-23,66.665678595438
2024-04-24,62.068045588856066
2024-04-25,57.470412582274136
2024-04-26,50.573963072401234
2024-04-27,39.07988055594641
2024-04-28,41.378697059237375
2024-04-29,50.573963072401234
2024-04-30,48.27514656911027
2024-05-01,55.17159607898317
2024-05-02,57.470412582274136
2024-05-03,55.17159607898317
2024-05-04,48.27514656911027
2024-05-05,43.67751356252834
2024-05-06,59.7692290855651
2024-05-07,62.068045588856066
2024-05-08,57.470412582274136
2024-05-09,55.17159607898317
2024-05-10,48.27514656911027
2024-05-11,39.07988055594641
2024-05-12,41.378697059237375
2024-05-13,52.8727795756922
2024-05-14,55.17159607898317
2024-05-15,52.8727795756922
2024-05-16,50.573963072401234
2024-05-17,45.976330065819305
2024-05-18,34.48224754936448
2024-05-19,39.07988055594641
2024-05-20,57.470412582274136
2024-05-21,64.36686209214703
2024-05-22,52.8727795756922
2024-05-23,68.96449509872896
2024-05-24,71.26331160201993
2024-05-25,45.976330065819305
2024-05-26,48.27514656911027
2024-05-27,41.378697059237375
2024-05-28,45.976330065819305
2024-05-29,50.573963072401234
2024-05-30,43.67751356252834
2024-05-31,45.976330065819305
2024-06-01,39.07988055594641
2024-06-02,36.781064052655445
2024-06-03,43.67751356252834
2024-06-04,50.573963072401234
2024-06-05,50.573963072401234
2024-06-06,45.976330065819305
2024-06-07,45.976330065819305
2024-06-08,43.67751356252834
2024-06-09,43.67751356252834
2024-06-10,50.573963072401234
2024-06-11,52.8727795756922
2024-06-12,50.573963072401234
2024-06-13,55.17159607898317
2024-06-14,43.67751356252834
2024-06-15,41.378697059237375
2024-06-16,36.781064052655445
2024-06-17,59.7692290855651
2024-06-18,55.17159607898317
2024-06-19,45.976330065819305
2024-06-20,55.17159607898317
2024-06-21,48.27514656911027
2024-06-22,34.48224754936448
2024-06-23,29.88461454278255
2024-06-24,45.976330065819305
2024-06-25,55.17159607898317
2024-06-26,45.976330065819305
2024-06-27,43.67751356252834
2024-06-28,43.67751356252834
2024-06-29,34.48224754936448
2024-06-30,36.781064052655445
2024-07-01,48.27514656911027
2024-07-02,45.976330065819305
2024-07-03,43.67751356252834
2024-07-04,48.27514656911027
2024-07-05,68.96449509872896
2024-07-06,45.976330065819305
2024-07-07,39.07988055594641
2024-07-08,55.17159607898317
2024-07-09,50.573963072401234
2024-07-10,55.17159607898317
2024-07-11,50.573963072401234
2024-07-12,57.470412582274136
2024-07-13,80.45857761518378
2024-07-14,73.56212810531089
2024-07-15,85.05621062176571
2024-07-16,121.83727467442117
2024-07-17,151.7218892172037
2024-07-18,135.63017369416696
2024-07-19,112.64200866125731
2024-07-20,87.35502712505668
2024-07-21,89.65384362834764
2024-07-22,105.7455591513844
2024-07-23,117.23964166783924
2024-07-24,124.13609117771213
2024-07-25,114.94082516454827
2024-07-26,98.8491096415115
2024-07-27,68.96449509872896
2024-07-28,85.05621062176571
2024-07-29,103.44674264809343
2024-07-30,119.5384581711302
2024-07-31,137.92899019745792
2024-08-01,105.7455591513844
2024-08-02,98.8491096415115
2024-08-03,71.26331160201993
2024-08-04,78.15976111189282
2024-08-05,158.6183387270766
2024-08-06,117.23964166783924
2024-08-07,147.12425621062178
2024-08-08,229.88165032909654
2024-08-09,135.63017369416696
2024-08-10,105.7455591513844
2024-08-11,91.95266013163861
2024-08-12,103.44674264809343
2024-08-13,98.8491096415115
2024-08-14,94.25147663492957
2024-08-15,94.25147663492957
2024-08-16,82.75739411847475
2024-08-17,68.96449509872896
2024-08-18,66.31737306463634
2024-08-19,90.33884450559091
2024-08-20,113.21090769490002
2024-08-21,94.93647751217284
2024-08-22,94.93647751217284
2024-08-23,92.63766100888188
2024-08-24,90.33884450559091
2024-08-25,85.74121149900898
2024-08-26,86.89061975065447
2024-08-27,72.06441432286374
2024-08-28,73.21382257450924
2024-08-29,70.91500607121827
2024-08-30,65.16796481299085
2024-08-31,49.192351133554645
2024-09-01,64.01855656134538
2024-09-02,68.61618956792731
2024-09-03,67.46678131628181
2024-09-04,64.01855656134538
2024-09-05,66.31737306463634
2024-09-06,68.61618956792731
2024-09-07,48.04294288190916
2024-09-08,44.594718126972715
2024-09-09,64.01855656134538
2024-09-10,49.192351133554645
2024-09-11,50.341759385200135
2024-09-12,73.21382257450924
2024-09-13,89.18943625394543
2024-09-14,70.91500607121827
2024-09-15,66.31737306463634
2024-09-16,68.61618956792731
2024-09-17,68.26788403712564
2024-09-18,68.26788403712564
2024-09-19,91.02384538283418
2024-09-20,68.26788403712564
2024-09-21,68.26788403712564
2024-09-22,68.26788403712564
2024-09-23,68.26788403712564
2024-09-24,68.26788403712564
2024-09-25,68.26788403712564
2024-09-26,68.26788403712564
2024-09-27,68.26788403712564
2024-09-28,91.02384538283418
2024-09-29,91.02384538283418
2024-09-30,91.02384538283418
2024-10-01,91.02384538283418
2024-10-02,91.02384538283418
2024-10-03,91.02384538283418
2024-10-04,91.02384538283418
2024-10-05,68.26788403712564
2024-10-06,68.26788403712564
2024-10-07,68.26788403712564
2024-10-08,68.26788403712564
2024-10-09,68.26788403712564
2024-10-10,68.26788403712564
2024-10-11,68.26788403712564
2024-10-12,45.51192269141709
2024-10-13,45.51192269141709
2024-10-14,68.26788403712564
2024-10-15,68.26788403712564
2024-10-16,68.26788403712564
2024-10-17,68.26788403712564
2024-10-18,68.26788403712564
2024-10-19,68.26788403712564
2024-10-20,45.51192269141709
2024-10-21,68.26788403712564
2024-10-22,68.26788403712564
2024-10-23,45.51192269141709
2024-10-24,68.26788403712564
2024-10-25,45.51192269141709
2024-10-26,45.51192269141709
2024-10-27,45.51192269141709
2024-10-28,68.26788403712564
2024-10-29,68.26788403712564
2024-10-30,68.26788403712564
2024-10-31,68.26788403712564
2024-11-01,45.51192269141709
2024-11-02,45.51192269141709
2024-11-03,45.51192269141709
2024-11-04,45.51192269141709
2024-11-05,45.51192269141709
2024-11-06,113.77980672854272
2024-11-07,113.77980672854272
2024-11-08,113.77980672854272
2024-11-09,91.02384538283418
2024-11-10,136.53576807425128
2024-11-11,204.80365211137692
2024-11-12,295.8274974942111
2024-11-13,341.33942018562817
2024-11-14,341.33942018562817
2024-11-15,523.3871109512966
2024-11-16,705.4348017169649
2024-11-17,637.1669176798392
2024-11-18,568.8990336427137
2024-11-19,455.1192269141709
2024-11-20,386.8513428770453
2024-11-21,477.87518825987945
2024-11-22,910.2384538283418
2024-11-23,819.2146084455077
2024-11-24,568.8990336427137
2024-11-25,546.1430722970051
