Time,ray_liotta
2024-02-28,8.857142857142856
2024-02-29,5.428571428571428
2024-03-01,3.714285714285714
2024-03-02,6.285714285714286
2024-03-03,6.857142857142857
2024-03-04,4.285714285714286
2024-03-05,4.285714285714286
2024-03-06,4.0
2024-03-07,4.0
2024-03-08,3.142857142857143
2024-03-09,5.142857142857142
2024-03-10,5.142857142857142
2024-03-11,5.142857142857142
2024-03-12,4.571428571428571
2024-03-13,4.0
2024-03-14,3.4285714285714284
2024-03-15,3.4285714285714284
2024-03-16,5.142857142857142
2024-03-17,7.142857142857142
2024-03-18,4.571428571428571
2024-03-19,3.4285714285714284
2024-03-20,3.4285714285714284
2024-03-21,3.714285714285714
2024-03-22,5.142857142857142
2024-03-23,5.428571428571428
2024-03-24,7.142857142857142
2024-03-25,3.714285714285714
2024-03-26,2.8571428571428568
2024-03-27,3.4285714285714284
2024-03-28,3.714285714285714
2024-03-29,3.142857142857143
2024-03-30,5.7142857142857135
2024-03-31,6.285714285714286
2024-04-01,4.571428571428571
2024-04-02,3.142857142857143
2024-04-03,3.142857142857143
2024-04-04,6.285714285714286
2024-04-05,8.857142857142856
2024-04-06,5.7142857142857135
2024-04-07,5.428571428571428
2024-04-08,3.4285714285714284
2024-04-09,3.4285714285714284
2024-04-10,2.8571428571428568
2024-04-11,2.8571428571428568
2024-04-12,3.142857142857143
2024-04-13,7.428571428571428
2024-04-14,6.571428571428571
2024-04-15,3.4285714285714284
2024-04-16,3.4285714285714284
2024-04-17,2.8571428571428568
2024-04-18,3.4285714285714284
2024-04-19,3.714285714285714
2024-04-20,3.4285714285714284
2024-04-21,5.7142857142857135
2024-04-22,3.714285714285714
2024-04-23,3.4285714285714284
2024-04-24,4.571428571428571
2024-04-25,4.0
2024-04-26,2.571428571428571
2024-04-27,3.714285714285714
2024-04-28,5.142857142857142
2024-04-29,2.571428571428571
2024-04-30,4.857142857142857
2024-05-01,2.8571428571428568
2024-05-02,3.142857142857143
2024-05-03,3.4285714285714284
2024-05-04,3.714285714285714
2024-05-05,5.142857142857142
2024-05-06,4.285714285714286
2024-05-07,4.571428571428571
2024-05-08,3.714285714285714
2024-05-09,3.142857142857143
2024-05-10,4.0
2024-05-11,6.571428571428571
2024-05-12,7.7142857142857135
2024-05-13,3.4285714285714284
2024-05-14,4.571428571428571
2024-05-15,3.4285714285714284
2024-05-16,5.7142857142857135
2024-05-17,5.7142857142857135
2024-05-18,7.428571428571428
2024-05-19,6.285714285714286
2024-05-20,5.428571428571428
2024-05-21,4.285714285714286
2024-05-22,5.142857142857142
2024-05-23,5.7142857142857135
2024-05-24,4.0
2024-05-25,4.857142857142857
2024-05-26,8.571428571428571
2024-05-27,6.857142857142857
2024-05-28,4.0
2024-05-29,5.142857142857142
2024-05-30,3.4285714285714284
2024-05-31,3.714285714285714
2024-06-01,5.428571428571428
2024-06-02,6.857142857142857
2024-06-03,3.4285714285714284
2024-06-04,2.8571428571428568
2024-06-05,3.4285714285714284
2024-06-06,3.142857142857143
2024-06-07,3.714285714285714
2024-06-08,4.857142857142857
2024-06-09,5.142857142857142
2024-06-10,5.428571428571428
2024-06-11,4.0
2024-06-12,5.428571428571428
2024-06-13,3.714285714285714
2024-06-14,3.714285714285714
2024-06-15,4.857142857142857
2024-06-16,7.7142857142857135
2024-06-17,7.142857142857142
2024-06-18,4.285714285714286
2024-06-19,4.0
2024-06-20,5.428571428571428
2024-06-21,5.142857142857142
2024-06-22,5.428571428571428
2024-06-23,6.857142857142857
2024-06-24,5.7142857142857135
2024-06-25,5.428571428571428
2024-06-26,3.4285714285714284
2024-06-27,4.571428571428571
2024-06-28,3.142857142857143
2024-06-29,6.0
2024-06-30,6.857142857142857
2024-07-01,9.428571428571429
2024-07-02,28.57142857142857
2024-07-03,20.57142857142857
2024-07-04,14.857142857142856
2024-07-05,14.285714285714285
2024-07-06,13.142857142857142
2024-07-07,9.714285714285714
2024-07-08,5.428571428571428
2024-07-09,4.857142857142857
2024-07-10,6.0
2024-07-11,6.0
2024-07-12,6.0
2024-07-13,5.7142857142857135
2024-07-14,7.142857142857142
2024-07-15,4.285714285714286
2024-07-16,3.142857142857143
2024-07-17,4.285714285714286
2024-07-18,4.571428571428571
2024-07-19,4.285714285714286
2024-07-20,7.428571428571428
2024-07-21,6.571428571428571
2024-07-22,4.0
2024-07-23,3.714285714285714
2024-07-24,4.857142857142857
2024-07-25,3.714285714285714
2024-07-26,5.142857142857142
2024-07-27,5.7142857142857135
2024-07-28,6.0
2024-07-29,4.285714285714286
2024-07-30,3.714285714285714
2024-07-31,3.142857142857143
2024-08-01,4.571428571428571
2024-08-02,4.0
2024-08-03,5.142857142857142
2024-08-04,4.857142857142857
2024-08-05,5.142857142857142
2024-08-06,4.571428571428571
2024-08-07,4.571428571428571
2024-08-08,3.4285714285714284
2024-08-09,4.0
2024-08-10,6.285714285714286
2024-08-11,11.714285714285714
2024-08-12,5.142857142857142
2024-08-13,5.428571428571428
2024-08-14,6.285714285714286
2024-08-15,6.857142857142857
2024-08-16,4.857142857142857
2024-08-17,6.857142857142857
2024-08-18,7.666666666666666
2024-08-19,5.19047619047619
2024-08-20,8.309523809523808
2024-08-21,10.0
2024-08-22,8.952380952380953
2024-08-23,12.476190476190474
2024-08-24,15.714285714285714
2024-08-25,18.30952380952381
2024-08-26,13.38095238095238
2024-08-27,13.761904761904761
2024-08-28,13.761904761904761
2024-08-29,11.69047619047619
2024-08-30,15.071428571428571
2024-08-31,22.595238095238095
2024-09-01,23.904761904761905
2024-09-02,12.595238095238095
2024-09-03,6.761904761904761
2024-09-04,5.071428571428571
2024-09-05,4.285714285714286
2024-09-06,4.285714285714286
2024-09-07,6.238095238095237
2024-09-08,6.619047619047619
2024-09-09,5.4523809523809526
2024-09-10,3.238095238095238
2024-09-11,7.928571428571429
2024-09-12,8.047619047619047
2024-09-13,4.166666666666666
2024-09-14,5.976190476190476
2024-09-15,5.976190476190476
2024-09-16,4.928571428571429
2024-09-17,3.8095238095238093
2024-09-18,6.428571428571428
2024-09-19,6.904761904761904
2024-09-20,6.666666666666666
2024-09-21,16.666666666666664
2024-09-22,10.0
2024-09-23,6.428571428571428
2024-09-24,6.428571428571428
2024-09-25,5.7142857142857135
2024-09-26,4.523809523809524
2024-09-27,5.7142857142857135
2024-09-28,6.904761904761904
2024-09-29,7.142857142857142
2024-09-30,4.0476190476190474
2024-10-01,3.8095238095238093
2024-10-02,4.523809523809524
2024-10-03,3.571428571428571
2024-10-04,3.8095238095238093
2024-10-05,5.7142857142857135
2024-10-06,6.428571428571428
2024-10-07,3.8095238095238093
2024-10-08,3.095238095238095
2024-10-09,2.380952380952381
2024-10-10,3.333333333333333
2024-10-11,3.571428571428571
2024-10-12,5.952380952380952
2024-10-13,7.857142857142857
2024-10-14,3.333333333333333
2024-10-15,5.238095238095238
2024-10-16,3.571428571428571
2024-10-17,4.0476190476190474
2024-10-18,3.333333333333333
2024-10-19,5.238095238095238
2024-10-20,7.857142857142857
2024-10-21,3.333333333333333
2024-10-22,3.095238095238095
2024-10-23,2.8571428571428568
2024-10-24,3.8095238095238093
2024-10-25,3.8095238095238093
2024-10-26,4.523809523809524
2024-10-27,5.0
2024-10-28,3.571428571428571
2024-10-29,3.095238095238095
2024-10-30,3.095238095238095
2024-10-31,4.285714285714286
2024-11-01,4.0476190476190474
2024-11-02,8.809523809523808
2024-11-03,6.904761904761904
2024-11-04,4.523809523809524
2024-11-05,2.8571428571428568
2024-11-06,1.9047619047619047
2024-11-07,3.571428571428571
2024-11-08,4.285714285714286
2024-11-09,6.19047619047619
2024-11-10,6.904761904761904
2024-11-11,4.761904761904762
2024-11-12,3.8095238095238093
2024-11-13,4.523809523809524
2024-11-14,5.238095238095238
2024-11-15,3.095238095238095
2024-11-16,5.0
2024-11-17,5.952380952380952
2024-11-18,4.523809523809524
2024-11-19,3.095238095238095
2024-11-20,2.8571428571428568
2024-11-21,3.095238095238095
2024-11-22,3.095238095238095
2024-11-23,4.761904761904762
2024-11-24,6.428571428571428
2024-11-25,5.0
2024-11-26,4.0476190476190474
2024-11-27,3.8095238095238093
2024-11-28,5.238095238095238
2024-11-29,7.857142857142857
2024-11-30,5.952380952380952
2024-12-01,5.476190476190476
2024-12-02,3.333333333333333
2024-12-03,3.095238095238095
2024-12-04,2.619047619047619
2024-12-05,3.095238095238095
2024-12-06,4.0476190476190474
2024-12-07,3.8095238095238093
2024-12-08,3.8095238095238093
2024-12-09,3.095238095238095
2024-12-10,3.333333333333333
2024-12-11,2.142857142857143
2024-12-12,2.380952380952381
2024-12-13,4.285714285714286
2024-12-14,5.0
2024-12-15,5.238095238095238
2024-12-16,3.333333333333333
2024-12-17,2.619047619047619
2024-12-18,7.3809523809523805
2024-12-19,10.714285714285714
2024-12-20,7.619047619047619
2024-12-21,4.523809523809524
2024-12-22,4.761904761904762
2024-12-23,4.285714285714286
2024-12-24,4.0476190476190474
2024-12-25,5.0
2024-12-26,4.285714285714286
2024-12-27,4.523809523809524
2024-12-28,5.952380952380952
2024-12-29,5.238095238095238
2024-12-30,3.8095238095238093
2024-12-31,4.523809523809524
2025-01-01,5.7142857142857135
2025-01-02,3.8095238095238093
2025-01-03,2.8571428571428568
2025-01-04,4.761904761904762
2025-01-05,6.666666666666666
2025-01-06,3.333333333333333
2025-01-07,3.095238095238095
2025-01-08,7.142857142857142
2025-01-09,3.8095238095238093
2025-01-10,3.333333333333333
2025-01-11,5.0
2025-01-12,4.0476190476190474
2025-01-13,3.333333333333333
2025-01-14,4.285714285714286
2025-01-15,2.8571428571428568
2025-01-16,4.285714285714286
2025-01-17,3.8095238095238093
2025-01-18,3.8095238095238093
2025-01-19,3.8095238095238093
2025-01-20,3.571428571428571
2025-01-21,2.8571428571428568
2025-01-22,3.095238095238095
2025-01-23,3.8095238095238093
2025-01-24,4.285714285714286
2025-01-25,6.19047619047619
2025-01-26,4.761904761904762
2025-01-27,3.571428571428571
2025-01-28,2.8571428571428568
2025-01-29,2.619047619047619
2025-01-30,2.619047619047619
2025-01-31,2.380952380952381
2025-02-01,3.8095238095238093
